company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
McKesson Corp,MCK,,927653,2016.0,Q2,,2015-09-30,2015-10-29 16:05:50+00:00,27151000000.0,16798000000.0,3650000000.0,-1644000000.0,5359000000.0,0.0,7216000000.0,807000000.0,1915000000.0,9811000000.0,3254000000.0,8136000000.0,,15587000000.0,2108000000.0,85000000.0,,,,,,-3000000.0,1897000000.0,2625000000.0,1005000000.0,1410000000.0,13780000000.0,1252000000.0,55819000000.0,8788000000.0,38749000000.0,34775000000.0,8788000000.0,8873000000.0,45536000000.0,55819000000.0,14962000000.0,10761000000.0,0.0,-10561000000.0
McKesson Corp,MCK,,927653,2016.0,Q1,,2015-06-30,2015-07-29 16:26:47+00:00,26319000000.0,16684000000.0,3892000000.0,-1434000000.0,5635000000.0,0.0,7125000000.0,939000000.0,1869000000.0,9949000000.0,3426000000.0,8142000000.0,,14932000000.0,2100000000.0,86000000.0,,,,,,-4000000.0,1879000000.0,2741000000.0,1320000000.0,1430000000.0,13227000000.0,1654000000.0,55925000000.0,8853000000.0,38571000000.0,34673000000.0,8853000000.0,8939000000.0,45556000000.0,55925000000.0,15254000000.0,10883000000.0,0.0,-10061000000.0
McKesson Corp,MCK,,927653,2017.0,FY,,2017-03-31,2018-05-24 16:27:59+00:00,31022000000.0,18215000000.0,3004000000.0,-2141000000.0,2783000000.0,0.0,6031000000.0,346000000.0,,10586000000.0,3665000000.0,7305000000.0,4063000000.0,15278000000.0,2292000000.0,178000000.0,3678000000.0,,,,,-2000000.0,3415000000.0,1774000000.0,672000000.0,1327000000.0,13189000000.0,1240000000.0,60969000000.0,11095000000.0,36948000000.0,35612000000.0,11095000000.0,11273000000.0,48369000000.0,60969000000.0,21729000000.0,12757000000.0,0.0,-5982000000.0
McKesson Corp,MCK,,927653,2017.0,Q3,,2016-12-31,2017-01-26 16:03:34+00:00,30811000000.0,18198000000.0,3113000000.0,-2228000000.0,2434000000.0,,6040000000.0,402000000.0,,10612000000.0,3583000000.0,5969000000.0,,16121000000.0,2411000000.0,160000000.0,2884000000.0,,,2002000000.0,694000000.0,-3000000.0,2000000000.0,1684000000.0,513000000.0,1311000000.0,9663000000.0,3154000000.0,57874000000.0,7692000000.0,39268000000.0,38174000000.0,7692000000.0,7852000000.0,48711000000.0,57874000000.0,16195000000.0,10537000000.0,0.0,-5780000000.0
McKesson Corp,MCK,,927653,2017.0,Q2,,2016-09-30,2016-10-27 16:25:41+00:00,31037000000.0,18308000000.0,2973000000.0,-1854000000.0,5464000000.0,,5997000000.0,271000000.0,,9693000000.0,3061000000.0,5941000000.0,,15273000000.0,2300000000.0,174000000.0,2632000000.0,,,1767000000.0,604000000.0,-3000000.0,1923000000.0,1727000000.0,526000000.0,1341000000.0,9088000000.0,2166000000.0,58315000000.0,9449000000.0,41338000000.0,37051000000.0,9449000000.0,9623000000.0,47351000000.0,58315000000.0,14677000000.0,10300000000.0,0.0,-3779000000.0
McKesson Corp,MCK,,927653,2017.0,Q1,,2016-06-30,2016-07-27 16:29:38+00:00,30424000000.0,18334000000.0,3162000000.0,-1739000000.0,4659000000.0,,5926000000.0,820000000.0,,11127000000.0,3143000000.0,5942000000.0,,15500000000.0,2430000000.0,242000000.0,2789000000.0,,,,,-3000000.0,2166000000.0,1768000000.0,545000000.0,1340000000.0,8843000000.0,2168000000.0,57904000000.0,9249000000.0,39038000000.0,36574000000.0,9249000000.0,9491000000.0,47073000000.0,57904000000.0,16436000000.0,10499000000.0,0.0,-3778000000.0
McKesson Corp,MCK,,927653,2018.0,FY,,2018-03-31,2019-05-15 07:44:22+00:00,32177000000.0,17711000000.0,3379000000.0,-1717000000.0,2672000000.0,0.0,6191000000.0,,,10924000000.0,4102000000.0,6751000000.0,3728000000.0,16310000000.0,2464000000.0,253000000.0,2804000000.0,,,,,-1000000.0,2027000000.0,2625000000.0,443000000.0,1459000000.0,12986000000.0,1129000000.0,60381000000.0,9804000000.0,37136000000.0,36685000000.0,9804000000.0,10057000000.0,48865000000.0,60381000000.0,20781000000.0,12180000000.0,0.0,-7655000000.0
McKesson Corp,MCK,,927653,2018.0,Q3,,2017-12-31,2018-02-01 16:05:47+00:00,33009000000.0,20015000000.0,3295000000.0,-1726000000.0,2619000000.0,,6256000000.0,68000000.0,,11828000000.0,4094000000.0,7514000000.0,3704000000.0,17103000000.0,2401000000.0,238000000.0,2833000000.0,,,,,-1000000.0,1991000000.0,2807000000.0,458000000.0,1435000000.0,14202000000.0,1280000000.0,64213000000.0,11734000000.0,40195000000.0,37652000000.0,11734000000.0,11972000000.0,50806000000.0,64213000000.0,21617000000.0,13154000000.0,0.0,-6997000000.0
McKesson Corp,MCK,,927653,2018.0,Q2,,2017-09-30,2017-10-27 07:11:33+00:00,33580000000.0,19627000000.0,3291000000.0,-1710000000.0,2563000000.0,,6144000000.0,63000000.0,,11732000000.0,4206000000.0,7490000000.0,3795000000.0,16885000000.0,2348000000.0,219000000.0,3724000000.0,,,,,-3000000.0,1971000000.0,2082000000.0,719000000.0,1423000000.0,13370000000.0,831000000.0,63846000000.0,11143000000.0,39794000000.0,37765000000.0,11143000000.0,11362000000.0,51061000000.0,63846000000.0,21704000000.0,13296000000.0,0.0,-6658000000.0
McKesson Corp,MCK,,927653,2018.0,Q1,,2017-06-30,2017-07-27 16:05:26+00:00,32015000000.0,19132000000.0,2977000000.0,-1936000000.0,2339000000.0,,6083000000.0,279000000.0,,11750000000.0,4238000000.0,7424000000.0,3855000000.0,15498000000.0,2349000000.0,210000000.0,3752000000.0,,,,,-4000000.0,1927000000.0,1938000000.0,728000000.0,1390000000.0,13442000000.0,528000000.0,61816000000.0,11303000000.0,37697000000.0,35799000000.0,11303000000.0,11513000000.0,48913000000.0,61816000000.0,21770000000.0,13114000000.0,0.0,-6282000000.0
McKesson Corp,MCK,,927653,2019.0,FY,,2019-03-31,2020-05-22 08:38:58+00:00,33853000000.0,18246000000.0,3443000000.0,-1849000000.0,2981000000.0,0.0,6438000000.0,,,9358000000.0,3689000000.0,7265000000.0,3513000000.0,16709000000.0,2548000000.0,193000000.0,2998000000.0,,,0.0,0.0,-2000000.0,2099000000.0,2103000000.0,529000000.0,1393000000.0,12409000000.0,330000000.0,59672000000.0,8094000000.0,38465000000.0,37626000000.0,8094000000.0,8287000000.0,49992000000.0,59672000000.0,18659000000.0,12366000000.0,0.0,-8902000000.0
McKesson Corp,MCK,,927653,2019.0,Q3,,2018-12-31,2019-01-31 16:27:43+00:00,32091000000.0,18932000000.0,3165000000.0,-1826000000.0,1849000000.0,,6324000000.0,,,10519000000.0,3920000000.0,7616000000.0,3566000000.0,16951000000.0,2503000000.0,204000000.0,2983000000.0,,,,,-2000000.0,2184000000.0,2195000000.0,587000000.0,1404000000.0,13276000000.0,2168000000.0,61011000000.0,9185000000.0,38319000000.0,37424000000.0,9185000000.0,9389000000.0,50218000000.0,61011000000.0,20189000000.0,12794000000.0,0.0,-8587000000.0
McKesson Corp,MCK,,927653,2019.0,Q2,,2018-09-30,2018-10-25 16:06:46+00:00,33227000000.0,19213000000.0,3116000000.0,-1762000000.0,2118000000.0,,6414000000.0,,,10627000000.0,4128000000.0,6568000000.0,3609000000.0,16671000000.0,2488000000.0,208000000.0,2844000000.0,,,,,-2000000.0,2025000000.0,2197000000.0,542000000.0,1415000000.0,13354000000.0,2520000000.0,61421000000.0,9326000000.0,38544000000.0,38863000000.0,9326000000.0,9534000000.0,50472000000.0,61421000000.0,20389000000.0,11609000000.0,0.0,-8678000000.0
McKesson Corp,MCK,,927653,2019.0,Q1,,2018-06-30,2018-07-26 16:09:30+00:00,32063000000.0,19093000000.0,3125000000.0,-1801000000.0,2199000000.0,,6375000000.0,,,10585000000.0,4258000000.0,6592000000.0,3672000000.0,16364000000.0,2483000000.0,240000000.0,2825000000.0,,,,,-1000000.0,2070000000.0,2448000000.0,558000000.0,1422000000.0,12932000000.0,3160000000.0,61282000000.0,9407000000.0,38214000000.0,38348000000.0,9407000000.0,9647000000.0,50213000000.0,61282000000.0,20585000000.0,11865000000.0,0.0,-8098000000.0
McKesson Corp,MCK,,927653,2020.0,FY,,2020-03-31,2020-05-22 08:38:58+00:00,37195000000.0,19950000000.0,3340000000.0,-1703000000.0,4015000000.0,0.0,6665000000.0,,,9360000000.0,3156000000.0,6335000000.0,0.0,16734000000.0,2365000000.0,217000000.0,2255000000.0,,354000000.0,906000000.0,683000000.0,0.0,4144000000.0,3322000000.0,617000000.0,1402000000.0,13022000000.0,1052000000.0,61247000000.0,5092000000.0,42222000000.0,42624000000.0,5092000000.0,5309000000.0,54536000000.0,61247000000.0,16660000000.0,11912000000.0,0.0,-12892000000.0
McKesson Corp,MCK,,927653,2020.0,Q3,,2019-12-31,2020-02-04 16:08:50+00:00,32744000000.0,18831000000.0,3359000000.0,-1663000000.0,2065000000.0,,6617000000.0,,,9456000000.0,3364000000.0,6734000000.0,2143000000.0,17020000000.0,2408000000.0,211000000.0,2686000000.0,,365000000.0,856000000.0,471000000.0,-2000000.0,4112000000.0,3616000000.0,618000000.0,1397000000.0,12075000000.0,3116000000.0,60873000000.0,6174000000.0,39390000000.0,40055000000.0,6174000000.0,6385000000.0,53091000000.0,60873000000.0,19075000000.0,13036000000.0,0.0,-10853000000.0
McKesson Corp,MCK,,927653,2020.0,Q2,,2019-09-30,2019-10-30 16:03:30+00:00,32560000000.0,18984000000.0,3372000000.0,-1704000000.0,1356000000.0,,6576000000.0,,,9408000000.0,3489000000.0,7342000000.0,2167000000.0,16356000000.0,2493000000.0,210000000.0,2718000000.0,,362000000.0,,,-2000000.0,4084000000.0,3713000000.0,657000000.0,1384000000.0,11965000000.0,851000000.0,58994000000.0,6482000000.0,37353000000.0,37145000000.0,6482000000.0,6692000000.0,50918000000.0,58994000000.0,19148000000.0,13773000000.0,0.0,-10353000000.0
McKesson Corp,MCK,,927653,2020.0,Q1,,2019-06-30,2019-07-31 18:13:10+00:00,34021000000.0,19287000000.0,3248000000.0,-1778000000.0,1947000000.0,,6486000000.0,,,9441000000.0,3600000000.0,7382000000.0,3617000000.0,16604000000.0,2466000000.0,194000000.0,3058000000.0,,373000000.0,,,-1000000.0,4128000000.0,3821000000.0,590000000.0,1399000000.0,12770000000.0,310000000.0,61680000000.0,7874000000.0,38428000000.0,37952000000.0,7874000000.0,8068000000.0,52213000000.0,61680000000.0,20786000000.0,14261000000.0,0.0,-9603000000.0
