company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
McKesson Corp,MCK,,927653,2016.0,Q4,2016-01-01,2016-03-31,,-59000000.0,604000000.0,923000000.0,337000000.0,-390000000.0,-204000000.0,71000000.0,2432000000.0,26000000.0,34000000.0,-1206000000.0,-1329000000.0,3106000000.0,,-1206000000.0,-1329000000.0,3106000000.0,642000000.0,444000000.0,444000000.0,,16000000.0,,-850000000.0,-65000000.0,-216000000.0,-549000000.0,-652000000.0
McKesson Corp,MCK,,927653,2016.0,Q3YTD,2015-04-01,2015-12-31,2017-01-26 16:03:34+00:00,-170000000.0,,,,671000000.0,204000000.0,-26000000.0,-2335000000.0,97000000.0,1532000000.0,-2247000000.0,-228000000.0,566000000.0,,-2247000000.0,-228000000.0,566000000.0,-1935000000.0,1866000000.0,1866000000.0,,364000000.0,,10000000.0,-179000000.0,-272000000.0,-2737000000.0,-960000000.0
McKesson Corp,MCK,,927653,2016.0,Q3TTM,2015-01-01,2015-12-31,,-351000000.0,711000000.0,866000000.0,359000000.0,191000000.0,204000000.0,-201000000.0,-1263000000.0,134000000.0,2172000000.0,-2963000000.0,-466000000.0,2449000000.0,,-2963000000.0,-466000000.0,2449000000.0,-1181000000.0,2010000000.0,2010000000.0,,800000000.0,,48000000.0,-235000000.0,-367000000.0,-3730000000.0,-1304000000.0
McKesson Corp,MCK,,927653,2016.0,Q3,2015-10-01,2015-12-31,,-63000000.0,,,,220000000.0,,-52000000.0,-1751000000.0,25000000.0,31000000.0,-1057000000.0,-159000000.0,-685000000.0,,-1057000000.0,-159000000.0,-685000000.0,-1953000000.0,647000000.0,647000000.0,,199000000.0,,-2000000.0,-65000000.0,-94000000.0,-693000000.0,-355000000.0
McKesson Corp,MCK,,927653,2016.0,Q2YTD,2015-04-01,2015-09-30,2016-10-27 16:25:41+00:00,-107000000.0,,,,451000000.0,204000000.0,26000000.0,-584000000.0,72000000.0,1501000000.0,-1190000000.0,-69000000.0,1251000000.0,,-1190000000.0,-69000000.0,1251000000.0,18000000.0,1219000000.0,1219000000.0,,165000000.0,,12000000.0,-114000000.0,-178000000.0,-2044000000.0,-605000000.0
McKesson Corp,MCK,,927653,2016.0,Q2TTM,2014-10-01,2015-09-30,,-333000000.0,711000000.0,866000000.0,359000000.0,219000000.0,219000000.0,-214000000.0,722000000.0,158000000.0,2811000000.0,-1990000000.0,-439000000.0,4198000000.0,,-1990000000.0,-439000000.0,4198000000.0,1555000000.0,1874000000.0,1874000000.0,,672000000.0,,39000000.0,-226000000.0,-364000000.0,-3783000000.0,-950000000.0
McKesson Corp,MCK,,927653,2016.0,Q2,2015-07-01,2015-09-30,,-58000000.0,,,,222000000.0,120000000.0,-34000000.0,-160000000.0,34000000.0,948000000.0,-987000000.0,-52000000.0,797000000.0,,-987000000.0,-52000000.0,797000000.0,-276000000.0,630000000.0,630000000.0,,105000000.0,,-13000000.0,-55000000.0,-101000000.0,-1414000000.0,-500000000.0
McKesson Corp,MCK,,927653,2016.0,Q1,2015-04-01,2015-06-30,2016-07-27 16:29:38+00:00,-49000000.0,,,,229000000.0,84000000.0,60000000.0,-424000000.0,38000000.0,553000000.0,-203000000.0,-17000000.0,454000000.0,,-203000000.0,-17000000.0,454000000.0,294000000.0,589000000.0,589000000.0,,60000000.0,,25000000.0,-59000000.0,-77000000.0,-630000000.0,-105000000.0
McKesson Corp,MCK,,927653,2016.0,Q1TTM,2014-07-01,2015-06-30,,-341000000.0,711000000.0,866000000.0,359000000.0,255000000.0,99000000.0,-268000000.0,-51000000.0,156000000.0,2721000000.0,-1004000000.0,-582000000.0,3384000000.0,,-1004000000.0,-582000000.0,3384000000.0,1530000000.0,1721000000.0,1721000000.0,,748000000.0,,30000000.0,-227000000.0,-370000000.0,-3201000000.0,-453000000.0
McKesson Corp,MCK,,927653,2017.0,FY,2016-04-01,2017-03-31,2019-05-15 07:44:22+00:00,-4370000000.0,586000000.0,587000000.0,315000000.0,324000000.0,206000000.0,,2198000000.0,120000000.0,10118000000.0,-2069000000.0,-3269000000.0,4744000000.0,,-2069000000.0,-3269000000.0,4744000000.0,-594000000.0,5153000000.0,5153000000.0,,-3517000000.0,,1299000000.0,-253000000.0,-404000000.0,-9743000000.0,-2311000000.0
McKesson Corp,MCK,,927653,2017.0,Q4,2017-01-01,2017-03-31,,18000000.0,586000000.0,587000000.0,315000000.0,-339000000.0,206000000.0,159000000.0,1493000000.0,31000000.0,7303000000.0,-924000000.0,350000000.0,1435000000.0,,-924000000.0,350000000.0,1435000000.0,1020000000.0,3623000000.0,3623000000.0,,-3928000000.0,,284000000.0,-61000000.0,-158000000.0,-7946000000.0,-251000000.0
McKesson Corp,MCK,,927653,2017.0,Q3YTD,2016-04-01,2016-12-31,2018-02-01 16:05:47+00:00,-4388000000.0,,,,663000000.0,0.0,-159000000.0,705000000.0,89000000.0,2815000000.0,-1145000000.0,-3619000000.0,3309000000.0,,-1145000000.0,-3619000000.0,3309000000.0,-1614000000.0,1530000000.0,1530000000.0,,411000000.0,,1015000000.0,-192000000.0,-246000000.0,-1797000000.0,-2060000000.0
McKesson Corp,MCK,,927653,2017.0,Q3TTM,2016-01-01,2016-12-31,,-4447000000.0,604000000.0,923000000.0,337000000.0,273000000.0,-204000000.0,-88000000.0,3137000000.0,115000000.0,2849000000.0,-2351000000.0,-4948000000.0,6415000000.0,,-2351000000.0,-4948000000.0,6415000000.0,-972000000.0,1974000000.0,1974000000.0,,427000000.0,,165000000.0,-257000000.0,-462000000.0,-2346000000.0,-2712000000.0
McKesson Corp,MCK,,927653,2017.0,Q3,2016-10-01,2016-12-31,,-2160000000.0,,,,204000000.0,,-107000000.0,-389000000.0,14000000.0,2794000000.0,-1031000000.0,-2273000000.0,381000000.0,,-1031000000.0,-2273000000.0,381000000.0,-3030000000.0,646000000.0,646000000.0,,-80000000.0,,-18000000.0,-63000000.0,-95000000.0,-1774000000.0,-2002000000.0
McKesson Corp,MCK,,927653,2017.0,Q2YTD,2016-04-01,2016-09-30,2017-10-27 07:11:33+00:00,-2228000000.0,,,,459000000.0,0.0,-52000000.0,1094000000.0,75000000.0,21000000.0,-114000000.0,-1346000000.0,2928000000.0,,-114000000.0,-1346000000.0,2928000000.0,1416000000.0,884000000.0,884000000.0,,491000000.0,,1033000000.0,-129000000.0,-151000000.0,-23000000.0,-58000000.0
McKesson Corp,MCK,,927653,2017.0,Q2TTM,2015-10-01,2016-09-30,,-2350000000.0,604000000.0,923000000.0,337000000.0,289000000.0,-204000000.0,-33000000.0,1775000000.0,126000000.0,86000000.0,-2377000000.0,-2834000000.0,5349000000.0,,-2377000000.0,-2834000000.0,5349000000.0,105000000.0,1975000000.0,1975000000.0,,706000000.0,,181000000.0,-259000000.0,-461000000.0,-1265000000.0,-1065000000.0
McKesson Corp,MCK,,927653,2017.0,Q2,2016-07-01,2016-09-30,,-270000000.0,,,,217000000.0,,-40000000.0,226000000.0,39000000.0,,-32000000.0,-192000000.0,1069000000.0,,-32000000.0,-192000000.0,1069000000.0,805000000.0,324000000.0,324000000.0,,302000000.0,,153000000.0,-63000000.0,-75000000.0,-8000000.0,
McKesson Corp,MCK,,927653,2017.0,Q1,2016-04-01,2016-06-30,2017-07-27 16:05:26+00:00,-1958000000.0,,,,242000000.0,,-12000000.0,868000000.0,36000000.0,21000000.0,-82000000.0,-1154000000.0,1859000000.0,,-82000000.0,-1154000000.0,1859000000.0,611000000.0,560000000.0,560000000.0,,189000000.0,,880000000.0,-66000000.0,-76000000.0,-15000000.0,-58000000.0
McKesson Corp,MCK,,927653,2017.0,Q1TTM,2015-07-01,2016-06-30,,-2138000000.0,604000000.0,923000000.0,337000000.0,294000000.0,-84000000.0,-27000000.0,1389000000.0,121000000.0,1034000000.0,-3332000000.0,-2694000000.0,5077000000.0,,-3332000000.0,-2694000000.0,5077000000.0,-976000000.0,2281000000.0,2281000000.0,,509000000.0,,15000000.0,-251000000.0,-487000000.0,-2671000000.0,-1565000000.0
McKesson Corp,MCK,,927653,2018.0,FY,2017-04-01,2018-03-31,2020-05-22 08:38:58+00:00,-3068000000.0,648000000.0,144000000.0,298000000.0,303000000.0,500000000.0,,870000000.0,132000000.0,22064000000.0,-3084000000.0,-2993000000.0,4345000000.0,,-3084000000.0,-2993000000.0,4345000000.0,-1732000000.0,297000000.0,297000000.0,,2227000000.0,,-20000000.0,-262000000.0,-405000000.0,-23309000000.0,-1709000000.0
McKesson Corp,MCK,,927653,2018.0,Q2YTD,2017-04-01,2017-09-30,2018-10-25 16:06:46+00:00,-1965000000.0,,,,463000000.0,164000000.0,,-244000000.0,83000000.0,8464000000.0,-1272000000.0,-1865000000.0,1339000000.0,,-1272000000.0,-1865000000.0,1339000000.0,-1798000000.0,421000000.0,421000000.0,,699000000.0,,100000000.0,-121000000.0,-164000000.0,-8997000000.0,-701000000.0
McKesson Corp,MCK,,927653,2018.0,Q2TTM,2016-10-01,2017-09-30,,-4107000000.0,586000000.0,587000000.0,315000000.0,328000000.0,370000000.0,52000000.0,860000000.0,128000000.0,18561000000.0,-3227000000.0,-3788000000.0,3155000000.0,,-3227000000.0,-3788000000.0,3155000000.0,-3808000000.0,4690000000.0,4690000000.0,,-3309000000.0,,366000000.0,-245000000.0,-417000000.0,-18717000000.0,-2954000000.0
McKesson Corp,MCK,,927653,2018.0,Q2,2017-07-01,2017-09-30,,-437000000.0,,,,236000000.0,164000000.0,,-240000000.0,56000000.0,6182000000.0,-141000000.0,-267000000.0,598000000.0,,-141000000.0,-267000000.0,598000000.0,190000000.0,56000000.0,56000000.0,,546000000.0,,95000000.0,-59000000.0,-89000000.0,-5919000000.0,-401000000.0
McKesson Corp,MCK,,927653,2018.0,Q1,2017-04-01,2017-06-30,2018-07-26 16:09:30+00:00,-1528000000.0,,,,227000000.0,,,-4000000.0,27000000.0,2282000000.0,-1131000000.0,-1598000000.0,741000000.0,,-1131000000.0,-1598000000.0,741000000.0,-1988000000.0,365000000.0,365000000.0,,153000000.0,,5000000.0,-62000000.0,-75000000.0,-3078000000.0,-300000000.0
McKesson Corp,MCK,,927653,2018.0,Q1TTM,2016-07-01,2017-06-30,,-3940000000.0,586000000.0,587000000.0,315000000.0,309000000.0,206000000.0,12000000.0,1326000000.0,111000000.0,12379000000.0,-3118000000.0,-3713000000.0,3626000000.0,,-3118000000.0,-3713000000.0,3626000000.0,-3193000000.0,4958000000.0,4958000000.0,,-3553000000.0,,424000000.0,-249000000.0,-403000000.0,-12806000000.0,-2553000000.0
McKesson Corp,MCK,,927653,2019.0,FY,2018-04-01,2019-03-31,2020-05-22 08:38:58+00:00,-1036000000.0,632000000.0,262000000.0,383000000.0,317000000.0,101000000.0,,803000000.0,75000000.0,38364000000.0,-2227000000.0,-1381000000.0,4036000000.0,,-2227000000.0,-1381000000.0,4036000000.0,428000000.0,255000000.0,255000000.0,,2029000000.0,,-20000000.0,-292000000.0,-426000000.0,-38735000000.0,-1639000000.0
McKesson Corp,MCK,,927653,2019.0,Q4,2019-01-01,2019-03-31,,-74000000.0,632000000.0,262000000.0,383000000.0,-397000000.0,101000000.0,,3049000000.0,29000000.0,6873000000.0,-2544000000.0,-230000000.0,3895000000.0,,-2544000000.0,-230000000.0,3895000000.0,1121000000.0,-744000000.0,-744000000.0,,1355000000.0,,-140000000.0,-76000000.0,-117000000.0,-9119000000.0,-251000000.0
McKesson Corp,MCK,,927653,2019.0,Q3YTD,2018-04-01,2018-12-31,2020-02-04 16:08:50+00:00,-962000000.0,,,,714000000.0,,,-2246000000.0,46000000.0,31491000000.0,317000000.0,-1151000000.0,141000000.0,,317000000.0,-1151000000.0,141000000.0,-693000000.0,999000000.0,999000000.0,,674000000.0,,120000000.0,-216000000.0,-309000000.0,-29616000000.0,-1388000000.0
McKesson Corp,MCK,,927653,2019.0,Q3,2018-10-01,2018-12-31,,-52000000.0,,,,239000000.0,,,-1074000000.0,8000000.0,11756000000.0,119000000.0,-168000000.0,-177000000.0,,119000000.0,-168000000.0,-177000000.0,-226000000.0,526000000.0,526000000.0,,132000000.0,,15000000.0,-77000000.0,-131000000.0,-11068000000.0,-500000000.0
McKesson Corp,MCK,,927653,2019.0,Q2YTD,2018-04-01,2018-09-30,2019-10-30 16:03:30+00:00,-910000000.0,,,,475000000.0,,,-1172000000.0,38000000.0,19735000000.0,198000000.0,-983000000.0,318000000.0,,198000000.0,-983000000.0,318000000.0,-467000000.0,473000000.0,473000000.0,,542000000.0,,105000000.0,-139000000.0,-178000000.0,-18548000000.0,-888000000.0
McKesson Corp,MCK,,927653,2019.0,Q2TTM,2017-10-01,2018-09-30,,-2013000000.0,648000000.0,144000000.0,298000000.0,315000000.0,336000000.0,,-58000000.0,87000000.0,33335000000.0,-1614000000.0,-2111000000.0,3324000000.0,,-1614000000.0,-2111000000.0,3324000000.0,-401000000.0,349000000.0,349000000.0,,2070000000.0,,-15000000.0,-280000000.0,-419000000.0,-32860000000.0,-1896000000.0
McKesson Corp,MCK,,927653,2019.0,Q2,2018-07-01,2018-09-30,,-40000000.0,,,,240000000.0,,,610000000.0,16000000.0,10699000000.0,-1343000000.0,-108000000.0,1379000000.0,,-1343000000.0,-108000000.0,1379000000.0,-72000000.0,553000000.0,553000000.0,,-24000000.0,,9000000.0,-68000000.0,-77000000.0,-11409000000.0,-581000000.0
McKesson Corp,MCK,,927653,2019.0,Q1,2018-04-01,2018-06-30,2019-07-31 18:13:10+00:00,-870000000.0,,,,235000000.0,,,-1782000000.0,22000000.0,9036000000.0,1541000000.0,-875000000.0,-1061000000.0,,1541000000.0,-875000000.0,-1061000000.0,-395000000.0,-80000000.0,-80000000.0,,566000000.0,,96000000.0,-71000000.0,-101000000.0,-7139000000.0,-307000000.0
McKesson Corp,MCK,,927653,2019.0,Q1TTM,2017-07-01,2018-06-30,,-2410000000.0,648000000.0,144000000.0,298000000.0,311000000.0,500000000.0,,-908000000.0,127000000.0,28818000000.0,-412000000.0,-2270000000.0,2543000000.0,,-412000000.0,-2270000000.0,2543000000.0,-139000000.0,-148000000.0,-148000000.0,,2640000000.0,,71000000.0,-271000000.0,-431000000.0,-27370000000.0,-1716000000.0
McKesson Corp,MCK,,927653,2020.0,Q4,2020-01-01,2020-03-31,,-84000000.0,601000000.0,368000000.0,235000000.0,-370000000.0,37000000.0,,3368000000.0,24000000.0,5585000000.0,-2480000000.0,-170000000.0,4654000000.0,,-2480000000.0,-170000000.0,4654000000.0,2004000000.0,1078000000.0,1078000000.0,,-23000000.0,,-3000000.0,-72000000.0,-120000000.0,-8014000000.0,-3000000.0
McKesson Corp,MCK,,927653,2020.0,FY,2019-04-01,2020-03-31,2020-05-22 08:38:58+00:00,-277000000.0,601000000.0,368000000.0,235000000.0,321000000.0,37000000.0,,347000000.0,113000000.0,21437000000.0,-2734000000.0,-579000000.0,4374000000.0,,-2734000000.0,-579000000.0,4374000000.0,1061000000.0,1120000000.0,1120000000.0,,1985000000.0,,23000000.0,-294000000.0,-362000000.0,-22036000000.0,-1954000000.0
McKesson Corp,MCK,,927653,2020.0,Q3TTM,2019-01-01,2019-12-31,,-267000000.0,632000000.0,262000000.0,383000000.0,294000000.0,101000000.0,,28000000.0,118000000.0,22725000000.0,-2798000000.0,-639000000.0,3615000000.0,,-2798000000.0,-639000000.0,3615000000.0,178000000.0,-702000000.0,-702000000.0,,3363000000.0,,-114000000.0,-298000000.0,-359000000.0,-23141000000.0,-2202000000.0
McKesson Corp,MCK,,927653,2020.0,Q3,2019-10-01,2019-12-31,,-40000000.0,,,,228000000.0,,,-1050000000.0,11000000.0,7182000000.0,949000000.0,-124000000.0,-121000000.0,,949000000.0,-124000000.0,-121000000.0,704000000.0,242000000.0,242000000.0,,459000000.0,,32000000.0,-74000000.0,-116000000.0,-5671000000.0,-499000000.0
McKesson Corp,MCK,,927653,2020.0,Q3YTD,2019-04-01,2019-12-31,2020-02-04 16:08:50+00:00,-193000000.0,,,,691000000.0,,,-3021000000.0,89000000.0,15852000000.0,-254000000.0,-409000000.0,-280000000.0,,-254000000.0,-409000000.0,-280000000.0,-943000000.0,42000000.0,42000000.0,,2008000000.0,,26000000.0,-222000000.0,-242000000.0,-14022000000.0,-1951000000.0
McKesson Corp,MCK,,927653,2020.0,Q2TTM,2018-10-01,2019-09-30,,-279000000.0,632000000.0,262000000.0,383000000.0,305000000.0,101000000.0,,4000000.0,115000000.0,27299000000.0,-3628000000.0,-683000000.0,3559000000.0,,-3628000000.0,-683000000.0,3559000000.0,-752000000.0,-418000000.0,-418000000.0,,3036000000.0,,-131000000.0,-301000000.0,-374000000.0,-28538000000.0,-2203000000.0
McKesson Corp,MCK,,927653,2020.0,Q2,2019-07-01,2019-09-30,,-83000000.0,,,,234000000.0,,,-1107000000.0,56000000.0,6060000000.0,-331000000.0,-156000000.0,-108000000.0,,-331000000.0,-156000000.0,-108000000.0,-595000000.0,-677000000.0,-677000000.0,,1442000000.0,,-34000000.0,-73000000.0,-39000000.0,-5623000000.0,-751000000.0
McKesson Corp,MCK,,927653,2020.0,Q2YTD,2019-04-01,2019-09-30,2019-10-30 16:03:30+00:00,-153000000.0,,,,463000000.0,,,-1971000000.0,78000000.0,8670000000.0,-1203000000.0,-285000000.0,-159000000.0,,-1203000000.0,-285000000.0,-159000000.0,-1647000000.0,-200000000.0,-200000000.0,,1549000000.0,,-6000000.0,-148000000.0,-126000000.0,-8351000000.0,-1452000000.0
McKesson Corp,MCK,,927653,2020.0,Q1TTM,2018-07-01,2019-06-30,,-236000000.0,632000000.0,262000000.0,383000000.0,311000000.0,101000000.0,,1721000000.0,75000000.0,31938000000.0,-4640000000.0,-635000000.0,5046000000.0,,-4640000000.0,-635000000.0,5046000000.0,-229000000.0,812000000.0,812000000.0,,1570000000.0,,-88000000.0,-296000000.0,-412000000.0,-34324000000.0,-2033000000.0
McKesson Corp,MCK,,927653,2020.0,Q1,2019-04-01,2019-06-30,2019-07-31 18:13:10+00:00,-70000000.0,,,,229000000.0,,,-864000000.0,22000000.0,2610000000.0,-872000000.0,-129000000.0,-51000000.0,,-872000000.0,-129000000.0,-51000000.0,-1052000000.0,477000000.0,477000000.0,,107000000.0,,28000000.0,-75000000.0,-87000000.0,-2728000000.0,-701000000.0
