company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
McKesson Corp,MCK,,927653,2015.0,Q2,2014-07-01,2014-09-30,2015-10-29 16:05:50+00:00,2.02,2.02,0.24,1.99,,223000000.0,477000000.0,491000000.0,-14000000.0,469000000.0,8000000.0,41296000000.0,44160000000.0,,22000000.0,2077000000.0,,,,,41296000000.0,2864000000.0,95000000.0,,2077000000.0,787000000.0,-73000000.0,714000000.0,44160000000.0,232200000.0,232000000.0,235000000.0
McKesson Corp,MCK,,927653,2015.0,Q2YTD,2014-04-01,2014-09-30,,3.77,3.77,0.48,3.71,,408000000.0,888000000.0,910000000.0,-22000000.0,872000000.0,16000000.0,82040000000.0,87636000000.0,,41000000.0,4128000000.0,,,,,82040000000.0,5596000000.0,191000000.0,,4128000000.0,1468000000.0,-150000000.0,1318000000.0,87636000000.0,232200000.0,232000000.0,235000000.0
McKesson Corp,MCK,,927653,2015.0,Q2TTM,2013-10-01,2014-09-30,,5.66,5.66,0.96,5.55,,778000000.0,1318000000.0,1488000000.0,-170000000.0,1307000000.0,11000000.0,149847000000.0,159866000000.0,,58000000.0,1575000000.0,18000000.0,457000000.0,,5388000000.0,149847000000.0,10019000000.0,373000000.0,,7438000000.0,2581000000.0,-315000000.0,2266000000.0,159866000000.0,232200000.0,232000000.0,235000000.0
McKesson Corp,MCK,,927653,2015.0,Q1TTM,2013-07-01,2014-06-30,,5.4,5.4,0.96,5.3,,768000000.0,1245000000.0,1413000000.0,-168000000.0,1242000000.0,3000000.0,139496000000.0,148660000000.0,,45000000.0,793000000.0,53000000.0,457000000.0,,5388000000.0,139496000000.0,9164000000.0,337000000.0,,6691000000.0,2473000000.0,-292000000.0,2181000000.0,148660000000.0,230300000.0,231000000.0,235000000.0
McKesson Corp,MCK,,927653,2015.0,Q1,2014-04-01,2014-06-30,2015-07-29 16:26:47+00:00,1.75,1.75,0.24,1.72,,185000000.0,411000000.0,419000000.0,-8000000.0,403000000.0,8000000.0,40744000000.0,43476000000.0,,19000000.0,2051000000.0,,,,,40744000000.0,2732000000.0,96000000.0,,2051000000.0,681000000.0,-77000000.0,604000000.0,43476000000.0,230300000.0,231000000.0,235000000.0
McKesson Corp,MCK,,927653,2016.0,FY,2015-04-01,2016-03-31,2018-05-24 16:27:59+00:00,9.82,9.82,1.08,9.7,0.0,908000000.0,2310000000.0,2342000000.0,-32000000.0,2258000000.0,52000000.0,179468000000.0,190884000000.0,,58000000.0,-103000000.0,0.0,392000000.0,203000000.0,7379000000.0,179468000000.0,11416000000.0,353000000.0,,7871000000.0,3545000000.0,-295000000.0,3250000000.0,190884000000.0,229900000.0,230000000.0,233000000.0
McKesson Corp,MCK,,927653,2016.0,Q4,2016-01-01,2016-03-31,,1.91,1.91,0.28,1.89,,204000000.0,444000000.0,465000000.0,-21000000.0,431000000.0,13000000.0,43826000000.0,46678000000.0,,15000000.0,-103000000.0,,392000000.0,203000000.0,1620000000.0,43826000000.0,2852000000.0,86000000.0,,2112000000.0,740000000.0,-71000000.0,669000000.0,46678000000.0,229900000.0,230000000.0,233000000.0
McKesson Corp,MCK,,927653,2016.0,Q3,2015-10-01,2015-12-31,2017-01-26 16:03:34+00:00,2.76,2.76,0.28,2.73,0.0,204000000.0,647000000.0,642000000.0,5000000.0,634000000.0,13000000.0,45027000000.0,47899000000.0,,13000000.0,,,,,1952000000.0,45027000000.0,2872000000.0,87000000.0,,1952000000.0,920000000.0,-74000000.0,846000000.0,47899000000.0,229700000.0,230000000.0,232000000.0
McKesson Corp,MCK,,927653,2016.0,Q3YTD,2015-04-01,2015-12-31,,7.91,7.91,0.8,7.81,,704000000.0,1866000000.0,1877000000.0,-11000000.0,1827000000.0,39000000.0,135642000000.0,144206000000.0,,43000000.0,,,,,5759000000.0,135642000000.0,8564000000.0,267000000.0,,5759000000.0,2805000000.0,-224000000.0,2581000000.0,144206000000.0,229700000.0,230000000.0,232000000.0
McKesson Corp,MCK,,927653,2016.0,Q3TTM,2015-01-01,2015-12-31,,8.48,8.48,1.04,8.37,,913000000.0,2010000000.0,2288000000.0,-278000000.0,1959000000.0,51000000.0,177650000000.0,189131000000.0,,53000000.0,-6226000000.0,150000000.0,392000000.0,,13660000000.0,177650000000.0,11481000000.0,357000000.0,,7976000000.0,3505000000.0,-304000000.0,3201000000.0,189131000000.0,229700000.0,230000000.0,232000000.0
McKesson Corp,MCK,,927653,2016.0,Q2,2015-07-01,2015-09-30,2016-10-27 16:25:41+00:00,2.66,2.66,0.28,2.63,0.0,244000000.0,630000000.0,636000000.0,-6000000.0,617000000.0,13000000.0,45917000000.0,48761000000.0,,17000000.0,,,,,1890000000.0,45917000000.0,2844000000.0,91000000.0,,1890000000.0,954000000.0,-74000000.0,880000000.0,48761000000.0,232000000.0,232000000.0,235000000.0
McKesson Corp,MCK,,927653,2016.0,Q2YTD,2015-04-01,2015-09-30,,5.15,5.15,0.52,5.08,,500000000.0,1219000000.0,1235000000.0,-16000000.0,1193000000.0,26000000.0,90615000000.0,96307000000.0,,30000000.0,,,,,3807000000.0,90615000000.0,5692000000.0,180000000.0,,3807000000.0,1885000000.0,-150000000.0,1735000000.0,96307000000.0,232000000.0,232000000.0,235000000.0
McKesson Corp,MCK,,927653,2016.0,Q2TTM,2014-10-01,2015-09-30,,7.75,7.75,1.0,7.64,,907000000.0,1874000000.0,2167000000.0,-293000000.0,1797000000.0,77000000.0,176209000000.0,187716000000.0,,52000000.0,-4128000000.0,150000000.0,392000000.0,,11708000000.0,176209000000.0,11507000000.0,363000000.0,,8122000000.0,3385000000.0,-311000000.0,3074000000.0,187716000000.0,232000000.0,232000000.0,235000000.0
McKesson Corp,MCK,,927653,2016.0,Q1,2015-04-01,2015-06-30,2016-07-27 16:29:38+00:00,2.49,2.49,0.24,2.45,,256000000.0,589000000.0,599000000.0,-10000000.0,576000000.0,13000000.0,44698000000.0,47546000000.0,,13000000.0,,,,,1917000000.0,44698000000.0,2848000000.0,89000000.0,,1917000000.0,931000000.0,-76000000.0,855000000.0,47546000000.0,231300000.0,232000000.0,235000000.0
McKesson Corp,MCK,,927653,2016.0,Q1TTM,2014-07-01,2015-06-30,,7.11,7.11,0.96,7.0,,886000000.0,1721000000.0,2022000000.0,-301000000.0,1649000000.0,72000000.0,171588000000.0,183115000000.0,,57000000.0,-2051000000.0,150000000.0,392000000.0,,9818000000.0,171588000000.0,11527000000.0,367000000.0,,8309000000.0,3218000000.0,-310000000.0,2908000000.0,183115000000.0,231300000.0,232000000.0,235000000.0
McKesson Corp,MCK,,927653,2017.0,FY,2016-04-01,2017-03-31,2019-05-15 07:44:22+00:00,22.95,22.95,1.12,22.73,290000000.0,1614000000.0,5153000000.0,5277000000.0,-124000000.0,5070000000.0,83000000.0,187262000000.0,198533000000.0,,77000000.0,-3947000000.0,0.0,341000000.0,18000000.0,7447000000.0,187262000000.0,11271000000.0,308000000.0,0.0,4149000000.0,7122000000.0,-231000000.0,6891000000.0,198533000000.0,220900000.0,221000000.0,223000000.0
McKesson Corp,MCK,,927653,2017.0,Q4,2017-01-01,2017-03-31,,16.31,16.31,-0.84,16.16,,1044000000.0,3623000000.0,3630000000.0,-7000000.0,3588000000.0,35000000.0,45917000000.0,48713000000.0,,12000000.0,-7814000000.0,,341000000.0,18000000.0,5512000000.0,45917000000.0,2796000000.0,77000000.0,,-1943000000.0,4739000000.0,-65000000.0,4674000000.0,48713000000.0,220900000.0,221000000.0,223000000.0
McKesson Corp,MCK,,927653,2017.0,Q3,2016-10-01,2016-12-31,2018-02-01 16:05:47+00:00,2.87,2.87,0.28,2.85,0.0,131000000.0,646000000.0,649000000.0,-3000000.0,633000000.0,13000000.0,47318000000.0,50130000000.0,,23000000.0,1981000000.0,0.0,,0.0,,47318000000.0,2812000000.0,74000000.0,0.0,1981000000.0,831000000.0,-51000000.0,780000000.0,50130000000.0,220600000.0,221000000.0,222000000.0
McKesson Corp,MCK,,927653,2017.0,Q3YTD,2016-04-01,2016-12-31,,6.64,6.64,0.84,6.57,290000000.0,570000000.0,1530000000.0,1647000000.0,-117000000.0,1482000000.0,48000000.0,141345000000.0,149820000000.0,,65000000.0,3867000000.0,,,,1935000000.0,141345000000.0,8475000000.0,231000000.0,,6092000000.0,2383000000.0,-166000000.0,2217000000.0,149820000000.0,220600000.0,221000000.0,222000000.0
McKesson Corp,MCK,,927653,2017.0,Q3TTM,2016-01-01,2016-12-31,,8.55,8.55,1.12,8.46,290000000.0,774000000.0,1974000000.0,2112000000.0,-138000000.0,1913000000.0,61000000.0,185171000000.0,196498000000.0,,80000000.0,3764000000.0,,392000000.0,203000000.0,3555000000.0,185171000000.0,11327000000.0,317000000.0,,8204000000.0,3123000000.0,-237000000.0,2886000000.0,196498000000.0,220600000.0,221000000.0,222000000.0
McKesson Corp,MCK,,927653,2017.0,Q2,2016-07-01,2016-09-30,2017-10-27 07:11:33+00:00,1.36,1.36,0.28,1.34,290000000.0,200000000.0,324000000.0,325000000.0,-1000000.0,307000000.0,17000000.0,47201000000.0,49957000000.0,,23000000.0,1886000000.0,,,0.0,,47201000000.0,2756000000.0,78000000.0,0.0,2176000000.0,580000000.0,-55000000.0,525000000.0,49957000000.0,225700000.0,226000000.0,228000000.0
McKesson Corp,MCK,,927653,2017.0,Q2YTD,2016-04-01,2016-09-30,,3.77,3.77,0.56,3.72,290000000.0,439000000.0,884000000.0,998000000.0,-114000000.0,849000000.0,35000000.0,94027000000.0,99690000000.0,,42000000.0,1886000000.0,,,,1935000000.0,94027000000.0,5663000000.0,157000000.0,,4111000000.0,1552000000.0,-115000000.0,1437000000.0,99690000000.0,225700000.0,226000000.0,228000000.0
McKesson Corp,MCK,,927653,2017.0,Q2TTM,2015-10-01,2016-09-30,,8.44,8.44,1.12,8.34,290000000.0,847000000.0,1975000000.0,2105000000.0,-130000000.0,1914000000.0,61000000.0,182880000000.0,194267000000.0,,70000000.0,1783000000.0,,392000000.0,203000000.0,5507000000.0,182880000000.0,11387000000.0,330000000.0,,8175000000.0,3212000000.0,-260000000.0,2952000000.0,194267000000.0,225700000.0,226000000.0,228000000.0
McKesson Corp,MCK,,927653,2017.0,Q1,2016-04-01,2016-06-30,2017-07-27 16:05:26+00:00,2.41,2.41,0.28,2.38,,239000000.0,560000000.0,673000000.0,-113000000.0,542000000.0,18000000.0,46826000000.0,49733000000.0,,19000000.0,,0.0,,,1935000000.0,46826000000.0,2907000000.0,79000000.0,0.0,1935000000.0,972000000.0,-60000000.0,912000000.0,49733000000.0,224900000.0,225000000.0,228000000.0
McKesson Corp,MCK,,927653,2017.0,Q1TTM,2015-07-01,2016-06-30,,9.74,9.74,1.12,9.63,,891000000.0,2281000000.0,2416000000.0,-135000000.0,2224000000.0,57000000.0,181596000000.0,193071000000.0,,64000000.0,-103000000.0,,392000000.0,203000000.0,7397000000.0,181596000000.0,11475000000.0,343000000.0,,7889000000.0,3586000000.0,-279000000.0,3307000000.0,193071000000.0,224900000.0,225000000.0,228000000.0
McKesson Corp,MCK,,927653,2018.0,FY,2017-04-01,2018-03-31,2020-05-22 08:38:58+00:00,0.32,0.32,1.3,0.32,1738000000.0,-53000000.0,297000000.0,292000000.0,5000000.0,67000000.0,230000000.0,197173000000.0,208357000000.0,,-118000000.0,0.0,-146000000.0,125000000.0,567000000.0,8138000000.0,197173000000.0,11184000000.0,405000000.0,,10422000000.0,762000000.0,-523000000.0,239000000.0,208357000000.0,209400000.0,208000000.0,209000000.0
McKesson Corp,MCK,,927653,2018.0,Q4,2018-01-01,2018-03-31,,-5.5,-5.5,-0.96,-5.47,1388000000.0,-7000000.0,-1085000000.0,-1087000000.0,2000000.0,-1146000000.0,61000000.0,48553000000.0,51628000000.0,,-220000000.0,,-37000000.0,125000000.0,325000000.0,2218000000.0,48553000000.0,3075000000.0,201000000.0,271000000.0,4019000000.0,-944000000.0,-150000000.0,-1094000000.0,51628000000.0,209400000.0,208000000.0,209000000.0
McKesson Corp,MCK,,927653,2018.0,Q3,2017-10-01,2017-12-31,2019-01-31 16:27:43+00:00,4.35,4.35,0.34,4.33,0.0,-263000000.0,961000000.0,960000000.0,1000000.0,903000000.0,58000000.0,50902000000.0,53617000000.0,,20000000.0,,-109000000.0,,6000000.0,1984000000.0,50902000000.0,2715000000.0,67000000.0,-90000000.0,1881000000.0,834000000.0,-137000000.0,697000000.0,53617000000.0,207600000.0,207000000.0,208000000.0
McKesson Corp,MCK,,927653,2018.0,Q3YTD,2017-04-01,2017-12-31,,5.82,5.82,0.96,5.79,350000000.0,-46000000.0,1382000000.0,1379000000.0,3000000.0,1213000000.0,169000000.0,148620000000.0,156729000000.0,,102000000.0,,-109000000.0,,242000000.0,5920000000.0,148620000000.0,8109000000.0,204000000.0,-271000000.0,6403000000.0,1706000000.0,-373000000.0,1333000000.0,156729000000.0,207600000.0,207000000.0,208000000.0
McKesson Corp,MCK,,927653,2018.0,Q3TTM,2017-01-01,2017-12-31,,22.13,22.13,1.24,21.95,350000000.0,998000000.0,5005000000.0,5009000000.0,-4000000.0,4801000000.0,204000000.0,194537000000.0,205442000000.0,,114000000.0,-7814000000.0,-109000000.0,341000000.0,260000000.0,11432000000.0,194537000000.0,10905000000.0,281000000.0,-271000000.0,4460000000.0,6445000000.0,-438000000.0,6007000000.0,205442000000.0,207600000.0,207000000.0,208000000.0
McKesson Corp,MCK,,927653,2018.0,Q2,2017-07-01,2017-09-30,2018-10-25 16:06:46+00:00,0.01,0.01,0.34,0.01,350000000.0,122000000.0,56000000.0,56000000.0,0.0,1000000.0,55000000.0,49227000000.0,52061000000.0,,69000000.0,,,,236000000.0,2009000000.0,49227000000.0,2834000000.0,69000000.0,-61000000.0,2595000000.0,239000000.0,-61000000.0,178000000.0,52061000000.0,100000000.0,209000000.0,210000000.0
McKesson Corp,MCK,,927653,2018.0,Q2YTD,2017-04-01,2017-09-30,,1.47,1.47,0.62,1.46,350000000.0,217000000.0,421000000.0,419000000.0,2000000.0,310000000.0,111000000.0,97718000000.0,103112000000.0,,82000000.0,,,,236000000.0,3936000000.0,97718000000.0,5394000000.0,137000000.0,-181000000.0,4522000000.0,872000000.0,-236000000.0,636000000.0,103112000000.0,100000000.0,209000000.0,210000000.0
McKesson Corp,MCK,,927653,2018.0,Q2TTM,2016-10-01,2017-09-30,,20.65,20.65,1.18,20.47,350000000.0,1392000000.0,4690000000.0,4698000000.0,-8000000.0,4531000000.0,159000000.0,190953000000.0,201955000000.0,,117000000.0,-5833000000.0,,341000000.0,254000000.0,9448000000.0,190953000000.0,11002000000.0,288000000.0,-181000000.0,4560000000.0,6442000000.0,-352000000.0,6090000000.0,201955000000.0,100000000.0,209000000.0,210000000.0
McKesson Corp,MCK,,927653,2018.0,Q1,2017-04-01,2017-06-30,2018-07-26 16:09:30+00:00,1.46,1.46,0.28,1.45,0.0,95000000.0,365000000.0,363000000.0,2000000.0,309000000.0,56000000.0,48491000000.0,51051000000.0,,13000000.0,,0.0,,0.0,1927000000.0,48491000000.0,2560000000.0,68000000.0,-120000000.0,1927000000.0,633000000.0,-175000000.0,458000000.0,51051000000.0,211600000.0,211000000.0,213000000.0
McKesson Corp,MCK,,927653,2018.0,Q1TTM,2016-07-01,2017-06-30,,22.0,22.0,1.12,21.8,290000000.0,1470000000.0,4958000000.0,4967000000.0,-9000000.0,4837000000.0,121000000.0,188927000000.0,199851000000.0,,71000000.0,-3947000000.0,,341000000.0,18000000.0,7439000000.0,188927000000.0,10924000000.0,297000000.0,-120000000.0,4141000000.0,6783000000.0,-346000000.0,6437000000.0,199851000000.0,211600000.0,211000000.0,213000000.0
McKesson Corp,MCK,,927653,2019.0,FY,2018-04-01,2019-03-31,2020-05-22 08:38:58+00:00,0.17,0.17,1.51,0.17,1797000000.0,356000000.0,255000000.0,254000000.0,1000000.0,34000000.0,221000000.0,202565000000.0,214319000000.0,,-12000000.0,,0.0,71000000.0,597000000.0,8403000000.0,202565000000.0,11754000000.0,264000000.0,,10868000000.0,886000000.0,-276000000.0,610000000.0,214319000000.0,200000000.0,196000000.0,197000000.0
McKesson Corp,MCK,,927653,2019.0,Q4,2019-01-01,2019-03-31,,-4.08,-4.08,0.39,-4.06,1206000000.0,111000000.0,-744000000.0,-744000000.0,,-796000000.0,52000000.0,49228000000.0,52429000000.0,,-156000000.0,,97000000.0,71000000.0,309000000.0,2087000000.0,49228000000.0,3201000000.0,70000000.0,162000000.0,3770000000.0,-569000000.0,-64000000.0,-633000000.0,52429000000.0,200000000.0,196000000.0,197000000.0
McKesson Corp,MCK,,927653,2019.0,Q3,2018-10-01,2018-12-31,2020-02-04 16:08:50+00:00,2.41,2.41,0.39,2.4,21000000.0,123000000.0,526000000.0,527000000.0,-1000000.0,469000000.0,57000000.0,53238000000.0,56208000000.0,,84000000.0,,,,110000000.0,2156000000.0,53238000000.0,2970000000.0,67000000.0,-50000000.0,2287000000.0,683000000.0,-33000000.0,650000000.0,56208000000.0,194600000.0,194000000.0,195000000.0
McKesson Corp,MCK,,927653,2019.0,Q3YTD,2018-04-01,2018-12-31,,4.25,4.25,1.12,4.23,591000000.0,245000000.0,999000000.0,998000000.0,1000000.0,830000000.0,169000000.0,153337000000.0,161890000000.0,,144000000.0,,-97000000.0,,288000000.0,6316000000.0,153337000000.0,8553000000.0,194000000.0,-162000000.0,7098000000.0,1455000000.0,-212000000.0,1243000000.0,161890000000.0,194600000.0,194000000.0,195000000.0
McKesson Corp,MCK,,927653,2019.0,Q3TTM,2018-01-01,2018-12-31,,-1.25,-1.25,0.16,-1.24,1979000000.0,238000000.0,-86000000.0,-89000000.0,3000000.0,-316000000.0,230000000.0,201890000000.0,213518000000.0,,-76000000.0,,-134000000.0,125000000.0,613000000.0,8534000000.0,201890000000.0,11628000000.0,395000000.0,109000000.0,11117000000.0,511000000.0,-362000000.0,149000000.0,213518000000.0,194600000.0,194000000.0,195000000.0
McKesson Corp,MCK,,927653,2019.0,Q2,2018-07-01,2018-09-30,2019-10-30 16:03:30+00:00,2.52,2.52,0.39,2.51,0.0,35000000.0,553000000.0,552000000.0,1000000.0,499000000.0,54000000.0,50271000000.0,53075000000.0,,20000000.0,,,,82000000.0,2033000000.0,50271000000.0,2804000000.0,66000000.0,-56000000.0,2115000000.0,689000000.0,-102000000.0,587000000.0,53075000000.0,198000000.0,198000000.0,199000000.0
McKesson Corp,MCK,,927653,2019.0,Q2YTD,2018-04-01,2018-09-30,,1.84,1.84,0.73,1.83,570000000.0,122000000.0,473000000.0,471000000.0,2000000.0,361000000.0,112000000.0,100099000000.0,105682000000.0,,60000000.0,,-97000000.0,,178000000.0,4160000000.0,100099000000.0,5583000000.0,127000000.0,-112000000.0,4811000000.0,772000000.0,-179000000.0,593000000.0,105682000000.0,198000000.0,198000000.0,199000000.0
McKesson Corp,MCK,,927653,2019.0,Q2TTM,2017-10-01,2018-09-30,,0.69,0.69,0.11,0.69,1958000000.0,-148000000.0,349000000.0,344000000.0,5000000.0,118000000.0,231000000.0,199554000000.0,210927000000.0,,-140000000.0,,-243000000.0,125000000.0,509000000.0,8362000000.0,199554000000.0,11373000000.0,395000000.0,69000000.0,10711000000.0,662000000.0,-466000000.0,196000000.0,210927000000.0,198000000.0,198000000.0,199000000.0
McKesson Corp,MCK,,927653,2019.0,Q1,2018-04-01,2018-06-30,2019-07-31 18:13:10+00:00,-0.68,-0.68,0.34,-0.68,570000000.0,87000000.0,-80000000.0,-81000000.0,1000000.0,-138000000.0,58000000.0,49828000000.0,52607000000.0,,40000000.0,,-97000000.0,,96000000.0,2127000000.0,49828000000.0,2779000000.0,61000000.0,-56000000.0,2696000000.0,83000000.0,-77000000.0,6000000.0,52607000000.0,202900000.0,202000000.0,202000000.0
McKesson Corp,MCK,,927653,2019.0,Q1TTM,2017-07-01,2018-06-30,,-1.82,-1.82,0.06,-1.81,2308000000.0,-61000000.0,-148000000.0,-152000000.0,4000000.0,-380000000.0,232000000.0,198510000000.0,209913000000.0,,-91000000.0,,-243000000.0,125000000.0,663000000.0,8338000000.0,198510000000.0,11403000000.0,398000000.0,64000000.0,11191000000.0,212000000.0,-425000000.0,-213000000.0,209913000000.0,202900000.0,202000000.0,202000000.0
McKesson Corp,MCK,,927653,2020.0,Q4,2020-01-01,2020-03-31,,5.68,5.68,0.41,5.67,,129000000.0,1078000000.0,1072000000.0,6000000.0,1021000000.0,57000000.0,55199000000.0,58535000000.0,,-1081000000.0,,,96000000.0,64000000.0,2307000000.0,55199000000.0,3336000000.0,65000000.0,1478000000.0,2467000000.0,869000000.0,332000000.0,1201000000.0,58535000000.0,180700000.0,181000000.0,182000000.0
McKesson Corp,MCK,,927653,2020.0,FY,2019-04-01,2020-03-31,2020-05-22 08:38:58+00:00,4.98,4.98,1.62,4.95,2000000.0,18000000.0,1120000000.0,1126000000.0,-6000000.0,900000000.0,220000000.0,219028000000.0,231051000000.0,,-1096000000.0,,0.0,96000000.0,268000000.0,9168000000.0,219028000000.0,12023000000.0,249000000.0,,9534000000.0,2489000000.0,-1345000000.0,1144000000.0,231051000000.0,180700000.0,181000000.0,182000000.0
McKesson Corp,MCK,,927653,2020.0,Q3YTD,2019-04-01,2019-12-31,,-0.7,-0.7,1.21,-0.72,2000000.0,-111000000.0,42000000.0,54000000.0,-12000000.0,-121000000.0,163000000.0,163829000000.0,172516000000.0,,-15000000.0,,,,204000000.0,6861000000.0,163829000000.0,8687000000.0,184000000.0,-1478000000.0,7067000000.0,1620000000.0,-1677000000.0,-57000000.0,172516000000.0,178800000.0,179000000.0,180000000.0
McKesson Corp,MCK,,927653,2020.0,Q3TTM,2019-01-01,2019-12-31,,-4.78,-4.78,1.6,-4.78,1208000000.0,,-702000000.0,-690000000.0,-12000000.0,-917000000.0,215000000.0,213057000000.0,224945000000.0,,-171000000.0,,97000000.0,71000000.0,513000000.0,8948000000.0,213057000000.0,11888000000.0,254000000.0,-1316000000.0,10837000000.0,1051000000.0,-1741000000.0,-690000000.0,224945000000.0,178800000.0,179000000.0,180000000.0
McKesson Corp,MCK,,927653,2020.0,Q3,2019-10-01,2019-12-31,2020-02-04 16:08:50+00:00,1.04,1.04,0.41,1.03,2000000.0,47000000.0,242000000.0,247000000.0,-5000000.0,186000000.0,56000000.0,56139000000.0,59172000000.0,,26000000.0,,,,136000000.0,2535000000.0,56139000000.0,3033000000.0,64000000.0,-28000000.0,2673000000.0,360000000.0,-66000000.0,294000000.0,59172000000.0,178800000.0,179000000.0,180000000.0
McKesson Corp,MCK,,927653,2020.0,Q2YTD,2019-04-01,2019-09-30,,-1.74,-1.74,0.8,-1.75,,-158000000.0,-200000000.0,-193000000.0,-7000000.0,-307000000.0,107000000.0,107690000000.0,113344000000.0,,-41000000.0,,,,68000000.0,4326000000.0,107690000000.0,5654000000.0,120000000.0,-1450000000.0,4394000000.0,1260000000.0,-1611000000.0,-351000000.0,113344000000.0,183000000.0,183000000.0,183000000.0
McKesson Corp,MCK,,927653,2020.0,Q2TTM,2018-10-01,2019-09-30,,-3.41,-3.41,1.58,-3.41,1227000000.0,76000000.0,-418000000.0,-410000000.0,-8000000.0,-634000000.0,216000000.0,210156000000.0,221981000000.0,,-113000000.0,,97000000.0,71000000.0,487000000.0,8569000000.0,210156000000.0,11825000000.0,257000000.0,-1338000000.0,10451000000.0,1374000000.0,-1708000000.0,-334000000.0,221981000000.0,183000000.0,183000000.0,183000000.0
McKesson Corp,MCK,,927653,2020.0,Q2,2019-07-01,2019-09-30,2019-10-30 16:03:30+00:00,-3.99,-3.99,0.41,-3.99,0.0,-294000000.0,-677000000.0,-676000000.0,-1000000.0,-730000000.0,53000000.0,54749000000.0,57616000000.0,,-78000000.0,,,,45000000.0,2196000000.0,54749000000.0,2867000000.0,64000000.0,-1454000000.0,2241000000.0,626000000.0,-1596000000.0,-970000000.0,57616000000.0,183000000.0,183000000.0,183000000.0
McKesson Corp,MCK,,927653,2020.0,Q1TTM,2018-07-01,2019-06-30,,3.1,3.1,1.56,3.09,1227000000.0,405000000.0,812000000.0,818000000.0,-6000000.0,595000000.0,217000000.0,205678000000.0,217440000000.0,,-15000000.0,,97000000.0,71000000.0,524000000.0,8406000000.0,205678000000.0,11762000000.0,259000000.0,60000000.0,10325000000.0,1437000000.0,-214000000.0,1223000000.0,217440000000.0,188000000.0,188000000.0,189000000.0
McKesson Corp,MCK,,927653,2020.0,Q1,2019-04-01,2019-06-30,2019-07-31 18:13:10+00:00,2.25,2.25,0.39,2.24,0.0,136000000.0,477000000.0,483000000.0,-6000000.0,423000000.0,54000000.0,52941000000.0,55728000000.0,,37000000.0,,0.0,,23000000.0,2130000000.0,52941000000.0,2787000000.0,56000000.0,4000000.0,2153000000.0,634000000.0,-15000000.0,619000000.0,55728000000.0,188000000.0,188000000.0,189000000.0
