company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 14:43:17+00:00,,1638000.0,12786000.0,81378000.0,72908000.0,439762000.0,-94513000.0,-161344000.0,255543000.0,-94513000.0,-161344000.0,255543000.0,-314000.0,91932000.0,91932000.0,9325000.0,1618000.0,-20000000.0,-24468000.0,-180158000.0,-505071000.0,-6354000.0,,38814000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2015.0,Q1TTM,2014-04-01,2015-03-31,,,190930000.0,30669000.0,306907000.0,7275000.0,2134009000.0,-199029000.0,-662813000.0,743277000.0,-199029000.0,-662813000.0,743277000.0,-118565000.0,398060000.0,398060000.0,31035000.0,1680000.0,-19971000.0,-94622000.0,-790463000.0,-2108742000.0,-131354000.0,,147621000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 12:09:34+00:00,0.0,143634000.0,24800000.0,361510000.0,14428000.0,1715427000.0,-367944000.0,-485388000.0,854143000.0,-367944000.0,-485388000.0,854143000.0,811000.0,432090000.0,432090000.0,46115000.0,-10256000.0,-132000.0,-98990000.0,-638430000.0,-1724365000.0,-249760000.0,,153174000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2016.0,Q4,2016-10-01,2016-12-31,,,24831000.0,3186000.0,91793000.0,-52754000.0,628263000.0,-42667000.0,-126617000.0,170180000.0,-42667000.0,-126617000.0,170180000.0,896000.0,117556000.0,117556000.0,13585000.0,483000.0,-115000.0,-24513000.0,-139517000.0,-571900000.0,-75000000.0,,13015000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-27 16:17:44+00:00,0.0,118803000.0,21614000.0,269717000.0,67182000.0,1087164000.0,-325277000.0,-358771000.0,683963000.0,-325277000.0,-358771000.0,683963000.0,-85000.0,314534000.0,314534000.0,32530000.0,-10739000.0,-17000.0,-74477000.0,-498913000.0,-1152465000.0,-174760000.0,,140159000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2016.0,Q3TTM,2015-10-01,2016-09-30,,,178275000.0,23569000.0,358091000.0,28217000.0,1621635000.0,-375824000.0,-484548000.0,860311000.0,-375824000.0,-484548000.0,860311000.0,-61000.0,431279000.0,431279000.0,42724000.0,-12418000.0,-18000.0,-98546000.0,-662261000.0,-1661687000.0,-224808000.0,,177731000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2016.0,Q3,2016-07-01,2016-09-30,,,69764000.0,8759000.0,91001000.0,814000.0,410477000.0,-114815000.0,-100806000.0,209825000.0,-114815000.0,-100806000.0,209825000.0,-5796000.0,109425000.0,109425000.0,8585000.0,-11386000.0,-10000.0,-24879000.0,-147406000.0,-414267000.0,-74760000.0,,46610000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 17:06:45+00:00,,49039000.0,12855000.0,178716000.0,66368000.0,676687000.0,-210462000.0,-257965000.0,474138000.0,-210462000.0,-257965000.0,474138000.0,5711000.0,205109000.0,205109000.0,23945000.0,647000.0,-7000.0,-49598000.0,-351507000.0,-738198000.0,-100000000.0,,93549000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2016.0,Q2TTM,2015-07-01,2016-06-30,,,157527000.0,26665000.0,353291000.0,64577000.0,2158986000.0,-373064000.0,-515154000.0,893909000.0,-373064000.0,-515154000.0,893909000.0,5691000.0,436993000.0,436993000.0,39048000.0,-10284000.0,-6000.0,-98017000.0,-694948000.0,-2095831000.0,-327918000.0,,179800000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2016.0,Q2,2016-04-01,2016-06-30,,,45993000.0,4058000.0,90364000.0,-39076000.0,362958000.0,-20452000.0,-143505000.0,169242000.0,-20452000.0,-143505000.0,169242000.0,5285000.0,105011000.0,105011000.0,12943000.0,1179000.0,-5000.0,-24788000.0,-194721000.0,-359801000.0,,,51221000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 14:18:04+00:00,,3046000.0,8797000.0,88352000.0,105444000.0,313729000.0,-190010000.0,-114460000.0,304896000.0,-190010000.0,-114460000.0,304896000.0,426000.0,100098000.0,100098000.0,11002000.0,-532000.0,-2000.0,-24810000.0,-156786000.0,-378397000.0,-100000000.0,,42328000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2016.0,Q1TTM,2015-04-01,2016-03-31,,,164712000.0,23256000.0,346587000.0,103049000.0,2333896000.0,-392668000.0,-529648000.0,922661000.0,-392668000.0,-529648000.0,922661000.0,345000.0,435401000.0,435401000.0,37624000.0,-11145000.0,-98000.0,-97706000.0,-701750000.0,-2261792000.0,-355921000.0,,172200000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 15:06:58+00:00,-136879000.0,190783000.0,28785000.0,383518000.0,-280529000.0,2716155000.0,-195636000.0,-651282000.0,855153000.0,-195636000.0,-651282000.0,855153000.0,8235000.0,686263000.0,686263000.0,65901000.0,-18115000.0,-3888000.0,-101362000.0,-526928000.0,-2612501000.0,-179813000.0,,16413000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2017.0,Q4,2017-10-01,2017-12-31,,751000.0,3470000.0,4144000.0,102320000.0,-290255000.0,607264000.0,-24526000.0,-195173000.0,226604000.0,-24526000.0,-195173000.0,226604000.0,6905000.0,385307000.0,385307000.0,29232000.0,-48000.0,-247000.0,-25242000.0,-198710000.0,-606500000.0,,,3033000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-29 17:02:33+00:00,-137630000.0,187313000.0,24641000.0,281198000.0,9726000.0,2108891000.0,-171110000.0,-456109000.0,628549000.0,-171110000.0,-456109000.0,628549000.0,1330000.0,300956000.0,300956000.0,36669000.0,-18067000.0,-3641000.0,-76120000.0,-328218000.0,-2006001000.0,-179813000.0,,13380000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2017.0,Q3TTM,2016-10-01,2017-09-30,,-137630000.0,212144000.0,27827000.0,372991000.0,-43028000.0,2737154000.0,-213777000.0,-582726000.0,798729000.0,-213777000.0,-582726000.0,798729000.0,2226000.0,418512000.0,418512000.0,50254000.0,-17584000.0,-3756000.0,-100633000.0,-467735000.0,-2577901000.0,-254813000.0,,26395000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2017.0,Q3,2017-07-01,2017-09-30,,-137630000.0,64595000.0,10164000.0,95960000.0,-21409000.0,861664000.0,102884000.0,-287553000.0,185102000.0,102884000.0,-287553000.0,185102000.0,433000.0,100385000.0,100385000.0,10166000.0,-18736000.0,-177000.0,-25243000.0,-151558000.0,-714801000.0,,,1812000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-27 14:31:18+00:00,,122718000.0,14477000.0,185238000.0,31135000.0,1247227000.0,-273994000.0,-168556000.0,443447000.0,-273994000.0,-168556000.0,443447000.0,897000.0,200571000.0,200571000.0,26503000.0,669000.0,-3464000.0,-50877000.0,-176660000.0,-1291200000.0,-179813000.0,,11568000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2017.0,Q2TTM,2016-07-01,2017-06-30,,,217313000.0,26422000.0,368032000.0,-20805000.0,2285967000.0,-431476000.0,-395979000.0,823452000.0,-431476000.0,-395979000.0,823452000.0,-4003000.0,427552000.0,427552000.0,48673000.0,-10234000.0,-3589000.0,-100269000.0,-463583000.0,-2277367000.0,-329573000.0,,71193000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2017.0,Q2,2017-04-01,2017-06-30,,,120636000.0,4916000.0,93049000.0,-46728000.0,580363000.0,-88719000.0,-74082000.0,157814000.0,-88719000.0,-74082000.0,157814000.0,-4987000.0,97869000.0,97869000.0,13624000.0,945000.0,3000.0,-25275000.0,-77885000.0,-594700000.0,-50052000.0,,3800000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 15:52:34+00:00,,2082000.0,9561000.0,92189000.0,77863000.0,666864000.0,-185275000.0,-94474000.0,285633000.0,-185275000.0,-94474000.0,285633000.0,5884000.0,102702000.0,102702000.0,12879000.0,-276000.0,-3467000.0,-25602000.0,-98775000.0,-696500000.0,-129761000.0,,7768000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2017.0,Q1TTM,2016-04-01,2017-03-31,,,142670000.0,25564000.0,365347000.0,-13153000.0,2068562000.0,-363209000.0,-465402000.0,834880000.0,-363209000.0,-465402000.0,834880000.0,6269000.0,434694000.0,434694000.0,47992000.0,-10000000.0,-3597000.0,-99782000.0,-580419000.0,-2042468000.0,-279521000.0,,118614000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 15:06:58+00:00,0.0,83822000.0,39901000.0,435893000.0,102887000.0,3204715000.0,-208080000.0,-886773000.0,1087841000.0,-208080000.0,-886773000.0,1087841000.0,-7012000.0,489585000.0,489585000.0,59476000.0,-19563000.0,-1288000.0,-104994000.0,-995650000.0,-3137900000.0,-150338000.0,,110165000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2018.0,Q4,2018-10-01,2018-12-31,,,2488000.0,8422000.0,114086000.0,93620000.0,797253000.0,-9707000.0,-300518000.0,310238000.0,-9707000.0,-300518000.0,310238000.0,13000.0,88681000.0,88681000.0,13851000.0,-1540000.0,-10000.0,-26209000.0,-319553000.0,-728900000.0,-50311000.0,,19045000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-01 11:50:27+00:00,0.0,81334000.0,31479000.0,321807000.0,9267000.0,2407462000.0,-198373000.0,-586255000.0,777603000.0,-198373000.0,-586255000.0,777603000.0,-7025000.0,400904000.0,400904000.0,45625000.0,-18023000.0,-1278000.0,-78785000.0,-676097000.0,-2409000000.0,-100027000.0,,91120000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2018.0,Q3TTM,2017-10-01,2018-09-30,,751000.0,84804000.0,35623000.0,424127000.0,-280988000.0,3014726000.0,-222899000.0,-781428000.0,1004207000.0,-222899000.0,-781428000.0,1004207000.0,-120000.0,786211000.0,786211000.0,74857000.0,-18071000.0,-1525000.0,-104027000.0,-874807000.0,-3015500000.0,-100027000.0,,94153000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2018.0,Q3,2018-07-01,2018-09-30,,,53572000.0,12452000.0,108801000.0,-4506000.0,986134000.0,-25343000.0,-230831000.0,248570000.0,-25343000.0,-230831000.0,248570000.0,-7604000.0,131110000.0,131110000.0,13165000.0,-18875000.0,15000.0,-26202000.0,-264353000.0,-916400000.0,-50000000.0,,33507000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-26 16:54:49+00:00,0.0,27762000.0,19027000.0,213006000.0,13773000.0,1421328000.0,-173030000.0,-355424000.0,529033000.0,-173030000.0,-355424000.0,529033000.0,579000.0,269794000.0,269794000.0,32460000.0,852000.0,-1293000.0,-52583000.0,-411744000.0,-1492600000.0,-50027000.0,,57613000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2018.0,Q2TTM,2017-07-01,2018-06-30,,-136879000.0,95827000.0,33335000.0,411286000.0,-297891000.0,2890256000.0,-94672000.0,-838150000.0,940739000.0,-94672000.0,-838150000.0,940739000.0,7917000.0,755486000.0,755486000.0,71858000.0,-17932000.0,-1717000.0,-103068000.0,-762012000.0,-2813901000.0,-50027000.0,,62458000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2018.0,Q2,2018-04-01,2018-06-30,,,25928000.0,7258000.0,107423000.0,-9269000.0,734292000.0,-83226000.0,-176080000.0,267415000.0,-83226000.0,-176080000.0,267415000.0,8109000.0,151652000.0,151652000.0,17609000.0,951000.0,-994000.0,-26242000.0,-205636000.0,-742200000.0,-50027000.0,,30550000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 17:08:06+00:00,0.0,1834000.0,11769000.0,105583000.0,23042000.0,687036000.0,-89804000.0,-179344000.0,261618000.0,-89804000.0,-179344000.0,261618000.0,-7530000.0,118142000.0,118142000.0,14851000.0,-99000.0,-299000.0,-26341000.0,-206108000.0,-750400000.0,,,27063000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2018.0,Q1TTM,2017-04-01,2018-03-31,,-136879000.0,190535000.0,30993000.0,396912000.0,-335350000.0,2736327000.0,-100165000.0,-736152000.0,831138000.0,-100165000.0,-736152000.0,831138000.0,-5179000.0,701703000.0,701703000.0,67873000.0,-17938000.0,-720000.0,-102101000.0,-634261000.0,-2666401000.0,-50052000.0,,35708000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2019.0,Q4,2019-10-01,2019-12-31,,-17422000.0,37943000.0,4610000.0,128417000.0,-138269000.0,508000.0,-81838000.0,-119046000.0,160752000.0,-81838000.0,-119046000.0,160752000.0,-40132000.0,144676000.0,144676000.0,25928000.0,-4639000.0,-34000.0,-27730000.0,-131744000.0,,-49977000.0,,30154000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 15:06:58+00:00,-115654000.0,71681000.0,46721000.0,499145000.0,-23016000.0,2291014000.0,-266985000.0,-803962000.0,1098347000.0,-266985000.0,-803962000.0,1098347000.0,27400000.0,516320000.0,516320000.0,105898000.0,-16525000.0,-111000.0,-111817000.0,-854115000.0,-2154000000.0,-275657000.0,,165918000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2019.0,Q3TTM,2018-10-01,2019-09-30,,-98232000.0,36226000.0,50533000.0,484814000.0,208873000.0,3087759000.0,-194854000.0,-985434000.0,1247833000.0,-194854000.0,-985434000.0,1247833000.0,67545000.0,460325000.0,460325000.0,93821000.0,-13426000.0,-87000.0,-110296000.0,-1041924000.0,-2882900000.0,-275991000.0,,154809000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2019.0,Q3,2019-07-01,2019-09-30,,311000.0,17944000.0,22065000.0,126804000.0,57326000.0,256007000.0,-151680000.0,-110997000.0,330934000.0,-151680000.0,-110997000.0,330934000.0,68257000.0,118410000.0,118410000.0,28394000.0,-10332000.0,-32000.0,-27809000.0,-167240000.0,-333600000.0,-35946000.0,,55964000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 11:50:27+00:00,-98232000.0,33738000.0,42111000.0,370728000.0,115253000.0,2290506000.0,-185147000.0,-684916000.0,937595000.0,-185147000.0,-684916000.0,937595000.0,67532000.0,371644000.0,371644000.0,79970000.0,-11886000.0,-77000.0,-84087000.0,-722371000.0,-2154000000.0,-225680000.0,,135764000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2019.0,Q2TTM,2018-07-01,2019-06-30,,-98543000.0,71854000.0,40920000.0,466811000.0,147041000.0,3817886000.0,-68517000.0,-1105268000.0,1165469000.0,-68517000.0,-1105268000.0,1165469000.0,-8316000.0,473025000.0,473025000.0,78592000.0,-21969000.0,-40000.0,-108689000.0,-1139037000.0,-3465700000.0,-290045000.0,,132352000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2019.0,Q2,2019-04-01,2019-06-30,,,13631000.0,5683000.0,123994000.0,71024000.0,603881000.0,-138193000.0,-263215000.0,355920000.0,-138193000.0,-263215000.0,355920000.0,-45488000.0,133633000.0,133633000.0,27269000.0,966000.0,-30000.0,-28006000.0,-297473000.0,-525300000.0,-189734000.0,,34288000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-26 16:54:49+00:00,-98543000.0,15794000.0,20046000.0,243924000.0,57927000.0,2034499000.0,-33467000.0,-573919000.0,606661000.0,-33467000.0,-573919000.0,606661000.0,-725000.0,253234000.0,253234000.0,51576000.0,-1554000.0,-45000.0,-56278000.0,-555131000.0,-1820400000.0,-189734000.0,,79800000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 15:05:45+00:00,-98543000.0,2163000.0,14363000.0,119930000.0,-13097000.0,1430618000.0,104726000.0,-310704000.0,250741000.0,104726000.0,-310704000.0,250741000.0,44763000.0,119601000.0,119601000.0,24307000.0,-2520000.0,-15000.0,-28272000.0,-257658000.0,-1295100000.0,0.0,,45512000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2019.0,Q1TTM,2018-04-01,2019-03-31,,-98543000.0,84151000.0,42495000.0,450240000.0,66748000.0,3948297000.0,-13550000.0,-1018133000.0,1076964000.0,-13550000.0,-1018133000.0,1076964000.0,45281000.0,491044000.0,491044000.0,68932000.0,-21984000.0,-1004000.0,-106925000.0,-1047200000.0,-3682600000.0,-150338000.0,,128614000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2020.0,Q1TTM,2019-04-01,2020-03-31,,-17111000.0,70691000.0,54031000.0,509310000.0,-26631000.0,1081003000.0,-478712000.0,-621966000.0,1096769000.0,-478712000.0,-621966000.0,1096769000.0,-3909000.0,501553000.0,501553000.0,112537000.0,-17632000.0,-68000.0,-112233000.0,-763271000.0,-1079000000.0,-350850000.0,,158484000.0
J B Hunt Transport Services Inc,JBHT,549300XCD1MPI1C5GK90,728535,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 15:05:45+00:00,0.0,1173000.0,21673000.0,130095000.0,-16712000.0,220607000.0,-107001000.0,-128708000.0,249163000.0,-107001000.0,-128708000.0,249163000.0,13454000.0,104834000.0,104834000.0,30946000.0,-3627000.0,28000.0,-28688000.0,-166814000.0,-220100000.0,-75193000.0,,38078000.0
