company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,premiumsearned,propertyliabilityinsuranceclaims,restructuringcharge,servicechargesondepositsincome,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q2YTD,2014-01-01,2014-06-30,,664000000.0,0.45,0.45,0.13,0.45,,248000000.0,248000000.0,399000000.0,812000000.0,-413000000.0,175000000.0,224000000.0,-248000000.0,1202000000.0,,2422000000.0,1127000000.0,3617000000.0,2887000000.0,,1335000000.0,248000000.0,5973000000.0,7281000000.0,1060000000.0,7033000000.0,386700000.0,385720000.0,386370000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q2TTM,2013-07-01,2014-06-30,,1363000000.0,0.67,0.67,0.25,0.67,,632000000.0,457000000.0,658000000.0,1641000000.0,-983000000.0,259000000.0,399000000.0,-457000000.0,2504000000.0,,4687000000.0,2030000000.0,7324000000.0,5812000000.0,,2734000000.0,457000000.0,11862000000.0,14592000000.0,2273000000.0,14135000000.0,386700000.0,385720000.0,386370000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q1TTM,2013-04-01,2014-03-31,,1363000000.0,1.06,1.06,0.25,1.06,,650000000.0,439000000.0,855000000.0,1643000000.0,-788000000.0,412000000.0,443000000.0,-439000000.0,2442000000.0,,4664000000.0,2031000000.0,7313000000.0,5856000000.0,,2829000000.0,439000000.0,11883000000.0,14615000000.0,2293000000.0,14176000000.0,393300000.0,387340000.0,388070000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 17:01:09+00:00,329000000.0,0.15,0.15,0.0625,0.15,,103000000.0,122000000.0,184000000.0,411000000.0,-227000000.0,59000000.0,125000000.0,-122000000.0,619000000.0,,1277000000.0,578000000.0,1806000000.0,1446000000.0,,685000000.0,122000000.0,3052000000.0,3688000000.0,514000000.0,3566000000.0,393300000.0,387340000.0,388070000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,FY,2015-01-01,2015-12-31,2018-02-15 10:26:25+00:00,1540000000.0,0.72,0.72,0.25,0.72,,-43000000.0,520000000.0,287000000.0,287000000.0,,260000000.0,27000000.0,-520000000.0,1795000000.0,,5727000000.0,2339000000.0,6921000000.0,5384000000.0,,2360000000.0,520000000.0,12651000000.0,13415000000.0,244000000.0,12895000000.0,361100000.0,362430000.0,362690000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q4,2015-10-01,2015-12-31,,604000000.0,-0.53,-0.53,0.06,-0.53,,-213000000.0,127000000.0,-291000000.0,-291000000.0,,-201000000.0,-90000000.0,-127000000.0,418000000.0,,1730000000.0,623000000.0,1748000000.0,1376000000.0,,544000000.0,127000000.0,3710000000.0,3333000000.0,-504000000.0,3206000000.0,361100000.0,362430000.0,362690000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q3,2015-07-01,2015-09-30,2016-10-31 14:01:29+00:00,319000000.0,0.5,0.5,0.0625,0.5,,66000000.0,128000000.0,282000000.0,282000000.0,,182000000.0,100000000.0,-128000000.0,271000000.0,,1174000000.0,548000000.0,1751000000.0,1200000000.0,,599000000.0,128000000.0,2693000000.0,3169000000.0,348000000.0,3041000000.0,364000000.0,360910000.0,361100000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q3YTD,2015-01-01,2015-09-30,,936000000.0,1.25,1.25,0.19,1.25,,170000000.0,393000000.0,578000000.0,578000000.0,,461000000.0,117000000.0,-393000000.0,1377000000.0,,3997000000.0,1716000000.0,5173000000.0,4008000000.0,,1816000000.0,393000000.0,8941000000.0,10082000000.0,748000000.0,9689000000.0,364000000.0,360910000.0,361100000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q3TTM,2014-10-01,2015-09-30,,1257000000.0,1.8,1.8,0.25,1.8,,280000000.0,522000000.0,872000000.0,879000000.0,-7000000.0,669000000.0,203000000.0,-522000000.0,1904000000.0,,5307000000.0,2251000000.0,6958000000.0,5358000000.0,,2490000000.0,522000000.0,11922000000.0,13603000000.0,1159000000.0,13081000000.0,364000000.0,360910000.0,361100000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q2,2015-04-01,2015-06-30,2016-08-01 11:09:26+00:00,314000000.0,0.46,0.46,0.0625,0.46,,48000000.0,134000000.0,247000000.0,247000000.0,,170000000.0,77000000.0,-134000000.0,508000000.0,,1223000000.0,575000000.0,1735000000.0,1469000000.0,,617000000.0,134000000.0,3006000000.0,3435000000.0,295000000.0,3301000000.0,369600000.0,369610000.0,369970000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q2YTD,2015-01-01,2015-06-30,,617000000.0,0.75,0.75,0.13,0.75,,104000000.0,265000000.0,296000000.0,296000000.0,,279000000.0,17000000.0,-265000000.0,1106000000.0,,2823000000.0,1168000000.0,3422000000.0,2808000000.0,,1217000000.0,265000000.0,6248000000.0,6913000000.0,400000000.0,6648000000.0,369600000.0,369610000.0,369970000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q2TTM,2014-07-01,2015-06-30,,1270000000.0,1.85,1.85,0.25,1.85,,313000000.0,515000000.0,859000000.0,837000000.0,22000000.0,695000000.0,164000000.0,-515000000.0,2121000000.0,,5510000000.0,2200000000.0,7017000000.0,5512000000.0,,2619000000.0,515000000.0,12292000000.0,13957000000.0,1150000000.0,13442000000.0,369600000.0,369610000.0,369970000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 14:07:52+00:00,303000000.0,0.29,0.29,0.0625,0.29,,56000000.0,131000000.0,49000000.0,49000000.0,,109000000.0,-60000000.0,-131000000.0,598000000.0,,1600000000.0,593000000.0,1687000000.0,1339000000.0,,600000000.0,131000000.0,3242000000.0,3478000000.0,105000000.0,3347000000.0,375900000.0,372830000.0,373190000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q1TTM,2014-04-01,2015-03-31,,1291000000.0,1.69,1.69,0.25,1.69,,410000000.0,507000000.0,827000000.0,991000000.0,-164000000.0,641000000.0,186000000.0,-507000000.0,2196000000.0,,5432000000.0,2174000000.0,7093000000.0,5484000000.0,,2652000000.0,507000000.0,12207000000.0,14115000000.0,1401000000.0,13608000000.0,375900000.0,372830000.0,373190000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 15:42:38+00:00,1235000000.0,1.93,1.93,0.25,1.93,,220000000.0,536000000.0,716000000.0,716000000.0,,654000000.0,62000000.0,-536000000.0,2185000000.0,,5115000000.0,3635000000.0,6924000000.0,5283000000.0,,361000000.0,536000000.0,11633000000.0,13105000000.0,936000000.0,12569000000.0,338900000.0,337950000.0,338310000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q4,2016-10-01,2016-12-31,,309000000.0,0.85,0.85,0.06,0.85,,49000000.0,133000000.0,412000000.0,412000000.0,,290000000.0,122000000.0,-133000000.0,597000000.0,,1101000000.0,1793000000.0,1728000000.0,1334000000.0,,-780000000.0,133000000.0,2744000000.0,3338000000.0,461000000.0,3205000000.0,338900000.0,337950000.0,338310000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q3,2016-07-01,2016-09-30,2017-10-30 13:24:18+00:00,314000000.0,0.97,0.97,0.0625,0.97,,163000000.0,130000000.0,393000000.0,393000000.0,,327000000.0,66000000.0,-130000000.0,606000000.0,,1085000000.0,574000000.0,1767000000.0,1202000000.0,,340000000.0,130000000.0,2601000000.0,3287000000.0,556000000.0,3157000000.0,337100000.0,337180000.0,337620000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q3YTD,2016-01-01,2016-09-30,,926000000.0,1.08,1.08,0.19,1.08,,171000000.0,403000000.0,304000000.0,304000000.0,,364000000.0,-60000000.0,-403000000.0,1588000000.0,,4014000000.0,1842000000.0,5196000000.0,3949000000.0,,1141000000.0,403000000.0,8889000000.0,9767000000.0,475000000.0,9364000000.0,337100000.0,337180000.0,337620000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q3TTM,2015-10-01,2016-09-30,,1530000000.0,0.55,0.55,0.25,0.55,,-42000000.0,530000000.0,13000000.0,13000000.0,,163000000.0,-150000000.0,-530000000.0,2006000000.0,,5744000000.0,2465000000.0,6944000000.0,5325000000.0,,1685000000.0,530000000.0,12599000000.0,13100000000.0,-29000000.0,12570000000.0,337100000.0,337180000.0,337620000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q2,2016-04-01,2016-06-30,2017-07-31 11:58:21+00:00,305000000.0,-0.19,-0.19,0.0625,-0.19,,12000000.0,130000000.0,-288000000.0,-288000000.0,,-65000000.0,-223000000.0,-130000000.0,588000000.0,,1809000000.0,632000000.0,1730000000.0,1339000000.0,,357000000.0,130000000.0,3453000000.0,3307000000.0,-276000000.0,3177000000.0,342100000.0,338720000.0,338720000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q2YTD,2016-01-01,2016-06-30,,612000000.0,0.11,0.11,0.13,0.11,,8000000.0,273000000.0,-89000000.0,-89000000.0,,37000000.0,-126000000.0,-273000000.0,982000000.0,,2929000000.0,1268000000.0,3429000000.0,2747000000.0,,801000000.0,273000000.0,6288000000.0,6480000000.0,-81000000.0,6207000000.0,342100000.0,338720000.0,338720000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q2TTM,2015-07-01,2016-06-30,,1535000000.0,0.08,0.08,0.25,0.08,,-139000000.0,528000000.0,-98000000.0,-98000000.0,,18000000.0,-116000000.0,-528000000.0,1671000000.0,,5833000000.0,2439000000.0,6928000000.0,5323000000.0,,1944000000.0,528000000.0,12691000000.0,12982000000.0,-237000000.0,12454000000.0,342100000.0,338720000.0,338720000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 12:23:06+00:00,307000000.0,0.3,0.3,0.0625,0.3,,-4000000.0,143000000.0,199000000.0,199000000.0,,102000000.0,97000000.0,-143000000.0,394000000.0,,1120000000.0,636000000.0,1699000000.0,1408000000.0,,444000000.0,143000000.0,2835000000.0,3173000000.0,195000000.0,3030000000.0,340000000.0,339100000.0,339250000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q1TTM,2015-04-01,2016-03-31,,1544000000.0,0.73,0.73,0.25,0.73,,-103000000.0,532000000.0,437000000.0,437000000.0,,253000000.0,184000000.0,-532000000.0,1591000000.0,,5247000000.0,2382000000.0,6933000000.0,5453000000.0,,2204000000.0,532000000.0,12244000000.0,13110000000.0,334000000.0,12578000000.0,340000000.0,339100000.0,339250000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,FY,2017-01-01,2017-12-31,2020-02-11 18:44:28+00:00,1233000000.0,3.46,3.46,0.25,3.45,,170000000.0,646000000.0,1412000000.0,1412000000.0,,1164000000.0,248000000.0,-646000000.0,2304000000.0,,4964000000.0,4053000000.0,6988000000.0,5310000000.0,,390000000.0,646000000.0,11507000000.0,13735000000.0,1582000000.0,13089000000.0,336400000.0,336610000.0,337500000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q4,2017-10-01,2017-12-31,,307000000.0,1.43,1.43,0.06,1.43,,-70000000.0,142000000.0,531000000.0,531000000.0,,481000000.0,50000000.0,-142000000.0,572000000.0,,1388000000.0,790000000.0,1803000000.0,1257000000.0,,390000000.0,142000000.0,2952000000.0,3555000000.0,461000000.0,3413000000.0,336400000.0,336610000.0,337500000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q3,2017-07-01,2017-09-30,2018-11-05 12:32:24+00:00,309000000.0,0.46,0.46,0.0625,0.46,,52000000.0,223000000.0,212000000.0,212000000.0,,157000000.0,55000000.0,-223000000.0,573000000.0,,1245000000.0,1142000000.0,1806000000.0,1480000000.0,,,223000000.0,3034000000.0,3521000000.0,264000000.0,3298000000.0,341300000.0,336910000.0,337790000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q3YTD,2017-01-01,2017-09-30,,926000000.0,2.03,2.03,0.19,2.02,,240000000.0,504000000.0,881000000.0,881000000.0,,683000000.0,198000000.0,-504000000.0,1732000000.0,,3576000000.0,3263000000.0,5185000000.0,4053000000.0,,,504000000.0,8555000000.0,10180000000.0,1121000000.0,9676000000.0,341300000.0,336910000.0,337790000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q3TTM,2016-10-01,2017-09-30,,1235000000.0,2.88,2.88,0.25,2.87,,289000000.0,637000000.0,1293000000.0,1293000000.0,,973000000.0,320000000.0,-637000000.0,2329000000.0,,4677000000.0,5056000000.0,6913000000.0,5387000000.0,,-780000000.0,637000000.0,11299000000.0,13518000000.0,1582000000.0,12881000000.0,341300000.0,336910000.0,337790000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q2,2017-04-01,2017-06-30,2018-07-30 11:54:24+00:00,312000000.0,0.69,0.69,0.0625,0.69,,69000000.0,139000000.0,278000000.0,278000000.0,,231000000.0,47000000.0,-139000000.0,521000000.0,,1281000000.0,1104000000.0,1734000000.0,1280000000.0,,,139000000.0,2873000000.0,3359000000.0,347000000.0,3220000000.0,334800000.0,336910000.0,337720000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q2YTD,2017-01-01,2017-06-30,,617000000.0,1.57,1.57,0.13,1.56,,188000000.0,281000000.0,669000000.0,669000000.0,,526000000.0,143000000.0,-281000000.0,1159000000.0,,2331000000.0,2121000000.0,3379000000.0,2573000000.0,,,281000000.0,5521000000.0,6659000000.0,857000000.0,6378000000.0,334800000.0,336910000.0,337720000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q2TTM,2016-07-01,2017-06-30,,1240000000.0,3.39,3.39,0.25,3.38,,400000000.0,544000000.0,1474000000.0,1474000000.0,,1143000000.0,331000000.0,-544000000.0,2362000000.0,,4517000000.0,4488000000.0,6874000000.0,5109000000.0,,-440000000.0,544000000.0,10866000000.0,13284000000.0,1874000000.0,12740000000.0,334800000.0,336910000.0,337720000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q1,2017-01-01,2017-03-31,2018-04-30 11:48:10+00:00,305000000.0,0.88,0.88,0.0625,0.87,,119000000.0,142000000.0,391000000.0,391000000.0,,295000000.0,96000000.0,-142000000.0,638000000.0,,1050000000.0,1017000000.0,1645000000.0,1293000000.0,,,142000000.0,2648000000.0,3300000000.0,510000000.0,3158000000.0,335200000.0,336880000.0,337680000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q1TTM,2016-04-01,2017-03-31,,1233000000.0,2.51,2.51,0.25,2.5,,343000000.0,535000000.0,908000000.0,908000000.0,,847000000.0,61000000.0,-535000000.0,2429000000.0,,5045000000.0,4016000000.0,6870000000.0,5168000000.0,,-83000000.0,535000000.0,11446000000.0,13232000000.0,1251000000.0,12697000000.0,335200000.0,336880000.0,337680000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,FY,2018-01-01,2018-12-31,2020-02-11 18:44:28+00:00,1335000000.0,1.99,1.99,0.25,1.99,,128000000.0,574000000.0,706000000.0,706000000.0,,636000000.0,70000000.0,-574000000.0,1760000000.0,,5751000000.0,3987000000.0,7312000000.0,5572000000.0,,1007000000.0,574000000.0,12658000000.0,14066000000.0,834000000.0,13492000000.0,319600000.0,319060000.0,319930000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q4,2018-10-01,2018-12-31,,343000000.0,-0.5,-0.5,0.19,-0.5,,-21000000.0,144000000.0,-211000000.0,-211000000.0,,-165000000.0,-46000000.0,-144000000.0,188000000.0,,1438000000.0,977000000.0,1859000000.0,1594000000.0,,263000000.0,144000000.0,3375000000.0,3287000000.0,-232000000.0,3143000000.0,319600000.0,319060000.0,319930000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q3,2018-07-01,2018-09-30,2019-10-28 13:34:29+00:00,337000000.0,0.88,0.88,0.0625,0.88,,65000000.0,146000000.0,289000000.0,289000000.0,,278000000.0,11000000.0,-146000000.0,509000000.0,,1459000000.0,988000000.0,1853000000.0,1312000000.0,,258000000.0,146000000.0,3108000000.0,3608000000.0,354000000.0,3462000000.0,315900000.0,315900000.0,316810000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q3YTD,2018-01-01,2018-09-30,,992000000.0,2.49,2.49,0.06,2.49,,149000000.0,430000000.0,917000000.0,917000000.0,,801000000.0,116000000.0,-430000000.0,1572000000.0,,4313000000.0,3010000000.0,5453000000.0,3978000000.0,,744000000.0,430000000.0,9283000000.0,10779000000.0,1066000000.0,10349000000.0,315900000.0,315900000.0,316810000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q3TTM,2017-10-01,2018-09-30,,1299000000.0,3.92,3.92,0.13,3.92,,79000000.0,572000000.0,1448000000.0,1448000000.0,,1282000000.0,166000000.0,-572000000.0,2144000000.0,,5701000000.0,3800000000.0,7256000000.0,5235000000.0,,1134000000.0,572000000.0,12235000000.0,14334000000.0,1527000000.0,13762000000.0,315900000.0,315900000.0,316810000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q2,2018-04-01,2018-06-30,2019-08-05 12:46:11+00:00,359000000.0,0.72,0.72,,0.72,,59000000.0,143000000.0,248000000.0,248000000.0,,230000000.0,18000000.0,-143000000.0,548000000.0,,1454000000.0,979000000.0,1815000000.0,1327000000.0,,248000000.0,143000000.0,3140000000.0,3590000000.0,307000000.0,3447000000.0,319400000.0,318870000.0,319780000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q2YTD,2018-01-01,2018-06-30,,655000000.0,1.61,1.61,,1.61,,84000000.0,284000000.0,628000000.0,628000000.0,,523000000.0,105000000.0,-284000000.0,1063000000.0,,2854000000.0,2022000000.0,3600000000.0,2666000000.0,,486000000.0,284000000.0,6175000000.0,7171000000.0,712000000.0,6887000000.0,319400000.0,318870000.0,319780000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q2TTM,2017-07-01,2018-06-30,,1271000000.0,3.5,3.5,0.13,3.5,,66000000.0,649000000.0,1371000000.0,1371000000.0,,1161000000.0,210000000.0,-649000000.0,2208000000.0,,5487000000.0,3954000000.0,7209000000.0,5403000000.0,,876000000.0,649000000.0,12161000000.0,14247000000.0,1437000000.0,13598000000.0,319400000.0,318870000.0,319780000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q1,2018-01-01,2018-03-31,2019-04-29 12:11:20+00:00,296000000.0,0.89,0.89,0.0625,0.89,,25000000.0,141000000.0,380000000.0,380000000.0,,293000000.0,87000000.0,-141000000.0,515000000.0,,1400000000.0,1043000000.0,1785000000.0,1339000000.0,,238000000.0,141000000.0,3035000000.0,3581000000.0,405000000.0,3440000000.0,329200000.0,327780000.0,328720000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q1TTM,2017-04-01,2018-03-31,,1224000000.0,3.47,3.47,0.19,3.47,,76000000.0,645000000.0,1401000000.0,1401000000.0,,1162000000.0,239000000.0,-645000000.0,2181000000.0,,5314000000.0,4079000000.0,7128000000.0,5356000000.0,,628000000.0,645000000.0,11894000000.0,14016000000.0,1477000000.0,13371000000.0,329200000.0,327780000.0,328720000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q4,2019-10-01,2019-12-31,,358000000.0,0.75,0.75,0.13,0.74,,65000000.0,142000000.0,211000000.0,211000000.0,,217000000.0,-6000000.0,-142000000.0,630000000.0,,1617000000.0,1032000000.0,1911000000.0,1483000000.0,,303000000.0,142000000.0,3458000000.0,3876000000.0,276000000.0,3734000000.0,302600000.0,302700000.0,303350000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,FY,2019-01-01,2019-12-31,2020-02-11 18:44:28+00:00,1383000000.0,3.08,3.08,0.25,3.07,,248000000.0,591000000.0,871000000.0,871000000.0,,932000000.0,-61000000.0,-591000000.0,2404000000.0,,6032000000.0,3938000000.0,7428000000.0,5806000000.0,,1161000000.0,591000000.0,13221000000.0,14931000000.0,1119000000.0,14340000000.0,302600000.0,302700000.0,303350000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q3YTD,2019-01-01,2019-09-30,,1025000000.0,2.33,2.33,0.13,2.33,,183000000.0,449000000.0,660000000.0,660000000.0,,715000000.0,-55000000.0,-449000000.0,1774000000.0,,4415000000.0,2906000000.0,5517000000.0,4323000000.0,,858000000.0,449000000.0,9763000000.0,11055000000.0,843000000.0,10606000000.0,300000000.0,301650000.0,302350000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q3TTM,2018-10-01,2019-09-30,,1368000000.0,1.83,1.83,0.31,1.83,,162000000.0,593000000.0,449000000.0,449000000.0,,550000000.0,-101000000.0,-593000000.0,1962000000.0,,5853000000.0,3883000000.0,7376000000.0,5917000000.0,,1121000000.0,593000000.0,13138000000.0,14342000000.0,611000000.0,13749000000.0,300000000.0,301650000.0,302350000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q3,2019-07-01,2019-09-30,2019-10-28 13:34:29+00:00,345000000.0,0.24,0.24,0.0625,0.24,,21000000.0,144000000.0,39000000.0,39000000.0,,72000000.0,-33000000.0,-144000000.0,533000000.0,,1512000000.0,960000000.0,1890000000.0,1614000000.0,,292000000.0,144000000.0,3471000000.0,3675000000.0,60000000.0,3531000000.0,300000000.0,301650000.0,302350000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q2YTD,2019-01-01,2019-06-30,,680000000.0,2.09,2.09,0.06,2.09,,162000000.0,305000000.0,621000000.0,621000000.0,,643000000.0,-22000000.0,-305000000.0,1241000000.0,,2903000000.0,1946000000.0,3627000000.0,2709000000.0,,566000000.0,305000000.0,6292000000.0,7380000000.0,783000000.0,7075000000.0,303700000.0,303840000.0,304540000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q2TTM,2018-07-01,2019-06-30,,1360000000.0,2.47,2.47,0.31,2.47,,206000000.0,595000000.0,699000000.0,699000000.0,,756000000.0,-57000000.0,-595000000.0,1938000000.0,,5800000000.0,3911000000.0,7339000000.0,5615000000.0,,1087000000.0,595000000.0,12775000000.0,14275000000.0,905000000.0,13680000000.0,303700000.0,303840000.0,304540000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q2,2019-04-01,2019-06-30,2019-08-05 12:46:11+00:00,338000000.0,0.82,0.82,,0.82,,50000000.0,164000000.0,225000000.0,225000000.0,,249000000.0,-24000000.0,-164000000.0,553000000.0,,1494000000.0,961000000.0,1824000000.0,1352000000.0,,285000000.0,164000000.0,3184000000.0,3623000000.0,275000000.0,3459000000.0,303700000.0,303840000.0,304540000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 14:44:21+00:00,342000000.0,1.27,1.27,0.0625,1.27,,112000000.0,141000000.0,396000000.0,396000000.0,,394000000.0,2000000.0,-141000000.0,688000000.0,,1409000000.0,985000000.0,1803000000.0,1357000000.0,,281000000.0,141000000.0,3108000000.0,3757000000.0,508000000.0,3616000000.0,310200000.0,309830000.0,310360000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q1TTM,2018-04-01,2019-03-31,,1381000000.0,2.37,2.37,0.31,2.37,,215000000.0,574000000.0,722000000.0,722000000.0,,737000000.0,-15000000.0,-574000000.0,1933000000.0,,5760000000.0,3929000000.0,7330000000.0,5590000000.0,,1050000000.0,574000000.0,12731000000.0,14242000000.0,937000000.0,13668000000.0,310200000.0,309830000.0,310360000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2020.0,Q1TTM,2019-04-01,2020-03-31,,1385000000.0,-0.39,-0.39,0.25,-0.4,,59000000.0,594000000.0,-569000000.0,-569000000.0,,-94000000.0,-475000000.0,-594000000.0,1663000000.0,,6930000000.0,3935000000.0,7494000000.0,5874000000.0,,1181000000.0,594000000.0,14189000000.0,14273000000.0,-510000000.0,13679000000.0,287300000.0,287040000.0,287040000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 14:44:21+00:00,344000000.0,-2.2,-2.2,0.0625,-2.2,,-77000000.0,144000000.0,-1044000000.0,-1044000000.0,,-632000000.0,-412000000.0,-144000000.0,-53000000.0,,2307000000.0,982000000.0,1869000000.0,1425000000.0,,301000000.0,144000000.0,4076000000.0,3099000000.0,-1121000000.0,2955000000.0,287300000.0,287040000.0,287040000.0
