company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q2YTD,2014-01-01,2014-06-30,2014-08-04 17:21:42+00:00,,,2000000.0,-319000000.0,5000000.0,766000000.0,-41000000.0,-1159000000.0,1192000000.0,,,,-41000000.0,-1159000000.0,1192000000.0,-17000000.0,399000000.0,399000000.0,,1112000000.0,-67000000.0,,-11000000.0,-232000000.0,,-5045000000.0,-1152000000.0,-331000000.0,-182000000.0,5008000000.0,30000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q2TTM,2013-07-01,2014-06-30,,-24000000.0,871000000.0,5000000.0,171000000.0,7000000.0,2423000000.0,496000000.0,-3164000000.0,2785000000.0,,,,496000000.0,-3164000000.0,2785000000.0,113000000.0,658000000.0,658000000.0,,1109000000.0,-84000000.0,,-9000000.0,-537000000.0,,-11260000000.0,-1739000000.0,-1083000000.0,-230000000.0,9829000000.0,6000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q2,2014-04-01,2014-06-30,,,,1000000.0,188000000.0,,65000000.0,-274000000.0,-522000000.0,769000000.0,,,,-274000000.0,-522000000.0,769000000.0,-23000000.0,215000000.0,215000000.0,,366000000.0,18000000.0,,3000000.0,-102000000.0,,-2673000000.0,-394000000.0,-91000000.0,-164000000.0,2515000000.0,30000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q1TTM,2013-04-01,2014-03-31,,-24000000.0,871000000.0,5000000.0,-812000000.0,7000000.0,3536000000.0,1521000000.0,-3302000000.0,1911000000.0,,,,1521000000.0,-3302000000.0,1911000000.0,121000000.0,855000000.0,855000000.0,,1021000000.0,248000000.0,,-14000000.0,-581000000.0,,-11767000000.0,-1893000000.0,-1538000000.0,-151000000.0,10363000000.0,-5000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 17:01:09+00:00,,,1000000.0,-507000000.0,5000000.0,701000000.0,233000000.0,-637000000.0,423000000.0,,,,233000000.0,-637000000.0,423000000.0,6000000.0,184000000.0,184000000.0,,746000000.0,-85000000.0,,-14000000.0,-130000000.0,,-2372000000.0,-758000000.0,-240000000.0,-18000000.0,2493000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,FY,2015-01-01,2015-12-31,2018-02-15 10:26:25+00:00,17000000.0,955000000.0,-11000000.0,1270000000.0,7000000.0,1828000000.0,-1525000000.0,-1935000000.0,3547000000.0,,,,-1525000000.0,-1935000000.0,3547000000.0,76000000.0,287000000.0,287000000.0,,1018000000.0,89000000.0,,,-255000000.0,,-9192000000.0,-1555000000.0,-1929000000.0,-1265000000.0,8812000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q4,2015-10-01,2015-12-31,,17000000.0,955000000.0,-5000000.0,1023000000.0,,-23000000.0,-887000000.0,-348000000.0,1352000000.0,,,,-887000000.0,-348000000.0,1352000000.0,112000000.0,-291000000.0,-291000000.0,,-352000000.0,,,,-48000000.0,,-1879000000.0,-108000000.0,-168000000.0,-648000000.0,1639000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-31 14:01:29+00:00,,,-6000000.0,247000000.0,7000000.0,1851000000.0,-638000000.0,-1587000000.0,2195000000.0,,,,-638000000.0,-1587000000.0,2195000000.0,-36000000.0,578000000.0,578000000.0,,1370000000.0,89000000.0,,,-207000000.0,,-7313000000.0,-1447000000.0,-1761000000.0,-617000000.0,7173000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q3TTM,2014-10-01,2015-09-30,,3000000.0,899000000.0,-11000000.0,595000000.0,8000000.0,2596000000.0,-1295000000.0,-2092000000.0,3089000000.0,,,,-1295000000.0,-2092000000.0,3089000000.0,-309000000.0,872000000.0,872000000.0,,720000000.0,31000000.0,,,-307000000.0,,-9750000000.0,-2425000000.0,-2780000000.0,-843000000.0,10083000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q3,2015-07-01,2015-09-30,,,,-4000000.0,259000000.0,,348000000.0,-472000000.0,-553000000.0,1108000000.0,,,,-472000000.0,-553000000.0,1108000000.0,79000000.0,282000000.0,282000000.0,,567000000.0,-7000000.0,,,-51000000.0,,-2119000000.0,-220000000.0,-432000000.0,-330000000.0,1786000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-01 11:09:26+00:00,,,-2000000.0,-12000000.0,7000000.0,1503000000.0,-166000000.0,-1034000000.0,1087000000.0,,,,-166000000.0,-1034000000.0,1087000000.0,-115000000.0,296000000.0,296000000.0,,803000000.0,96000000.0,,,-156000000.0,,-5194000000.0,-1227000000.0,-1329000000.0,-287000000.0,5387000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q2TTM,2014-07-01,2015-06-30,,3000000.0,899000000.0,-12000000.0,592000000.0,8000000.0,2741000000.0,-1567000000.0,-1345000000.0,2885000000.0,,,,-1567000000.0,-1345000000.0,2885000000.0,-28000000.0,859000000.0,859000000.0,,532000000.0,35000000.0,,11000000.0,-357000000.0,,-10357000000.0,-2828000000.0,-3267000000.0,-727000000.0,11870000000.0,-30000000.0
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q2,2015-04-01,2015-06-30,,,,4000000.0,505000000.0,,867000000.0,57000000.0,-1128000000.0,1045000000.0,,,,57000000.0,-1128000000.0,1045000000.0,-22000000.0,247000000.0,247000000.0,,293000000.0,31000000.0,,,-51000000.0,,-3231000000.0,-774000000.0,-570000000.0,-220000000.0,2877000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 14:07:52+00:00,,,-6000000.0,-517000000.0,7000000.0,636000000.0,-223000000.0,94000000.0,42000000.0,,,,-223000000.0,94000000.0,42000000.0,-93000000.0,49000000.0,49000000.0,,510000000.0,65000000.0,,,-105000000.0,,-1963000000.0,-453000000.0,-759000000.0,-67000000.0,2510000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2015.0,Q1TTM,2014-04-01,2015-03-31,,3000000.0,899000000.0,-15000000.0,275000000.0,8000000.0,1939000000.0,-1898000000.0,-739000000.0,2609000000.0,,,,-1898000000.0,-739000000.0,2609000000.0,-29000000.0,827000000.0,827000000.0,,605000000.0,22000000.0,,14000000.0,-408000000.0,,-9799000000.0,-2448000000.0,-2788000000.0,-671000000.0,11508000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 15:42:38+00:00,-27000000.0,841000000.0,-13000000.0,-320000000.0,,3614000000.0,-166000000.0,-2187000000.0,2253000000.0,,,,-166000000.0,-2187000000.0,2253000000.0,-113000000.0,716000000.0,716000000.0,,1043000000.0,-10000000.0,,,-218000000.0,,-10261000000.0,-1450000000.0,-3418000000.0,-134000000.0,9524000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q4,2016-10-01,2016-12-31,,-27000000.0,841000000.0,-5000000.0,-56000000.0,,388000000.0,-208000000.0,-341000000.0,537000000.0,,,,-208000000.0,-341000000.0,537000000.0,-17000000.0,412000000.0,412000000.0,,-633000000.0,,,,-41000000.0,,-2386000000.0,-265000000.0,-536000000.0,-19000000.0,2310000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-30 13:24:18+00:00,,,-8000000.0,-264000000.0,,3226000000.0,42000000.0,-1846000000.0,1716000000.0,,,,42000000.0,-1846000000.0,1716000000.0,-96000000.0,304000000.0,304000000.0,,1676000000.0,-10000000.0,,,-177000000.0,,-7875000000.0,-1185000000.0,-2882000000.0,-115000000.0,7214000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q3TTM,2015-10-01,2016-09-30,,17000000.0,955000000.0,-13000000.0,759000000.0,,3203000000.0,-845000000.0,-2194000000.0,3068000000.0,,,,-845000000.0,-2194000000.0,3068000000.0,16000000.0,13000000.0,13000000.0,,1324000000.0,-10000000.0,,,-225000000.0,,-9754000000.0,-1293000000.0,-3050000000.0,-763000000.0,8853000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q3,2016-07-01,2016-09-30,,,,-2000000.0,265000000.0,,383000000.0,-218000000.0,-729000000.0,945000000.0,,,,-218000000.0,-729000000.0,945000000.0,-4000000.0,393000000.0,393000000.0,,287000000.0,-1000000.0,,,-41000000.0,,-2642000000.0,-290000000.0,-530000000.0,-29000000.0,2203000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-31 11:58:21+00:00,,,-6000000.0,-529000000.0,,2843000000.0,260000000.0,-1117000000.0,771000000.0,,,,260000000.0,-1117000000.0,771000000.0,-92000000.0,-89000000.0,-89000000.0,,1389000000.0,-9000000.0,,,-136000000.0,,-5233000000.0,-895000000.0,-2352000000.0,-86000000.0,5011000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q2TTM,2015-07-01,2016-06-30,,17000000.0,955000000.0,-15000000.0,753000000.0,,3168000000.0,-1099000000.0,-2018000000.0,3231000000.0,,,,-1099000000.0,-2018000000.0,3231000000.0,99000000.0,-98000000.0,-98000000.0,,1604000000.0,-16000000.0,,,-235000000.0,,-9231000000.0,-1223000000.0,-2952000000.0,-1064000000.0,8436000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q2,2016-04-01,2016-06-30,,,,-5000000.0,106000000.0,,1019000000.0,383000000.0,-960000000.0,622000000.0,,,,383000000.0,-960000000.0,622000000.0,40000000.0,-288000000.0,-288000000.0,,804000000.0,,,,-40000000.0,,-2825000000.0,-603000000.0,-543000000.0,-53000000.0,2468000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 12:23:06+00:00,,,-1000000.0,-635000000.0,,1824000000.0,-123000000.0,-157000000.0,149000000.0,,,,-123000000.0,-157000000.0,149000000.0,-132000000.0,199000000.0,199000000.0,,585000000.0,-9000000.0,,,-96000000.0,,-2408000000.0,-292000000.0,-1809000000.0,-33000000.0,2543000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2016.0,Q1TTM,2015-04-01,2016-03-31,,17000000.0,955000000.0,-6000000.0,1152000000.0,,3016000000.0,-1425000000.0,-2186000000.0,3654000000.0,,,,-1425000000.0,-2186000000.0,3654000000.0,37000000.0,437000000.0,437000000.0,,1093000000.0,15000000.0,,,-246000000.0,,-9637000000.0,-1394000000.0,-2979000000.0,-1231000000.0,8845000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,FY,2017-01-01,2017-12-31,2020-02-11 18:44:28+00:00,-40000000.0,874000000.0,9000000.0,218000000.0,,3067000000.0,201000000.0,-2655000000.0,2590000000.0,,,,201000000.0,-2655000000.0,2590000000.0,145000000.0,1412000000.0,1412000000.0,,126000000.0,-16000000.0,,,-223000000.0,,-10994000000.0,-1031000000.0,-2411000000.0,-216000000.0,9370000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q4,2017-10-01,2017-12-31,,-40000000.0,874000000.0,,248000000.0,,259000000.0,-156000000.0,-568000000.0,780000000.0,,,,-156000000.0,-568000000.0,780000000.0,56000000.0,531000000.0,531000000.0,,-833000000.0,,,,-43000000.0,,-2593000000.0,-296000000.0,-162000000.0,-210000000.0,2321000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-05 12:32:24+00:00,,,9000000.0,-30000000.0,,2808000000.0,357000000.0,-2087000000.0,1810000000.0,,,,357000000.0,-2087000000.0,1810000000.0,89000000.0,881000000.0,881000000.0,,959000000.0,-16000000.0,,,-180000000.0,,-8401000000.0,-735000000.0,-2249000000.0,-6000000.0,7049000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q3TTM,2016-10-01,2017-09-30,,-27000000.0,841000000.0,4000000.0,-86000000.0,,3196000000.0,149000000.0,-2428000000.0,2347000000.0,,,,149000000.0,-2428000000.0,2347000000.0,72000000.0,1293000000.0,1293000000.0,,326000000.0,-16000000.0,,,-221000000.0,,-10787000000.0,-1000000000.0,-2785000000.0,-25000000.0,9359000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q3,2017-07-01,2017-09-30,,,,4000000.0,22000000.0,,1407000000.0,9000000.0,-533000000.0,579000000.0,,,,9000000.0,-533000000.0,579000000.0,59000000.0,212000000.0,212000000.0,,345000000.0,-15000000.0,,,-42000000.0,,-2223000000.0,-259000000.0,-1341000000.0,,1949000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-30 11:54:24+00:00,,,5000000.0,-52000000.0,,1401000000.0,348000000.0,-1554000000.0,1231000000.0,,,,348000000.0,-1554000000.0,1231000000.0,30000000.0,669000000.0,669000000.0,,614000000.0,-1000000.0,,,-138000000.0,,-6178000000.0,-476000000.0,-908000000.0,-6000000.0,5100000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q2TTM,2016-07-01,2017-06-30,,-27000000.0,841000000.0,-2000000.0,157000000.0,,2172000000.0,-78000000.0,-2624000000.0,2713000000.0,,,,-78000000.0,-2624000000.0,2713000000.0,9000000.0,1474000000.0,1474000000.0,,268000000.0,-2000000.0,,,-220000000.0,,-11206000000.0,-1031000000.0,-1974000000.0,-54000000.0,9613000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q2,2017-04-01,2017-06-30,,,,4000000.0,658000000.0,,716000000.0,536000000.0,-1827000000.0,1232000000.0,,,,536000000.0,-1827000000.0,1232000000.0,-55000000.0,278000000.0,278000000.0,,296000000.0,-1000000.0,,,-41000000.0,,-4050000000.0,-265000000.0,-132000000.0,-6000000.0,2488000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q1,2017-01-01,2017-03-31,2018-04-30 11:48:10+00:00,,,1000000.0,-710000000.0,,685000000.0,-188000000.0,273000000.0,-1000000.0,,,,-188000000.0,273000000.0,-1000000.0,85000000.0,391000000.0,391000000.0,,318000000.0,,,,-97000000.0,,-2128000000.0,-211000000.0,-776000000.0,,2612000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2017.0,Q1TTM,2016-04-01,2017-03-31,,-27000000.0,841000000.0,-11000000.0,-395000000.0,,2475000000.0,-231000000.0,-1757000000.0,2103000000.0,,,,-231000000.0,-1757000000.0,2103000000.0,104000000.0,908000000.0,908000000.0,,776000000.0,-1000000.0,,,-219000000.0,,-9981000000.0,-1369000000.0,-2385000000.0,-101000000.0,9593000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,FY,2018-01-01,2018-12-31,2020-02-11 18:44:28+00:00,-70000000.0,912000000.0,-10000000.0,1843000000.0,,865000000.0,-2835000000.0,-1444000000.0,4222000000.0,,,,-2835000000.0,-1444000000.0,4222000000.0,-67000000.0,706000000.0,706000000.0,,831000000.0,-1430000000.0,,,-201000000.0,,-11810000000.0,-995000000.0,-1043000000.0,-1026000000.0,11361000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q4,2018-10-01,2018-12-31,,-70000000.0,912000000.0,-6000000.0,486000000.0,,172000000.0,-260000000.0,-727000000.0,827000000.0,,,,-260000000.0,-727000000.0,827000000.0,-166000000.0,-211000000.0,-211000000.0,,-290000000.0,-1000000.0,,,-31000000.0,,-2872000000.0,-264000000.0,-263000000.0,-137000000.0,2409000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-28 13:34:29+00:00,,,-4000000.0,1357000000.0,,693000000.0,-2575000000.0,-717000000.0,3395000000.0,,,,-2575000000.0,-717000000.0,3395000000.0,99000000.0,917000000.0,917000000.0,,1121000000.0,-1429000000.0,,,-170000000.0,,-8938000000.0,-731000000.0,-780000000.0,-889000000.0,8952000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q3TTM,2017-10-01,2018-09-30,,-40000000.0,874000000.0,-4000000.0,1605000000.0,,952000000.0,-2731000000.0,-1285000000.0,4175000000.0,,,,-2731000000.0,-1285000000.0,4175000000.0,155000000.0,1448000000.0,1448000000.0,,288000000.0,-1429000000.0,,,-213000000.0,,-11531000000.0,-1027000000.0,-942000000.0,-1099000000.0,11273000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q3,2018-07-01,2018-09-30,,,,1000000.0,328000000.0,,160000000.0,-1647000000.0,520000000.0,1244000000.0,,,,-1647000000.0,520000000.0,1244000000.0,118000000.0,289000000.0,289000000.0,,627000000.0,-1512000000.0,,,-30000000.0,,-1998000000.0,-251000000.0,-175000000.0,-90000000.0,2769000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 12:46:11+00:00,,,-5000000.0,1029000000.0,,533000000.0,-928000000.0,-1237000000.0,2151000000.0,,,,-928000000.0,-1237000000.0,2151000000.0,-19000000.0,628000000.0,628000000.0,,494000000.0,83000000.0,,,-140000000.0,,-6940000000.0,-480000000.0,-605000000.0,-799000000.0,6183000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q2TTM,2017-07-01,2018-06-30,,-40000000.0,874000000.0,-1000000.0,1299000000.0,,2199000000.0,-1075000000.0,-2338000000.0,3510000000.0,,,,-1075000000.0,-2338000000.0,3510000000.0,96000000.0,1371000000.0,1371000000.0,,6000000.0,68000000.0,,,-225000000.0,,-11756000000.0,-1035000000.0,-2108000000.0,-1009000000.0,10453000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q2,2018-04-01,2018-06-30,,,,-6000000.0,1081000000.0,,300000000.0,-337000000.0,-1293000000.0,1638000000.0,,,,-337000000.0,-1293000000.0,1638000000.0,2000000.0,248000000.0,248000000.0,,309000000.0,9000000.0,,,-42000000.0,,-4050000000.0,-250000000.0,-302000000.0,-302000000.0,3007000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q1,2018-01-01,2018-03-31,2019-04-29 12:11:20+00:00,,,1000000.0,-52000000.0,,233000000.0,-591000000.0,56000000.0,513000000.0,,,,-591000000.0,56000000.0,513000000.0,-21000000.0,380000000.0,380000000.0,,185000000.0,74000000.0,,,-98000000.0,,-2890000000.0,-230000000.0,-303000000.0,-497000000.0,3176000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2018.0,Q1TTM,2017-04-01,2018-03-31,,-40000000.0,874000000.0,9000000.0,876000000.0,,2615000000.0,-202000000.0,-2872000000.0,3104000000.0,,,,-202000000.0,-2872000000.0,3104000000.0,39000000.0,1401000000.0,1401000000.0,,-7000000.0,58000000.0,,,-224000000.0,,-11756000000.0,-1050000000.0,-1938000000.0,-713000000.0,9934000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q4,2019-10-01,2019-12-31,,-89000000.0,943000000.0,8000000.0,-75000000.0,,206000000.0,-397000000.0,-187000000.0,470000000.0,,,,-397000000.0,-187000000.0,470000000.0,-106000000.0,211000000.0,211000000.0,,-520000000.0,-6000000.0,,,-29000000.0,,-1779000000.0,-298000000.0,-160000000.0,-408000000.0,1890000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,FY,2019-01-01,2019-12-31,2020-02-11 18:44:28+00:00,-89000000.0,943000000.0,5000000.0,-211000000.0,,2076000000.0,-1144000000.0,-671000000.0,1741000000.0,,,,-1144000000.0,-671000000.0,1741000000.0,-69000000.0,871000000.0,871000000.0,,227000000.0,-39000000.0,,,-174000000.0,,-9351000000.0,-1041000000.0,-1956000000.0,-1051000000.0,9721000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q3TTM,2018-10-01,2019-09-30,,-70000000.0,912000000.0,-9000000.0,350000000.0,,2042000000.0,-1007000000.0,-1211000000.0,2098000000.0,,,,-1007000000.0,-1211000000.0,2098000000.0,-129000000.0,449000000.0,449000000.0,,457000000.0,-34000000.0,,,-176000000.0,,-10444000000.0,-1007000000.0,-2059000000.0,-780000000.0,10240000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q3,2019-07-01,2019-09-30,,,,-5000000.0,615000000.0,,336000000.0,-262000000.0,-528000000.0,797000000.0,,,,-262000000.0,-528000000.0,797000000.0,2000000.0,39000000.0,39000000.0,,143000000.0,-2000000.0,,,-29000000.0,,-2188000000.0,-238000000.0,-402000000.0,-165000000.0,1898000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-28 13:34:29+00:00,,,-3000000.0,-136000000.0,,1870000000.0,-747000000.0,-484000000.0,1271000000.0,,,,-747000000.0,-484000000.0,1271000000.0,37000000.0,660000000.0,660000000.0,,747000000.0,-33000000.0,,,-145000000.0,,-7572000000.0,-743000000.0,-1796000000.0,-643000000.0,7831000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q2TTM,2018-07-01,2019-06-30,,-70000000.0,912000000.0,-3000000.0,63000000.0,,1866000000.0,-2392000000.0,-163000000.0,2545000000.0,,,,-2392000000.0,-163000000.0,2545000000.0,-13000000.0,699000000.0,699000000.0,,941000000.0,-1544000000.0,,,-177000000.0,,-10254000000.0,-1020000000.0,-1832000000.0,-705000000.0,11111000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q2,2019-04-01,2019-06-30,,,,,-67000000.0,,1342000000.0,-36000000.0,-256000000.0,393000000.0,,,,-36000000.0,-256000000.0,393000000.0,101000000.0,225000000.0,225000000.0,,235000000.0,-4000000.0,,,-29000000.0,,-2735000000.0,-282000000.0,-1184000000.0,-161000000.0,2761000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 12:46:11+00:00,,,2000000.0,-751000000.0,,1534000000.0,-485000000.0,44000000.0,474000000.0,,,,-485000000.0,44000000.0,474000000.0,35000000.0,621000000.0,621000000.0,,604000000.0,-31000000.0,,,-116000000.0,,-5384000000.0,-505000000.0,-1394000000.0,-478000000.0,5933000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 14:44:21+00:00,,,2000000.0,-684000000.0,,192000000.0,-449000000.0,300000000.0,81000000.0,,,,-449000000.0,300000000.0,81000000.0,-66000000.0,396000000.0,396000000.0,,369000000.0,-27000000.0,,,-87000000.0,,-2649000000.0,-223000000.0,-210000000.0,-317000000.0,3172000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2019.0,Q1TTM,2018-04-01,2019-03-31,,-70000000.0,912000000.0,-9000000.0,1211000000.0,,824000000.0,-2693000000.0,-1200000000.0,3790000000.0,,,,-2693000000.0,-1200000000.0,3790000000.0,-112000000.0,722000000.0,722000000.0,,1015000000.0,-1531000000.0,,,-190000000.0,,-11569000000.0,-988000000.0,-950000000.0,-846000000.0,11357000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2020.0,Q1TTM,2019-04-01,2020-03-31,,-89000000.0,943000000.0,-6000000.0,483000000.0,,2538000000.0,-839000000.0,-544000000.0,1989000000.0,,,,-839000000.0,-544000000.0,1989000000.0,600000000.0,-569000000.0,-569000000.0,,1221000000.0,-42000000.0,,,-174000000.0,,-8705000000.0,-1051000000.0,-1969000000.0,-1192000000.0,9212000000.0,
Loews Corp,L,R8V1FN4M5ITGZOG7BS19,60086,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 14:44:21+00:00,,,-9000000.0,10000000.0,,654000000.0,-144000000.0,427000000.0,329000000.0,,,,-144000000.0,427000000.0,329000000.0,603000000.0,-1044000000.0,-1044000000.0,,1363000000.0,-30000000.0,,,-87000000.0,,-2003000000.0,-233000000.0,-223000000.0,-458000000.0,2663000000.0,
