company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2012.0,FY,,2012-12-31,2014-02-14 17:17:39+00:00,386000000.0,3137000000.0,1589000000.0,2717000000.0,-569000000.0,708000000.0,0.0,43425000000.0,232000000.0,280000000.0,0.0,374000000.0,8567000000.0,4988000000.0,6515000000.0,5904000000.0,859000000.0,2271000000.0,,,1254000000.0,1860000000.0,312000000.0,1101000000.0,218000000.0,241000000.0,3133000000.0,3122000000.0,260000000.0,172000000.0,206000000.0,,-26769000000.0,18000000.0,26466000000.0,10213000000.0,5720000000.0,3941000000.0,10213000000.0,10213000000.0,16253000000.0,26466000000.0,18475000000.0,12312000000.0,-5874000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2012.0,Q3,,2012-09-30,2012-11-07 16:21:07+00:00,345000000.0,3202000000.0,847000000.0,3052000000.0,-404000000.0,947000000.0,0.0,43430000000.0,239000000.0,364000000.0,,295000000.0,8606000000.0,5424000000.0,6483000000.0,5907000000.0,685000000.0,2372000000.0,,,1276000000.0,1809000000.0,312000000.0,1907000000.0,15000000.0,10000000.0,3084000000.0,3270000000.0,59000000.0,178000000.0,263000000.0,,-27162000000.0,20000000.0,26392000000.0,10289000000.0,5788000000.0,3663000000.0,10289000000.0,10289000000.0,16103000000.0,26392000000.0,18232000000.0,12440000000.0,-5575000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2012.0,Q2,,2012-06-30,2012-08-02 17:19:06+00:00,309000000.0,2973000000.0,875000000.0,2968000000.0,-434000000.0,1888000000.0,0.0,43379000000.0,186000000.0,363000000.0,,268000000.0,8599000000.0,5362000000.0,6508000000.0,5900000000.0,521000000.0,2394000000.0,,,1164000000.0,1818000000.0,355000000.0,1815000000.0,10000000.0,20000000.0,2830000000.0,3234000000.0,68000000.0,173000000.0,272000000.0,,-27553000000.0,901000000.0,26781000000.0,10118000000.0,6382000000.0,4374000000.0,10118000000.0,10118000000.0,16663000000.0,26781000000.0,18005000000.0,12289000000.0,-5274000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2012.0,Q1,,2012-03-31,2012-05-01 16:12:15+00:00,339000000.0,3332000000.0,2335000000.0,2914000000.0,-420000000.0,794000000.0,0.0,43376000000.0,262000000.0,324000000.0,169000000.0,227000000.0,8630000000.0,10543000000.0,6555000000.0,5902000000.0,574000000.0,2458000000.0,,,993000000.0,1832000000.0,449000000.0,784000000.0,11000000.0,12000000.0,2899000000.0,3330000000.0,68000000.0,182000000.0,299000000.0,,-27980000000.0,22000000.0,26393000000.0,10003000000.0,5783000000.0,4150000000.0,10003000000.0,10004000000.0,16389000000.0,26393000000.0,18152000000.0,12239000000.0,-4973000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2013.0,FY,,2013-12-31,2015-02-13 17:04:31+00:00,286000000.0,3234000000.0,1603000000.0,1599000000.0,-545000000.0,368000000.0,0.0,43475000000.0,269000000.0,152000000.0,54000000.0,376000000.0,6588000000.0,3060000000.0,5870000000.0,5940000000.0,772000000.0,1461000000.0,,,1314000000.0,1327000000.0,384000000.0,870000000.0,351000000.0,254000000.0,3660000000.0,3156000000.0,3438000000.0,477000000.0,109000000.0,,-24890000000.0,495000000.0,26387000000.0,9966000000.0,5370000000.0,4207000000.0,9966000000.0,9966000000.0,16421000000.0,26387000000.0,19556000000.0,12214000000.0,-8074000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2013.0,Q3,,2013-09-30,2013-11-06 16:20:44+00:00,227000000.0,3221000000.0,961000000.0,2796000000.0,-723000000.0,226000000.0,0.0,43464000000.0,213000000.0,269000000.0,32000000.0,300000000.0,8568000000.0,4996000000.0,6456000000.0,5944000000.0,554000000.0,2200000000.0,,,1539000000.0,1631000000.0,317000000.0,1608000000.0,50000000.0,50000000.0,3651000000.0,3173000000.0,128000000.0,184000000.0,255000000.0,,-25360000000.0,362000000.0,25895000000.0,9671000000.0,4892000000.0,3753000000.0,9671000000.0,9671000000.0,16224000000.0,25895000000.0,18803000000.0,12471000000.0,-7710000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2013.0,Q2,,2013-06-30,2013-07-31 16:18:34+00:00,218000000.0,2998000000.0,861000000.0,2689000000.0,-565000000.0,282000000.0,0.0,43451000000.0,149000000.0,261000000.0,34000000.0,246000000.0,8569000000.0,4917000000.0,6480000000.0,5949000000.0,449000000.0,2228000000.0,,,1314000000.0,1659000000.0,328000000.0,1621000000.0,203000000.0,222000000.0,3387000000.0,3176000000.0,259000000.0,169000000.0,249000000.0,,-25854000000.0,474000000.0,25693000000.0,9601000000.0,4770000000.0,3825000000.0,9601000000.0,9601000000.0,16092000000.0,25693000000.0,18695000000.0,12267000000.0,-7431000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2013.0,Q1,,2013-03-31,2013-05-01 16:40:56+00:00,232000000.0,3130000000.0,856000000.0,2755000000.0,-566000000.0,409000000.0,0.0,43216000000.0,171000000.0,257000000.0,109000000.0,218000000.0,8568000000.0,4970000000.0,6494000000.0,5901000000.0,569000000.0,2215000000.0,,,1239000000.0,1835000000.0,427000000.0,2061000000.0,201000000.0,227000000.0,3323000000.0,3132000000.0,252000000.0,170000000.0,266000000.0,,-26326000000.0,566000000.0,26111000000.0,9394000000.0,5259000000.0,4440000000.0,9394000000.0,9394000000.0,16717000000.0,26111000000.0,18637000000.0,12277000000.0,-6930000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2014.0,Q3,,2014-09-30,2014-11-05 16:08:03+00:00,196000000.0,3378000000.0,914000000.0,1731000000.0,-547000000.0,178000000.0,0.0,44023000000.0,161000000.0,238000000.0,0.0,263000000.0,6609000000.0,3125000000.0,5848000000.0,6508000000.0,1136000000.0,1394000000.0,,,1489000000.0,1272000000.0,328000000.0,1375000000.0,0.0,37000000.0,3883000000.0,3125000000.0,317000000.0,138000000.0,146000000.0,,-22344000000.0,451000000.0,23455000000.0,7526000000.0,5404000000.0,3397000000.0,7526000000.0,7526000000.0,15929000000.0,23455000000.0,16657000000.0,12532000000.0,-13606000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2014.0,Q2,,2014-06-30,2014-08-07 17:01:19+00:00,148000000.0,3002000000.0,948000000.0,1720000000.0,-523000000.0,261000000.0,0.0,43991000000.0,148000000.0,198000000.0,0.0,210000000.0,6697000000.0,3144000000.0,6049000000.0,5846000000.0,940000000.0,1424000000.0,273000000.0,,1436000000.0,1294000000.0,325000000.0,1235000000.0,539000000.0,231000000.0,3676000000.0,3094000000.0,3078000000.0,2051000000.0,127000000.0,,-23983000000.0,401000000.0,26316000000.0,9001000000.0,5392000000.0,3321000000.0,9001000000.0,9274000000.0,17042000000.0,26316000000.0,19500000000.0,13721000000.0,-10484000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2015.0,FY,,2015-12-31,2017-02-17 17:32:36+00:00,159000000.0,3375000000.0,1574000000.0,1627000000.0,-770000000.0,317000000.0,0.0,44056000000.0,294000000.0,101000000.0,,306000000.0,4789000000.0,2880000000.0,2639000000.0,8226000000.0,1270000000.0,1253000000.0,,,495000000.0,1575000000.0,228000000.0,862000000.0,323000000.0,143000000.0,4590000000.0,3207000000.0,4747000000.0,1139000000.0,133000000.0,,-20518000000.0,222000000.0,23765000000.0,5563000000.0,5747000000.0,3560000000.0,5563000000.0,5563000000.0,18202000000.0,23765000000.0,16765000000.0,14642000000.0,-17205000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2015.0,Q3,,2015-09-30,2015-11-03 16:18:04+00:00,169000000.0,3397000000.0,926000000.0,1852000000.0,-714000000.0,133000000.0,0.0,44077000000.0,187000000.0,122000000.0,51000000.0,258000000.0,6663000000.0,3226000000.0,5997000000.0,8476000000.0,1420000000.0,1374000000.0,,,1594000000.0,1491000000.0,323000000.0,1518000000.0,,,4650000000.0,3279000000.0,,88000000.0,160000000.0,,-20779000000.0,323000000.0,24239000000.0,5879000000.0,5555000000.0,3432000000.0,5879000000.0,5879000000.0,18360000000.0,24239000000.0,17310000000.0,14928000000.0,-16705000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2015.0,Q2,,2015-06-30,2015-08-05 16:22:52+00:00,198000000.0,3124000000.0,975000000.0,1814000000.0,-718000000.0,320000000.0,0.0,44091000000.0,136000000.0,181000000.0,,209000000.0,6663000000.0,3190000000.0,5997000000.0,7686000000.0,1156000000.0,1376000000.0,,,1611000000.0,1515000000.0,328000000.0,1499000000.0,,36000000.0,4364000000.0,3332000000.0,30000000.0,88000000.0,123000000.0,,-21205000000.0,414000000.0,23662000000.0,5963000000.0,5232000000.0,3467000000.0,5963000000.0,5963000000.0,17699000000.0,23662000000.0,17054000000.0,14232000000.0,-16205000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2015.0,Q1,,2015-03-31,2015-05-07 16:19:13+00:00,175000000.0,3295000000.0,929000000.0,1772000000.0,-729000000.0,331000000.0,0.0,44069000000.0,161000000.0,190000000.0,,186000000.0,6664000000.0,3166000000.0,6002000000.0,7693000000.0,764000000.0,1394000000.0,,,1601000000.0,1537000000.0,504000000.0,1576000000.0,,44000000.0,4476000000.0,3372000000.0,30000000.0,94000000.0,136000000.0,,-21537000000.0,21000000.0,23786000000.0,6397000000.0,5220000000.0,3092000000.0,6397000000.0,6397000000.0,17389000000.0,23786000000.0,17172000000.0,14297000000.0,-15406000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2016.0,FY,,2016-12-31,2018-02-16 17:51:35+00:00,148000000.0,3314000000.0,1656000000.0,1694000000.0,-767000000.0,598000000.0,0.0,43914000000.0,152000000.0,30000000.0,,369000000.0,4864000000.0,2935000000.0,2633000000.0,8902000000.0,1427000000.0,1241000000.0,,,590000000.0,1769000000.0,204000000.0,755000000.0,305000000.0,155000000.0,5146000000.0,3129000000.0,4291000000.0,2451000000.0,185000000.0,,-19257000000.0,473000000.0,24238000000.0,3689000000.0,6063000000.0,3708000000.0,3689000000.0,3689000000.0,20549000000.0,24238000000.0,16934000000.0,16841000000.0,-20201000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2016.0,Q3,,2016-09-30,2016-11-03 16:44:59+00:00,153000000.0,3348000000.0,979000000.0,1918000000.0,-739000000.0,179000000.0,0.0,43936000000.0,141000000.0,39000000.0,,282000000.0,6531000000.0,3263000000.0,5499000000.0,8902000000.0,1459000000.0,1345000000.0,,,1667000000.0,1526000000.0,228000000.0,1488000000.0,,,5016000000.0,3240000000.0,,67000000.0,204000000.0,,-19144000000.0,55000000.0,23848000000.0,5348000000.0,5457000000.0,3098000000.0,5348000000.0,5348000000.0,18500000000.0,23848000000.0,17046000000.0,15402000000.0,-18705000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2016.0,Q2,,2016-06-30,2016-07-28 16:37:31+00:00,121000000.0,3243000000.0,1007000000.0,1886000000.0,-750000000.0,176000000.0,0.0,43965000000.0,156000000.0,39000000.0,,231000000.0,6531000000.0,3242000000.0,5504000000.0,8223000000.0,1224000000.0,1356000000.0,,,1574000000.0,1545000000.0,240000000.0,1386000000.0,,,4651000000.0,3253000000.0,,68000000.0,174000000.0,,-19622000000.0,186000000.0,23138000000.0,5388000000.0,5096000000.0,3087000000.0,5388000000.0,5388000000.0,17750000000.0,23138000000.0,16686000000.0,14663000000.0,-18205000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2016.0,Q1,,2016-03-31,2016-05-04 09:16:59+00:00,196000000.0,3678000000.0,987000000.0,1872000000.0,-759000000.0,411000000.0,0.0,43991000000.0,205000000.0,0.0,68000000.0,193000000.0,6533000000.0,3248000000.0,5509000000.0,8226000000.0,822000000.0,1376000000.0,,,1562000000.0,1558000000.0,434000000.0,1712000000.0,,,4549000000.0,3220000000.0,,68000000.0,189000000.0,,-20045000000.0,23000000.0,23501000000.0,5483000000.0,5534000000.0,3384000000.0,5483000000.0,5483000000.0,18018000000.0,23501000000.0,16591000000.0,14634000000.0,-17704000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2017.0,FY,,2017-12-31,2019-02-15 17:31:44+00:00,231000000.0,3697000000.0,1440000000.0,1701000000.0,-662000000.0,285000000.0,0.0,43798000000.0,,78000000.0,,343000000.0,4891000000.0,2981000000.0,2666000000.0,9464000000.0,1828000000.0,1246000000.0,,,480000000.0,1328000000.0,191000000.0,1260000000.0,,,5733000000.0,3621000000.0,,,194000000.0,,-18900000000.0,698000000.0,20843000000.0,1978000000.0,6273000000.0,3972000000.0,1978000000.0,1978000000.0,18865000000.0,20843000000.0,13290000000.0,14893000000.0,-22258000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2017.0,Q3,,2017-09-30,2017-11-03 17:40:51+00:00,233000000.0,3598000000.0,997000000.0,1793000000.0,-726000000.0,144000000.0,0.0,43831000000.0,,0.0,55000000.0,257000000.0,4891000000.0,3001000000.0,2617000000.0,9080000000.0,1830000000.0,1208000000.0,,,645000000.0,1619000000.0,185000000.0,1747000000.0,355000000.0,154000000.0,5559000000.0,3038000000.0,3325000000.0,2466000000.0,182000000.0,,-18859000000.0,609000000.0,23894000000.0,2994000000.0,6294000000.0,4052000000.0,2994000000.0,2994000000.0,20900000000.0,23894000000.0,16392000000.0,16848000000.0,-21252000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2017.0,Q2,,2017-06-30,2017-08-07 16:34:02+00:00,124000000.0,3299000000.0,1005000000.0,1753000000.0,-741000000.0,170000000.0,0.0,43821000000.0,,41000000.0,,223000000.0,4891000000.0,2967000000.0,2627000000.0,8898000000.0,1560000000.0,1214000000.0,,,628000000.0,1638000000.0,185000000.0,1431000000.0,299000000.0,161000000.0,5017000000.0,3149000000.0,3218000000.0,2483000000.0,132000000.0,,-19451000000.0,286000000.0,22653000000.0,2627000000.0,5686000000.0,3230000000.0,2627000000.0,2627000000.0,20026000000.0,22653000000.0,15753000000.0,16796000000.0,-21002000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2017.0,Q1,,2017-03-31,2017-05-04 16:42:48+00:00,158000000.0,3478000000.0,1022000000.0,1723000000.0,-753000000.0,163000000.0,0.0,43848000000.0,173000000.0,0.0,92000000.0,182000000.0,4889000000.0,2943000000.0,2631000000.0,8900000000.0,1201000000.0,1220000000.0,,,624000000.0,1655000000.0,355000000.0,1593000000.0,258000000.0,151000000.0,5085000000.0,3080000000.0,3577000000.0,2454000000.0,165000000.0,,-19509000000.0,53000000.0,23022000000.0,2885000000.0,5620000000.0,3424000000.0,2885000000.0,2885000000.0,20137000000.0,23022000000.0,16182000000.0,16713000000.0,-20701000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2018.0,FY,,2018-12-31,2020-02-20 17:33:38+00:00,502000000.0,7199000000.0,3461000000.0,,-1608000000.0,856000000.0,0.0,49907000000.0,,,,,16526000000.0,56000000.0,2943000000.0,18100000000.0,2785000000.0,56000000.0,54000000.0,266000000.0,656000000.0,1908000000.0,668000000.0,3345000000.0,,,12826000000.0,4770000000.0,,,372000000.0,239000000.0,5569000000.0,1013000000.0,44497000000.0,10448000000.0,11880000000.0,8321000000.0,10449000000.0,10503000000.0,33755000000.0,44497000000.0,32561000000.0,25434000000.0,-43420000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2018.0,Q3,,2018-09-30,2018-11-01 17:18:33+00:00,229000000.0,3697000000.0,1110000000.0,1782000000.0,-634000000.0,182000000.0,0.0,43669000000.0,,0.0,68000000.0,256000000.0,4921000000.0,3004000000.0,2650000000.0,9465000000.0,1828000000.0,1222000000.0,,,563000000.0,1226000000.0,196000000.0,1942000000.0,,,6235000000.0,3307000000.0,,,137000000.0,,-17762000000.0,388000000.0,21068000000.0,2514000000.0,6040000000.0,3993000000.0,2514000000.0,2514000000.0,18554000000.0,21068000000.0,13806000000.0,14561000000.0,-22759000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2018.0,Q2,,2018-06-30,2018-08-02 17:18:58+00:00,138000000.0,3597000000.0,1071000000.0,1747000000.0,-646000000.0,252000000.0,0.0,43721000000.0,,0.0,129000000.0,225000000.0,4921000000.0,2984000000.0,2655000000.0,9464000000.0,1876000000.0,1237000000.0,,,454000000.0,1289000000.0,206000000.0,1835000000.0,,,5524000000.0,3227000000.0,,,117000000.0,,-18250000000.0,386000000.0,20385000000.0,2167000000.0,6048000000.0,3784000000.0,2167000000.0,2167000000.0,18218000000.0,20385000000.0,13100000000.0,14434000000.0,-22658000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2018.0,Q1,,2018-03-31,2018-05-04 16:28:47+00:00,230000000.0,3820000000.0,1104000000.0,1777000000.0,-653000000.0,147000000.0,0.0,43744000000.0,,52000000.0,,198000000.0,4891000000.0,3036000000.0,2661000000.0,9470000000.0,1593000000.0,1259000000.0,,,493000000.0,1309000000.0,415000000.0,2301000000.0,,,5589000000.0,3267000000.0,,,164000000.0,,-18650000000.0,236000000.0,20591000000.0,1983000000.0,6191000000.0,4069000000.0,1983000000.0,1983000000.0,18608000000.0,20591000000.0,13141000000.0,14539000000.0,-22458000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2019.0,FY,,2019-12-31,2020-02-20 17:33:38+00:00,667000000.0,7206000000.0,3737000000.0,,-1970000000.0,632000000.0,0.0,29590000000.0,,,,,16980000000.0,23000000.0,2993000000.0,18002000000.0,2876000000.0,23000000.0,82000000.0,939000000.0,500000000.0,2121000000.0,787000000.0,3927000000.0,,,16682000000.0,6305000000.0,,,401000000.0,254000000.0,8494000000.0,717000000.0,49519000000.0,13206000000.0,11902000000.0,9048000000.0,13207000000.0,13289000000.0,35976000000.0,49519000000.0,37594000000.0,26928000000.0,-22908000000.0
ViacomCBS ,VIAC,5KYC8KF17ROCY24M3H09,813828,2019.0,Q3,,2019-09-30,2019-11-12 16:31:09+00:00,308000000.0,3685000000.0,1201000000.0,1771000000.0,-918000000.0,196000000.0,0.0,43511000000.0,,0.0,94000000.0,280000000.0,5064000000.0,2942000000.0,2655000000.0,9359000000.0,1964000000.0,1171000000.0,,779000000.0,552000000.0,1354000000.0,210000000.0,2189000000.0,,,8534000000.0,4037000000.0,,,218000000.0,,-14683000000.0,50000000.0,24476000000.0,5052000000.0,6273000000.0,4122000000.0,5052000000.0,5052000000.0,19424000000.0,24476000000.0,17032000000.0,15302000000.0,-22858000000.0
