company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depreciationexpense,dilutedeps,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,premiumsearned,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 16:21:56+00:00,67000000.0,0.71,0.71,0.24,61000000.0,,0.7,172000000.0,95000000.0,232000000.0,1301000000.0,130000000.0,,553000000.0,553000000.0,512000000.0,4000000.0,1349000000.0,200000000.0,-5000000.0,8000000.0,-35000000.0,348000000.0,838000000.0,122000000.0,37000000.0,,,34000000.0,7000000.0,795000000.0,1000000.0,192000000.0,1541000000.0,1539000000.0,949000000.0,725000000.0,2298000000.0,56000000.0,721100000.0,720117000.0,729989000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q2YTD,2014-01-01,2014-06-30,,46000000.0,1.29,1.29,-0.47,120000000.0,,1.26,472000000.0,180000000.0,470000000.0,2590000000.0,271000000.0,,1050000000.0,1050000000.0,920000000.0,56000000.0,2690000000.0,344000000.0,-170000000.0,23000000.0,72000000.0,920000000.0,1694000000.0,,74000000.0,,,134000000.0,21000000.0,1591000000.0,2000000.0,393000000.0,3083000000.0,2919000000.0,1885000000.0,1522000000.0,4575000000.0,109000000.0,718600000.0,719080000.0,728452000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q2TTM,2013-07-01,2014-06-30,,256000000.0,2.43,2.43,0.91,257000000.0,,2.39,1323000000.0,370000000.0,911000000.0,5342000000.0,558000000.0,,1948000000.0,1948000000.0,1726000000.0,74000000.0,5469000000.0,784000000.0,-21000000.0,35000000.0,-85000000.0,1491000000.0,3398000000.0,,148000000.0,,,286000000.0,35000000.0,3223000000.0,4000000.0,819000000.0,6288000000.0,5786000000.0,3874000000.0,3271000000.0,9343000000.0,212000000.0,718600000.0,719080000.0,728452000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 16:04:18+00:00,23000000.0,0.59,0.59,-0.24,60000000.0,,0.58,216000000.0,92000000.0,234000000.0,1295000000.0,133000000.0,,477000000.0,477000000.0,424000000.0,16000000.0,1343000000.0,168000000.0,-88000000.0,8000000.0,45000000.0,521000000.0,854000000.0,0.0,37000000.0,,,74000000.0,13000000.0,809000000.0,1000000.0,194000000.0,1537000000.0,1534000000.0,958000000.0,693000000.0,2301000000.0,55000000.0,718600000.0,719080000.0,728452000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q1TTM,2013-04-01,2014-03-31,,260000000.0,2.62,2.62,0.92,275000000.0,,2.58,1328000000.0,377000000.0,892000000.0,5465000000.0,572000000.0,,2047000000.0,2047000000.0,1849000000.0,74000000.0,5541000000.0,786000000.0,5000000.0,37000000.0,-104000000.0,1398000000.0,3478000000.0,,124000000.0,,,380000000.0,49000000.0,3258000000.0,6000000.0,853000000.0,6394000000.0,5748000000.0,3962000000.0,3375000000.0,9503000000.0,206000000.0,708600000.0,712842000.0,724283000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q1,2014-01-01,2014-03-31,2015-04-27 16:13:04+00:00,23000000.0,0.7,0.7,-0.23,60000000.0,,0.68,256000000.0,88000000.0,236000000.0,1295000000.0,138000000.0,,573000000.0,573000000.0,496000000.0,40000000.0,1347000000.0,176000000.0,-82000000.0,15000000.0,27000000.0,399000000.0,840000000.0,,37000000.0,,,60000000.0,8000000.0,782000000.0,1000000.0,199000000.0,1546000000.0,1385000000.0,927000000.0,829000000.0,2274000000.0,54000000.0,708600000.0,712842000.0,724283000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 18:34:45+00:00,105000000.0,2.59,2.59,1.05,233000000.0,,2.56,794000000.0,398000000.0,941000000.0,5347000000.0,498000000.0,,2123000000.0,2123000000.0,1936000000.0,39000000.0,5592000000.0,1035000000.0,-3000000.0,39000000.0,-16000000.0,1219000000.0,3400000000.0,172000000.0,148000000.0,,101000000.0,428000000.0,165000000.0,3469000000.0,4000000.0,735000000.0,6327000000.0,6266000000.0,4019000000.0,2917000000.0,9611000000.0,240000000.0,747500000.0,748010000.0,757765000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q4,2015-10-01,2015-12-31,,32000000.0,0.64,0.64,0.27,62000000.0,,0.63,251000000.0,91000000.0,237000000.0,1449000000.0,128000000.0,,542000000.0,542000000.0,502000000.0,3000000.0,1504000000.0,285000000.0,-2000000.0,9000000.0,8000000.0,236000000.0,852000000.0,,37000000.0,,101000000.0,129000000.0,50000000.0,893000000.0,1000000.0,191000000.0,1695000000.0,1597000000.0,1015000000.0,793000000.0,2519000000.0,64000000.0,747500000.0,748010000.0,757765000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q3,2015-07-01,2015-09-30,2016-10-24 17:27:44+00:00,29000000.0,0.64,0.64,0.27,61000000.0,,0.64,222000000.0,105000000.0,232000000.0,1412000000.0,124000000.0,,533000000.0,533000000.0,492000000.0,4000000.0,1464000000.0,268000000.0,-2000000.0,6000000.0,3000000.0,338000000.0,819000000.0,0.0,37000000.0,,,103000000.0,77000000.0,882000000.0,1000000.0,186000000.0,1650000000.0,1594000000.0,988000000.0,755000000.0,2452000000.0,63000000.0,768800000.0,764435000.0,774023000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q3YTD,2015-01-01,2015-09-30,,73000000.0,1.95,1.95,0.78,171000000.0,,1.93,543000000.0,307000000.0,704000000.0,3898000000.0,370000000.0,,1581000000.0,1581000000.0,1434000000.0,36000000.0,4088000000.0,750000000.0,-1000000.0,30000000.0,-24000000.0,983000000.0,2548000000.0,172000000.0,111000000.0,,,299000000.0,115000000.0,2576000000.0,3000000.0,544000000.0,4632000000.0,4669000000.0,3004000000.0,2124000000.0,7092000000.0,176000000.0,768800000.0,764435000.0,774023000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q3TTM,2014-10-01,2015-09-30,,51000000.0,2.71,2.71,1.96,229000000.0,,2.69,820000000.0,419000000.0,941000000.0,5170000000.0,494000000.0,,2184000000.0,2184000000.0,1985000000.0,51000000.0,5423000000.0,1177000000.0,178000000.0,39000000.0,-199000000.0,1161000000.0,3405000000.0,172000000.0,148000000.0,,,382000000.0,133000000.0,3370000000.0,4000000.0,727000000.0,6150000000.0,6063000000.0,4026000000.0,3004000000.0,9449000000.0,232000000.0,768800000.0,764435000.0,774023000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 16:53:59+00:00,23000000.0,0.63,0.63,0.27,55000000.0,,0.62,80000000.0,108000000.0,232000000.0,1249000000.0,121000000.0,,501000000.0,501000000.0,454000000.0,10000000.0,1312000000.0,241000000.0,1000000.0,8000000.0,-7000000.0,328000000.0,862000000.0,172000000.0,37000000.0,,,97000000.0,25000000.0,864000000.0,1000000.0,177000000.0,1489000000.0,1653000000.0,1019000000.0,581000000.0,2331000000.0,57000000.0,720600000.0,724880000.0,734527000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q2YTD,2015-01-01,2015-06-30,,44000000.0,1.31,1.31,0.51,110000000.0,,1.29,321000000.0,202000000.0,472000000.0,2486000000.0,246000000.0,,1048000000.0,1048000000.0,942000000.0,32000000.0,2624000000.0,482000000.0,1000000.0,24000000.0,-27000000.0,645000000.0,1729000000.0,172000000.0,74000000.0,,,196000000.0,38000000.0,1694000000.0,2000000.0,358000000.0,2982000000.0,3075000000.0,2016000000.0,1369000000.0,4640000000.0,113000000.0,720600000.0,724880000.0,734527000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q2TTM,2014-07-01,2015-06-30,,89000000.0,2.78,2.78,1.93,229000000.0,,2.75,770000000.0,409000000.0,941000000.0,5059000000.0,500000000.0,,2204000000.0,2204000000.0,2005000000.0,51000000.0,5308000000.0,1109000000.0,175000000.0,41000000.0,-237000000.0,1171000000.0,3424000000.0,294000000.0,148000000.0,,,313000000.0,63000000.0,3283000000.0,4000000.0,733000000.0,6041000000.0,6008000000.0,3987000000.0,2974000000.0,9295000000.0,225000000.0,720600000.0,724880000.0,734527000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 16:27:42+00:00,21000000.0,0.68,0.68,0.24,55000000.0,,0.67,241000000.0,94000000.0,240000000.0,1237000000.0,125000000.0,,547000000.0,547000000.0,488000000.0,22000000.0,1312000000.0,241000000.0,0.0,16000000.0,-20000000.0,317000000.0,867000000.0,0.0,37000000.0,,,99000000.0,13000000.0,830000000.0,1000000.0,181000000.0,1493000000.0,1422000000.0,997000000.0,788000000.0,2309000000.0,56000000.0,717600000.0,721639000.0,731511000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q1TTM,2014-04-01,2015-03-31,,89000000.0,2.74,2.74,1.42,234000000.0,,2.71,906000000.0,393000000.0,943000000.0,5105000000.0,512000000.0,,2180000000.0,2180000000.0,1975000000.0,57000000.0,5339000000.0,1036000000.0,86000000.0,41000000.0,-185000000.0,1364000000.0,3416000000.0,122000000.0,148000000.0,,,290000000.0,51000000.0,3228000000.0,4000000.0,750000000.0,6089000000.0,5889000000.0,3926000000.0,3086000000.0,9265000000.0,223000000.0,717600000.0,721639000.0,731511000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 17:11:54+00:00,150000000.0,2.81,2.81,1.15,251000000.0,,2.77,1058000000.0,871000000.0,1029000000.0,5985000000.0,485000000.0,,2442000000.0,2442000000.0,2259000000.0,16000000.0,6321000000.0,972000000.0,,52000000.0,1896000000.0,1255000000.0,1582000000.0,-1000000.0,167000000.0,123000000.0,145000000.0,572000000.0,171000000.0,4029000000.0,9000000.0,745000000.0,7066000000.0,6721000000.0,4472000000.0,3500000000.0,10793000000.0,,803900000.0,804680000.0,814916000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q4,2016-10-01,2016-12-31,,38000000.0,0.73,0.73,-0.85,61000000.0,,0.71,287000000.0,571000000.0,226000000.0,1510000000.0,117000000.0,,643000000.0,643000000.0,592000000.0,7000000.0,1565000000.0,81000000.0,-45000000.0,9000000.0,1838000000.0,322000000.0,-1128000000.0,,44000000.0,123000000.0,145000000.0,129000000.0,13000000.0,1069000000.0,2000000.0,180000000.0,1745000000.0,1668000000.0,1162000000.0,930000000.0,2727000000.0,-197000000.0,803900000.0,804680000.0,814916000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q3,2016-07-01,2016-09-30,2017-10-27 16:17:50+00:00,38000000.0,0.74,0.74,0.3,62000000.0,,0.73,273000000.0,101000000.0,262000000.0,1524000000.0,121000000.0,,642000000.0,642000000.0,599000000.0,0.0,1610000000.0,317000000.0,0.0,9000000.0,51000000.0,307000000.0,944000000.0,0.0,43000000.0,,,148000000.0,43000000.0,1006000000.0,2000000.0,185000000.0,1795000000.0,1711000000.0,1164000000.0,915000000.0,2774000000.0,68000000.0,809500000.0,812521000.0,823106000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q3YTD,2016-01-01,2016-09-30,,112000000.0,2.08,2.08,0.85,190000000.0,,2.06,771000000.0,300000000.0,803000000.0,4475000000.0,368000000.0,,1799000000.0,1799000000.0,1667000000.0,9000000.0,4756000000.0,891000000.0,45000000.0,43000000.0,58000000.0,933000000.0,2710000000.0,-1000000.0,123000000.0,,,443000000.0,158000000.0,2960000000.0,7000000.0,565000000.0,5321000000.0,5053000000.0,3310000000.0,2570000000.0,8066000000.0,197000000.0,809500000.0,812521000.0,823106000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q3TTM,2015-10-01,2016-09-30,,144000000.0,2.72,2.72,1.12,252000000.0,,2.69,1022000000.0,391000000.0,1040000000.0,5924000000.0,496000000.0,,2341000000.0,2341000000.0,2169000000.0,12000000.0,6260000000.0,1176000000.0,43000000.0,52000000.0,66000000.0,1169000000.0,3562000000.0,-1000000.0,160000000.0,,101000000.0,572000000.0,208000000.0,3853000000.0,8000000.0,756000000.0,7016000000.0,6650000000.0,4325000000.0,3363000000.0,10585000000.0,261000000.0,809500000.0,812521000.0,823106000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 08:26:35+00:00,42000000.0,0.67,0.67,0.28,64000000.0,,0.66,252000000.0,102000000.0,286000000.0,1509000000.0,121000000.0,,587000000.0,587000000.0,541000000.0,3000000.0,1617000000.0,291000000.0,0.0,10000000.0,2000000.0,333000000.0,959000000.0,0.0,43000000.0,,,111000000.0,92000000.0,1039000000.0,3000000.0,188000000.0,1805000000.0,1797000000.0,1130000000.0,839000000.0,2747000000.0,67000000.0,807500000.0,814261000.0,823682000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q2YTD,2016-01-01,2016-06-30,,74000000.0,1.34,1.34,0.55,128000000.0,,1.33,498000000.0,199000000.0,541000000.0,2951000000.0,247000000.0,,1157000000.0,1157000000.0,1068000000.0,9000000.0,3146000000.0,574000000.0,45000000.0,34000000.0,7000000.0,626000000.0,1766000000.0,-1000000.0,80000000.0,,,295000000.0,115000000.0,1954000000.0,5000000.0,380000000.0,3526000000.0,3342000000.0,2146000000.0,1655000000.0,5292000000.0,129000000.0,807500000.0,814261000.0,823682000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q2TTM,2015-07-01,2016-06-30,,135000000.0,2.62,2.62,1.09,251000000.0,,2.6,971000000.0,395000000.0,1010000000.0,5812000000.0,499000000.0,,2232000000.0,2232000000.0,2062000000.0,16000000.0,6114000000.0,1127000000.0,41000000.0,49000000.0,18000000.0,1200000000.0,3437000000.0,-1000000.0,154000000.0,,101000000.0,527000000.0,242000000.0,3729000000.0,7000000.0,757000000.0,6871000000.0,6533000000.0,4149000000.0,3203000000.0,10263000000.0,256000000.0,807500000.0,814261000.0,823682000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q1,2016-01-01,2016-03-31,2017-04-24 16:52:49+00:00,32000000.0,0.67,0.67,0.27,64000000.0,,0.67,246000000.0,97000000.0,255000000.0,1442000000.0,126000000.0,,570000000.0,570000000.0,527000000.0,6000000.0,1529000000.0,283000000.0,45000000.0,24000000.0,5000000.0,293000000.0,807000000.0,-1000000.0,37000000.0,,,184000000.0,23000000.0,915000000.0,2000000.0,192000000.0,1721000000.0,1545000000.0,1016000000.0,816000000.0,2545000000.0,62000000.0,786600000.0,781193000.0,790176000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q1TTM,2015-04-01,2016-03-31,,116000000.0,2.58,2.58,1.08,242000000.0,,2.56,799000000.0,401000000.0,956000000.0,5552000000.0,499000000.0,,2146000000.0,2146000000.0,1975000000.0,23000000.0,5809000000.0,1077000000.0,42000000.0,47000000.0,9000000.0,1195000000.0,3340000000.0,171000000.0,148000000.0,,101000000.0,513000000.0,175000000.0,3554000000.0,5000000.0,746000000.0,6555000000.0,6389000000.0,4038000000.0,2945000000.0,9847000000.0,246000000.0,786600000.0,781193000.0,790176000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q4,2017-10-01,2017-12-31,,34000000.0,0.78,0.78,-0.93,104000000.0,120000000.0,0.77,209000000.0,5000000.0,286000000.0,1598000000.0,131000000.0,94000000.0,667000000.0,667000000.0,614000000.0,9000000.0,1644000000.0,15000000.0,,14000000.0,1297000000.0,253000000.0,136000000.0,,44000000.0,62000000.0,38000000.0,138000000.0,22000000.0,1072000000.0,19000000.0,254000000.0,1898000000.0,1855000000.0,1432000000.0,876000000.0,3076000000.0,-68000000.0,798600000.0,799217000.0,810977000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q3,2017-07-01,2017-09-30,2018-10-26 08:24:41+00:00,34000000.0,0.75,0.75,0.33,91000000.0,,0.74,294000000.0,217000000.0,276000000.0,1591000000.0,124000000.0,,648000000.0,648000000.0,597000000.0,8000000.0,1647000000.0,232000000.0,,10000000.0,433000000.0,341000000.0,488000000.0,0.0,43000000.0,28000000.0,40000000.0,126000000.0,47000000.0,1051000000.0,15000000.0,230000000.0,1877000000.0,1745000000.0,1166000000.0,942000000.0,2813000000.0,,796000000.0,794558000.0,806124000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q3YTD,2017-01-01,2017-09-30,,108000000.0,2.0,2.0,0.93,240000000.0,,1.97,702000000.0,507000000.0,806000000.0,4632000000.0,323000000.0,,1748000000.0,1748000000.0,1606000000.0,12000000.0,4891000000.0,769000000.0,,38000000.0,1016000000.0,958000000.0,1906000000.0,392000000.0,130000000.0,60000000.0,115000000.0,409000000.0,93000000.0,3154000000.0,22000000.0,585000000.0,5476000000.0,5589000000.0,3557000000.0,2450000000.0,8448000000.0,68000000.0,796000000.0,794558000.0,806124000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q3TTM,2016-10-01,2017-09-30,,146000000.0,2.73,2.73,0.08,301000000.0,,2.68,989000000.0,1078000000.0,1032000000.0,6142000000.0,440000000.0,,2391000000.0,2391000000.0,2198000000.0,19000000.0,6456000000.0,850000000.0,-45000000.0,47000000.0,2854000000.0,1280000000.0,778000000.0,392000000.0,174000000.0,183000000.0,260000000.0,538000000.0,106000000.0,4223000000.0,24000000.0,765000000.0,7221000000.0,7257000000.0,4719000000.0,3380000000.0,11175000000.0,-129000000.0,796000000.0,794558000.0,806124000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q2,2017-04-01,2017-06-30,2018-07-27 16:18:58+00:00,36000000.0,0.78,0.78,0.3,80000000.0,,0.77,304000000.0,199000000.0,272000000.0,1540000000.0,104000000.0,,674000000.0,674000000.0,631000000.0,-1000000.0,1635000000.0,237000000.0,,12000000.0,518000000.0,355000000.0,471000000.0,0.0,44000000.0,32000000.0,36000000.0,135000000.0,10000000.0,1068000000.0,5000000.0,189000000.0,1824000000.0,1742000000.0,1220000000.0,978000000.0,2855000000.0,,809000000.0,808980000.0,819389000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q2YTD,2017-01-01,2017-06-30,,74000000.0,1.25,1.25,0.6,149000000.0,,1.23,408000000.0,290000000.0,530000000.0,3041000000.0,199000000.0,,1100000000.0,1100000000.0,1009000000.0,4000000.0,3244000000.0,537000000.0,,28000000.0,583000000.0,617000000.0,1418000000.0,392000000.0,87000000.0,32000000.0,75000000.0,283000000.0,46000000.0,2103000000.0,7000000.0,355000000.0,3599000000.0,3844000000.0,2391000000.0,1508000000.0,5635000000.0,68000000.0,809000000.0,808980000.0,819389000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q2TTM,2016-07-01,2017-06-30,,150000000.0,2.72,2.72,0.05,272000000.0,,2.67,968000000.0,962000000.0,1018000000.0,6075000000.0,437000000.0,,2385000000.0,2385000000.0,2200000000.0,11000000.0,6419000000.0,935000000.0,-45000000.0,46000000.0,2472000000.0,1246000000.0,1234000000.0,392000000.0,174000000.0,155000000.0,220000000.0,560000000.0,102000000.0,4178000000.0,11000000.0,720000000.0,7139000000.0,7223000000.0,4717000000.0,3353000000.0,11136000000.0,-61000000.0,809000000.0,808980000.0,819389000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q1,2017-01-01,2017-03-31,2018-04-30 16:18:26+00:00,38000000.0,0.47,0.47,0.3,69000000.0,,0.46,104000000.0,91000000.0,258000000.0,1501000000.0,95000000.0,,426000000.0,426000000.0,378000000.0,5000000.0,1609000000.0,300000000.0,0.0,16000000.0,65000000.0,262000000.0,947000000.0,392000000.0,43000000.0,,39000000.0,148000000.0,36000000.0,1035000000.0,2000000.0,166000000.0,1775000000.0,2102000000.0,1171000000.0,530000000.0,2780000000.0,68000000.0,804300000.0,809903000.0,822719000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q1TTM,2016-04-01,2017-03-31,,156000000.0,2.61,2.61,0.03,256000000.0,,2.56,916000000.0,865000000.0,1032000000.0,6044000000.0,454000000.0,,2298000000.0,2298000000.0,2110000000.0,15000000.0,6401000000.0,989000000.0,-45000000.0,44000000.0,1956000000.0,1224000000.0,1722000000.0,392000000.0,173000000.0,123000000.0,184000000.0,536000000.0,184000000.0,4149000000.0,9000000.0,719000000.0,7120000000.0,7278000000.0,4627000000.0,3214000000.0,11028000000.0,6000000.0,804300000.0,809903000.0,822719000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q4,2018-10-01,2018-12-31,,34000000.0,0.98,0.98,,206000000.0,120000000.0,0.97,205000000.0,-198000000.0,292000000.0,1830000000.0,186000000.0,102000000.0,805000000.0,805000000.0,754000000.0,7000000.0,1705000000.0,91000000.0,,14000000.0,-3953000000.0,4924000000.0,682000000.0,,44000000.0,28000000.0,18000000.0,146000000.0,76000000.0,1096000000.0,39000000.0,431000000.0,2136000000.0,1784000000.0,-3442000000.0,1010000000.0,-1737000000.0,,773500000.0,772963000.0,783484000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q3,2018-07-01,2018-09-30,2019-10-25 16:39:58+00:00,33000000.0,1.02,1.02,,172000000.0,,1.01,210000000.0,195000000.0,283000000.0,1772000000.0,181000000.0,,839000000.0,839000000.0,789000000.0,7000000.0,1687000000.0,222000000.0,,14000000.0,485000000.0,328000000.0,532000000.0,,43000000.0,27000000.0,37000000.0,135000000.0,18000000.0,1104000000.0,29000000.0,382000000.0,2069000000.0,1742000000.0,1239000000.0,1049000000.0,2926000000.0,,773500000.0,771562000.0,781867000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q3YTD,2018-01-01,2018-09-30,,97000000.0,2.98,2.98,,438000000.0,,2.94,598000000.0,610000000.0,868000000.0,5064000000.0,497000000.0,,2452000000.0,2452000000.0,2309000000.0,13000000.0,4977000000.0,667000000.0,,52000000.0,1475000000.0,981000000.0,1467000000.0,,130000000.0,88000000.0,116000000.0,420000000.0,70000000.0,3217000000.0,72000000.0,1007000000.0,5984000000.0,5148000000.0,3641000000.0,3050000000.0,8618000000.0,,773500000.0,771562000.0,781867000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q3TTM,2017-10-01,2018-09-30,,131000000.0,3.76,3.76,-0.93,542000000.0,120000000.0,3.71,807000000.0,615000000.0,1154000000.0,6662000000.0,628000000.0,94000000.0,3119000000.0,3119000000.0,2923000000.0,22000000.0,6621000000.0,682000000.0,,66000000.0,2772000000.0,1234000000.0,1603000000.0,,174000000.0,150000000.0,154000000.0,558000000.0,92000000.0,4289000000.0,91000000.0,1261000000.0,7882000000.0,7003000000.0,5073000000.0,3926000000.0,11694000000.0,-68000000.0,773500000.0,771562000.0,781867000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 18:16:41+00:00,31000000.0,1.0,1.0,,148000000.0,,0.99,202000000.0,203000000.0,294000000.0,1687000000.0,166000000.0,,822000000.0,822000000.0,775000000.0,3000000.0,1657000000.0,219000000.0,,13000000.0,517000000.0,333000000.0,471000000.0,,44000000.0,30000000.0,39000000.0,135000000.0,24000000.0,1074000000.0,23000000.0,337000000.0,1994000000.0,1720000000.0,1222000000.0,1024000000.0,2879000000.0,,775000000.0,775836000.0,785750000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q2YTD,2018-01-01,2018-06-30,,64000000.0,1.96,1.96,,266000000.0,,1.93,388000000.0,415000000.0,585000000.0,3292000000.0,316000000.0,,1613000000.0,1613000000.0,1520000000.0,6000000.0,3290000000.0,445000000.0,,38000000.0,990000000.0,653000000.0,935000000.0,,87000000.0,61000000.0,79000000.0,285000000.0,52000000.0,2113000000.0,43000000.0,625000000.0,3915000000.0,3406000000.0,2402000000.0,2001000000.0,5692000000.0,,775000000.0,775836000.0,785750000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q2TTM,2017-07-01,2018-06-30,,132000000.0,3.49,3.49,-0.6,461000000.0,120000000.0,3.44,891000000.0,637000000.0,1147000000.0,6481000000.0,571000000.0,94000000.0,2928000000.0,2928000000.0,2731000000.0,23000000.0,6581000000.0,692000000.0,,62000000.0,2720000000.0,1247000000.0,1559000000.0,,174000000.0,151000000.0,157000000.0,549000000.0,121000000.0,4236000000.0,77000000.0,1109000000.0,7690000000.0,7006000000.0,5000000000.0,3819000000.0,11581000000.0,-68000000.0,775000000.0,775836000.0,785750000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q1,2018-01-01,2018-03-31,2019-04-29 18:39:46+00:00,33000000.0,0.96,0.96,0.375,118000000.0,,0.94,186000000.0,212000000.0,291000000.0,1605000000.0,150000000.0,,791000000.0,791000000.0,745000000.0,3000000.0,1633000000.0,226000000.0,,25000000.0,473000000.0,320000000.0,464000000.0,,43000000.0,31000000.0,40000000.0,150000000.0,28000000.0,1039000000.0,20000000.0,288000000.0,1921000000.0,1686000000.0,1180000000.0,977000000.0,2813000000.0,,776000000.0,779617000.0,791005000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q1TTM,2017-04-01,2018-03-31,,137000000.0,3.27,3.27,-0.3,393000000.0,120000000.0,3.22,993000000.0,633000000.0,1125000000.0,6334000000.0,509000000.0,94000000.0,2780000000.0,2780000000.0,2587000000.0,19000000.0,6559000000.0,710000000.0,,61000000.0,2721000000.0,1269000000.0,1559000000.0,,174000000.0,153000000.0,154000000.0,549000000.0,107000000.0,4230000000.0,59000000.0,961000000.0,7520000000.0,7028000000.0,4998000000.0,3773000000.0,11557000000.0,-68000000.0,776000000.0,779617000.0,791005000.0
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 19:20:56+00:00,164000000.0,3.76,3.76,1.71,1101000000.0,136000000.0,3.71,782000000.0,,1319000000.0,7982000000.0,797000000.0,137000000.0,3237000000.0,3237000000.0,3028000000.0,13000000.0,7313000000.0,787000000.0,,108000000.0,5255000000.0,1436000000.0,,0.0,196000000.0,,81000000.0,615000000.0,360000000.0,4833000000.0,198000000.0,2096000000.0,9409000000.0,7934000000.0,5255000000.0,4019000000.0,12568000000.0,,805300000.0,805104000.0,815204000.0
