company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2014.0,Q1,2014-01-01,2014-03-31,2015-04-27 16:13:04+00:00,,23000000.0,47000000.0,172000000.0,81000000.0,,-123000000.0,245000000.0,2407000000.0,,1088000000.0,-1665000000.0,632000000.0,1088000000.0,-1665000000.0,632000000.0,55000000.0,1000000.0,573000000.0,573000000.0,,18000000.0,4000000.0,-193000000.0,60000000.0,-4214000000.0,,-1376000000.0,,,2549000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 18:34:45+00:00,,105000000.0,655000000.0,734000000.0,356000000.0,,-290000000.0,68000000.0,2272000000.0,0.0,104000000.0,-1849000000.0,3131000000.0,104000000.0,-1849000000.0,3131000000.0,1386000000.0,2506000000.0,2123000000.0,2123000000.0,,409000000.0,-390000000.0,-937000000.0,428000000.0,-18451000000.0,,-3415000000.0,0.0,,16602000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q4,2015-10-01,2015-12-31,,,32000000.0,77000000.0,216000000.0,91000000.0,,372000000.0,9000000.0,6000000.0,,1089000000.0,-1387000000.0,1229000000.0,1089000000.0,-1387000000.0,1229000000.0,931000000.0,1306000000.0,542000000.0,542000000.0,,63000000.0,-22000000.0,-247000000.0,129000000.0,-3724000000.0,,37000000.0,,,2337000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-24 17:27:44+00:00,,73000000.0,578000000.0,518000000.0,265000000.0,,-662000000.0,59000000.0,2266000000.0,0.0,-985000000.0,-462000000.0,1902000000.0,-985000000.0,-462000000.0,1902000000.0,455000000.0,1200000000.0,1581000000.0,1581000000.0,,346000000.0,-368000000.0,-690000000.0,299000000.0,-14727000000.0,,-3452000000.0,,,14265000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q3TTM,2014-10-01,2015-09-30,,,95000000.0,640000000.0,714000000.0,351000000.0,,235000000.0,357000000.0,3771000000.0,,-1856000000.0,-989000000.0,3608000000.0,-1856000000.0,-989000000.0,3608000000.0,763000000.0,-655000000.0,2184000000.0,2184000000.0,,361000000.0,-659000000.0,-900000000.0,382000000.0,-16936000000.0,,-3770000000.0,,,15947000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q3,2015-07-01,2015-09-30,,,29000000.0,138000000.0,158000000.0,92000000.0,,965000000.0,59000000.0,1106000000.0,,-428000000.0,-1293000000.0,1880000000.0,-428000000.0,-1293000000.0,1880000000.0,159000000.0,923000000.0,533000000.0,533000000.0,,158000000.0,-82000000.0,-248000000.0,103000000.0,-8592000000.0,,-2186000000.0,,,7299000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-27 16:53:59+00:00,,44000000.0,440000000.0,360000000.0,173000000.0,,-1627000000.0,,1160000000.0,0.0,-557000000.0,831000000.0,22000000.0,-557000000.0,831000000.0,22000000.0,296000000.0,277000000.0,1048000000.0,1048000000.0,,188000000.0,-286000000.0,-442000000.0,196000000.0,-6135000000.0,,-1266000000.0,,,6966000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q2TTM,2014-07-01,2015-06-30,,,89000000.0,378000000.0,728000000.0,345000000.0,,-904000000.0,298000000.0,4263000000.0,,-2540000000.0,358000000.0,2355000000.0,-2540000000.0,358000000.0,2355000000.0,173000000.0,-2269000000.0,2204000000.0,2204000000.0,,308000000.0,-571000000.0,-861000000.0,313000000.0,-10101000000.0,,-3400000000.0,,,10459000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q2,2015-04-01,2015-06-30,,,23000000.0,323000000.0,216000000.0,87000000.0,,-258000000.0,,1160000000.0,,-31000000.0,38000000.0,615000000.0,-31000000.0,38000000.0,615000000.0,622000000.0,-4000000.0,501000000.0,501000000.0,,165000000.0,-278000000.0,-232000000.0,97000000.0,-3119000000.0,,-677000000.0,,,3157000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 16:27:42+00:00,,21000000.0,117000000.0,144000000.0,86000000.0,,-1369000000.0,,,0.0,-526000000.0,793000000.0,-593000000.0,-526000000.0,793000000.0,-593000000.0,-326000000.0,281000000.0,547000000.0,547000000.0,,23000000.0,-8000000.0,-210000000.0,99000000.0,-3016000000.0,,-589000000.0,,,3809000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2015.0,Q1TTM,2014-04-01,2015-03-31,,,89000000.0,392000000.0,737000000.0,338000000.0,,-1105000000.0,53000000.0,3103000000.0,,-649000000.0,-1557000000.0,1985000000.0,-649000000.0,-1557000000.0,1985000000.0,-221000000.0,617000000.0,2180000000.0,2180000000.0,,193000000.0,-45000000.0,-831000000.0,290000000.0,-11558000000.0,,-3546000000.0,,,10001000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 17:11:54+00:00,,150000000.0,844000000.0,775000000.0,405000000.0,,-230000000.0,,3878000000.0,450000000.0,-1882000000.0,-976000000.0,3115000000.0,-1882000000.0,-976000000.0,3115000000.0,257000000.0,4507000000.0,2442000000.0,2442000000.0,,-224000000.0,325000000.0,-1092000000.0,572000000.0,-18869000000.0,,-9430000000.0,-520000000.0,,17893000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q4,2016-10-01,2016-12-31,,,38000000.0,138000000.0,206000000.0,107000000.0,,1568000000.0,,850000000.0,,-3213000000.0,1731000000.0,2478000000.0,-3213000000.0,1731000000.0,2478000000.0,996000000.0,324000000.0,643000000.0,643000000.0,,-7000000.0,210000000.0,-287000000.0,129000000.0,-1357000000.0,,-3934000000.0,-376000000.0,,3088000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-27 16:17:50+00:00,,112000000.0,706000000.0,569000000.0,298000000.0,,-1798000000.0,,3028000000.0,450000000.0,1331000000.0,-2707000000.0,637000000.0,1331000000.0,-2707000000.0,637000000.0,-739000000.0,4183000000.0,1799000000.0,1799000000.0,,-217000000.0,115000000.0,-805000000.0,443000000.0,-17512000000.0,,-5496000000.0,-144000000.0,,14805000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q3TTM,2015-10-01,2016-09-30,,,144000000.0,783000000.0,785000000.0,389000000.0,,-1426000000.0,9000000.0,3034000000.0,450000000.0,2420000000.0,-4094000000.0,1866000000.0,2420000000.0,-4094000000.0,1866000000.0,192000000.0,5489000000.0,2341000000.0,2341000000.0,,-154000000.0,93000000.0,-1052000000.0,572000000.0,-21236000000.0,,-5459000000.0,-144000000.0,,17142000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q3,2016-07-01,2016-09-30,,,38000000.0,443000000.0,174000000.0,103000000.0,,-824000000.0,,,,1236000000.0,-653000000.0,-224000000.0,1236000000.0,-653000000.0,-224000000.0,359000000.0,684000000.0,642000000.0,642000000.0,,-331000000.0,-54000000.0,-286000000.0,148000000.0,-5548000000.0,,1027000000.0,-135000000.0,,4895000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 08:26:35+00:00,,74000000.0,263000000.0,395000000.0,195000000.0,,-974000000.0,,3028000000.0,450000000.0,95000000.0,-2054000000.0,861000000.0,95000000.0,-2054000000.0,861000000.0,-1098000000.0,3499000000.0,1157000000.0,1157000000.0,,114000000.0,169000000.0,-519000000.0,295000000.0,-11964000000.0,,-6523000000.0,-9000000.0,,9910000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q2TTM,2015-07-01,2016-06-30,,,135000000.0,478000000.0,769000000.0,378000000.0,,363000000.0,68000000.0,4140000000.0,450000000.0,756000000.0,-4734000000.0,3970000000.0,756000000.0,-4734000000.0,3970000000.0,-8000000.0,5728000000.0,2232000000.0,2232000000.0,,335000000.0,65000000.0,-1014000000.0,527000000.0,-24280000000.0,,-8672000000.0,-9000000.0,,19546000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q2,2016-04-01,2016-06-30,,,42000000.0,172000000.0,206000000.0,100000000.0,,105000000.0,,2491000000.0,-1000000.0,-883000000.0,-273000000.0,991000000.0,-883000000.0,-273000000.0,991000000.0,-165000000.0,2116000000.0,587000000.0,587000000.0,,46000000.0,159000000.0,-271000000.0,111000000.0,-5189000000.0,,-5386000000.0,9000000.0,,4916000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q1,2016-01-01,2016-03-31,2017-04-24 16:52:49+00:00,,32000000.0,91000000.0,189000000.0,95000000.0,,-1079000000.0,,537000000.0,451000000.0,978000000.0,-1781000000.0,-130000000.0,978000000.0,-1781000000.0,-130000000.0,-933000000.0,1383000000.0,570000000.0,570000000.0,,68000000.0,10000000.0,-248000000.0,184000000.0,-6775000000.0,,-1137000000.0,-18000000.0,,4994000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2016.0,Q1TTM,2015-04-01,2016-03-31,,,116000000.0,629000000.0,779000000.0,365000000.0,,,68000000.0,2809000000.0,451000000.0,1608000000.0,-4423000000.0,3594000000.0,1608000000.0,-4423000000.0,3594000000.0,779000000.0,3608000000.0,2146000000.0,2146000000.0,,454000000.0,-372000000.0,-975000000.0,513000000.0,-22210000000.0,,-3963000000.0,-18000000.0,,17787000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 19:20:56+00:00,,142000000.0,429000000.0,819000000.0,408000000.0,,603000000.0,,12415000000.0,0.0,-549000000.0,-5410000000.0,4635000000.0,-549000000.0,-5410000000.0,4635000000.0,-1324000000.0,-2842000000.0,2415000000.0,2415000000.0,,520000000.0,123000000.0,-1179000000.0,547000000.0,-17724000000.0,,-7453000000.0,-1613000000.0,0.0,12314000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q4,2017-10-01,2017-12-31,,,34000000.0,153000000.0,279000000.0,103000000.0,,787000000.0,,405000000.0,,505000000.0,-2208000000.0,1676000000.0,505000000.0,-2208000000.0,1676000000.0,-27000000.0,1242000000.0,667000000.0,667000000.0,,-53000000.0,2000000.0,-302000000.0,138000000.0,-4074000000.0,,-469000000.0,-373000000.0,,1866000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-26 08:24:41+00:00,,108000000.0,276000000.0,540000000.0,305000000.0,,-184000000.0,,12010000000.0,,-1054000000.0,-3202000000.0,2959000000.0,-1054000000.0,-3202000000.0,2959000000.0,-1297000000.0,-4084000000.0,1748000000.0,1748000000.0,,573000000.0,121000000.0,-877000000.0,409000000.0,-13650000000.0,,-6984000000.0,-1240000000.0,,10448000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q3TTM,2016-10-01,2017-09-30,,,146000000.0,414000000.0,746000000.0,412000000.0,,1384000000.0,,12860000000.0,,-4267000000.0,-1471000000.0,5437000000.0,-4267000000.0,-1471000000.0,5437000000.0,-301000000.0,-3760000000.0,2391000000.0,2391000000.0,,566000000.0,331000000.0,-1164000000.0,538000000.0,-15007000000.0,,-10918000000.0,-1616000000.0,,13536000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q3,2017-07-01,2017-09-30,,,34000000.0,89000000.0,193000000.0,105000000.0,,454000000.0,,2624000000.0,,-1196000000.0,-576000000.0,1471000000.0,-1196000000.0,-576000000.0,1471000000.0,-301000000.0,-828000000.0,648000000.0,648000000.0,,104000000.0,-54000000.0,-305000000.0,126000000.0,-7131000000.0,,-1713000000.0,-920000000.0,,6555000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-27 16:18:58+00:00,,74000000.0,187000000.0,347000000.0,200000000.0,,-638000000.0,,9386000000.0,,142000000.0,-2626000000.0,1488000000.0,142000000.0,-2626000000.0,1488000000.0,-996000000.0,-3256000000.0,1100000000.0,1100000000.0,,469000000.0,175000000.0,-572000000.0,283000000.0,-6519000000.0,,-5271000000.0,-320000000.0,,3893000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q2TTM,2016-07-01,2017-06-30,,,150000000.0,768000000.0,727000000.0,410000000.0,,106000000.0,,10236000000.0,,-1835000000.0,-1548000000.0,3742000000.0,-1835000000.0,-1548000000.0,3742000000.0,359000000.0,-2248000000.0,2385000000.0,2385000000.0,,131000000.0,331000000.0,-1145000000.0,560000000.0,-13424000000.0,,-8178000000.0,-831000000.0,,11876000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q2,2017-04-01,2017-06-30,,,36000000.0,166000000.0,196000000.0,101000000.0,,393000000.0,,4826000000.0,,-503000000.0,-1879000000.0,1330000000.0,-503000000.0,-1879000000.0,1330000000.0,-1052000000.0,-4360000000.0,674000000.0,674000000.0,,-9000000.0,189000000.0,-286000000.0,135000000.0,-3188000000.0,,-626000000.0,-246000000.0,,1309000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q1,2017-01-01,2017-03-31,2018-04-30 16:18:26+00:00,,38000000.0,21000000.0,151000000.0,99000000.0,,-1031000000.0,,4560000000.0,,645000000.0,-747000000.0,158000000.0,645000000.0,-747000000.0,158000000.0,56000000.0,1104000000.0,426000000.0,426000000.0,,478000000.0,-14000000.0,-286000000.0,148000000.0,-3331000000.0,,-4645000000.0,-74000000.0,,2584000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2017.0,Q1TTM,2016-04-01,2017-03-31,,,156000000.0,774000000.0,737000000.0,409000000.0,,-182000000.0,,7901000000.0,-1000000.0,-2215000000.0,58000000.0,3403000000.0,-2215000000.0,58000000.0,3403000000.0,1246000000.0,4228000000.0,2298000000.0,2298000000.0,,186000000.0,301000000.0,-1130000000.0,536000000.0,-15425000000.0,,-12938000000.0,-576000000.0,,15483000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 19:20:56+00:00,,131000000.0,99000000.0,1408000000.0,424000000.0,,169000000.0,,3009000000.0,0.0,1502000000.0,-4963000000.0,4349000000.0,1502000000.0,-4963000000.0,4349000000.0,888000000.0,3838000000.0,3257000000.0,3257000000.0,,-198000000.0,-229000000.0,-1378000000.0,566000000.0,-11462000000.0,,-2533000000.0,-1205000000.0,0.0,6499000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q4,2018-10-01,2018-12-31,,,34000000.0,133000000.0,460000000.0,108000000.0,,374000000.0,,-3475000000.0,,1677000000.0,-2230000000.0,1371000000.0,1677000000.0,-2230000000.0,1371000000.0,818000000.0,6644000000.0,805000000.0,805000000.0,,-96000000.0,-76000000.0,-353000000.0,146000000.0,-3597000000.0,,-688000000.0,-375000000.0,,1367000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-25 16:39:58+00:00,,97000000.0,-34000000.0,948000000.0,316000000.0,,-205000000.0,,6484000000.0,0.0,-175000000.0,-2733000000.0,2978000000.0,-175000000.0,-2733000000.0,2978000000.0,70000000.0,-2806000000.0,2452000000.0,2452000000.0,,-102000000.0,-153000000.0,-1025000000.0,420000000.0,-7865000000.0,,-1845000000.0,-830000000.0,0.0,5132000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q3TTM,2017-10-01,2018-09-30,,,131000000.0,119000000.0,1227000000.0,419000000.0,,582000000.0,,6889000000.0,,330000000.0,-4941000000.0,4654000000.0,330000000.0,-4941000000.0,4654000000.0,43000000.0,-1564000000.0,3119000000.0,3119000000.0,,-155000000.0,-151000000.0,-1327000000.0,558000000.0,-11939000000.0,,-2314000000.0,-1203000000.0,,6998000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q3,2018-07-01,2018-09-30,,,33000000.0,26000000.0,329000000.0,106000000.0,,439000000.0,,4729000000.0,,-281000000.0,-1170000000.0,1551000000.0,-281000000.0,-1170000000.0,1551000000.0,100000000.0,-4919000000.0,839000000.0,839000000.0,,-1000000.0,-96000000.0,-356000000.0,135000000.0,-2880000000.0,,561000000.0,-200000000.0,,1710000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 18:16:41+00:00,,64000000.0,-60000000.0,619000000.0,210000000.0,,-644000000.0,,1755000000.0,,106000000.0,-1563000000.0,1427000000.0,106000000.0,-1563000000.0,1427000000.0,-30000000.0,2113000000.0,1613000000.0,1613000000.0,,-101000000.0,-57000000.0,-669000000.0,285000000.0,-4985000000.0,,-2406000000.0,-630000000.0,,3422000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q2TTM,2017-07-01,2018-06-30,,,132000000.0,182000000.0,1091000000.0,418000000.0,,597000000.0,,4784000000.0,,-585000000.0,-4347000000.0,4574000000.0,-585000000.0,-4347000000.0,4574000000.0,-358000000.0,2527000000.0,2928000000.0,2928000000.0,,-50000000.0,-109000000.0,-1276000000.0,549000000.0,-16190000000.0,,-4588000000.0,-1923000000.0,,11843000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q2,2018-04-01,2018-06-30,,,31000000.0,-75000000.0,363000000.0,105000000.0,,19000000.0,,1748000000.0,,589000000.0,-1766000000.0,1119000000.0,589000000.0,-1766000000.0,1119000000.0,-58000000.0,1283000000.0,822000000.0,822000000.0,,7000000.0,-50000000.0,-334000000.0,135000000.0,-3083000000.0,,-1748000000.0,-310000000.0,,1317000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q1,2018-01-01,2018-03-31,2019-04-29 18:39:46+00:00,,33000000.0,15000000.0,256000000.0,105000000.0,,-663000000.0,,7000000.0,,-483000000.0,203000000.0,308000000.0,-483000000.0,203000000.0,308000000.0,28000000.0,830000000.0,791000000.0,791000000.0,,-108000000.0,-7000000.0,-335000000.0,150000000.0,-1902000000.0,,-658000000.0,-320000000.0,,2105000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2018.0,Q1TTM,2017-04-01,2018-03-31,,,137000000.0,423000000.0,924000000.0,414000000.0,,971000000.0,,7862000000.0,,-1677000000.0,-4460000000.0,4785000000.0,-1677000000.0,-4460000000.0,4785000000.0,-1352000000.0,-3116000000.0,2780000000.0,2780000000.0,,-66000000.0,130000000.0,-1228000000.0,549000000.0,-16295000000.0,,-3466000000.0,-1859000000.0,,11835000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2019.0,Q4,2019-10-01,2019-12-31,,,71000000.0,34000000.0,435000000.0,142000000.0,,-1550000000.0,,2407000000.0,,-1114000000.0,17748000000.0,-444000000.0,-1114000000.0,17748000000.0,-444000000.0,16190000000.0,1821000000.0,726000000.0,726000000.0,,-4000000.0,25000000.0,-364000000.0,171000000.0,-24178000000.0,,-5006000000.0,3000000.0,,41926000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 19:20:56+00:00,,164000000.0,443000000.0,1921000000.0,466000000.0,,-3643000000.0,,13377000000.0,1683000000.0,5353000000.0,8348000000.0,1520000000.0,5353000000.0,8348000000.0,1520000000.0,15221000000.0,2917000000.0,3237000000.0,3237000000.0,,681000000.0,-175000000.0,-1459000000.0,615000000.0,-42646000000.0,,-9265000000.0,0.0,-1725000000.0,50994000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2019.0,Q3TTM,2018-10-01,2019-09-30,,,127000000.0,542000000.0,1946000000.0,432000000.0,,-1719000000.0,,7495000000.0,1683000000.0,8144000000.0,-11630000000.0,3335000000.0,8144000000.0,-11630000000.0,3335000000.0,-151000000.0,7740000000.0,3316000000.0,3316000000.0,,589000000.0,-276000000.0,-1448000000.0,590000000.0,-22065000000.0,,-4947000000.0,-378000000.0,-1725000000.0,10435000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2019.0,Q3,2019-07-01,2019-09-30,,,29000000.0,85000000.0,493000000.0,112000000.0,,478000000.0,,3771000000.0,1683000000.0,5135000000.0,-6593000000.0,1775000000.0,5135000000.0,-6593000000.0,1775000000.0,317000000.0,2669000000.0,828000000.0,828000000.0,,211000000.0,-8000000.0,-389000000.0,117000000.0,-8652000000.0,,-863000000.0,-3000000.0,-1725000000.0,2059000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-25 16:39:58+00:00,,93000000.0,409000000.0,1486000000.0,324000000.0,,-2093000000.0,,10970000000.0,1683000000.0,6467000000.0,-9400000000.0,1964000000.0,6467000000.0,-9400000000.0,1964000000.0,-969000000.0,1096000000.0,2511000000.0,2511000000.0,,685000000.0,-200000000.0,-1095000000.0,444000000.0,-18468000000.0,,-4259000000.0,-3000000.0,-1725000000.0,9068000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2019.0,Q2,2019-04-01,2019-06-30,,,32000000.0,262000000.0,574000000.0,107000000.0,,-1642000000.0,,4057000000.0,,1125000000.0,-2221000000.0,934000000.0,1125000000.0,-2221000000.0,934000000.0,-162000000.0,-141000000.0,885000000.0,885000000.0,109000000.0,1380000000.0,-144000000.0,-354000000.0,172000000.0,-6064000000.0,,-2293000000.0,,,3734000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 18:16:41+00:00,,64000000.0,324000000.0,993000000.0,212000000.0,,-2571000000.0,,7199000000.0,,1332000000.0,-2807000000.0,189000000.0,1332000000.0,-2807000000.0,189000000.0,-1286000000.0,-1573000000.0,1683000000.0,1683000000.0,,474000000.0,-192000000.0,-706000000.0,327000000.0,-9816000000.0,,-3396000000.0,0.0,,7009000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 17:08:36+00:00,,32000000.0,62000000.0,419000000.0,105000000.0,,-929000000.0,,3142000000.0,,207000000.0,-586000000.0,-745000000.0,207000000.0,-586000000.0,-745000000.0,-1124000000.0,-1432000000.0,798000000.0,798000000.0,-109000000.0,-906000000.0,-48000000.0,-352000000.0,155000000.0,-3752000000.0,,-1103000000.0,,0.0,3275000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2019.0,Q1TTM,2018-04-01,2019-03-31,,,130000000.0,146000000.0,1571000000.0,424000000.0,,-97000000.0,,6144000000.0,,2192000000.0,-5752000000.0,3296000000.0,2192000000.0,-5752000000.0,3296000000.0,-264000000.0,1576000000.0,3264000000.0,3264000000.0,-109000000.0,-996000000.0,-270000000.0,-1395000000.0,571000000.0,-13312000000.0,,-2978000000.0,-885000000.0,,7669000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2020.0,Q1TTM,2019-04-01,2020-03-31,,,297000000.0,392000000.0,2260000000.0,595000000.0,,-3470000000.0,,34523000000.0,1683000000.0,37316000000.0,-10581000000.0,6893000000.0,37316000000.0,-10581000000.0,6893000000.0,33628000000.0,19823000000.0,3502000000.0,3502000000.0,-270000000.0,4616000000.0,-233000000.0,-1786000000.0,1353000000.0,-62124000000.0,,-14466000000.0,,-2228000000.0,51813000000.0,
Truist Financial Corp,TFC,549300DRQQI75D2JP341,92230,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 17:08:36+00:00,,165000000.0,11000000.0,758000000.0,234000000.0,,-756000000.0,,24288000000.0,,32170000000.0,-19515000000.0,4628000000.0,32170000000.0,-19515000000.0,4628000000.0,17283000000.0,15474000000.0,1063000000.0,1063000000.0,-379000000.0,3029000000.0,-106000000.0,-679000000.0,893000000.0,-23230000000.0,,-6304000000.0,,-503000000.0,4094000000.0,
