company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.73,1.73,0.01,1.73,930100000.0,1438000000.0,1472200000.0,-34200000.0,1418100000.0,19900000.0,99159600000.0,107601600000.0,,5371900000.0,99159600000.0,8442000000.0,702400000.0,34600000.0,5371900000.0,3070100000.0,-667800000.0,2402300000.0,107601600000.0,810900000.0,818700000.0,832500000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 16:22:52+00:00,0.46,0.46,,0.45,259100000.0,378100000.0,380000000.0,-1900000.0,373000000.0,5100000.0,24057800000.0,26019900000.0,,1119000000.0,24057800000.0,1962100000.0,215400000.0,11400000.0,1119000000.0,843100000.0,-204000000.0,639100000.0,26019900000.0,810900000.0,818700000.0,832500000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 16:41:46+00:00,2.68,2.68,,2.64,1031200000.0,2035000000.0,2035000000.0,,2007600000.0,27400000.0,92962000000.0,100887100000.0,-536200000.0,4322700000.0,92962000000.0,7925100000.0,,,4322700000.0,3602400000.0,-536200000.0,3066200000.0,100887100000.0,749100000.0,750300000.0,759100000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q4,2014-10-01,2014-12-31,,0.79,0.79,,0.77,241800000.0,588700000.0,588700000.0,,581800000.0,6900000.0,24218600000.0,26312600000.0,-112300000.0,1151200000.0,24218600000.0,2094000000.0,,,1151200000.0,942800000.0,-112300000.0,830500000.0,26312600000.0,749100000.0,750300000.0,759100000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q3,2014-07-01,2014-09-30,2015-10-27 16:19:23+00:00,0.79,0.79,,0.78,209200000.0,589100000.0,589100000.0,,582300000.0,6800000.0,23705500000.0,25778500000.0,-186100000.0,1088600000.0,23705500000.0,2073000000.0,,,1088600000.0,984400000.0,-186100000.0,798300000.0,25778500000.0,737100000.0,738100000.0,746000000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.89,1.89,,1.87,789400000.0,1446300000.0,1446300000.0,,1425800000.0,20500000.0,68743400000.0,74574500000.0,-423900000.0,3171500000.0,68743400000.0,5831100000.0,,,3171500000.0,2659600000.0,-423900000.0,2235700000.0,74574500000.0,737100000.0,738100000.0,746000000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.51,2.51,,2.49,997400000.0,1952300000.0,1964600000.0,-12300000.0,1927700000.0,24600000.0,92463800000.0,100355900000.0,-945300000.0,4403700000.0,92463800000.0,7892100000.0,-470400000.0,-51500000.0,4403700000.0,3488400000.0,-526400000.0,2962000000.0,100355900000.0,737100000.0,738100000.0,746000000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.1,1.1,,1.09,580200000.0,857200000.0,857200000.0,,843500000.0,13700000.0,45037900000.0,48796000000.0,-237800000.0,2082900000.0,45037900000.0,3758100000.0,,,2082900000.0,1675200000.0,-237800000.0,1437400000.0,48796000000.0,757600000.0,758100000.0,766500000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.25,2.25,,2.23,1114700000.0,1801300000.0,1829100000.0,-27800000.0,1772100000.0,29200000.0,92679700000.0,100493000000.0,-759200000.0,4433800000.0,92679700000.0,7813300000.0,-343000000.0,-19500000.0,4433800000.0,3379500000.0,-435700000.0,2943800000.0,100493000000.0,757600000.0,758100000.0,766500000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q2,2014-04-01,2014-06-30,2015-07-28 16:25:54+00:00,0.68,0.68,,0.67,318900000.0,522700000.0,522700000.0,,515200000.0,7500000.0,23103300000.0,25111000000.0,-124400000.0,1041700000.0,23103300000.0,2007700000.0,,,1041700000.0,966000000.0,-124400000.0,841600000.0,25111000000.0,757600000.0,758100000.0,766500000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 16:34:28+00:00,0.42,0.42,,0.42,261300000.0,334500000.0,334500000.0,,328300000.0,6200000.0,21934600000.0,23685000000.0,-113400000.0,1041200000.0,21934600000.0,1750400000.0,,,1041200000.0,709200000.0,-113400000.0,595800000.0,23685000000.0,781700000.0,775400000.0,786400000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.24,2.24,,2.22,1106200000.0,1829100000.0,1880800000.0,-51700000.0,1799900000.0,29200000.0,93843200000.0,101763900000.0,-634800000.0,4502900000.0,93843200000.0,7920700000.0,-215400000.0,-11400000.0,4502900000.0,3417800000.0,-430800000.0,2987000000.0,101763900000.0,781700000.0,775400000.0,786400000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 16:32:50+00:00,3.59,3.59,,3.56,1364300000.0,2499500000.0,2499500000.0,,2476400000.0,23100000.0,93349900000.0,101751800000.0,-475500000.0,4062600000.0,93349900000.0,8401900000.0,,,4062600000.0,4339300000.0,-475500000.0,3863800000.0,101751800000.0,689800000.0,689000000.0,695300000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q4,2015-10-01,2015-12-31,,1.11,1.11,,1.11,317400000.0,778900000.0,778900000.0,,773500000.0,5400000.0,23912200000.0,26175400000.0,-117500000.0,1049400000.0,23912200000.0,2263200000.0,,,1049400000.0,1213800000.0,-117500000.0,1096300000.0,26175400000.0,689800000.0,689000000.0,695300000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q3,2015-07-01,2015-09-30,2016-10-25 16:20:21+00:00,0.98,0.98,,0.97,378200000.0,667400000.0,667400000.0,,661700000.0,5700000.0,23049100000.0,25222600000.0,-120600000.0,1007300000.0,23049100000.0,2173500000.0,,,1007300000.0,1166200000.0,-120600000.0,1045600000.0,25222600000.0,675200000.0,676300000.0,682200000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.48,2.48,,2.45,1046900000.0,1720600000.0,1720600000.0,,1702900000.0,17700000.0,69437700000.0,75576400000.0,-358000000.0,3013200000.0,69437700000.0,6138700000.0,,,3013200000.0,3125500000.0,-358000000.0,2767500000.0,75576400000.0,675200000.0,676300000.0,682200000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.27,3.27,,3.22,1288700000.0,2309300000.0,2309300000.0,,2284700000.0,24600000.0,93656300000.0,101889000000.0,-470300000.0,4164400000.0,93656300000.0,8232700000.0,,,4164400000.0,4068300000.0,-470300000.0,3598000000.0,101889000000.0,675200000.0,676300000.0,682200000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q2,2015-04-01,2015-06-30,2016-07-25 16:17:35+00:00,0.89,0.89,,0.88,400300000.0,606100000.0,606100000.0,,600100000.0,6000000.0,23323000000.0,25454200000.0,-126300000.0,998500000.0,23323000000.0,2131200000.0,,,998500000.0,1132700000.0,-126300000.0,1006400000.0,25454200000.0,674300000.0,675400000.0,681400000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.5,1.5,,1.48,668700000.0,1053200000.0,1053200000.0,,1041200000.0,12000000.0,46388600000.0,50353800000.0,-237400000.0,2005900000.0,46388600000.0,3965200000.0,,,2005900000.0,1959300000.0,-237400000.0,1721900000.0,50353800000.0,674300000.0,675400000.0,681400000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.08,3.08,,3.03,1119700000.0,2231000000.0,2231000000.0,,2205300000.0,25700000.0,94312700000.0,102444900000.0,-535800000.0,4245700000.0,94312700000.0,8132200000.0,,,4245700000.0,3886500000.0,-535800000.0,3350700000.0,102444900000.0,674300000.0,675400000.0,681400000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q1,2015-01-01,2015-03-31,2016-04-25 16:24:06+00:00,0.61,0.61,,0.6,268400000.0,447100000.0,447100000.0,,441100000.0,6000000.0,23065600000.0,24899600000.0,-111100000.0,1007400000.0,23065600000.0,1834000000.0,,,1007400000.0,826600000.0,-111100000.0,715500000.0,24899600000.0,723100000.0,728400000.0,735400000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.87,2.87,,2.82,1038300000.0,2147600000.0,2147600000.0,,2120400000.0,27200000.0,94093000000.0,102101700000.0,-533900000.0,4288900000.0,94093000000.0,8008700000.0,,,4288900000.0,3719800000.0,-533900000.0,3185900000.0,102101700000.0,723100000.0,728400000.0,735400000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,FY,2016-01-01,2016-12-31,2018-02-27 16:32:50+00:00,5.43,5.43,,5.39,999500000.0,3427600000.0,3427600000.0,,3404400000.0,23200000.0,91667000000.0,100287500000.0,-660700000.0,3532700000.0,91667000000.0,8620500000.0,,,3532700000.0,5087800000.0,-660700000.0,4427100000.0,100287500000.0,627000000.0,626900000.0,631400000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q4,2016-10-01,2016-12-31,,2.31,2.31,,2.3,-104400000.0,1439800000.0,1439800000.0,,1434700000.0,5100000.0,22525100000.0,24863300000.0,-139300000.0,863500000.0,22525100000.0,2338200000.0,,,863500000.0,1474700000.0,-139300000.0,1335400000.0,24863300000.0,627000000.0,626900000.0,631400000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q3,2016-07-01,2016-09-30,2017-10-24 16:40:32+00:00,1.16,1.16,,1.15,422400000.0,728500000.0,728500000.0,,722900000.0,5600000.0,23136000000.0,25410100000.0,-265100000.0,858100000.0,23136000000.0,2274100000.0,,,858100000.0,1416000000.0,-265100000.0,1150900000.0,25410100000.0,623200000.0,622600000.0,627100000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.12,3.12,,3.09,1103900000.0,1987800000.0,1987800000.0,,1969700000.0,18100000.0,69141900000.0,75424200000.0,-521400000.0,2669200000.0,69141900000.0,6282300000.0,,,2669200000.0,3613100000.0,-521400000.0,3091700000.0,75424200000.0,623200000.0,622600000.0,627100000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.23,4.23,,4.2,1421300000.0,2766700000.0,2766700000.0,,2743200000.0,23500000.0,93054100000.0,101599600000.0,-638900000.0,3718600000.0,93054100000.0,8545500000.0,,,3718600000.0,4826900000.0,-638900000.0,4188000000.0,101599600000.0,623200000.0,622600000.0,627100000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q2,2016-04-01,2016-06-30,2017-07-25 16:13:08+00:00,1.14,1.14,,1.13,402700000.0,727100000.0,727100000.0,,720700000.0,6400000.0,23061100000.0,25222300000.0,-126500000.0,904900000.0,23061100000.0,2161200000.0,,,904900000.0,1256300000.0,-126500000.0,1129800000.0,25222300000.0,632200000.0,631300000.0,635700000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.96,1.96,,1.94,681500000.0,1259300000.0,1259300000.0,,1246800000.0,12500000.0,46005900000.0,50014100000.0,-256300000.0,1811100000.0,46005900000.0,4008200000.0,,,1811100000.0,2197100000.0,-256300000.0,1940800000.0,50014100000.0,632200000.0,631300000.0,635700000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.05,4.05,,4.02,1377100000.0,2705600000.0,2705600000.0,,2682000000.0,23600000.0,92967200000.0,101412100000.0,-494400000.0,3867800000.0,92967200000.0,8444900000.0,,,3867800000.0,4577100000.0,-494400000.0,4082700000.0,101412100000.0,632200000.0,631300000.0,635700000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q1,2016-01-01,2016-03-31,2017-04-24 16:10:04+00:00,0.82,0.82,,0.81,278800000.0,532200000.0,532200000.0,,526100000.0,6100000.0,22944800000.0,24791800000.0,-129800000.0,906200000.0,22944800000.0,1847000000.0,,,906200000.0,940800000.0,-129800000.0,811000000.0,24791800000.0,641600000.0,645000000.0,649700000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.8,3.8,,3.77,1374700000.0,2584600000.0,2584600000.0,,2561400000.0,23200000.0,93229100000.0,101644000000.0,-494200000.0,3961400000.0,93229100000.0,8414900000.0,,,3961400000.0,4453500000.0,-494200000.0,3959300000.0,101644000000.0,641600000.0,645000000.0,649700000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q4,2017-10-01,2017-12-31,,4.03,4.03,,4.01,-902300000.0,2330900000.0,2330900000.0,,2327600000.0,3300000.0,22888300000.0,25378800000.0,-153800000.0,908100000.0,22888300000.0,2490500000.0,,,908100000.0,1582400000.0,-153800000.0,1428600000.0,25378800000.0,579900000.0,580100000.0,583400000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,FY,2017-01-01,2017-12-31,2018-02-27 16:32:50+00:00,7.79,7.79,,7.74,397300000.0,4531700000.0,4531700000.0,,4517400000.0,14300000.0,91302500000.0,100064600000.0,-565000000.0,3268100000.0,91302500000.0,8762100000.0,,,3268100000.0,5494000000.0,-565000000.0,4929000000.0,100064600000.0,579900000.0,580100000.0,583400000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 16:35:04+00:00,1.47,1.47,,1.46,499300000.0,845000000.0,845000000.0,,841700000.0,3300000.0,22445700000.0,24683400000.0,-134100000.0,759300000.0,22445700000.0,2237700000.0,,,759300000.0,1478400000.0,-134100000.0,1344300000.0,24683400000.0,572600000.0,571800000.0,574700000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.76,3.76,,3.73,1299600000.0,2200800000.0,2200800000.0,,2189800000.0,11000000.0,68414200000.0,74685800000.0,-411200000.0,2360000000.0,68414200000.0,6271600000.0,,,2360000000.0,3911600000.0,-411200000.0,3500400000.0,74685800000.0,572600000.0,571800000.0,574700000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q3TTM,2016-10-01,2017-09-30,,6.07,6.07,,6.03,1195200000.0,3640600000.0,3640600000.0,,3624500000.0,16100000.0,90939300000.0,99549100000.0,-550500000.0,3223500000.0,90939300000.0,8609800000.0,,,3223500000.0,5386300000.0,-550500000.0,4835800000.0,99549100000.0,572600000.0,571800000.0,574700000.0
