company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2012.0,Q3TTM,2011-10-01,2012-09-30,,-10326000000.0,-44900000.0,487300000.0,181600000.0,1335900000.0,73900000.0,3500000.0,-222100000.0,279800000.0,12145200000.0,8004400000.0,-10446900000.0,2578600000.0,-1300000.0,-4100000.0,9300000.0,8003100000.0,-10408600000.0,2587900000.0,138600000.0,1112200000.0,1131400000.0,-19200000.0,378300000.0,31400000.0,-4200000.0,-47300000.0,-6400000.0,,-148200000.0,-4445600000.0,,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-24 16:57:53+00:00,-10326000000.0,,,,1270000000.0,73900000.0,2600000.0,-448200000.0,276500000.0,8058900000.0,3946700000.0,-10412600000.0,2045400000.0,-1300000.0,-4100000.0,9300000.0,3945400000.0,-10374300000.0,2054700000.0,-4418900000.0,819100000.0,838300000.0,-19200000.0,385300000.0,30400000.0,-16200000.0,-47300000.0,-5300000.0,,-101900000.0,-4413800000.0,0.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2012.0,Q2TTM,2011-07-01,2012-06-30,,-10326400000.0,24500000.0,487300000.0,181600000.0,786800000.0,42800000.0,-2000000.0,778100000.0,150200000.0,11939900000.0,8816700000.0,-10473700000.0,2747200000.0,-1700000.0,-2700000.0,2400000.0,8815000000.0,-10433600000.0,2749600000.0,1088100000.0,1041000000.0,1041400000.0,-400000.0,116400000.0,18000000.0,6900000.0,-40900000.0,-4500000.0,,-154200000.0,-3286900000.0,,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2012.0,Q2,2012-04-01,2012-06-30,,-10326400000.0,8800000.0,,,594600000.0,42800000.0,-1600000.0,-89400000.0,139000000.0,4494700000.0,1450500000.0,-10372500000.0,725100000.0,-1700000.0,-2700000.0,2400000.0,1448800000.0,-10332400000.0,727500000.0,-8198600000.0,153000000.0,153400000.0,-400000.0,57700000.0,1700000.0,-900000.0,-40900000.0,-1400000.0,,-45200000.0,-3183500000.0,,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-29 16:14:46+00:00,-10326400000.0,26900000.0,,,659600000.0,42800000.0,-200000.0,52200000.0,141100000.0,7953600000.0,4903600000.0,-10401500000.0,1257200000.0,-1700000.0,-2700000.0,2400000.0,4901900000.0,-10361400000.0,1259600000.0,-4241000000.0,423200000.0,423600000.0,-400000.0,94900000.0,15600000.0,-11200000.0,-40900000.0,-3400000.0,,-63900000.0,-3203300000.0,0.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2012.0,Q1TTM,2011-04-01,2012-03-31,,,17100000.0,487300000.0,181600000.0,255500000.0,,-1000000.0,857500000.0,31700000.0,9039200000.0,6466900000.0,-135100000.0,2480800000.0,,,,6466900000.0,-135100000.0,2480800000.0,8811600000.0,1222200000.0,1222200000.0,,128500000.0,29200000.0,8500000.0,,-3100000.0,,-143600000.0,-114400000.0,-2515700000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2012.0,Q1,2012-01-01,2012-03-31,2013-04-29 16:06:34+00:00,,18100000.0,,,65000000.0,,1400000.0,141600000.0,2100000.0,3458900000.0,3453100000.0,-29000000.0,532100000.0,,0.0,0.0,3453100000.0,-29000000.0,532100000.0,3957600000.0,270200000.0,270200000.0,0.0,37200000.0,13900000.0,-10300000.0,0.0,-2000000.0,,-18700000.0,-19800000.0,0.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2013.0,FY,2013-01-01,2013-12-31,2016-02-16 16:41:20+00:00,,,1648400000.0,548100000.0,2447000000.0,356900000.0,-5700000.0,201700000.0,466000000.0,,-5494800000.0,-70000000.0,4768900000.0,,-2100000.0,-11400000.0,-5494800000.0,-72100000.0,4757500000.0,-801700000.0,1872700000.0,1926300000.0,-53600000.0,193900000.0,42700000.0,-3900000.0,13400000.0,,,-423000000.0,-1948300000.0,-4055200000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2013.0,Q4,2013-10-01,2013-12-31,,,,1648400000.0,548100000.0,623000000.0,43900000.0,-1200000.0,1747600000.0,82400000.0,-15400000.0,-2572800000.0,-82100000.0,2925800000.0,,,9300000.0,-2572800000.0,-82100000.0,2935100000.0,269100000.0,506000000.0,518300000.0,-12300000.0,36900000.0,19500000.0,22400000.0,-9900000.0,18000000.0,,-148400000.0,-174600000.0,-2502700000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-28 16:19:34+00:00,,,,,1824000000.0,313000000.0,-4500000.0,-1545900000.0,383600000.0,15400000.0,-2922000000.0,12100000.0,1843100000.0,,-2100000.0,-20700000.0,-2922000000.0,10000000.0,1822400000.0,-1070800000.0,1366700000.0,1408000000.0,-41300000.0,157000000.0,23200000.0,-26300000.0,23300000.0,-18000000.0,,-274600000.0,-1773700000.0,-1552500000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,1164000000.0,587300000.0,2425400000.0,343000000.0,-5100000.0,-60900000.0,433100000.0,15400000.0,-4018300000.0,-4000000.0,4548800000.0,-25500000.0,-3400000.0,500000.0,-4043800000.0,-7400000.0,4549300000.0,521100000.0,1877700000.0,1932100000.0,-54400000.0,252200000.0,38100000.0,-14100000.0,28100000.0,-20800000.0,,-332900000.0,-2931600000.0,-1552500000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2013.0,Q3,2013-07-01,2013-09-30,,,,,,614300000.0,235100000.0,700000.0,-151800000.0,112600000.0,9100000.0,-783900000.0,127800000.0,1035200000.0,,,4700000.0,-783900000.0,127800000.0,1039900000.0,380400000.0,438100000.0,453600000.0,-15500000.0,119100000.0,8400000.0,-27600000.0,-4100000.0,-4600000.0,,-79700000.0,-157900000.0,-751500000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2013.0,Q2TTM,2012-07-01,2013-06-30,,400000.0,-26900000.0,1164000000.0,587300000.0,2421500000.0,139000000.0,-3000000.0,-409500000.0,455900000.0,111600000.0,-4191300000.0,-142900000.0,4301800000.0,-25100000.0,-4800000.0,2700000.0,-4216400000.0,-148100000.0,4304500000.0,-37200000.0,1835500000.0,1893200000.0,-57700000.0,423500000.0,44500000.0,8500000.0,25800000.0,-18100000.0,,-291200000.0,-3984200000.0,-801000000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2013.0,Q2,2013-04-01,2013-06-30,,,,,,609400000.0,77900000.0,-3700000.0,-1327500000.0,165100000.0,4300000.0,-486000000.0,-2500000.0,-156100000.0,,-1400000.0,-24800000.0,-486000000.0,-3900000.0,-180900000.0,-647600000.0,550500000.0,574400000.0,-23900000.0,-12400000.0,12600000.0,5700000.0,26900000.0,-9100000.0,,-86100000.0,-157900000.0,-501000000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-29 16:41:20+00:00,,,,,1209700000.0,77900000.0,-5200000.0,-1394100000.0,271000000.0,6300000.0,-2138100000.0,-115700000.0,807900000.0,,-2100000.0,-25400000.0,-2138100000.0,-117800000.0,782500000.0,-1451200000.0,928600000.0,954400000.0,-25800000.0,37900000.0,14800000.0,1300000.0,27400000.0,-13400000.0,,-194900000.0,-1615800000.0,-801000000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2013.0,Q1TTM,2012-04-01,2013-03-31,,-10326000000.0,-18100000.0,1164000000.0,587300000.0,2406700000.0,103900000.0,-900000.0,828600000.0,429800000.0,4602000000.0,-2254800000.0,-10512900000.0,5183000000.0,-26800000.0,-6100000.0,29900000.0,-2281600000.0,-10476600000.0,5212900000.0,-7588200000.0,1438000000.0,1472200000.0,-34200000.0,493600000.0,33600000.0,1900000.0,-42000000.0,-10400000.0,,-250300000.0,-7009800000.0,-300000000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 16:22:52+00:00,,,,,600300000.0,,-1500000.0,-66600000.0,105900000.0,2000000.0,-1652100000.0,-113200000.0,964000000.0,,-700000.0,-600000.0,-1652100000.0,-113900000.0,963400000.0,-803600000.0,378100000.0,380000000.0,-1900000.0,50300000.0,2200000.0,-4400000.0,500000.0,-4300000.0,,-108800000.0,-1457900000.0,-300000000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 16:41:46+00:00,,,1310900000.0,529400000.0,2242900000.0,,-6200000.0,168400000.0,510500000.0,2490100000.0,-4289700000.0,-411900000.0,4549000000.0,,,,-4289700000.0,-411900000.0,4549000000.0,-158800000.0,2035000000.0,2035000000.0,,102700000.0,94000000.0,24700000.0,,,,-436600000.0,-2891300000.0,-4493000000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q4,2014-10-01,2014-12-31,,,,1310900000.0,529400000.0,584700000.0,,-2800000.0,1713500000.0,91100000.0,,-1831200000.0,-92600000.0,2924400000.0,,,,-1831200000.0,-92600000.0,2924400000.0,997800000.0,588700000.0,588700000.0,,37500000.0,18600000.0,17000000.0,,,,-109600000.0,-1121400000.0,-819500000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-27 16:19:23+00:00,,,,,1658200000.0,,-3400000.0,-1545100000.0,419400000.0,2490100000.0,-2458500000.0,-319300000.0,1624600000.0,,,,-2458500000.0,-319300000.0,1624600000.0,-1156600000.0,1446300000.0,1446300000.0,,65200000.0,75400000.0,7700000.0,,,,-327000000.0,-1769900000.0,-3673500000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,1648400000.0,548100000.0,2281200000.0,43900000.0,-4600000.0,202500000.0,501800000.0,2474700000.0,-5031300000.0,-401400000.0,4550400000.0,,,9300000.0,-5031300000.0,-401400000.0,4559700000.0,-887500000.0,1952300000.0,1964600000.0,-12300000.0,102100000.0,94900000.0,30100000.0,-9900000.0,18000000.0,,-475400000.0,-1944500000.0,-6176200000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q3,2014-07-01,2014-09-30,,,,,,547000000.0,,-3200000.0,-746900000.0,107300000.0,,-2315100000.0,-117200000.0,435100000.0,,,,-2315100000.0,-117200000.0,435100000.0,-2000400000.0,589100000.0,589100000.0,,45900000.0,9500000.0,1000000.0,,,,-118200000.0,-1418300000.0,-1013600000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,1648400000.0,548100000.0,2348500000.0,279000000.0,-700000.0,797600000.0,507100000.0,2483800000.0,-3500100000.0,-156400000.0,5150500000.0,,,14000000.0,-3500100000.0,-156400000.0,5164500000.0,1493300000.0,1801300000.0,1829100000.0,-27800000.0,175300000.0,93800000.0,1500000.0,-14000000.0,13400000.0,,-436900000.0,-684100000.0,-5914100000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q2,2014-04-01,2014-06-30,,,,,,558100000.0,,2300000.0,-376700000.0,61800000.0,2490100000.0,334000000.0,-87000000.0,735500000.0,,,,334000000.0,-87000000.0,735500000.0,984800000.0,522700000.0,522700000.0,,31400000.0,13000000.0,4700000.0,,,,-91700000.0,-189200000.0,-2041700000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-28 16:25:54+00:00,,,,,1111200000.0,,-200000.0,-798200000.0,312100000.0,2490100000.0,-143400000.0,-202100000.0,1189500000.0,,,,-143400000.0,-202100000.0,1189500000.0,843800000.0,857200000.0,857200000.0,,19300000.0,65900000.0,6700000.0,,,,-208800000.0,-351600000.0,-2659900000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 16:34:28+00:00,,,,,553100000.0,,-2500000.0,-421500000.0,250300000.0,,-477400000.0,-115100000.0,454000000.0,,,,-477400000.0,-115100000.0,454000000.0,-141000000.0,334500000.0,334500000.0,,-12100000.0,52900000.0,2000000.0,,,,-117100000.0,-162400000.0,-618200000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,1648400000.0,548100000.0,2399800000.0,356900000.0,-6700000.0,-153200000.0,610400000.0,-2000000.0,-4320100000.0,-71900000.0,4258900000.0,,-1400000.0,-10800000.0,-4320100000.0,-73300000.0,4248100000.0,-139100000.0,1829100000.0,1880800000.0,-51700000.0,131500000.0,93400000.0,2500000.0,12900000.0,4300000.0,,-431300000.0,-652800000.0,-4373400000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 16:32:50+00:00,,,1802200000.0,518100000.0,2359100000.0,0.0,-9100000.0,-81100000.0,183100000.0,5500000000.0,-3217000000.0,-268500000.0,4848300000.0,,,,-3217000000.0,-268500000.0,4848300000.0,1353700000.0,2499500000.0,2499500000.0,,70800000.0,,27400000.0,,,,-295900000.0,-3400100000.0,-5500000000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q4,2015-10-01,2015-12-31,,,,1802200000.0,518100000.0,631400000.0,,-2400000.0,1434400000.0,28100000.0,,-12900000.0,-110600000.0,2874000000.0,,,,-12900000.0,-110600000.0,2874000000.0,2748100000.0,778900000.0,778900000.0,,29300000.0,-53000000.0,8200000.0,,,,-118800000.0,12000000.0,,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-25 16:20:21+00:00,,,,,1727700000.0,,-6700000.0,-1515500000.0,155000000.0,5500000000.0,-3204100000.0,-157900000.0,1974300000.0,,,,-3204100000.0,-157900000.0,1974300000.0,-1394400000.0,1720600000.0,1720600000.0,,41500000.0,53000000.0,19200000.0,,,,-177100000.0,-3412100000.0,-5500000000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,1310900000.0,529400000.0,2312400000.0,,-9500000.0,198000000.0,246100000.0,5500000000.0,-5035300000.0,-250500000.0,4898700000.0,,,,-5035300000.0,-250500000.0,4898700000.0,-396600000.0,2309300000.0,2309300000.0,,79000000.0,71600000.0,36200000.0,,,,-286700000.0,-4533500000.0,-6319500000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q3,2015-07-01,2015-09-30,,,,,,582800000.0,,-4400000.0,-484300000.0,25500000.0,,-1018400000.0,-53000000.0,793000000.0,,,,-1018400000.0,-53000000.0,793000000.0,-282800000.0,667400000.0,667400000.0,,27100000.0,4700000.0,17000000.0,,,,-70000000.0,-1048600000.0,,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-25 16:17:35+00:00,,,,,1144900000.0,,-2300000.0,-1031200000.0,129500000.0,5500000000.0,-2185700000.0,-104900000.0,1181300000.0,,,,-2185700000.0,-104900000.0,1181300000.0,-1111600000.0,1053200000.0,1053200000.0,,14400000.0,48300000.0,2200000.0,,,,-107100000.0,-2363500000.0,-5500000000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,1310900000.0,529400000.0,2276600000.0,,-8300000.0,-64600000.0,327900000.0,5500000000.0,-6332000000.0,-314700000.0,4540800000.0,,,,-6332000000.0,-314700000.0,4540800000.0,-2114200000.0,2231000000.0,2231000000.0,,97800000.0,76400000.0,20200000.0,,,,-334900000.0,-4903200000.0,-7333100000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q2,2015-04-01,2015-06-30,,,,,,588200000.0,,1400000.0,-314100000.0,80700000.0,5500000000.0,-1049200000.0,-36900000.0,899900000.0,,,,-1049200000.0,-36900000.0,899900000.0,-184800000.0,606100000.0,606100000.0,,19700000.0,14500000.0,21900000.0,,,,-58800000.0,-1144400000.0,-5500000000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q1,2015-01-01,2015-03-31,2016-04-25 16:24:06+00:00,,,,,556700000.0,,-3700000.0,-717100000.0,48800000.0,,-1136500000.0,-68000000.0,281400000.0,,,,-1136500000.0,-68000000.0,281400000.0,-926800000.0,447100000.0,447100000.0,,-5300000.0,33800000.0,-19700000.0,,,,-48300000.0,-1219100000.0,0.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,1310900000.0,529400000.0,2246500000.0,,-7400000.0,-127200000.0,309000000.0,2490100000.0,-4948800000.0,-364800000.0,4376400000.0,,,,-4948800000.0,-364800000.0,4376400000.0,-944600000.0,2147600000.0,2147600000.0,,109500000.0,74900000.0,3000000.0,,,,-367800000.0,-3948000000.0,-3874800000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,FY,2016-01-01,2016-12-31,2018-02-27 16:32:50+00:00,,,1543000000.0,509900000.0,2154600000.0,0.0,1200000.0,-733600000.0,87200000.0,5986800000.0,-4677800000.0,-351900000.0,4919400000.0,,,,-4677800000.0,-351900000.0,4919400000.0,-109100000.0,3427600000.0,3427600000.0,,70800000.0,,-21500000.0,,,,-330400000.0,-6004900000.0,-4746900000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q4,2016-10-01,2016-12-31,,,,1543000000.0,509900000.0,543400000.0,,-1400000.0,257700000.0,31200000.0,,-1368300000.0,-106700000.0,2248900000.0,,,,-1368300000.0,-106700000.0,2248900000.0,772500000.0,1439800000.0,1439800000.0,,8000000.0,-11100000.0,-13900000.0,,,,-92800000.0,-534200000.0,-854200000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-24 16:40:32+00:00,,,,,1611200000.0,0.0,2600000.0,-991300000.0,56000000.0,5986800000.0,-3309500000.0,-245200000.0,2670500000.0,,,,-3309500000.0,-245200000.0,2670500000.0,-881600000.0,1987800000.0,1987800000.0,,62800000.0,11100000.0,-7600000.0,,,,-237600000.0,-5470700000.0,-3892700000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,1802200000.0,518100000.0,2242600000.0,,200000.0,443100000.0,84100000.0,5986800000.0,-3322400000.0,-355800000.0,5544500000.0,,,,-3322400000.0,-355800000.0,5544500000.0,1866500000.0,2766700000.0,2766700000.0,,92100000.0,-41900000.0,600000.0,,,,-356400000.0,-5458700000.0,-3892700000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q3,2016-07-01,2016-09-30,,,,,,537700000.0,,-1300000.0,201600000.0,20100000.0,3995800000.0,-415500000.0,-83300000.0,1480400000.0,,,,-415500000.0,-83300000.0,1480400000.0,980300000.0,728500000.0,728500000.0,,12600000.0,1400000.0,-4200000.0,,,,-79100000.0,-3860300000.0,-572500000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-25 16:13:08+00:00,,,,,1073500000.0,0.0,3900000.0,-1192900000.0,35900000.0,1991000000.0,-2894000000.0,-161900000.0,1190100000.0,,,,-2894000000.0,-161900000.0,1190100000.0,-1861900000.0,1259300000.0,1259300000.0,,50200000.0,9700000.0,-3400000.0,,,,-158500000.0,-1610400000.0,-3320200000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,1802200000.0,518100000.0,2287700000.0,,-2900000.0,-242800000.0,89500000.0,1991000000.0,-3925300000.0,-325500000.0,4857100000.0,,,,-3925300000.0,-325500000.0,4857100000.0,603400000.0,2705600000.0,2705600000.0,,106600000.0,-38600000.0,21800000.0,,,,-347300000.0,-2647000000.0,-3320200000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q2,2016-04-01,2016-06-30,,,,,,548200000.0,,100000.0,-862400000.0,24800000.0,,-803600000.0,-82100000.0,438900000.0,,,,-803600000.0,-82100000.0,438900000.0,-446700000.0,727100000.0,727100000.0,,26000000.0,1500000.0,-6200000.0,,,,-75900000.0,-618900000.0,-211000000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q1,2016-01-01,2016-03-31,2017-04-24 16:10:04+00:00,,,,,525300000.0,,3800000.0,-330500000.0,11100000.0,1991000000.0,-2090400000.0,-79800000.0,751200000.0,,,,-2090400000.0,-79800000.0,751200000.0,-1415200000.0,532200000.0,532200000.0,,24200000.0,8200000.0,2800000.0,,,,-82600000.0,-991500000.0,-3109200000.0,
