company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2016.0,Q1,,2015-09-27,2015-11-03 16:46:41+00:00,254331000.0,1088942000.0,733233000.0,-62958000.0,1744325000.0,0.0,5479396000.0,324985000.0,,1387213000.0,688951000.0,1400615000.0,183455000.0,916683000.0,636769000.0,247448000.0,,182062000.0,127607000.0,178557000.0,178665000.0,4337697000.0,969392000.0,2587474000.0,9594431000.0,5358155000.0,6515981000.0,2281941000.0,5358155000.0,5358155000.0,4057611000.0,9594431000.0,2441681000.0,1775670000.0,0.0,-4395980000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2017.0,FY,,2017-06-25,2018-08-14 16:18:51+00:00,464643000.0,1673398000.0,969361000.0,-61700000.0,2377534000.0,0.0,5845647000.0,607672000.0,,1400000000.0,410995000.0,1784974000.0,256205000.0,1232916000.0,685595000.0,120178000.0,,241799000.0,280186000.0,195022000.0,169861000.0,6249691000.0,908439000.0,3663628000.0,12122765000.0,6817451000.0,9142498000.0,2950115000.0,6817451000.0,6817451000.0,5135453000.0,12122765000.0,2308999000.0,2185338000.0,0.0,-5216187000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2017.0,Q3,,2017-03-26,2017-04-24 16:27:41+00:00,473415000.0,1636090000.0,850762000.0,-75602000.0,2128570000.0,0.0,5727484000.0,527274000.0,,1385545000.0,449605000.0,1777297000.0,256157000.0,1133196000.0,675707000.0,137173000.0,,232224000.0,282615000.0,223056000.0,175108000.0,5795760000.0,905288000.0,3755036000.0,11875186000.0,6746254000.0,8875948000.0,2756739000.0,6746254000.0,6746254000.0,4953824000.0,11875186000.0,2323531000.0,2197085000.0,0.0,-4701388000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2017.0,Q2,,2016-12-25,2017-01-30 16:15:34+00:00,445113000.0,1426307000.0,847167000.0,-70077000.0,2503960000.0,0.0,5668487000.0,407843000.0,,1385684000.0,487897000.0,1768713000.0,255175000.0,1018891000.0,672553000.0,238968000.0,,215876000.0,262351000.0,225291000.0,197313000.0,5295000000.0,957895000.0,3329425000.0,11521059000.0,6395696000.0,8503874000.0,2658018000.0,6395696000.0,6395696000.0,4928050000.0,11521059000.0,2344632000.0,2270032000.0,0.0,-4497714000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2017.0,Q1,,2016-09-25,2016-10-24 19:57:45+00:00,349743000.0,1290317000.0,765655000.0,-57000000.0,5861701000.0,0.0,5628001000.0,417855000.0,,1385838000.0,526593000.0,3378179000.0,255640000.0,931581000.0,649587000.0,241671000.0,,219702000.0,142910000.0,162628000.0,202467000.0,5035547000.0,952999000.0,1352775000.0,12636362000.0,6184883000.0,9599002000.0,2486252000.0,6184883000.0,6184883000.0,6249012000.0,12636362000.0,2387773000.0,3762760000.0,0.0,-4421665000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2018.0,FY,,2018-06-24,2019-08-20 16:15:59+00:00,510983000.0,2176936000.0,1309209000.0,-57449000.0,4512257000.0,0.0,6144582000.0,720086000.0,,1484904000.0,317836000.0,1806562000.0,256301000.0,1876162000.0,902547000.0,851936000.0,,367979000.0,90629000.0,147218000.0,78192000.0,8261194000.0,610030000.0,437338000.0,12479478000.0,6501851000.0,9149911000.0,3150308000.0,6501851000.0,6501851000.0,5899435000.0,12479478000.0,2427020000.0,2749127000.0,0.0,-7846476000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2018.0,Q3,,2018-03-25,2018-04-24 16:09:13+00:00,630912000.0,2082632000.0,1145341000.0,-65431000.0,4698995000.0,0.0,6005721000.0,748902000.0,,1500000000.0,340238000.0,1781731000.0,256587000.0,1693128000.0,826500000.0,818700000.0,,328724000.0,230620000.0,165066000.0,80973000.0,7414395000.0,1423265000.0,1785976000.0,13663499000.0,6803055000.0,10425797000.0,3948420000.0,6803055000.0,6803055000.0,6779471000.0,13663499000.0,2425549000.0,2831051000.0,0.0,-6551630000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2018.0,Q2,,2017-12-24,2018-01-30 17:17:36+00:00,421788000.0,2279044000.0,1339612000.0,-64160000.0,1745173000.0,0.0,5960104000.0,748635000.0,,1485230000.0,380929000.0,1789958000.0,255984000.0,1507435000.0,807340000.0,818880000.0,,316660000.0,118177000.0,179944000.0,130424000.0,6717621000.0,1401660000.0,3954526000.0,12912265000.0,6143131000.0,9666122000.0,3911695000.0,6143131000.0,6143131000.0,6638710000.0,12912265000.0,2438803000.0,2727015000.0,0.0,-6470434000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2018.0,Q1,,2017-09-24,2017-10-23 16:27:13+00:00,471805000.0,1530762000.0,1078998000.0,-52787000.0,2406462000.0,0.0,5891711000.0,597921000.0,,1500000000.0,420359000.0,1793477000.0,256045000.0,1328297000.0,745600000.0,129611000.0,,263812000.0,278733000.0,187334000.0,136996000.0,6808174000.0,639907000.0,3775925000.0,12398626000.0,7271178000.0,9228780000.0,2788631000.0,7271178000.0,7271178000.0,4990452000.0,12398626000.0,2440216000.0,2201821000.0,0.0,-5375920000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2019.0,FY,,2019-06-30,2020-04-28 16:07:41+00:00,376561000.0,1455522000.0,946641000.0,-64030000.0,3658219000.0,0.0,6409549000.0,381317000.0,,1500000000.0,216950000.0,3822768000.0,255177000.0,1540140000.0,1059077000.0,892790000.0,,425123000.0,190821000.0,133544000.0,49439000.0,9930919000.0,667131000.0,1772984000.0,12001333000.0,4673865000.0,8560409000.0,2371650000.0,4673865000.0,4673865000.0,7278029000.0,12001333000.0,2397250000.0,4906379000.0,0.0,-11602573000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2019.0,Q3,,2019-03-31,2019-04-30 16:38:29+00:00,416187000.0,1522273000.0,1046938000.0,-62660000.0,4931611000.0,0.0,6315645000.0,378396000.0,,1500000000.0,223022000.0,3801514000.0,255774000.0,1622242000.0,1040329000.0,863155000.0,,448988000.0,83986000.0,156800000.0,49783000.0,9547961000.0,964107000.0,1209315000.0,12895262000.0,5291196000.0,9442241000.0,2805628000.0,5291196000.0,5291196000.0,7554283000.0,12895262000.0,2427784000.0,4748655000.0,0.0,-10509750000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2019.0,Q2,,2018-12-23,2019-01-30 16:06:54+00:00,343942000.0,1868842000.0,1203577000.0,-64692000.0,3359793000.0,0.0,6257096000.0,432216000.0,,1500000000.0,251898000.0,1813190000.0,255292000.0,1703307000.0,1013306000.0,859232000.0,,407547000.0,87827000.0,148233000.0,57009000.0,9165445000.0,187102000.0,275670000.0,10768458000.0,5784363000.0,7355845000.0,2166837000.0,5784363000.0,5784363000.0,4927086000.0,10768458000.0,2414737000.0,2760249000.0,0.0,-9573486000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2019.0,Q1,,2018-09-23,2018-10-23 17:30:20+00:00,384403000.0,1846845000.0,1347872000.0,-57729000.0,2568085000.0,0.0,6195177000.0,542321000.0,,1500000000.0,282689000.0,1805091000.0,255924000.0,1874194000.0,951376000.0,845740000.0,,466842000.0,100144000.0,175886000.0,58812000.0,8767786000.0,550369000.0,1050863000.0,10957577000.0,5322825000.0,7515873000.0,2824965000.0,5322825000.0,5322825000.0,5575940000.0,10957577000.0,2505455000.0,2750975000.0,0.0,-9582409000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2020.0,Q3,,2020-03-29,2020-04-28 16:07:41+00:00,498860000.0,2191070000.0,1024793000.0,-112676000.0,3961586000.0,0.0,6577967000.0,539601000.0,,1484050000.0,182682000.0,5043931000.0,254155000.0,1674740000.0,,889287000.0,,1608963000.0,350603000.0,149839000.0,11546000.0,10991046000.0,42407000.0,1431550000.0,12938635000.0,4537607000.0,9408785000.0,2105661000.0,4537607000.0,4537607000.0,8389482000.0,12938635000.0,3529850000.0,6283821000.0,0.0,-12918730000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2020.0,Q2,,2019-12-29,2020-02-04 16:09:12+00:00,452779000.0,2030490000.0,1114013000.0,-60247000.0,3035887000.0,0.0,6528963000.0,366417000.0,,1484824000.0,193116000.0,3786067000.0,253907000.0,1528620000.0,,872778000.0,,1527310000.0,272043000.0,212101000.0,38304000.0,10584005000.0,632292000.0,1647867000.0,11914122000.0,4379429000.0,8454965000.0,2565501000.0,4379429000.0,4379429000.0,7496389000.0,11914122000.0,3459157000.0,4930888000.0,0.0,-12673292000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2020.0,Q1,,2019-09-29,2019-10-29 16:06:30+00:00,415808000.0,1635643000.0,990035000.0,-72560000.0,4607182000.0,0.0,6456637000.0,406681000.0,,1500000000.0,206256000.0,3788089000.0,254654000.0,1483385000.0,1030168000.0,856895000.0,,533417000.0,261890000.0,124755000.0,42553000.0,10233005000.0,645158000.0,983650000.0,12343502000.0,4936393000.0,8834615000.0,2457682000.0,4936393000.0,4936393000.0,7364556000.0,12343502000.0,2494327000.0,4906874000.0,0.0,-11680689000.0
