company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2016.0,Q2YTD,2015-06-29,2015-12-27,,3.23,3.23,0.6,2.94,,5547000.0,511659000.0,511659000.0,511659000.0,1676704000.0,3025577000.0,-57056000.0,,,454963000.0,,319648000.0,1676704000.0,1348873000.0,,,774611000.0,574262000.0,-57056000.0,517206000.0,3025577000.0,158100000.0,158424000.0,174242000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2016.0,Q2TTM,2014-12-29,2015-12-27,,5.36,5.36,1.08,4.84,79400000.0,67249000.0,849215000.0,849215000.0,849215000.0,3309267000.0,5900280000.0,-88798000.0,,,894503000.0,,611804000.0,3309267000.0,2591013000.0,,,1585707000.0,1005262000.0,-88798000.0,916464000.0,5900280000.0,158100000.0,158424000.0,174242000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2016.0,Q1,2015-06-29,2015-09-27,2016-10-24 19:57:45+00:00,1.82,1.82,0.3,1.66,,19628000.0,288679000.0,288679000.0,288679000.0,877680000.0,1600043000.0,-27121000.0,,,234209000.0,,152726000.0,877680000.0,722363000.0,,,386935000.0,335428000.0,-27121000.0,308307000.0,1600043000.0,158600000.0,158352000.0,174374000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2016.0,Q1TTM,2014-09-29,2015-09-27,,5.06,5.06,0.96,4.56,79400000.0,83332000.0,803175000.0,803175000.0,803175000.0,3205827000.0,5706987000.0,-68662000.0,,,870517000.0,,596030000.0,3205827000.0,2501160000.0,,,1545947000.0,955169000.0,-68662000.0,886507000.0,5706987000.0,158600000.0,158352000.0,174374000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2017.0,FY,2016-06-27,2017-06-25,2019-08-20 16:15:59+00:00,10.47,10.47,1.65,9.24,,113910000.0,1697763000.0,1697763000.0,1697763000.0,4410261000.0,8013620000.0,-90459000.0,,,1033742000.0,,667485000.0,4410261000.0,3603359000.0,,,1701227000.0,1902132000.0,-90459000.0,1811673000.0,8013620000.0,162200000.0,162222000.0,183770000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2017.0,Q4,2017-03-27,2017-06-25,,3.26,3.26,0.45,2.86,,77071000.0,526424000.0,526424000.0,526424000.0,1275946000.0,2344907000.0,-4444000.0,,,285712000.0,,175310000.0,1275946000.0,1068961000.0,,,461022000.0,607939000.0,-4444000.0,603495000.0,2344907000.0,162200000.0,162222000.0,183770000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2017.0,Q3,2016-12-26,2017-03-26,2018-04-24 16:09:13+00:00,3.52,3.52,0.45,3.1,,-44133000.0,574713000.0,574713000.0,574713000.0,1182591000.0,2153995000.0,-7838000.0,,,265986000.0,,167000000.0,1182591000.0,971404000.0,,,432986000.0,538418000.0,-7838000.0,530580000.0,2153995000.0,163300000.0,163408000.0,185094000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2017.0,Q3YTD,2016-06-27,2017-03-26,,7.21,7.21,1.2,6.38,,36839000.0,1171339000.0,1171339000.0,1171339000.0,3134315000.0,5668713000.0,-86015000.0,,,748030000.0,,492175000.0,3134315000.0,2534398000.0,,,1240205000.0,1294193000.0,-86015000.0,1208178000.0,5668713000.0,163300000.0,163408000.0,185094000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2017.0,Q3TTM,2016-03-28,2017-03-26,,8.83,8.83,1.5,7.84,,59892000.0,1430278000.0,1430278000.0,1430278000.0,3981792000.0,7214974000.0,-113264000.0,,,985285000.0,,644463000.0,3981792000.0,3233182000.0,,,1629748000.0,1603434000.0,-113264000.0,1490170000.0,7214974000.0,163300000.0,163408000.0,185094000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2017.0,Q2,2016-09-26,2016-12-25,2018-01-30 17:17:36+00:00,2.05,2.05,0.45,1.81,,52014000.0,332791000.0,332791000.0,332791000.0,1035502000.0,1882299000.0,-55023000.0,,,246804000.0,,160165000.0,1035502000.0,846797000.0,,,406969000.0,439828000.0,-55023000.0,384805000.0,1882299000.0,162300000.0,162659000.0,183543000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2017.0,Q2YTD,2016-06-27,2016-12-25,,3.69,3.69,0.75,3.28,,80972000.0,596626000.0,596626000.0,596626000.0,1951724000.0,3514718000.0,-78177000.0,,,482044000.0,,325175000.0,1951724000.0,1562994000.0,,,807219000.0,755775000.0,-78177000.0,677598000.0,3514718000.0,162300000.0,162659000.0,183543000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2017.0,Q2TTM,2015-12-28,2016-12-25,,6.21,6.21,1.35,5.56,,121493000.0,999016000.0,999016000.0,999016000.0,3541991000.0,6375034000.0,-135260000.0,,,940793000.0,,636481000.0,3541991000.0,2833043000.0,,,1577274000.0,1255769000.0,-135260000.0,1120509000.0,6375034000.0,162300000.0,162659000.0,183543000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2017.0,Q1,2016-06-27,2016-09-25,2017-10-23 16:27:13+00:00,1.64,1.64,0.3,1.47,,28958000.0,263835000.0,263835000.0,263835000.0,916222000.0,1632419000.0,-23154000.0,,,235240000.0,,165010000.0,916222000.0,716197000.0,,,400250000.0,315947000.0,-23154000.0,292793000.0,1632419000.0,160900000.0,160607000.0,180017000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2017.0,Q1TTM,2015-09-28,2016-09-25,,5.57,5.57,1.2,5.03,,55398000.0,889205000.0,889205000.0,889205000.0,3305513000.0,5918269000.0,-110172000.0,,,914743000.0,,643238000.0,3305513000.0,2612756000.0,,,1557981000.0,1054775000.0,-110172000.0,944603000.0,5918269000.0,160900000.0,160607000.0,180017000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2018.0,FY,2017-06-26,2018-06-24,2019-08-20 16:15:59+00:00,14.73,14.73,2.55,13.17,,771108000.0,2380681000.0,2380681000.0,2380681000.0,5911966000.0,11076998000.0,-61510000.0,,,1189514000.0,,762219000.0,5911966000.0,5165032000.0,,,1951733000.0,3213299000.0,-61510000.0,3151789000.0,11076998000.0,161600000.0,161643000.0,180782000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2018.0,Q4,2018-03-26,2018-06-24,,6.35,6.35,1.1,5.69,,-62997000.0,1021146000.0,1021146000.0,1021146000.0,1646520000.0,3125928000.0,2954000.0,,,327713000.0,,196500000.0,1646520000.0,1479408000.0,,,524213000.0,955195000.0,2954000.0,958149000.0,3125928000.0,161600000.0,161643000.0,180782000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2018.0,Q3,2017-12-25,2018-03-25,2019-04-30 16:38:29+00:00,4.8,4.8,0.5,4.33,,-7099000.0,778800000.0,778800000.0,778800000.0,1561401000.0,2892115000.0,-55810000.0,,,305412000.0,,197791000.0,1561401000.0,1330714000.0,,,503203000.0,827511000.0,-55810000.0,771701000.0,2892115000.0,162300000.0,162378000.0,179779000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2018.0,Q3YTD,2017-06-26,2018-03-25,,8.38,8.38,1.45,7.48,,834105000.0,1359535000.0,1359535000.0,1359535000.0,4265446000.0,7951070000.0,-64464000.0,,,861801000.0,,565719000.0,4265446000.0,3685624000.0,,,1427520000.0,2258104000.0,-64464000.0,2193640000.0,7951070000.0,162300000.0,162378000.0,179779000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2018.0,Q3TTM,2017-03-27,2018-03-25,,11.64,11.64,1.9,10.34,,911176000.0,1885959000.0,1885959000.0,1885959000.0,5541392000.0,10295977000.0,-68908000.0,,,1147513000.0,,741029000.0,5541392000.0,4754585000.0,,,1888542000.0,2866043000.0,-68908000.0,2797135000.0,10295977000.0,162300000.0,162378000.0,179779000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2018.0,Q2,2017-09-25,2017-12-24,2019-01-30 16:06:54+00:00,-0.06,-0.06,0.5,-0.06,,744174000.0,-9955000.0,-9955000.0,-9955000.0,1375248000.0,2580815000.0,-3152000.0,,,281311000.0,,186885000.0,1375248000.0,1205567000.0,,,468196000.0,737371000.0,-3152000.0,734219000.0,2580815000.0,165900000.0,161135000.0,161135000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2018.0,Q2YTD,2017-06-26,2017-12-24,,3.58,3.58,0.95,3.15,,841204000.0,580735000.0,580735000.0,580735000.0,2704045000.0,5058955000.0,-8654000.0,,,556389000.0,,367928000.0,2704045000.0,2354910000.0,,,924317000.0,1430593000.0,-8654000.0,1421939000.0,5058955000.0,165900000.0,161135000.0,161135000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2018.0,Q2TTM,2016-12-26,2017-12-24,,10.36,10.36,1.85,9.11,,874142000.0,1681872000.0,1681872000.0,1681872000.0,5162582000.0,9557857000.0,-20936000.0,,,1108087000.0,,710238000.0,5162582000.0,4395275000.0,,,1818325000.0,2576950000.0,-20936000.0,2556014000.0,9557857000.0,165900000.0,161135000.0,161135000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2018.0,Q1,2017-06-26,2017-09-24,2018-10-23 17:30:20+00:00,3.64,3.64,0.45,3.21,,97030000.0,590690000.0,590690000.0,590690000.0,1328797000.0,2478140000.0,-5502000.0,,,275078000.0,,181043000.0,1328797000.0,1149343000.0,,,456121000.0,693222000.0,-5502000.0,687720000.0,2478140000.0,162300000.0,162141000.0,183880000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2018.0,Q1TTM,2016-09-26,2017-09-24,,12.47,12.47,1.8,10.98,,181982000.0,2024618000.0,2024618000.0,2024618000.0,4822836000.0,8859341000.0,-72807000.0,,,1073580000.0,,683518000.0,4822836000.0,4036505000.0,,,1757098000.0,2279407000.0,-72807000.0,2206600000.0,8859341000.0,162300000.0,162141000.0,183880000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2019.0,Q4,2019-04-01,2019-06-30,,3.65,3.65,1.1,3.49,,67593000.0,541825000.0,541825000.0,541825000.0,1280256000.0,2361147000.0,-7667000.0,,,295578000.0,,168228000.0,1280256000.0,1080891000.0,,,463806000.0,617085000.0,-7667000.0,609418000.0,2361147000.0,152500000.0,152478000.0,159915000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2019.0,FY,2018-06-25,2019-06-30,2019-08-20 16:15:59+00:00,14.37,14.37,4.4,13.7,,255141000.0,2191430000.0,2191430000.0,2191430000.0,5295100000.0,9653559000.0,-18161000.0,,,1191320000.0,,702407000.0,5295100000.0,4358459000.0,,,1893727000.0,2464732000.0,-18161000.0,2446571000.0,9653559000.0,152500000.0,152478000.0,159915000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2019.0,Q3,2018-12-24,2019-03-31,2020-04-28 16:07:41+00:00,3.62,3.62,1.1,3.47,,38659000.0,547390000.0,547390000.0,547390000.0,1364711000.0,2439048000.0,20532000.0,,,318514000.0,,190306000.0,1364711000.0,1074337000.0,,,508820000.0,565517000.0,20532000.0,586049000.0,2439048000.0,151200000.0,151201000.0,157849000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2019.0,Q3YTD,2018-06-25,2019-03-31,,10.72,10.72,3.3,10.21,,187548000.0,1649605000.0,1649605000.0,1649605000.0,4014844000.0,7292412000.0,-10494000.0,,,895742000.0,,534179000.0,4014844000.0,3277568000.0,,,1429921000.0,1847647000.0,-10494000.0,1837153000.0,7292412000.0,151200000.0,151201000.0,157849000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2019.0,Q3TTM,2018-03-26,2019-03-31,,17.07,17.07,4.4,15.9,,124551000.0,2670751000.0,2670751000.0,2670751000.0,5661364000.0,10418340000.0,-7540000.0,,,1223455000.0,,730679000.0,5661364000.0,4756976000.0,,,1954134000.0,2802842000.0,-7540000.0,2795302000.0,10418340000.0,151200000.0,151201000.0,157849000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2019.0,Q2,2018-09-24,2018-12-23,2020-02-04 16:09:12+00:00,3.67,3.67,1.1,3.51,,90875000.0,568855000.0,568855000.0,568855000.0,1377640000.0,2522673000.0,-30649000.0,,,285556000.0,,169098000.0,1377640000.0,1145033000.0,,,454654000.0,690379000.0,-30649000.0,659730000.0,2522673000.0,155000000.0,155022000.0,162170000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2019.0,Q2YTD,2018-06-25,2018-12-23,,7.1,7.1,2.2,6.74,,148889000.0,1102215000.0,1102215000.0,1102215000.0,2650133000.0,4853364000.0,-31026000.0,,,577228000.0,,343873000.0,2650133000.0,2203231000.0,,,921101000.0,1282130000.0,-31026000.0,1251104000.0,4853364000.0,155000000.0,155022000.0,162170000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2019.0,Q2TTM,2017-12-25,2018-12-23,,18.25,18.25,3.8,16.76,,78793000.0,2902161000.0,2902161000.0,2902161000.0,5858054000.0,10871407000.0,-83882000.0,,,1210353000.0,,738164000.0,5858054000.0,5013353000.0,,,1948517000.0,3064836000.0,-83882000.0,2980954000.0,10871407000.0,155000000.0,155022000.0,162170000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2019.0,Q1,2018-06-25,2018-09-23,2019-10-29 16:06:30+00:00,3.43,3.43,1.1,3.23,,58014000.0,533360000.0,533360000.0,533360000.0,1272493000.0,2330691000.0,-377000.0,,,291672000.0,,174775000.0,1272493000.0,1058198000.0,,,466447000.0,591751000.0,-377000.0,591374000.0,2330691000.0,155500000.0,155658000.0,165327000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2019.0,Q1TTM,2017-09-25,2018-09-23,,14.52,14.52,3.2,13.19,,732092000.0,2323351000.0,2323351000.0,2323351000.0,5855662000.0,10929549000.0,-56385000.0,,,1206108000.0,,755951000.0,5855662000.0,5073887000.0,,,1962059000.0,3111828000.0,-56385000.0,3055443000.0,10929549000.0,155500000.0,155658000.0,165327000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2020.0,Q3YTD,2019-07-01,2020-03-29,,10.75,10.75,3.45,10.4,,271691000.0,1555080000.0,1555118000.0,1555080000.0,3924511000.0,7252872000.0,-91271000.0,,,913602000.0,,496679000.0,3924511000.0,3328361000.0,,,1410281000.0,1918080000.0,-91271000.0,1826809000.0,7252872000.0,145100000.0,145301000.0,148165000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2020.0,Q3TTM,2019-04-01,2020-03-29,,14.4,14.4,4.55,13.89,,339284000.0,2096905000.0,2096943000.0,2096905000.0,5204767000.0,9614019000.0,-98938000.0,,,1209180000.0,,664907000.0,5204767000.0,4409252000.0,,,1874087000.0,2535165000.0,-98938000.0,2436227000.0,9614019000.0,145100000.0,145301000.0,148165000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2020.0,Q3,2019-12-30,2020-03-29,2020-04-28 16:07:41+00:00,3.96,3.96,1.15,3.88,,54714000.0,574781000.0,574781000.0,574781000.0,1336618000.0,2503625000.0,-64619000.0,,,307914000.0,,164979000.0,1336618000.0,1167007000.0,,,472893000.0,694114000.0,-64619000.0,629495000.0,2503625000.0,145100000.0,145301000.0,148165000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2020.0,Q2YTD,2019-07-01,2019-12-29,,6.79,6.79,2.3,6.52,,216977000.0,980299000.0,980337000.0,980299000.0,2587893000.0,4749247000.0,-26652000.0,,,605688000.0,,331700000.0,2587893000.0,2161354000.0,,,937388000.0,1223966000.0,-26652000.0,1197314000.0,4749247000.0,144100000.0,143987000.0,150097000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2020.0,Q2TTM,2018-12-24,2019-12-29,,14.06,14.06,4.5,13.48,,323229000.0,2069514000.0,2069552000.0,2069514000.0,5232860000.0,9549442000.0,-13787000.0,,,1219780000.0,,690234000.0,5232860000.0,4316582000.0,,,1910014000.0,2406568000.0,-13787000.0,2392781000.0,9549442000.0,144100000.0,143987000.0,150097000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2020.0,Q2,2019-09-30,2019-12-29,2020-02-04 16:09:12+00:00,3.57,3.57,1.15,3.43,,158077000.0,514510000.0,514510000.0,514510000.0,1403857000.0,2583501000.0,-13924000.0,,,318861000.0,,174272000.0,1403857000.0,1179644000.0,,,493133000.0,686511000.0,-13924000.0,672587000.0,2583501000.0,144100000.0,143987000.0,150097000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2020.0,Q1TTM,2018-09-24,2019-09-29,,14.16,14.16,4.45,13.56,,256027000.0,2123859000.0,2123897000.0,2123859000.0,5206643000.0,9488614000.0,-30512000.0,,,1186475000.0,,685060000.0,5206643000.0,4281971000.0,,,1871535000.0,2410436000.0,-30512000.0,2379924000.0,9488614000.0,144700000.0,144673000.0,150682000.0
Lam Research Corp,LRCX,549300I4GMO6D34U1T02,707549,2020.0,Q1,2019-07-01,2019-09-29,2019-10-29 16:06:30+00:00,3.22,3.22,1.15,3.09,,58900000.0,465789000.0,465827000.0,465789000.0,1184036000.0,2165746000.0,-12728000.0,,,286827000.0,,157428000.0,1184036000.0,981710000.0,,,444255000.0,537455000.0,-12728000.0,524727000.0,2165746000.0,144700000.0,144673000.0,150682000.0
