company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,othertaxespayable,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2011.0,Q1,,2011-03-31,2011-05-06 17:34:25+00:00,1873000000.0,2496000000.0,2273000000.0,9366000000.0,-2248000000.0,2008000000.0,0.0,8468000000.0,310000000.0,1269000000.0,34389000000.0,515000000.0,16642000000.0,1544000000.0,634000000.0,25023000000.0,4250000000.0,627000000.0,907000000.0,1523000000.0,,741000000.0,129000000.0,595000000.0,1618000000.0,2713000000.0,1158000000.0,62000000.0,,203000000.0,60000000.0,512000000.0,844000000.0,2810000000.0,1713000000.0,40500000000.0,6792000000.0,8746000000.0,7551000000.0,6792000000.0,11042000000.0,29398000000.0,40500000000.0,6731000000.0,21847000000.0,-272000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2012.0,FY,,2012-12-31,2014-02-25 21:30:59+00:00,2545000000.0,2539000000.0,2347000000.0,9145000000.0,-2920000000.0,1900000000.0,0.0,8533000000.0,199000000.0,1999000000.0,33780000000.0,324000000.0,18216000000.0,1196000000.0,719000000.0,24635000000.0,2945000000.0,940000000.0,1179000000.0,2418000000.0,,1072000000.0,387000000.0,922000000.0,2188000000.0,3523000000.0,2083000000.0,583000000.0,,222000000.0,78000000.0,734000000.0,-264000000.0,2505000000.0,693000000.0,41830000000.0,4569000000.0,8465000000.0,8319000000.0,4569000000.0,7514000000.0,34238000000.0,41830000000.0,8730000000.0,25919000000.0,-780000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2012.0,Q3,,2012-09-30,2012-11-06 17:39:33+00:00,2327000000.0,2671000000.0,2438000000.0,9562000000.0,-2905000000.0,1943000000.0,0.0,8548000000.0,431000000.0,1967000000.0,35046000000.0,462000000.0,19225000000.0,1334000000.0,796000000.0,25484000000.0,3412000000.0,671000000.0,1417000000.0,1555000000.0,,1009000000.0,0.0,426000000.0,2168000000.0,3719000000.0,586000000.0,0.0,,226000000.0,78000000.0,735000000.0,-439000000.0,2335000000.0,873000000.0,41356000000.0,4424000000.0,8684000000.0,7526000000.0,4424000000.0,7836000000.0,33442000000.0,41356000000.0,7188000000.0,25916000000.0,-780000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2013.0,FY,,2013-12-31,2015-02-25 19:07:16+00:00,2259000000.0,2363000000.0,2114000000.0,9604000000.0,-2882000000.0,1642000000.0,0.0,8451000000.0,166000000.0,1622000000.0,34716000000.0,297000000.0,18869000000.0,1010000000.0,684000000.0,25112000000.0,3321000000.0,666000000.0,1119000000.0,1310000000.0,,976000000.0,464000000.0,1100000000.0,2170000000.0,3299000000.0,1795000000.0,432000000.0,,179000000.0,78000000.0,597000000.0,-150000000.0,2180000000.0,668000000.0,40411000000.0,4330000000.0,7739000000.0,7653000000.0,4330000000.0,7651000000.0,32682000000.0,40411000000.0,7560000000.0,25029000000.0,-1089000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2013.0,Q3,,2013-09-30,2013-11-06 17:34:54+00:00,2156000000.0,2326000000.0,2116000000.0,9531000000.0,-2918000000.0,2031000000.0,0.0,8505000000.0,172000000.0,1941000000.0,34613000000.0,325000000.0,18533000000.0,1025000000.0,711000000.0,25082000000.0,3153000000.0,821000000.0,1116000000.0,2138000000.0,,836000000.0,458000000.0,1234000000.0,2169000000.0,3042000000.0,1636000000.0,368000000.0,,199000000.0,78000000.0,620000000.0,56000000.0,2503000000.0,898000000.0,41250000000.0,4813000000.0,8251000000.0,8009000000.0,4813000000.0,7966000000.0,33206000000.0,41250000000.0,7917000000.0,25197000000.0,-830000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2013.0,Q2,,2013-06-30,2013-08-07 17:32:22+00:00,2622000000.0,2417000000.0,2335000000.0,9747000000.0,-2939000000.0,1611000000.0,0.0,8489000000.0,207000000.0,1999000000.0,35615000000.0,408000000.0,18029000000.0,1177000000.0,763000000.0,25868000000.0,3058000000.0,896000000.0,1195000000.0,2203000000.0,,1157000000.0,0.0,275000000.0,2183000000.0,3251000000.0,495000000.0,0.0,,187000000.0,78000000.0,765000000.0,-15000000.0,3041000000.0,703000000.0,40836000000.0,4749000000.0,7810000000.0,8273000000.0,4749000000.0,7807000000.0,32951000000.0,40836000000.0,7158000000.0,24678000000.0,-786000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2014.0,FY,,2014-12-31,2015-08-07 17:34:49+00:00,2278000000.0,2709000000.0,2326000000.0,9962000000.0,-3286000000.0,1539000000.0,0.0,8417000000.0,275000000.0,1458000000.0,35113000000.0,281000000.0,18725000000.0,537000000.0,702000000.0,25151000000.0,3053000000.0,662000000.0,1277000000.0,1342000000.0,,1434000000.0,0.0,260000000.0,2640000000.0,3222000000.0,411000000.0,0.0,,175000000.0,78000000.0,283000000.0,512000000.0,2133000000.0,709000000.0,38966000000.0,4272000000.0,7826000000.0,6997000000.0,4272000000.0,7325000000.0,31563000000.0,38966000000.0,5989000000.0,24566000000.0,-1371000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2014.0,Q3,,2014-09-30,2014-11-05 17:33:27+00:00,2203000000.0,2755000000.0,2121000000.0,9981000000.0,-3176000000.0,1670000000.0,0.0,8363000000.0,148000000.0,1468000000.0,35048000000.0,283000000.0,18719000000.0,704000000.0,741000000.0,25067000000.0,3169000000.0,693000000.0,1165000000.0,1224000000.0,,1192000000.0,0.0,402000000.0,2401000000.0,3158000000.0,480000000.0,0.0,,208000000.0,78000000.0,487000000.0,413000000.0,2347000000.0,686000000.0,38983000000.0,4397000000.0,7887000000.0,7073000000.0,4397000000.0,7566000000.0,31339000000.0,38983000000.0,6029000000.0,24266000000.0,-1203000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2014.0,Q2,,2014-06-30,2014-08-06 17:51:11+00:00,2130000000.0,2689000000.0,2170000000.0,10095000000.0,-3023000000.0,1515000000.0,0.0,8404000000.0,190000000.0,1468000000.0,35723000000.0,299000000.0,19628000000.0,1000000000.0,710000000.0,25628000000.0,3297000000.0,656000000.0,1114000000.0,1332000000.0,,1220000000.0,0.0,272000000.0,2426000000.0,3106000000.0,549000000.0,0.0,,177000000.0,78000000.0,482000000.0,-75000000.0,2095000000.0,424000000.0,39433000000.0,4211000000.0,7407000000.0,6667000000.0,4211000000.0,7508000000.0,31847000000.0,39433000000.0,6398000000.0,25180000000.0,-1095000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2014.0,Q1,,2014-03-31,2014-05-07 17:37:43+00:00,2632000000.0,2586000000.0,1926000000.0,9943000000.0,-2967000000.0,1413000000.0,0.0,8432000000.0,181000000.0,1468000000.0,35296000000.0,293000000.0,19410000000.0,1030000000.0,687000000.0,25353000000.0,3448000000.0,680000000.0,1145000000.0,1290000000.0,,1252000000.0,461000000.0,1207000000.0,2445000000.0,3191000000.0,1715000000.0,378000000.0,,199000000.0,78000000.0,589000000.0,-208000000.0,2075000000.0,621000000.0,40973000000.0,4193000000.0,7989000000.0,7840000000.0,4193000000.0,7641000000.0,33254000000.0,40973000000.0,7631000000.0,25414000000.0,-1064000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2015.0,Q3,,2015-09-30,2015-11-04 17:36:07+00:00,1729000000.0,2477000000.0,2134000000.0,9264000000.0,-3758000000.0,1437000000.0,0.0,8718000000.0,155000000.0,1473000000.0,31727000000.0,251000000.0,18398000000.0,601000000.0,670000000.0,22463000000.0,2894000000.0,503000000.0,1185000000.0,978000000.0,,1514000000.0,52000000.0,371000000.0,4150000000.0,2906000000.0,339000000.0,,,121000000.0,538000000.0,341000000.0,370000000.0,2300000000.0,453000000.0,37000000000.0,3567000000.0,7220000000.0,6534000000.0,3567000000.0,6461000000.0,30001000000.0,37000000000.0,7317000000.0,23467000000.0,-1763000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2015.0,Q2,,2015-06-30,2015-08-07 17:34:49+00:00,1994000000.0,2877000000.0,2317000000.0,9996000000.0,-3445000000.0,1022000000.0,0.0,8713000000.0,213000000.0,1473000000.0,33436000000.0,241000000.0,18764000000.0,562000000.0,734000000.0,23440000000.0,3220000000.0,571000000.0,1281000000.0,1183000000.0,,1799000000.0,8000000.0,253000000.0,4229000000.0,3110000000.0,553000000.0,61000000.0,,115000000.0,538000000.0,308000000.0,258000000.0,1999000000.0,439000000.0,38584000000.0,3864000000.0,7515000000.0,6563000000.0,3864000000.0,7084000000.0,30962000000.0,38584000000.0,7629000000.0,24399000000.0,-1662000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2015.0,Q1,,2015-03-31,2015-05-08 17:41:12+00:00,2051000000.0,2807000000.0,2345000000.0,9652000000.0,-3549000000.0,1337000000.0,0.0,8538000000.0,173000000.0,1465000000.0,32500000000.0,261000000.0,18570000000.0,586000000.0,707000000.0,22848000000.0,3013000000.0,597000000.0,1223000000.0,1142000000.0,,1562000000.0,27000000.0,355000000.0,4040000000.0,3060000000.0,558000000.0,62000000.0,,129000000.0,323000000.0,318000000.0,423000000.0,1831000000.0,582000000.0,37997000000.0,4022000000.0,7642000000.0,6582000000.0,4022000000.0,7035000000.0,30639000000.0,37997000000.0,7507000000.0,24057000000.0,-1390000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2016.0,FY,,2016-12-31,2018-02-26 18:36:52+00:00,1238000000.0,1421000000.0,1117000000.0,7919000000.0,-2756000000.0,1244000000.0,0.0,8600000000.0,,1157000000.0,28334000000.0,287000000.0,18402000000.0,621000000.0,622000000.0,20415000000.0,2906000000.0,227000000.0,804000000.0,237000000.0,,657000000.0,1593000000.0,1870000000.0,3220000000.0,2327000000.0,3781000000.0,2595000000.0,,72000000.0,782000000.0,277000000.0,-1146000000.0,1052000000.0,530000000.0,36124000000.0,2794000000.0,6416000000.0,5277000000.0,2794000000.0,5700000000.0,29642000000.0,36124000000.0,9293000000.0,24365000000.0,-1904000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2016.0,Q3,,2016-09-30,2016-11-03 17:41:30+00:00,1426000000.0,2081000000.0,2026000000.0,9884000000.0,-3753000000.0,1325000000.0,0.0,8653000000.0,,1157000000.0,33167000000.0,227000000.0,19740000000.0,626000000.0,637000000.0,23283000000.0,2886000000.0,503000000.0,1042000000.0,1035000000.0,,1266000000.0,1006000000.0,1170000000.0,3374000000.0,3035000000.0,644000000.0,0.0,,92000000.0,775000000.0,291000000.0,-114000000.0,1091000000.0,596000000.0,37108000000.0,2882000000.0,7294000000.0,5713000000.0,2882000000.0,5768000000.0,30565000000.0,37108000000.0,6531000000.0,24852000000.0,-1904000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2016.0,Q2,,2016-06-30,2016-08-04 17:34:06+00:00,1434000000.0,2087000000.0,2082000000.0,9705000000.0,-3768000000.0,1265000000.0,0.0,8722000000.0,,1157000000.0,32740000000.0,219000000.0,19170000000.0,615000000.0,655000000.0,23035000000.0,2907000000.0,483000000.0,1036000000.0,1054000000.0,,1441000000.0,1048000000.0,1090000000.0,3384000000.0,3072000000.0,700000000.0,0.0,,91000000.0,753000000.0,250000000.0,-284000000.0,1610000000.0,544000000.0,36974000000.0,2766000000.0,7381000000.0,6216000000.0,2766000000.0,5673000000.0,30548000000.0,36974000000.0,6558000000.0,24332000000.0,-1904000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2016.0,Q1,,2016-03-31,2016-05-06 17:42:00+00:00,1739000000.0,2581000000.0,2280000000.0,9768000000.0,-3807000000.0,1185000000.0,0.0,8714000000.0,,1157000000.0,33184000000.0,209000000.0,18337000000.0,611000000.0,682000000.0,23416000000.0,2983000000.0,599000000.0,1118000000.0,985000000.0,,1461000000.0,0.0,333000000.0,3546000000.0,3032000000.0,415000000.0,,,116000000.0,672000000.0,294000000.0,198000000.0,2220000000.0,628000000.0,36900000000.0,3201000000.0,6947000000.0,6572000000.0,3201000000.0,6184000000.0,30044000000.0,36900000000.0,6537000000.0,23472000000.0,-1904000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2017.0,Q3,,2017-09-30,2017-11-01 18:44:31+00:00,2091000000.0,2357000000.0,2020000000.0,10199000000.0,-2666000000.0,1398000000.0,0.0,8678000000.0,,1157000000.0,34555000000.0,474000000.0,19776000000.0,1164000000.0,660000000.0,24356000000.0,2993000000.0,760000000.0,742000000.0,1387000000.0,,1080000000.0,76000000.0,368000000.0,3477000000.0,3047000000.0,786000000.0,,,89000000.0,967000000.0,437000000.0,-934000000.0,2257000000.0,563000000.0,38834000000.0,3186000000.0,6660000000.0,6736000000.0,3186000000.0,6179000000.0,31688000000.0,38834000000.0,7818000000.0,24952000000.0,-1892000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2017.0,Q2,,2017-06-30,2017-08-07 17:35:39+00:00,1684000000.0,2173000000.0,1893000000.0,9841000000.0,-2741000000.0,1213000000.0,0.0,8740000000.0,,1157000000.0,33033000000.0,397000000.0,18195000000.0,683000000.0,633000000.0,23192000000.0,3053000000.0,757000000.0,746000000.0,1347000000.0,,1061000000.0,102000000.0,262000000.0,3387000000.0,2905000000.0,578000000.0,,,83000000.0,791000000.0,313000000.0,-1086000000.0,2572000000.0,740000000.0,36469000000.0,3021000000.0,6318000000.0,6411000000.0,3021000000.0,6074000000.0,29604000000.0,36469000000.0,6959000000.0,23193000000.0,-1892000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2017.0,Q1,,2017-03-31,2017-05-05 17:40:35+00:00,1657000000.0,2134000000.0,2043000000.0,9777000000.0,-2717000000.0,1588000000.0,0.0,8739000000.0,,1157000000.0,32925000000.0,353000000.0,19197000000.0,674000000.0,645000000.0,23148000000.0,3138000000.0,778000000.0,758000000.0,1411000000.0,,1040000000.0,24000000.0,406000000.0,3311000000.0,2996000000.0,686000000.0,,,118000000.0,774000000.0,218000000.0,-1139000000.0,1137000000.0,634000000.0,36508000000.0,2991000000.0,6401000000.0,5243000000.0,2991000000.0,6129000000.0,29605000000.0,36508000000.0,6959000000.0,24362000000.0,-1892000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2018.0,FY,,2018-12-31,2020-02-27 18:07:01+00:00,1329000000.0,1595000000.0,962000000.0,8227000000.0,-2071000000.0,1166000000.0,0.0,8162000000.0,,1059000000.0,29623000000.0,436000000.0,17636000000.0,1114000000.0,577000000.0,21396000000.0,2396000000.0,97000000.0,1280000000.0,,1423000000.0,807000000.0,57000000.0,199000000.0,1514000000.0,2723000000.0,467000000.0,,250000000.0,130000000.0,879000000.0,370000000.0,-1005000000.0,1659000000.0,313000000.0,32521000000.0,3208000000.0,5015000000.0,4399000000.0,3208000000.0,5604000000.0,26038000000.0,32521000000.0,6110000000.0,21639000000.0,-1878000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2018.0,Q3,,2018-09-30,2018-11-05 17:41:48+00:00,1299000000.0,1510000000.0,1151000000.0,8033000000.0,-2020000000.0,1187000000.0,,8336000000.0,,1059000000.0,29141000000.0,400000000.0,18088000000.0,1277000000.0,562000000.0,21108000000.0,2404000000.0,88000000.0,1214000000.0,,1441000000.0,706000000.0,111000000.0,289000000.0,1607000000.0,2552000000.0,494000000.0,,,97000000.0,879000000.0,441000000.0,-1133000000.0,1308000000.0,401000000.0,32489000000.0,3305000000.0,5015000000.0,4047000000.0,3305000000.0,5709000000.0,25901000000.0,32489000000.0,6366000000.0,21854000000.0,-1878000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2018.0,Q2,,2018-06-30,2018-08-06 18:00:29+00:00,1506000000.0,1423000000.0,1036000000.0,7905000000.0,-1988000000.0,1140000000.0,,8410000000.0,,1059000000.0,28624000000.0,341000000.0,18356000000.0,1327000000.0,583000000.0,20719000000.0,2348000000.0,83000000.0,1165000000.0,,1458000000.0,682000000.0,108000000.0,217000000.0,1700000000.0,2562000000.0,623000000.0,,,116000000.0,863000000.0,379000000.0,-1234000000.0,1235000000.0,856000000.0,32597000000.0,3309000000.0,5287000000.0,3994000000.0,3309000000.0,5657000000.0,26077000000.0,32597000000.0,6591000000.0,22083000000.0,-1879000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2018.0,Q1,,2018-03-31,2018-05-08 07:14:42+00:00,1317000000.0,1498000000.0,1182000000.0,8168000000.0,-1808000000.0,1212000000.0,0.0,8405000000.0,,1059000000.0,28856000000.0,362000000.0,17661000000.0,1282000000.0,569000000.0,20688000000.0,2332000000.0,94000000.0,1207000000.0,189000000.0,1474000000.0,703000000.0,358000000.0,352000000.0,1635000000.0,2264000000.0,541000000.0,,,66000000.0,851000000.0,415000000.0,-1525000000.0,2025000000.0,617000000.0,32573000000.0,3193000000.0,5438000000.0,4876000000.0,3193000000.0,5525000000.0,26197000000.0,32573000000.0,6447000000.0,21321000000.0,-1879000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2019.0,FY,,2019-12-31,2020-05-06 17:34:32+00:00,1311000000.0,1479000000.0,1016000000.0,8505000000.0,-2229000000.0,1029000000.0,0.0,7784000000.0,,1059000000.0,31079000000.0,469000000.0,18305000000.0,966000000.0,487000000.0,22574000000.0,2233000000.0,156000000.0,1213000000.0,0.0,1351000000.0,802000000.0,618000000.0,643000000.0,1635000000.0,2917000000.0,207000000.0,0.0,253000000.0,80000000.0,888000000.0,336000000.0,-692000000.0,1873000000.0,400000000.0,33648000000.0,2996000000.0,5231000000.0,5096000000.0,2996000000.0,5229000000.0,27531000000.0,33648000000.0,5843000000.0,22435000000.0,-1867000000.0
AES Corp,AES,2NUNNB7D43COUIRE5295,874761,2019.0,Q3,,2019-09-30,2019-11-05 17:36:30+00:00,1237000000.0,1503000000.0,951000000.0,8599000000.0,-2335000000.0,1145000000.0,0.0,7956000000.0,,1059000000.0,30452000000.0,462000000.0,17879000000.0,1209000000.0,495000000.0,21853000000.0,2246000000.0,135000000.0,1198000000.0,0.0,1370000000.0,856000000.0,610000000.0,691000000.0,1624000000.0,3083000000.0,241000000.0,0.0,230000000.0,72000000.0,886000000.0,455000000.0,-614000000.0,1882000000.0,334000000.0,33423000000.0,3140000000.0,5470000000.0,4991000000.0,3140000000.0,5386000000.0,27151000000.0,33423000000.0,6100000000.0,22160000000.0,-1867000000.0
