company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 13:25:16+00:00,,1.13,0.8255,42000000.0,1.12,,10000000.0,112000000.0,114000000.0,-2000000.0,112000000.0,,4428000000.0,4761000000.0,,,,,20000000.0,-8000000.0,120000000.0,4428000000.0,333000000.0,35000000.0,,174000000.0,159000000.0,-35000000.0,124000000.0,4761000000.0,82506279.0,82506279.0,83084713.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2018.0,Q3YTD,2018-01-01,2018-09-30,,,-2.02,2.48,173000000.0,-2.04,,9000000.0,-135000000.0,130000000.0,-265000000.0,-135000000.0,,16851000000.0,13603000000.0,,,-20000000.0,,-4189000000.0,37000000.0,373000000.0,16851000000.0,-3248000000.0,199000000.0,,-3606000000.0,358000000.0,-199000000.0,159000000.0,13603000000.0,82506279.0,82506279.0,83084713.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2018.0,Q2YTD,2018-01-01,2018-06-30,,,-3.15,1.65,131000000.0,-3.16,,-1000000.0,-247000000.0,16000000.0,-263000000.0,-247000000.0,,12423000000.0,8842000000.0,,,-20000000.0,,-4209000000.0,45000000.0,253000000.0,12423000000.0,-3581000000.0,164000000.0,,-3780000000.0,199000000.0,-164000000.0,35000000.0,8842000000.0,82947669.0,82494976.0,117200000.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2019.0,Q4,2019-10-01,2019-12-31,,,0.75,0.82,46000000.0,0.75,68000000.0,-26000000.0,83000000.0,83000000.0,,83000000.0,,3813000000.0,4098000000.0,,,,6000000.0,16000000.0,-46000000.0,103000000.0,3813000000.0,285000000.0,49000000.0,2000000.0,187000000.0,98000000.0,-41000000.0,57000000.0,4098000000.0,0.0,82755520.0,83551962.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 13:30:15+00:00,,2.84,3.3,183000000.0,2.82,68000000.0,-17000000.0,313000000.0,313000000.0,0.0,313000000.0,,15380000000.0,16596000000.0,,,,3000000.0,61000000.0,,440000000.0,15380000000.0,1216000000.0,173000000.0,2000000.0,752000000.0,464000000.0,-168000000.0,296000000.0,16596000000.0,0.0,82755520.0,83551962.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 13:25:16+00:00,,0.57,0.8255,45000000.0,0.57,,6000000.0,66000000.0,66000000.0,0.0,66000000.0,,4039000000.0,4331000000.0,,,,,15000000.0,-4000000.0,119000000.0,4039000000.0,292000000.0,45000000.0,,175000000.0,117000000.0,-45000000.0,72000000.0,4331000000.0,82749644.0,82749644.0,83649898.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2019.0,Q3YTD,2019-01-01,2019-09-30,,,2.09,2.48,137000000.0,2.07,,9000000.0,230000000.0,230000000.0,,230000000.0,,11567000000.0,12498000000.0,,,,-3000000.0,45000000.0,46000000.0,337000000.0,11567000000.0,931000000.0,124000000.0,,565000000.0,366000000.0,-127000000.0,239000000.0,12498000000.0,82749644.0,82749644.0,83649898.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 12:54:09+00:00,,0.44,0.8255,47000000.0,0.43,,5000000.0,55000000.0,55000000.0,0.0,55000000.0,,4206000000.0,4475000000.0,,,,,16000000.0,2000000.0,107000000.0,4206000000.0,269000000.0,37000000.0,,172000000.0,97000000.0,-37000000.0,60000000.0,4475000000.0,82742323.0,82742323.0,83509987.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2019.0,Q2YTD,2019-01-01,2019-06-30,,,1.52,1.65,92000000.0,1.5,,3000000.0,164000000.0,164000000.0,,164000000.0,,7528000000.0,8167000000.0,,,,-3000000.0,30000000.0,50000000.0,218000000.0,7528000000.0,639000000.0,79000000.0,,390000000.0,249000000.0,-82000000.0,167000000.0,8167000000.0,82742323.0,82742323.0,83509987.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 16:20:27+00:00,,1.08,0.8255,45000000.0,1.07,,-2000000.0,109000000.0,109000000.0,,109000000.0,,3322000000.0,3692000000.0,,,,-3000000.0,14000000.0,48000000.0,111000000.0,3322000000.0,370000000.0,42000000.0,0.0,218000000.0,152000000.0,-45000000.0,107000000.0,3692000000.0,82711188.0,82711188.0,83380167.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2020.0,Q1TTM,2019-04-01,2020-03-31,,,-0.02,3.3,183000000.0,-0.03,68000000.0,-12000000.0,76000000.0,76000000.0,,76000000.0,,15222000000.0,16176000000.0,,,,6000000.0,61000000.0,-46000000.0,458000000.0,15222000000.0,954000000.0,175000000.0,3000000.0,724000000.0,230000000.0,-166000000.0,64000000.0,16176000000.0,83013768.0,83013768.0,83013768.0
Sunoco LP,SUN,54930001NJU8E40NQ561,1552275,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 16:20:27+00:00,,-1.78,0.8255,45000000.0,-1.78,,3000000.0,-128000000.0,-128000000.0,,-128000000.0,,3164000000.0,3272000000.0,,,,0.0,14000000.0,2000000.0,129000000.0,3164000000.0,108000000.0,44000000.0,1000000.0,190000000.0,-82000000.0,-43000000.0,-125000000.0,3272000000.0,83013768.0,83013768.0,83013768.0
