company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2014.0,Q4,2014-10-01,2014-12-31,,,224000.0,47876000.0,,-19760000.0,-36737000.0,1126000.0,494669000.0,-104142000.0,-18395000.0,238603000.0,-3378000.0,-104142000.0,-18395000.0,235225000.0,92928000.0,229363000.0,234872000.0,-5509000.0,-7632000.0,303000.0,3555000.0,-95774000.0,-139103000.0,-102143000.0,-8872000.0,-495446000.0,185892000.0,33404000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 16:24:48+00:00,,669000.0,143825000.0,44000000.0,-47740000.0,-351992000.0,2210000.0,,-562274000.0,-180720000.0,412029000.0,-4680000.0,-562274000.0,-180720000.0,407349000.0,-383385000.0,418180000.0,617222000.0,-199042000.0,2305000.0,16500000.0,1959000.0,-168485000.0,-310092000.0,-222561000.0,-1862000.0,-410637000.0,233506000.0,72468000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2014.0,Q3TTM,2013-10-01,2014-09-30,,-15401000.0,860000.0,187892000.0,44000000.0,-53360000.0,-506173000.0,2358000.0,4221000.0,-796128000.0,-281597000.0,498392000.0,-4680000.0,-796128000.0,-281597000.0,493712000.0,-637373000.0,603259000.0,802301000.0,-199042000.0,13512000.0,49892000.0,5529000.0,-240048000.0,-443293000.0,-329989000.0,-1862000.0,-610689000.0,354798000.0,102759000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2014.0,Q3,2014-07-01,2014-09-30,,,223000.0,48962000.0,,-48966000.0,-289978000.0,2020000.0,,-141150000.0,-74116000.0,-16815000.0,-1565000.0,-141150000.0,-74116000.0,-18380000.0,-282612000.0,114890000.0,228749000.0,-113859000.0,-4771000.0,8406000.0,,-64520000.0,-94437000.0,-73645000.0,81000.0,-87137000.0,68603000.0,25363000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 16:25:06+00:00,,446000.0,94863000.0,44000000.0,1226000.0,-62014000.0,190000.0,,-421124000.0,-106604000.0,428844000.0,-3115000.0,-421124000.0,-106604000.0,425729000.0,-100773000.0,303290000.0,388473000.0,-85183000.0,7076000.0,8094000.0,1959000.0,-103965000.0,-215655000.0,-148916000.0,-1943000.0,-323500000.0,164903000.0,47105000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2014.0,Q2TTM,2013-07-01,2014-06-30,,-15401000.0,768000.0,192413000.0,44000000.0,-1437000.0,-28781000.0,425000.0,10688000.0,-697187000.0,-202746000.0,982218000.0,-3115000.0,-697187000.0,-202746000.0,979103000.0,77733000.0,705720000.0,790903000.0,-85183000.0,26915000.0,52128000.0,11954000.0,-235519000.0,-378081000.0,-315611000.0,-1357000.0,-523552000.0,361736000.0,88657000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2014.0,Q2,2014-04-01,2014-06-30,,,223000.0,46371000.0,44000000.0,10707000.0,-4560000.0,144000.0,-1896000.0,-196107000.0,-12864000.0,242130000.0,-3115000.0,-196107000.0,-12864000.0,239015000.0,40751000.0,109980000.0,195163000.0,-85183000.0,4933000.0,888000.0,3029000.0,-62101000.0,-76413000.0,-82288000.0,-1943000.0,-131199000.0,76260000.0,22548000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 16:21:44+00:00,,223000.0,48492000.0,,-9481000.0,-57454000.0,46000.0,1896000.0,-225017000.0,-93740000.0,186714000.0,,-225017000.0,-93740000.0,186714000.0,-141524000.0,193310000.0,193310000.0,,2143000.0,7206000.0,-1070000.0,-41864000.0,-139242000.0,-66628000.0,,-192301000.0,88643000.0,24557000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2014.0,Q1TTM,2013-04-01,2014-03-31,,-15401000.0,677000.0,200197000.0,3005000.0,-42593000.0,-38095000.0,1541000.0,9784000.0,-551482000.0,-276011000.0,997344000.0,,-551482000.0,-276011000.0,997344000.0,127258000.0,803080000.0,803080000.0,,31485000.0,57111000.0,7142000.0,-227491000.0,-518818000.0,-298209000.0,-74000.0,-392353000.0,463387000.0,82883000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 16:37:36+00:00,,1038000.0,188700000.0,45566000.0,-97634000.0,308210000.0,5254000.0,,-728230000.0,-66507000.0,1165327000.0,-316195000.0,-728230000.0,-66507000.0,849132000.0,-43239000.0,475006000.0,480664000.0,-5658000.0,186715000.0,-6620000.0,17461000.0,-184190000.0,-477099000.0,-240220000.0,-33016000.0,-509658000.0,411380000.0,176405000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2015.0,Q4,2015-10-01,2015-12-31,,,370000.0,47739000.0,,-19943000.0,27542000.0,1626000.0,,-194021000.0,103742000.0,282453000.0,-3744000.0,-194021000.0,103742000.0,278709000.0,168487000.0,-33078000.0,-32477000.0,-601000.0,239279000.0,620000.0,2982000.0,-45060000.0,-33423000.0,-59142000.0,-1109000.0,-150098000.0,87323000.0,106002000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 16:29:23+00:00,,668000.0,140961000.0,45566000.0,-77691000.0,280668000.0,3628000.0,,-534209000.0,-170249000.0,882874000.0,-312451000.0,-534209000.0,-170249000.0,570423000.0,-211726000.0,508084000.0,513141000.0,-5057000.0,-52564000.0,-7240000.0,14479000.0,-139130000.0,-443676000.0,-181078000.0,-31907000.0,-359560000.0,324057000.0,70403000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2015.0,Q3TTM,2014-10-01,2015-09-30,,,892000.0,188837000.0,45566000.0,-97451000.0,243931000.0,4754000.0,494669000.0,-638351000.0,-188644000.0,1121477000.0,-315829000.0,-638351000.0,-188644000.0,805648000.0,-118798000.0,737447000.0,748013000.0,-10566000.0,-60196000.0,-6937000.0,18034000.0,-234904000.0,-582779000.0,-283221000.0,-40779000.0,-855006000.0,509949000.0,103807000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2015.0,Q3,2015-07-01,2015-09-30,,,223000.0,46266000.0,45566000.0,-47520000.0,199793000.0,1334000.0,,-177803000.0,-83272000.0,372195000.0,-5961000.0,-177803000.0,-83272000.0,366234000.0,57639000.0,181736000.0,186793000.0,-5057000.0,-60880000.0,-10000.0,13568000.0,-33833000.0,-213657000.0,-47591000.0,13000.0,-145307000.0,103329000.0,15513000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 16:22:57+00:00,,445000.0,94695000.0,,-30171000.0,80875000.0,2294000.0,,-356406000.0,-86977000.0,510679000.0,-306490000.0,-356406000.0,-86977000.0,204189000.0,-269365000.0,326348000.0,326348000.0,,8316000.0,-7230000.0,911000.0,-105297000.0,-230019000.0,-133487000.0,-31920000.0,-214253000.0,220728000.0,54890000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2015.0,Q2TTM,2014-07-01,2015-06-30,,,892000.0,191533000.0,,-98897000.0,-245840000.0,5440000.0,494669000.0,-601698000.0,-179488000.0,732467000.0,-311433000.0,-601698000.0,-179488000.0,421034000.0,-459049000.0,670601000.0,789969000.0,-119368000.0,-4087000.0,1479000.0,4466000.0,-265591000.0,-463559000.0,-309275000.0,-40711000.0,-796836000.0,475223000.0,113657000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2015.0,Q2,2015-04-01,2015-06-30,,,222000.0,46892000.0,,18828000.0,-53110000.0,1596000.0,,-202436000.0,-68832000.0,164907000.0,,-202436000.0,-68832000.0,164907000.0,-87533000.0,160744000.0,160744000.0,,10159000.0,-565000.0,1108000.0,-69426000.0,-61414000.0,-59604000.0,-31446000.0,-102595000.0,26093000.0,24985000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 16:27:07+00:00,,223000.0,47803000.0,,-48999000.0,133985000.0,698000.0,,-153970000.0,-18145000.0,345772000.0,-306490000.0,-153970000.0,-18145000.0,39282000.0,-181832000.0,165604000.0,165604000.0,,-1843000.0,-6665000.0,-197000.0,-35871000.0,-168605000.0,-73883000.0,-474000.0,-111658000.0,194635000.0,29905000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2015.0,Q1TTM,2014-04-01,2015-03-31,,,893000.0,191012000.0,44000000.0,-107018000.0,-197290000.0,3988000.0,492773000.0,-595369000.0,-123520000.0,809690000.0,-314548000.0,-595369000.0,-123520000.0,495142000.0,-330765000.0,619837000.0,824388000.0,-204551000.0,-9313000.0,2932000.0,6387000.0,-258266000.0,-478558000.0,-331959000.0,-11208000.0,-825440000.0,525390000.0,111220000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 16:31:42+00:00,-240740000.0,12424000.0,155115000.0,,-3027000.0,-979000.0,8571000.0,1436957000.0,97809000.0,-716778000.0,452484000.0,,97809000.0,-716778000.0,452484000.0,-169512000.0,256471000.0,256471000.0,,29453000.0,-3691000.0,10237000.0,-114654000.0,-797396000.0,-165514000.0,-1219656000.0,-9718000.0,415862000.0,60773000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2016.0,Q3TTM,2015-10-01,2016-09-30,,-240740000.0,12794000.0,202854000.0,,-22970000.0,26563000.0,10197000.0,1436957000.0,-96212000.0,-613036000.0,734937000.0,-3744000.0,-96212000.0,-613036000.0,731193000.0,-1025000.0,223393000.0,223994000.0,-601000.0,268732000.0,-3071000.0,13219000.0,-159714000.0,-830819000.0,-224656000.0,-1220765000.0,-159816000.0,503185000.0,166775000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2016.0,Q3,2016-07-01,2016-09-30,,,5233000.0,53725000.0,,5745000.0,286660000.0,555000.0,-8305000.0,-70632000.0,-143733000.0,361940000.0,,-70632000.0,-143733000.0,361940000.0,153320000.0,17406000.0,17406000.0,,-1084000.0,152000.0,3195000.0,-30994000.0,-179861000.0,-58169000.0,-32040000.0,,69376000.0,21726000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 16:27:45+00:00,-240740000.0,7191000.0,101390000.0,,-8772000.0,-287639000.0,8016000.0,1445262000.0,168441000.0,-573045000.0,90544000.0,,168441000.0,-573045000.0,90544000.0,-322832000.0,239065000.0,239065000.0,,30537000.0,-3843000.0,7042000.0,-83660000.0,-617535000.0,-107345000.0,-1187616000.0,-9718000.0,346486000.0,39047000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2016.0,Q2TTM,2015-07-01,2016-06-30,,-240740000.0,7784000.0,195395000.0,45566000.0,-76235000.0,-60304000.0,10976000.0,1445262000.0,-203383000.0,-552575000.0,745192000.0,-9705000.0,-203383000.0,-552575000.0,735487000.0,-96706000.0,387723000.0,393381000.0,-5658000.0,208936000.0,-3233000.0,23592000.0,-162553000.0,-864615000.0,-214078000.0,-1188712000.0,-305123000.0,537138000.0,160562000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2016.0,Q2,2016-04-01,2016-06-30,,14000.0,6969000.0,54243000.0,,-30849000.0,-225686000.0,6771000.0,129443000.0,-2380000.0,-13097000.0,-24111000.0,,-2380000.0,-13097000.0,-24111000.0,-70437000.0,120054000.0,120054000.0,,20309000.0,447000.0,-194000.0,-40890000.0,-111514000.0,-58769000.0,-98151000.0,,144200000.0,13166000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:32:58+00:00,-240754000.0,222000.0,47147000.0,,22077000.0,-61953000.0,1245000.0,1315819000.0,170821000.0,-559948000.0,114655000.0,,170821000.0,-559948000.0,114655000.0,-252395000.0,119011000.0,119011000.0,,10228000.0,-4290000.0,7236000.0,-42770000.0,-506021000.0,-48576000.0,-1089465000.0,-9718000.0,202286000.0,25881000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2016.0,Q1TTM,2015-04-01,2016-03-31,,-240754000.0,1037000.0,188044000.0,45566000.0,-26558000.0,112272000.0,5801000.0,1315819000.0,-403439000.0,-608310000.0,934210000.0,-9705000.0,-403439000.0,-608310000.0,924505000.0,-113802000.0,428413000.0,434071000.0,-5658000.0,198786000.0,-4245000.0,24894000.0,-191089000.0,-814515000.0,-214913000.0,-1122007000.0,-407718000.0,419031000.0,172381000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2017.0,FY,2017-01-01,2017-12-31,2019-02-21 16:35:07+00:00,0.0,19156000.0,206100000.0,0.0,51448000.0,82617000.0,6397000.0,0.0,-215287000.0,-484278000.0,601958000.0,,-215502000.0,-484278000.0,601971000.0,-46361000.0,264469000.0,264469000.0,,29616000.0,3194000.0,-6481000.0,-164995000.0,-510477000.0,-283107000.0,-59883000.0,0.0,219685000.0,96102000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2017.0,Q4,2017-10-01,2017-12-31,,,5082000.0,52219000.0,,9298000.0,-95603000.0,1725000.0,,-55105000.0,-28266000.0,51321000.0,,-55320000.0,-28266000.0,51334000.0,-22954000.0,80858000.0,80858000.0,,8765000.0,577000.0,-3226000.0,-52530000.0,-64092000.0,-66771000.0,-4877000.0,,65579000.0,40244000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 16:32:09+00:00,,14074000.0,153881000.0,,42150000.0,178220000.0,4672000.0,,-160182000.0,-456012000.0,550637000.0,,-160182000.0,-456012000.0,550637000.0,-23407000.0,183611000.0,183611000.0,,20851000.0,2617000.0,-3255000.0,-112465000.0,-446385000.0,-216336000.0,-55006000.0,,154106000.0,55858000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2017.0,Q3,2017-07-01,2017-09-30,,,4554000.0,51960000.0,,4930000.0,-53003000.0,522000.0,-4501000.0,-37031000.0,-83380000.0,122711000.0,,-37031000.0,-83380000.0,122711000.0,7230000.0,112889000.0,112889000.0,,6311000.0,507000.0,-5807000.0,-32008000.0,-83820000.0,-74783000.0,-1551000.0,,53080000.0,27950000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 16:27:36+00:00,,9520000.0,101921000.0,,37220000.0,231223000.0,4150000.0,4501000.0,-123151000.0,-372632000.0,427926000.0,,-123151000.0,-372632000.0,427926000.0,-30637000.0,70722000.0,70722000.0,,14540000.0,2110000.0,2552000.0,-80457000.0,-362565000.0,-141553000.0,-53455000.0,,101026000.0,27908000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2017.0,Q2,2017-04-01,2017-06-30,,,4461000.0,51203000.0,,16553000.0,103920000.0,544000.0,-10490000.0,-45662000.0,-276364000.0,157691000.0,,-45662000.0,-276364000.0,157691000.0,-147782000.0,-6632000.0,-6632000.0,,4739000.0,2494000.0,1941000.0,-38210000.0,-246018000.0,-74669000.0,,,29126000.0,13256000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 16:32:25+00:00,,5059000.0,50718000.0,,20667000.0,127303000.0,3606000.0,14991000.0,-77489000.0,-96268000.0,270235000.0,,-77489000.0,-96268000.0,270235000.0,117145000.0,77354000.0,77354000.0,,9801000.0,-384000.0,611000.0,-42247000.0,-116547000.0,-66884000.0,-53455000.0,,71900000.0,14652000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2018.0,FY,2018-01-01,2018-12-31,2019-02-21 16:35:07+00:00,0.0,19071000.0,197585000.0,124942000.0,-62385000.0,-247862000.0,5000000.0,598722000.0,-140619000.0,1383000.0,162164000.0,,-140491000.0,1383000.0,162164000.0,-39329000.0,292958000.0,292958000.0,,-99588000.0,1572000.0,-329000.0,-182257000.0,-556658000.0,-210998000.0,-513634000.0,-50022000.0,563388000.0,81038000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 07:26:02+00:00,,4747000.0,51907000.0,,8978000.0,-192251000.0,365000.0,,-57979000.0,66882000.0,-136002000.0,,-57979000.0,66882000.0,-136002000.0,-118121000.0,-12061000.0,-12061000.0,,11656000.0,-1436000.0,128000.0,-53468000.0,-60442000.0,-65082000.0,-3440000.0,,175784000.0,16494000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2018.0,Q1TTM,2017-04-01,2018-03-31,,,18844000.0,207289000.0,,39759000.0,-236937000.0,3156000.0,-14991000.0,-195777000.0,-321128000.0,195721000.0,,-195992000.0,-321128000.0,195734000.0,-281627000.0,175054000.0,175054000.0,,31471000.0,2142000.0,-6964000.0,-176216000.0,-454372000.0,-281305000.0,-9868000.0,,323569000.0,97944000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2019.0,Q2,2019-04-01,2019-06-30,,,4476000.0,42607000.0,,-5660000.0,593896000.0,0.0,0.0,,-23754000.0,108911000.0,,-27989000.0,-23754000.0,108911000.0,51508000.0,-593486000.0,-593486000.0,,61418000.0,0.0,4074000.0,0.0,-30284000.0,-52668000.0,,,40665000.0,14459000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 16:29:06+00:00,,9043000.0,87871000.0,,14911000.0,553281000.0,8000000.0,11372000.0,-58058000.0,44002000.0,91435000.0,,-57809000.0,44002000.0,91435000.0,92539000.0,-636794000.0,-636794000.0,,78034000.0,-2106000.0,5164000.0,-75324000.0,-50465000.0,-100840000.0,,,164964000.0,25179000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2019.0,Q1TTM,2018-04-01,2019-03-31,,,18891000.0,190942000.0,124942000.0,-50792000.0,-96226000.0,9402000.0,606375000.0,-112460000.0,2257000.0,280690000.0,,-112332000.0,2257000.0,280690000.0,119823000.0,261711000.0,261711000.0,,-94628000.0,925000.0,633000.0,-168946000.0,-516397000.0,-194088000.0,-510194000.0,-50022000.0,511903000.0,75264000.0
Fluor Corp,FLR,CQ7WZ4NOFWT7FAE6Q943,1124198,2019.0,Q1,2019-01-01,2019-03-31,2019-05-02 07:26:02+00:00,,4567000.0,45264000.0,,20571000.0,-40615000.0,4767000.0,7653000.0,-29820000.0,67756000.0,-17476000.0,,-29820000.0,67756000.0,-17476000.0,41031000.0,-43308000.0,-43308000.0,,16616000.0,-2083000.0,1090000.0,-40157000.0,-20181000.0,-48172000.0,,,124299000.0,10720000.0
