company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q2,,2011-06-30,2011-08-04 16:31:44+00:00,400500000.0,1106700000.0,-159500000.0,,163200000.0,,1723400000.0,92800000.0,36900000.0,271300000.0,1503300000.0,429800000.0,703300000.0,495500000.0,1212700000.0,4200000.0,,494400000.0,136000000.0,527400000.0,,267400000.0,227700000.0,3417500000.0,403500000.0,5407400000.0,2338200000.0,1994200000.0,1639600000.0,2338200000.0,2342400000.0,3065000000.0,5407400000.0,2200500000.0,1425400000.0,-2643200000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q1,,2011-03-31,2011-05-05 07:31:11+00:00,359700000.0,1042600000.0,-205200000.0,,151400000.0,,1675200000.0,82200000.0,58800000.0,257700000.0,1465100000.0,439700000.0,683700000.0,480200000.0,1192500000.0,4100000.0,,488300000.0,132500000.0,467600000.0,,276100000.0,225400000.0,3332100000.0,506400000.0,5262300000.0,2210600000.0,1888900000.0,1650200000.0,2210600000.0,2214700000.0,3047600000.0,5262300000.0,2180900000.0,1397400000.0,-2591500000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,FY,,2012-12-31,2014-02-28 07:52:07+00:00,879700000.0,2225100000.0,-459700000.0,,1157800000.0,,4591200000.0,205200000.0,77400000.0,518800000.0,5920500000.0,4044100000.0,5736100000.0,1088100000.0,2409100000.0,83100000.0,,1220500000.0,215800000.0,771000000.0,,306600000.0,1402900000.0,4020600000.0,805800000.0,17572300000.0,6077000000.0,4892000000.0,3052700000.0,6077000000.0,6160100000.0,11412200000.0,17572300000.0,10271200000.0,8359500000.0,-2075100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q3,,2012-09-30,2012-10-30 16:35:25+00:00,858600000.0,2199000000.0,-353600000.0,,324000000.0,,4502600000.0,186300000.0,73000000.0,459600000.0,5893700000.0,4103300000.0,5386700000.0,1103800000.0,2334200000.0,80800000.0,,997000000.0,259800000.0,796500000.0,,318700000.0,1494200000.0,3856900000.0,631000000.0,16722800000.0,5945400000.0,4072900000.0,2818700000.0,5945400000.0,6026200000.0,10696600000.0,16722800000.0,10315700000.0,7877900000.0,-2060500000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q2,,2012-06-30,2012-08-02 07:37:52+00:00,785100000.0,2076900000.0,-473700000.0,,304900000.0,,4477100000.0,189500000.0,58100000.0,401000000.0,5821800000.0,4140900000.0,4879200000.0,1071700000.0,2285100000.0,80400000.0,,994000000.0,265500000.0,761200000.0,,309100000.0,1439300000.0,3677500000.0,1445300000.0,16465400000.0,5621800000.0,3908500000.0,3450700000.0,5621800000.0,5702200000.0,10763200000.0,16465400000.0,10271800000.0,7312500000.0,-2059100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q1,,2012-03-31,2012-05-03 07:01:54+00:00,805100000.0,2049000000.0,-249500000.0,,354000000.0,,4387000000.0,183200000.0,136100000.0,409800000.0,5946800000.0,4237800000.0,4911000000.0,1087400000.0,2331600000.0,71900000.0,,1164700000.0,286200000.0,808700000.0,,385700000.0,1474300000.0,3551300000.0,1346900000.0,16861700000.0,5733200000.0,3959800000.0,3506600000.0,5733200000.0,5805100000.0,11056600000.0,16861700000.0,10570300000.0,7550000000.0,-1955600000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,FY,,2013-12-31,2015-02-27 08:50:20+00:00,1021900000.0,2568000000.0,-305200000.0,,339200000.0,,5037100000.0,163000000.0,80900000.0,571100000.0,6862900000.0,4785300000.0,6043500000.0,1321900000.0,2882000000.0,65100000.0,,795600000.0,306300000.0,953800000.0,,407900000.0,1899300000.0,4699000000.0,861000000.0,19636500000.0,7344300000.0,4698400000.0,3488700000.0,7344300000.0,7409400000.0,12227100000.0,19636500000.0,12056100000.0,8738400000.0,-2086600000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q3,,2013-09-30,2013-10-31 16:35:26+00:00,926600000.0,2488900000.0,-700400000.0,,394400000.0,,4991800000.0,196600000.0,68600000.0,506300000.0,6812800000.0,4851100000.0,6537300000.0,1378100000.0,2786100000.0,69500000.0,,1242400000.0,338000000.0,985900000.0,,367600000.0,1787400000.0,4494700000.0,713200000.0,19613600000.0,6776400000.0,4796000000.0,3200600000.0,6776400000.0,6845900000.0,12767700000.0,19613600000.0,12031500000.0,9567100000.0,-2009700000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q2,,2013-06-30,2013-08-01 07:48:37+00:00,912000000.0,2436300000.0,-582000000.0,,375200000.0,,4954000000.0,203600000.0,72900000.0,452100000.0,6862300000.0,4945000000.0,6635300000.0,1373300000.0,2779100000.0,71200000.0,,1231600000.0,309800000.0,935600000.0,,369700000.0,1803200000.0,4255900000.0,872900000.0,19654300000.0,6667500000.0,4698200000.0,3245500000.0,6667500000.0,6738700000.0,12915600000.0,19654300000.0,12177000000.0,9670100000.0,-1960400000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q1,,2013-03-31,2013-05-02 06:37:18+00:00,845000000.0,2182100000.0,-509200000.0,,824300000.0,,4653300000.0,201300000.0,108100000.0,405400000.0,5908500000.0,4022500000.0,5737100000.0,1145300000.0,2415500000.0,70800000.0,,1219200000.0,250400000.0,828600000.0,,346300000.0,1423200000.0,4112300000.0,497100000.0,17296200000.0,6161700000.0,4603400000.0,2684200000.0,6161700000.0,6232500000.0,11063700000.0,17296200000.0,10277300000.0,8379500000.0,-2094700000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,FY,,2014-12-31,2015-11-02 16:33:02+00:00,1162400000.0,2626700000.0,-951900000.0,,209600000.0,,5222200000.0,183200000.0,88600000.0,560400000.0,6717000000.0,4456800000.0,4843400000.0,1466900000.0,3050600000.0,66200000.0,,1188500000.0,366600000.0,851700000.0,,350000000.0,1645500000.0,5555100000.0,1704800000.0,19427400000.0,7315900000.0,4853000000.0,4367900000.0,7315900000.0,7382100000.0,12045300000.0,19427400000.0,11523800000.0,7677400000.0,-2509500000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q3,,2014-09-30,2014-10-30 16:31:34+00:00,1047300000.0,2694400000.0,-377300000.0,,197800000.0,,5179800000.0,166100000.0,81900000.0,547100000.0,6849100000.0,4583100000.0,4874000000.0,1464400000.0,2978500000.0,68400000.0,,785000000.0,349100000.0,855900000.0,,403300000.0,1805500000.0,5318700000.0,1922800000.0,19685800000.0,7697900000.0,4871800000.0,4455000000.0,7697900000.0,7766300000.0,11919500000.0,19685800000.0,11835500000.0,7464500000.0,-2423300000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q2,,2014-06-30,2014-08-07 07:51:50+00:00,1004500000.0,2637300000.0,-350800000.0,,187000000.0,,5138100000.0,167300000.0,43400000.0,492800000.0,6862900000.0,4635900000.0,5539100000.0,1414300000.0,2938900000.0,57200000.0,,797400000.0,366200000.0,836500000.0,,404000000.0,1850300000.0,5036300000.0,1589700000.0,19613800000.0,7402900000.0,4772100000.0,3966900000.0,7402900000.0,7460100000.0,12153700000.0,19613800000.0,11902800000.0,8186800000.0,-2420700000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q1,,2014-03-31,2014-05-08 07:31:53+00:00,951200000.0,2519600000.0,-373300000.0,,300300000.0,,5103400000.0,170800000.0,89300000.0,474700000.0,6856600000.0,4701300000.0,5696600000.0,1367100000.0,2889000000.0,62600000.0,,795900000.0,345200000.0,881800000.0,,413500000.0,1893400000.0,4807200000.0,1507400000.0,19563400000.0,7210500000.0,4703000000.0,3904400000.0,7210500000.0,7273100000.0,12290300000.0,19563400000.0,11971400000.0,8385900000.0,-2326800000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2015.0,FY,,2015-12-31,2017-02-24 08:25:17+00:00,1049600000.0,2390200000.0,-1423300000.0,,92800000.0,,5436400000.0,250000000.0,52200000.0,509000000.0,6490800000.0,4109200000.0,4260200000.0,1388200000.0,3228300000.0,70500000.0,1281200000.0,1117100000.0,326300000.0,948300000.0,,365900000.0,238400000.0,6160300000.0,2205300000.0,18641700000.0,6909900000.0,4447500000.0,4764400000.0,6909900000.0,6980400000.0,11661300000.0,18641700000.0,10965900000.0,6896900000.0,-3263500000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2015.0,Q3,,2015-09-30,2015-11-02 16:33:02+00:00,1034500000.0,2450000000.0,-1404600000.0,,184800000.0,,5372300000.0,235000000.0,103600000.0,465100000.0,6499200000.0,4172400000.0,5753700000.0,1439200000.0,3212200000.0,59400000.0,,1146800000.0,333400000.0,944300000.0,,357100000.0,1583600000.0,6055000000.0,1009100000.0,18883300000.0,6783200000.0,4642400000.0,3556600000.0,6783200000.0,6842600000.0,12040700000.0,18883300000.0,11028700000.0,8484100000.0,-3239500000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2015.0,Q2,,2015-06-30,2015-08-06 08:43:57+00:00,961000000.0,2494800000.0,-1195100000.0,,310600000.0,,5350900000.0,164600000.0,45800000.0,425100000.0,6513400000.0,4231000000.0,5124200000.0,1462700000.0,3123400000.0,67900000.0,,1139600000.0,538400000.0,828900000.0,,378400000.0,1627900000.0,5894700000.0,2185300000.0,19217300000.0,6811600000.0,4971100000.0,4446100000.0,6811600000.0,6879500000.0,12337800000.0,19217300000.0,11122800000.0,7891700000.0,-3238900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2015.0,Q1,,2015-03-31,2015-05-07 08:36:08+00:00,950600000.0,2546900000.0,-1187400000.0,,237900000.0,,5230000000.0,172800000.0,70500000.0,435700000.0,6529000000.0,4326700000.0,5408700000.0,1503000000.0,3115100000.0,65000000.0,,1140800000.0,461200000.0,866700000.0,,359400000.0,1645500000.0,5690400000.0,1797500000.0,19252000000.0,6871000000.0,4921800000.0,4121000000.0,6871000000.0,6936000000.0,12316000000.0,19252000000.0,11215100000.0,8195000000.0,-2862000000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2016.0,FY,,2016-12-31,2018-02-23 08:46:10+00:00,983200000.0,2341200000.0,-1712900000.0,,327400000.0,,5623400000.0,,87400000.0,516300000.0,6383000000.0,3817800000.0,6145700000.0,1319400000.0,3365000000.0,69800000.0,970200000.0,1019200000.0,291400000.0,891200000.0,,485000000.0,204800000.0,6975000000.0,541300000.0,18330200000.0,6901100000.0,4279400000.0,3019400000.0,6901100000.0,6970900000.0,11359300000.0,18330200000.0,10685800000.0,8339900000.0,-3984400000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2016.0,Q3,,2016-09-30,2016-11-03 16:32:00+00:00,1022700000.0,2349600000.0,-1452300000.0,,180600000.0,,5588400000.0,,83300000.0,505800000.0,6515500000.0,3914300000.0,5091400000.0,1342400000.0,3292900000.0,72200000.0,1030700000.0,914500000.0,299400000.0,991000000.0,-3983200000.0,484100000.0,226400000.0,6716700000.0,1571200000.0,18378800000.0,6869600000.0,4172000000.0,4174000000.0,6869600000.0,6941800000.0,11437000000.0,18378800000.0,10913900000.0,7263000000.0,
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2016.0,Q2,,2016-06-30,2016-08-04 08:33:26+00:00,977800000.0,2318000000.0,-1492700000.0,,167400000.0,,5532700000.0,,86600000.0,459900000.0,6504400000.0,3978300000.0,5097000000.0,1331700000.0,3257300000.0,69100000.0,1023400000.0,968400000.0,278300000.0,964200000.0,,389200000.0,227800000.0,6444600000.0,1749900000.0,18224600000.0,6600500000.0,4095400000.0,4238400000.0,6600500000.0,6669600000.0,11555000000.0,18224600000.0,10871900000.0,7316600000.0,-3884100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2016.0,Q1,,2016-03-31,2016-05-05 08:38:47+00:00,986100000.0,2248800000.0,-1536100000.0,,268500000.0,,5439000000.0,,58500000.0,435500000.0,6474900000.0,4031100000.0,5082800000.0,1386100000.0,3227000000.0,70700000.0,1106400000.0,1112400000.0,291500000.0,922800000.0,,413900000.0,228600000.0,6288300000.0,1756600000.0,18341800000.0,6581400000.0,4194900000.0,4159500000.0,6581400000.0,6652100000.0,11689700000.0,18341800000.0,10919900000.0,7530200000.0,-3609800000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2017.0,FY,,2017-12-31,2019-03-01 06:25:44+00:00,1177100000.0,2571400000.0,-1643400000.0,,211400000.0,0.0,5790400000.0,,183600000.0,549400000.0,7167100000.0,4017600000.0,6758300000.0,1446500000.0,3707100000.0,70200000.0,635400000.0,1025500000.0,365000000.0,1000700000.0,,477400000.0,415300000.0,8011600000.0,564400000.0,19963500000.0,7583600000.0,4594300000.0,3475200000.0,7583600000.0,7653800000.0,12309700000.0,19963500000.0,11662100000.0,8834500000.0,-4575000000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2017.0,Q3,,2017-09-30,2017-11-02 16:58:38+00:00,1115900000.0,2533200000.0,-1564300000.0,,209100000.0,,5751700000.0,,51700000.0,509800000.0,7154400000.0,4039600000.0,6484500000.0,1509000000.0,3617200000.0,76900000.0,1030200000.0,983700000.0,363200000.0,1006200000.0,-4563100000.0,431000000.0,302500000.0,7598000000.0,1073000000.0,19856700000.0,7222300000.0,4614500000.0,3756600000.0,7222300000.0,7299200000.0,12557500000.0,19856700000.0,11625000000.0,8800900000.0,
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2017.0,Q2,,2017-06-30,2017-08-03 08:40:53+00:00,1123600000.0,2446800000.0,-1643900000.0,,260700000.0,,5729600000.0,,53000000.0,445400000.0,7003800000.0,4061600000.0,5909300000.0,1469800000.0,3497400000.0,69000000.0,1028700000.0,1040100000.0,354800000.0,925800000.0,-4478600000.0,428500000.0,238200000.0,7312600000.0,1770600000.0,19523400000.0,6919700000.0,4532100000.0,4318400000.0,6919700000.0,6988700000.0,12534700000.0,19523400000.0,11493900000.0,8216300000.0,
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2017.0,Q1,,2017-03-31,2017-05-04 16:36:42+00:00,1039300000.0,2358000000.0,-1636100000.0,,212100000.0,,5637800000.0,,95200000.0,463400000.0,6947800000.0,4086000000.0,5841600000.0,1428300000.0,3424900000.0,69100000.0,1076200000.0,1014400000.0,308900000.0,908000000.0,-4315400000.0,457000000.0,207000000.0,7123100000.0,1699400000.0,19223000000.0,6809400000.0,4307300000.0,4205300000.0,6809400000.0,6878500000.0,12344500000.0,19223000000.0,11490800000.0,8139200000.0,
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2018.0,FY,,2018-12-31,2020-02-28 16:36:22+00:00,1255600000.0,2662500000.0,-1761700000.0,,114700000.0,0.0,5990200000.0,,100600000.0,579700000.0,7078000000.0,3797700000.0,6301600000.0,1546400000.0,3836000000.0,50400000.0,764600000.0,944300000.0,354100000.0,1006100000.0,,685100000.0,324800000.0,8909500000.0,743600000.0,20074500000.0,8003200000.0,4677700000.0,3685600000.0,8003200000.0,8053600000.0,12020900000.0,20074500000.0,11560800000.0,8335300000.0,-5134800000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2018.0,Q3,,2018-09-30,2018-11-01 17:24:29+00:00,1195300000.0,2652700000.0,-1765400000.0,,203600000.0,,5942500000.0,,50300000.0,528200000.0,7078400000.0,3820400000.0,6334800000.0,1587900000.0,3778000000.0,53600000.0,711800000.0,966900000.0,378100000.0,1046600000.0,-4894600000.0,463500000.0,376300000.0,8646900000.0,769400000.0,19962600000.0,7929400000.0,4822300000.0,3589800000.0,7929400000.0,7983000000.0,11979600000.0,19962600000.0,11362300000.0,8389800000.0,
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2018.0,Q2,,2018-06-30,2018-08-02 08:31:34+00:00,1242100000.0,2635400000.0,-1592700000.0,,54200000.0,,5901500000.0,,44600000.0,477700000.0,7190900000.0,3909800000.0,6343100000.0,1557600000.0,3758700000.0,59000000.0,688300000.0,981000000.0,360700000.0,984900000.0,-4789200000.0,484300000.0,406900000.0,8329900000.0,874500000.0,19951600000.0,7849500000.0,4607900000.0,3623800000.0,7849500000.0,7908500000.0,12043100000.0,19951600000.0,11585000000.0,8419300000.0,
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2018.0,Q1,,2018-03-31,2018-05-03 08:15:34+00:00,1229100000.0,2574300000.0,-1558300000.0,,175500000.0,,5852000000.0,,170000000.0,497000000.0,7303000000.0,4012200000.0,6397700000.0,1541800000.0,3779900000.0,68900000.0,652800000.0,1027700000.0,305200000.0,1068900000.0,-4789700000.0,492400000.0,453400000.0,8097000000.0,1017800000.0,20184300000.0,7601000000.0,4596800000.0,3982800000.0,7601000000.0,7669900000.0,12514400000.0,20184300000.0,11807600000.0,8531600000.0,
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2019.0,FY,,2019-12-31,2020-05-07 16:07:54+00:00,1284300000.0,2796500000.0,-2089700000.0,425200000.0,186400000.0,0.0,6266700000.0,,142800000.0,599500000.0,7251700000.0,3672500000.0,5973500000.0,1505600000.0,3954900000.0,40500000.0,740400000.0,1088000000.0,339900000.0,1223400000.0,-5485400000.0,1161600000.0,285600000.0,9993700000.0,380600000.0,20869100000.0,8685300000.0,4828400000.0,3630600000.0,8685300000.0,8725800000.0,12143300000.0,20869100000.0,12085800000.0,8512700000.0,
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2019.0,Q3,,2019-09-30,2019-10-31 17:03:40+00:00,1269400000.0,2722500000.0,-1884700000.0,,135900000.0,0.0,6233500000.0,,75000000.0,536200000.0,7220600000.0,3728300000.0,5966900000.0,1586700000.0,3861500000.0,44700000.0,821600000.0,793600000.0,425000000.0,1259800000.0,-5480800000.0,1155100000.0,721600000.0,9699700000.0,779100000.0,20835600000.0,8567700000.0,4870100000.0,3919500000.0,8567700000.0,8612400000.0,12223200000.0,20835600000.0,12104000000.0,8303700000.0,
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2019.0,Q2,,2019-06-30,2019-08-01 07:35:38+00:00,1297900000.0,2747100000.0,-1836400000.0,,85700000.0,0.0,6174600000.0,,81500000.0,460500000.0,7234100000.0,3776200000.0,5987100000.0,1625300000.0,3866900000.0,44000000.0,791200000.0,928200000.0,395400000.0,1218400000.0,-5480800000.0,1096900000.0,724000000.0,9368000000.0,1069400000.0,20827600000.0,8225400000.0,4853500000.0,4127700000.0,8225400000.0,8269400000.0,12558200000.0,20827600000.0,12107200000.0,8430500000.0,
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2019.0,Q1,,2019-03-31,2019-05-02 07:58:50+00:00,1237700000.0,2691600000.0,-1734900000.0,,79000000.0,0.0,6089200000.0,,89600000.0,478200000.0,7324200000.0,3877300000.0,6008200000.0,1645600000.0,3878600000.0,46200000.0,792300000.0,942300000.0,334800000.0,1218200000.0,-5265400000.0,1096500000.0,761900000.0,9131800000.0,1132300000.0,20927600000.0,8220700000.0,4751000000.0,4156000000.0,8220700000.0,8266900000.0,12660700000.0,20927600000.0,12298000000.0,8504700000.0,
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2020.0,Q1,,2020-03-31,2020-05-07 16:07:54+00:00,1279500000.0,2855900000.0,-2113700000.0,,1661900000.0,0.0,6378900000.0,,140800000.0,513500000.0,7231500000.0,3591900000.0,6744000000.0,1529700000.0,3920700000.0,38500000.0,737400000.0,1072000000.0,389600000.0,1285300000.0,-5580000000.0,1158400000.0,668200000.0,10136900000.0,1038300000.0,22339600000.0,8822100000.0,6437100000.0,4257400000.0,8822100000.0,8860600000.0,13479000000.0,22339600000.0,11981800000.0,9221600000.0,
