company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-04 16:33:55+00:00,-39600000.0,,,,259500000.0,16000000.0,-18100000.0,-79700000.0,89900000.0,-285500000.0,-239800000.0,635100000.0,-285500000.0,-239800000.0,638200000.0,94800000.0,399500000.0,399500000.0,55800000.0,85200000.0,-1200000.0,,-109600000.0,-216500000.0,-5900000.0,-345100000.0,,1500000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q3TTM,2009-10-01,2010-09-30,,-46900000.0,,143500000.0,66400000.0,345200000.0,16000000.0,-13100000.0,-33800000.0,89900000.0,-390500000.0,-337200000.0,798600000.0,-390500000.0,-337200000.0,801700000.0,60900000.0,515800000.0,515800000.0,-28600000.0,96300000.0,-1200000.0,,-142800000.0,-315100000.0,-31500000.0,-402400000.0,,10000000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q3,2010-07-01,2010-09-30,,-38900000.0,,,,0.0,6000000.0,500000.0,0.0,16700000.0,-121700000.0,-104900000.0,273200000.0,-121700000.0,-104900000.0,273200000.0,47100000.0,174300000.0,174300000.0,98900000.0,43500000.0,-2100000.0,,-36200000.0,-70000000.0,-2600000.0,-143100000.0,,100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-08-05 06:03:00+00:00,-700000.0,,,,178000000.0,10000000.0,-18600000.0,-85000000.0,73200000.0,-163800000.0,-134900000.0,365000000.0,-163800000.0,-134900000.0,365000000.0,47700000.0,225200000.0,225200000.0,46800000.0,41700000.0,900000.0,,-73400000.0,-146500000.0,-3300000.0,-202000000.0,,1400000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q2TTM,2009-07-01,2010-06-30,,-9900000.0,,143500000.0,66400000.0,347300000.0,10400000.0,-11600000.0,148600000.0,73200000.0,-405100000.0,-305300000.0,760700000.0,-405100000.0,-305300000.0,760600000.0,38600000.0,486700000.0,486700000.0,-221900000.0,82500000.0,900000.0,,-139700000.0,-318800000.0,-150700000.0,-270400000.0,,12100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q2,2010-04-01,2010-06-30,,-700000.0,,,,91800000.0,10000000.0,-6300000.0,-16500000.0,-39500000.0,-109900000.0,-77400000.0,229600000.0,-109900000.0,-77400000.0,229600000.0,36000000.0,129500000.0,129500000.0,24800000.0,25400000.0,-400000.0,,-36600000.0,-86900000.0,-1900000.0,-57300000.0,,600000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q1,2010-01-01,2010-03-31,2010-05-06 07:14:55+00:00,,,,,86200000.0,,-12300000.0,-68500000.0,112700000.0,-53900000.0,-57500000.0,135400000.0,-53900000.0,-57500000.0,135400000.0,11700000.0,95700000.0,95700000.0,22000000.0,16300000.0,1300000.0,,-36800000.0,-59600000.0,-1400000.0,-144700000.0,,800000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2010.0,Q1TTM,2009-04-01,2010-03-31,,-9900000.0,,143500000.0,66400000.0,340100000.0,700000.0,-3000000.0,97400000.0,30900000.0,-500400000.0,-293800000.0,803000000.0,-500400000.0,-293800000.0,803000000.0,5800000.0,456700000.0,456700000.0,-91200000.0,68400000.0,1300000.0,,-136500000.0,-297700000.0,-249800000.0,-213400000.0,,11800000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q4,2011-10-01,2011-12-31,,-1351300000.0,24600000.0,224200000.0,71100000.0,86100000.0,,-12400000.0,-67800000.0,4848800000.0,2976500000.0,-1472600000.0,144800000.0,2976500000.0,-1472600000.0,144800000.0,1636300000.0,88800000.0,88800000.0,13100000.0,33600000.0,,,-40600000.0,-121200000.0,-1297800000.0,-567500000.0,,-100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 07:52:07+00:00,-1633200000.0,64300000.0,224200000.0,71100000.0,331400000.0,,6300000.0,-184600000.0,5145800000.0,2933800000.0,-2024300000.0,685500000.0,2933800000.0,-2024300000.0,685500000.0,1601300000.0,463300000.0,463300000.0,11100000.0,102700000.0,-28100000.0,,-162900000.0,-366000000.0,-1461800000.0,-690000000.0,,3000000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-30 16:35:25+00:00,-281900000.0,39700000.0,,,245300000.0,,18700000.0,-116800000.0,297000000.0,-42700000.0,-551700000.0,540700000.0,-42700000.0,-551700000.0,540700000.0,-35000000.0,374500000.0,374500000.0,-2000000.0,69100000.0,-28100000.0,,-122300000.0,-244800000.0,-164000000.0,-122500000.0,,3100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q3TTM,2010-10-01,2011-09-30,,-285700000.0,81200000.0,209600000.0,63300000.0,292200000.0,,20900000.0,-24000000.0,207100000.0,-219400000.0,-615500000.0,856000000.0,-219400000.0,-615500000.0,852900000.0,38900000.0,506100000.0,506100000.0,500000.0,90000000.0,-8000000.0,,-158200000.0,-326000000.0,-232100000.0,-126200000.0,,4200000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q3,2011-07-01,2011-09-30,,-800000.0,39700000.0,,,57400000.0,,-1000000.0,-40400000.0,-65300000.0,-106300000.0,-87300000.0,238600000.0,-106200000.0,-87300000.0,238600000.0,44100000.0,154500000.0,154500000.0,27400000.0,10600000.0,,,-41100000.0,-87100000.0,-10200000.0,-300000.0,,600000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-04 16:31:44+00:00,-281100000.0,,,,187900000.0,,19700000.0,-76400000.0,362300000.0,63600000.0,-464400000.0,302100000.0,63500000.0,-464400000.0,302100000.0,-79100000.0,220000000.0,220000000.0,-29400000.0,58500000.0,-28100000.0,,-81200000.0,-157700000.0,-153800000.0,-122200000.0,,2500000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q2TTM,2010-07-01,2011-06-30,,-323800000.0,41500000.0,209600000.0,63300000.0,316300000.0,6000000.0,22400000.0,21700000.0,289100000.0,-234800000.0,-633100000.0,887500000.0,-234900000.0,-633100000.0,887500000.0,41900000.0,525900000.0,525900000.0,-17900000.0,122900000.0,-10100000.0,,-153300000.0,-308900000.0,-224500000.0,-269000000.0,,3700000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q2,2011-04-01,2011-06-30,,-281100000.0,,,,96700000.0,,8000000.0,-67400000.0,-103400000.0,-155600000.0,-86600000.0,246000000.0,-155600000.0,-86600000.0,246000000.0,11800000.0,126200000.0,126200000.0,90500000.0,42400000.0,277500000.0,,-40600000.0,-85100000.0,-2000000.0,-52000000.0,,2100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q1,2011-01-01,2011-03-31,2011-05-05 07:31:11+00:00,,,,,91200000.0,,11700000.0,-9000000.0,465700000.0,219200000.0,-377800000.0,56100000.0,219100000.0,-377800000.0,56100000.0,-90900000.0,93800000.0,93800000.0,-119900000.0,16100000.0,-305600000.0,,-40600000.0,-72600000.0,-151800000.0,-70200000.0,,400000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2011.0,Q1TTM,2010-04-01,2011-03-31,,-43400000.0,41500000.0,209600000.0,63300000.0,311400000.0,16000000.0,8100000.0,72600000.0,353000000.0,-189100000.0,-623900000.0,871100000.0,-189200000.0,-623900000.0,871100000.0,66100000.0,529200000.0,529200000.0,-83600000.0,105900000.0,-288000000.0,,-149300000.0,-310700000.0,-224400000.0,-274300000.0,,2200000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q4,2012-10-01,2012-12-31,,,61200000.0,222600000.0,279000000.0,119700000.0,,2400000.0,111500000.0,499600000.0,422200000.0,-73000000.0,482200000.0,422200000.0,-73000000.0,482200000.0,833800000.0,234500000.0,234500000.0,-44700000.0,72000000.0,,,-126300000.0,,-6300000.0,-16800000.0,,
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 08:50:20+00:00,-43000000.0,246300000.0,222600000.0,279000000.0,468200000.0,130700000.0,-7300000.0,-71100000.0,1001200000.0,-1393600000.0,-487900000.0,1203000000.0,-1393600000.0,-487900000.0,1203000000.0,-685800000.0,701300000.0,701300000.0,-141700000.0,213800000.0,16000000.0,,-306800000.0,-607500000.0,-2091900000.0,-209900000.0,,15900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-30 16:35:25+00:00,-43000000.0,185100000.0,,,348500000.0,13800000.0,-9700000.0,-182600000.0,501600000.0,-1815800000.0,-414900000.0,720800000.0,-1815800000.0,-414900000.0,720800000.0,-1519600000.0,466800000.0,466800000.0,-97000000.0,141800000.0,17300000.0,,-180500000.0,-411600000.0,-2085600000.0,-193100000.0,,9900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q3TTM,2011-10-01,2012-09-30,,-1394300000.0,209700000.0,224200000.0,71100000.0,434600000.0,13800000.0,-22100000.0,-250400000.0,5350400000.0,1160700000.0,-1887500000.0,865600000.0,1160700000.0,-1887500000.0,865600000.0,116700000.0,555600000.0,555600000.0,-83900000.0,175400000.0,17300000.0,,-221100000.0,-532800000.0,-3383400000.0,-760600000.0,,9800000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q3,2012-07-01,2012-09-30,,,61300000.0,,,116700000.0,,5700000.0,91800000.0,75200000.0,-361700000.0,-134600000.0,509700000.0,-361700000.0,-134600000.0,509700000.0,19100000.0,239300000.0,239300000.0,600000.0,19400000.0,,,-59600000.0,,-394500000.0,-2200000.0,,
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-02 07:37:52+00:00,-27400000.0,123800000.0,,,231800000.0,,-15400000.0,-274400000.0,426400000.0,-1454100000.0,-280300000.0,211100000.0,-1454100000.0,-280300000.0,211100000.0,-1538700000.0,227500000.0,227500000.0,-97600000.0,122400000.0,1600000.0,,-120900000.0,-262500000.0,-1691100000.0,-190900000.0,,8000000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1379500000.0,188100000.0,224200000.0,71100000.0,375300000.0,,-28800000.0,-382600000.0,5209900000.0,1416100000.0,-1840200000.0,594500000.0,1416200000.0,-1840200000.0,594500000.0,141700000.0,470800000.0,470800000.0,-57100000.0,166600000.0,1600000.0,,-202600000.0,-470800000.0,-2999100000.0,-758700000.0,,8500000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q2,2012-04-01,2012-06-30,,-15600000.0,62100000.0,,,116300000.0,,-22400000.0,-128700000.0,106800000.0,15700000.0,-143000000.0,100600000.0,15700000.0,-143000000.0,100600000.0,-49100000.0,183400000.0,183400000.0,-132500000.0,75800000.0,800000.0,,-59700000.0,-134000000.0,-1600000.0,-105600000.0,,5800000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q1,2012-01-01,2012-03-31,2012-05-03 07:01:54+00:00,-11800000.0,61700000.0,,,115500000.0,,7000000.0,-145700000.0,319600000.0,-1469800000.0,-137300000.0,110500000.0,-1469800000.0,-137300000.0,110500000.0,-1489600000.0,44100000.0,44100000.0,34900000.0,46600000.0,800000.0,,-61200000.0,-128500000.0,-1689500000.0,-85300000.0,,2200000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1645000000.0,126000000.0,224200000.0,71100000.0,355700000.0,,1600000.0,-321300000.0,4999700000.0,1244800000.0,-1783800000.0,739900000.0,1244900000.0,-1783800000.0,739900000.0,202600000.0,413600000.0,413600000.0,165900000.0,133200000.0,278300000.0,,-183500000.0,-421900000.0,-2999500000.0,-705100000.0,,4800000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q4,2013-10-01,2013-12-31,,4200000.0,81500000.0,434200000.0,258900000.0,132900000.0,,1500000.0,117500000.0,-400000.0,-486900000.0,-200400000.0,630600000.0,-486900000.0,-200400000.0,630600000.0,-55200000.0,289600000.0,289600000.0,9100000.0,28200000.0,100000.0,,-74500000.0,-213200000.0,-361100000.0,-79100000.0,,8500000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 08:50:20+00:00,-1446000000.0,302000000.0,434200000.0,258900000.0,514200000.0,,1900000.0,-327100000.0,900300000.0,-292600000.0,-2087700000.0,1559800000.0,-292600000.0,-2087700000.0,1559800000.0,-818600000.0,973600000.0,973600000.0,97100000.0,122300000.0,2500000.0,,-218100000.0,-662300000.0,-789500000.0,-307600000.0,,18100000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-31 16:35:26+00:00,-1450200000.0,220500000.0,,,381300000.0,,400000.0,-444600000.0,900700000.0,194300000.0,-1887300000.0,929200000.0,194300000.0,-1887300000.0,929200000.0,-763400000.0,684000000.0,684000000.0,88000000.0,94100000.0,2400000.0,,-143600000.0,-449100000.0,-428400000.0,-228500000.0,,9600000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1450200000.0,281700000.0,222600000.0,279000000.0,501000000.0,116900000.0,2800000.0,-333100000.0,1400300000.0,616500000.0,-1960300000.0,1411400000.0,616500000.0,-1960300000.0,1411400000.0,70400000.0,918500000.0,918500000.0,43300000.0,166100000.0,1100000.0,,-269900000.0,-645000000.0,-434700000.0,-245300000.0,,15600000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q3,2013-07-01,2013-09-30,,1900000.0,81000000.0,,,130900000.0,,5100000.0,-148900000.0,833100000.0,-363500000.0,-158600000.0,536200000.0,-363500000.0,-158600000.0,536200000.0,19200000.0,307200000.0,307200000.0,166000000.0,-880200000.0,,,-71200000.0,-167800000.0,-192400000.0,-52800000.0,,7300000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-01 07:48:37+00:00,-1452100000.0,139500000.0,,,250400000.0,,-4700000.0,-295700000.0,67600000.0,557800000.0,-1728700000.0,393000000.0,557800000.0,-1728700000.0,393000000.0,-782600000.0,376800000.0,376800000.0,-78000000.0,974300000.0,2400000.0,,-72400000.0,-281300000.0,-236000000.0,-175700000.0,,2300000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1467700000.0,262000000.0,222600000.0,279000000.0,486800000.0,130700000.0,3400000.0,-92400000.0,642400000.0,618300000.0,-1936300000.0,1384900000.0,618300000.0,-1936300000.0,1384900000.0,70300000.0,850600000.0,850600000.0,-122100000.0,1065700000.0,16800000.0,,-258300000.0,-626300000.0,-636800000.0,-194700000.0,,10200000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q2,2013-04-01,2013-06-30,,-1360900000.0,76800000.0,,,127800000.0,,500000.0,-161300000.0,67600000.0,851300000.0,-1507900000.0,207000000.0,851300000.0,-1507900000.0,207000000.0,-449100000.0,215800000.0,215800000.0,-52100000.0,930000000.0,-2600000.0,,-67900000.0,-145800000.0,75700000.0,-153500000.0,,1400000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q1,2013-01-01,2013-03-31,2013-05-02 06:37:18+00:00,-91200000.0,62700000.0,,,122600000.0,,-5200000.0,-134400000.0,,-293500000.0,-220800000.0,186000000.0,-293500000.0,-220800000.0,186000000.0,-333500000.0,161000000.0,161000000.0,-25900000.0,44300000.0,5000000.0,,-4500000.0,-135500000.0,-311700000.0,-22200000.0,,900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2013.0,Q1TTM,2012-04-01,2013-03-31,,-122400000.0,247300000.0,222600000.0,279000000.0,475300000.0,130700000.0,-19500000.0,-59800000.0,681600000.0,-217300000.0,-571400000.0,1278500000.0,-217300000.0,-571400000.0,1278500000.0,470300000.0,818200000.0,818200000.0,-202500000.0,211500000.0,20200000.0,,-250100000.0,-614500000.0,-714100000.0,-146800000.0,,14600000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 08:25:17+00:00,-82600000.0,313900000.0,522000000.0,255500000.0,558100000.0,10400000.0,-25900000.0,-304300000.0,599600000.0,-1071000000.0,-848300000.0,1815600000.0,-1071000000.0,-848300000.0,1815600000.0,-129600000.0,1222200000.0,1222200000.0,25700000.0,22600000.0,-700000.0,,-352800000.0,-793900000.0,-911800000.0,-428600000.0,7600000.0,10900000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q4,2014-10-01,2014-12-31,,-11800000.0,77300000.0,522000000.0,255500000.0,140700000.0,1200000.0,-18100000.0,86000000.0,289400000.0,-357300000.0,-283400000.0,670600000.0,-357300000.0,-283400000.0,670600000.0,11800000.0,343300000.0,343300000.0,23300000.0,30900000.0,-9400000.0,,-85500000.0,-273300000.0,-504500000.0,-87600000.0,7600000.0,2300000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-02 16:33:02+00:00,-70800000.0,236600000.0,,,417400000.0,9200000.0,-7800000.0,-390300000.0,310200000.0,-713700000.0,-564900000.0,1145000000.0,-713700000.0,-564900000.0,1145000000.0,-141400000.0,878900000.0,878900000.0,2400000.0,-8300000.0,8700000.0,,-267300000.0,-520600000.0,-407300000.0,-341000000.0,,8600000.0
Ecolab Inc,ECL,82DYEISM090VG8LTLS26,31462,2014.0,Q3TTM,2013-10-01,2014-09-30,,-66600000.0,318100000.0,434200000.0,258900000.0,550300000.0,9200000.0,-6300000.0,-272800000.0,309800000.0,-1200600000.0,-765300000.0,1775600000.0,-1200600000.0,-765300000.0,1775600000.0,-196600000.0,1168500000.0,1168500000.0,11500000.0,19900000.0,8800000.0,,-341800000.0,-733800000.0,-768400000.0,-420100000.0,,17100000.0
