company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 06:37:54+00:00,0.31,0.31,0.31,152000000.0,0.31,,82000000.0,114000000.0,114000000.0,,113000000.0,1000000.0,654000000.0,1596000000.0,,-4000000.0,34000000.0,474000000.0,654000000.0,942000000.0,83000000.0,1000000.0,660000000.0,282000000.0,-86000000.0,196000000.0,1596000000.0,364500000.0,359264465.0,363216877.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.59,0.59,0.59,299000000.0,0.58,,126000000.0,215000000.0,215000000.0,,213000000.0,2000000.0,1295000000.0,3083000000.0,,-5000000.0,44000000.0,939000000.0,1295000000.0,1788000000.0,162000000.0,2000000.0,1282000000.0,506000000.0,-165000000.0,341000000.0,3083000000.0,364500000.0,359264465.0,363216877.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.66,1.66,1.15,585000000.0,1.64,,385000000.0,611000000.0,611000000.0,,606000000.0,5000000.0,2564000000.0,6238000000.0,-3000000.0,202000000.0,67000000.0,1908000000.0,2564000000.0,3674000000.0,321000000.0,4000000.0,2560000000.0,1114000000.0,-115000000.0,999000000.0,6238000000.0,364500000.0,359264465.0,363216877.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,Q1,2016-01-01,2016-03-31,2017-04-25 06:32:34+00:00,0.28,0.28,0.28,147000000.0,0.27,,44000000.0,101000000.0,101000000.0,,100000000.0,1000000.0,641000000.0,1487000000.0,,-1000000.0,10000000.0,465000000.0,641000000.0,846000000.0,79000000.0,1000000.0,622000000.0,224000000.0,-79000000.0,145000000.0,1487000000.0,357100000.0,361580670.0,365201139.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.66,1.66,1.12,579000000.0,1.64,,389000000.0,613000000.0,613000000.0,,607000000.0,6000000.0,2558000000.0,6201000000.0,-3000000.0,200000000.0,47000000.0,1899000000.0,2558000000.0,3643000000.0,317000000.0,4000000.0,2525000000.0,1118000000.0,-113000000.0,1005000000.0,6201000000.0,357100000.0,361580670.0,365201139.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 06:50:25+00:00,1.2,1.2,1.33,640000000.0,1.2,,388000000.0,440000000.0,440000000.0,,429000000.0,11000000.0,2765000000.0,6572000000.0,,-16000000.0,80000000.0,1873000000.0,2765000000.0,3807000000.0,374000000.0,4000000.0,2593000000.0,1214000000.0,-386000000.0,828000000.0,6572000000.0,357500000.0,356714940.0,358052433.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q4,2017-10-01,2017-12-31,,0.22,0.22,0.34,163000000.0,0.22,,162000000.0,84000000.0,84000000.0,,81000000.0,3000000.0,734000000.0,1761000000.0,,-12000000.0,32000000.0,478000000.0,734000000.0,1027000000.0,97000000.0,1000000.0,673000000.0,354000000.0,-108000000.0,246000000.0,1761000000.0,357500000.0,356714940.0,358052433.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 06:41:34+00:00,0.41,0.41,0.34,160000000.0,0.41,,92000000.0,150000000.0,150000000.0,,146000000.0,4000000.0,692000000.0,1641000000.0,,2000000.0,7000000.0,448000000.0,692000000.0,949000000.0,95000000.0,1000000.0,615000000.0,334000000.0,-92000000.0,242000000.0,1641000000.0,356100000.0,356426891.0,357692115.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.98,0.98,0.99,477000000.0,0.98,,226000000.0,356000000.0,356000000.0,,348000000.0,8000000.0,2031000000.0,4811000000.0,,-4000000.0,48000000.0,1395000000.0,2031000000.0,2780000000.0,277000000.0,3000000.0,1920000000.0,860000000.0,-278000000.0,582000000.0,4811000000.0,356100000.0,356426891.0,357692115.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.43,1.43,1.3,630000000.0,1.43,,327000000.0,516000000.0,516000000.0,,507000000.0,9000000.0,2701000000.0,6467000000.0,,14000000.0,80000000.0,1868000000.0,2701000000.0,3766000000.0,363000000.0,4000000.0,2578000000.0,1188000000.0,-345000000.0,843000000.0,6467000000.0,356100000.0,356426891.0,357692115.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 06:41:05+00:00,0.37,0.37,0.34,162000000.0,0.37,,91000000.0,133000000.0,133000000.0,,131000000.0,2000000.0,678000000.0,1644000000.0,,-6000000.0,9000000.0,474000000.0,678000000.0,966000000.0,92000000.0,1000000.0,645000000.0,321000000.0,-97000000.0,224000000.0,1644000000.0,354100000.0,356829766.0,358085067.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.57,0.57,0.65,317000000.0,0.57,,134000000.0,206000000.0,206000000.0,,202000000.0,4000000.0,1339000000.0,3170000000.0,,-6000000.0,41000000.0,947000000.0,1339000000.0,1831000000.0,182000000.0,2000000.0,1305000000.0,526000000.0,-186000000.0,340000000.0,3170000000.0,354100000.0,356829766.0,358085067.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.38,1.38,1.27,621000000.0,1.38,,317000000.0,498000000.0,498000000.0,,491000000.0,7000000.0,2651000000.0,6396000000.0,,14000000.0,102000000.0,1872000000.0,2651000000.0,3745000000.0,353000000.0,4000000.0,2595000000.0,1150000000.0,-335000000.0,815000000.0,6396000000.0,354100000.0,356829766.0,358085067.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 06:41:49+00:00,0.2,0.2,0.31,155000000.0,0.2,,43000000.0,73000000.0,73000000.0,,71000000.0,2000000.0,661000000.0,1526000000.0,,0.0,32000000.0,473000000.0,661000000.0,865000000.0,90000000.0,1000000.0,660000000.0,205000000.0,-89000000.0,116000000.0,1526000000.0,355000000.0,357399749.0,359054968.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.32,1.32,1.24,611000000.0,1.32,,308000000.0,479000000.0,479000000.0,,473000000.0,6000000.0,2627000000.0,6348000000.0,,16000000.0,127000000.0,1872000000.0,2627000000.0,3721000000.0,344000000.0,4000000.0,2610000000.0,1111000000.0,-324000000.0,787000000.0,6348000000.0,355000000.0,357399749.0,359054968.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 06:50:25+00:00,-2.0,-2.0,1.39,675000000.0,-2.0,1413000000.0,-182000000.0,-700000000.0,-700000000.0,,-712000000.0,12000000.0,2805000000.0,6515000000.0,,-21000000.0,139000000.0,1958000000.0,2805000000.0,3710000000.0,394000000.0,8000000.0,4185000000.0,-475000000.0,-407000000.0,-882000000.0,6515000000.0,356000000.0,355601564.0,355601564.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q4,2018-10-01,2018-12-31,,-2.67,-2.67,0.35,171000000.0,-2.67,1413000000.0,-324000000.0,-949000000.0,-949000000.0,,-952000000.0,3000000.0,707000000.0,1658000000.0,1000000.0,-6000000.0,31000000.0,507000000.0,707000000.0,951000000.0,99000000.0,2000000.0,2122000000.0,-1171000000.0,-103000000.0,-1274000000.0,1658000000.0,356000000.0,355601564.0,355601564.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 06:57:04+00:00,0.27,0.27,0.35,175000000.0,0.27,,59000000.0,98000000.0,98000000.0,,96000000.0,2000000.0,681000000.0,1600000000.0,,-7000000.0,19000000.0,464000000.0,681000000.0,919000000.0,99000000.0,2000000.0,658000000.0,261000000.0,-104000000.0,157000000.0,1600000000.0,355600000.0,354993315.0,355561704.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.67,0.67,1.04,504000000.0,0.67,,142000000.0,249000000.0,249000000.0,,240000000.0,9000000.0,2098000000.0,4857000000.0,-1000000.0,-15000000.0,108000000.0,1451000000.0,2098000000.0,2759000000.0,295000000.0,6000000.0,2063000000.0,696000000.0,-304000000.0,392000000.0,4857000000.0,355600000.0,354993315.0,355561704.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q3TTM,2017-10-01,2018-09-30,,0.89,0.89,1.38,667000000.0,0.89,,304000000.0,333000000.0,333000000.0,,321000000.0,12000000.0,2832000000.0,6618000000.0,-1000000.0,-27000000.0,140000000.0,1929000000.0,2832000000.0,3786000000.0,392000000.0,7000000.0,2736000000.0,1050000000.0,-412000000.0,638000000.0,6618000000.0,355600000.0,354993315.0,355561704.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 07:18:03+00:00,0.2,0.2,0.35,162000000.0,0.2,,44000000.0,76000000.0,76000000.0,,72000000.0,4000000.0,698000000.0,1647000000.0,-1000000.0,-9000000.0,65000000.0,494000000.0,698000000.0,949000000.0,100000000.0,2000000.0,721000000.0,228000000.0,-107000000.0,121000000.0,1647000000.0,360000000.0,355773490.0,356376160.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.4,0.4,0.69,329000000.0,0.4,,83000000.0,151000000.0,151000000.0,,144000000.0,7000000.0,1417000000.0,3257000000.0,-1000000.0,-8000000.0,89000000.0,987000000.0,1417000000.0,1840000000.0,196000000.0,4000000.0,1405000000.0,435000000.0,-200000000.0,235000000.0,3257000000.0,360000000.0,355773490.0,356376160.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.03,1.03,1.37,652000000.0,1.03,,337000000.0,385000000.0,385000000.0,,371000000.0,14000000.0,2843000000.0,6659000000.0,-1000000.0,-18000000.0,128000000.0,1913000000.0,2843000000.0,3816000000.0,388000000.0,6000000.0,2693000000.0,1123000000.0,-400000000.0,723000000.0,6659000000.0,360000000.0,355773490.0,356376160.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 07:08:10+00:00,0.2,0.2,0.34,167000000.0,0.2,,39000000.0,75000000.0,75000000.0,,72000000.0,3000000.0,719000000.0,1610000000.0,,1000000.0,24000000.0,493000000.0,719000000.0,891000000.0,96000000.0,2000000.0,684000000.0,207000000.0,-93000000.0,114000000.0,1610000000.0,360000000.0,356460561.0,357273815.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.2,1.2,1.36,652000000.0,1.2,,384000000.0,442000000.0,442000000.0,,430000000.0,12000000.0,2823000000.0,6656000000.0,,-15000000.0,72000000.0,1893000000.0,2823000000.0,3833000000.0,380000000.0,5000000.0,2617000000.0,1216000000.0,-390000000.0,826000000.0,6656000000.0,360000000.0,356460561.0,357273815.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q4,2019-10-01,2019-12-31,,-0.31,-0.31,0.06,206000000.0,-0.3,,65000000.0,-108000000.0,-108000000.0,,-109000000.0,1000000.0,734000000.0,1691000000.0,,-171000000.0,28000000.0,499000000.0,734000000.0,957000000.0,98000000.0,2000000.0,733000000.0,224000000.0,-267000000.0,-43000000.0,1691000000.0,354700000.0,355731862.0,355731862.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 06:50:25+00:00,-1.17,-1.17,1.11,756000000.0,-1.17,1004000000.0,-260000000.0,-403000000.0,-403000000.0,,-415000000.0,12000000.0,2822000000.0,6498000000.0,,-179000000.0,80000000.0,1929000000.0,2822000000.0,3676000000.0,397000000.0,6000000.0,3769000000.0,-93000000.0,-570000000.0,-663000000.0,6498000000.0,354700000.0,355731862.0,355731862.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q3YTD,2019-01-01,2019-09-30,,-0.86,-0.86,1.05,550000000.0,-0.87,1004000000.0,-325000000.0,-295000000.0,-295000000.0,,-306000000.0,11000000.0,2088000000.0,4807000000.0,,-8000000.0,52000000.0,1430000000.0,2088000000.0,2719000000.0,299000000.0,4000000.0,3036000000.0,-317000000.0,-303000000.0,-620000000.0,4807000000.0,354900000.0,355779274.0,355779274.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q3TTM,2018-10-01,2019-09-30,,-3.53,-3.53,1.4,721000000.0,-3.54,2417000000.0,-649000000.0,-1244000000.0,-1244000000.0,,-1258000000.0,14000000.0,2795000000.0,6465000000.0,1000000.0,-14000000.0,83000000.0,1937000000.0,2795000000.0,3670000000.0,398000000.0,6000000.0,5158000000.0,-1488000000.0,-406000000.0,-1894000000.0,6465000000.0,354900000.0,355779274.0,355779274.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 06:57:04+00:00,-1.33,-1.33,0.35,186000000.0,-1.33,1004000000.0,-380000000.0,-468000000.0,-468000000.0,,-472000000.0,4000000.0,694000000.0,1616000000.0,,-9000000.0,5000000.0,467000000.0,694000000.0,922000000.0,100000000.0,1000000.0,1662000000.0,-740000000.0,-108000000.0,-848000000.0,1616000000.0,354900000.0,355779274.0,355779274.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.47,0.47,0.7,364000000.0,0.46,,55000000.0,173000000.0,173000000.0,,166000000.0,7000000.0,1394000000.0,3191000000.0,,1000000.0,47000000.0,963000000.0,1394000000.0,1797000000.0,199000000.0,3000000.0,1374000000.0,423000000.0,-195000000.0,228000000.0,3191000000.0,351400000.0,355630327.0,356627708.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q2TTM,2018-07-01,2019-06-30,,-1.93,-1.93,1.4,710000000.0,-1.94,1413000000.0,-210000000.0,-678000000.0,-678000000.0,,-690000000.0,12000000.0,2782000000.0,6449000000.0,1000000.0,-12000000.0,97000000.0,1934000000.0,2782000000.0,3667000000.0,397000000.0,7000000.0,4154000000.0,-487000000.0,-402000000.0,-889000000.0,6449000000.0,351400000.0,355630327.0,356627708.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 07:18:03+00:00,0.35,0.35,0.35,185000000.0,0.34,,23000000.0,126000000.0,126000000.0,,123000000.0,3000000.0,699000000.0,1628000000.0,,-1000000.0,12000000.0,483000000.0,699000000.0,929000000.0,100000000.0,1000000.0,680000000.0,249000000.0,-100000000.0,149000000.0,1628000000.0,351400000.0,355630327.0,356627708.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 16:07:23+00:00,0.12,0.12,0.35,179000000.0,0.12,,32000000.0,47000000.0,47000000.0,,43000000.0,4000000.0,695000000.0,1563000000.0,,2000000.0,35000000.0,480000000.0,695000000.0,868000000.0,99000000.0,2000000.0,694000000.0,174000000.0,-95000000.0,79000000.0,1563000000.0,358300000.0,355444756.0,356357083.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q1TTM,2018-04-01,2019-03-31,,-2.08,-2.08,1.4,687000000.0,-2.08,1413000000.0,-189000000.0,-728000000.0,-728000000.0,,-741000000.0,13000000.0,2781000000.0,6468000000.0,,-20000000.0,150000000.0,1945000000.0,2781000000.0,3687000000.0,397000000.0,8000000.0,4195000000.0,-508000000.0,-409000000.0,-917000000.0,6468000000.0,358300000.0,355444756.0,356357083.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2020.0,Q1TTM,2019-04-01,2020-03-31,,-1.34,-1.34,0.82,791000000.0,-1.34,1004000000.0,-281000000.0,-463000000.0,-463000000.0,,-476000000.0,13000000.0,2848000000.0,6494000000.0,,-188000000.0,56000000.0,1964000000.0,2848000000.0,3646000000.0,392000000.0,5000000.0,3815000000.0,-169000000.0,-575000000.0,-744000000.0,6494000000.0,360000000.0,356389022.0,356389022.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 16:07:23+00:00,-0.05,-0.05,0.06,214000000.0,-0.05,,11000000.0,-13000000.0,-13000000.0,,-18000000.0,5000000.0,721000000.0,1559000000.0,,-7000000.0,11000000.0,515000000.0,721000000.0,838000000.0,94000000.0,1000000.0,740000000.0,98000000.0,-100000000.0,-2000000.0,1559000000.0,360000000.0,356389022.0,356389022.0
