company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-25 06:32:46+00:00,-241000000.0,107000000.0,191000000.0,450000000.0,,17000000.0,-87000000.0,72000000.0,689000000.0,-90000000.0,-591000000.0,753000000.0,-90000000.0,-591000000.0,753000000.0,89000000.0,347000000.0,347000000.0,,43000000.0,,-4000000.0,,-323000000.0,-263000000.0,-83000000.0,-134000000.0,-394000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,Q3TTM,2015-10-01,2016-09-30,,-309000000.0,161000000.0,317000000.0,592000000.0,30000000.0,10000000.0,103000000.0,104000000.0,690000000.0,-408000000.0,-668000000.0,1154000000.0,-408000000.0,-668000000.0,1154000000.0,88000000.0,601000000.0,601000000.0,,-142000000.0,,32000000.0,,-424000000.0,-311000000.0,-117000000.0,-210000000.0,-568000000.0,7000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,Q3,2016-07-01,2016-09-30,,-75000000.0,39000000.0,34000000.0,151000000.0,,4000000.0,164000000.0,43000000.0,-28000000.0,-241000000.0,-119000000.0,456000000.0,-241000000.0,-119000000.0,456000000.0,100000000.0,132000000.0,132000000.0,,9000000.0,,-5000000.0,,-111000000.0,-11000000.0,-28000000.0,-55000000.0,-90000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-27 06:37:54+00:00,-166000000.0,68000000.0,157000000.0,299000000.0,,13000000.0,-251000000.0,29000000.0,717000000.0,151000000.0,-472000000.0,297000000.0,151000000.0,-472000000.0,297000000.0,-11000000.0,215000000.0,215000000.0,,34000000.0,,1000000.0,,-212000000.0,-252000000.0,-55000000.0,-79000000.0,-304000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,Q2TTM,2015-07-01,2016-06-30,,-310000000.0,162000000.0,313000000.0,585000000.0,30000000.0,-9000000.0,99000000.0,75000000.0,718000000.0,-468000000.0,-660000000.0,1152000000.0,-468000000.0,-660000000.0,1152000000.0,15000000.0,611000000.0,611000000.0,,-143000000.0,,34000000.0,,-428000000.0,-301000000.0,-120000000.0,-182000000.0,-651000000.0,7000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,Q2,2016-04-01,2016-06-30,,-85000000.0,39000000.0,128000000.0,152000000.0,,-1000000.0,-76000000.0,11000000.0,221000000.0,21000000.0,-316000000.0,210000000.0,21000000.0,-316000000.0,210000000.0,-86000000.0,114000000.0,114000000.0,,20000000.0,,1000000.0,,-111000000.0,-205000000.0,-27000000.0,121000000.0,-221000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,Q1,2016-01-01,2016-03-31,2017-04-25 06:32:34+00:00,-81000000.0,29000000.0,29000000.0,147000000.0,,14000000.0,-175000000.0,18000000.0,496000000.0,130000000.0,-156000000.0,87000000.0,130000000.0,-156000000.0,87000000.0,75000000.0,101000000.0,101000000.0,,14000000.0,,,,-101000000.0,-47000000.0,-28000000.0,-200000000.0,-83000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2016.0,Q1TTM,2015-04-01,2016-03-31,,-286000000.0,159000000.0,309000000.0,579000000.0,30000000.0,-10000000.0,144000000.0,84000000.0,497000000.0,-650000000.0,-446000000.0,1195000000.0,-650000000.0,-446000000.0,1195000000.0,89000000.0,613000000.0,613000000.0,,-141000000.0,,34000000.0,,-419000000.0,-102000000.0,-129000000.0,-203000000.0,-609000000.0,7000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 06:50:25+00:00,-370000000.0,232000000.0,352000000.0,640000000.0,2000000.0,,203000000.0,6000000.0,2745000000.0,-215000000.0,-1236000000.0,1310000000.0,-215000000.0,-1236000000.0,1310000000.0,-98000000.0,440000000.0,440000000.0,,27000000.0,21000000.0,-13000000.0,43000000.0,-474000000.0,-778000000.0,-119000000.0,-2373000000.0,-140000000.0,42000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q4,2017-10-01,2017-12-31,,-106000000.0,57000000.0,138000000.0,163000000.0,2000000.0,-40000000.0,244000000.0,-20000000.0,,-167000000.0,-348000000.0,506000000.0,-167000000.0,-348000000.0,506000000.0,-6000000.0,84000000.0,84000000.0,,15000000.0,21000000.0,-11000000.0,43000000.0,-121000000.0,-183000000.0,-64000000.0,-24000000.0,-23000000.0,14000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-25 06:41:34+00:00,-264000000.0,175000000.0,214000000.0,477000000.0,,40000000.0,-41000000.0,26000000.0,2745000000.0,-48000000.0,-888000000.0,804000000.0,-48000000.0,-888000000.0,804000000.0,-92000000.0,356000000.0,356000000.0,,12000000.0,,-2000000.0,,-353000000.0,-595000000.0,-55000000.0,-2349000000.0,-117000000.0,28000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q3TTM,2016-10-01,2017-09-30,,-347000000.0,225000000.0,342000000.0,630000000.0,34000000.0,14000000.0,211000000.0,36000000.0,4558000000.0,-206000000.0,-939000000.0,1347000000.0,-206000000.0,-939000000.0,1347000000.0,216000000.0,516000000.0,516000000.0,,-10000000.0,,2000000.0,,-464000000.0,-617000000.0,-81000000.0,-4195000000.0,-141000000.0,70000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q3,2017-07-01,2017-09-30,,-89000000.0,53000000.0,50000000.0,160000000.0,,13000000.0,223000000.0,7000000.0,-101000000.0,-271000000.0,-128000000.0,538000000.0,-271000000.0,-128000000.0,538000000.0,152000000.0,150000000.0,150000000.0,,5000000.0,,-1000000.0,,-121000000.0,-14000000.0,-24000000.0,-23000000.0,-33000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-26 06:41:05+00:00,-175000000.0,122000000.0,164000000.0,317000000.0,,27000000.0,-264000000.0,19000000.0,2846000000.0,223000000.0,-760000000.0,266000000.0,223000000.0,-760000000.0,266000000.0,-244000000.0,206000000.0,206000000.0,,7000000.0,,-1000000.0,,-232000000.0,-581000000.0,-31000000.0,-2326000000.0,-84000000.0,28000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q2TTM,2016-07-01,2017-06-30,,-333000000.0,211000000.0,326000000.0,621000000.0,34000000.0,5000000.0,152000000.0,72000000.0,4631000000.0,-176000000.0,-930000000.0,1265000000.0,-176000000.0,-930000000.0,1265000000.0,164000000.0,498000000.0,498000000.0,,-6000000.0,,-2000000.0,,-454000000.0,-614000000.0,-85000000.0,-4227000000.0,-198000000.0,70000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q2,2017-04-01,2017-06-30,,-78000000.0,70000000.0,130000000.0,162000000.0,,13000000.0,-61000000.0,6000000.0,2351000000.0,-106000000.0,-74000000.0,226000000.0,-106000000.0,-74000000.0,226000000.0,59000000.0,133000000.0,133000000.0,,-8000000.0,,-1000000.0,,-121000000.0,-9000000.0,-14000000.0,-2300000000.0,-42000000.0,28000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 06:41:49+00:00,-97000000.0,52000000.0,34000000.0,155000000.0,,14000000.0,-203000000.0,13000000.0,495000000.0,329000000.0,-686000000.0,40000000.0,329000000.0,-686000000.0,40000000.0,-303000000.0,73000000.0,73000000.0,,15000000.0,,,,-111000000.0,-572000000.0,-17000000.0,-26000000.0,-42000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2017.0,Q1TTM,2016-04-01,2017-03-31,,-340000000.0,180000000.0,324000000.0,611000000.0,34000000.0,-9000000.0,137000000.0,77000000.0,2501000000.0,-49000000.0,-1172000000.0,1249000000.0,-49000000.0,-1172000000.0,1249000000.0,19000000.0,479000000.0,479000000.0,,22000000.0,,,,-444000000.0,-810000000.0,-98000000.0,-1806000000.0,-377000000.0,42000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 06:50:25+00:00,-414000000.0,206000000.0,380000000.0,675000000.0,51000000.0,,-382000000.0,5000000.0,781000000.0,-676000000.0,-506000000.0,1058000000.0,-676000000.0,-506000000.0,1058000000.0,-132000000.0,-700000000.0,-700000000.0,,1465000000.0,15000000.0,2000000.0,-8000000.0,-494000000.0,-43000000.0,-106000000.0,-913000000.0,-70000000.0,4000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q4,2018-10-01,2018-12-31,,-109000000.0,50000000.0,138000000.0,171000000.0,51000000.0,,-107000000.0,1000000.0,-205000000.0,-363000000.0,-103000000.0,546000000.0,-363000000.0,-103000000.0,546000000.0,78000000.0,-949000000.0,-949000000.0,,1431000000.0,-2000000.0,-1000000.0,-2000000.0,-124000000.0,-4000000.0,-40000000.0,-33000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 06:57:04+00:00,-305000000.0,156000000.0,242000000.0,504000000.0,,,-275000000.0,4000000.0,986000000.0,-313000000.0,-403000000.0,512000000.0,-313000000.0,-403000000.0,512000000.0,-210000000.0,249000000.0,249000000.0,,34000000.0,17000000.0,3000000.0,-6000000.0,-370000000.0,-39000000.0,-66000000.0,-880000000.0,-70000000.0,4000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q3TTM,2017-10-01,2018-09-30,,-411000000.0,213000000.0,380000000.0,667000000.0,2000000.0,-40000000.0,-31000000.0,-16000000.0,986000000.0,-480000000.0,-751000000.0,1018000000.0,-480000000.0,-751000000.0,1018000000.0,-216000000.0,333000000.0,333000000.0,,49000000.0,38000000.0,-8000000.0,37000000.0,-491000000.0,-222000000.0,-130000000.0,-904000000.0,-93000000.0,18000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q3,2018-07-01,2018-09-30,,-103000000.0,35000000.0,46000000.0,175000000.0,,,108000000.0,1000000.0,-41000000.0,-205000000.0,-127000000.0,387000000.0,-205000000.0,-127000000.0,387000000.0,52000000.0,98000000.0,98000000.0,,6000000.0,-1000000.0,3000000.0,-3000000.0,-124000000.0,-9000000.0,-22000000.0,-30000000.0,-10000000.0,4000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 07:18:03+00:00,-202000000.0,121000000.0,196000000.0,329000000.0,,,-383000000.0,3000000.0,1027000000.0,-108000000.0,-276000000.0,125000000.0,-108000000.0,-276000000.0,125000000.0,-262000000.0,151000000.0,151000000.0,,28000000.0,18000000.0,,-3000000.0,-246000000.0,-30000000.0,-44000000.0,-850000000.0,-60000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q2TTM,2017-07-01,2018-06-30,,-397000000.0,231000000.0,384000000.0,652000000.0,2000000.0,-27000000.0,84000000.0,-10000000.0,926000000.0,-546000000.0,-752000000.0,1169000000.0,-546000000.0,-752000000.0,1169000000.0,-116000000.0,385000000.0,385000000.0,,48000000.0,39000000.0,-12000000.0,40000000.0,-488000000.0,-227000000.0,-132000000.0,-897000000.0,-116000000.0,14000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q2,2018-04-01,2018-06-30,,-100000000.0,79000000.0,145000000.0,162000000.0,,-15000000.0,-11000000.0,-12000000.0,832000000.0,-148000000.0,-144000000.0,242000000.0,-148000000.0,-144000000.0,242000000.0,-68000000.0,76000000.0,76000000.0,,15000000.0,18000000.0,2000000.0,-3000000.0,-125000000.0,-28000000.0,-18000000.0,-821000000.0,-40000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 07:08:10+00:00,-102000000.0,42000000.0,51000000.0,167000000.0,,15000000.0,-372000000.0,15000000.0,195000000.0,40000000.0,-132000000.0,-117000000.0,40000000.0,-132000000.0,-117000000.0,-194000000.0,75000000.0,75000000.0,,13000000.0,,-2000000.0,,-121000000.0,-2000000.0,-26000000.0,-29000000.0,-20000000.0,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2018.0,Q1TTM,2017-04-01,2018-03-31,,-375000000.0,222000000.0,369000000.0,652000000.0,2000000.0,1000000.0,34000000.0,8000000.0,2445000000.0,-504000000.0,-682000000.0,1153000000.0,-504000000.0,-682000000.0,1153000000.0,11000000.0,442000000.0,442000000.0,,25000000.0,21000000.0,-15000000.0,43000000.0,-484000000.0,-208000000.0,-128000000.0,-2376000000.0,-118000000.0,42000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q4,2019-10-01,2019-12-31,,-119000000.0,43000000.0,136000000.0,206000000.0,17000000.0,,190000000.0,1000000.0,-190000000.0,-254000000.0,-160000000.0,470000000.0,-254000000.0,-160000000.0,470000000.0,65000000.0,-108000000.0,-108000000.0,,182000000.0,-3000000.0,-1000000.0,9000000.0,-22000000.0,1000000.0,-58000000.0,-40000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 06:50:25+00:00,-403000000.0,224000000.0,386000000.0,756000000.0,17000000.0,,-520000000.0,4000000.0,,-544000000.0,-582000000.0,1066000000.0,-544000000.0,-582000000.0,1066000000.0,-70000000.0,-403000000.0,-403000000.0,,1233000000.0,-8000000.0,-19000000.0,-10000000.0,-395000000.0,-61000000.0,-116000000.0,-145000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q3TTM,2018-10-01,2019-09-30,,-393000000.0,231000000.0,388000000.0,721000000.0,51000000.0,,-817000000.0,4000000.0,-15000000.0,-653000000.0,-525000000.0,1142000000.0,-653000000.0,-525000000.0,1142000000.0,-57000000.0,-1244000000.0,-1244000000.0,,2482000000.0,-7000000.0,-19000000.0,-21000000.0,-497000000.0,-66000000.0,-98000000.0,-138000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q3,2019-07-01,2019-09-30,,-98000000.0,63000000.0,57000000.0,186000000.0,,,-330000000.0,1000000.0,-106000000.0,-268000000.0,-132000000.0,413000000.0,-268000000.0,-132000000.0,413000000.0,-4000000.0,-468000000.0,-468000000.0,,1025000000.0,-1000000.0,-18000000.0,-17000000.0,-124000000.0,-2000000.0,-14000000.0,-38000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 06:57:04+00:00,-284000000.0,181000000.0,250000000.0,550000000.0,,,-710000000.0,3000000.0,190000000.0,-290000000.0,-422000000.0,596000000.0,-290000000.0,-422000000.0,596000000.0,-135000000.0,-295000000.0,-295000000.0,,1051000000.0,-5000000.0,-18000000.0,-19000000.0,-373000000.0,-62000000.0,-58000000.0,-105000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q2TTM,2018-07-01,2019-06-30,,-398000000.0,203000000.0,377000000.0,710000000.0,51000000.0,,-379000000.0,4000000.0,50000000.0,-590000000.0,-520000000.0,1116000000.0,-590000000.0,-520000000.0,1116000000.0,-1000000.0,-678000000.0,-678000000.0,,1463000000.0,-7000000.0,2000000.0,-7000000.0,-497000000.0,-73000000.0,-106000000.0,-130000000.0,-10000000.0,4000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q2,2019-04-01,2019-06-30,,-94000000.0,76000000.0,138000000.0,185000000.0,,3000000.0,-98000000.0,1000000.0,33000000.0,-126000000.0,-110000000.0,226000000.0,-126000000.0,-110000000.0,226000000.0,-9000000.0,126000000.0,126000000.0,,13000000.0,-1000000.0,-1000000.0,-2000000.0,-125000000.0,-1000000.0,-14000000.0,-34000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 07:18:03+00:00,-186000000.0,118000000.0,193000000.0,364000000.0,,,-380000000.0,2000000.0,296000000.0,-22000000.0,-290000000.0,183000000.0,-22000000.0,-290000000.0,183000000.0,-131000000.0,173000000.0,173000000.0,,26000000.0,-4000000.0,,-2000000.0,-249000000.0,-60000000.0,-44000000.0,-67000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 16:07:23+00:00,-92000000.0,42000000.0,55000000.0,179000000.0,,-3000000.0,-282000000.0,1000000.0,263000000.0,104000000.0,-180000000.0,-43000000.0,104000000.0,-180000000.0,-43000000.0,-122000000.0,47000000.0,47000000.0,,13000000.0,-3000000.0,1000000.0,,-124000000.0,-59000000.0,-30000000.0,-33000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2019.0,Q1TTM,2018-04-01,2019-03-31,,-404000000.0,206000000.0,384000000.0,687000000.0,51000000.0,-18000000.0,-292000000.0,-9000000.0,849000000.0,-612000000.0,-554000000.0,1132000000.0,-612000000.0,-554000000.0,1132000000.0,-60000000.0,-728000000.0,-728000000.0,,1465000000.0,12000000.0,5000000.0,-8000000.0,-497000000.0,-100000000.0,-110000000.0,-917000000.0,-50000000.0,4000000.0
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2020.0,Q1TTM,2019-04-01,2020-03-31,,-419000000.0,234000000.0,381000000.0,791000000.0,17000000.0,-27000000.0,-467000000.0,4000000.0,-128000000.0,-566000000.0,-544000000.0,1104000000.0,-566000000.0,-544000000.0,1104000000.0,-43000000.0,-463000000.0,-463000000.0,,1243000000.0,-9000000.0,-23000000.0,-10000000.0,-292000000.0,-29000000.0,-90000000.0,-141000000.0,,
Nielsen Holdings PLC,NLSN,54930062JS29A5N4GO82,1492633,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 16:07:23+00:00,-108000000.0,52000000.0,50000000.0,214000000.0,,-30000000.0,-229000000.0,1000000.0,135000000.0,82000000.0,-142000000.0,-5000000.0,82000000.0,-142000000.0,-5000000.0,-95000000.0,-13000000.0,-13000000.0,,23000000.0,-4000000.0,-3000000.0,,-21000000.0,-27000000.0,-4000000.0,-29000000.0,,
