company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Vornado Realty Trust,VNO,,899689,2015.0,Q4,2015-10-01,2015-12-31,,,,647000.0,120366000.0,145713000.0,,-68595000.0,,1592412000.0,,992341000.0,-252041000.0,228566000.0,992341000.0,-252041000.0,228566000.0,968866000.0,283544000.0,283544000.0,-132096000.0,-8211000.0,-197700000.0,,-148299000.0,,-235623000.0,-229801000.0,-440988000.0,-2573000.0,,411083000.0
Vornado Realty Trust,VNO,,899689,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-31 16:17:04+00:00,,,7640000.0,256254000.0,420494000.0,,-190387000.0,,2876460000.0,,-373482000.0,-480383000.0,443525000.0,-373482000.0,-480383000.0,443525000.0,-410340000.0,575886000.0,575886000.0,-362468000.0,-158002000.0,233717000.0,,-509896000.0,,-559300000.0,-547431000.0,-2577144000.0,-4900000.0,0.0,392631000.0
Vornado Realty Trust,VNO,,899689,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,9929000.0,382630000.0,579943000.0,,-159916000.0,,3591460000.0,,-787562000.0,-857709000.0,749016000.0,-787562000.0,-857709000.0,750266000.0,-895005000.0,1151872000.0,1151872000.0,-822883000.0,-127497000.0,249402000.0,,-679491000.0,,-722845000.0,-830593000.0,-3563960000.0,-8074000.0,,446327000.0
Vornado Realty Trust,VNO,,899689,2015.0,Q3,2015-07-01,2015-09-30,,,,1056000.0,77793000.0,147552000.0,,43067000.0,,1130000000.0,,18672000.0,-5781000.0,258909000.0,18672000.0,-5781000.0,258909000.0,271800000.0,235240000.0,235240000.0,-166950000.0,1590000.0,178933000.0,,-155440000.0,,-16915000.0,-208933000.0,-955517000.0,-1961000.0,,41134000.0
Vornado Realty Trust,VNO,,899689,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-01 16:18:53+00:00,,,6584000.0,178461000.0,272942000.0,,-233454000.0,,1746460000.0,,-392154000.0,-474602000.0,184616000.0,-392154000.0,-474602000.0,184616000.0,-682140000.0,340646000.0,340646000.0,-195518000.0,-159592000.0,54784000.0,,-354456000.0,,-542385000.0,-338498000.0,-1621627000.0,-2939000.0,,351497000.0
Vornado Realty Trust,VNO,,899689,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,11554000.0,407760000.0,568163000.0,,-136843000.0,,2776460000.0,,-744619000.0,-982553000.0,872283000.0,-744619000.0,-982553000.0,872283000.0,-854889000.0,1085829000.0,1085829000.0,-644866000.0,-125474000.0,76313000.0,,-740275000.0,,-832696000.0,-842160000.0,-2649217000.0,-6113000.0,,615990000.0
Vornado Realty Trust,VNO,,899689,2015.0,Q2,2015-04-01,2015-06-30,,,,4409000.0,86759000.0,141830000.0,,-253996000.0,,946460000.0,,83142000.0,-624473000.0,-9900000.0,83142000.0,-624473000.0,-9900000.0,-551231000.0,215400000.0,215400000.0,-113134000.0,2040000.0,40093000.0,,-156238000.0,,-468595000.0,-195980000.0,-709120000.0,,,9000.0
Vornado Realty Trust,VNO,,899689,2015.0,Q1,2015-01-01,2015-03-31,2016-05-02 16:19:52+00:00,,,2175000.0,91702000.0,131112000.0,,20542000.0,,800000000.0,,-475296000.0,149871000.0,194516000.0,-475296000.0,149871000.0,194516000.0,-130909000.0,125246000.0,125246000.0,-82384000.0,-161632000.0,14691000.0,,-198218000.0,,-73790000.0,-142518000.0,-912507000.0,-2939000.0,,351488000.0
Vornado Realty Trust,VNO,,899689,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,12657000.0,435031000.0,560651000.0,,-134907000.0,,2628285000.0,,-602499000.0,-507355000.0,1020695000.0,-602499000.0,-507355000.0,1020695000.0,-89159000.0,1036116000.0,1036116000.0,-441165000.0,-314652000.0,86565000.0,,-880809000.0,,-419325000.0,-822155000.0,-2029151000.0,-6172000.0,,647560000.0
Vornado Realty Trust,VNO,,899689,2016.0,FY,2016-01-01,2016-12-31,2019-02-11 16:26:42+00:00,,,9716000.0,368762000.0,595270000.0,0.0,-75962000.0,,2403898000.0,0.0,-446154000.0,-893110000.0,995080000.0,-446154000.0,-893110000.0,995080000.0,-344184000.0,981922000.0,981922000.0,-506150000.0,20219000.0,148635000.0,,-686688000.0,,-234790000.0,-994110000.0,-1937147000.0,-186000.0,-246250000.0,187155000.0
Vornado Realty Trust,VNO,,899689,2016.0,Q4,2016-10-01,2016-12-31,,,,2114000.0,92783000.0,149230000.0,,56104000.0,,403294000.0,,-80918000.0,-207064000.0,422666000.0,-80918000.0,-207064000.0,422666000.0,134684000.0,704544000.0,704544000.0,-487212000.0,1299000.0,93799000.0,,-170764000.0,,-14814000.0,-305498000.0,-314747000.0,,,19449000.0
Vornado Realty Trust,VNO,,899689,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-30 16:24:21+00:00,,,7602000.0,275979000.0,446040000.0,,-132066000.0,,2000604000.0,,-365236000.0,-686046000.0,572414000.0,-365236000.0,-686046000.0,572414000.0,-478868000.0,277378000.0,277378000.0,-18938000.0,18920000.0,54836000.0,,-515924000.0,,-219976000.0,-688612000.0,-1622400000.0,-186000.0,-246250000.0,167706000.0
Vornado Realty Trust,VNO,,899689,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,8249000.0,396345000.0,591753000.0,,-200661000.0,,3593016000.0,,627105000.0,-938087000.0,800980000.0,627105000.0,-938087000.0,800980000.0,489998000.0,560922000.0,560922000.0,-151034000.0,10709000.0,-142864000.0,,-664223000.0,,-455599000.0,-918413000.0,-2063388000.0,-2759000.0,-246250000.0,578789000.0
Vornado Realty Trust,VNO,,899689,2016.0,Q3,2016-07-01,2016-09-30,,,,2599000.0,94547000.0,146499000.0,,29285000.0,,675358000.0,,-282562000.0,-245104000.0,253609000.0,-282562000.0,-245104000.0,253609000.0,-274057000.0,100604000.0,100604000.0,-22779000.0,3236000.0,10371000.0,,-154099000.0,,-22138000.0,-241133000.0,-560807000.0,,-246250000.0,7796000.0
Vornado Realty Trust,VNO,,899689,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-31 16:25:06+00:00,,,5003000.0,181432000.0,299541000.0,,-161351000.0,,1325246000.0,,-82674000.0,-440942000.0,318805000.0,-82674000.0,-440942000.0,318805000.0,-204811000.0,176774000.0,176774000.0,3841000.0,15684000.0,44465000.0,,-361825000.0,,-197838000.0,-447479000.0,-1061593000.0,-186000.0,,159910000.0
Vornado Realty Trust,VNO,,899689,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,6706000.0,379591000.0,592806000.0,,-186879000.0,,4047658000.0,,928339000.0,-698764000.0,806280000.0,928339000.0,-698764000.0,806280000.0,1035855000.0,695558000.0,695558000.0,-295205000.0,9063000.0,25698000.0,,-665564000.0,,-450376000.0,-886213000.0,-2458098000.0,-4720000.0,,612127000.0
Vornado Realty Trust,VNO,,899689,2016.0,Q2,2016-04-01,2016-06-30,,,,2810000.0,89713000.0,148893000.0,,-220690000.0,,437746000.0,,114514000.0,-205805000.0,47273000.0,114514000.0,-205805000.0,47273000.0,-44018000.0,268382000.0,268382000.0,-149312000.0,13161000.0,13828000.0,,-201120000.0,,-133712000.0,-242953000.0,-135272000.0,-1000.0,,157032000.0
Vornado Realty Trust,VNO,,899689,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 16:18:35+00:00,,,2193000.0,91719000.0,150648000.0,,59339000.0,,887500000.0,,-197188000.0,-235137000.0,271532000.0,-197188000.0,-235137000.0,271532000.0,-160793000.0,-91608000.0,-91608000.0,153153000.0,2523000.0,30637000.0,,-160705000.0,,-64126000.0,-204526000.0,-926321000.0,-185000.0,,2878000.0
Vornado Realty Trust,VNO,,899689,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,8305000.0,376637000.0,585743000.0,,-220185000.0,,4556372000.0,,896967000.0,-1117432000.0,749107000.0,896967000.0,-1117432000.0,749107000.0,528642000.0,642576000.0,642576000.0,-259027000.0,-2058000.0,51963000.0,,-620682000.0,,-785259000.0,-839240000.0,-3031946000.0,-4719000.0,,455104000.0
Vornado Realty Trust,VNO,,899689,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 16:34:43+00:00,,-46790000.0,6727000.0,338983000.0,529826000.0,0.0,-67053000.0,,1055872000.0,309609000.0,-338344000.0,-206317000.0,860142000.0,-338344000.0,-206317000.0,860142000.0,315481000.0,264128000.0,264128000.0,180031000.0,-385481000.0,366155000.0,,-670703000.0,,-311845000.0,-386459000.0,-647223000.0,-418000.0,0.0,125832000.0
Vornado Realty Trust,VNO,,899689,2017.0,Q4,2017-10-01,2017-12-31,,,-46790000.0,1435000.0,81810000.0,122287000.0,,-13287000.0,,826830000.0,309609000.0,482534000.0,-152022000.0,198517000.0,482534000.0,-152022000.0,198517000.0,529029000.0,53551000.0,53551000.0,82756000.0,4701000.0,-97251000.0,,-191436000.0,,-266426000.0,96016000.0,-467170000.0,,,115639000.0
Vornado Realty Trust,VNO,,899689,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-29 16:15:21+00:00,,,5292000.0,257173000.0,407539000.0,,-53766000.0,,229042000.0,,-820878000.0,-54295000.0,661625000.0,-820878000.0,-54295000.0,661625000.0,-213548000.0,210577000.0,210577000.0,97275000.0,-390182000.0,463406000.0,,-479267000.0,,-45419000.0,-482475000.0,-180053000.0,-418000.0,0.0,10193000.0
Vornado Realty Trust,VNO,,899689,2017.0,Q3TTM,2016-10-01,2017-09-30,,,,7406000.0,349956000.0,556769000.0,,2338000.0,,632336000.0,,-901796000.0,-261359000.0,1084291000.0,-901796000.0,-261359000.0,1084291000.0,-78864000.0,915121000.0,915121000.0,-389937000.0,-388883000.0,557205000.0,,-650031000.0,,-60233000.0,-787973000.0,-494800000.0,-418000.0,,29642000.0
Vornado Realty Trust,VNO,,899689,2017.0,Q3,2017-07-01,2017-09-30,,,,2141000.0,81455000.0,117641000.0,,118834000.0,,2113000.0,,-714557000.0,197234000.0,345408000.0,-714557000.0,197234000.0,345408000.0,-171915000.0,-10754000.0,-10754000.0,119687000.0,-400799000.0,349899000.0,,-152575000.0,,-5858000.0,-151791000.0,-163163000.0,-133000.0,,4984000.0
Vornado Realty Trust,VNO,,899689,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-30 16:17:45+00:00,,,3151000.0,175718000.0,289898000.0,,-172600000.0,,226929000.0,,-106321000.0,-251529000.0,316217000.0,-106321000.0,-251529000.0,316217000.0,-41633000.0,221331000.0,221331000.0,-22412000.0,10617000.0,113507000.0,,-326692000.0,,-39561000.0,-330684000.0,-16890000.0,-285000.0,0.0,5209000.0
Vornado Realty Trust,VNO,,899689,2017.0,Q2TTM,2016-07-01,2017-06-30,,,,7864000.0,363048000.0,585627000.0,,-87211000.0,,1305581000.0,,-469801000.0,-703697000.0,992492000.0,-469801000.0,-703697000.0,992492000.0,-181006000.0,1026479000.0,1026479000.0,-532403000.0,15152000.0,217677000.0,,-651555000.0,,-76513000.0,-877315000.0,-892444000.0,-285000.0,-246250000.0,32454000.0
Vornado Realty Trust,VNO,,899689,2017.0,Q2,2017-04-01,2017-06-30,,,,1639000.0,87640000.0,144012000.0,,-242639000.0,,224400000.0,,54627000.0,-94875000.0,14932000.0,54627000.0,-94875000.0,14932000.0,-25316000.0,147484000.0,147484000.0,-33925000.0,2058000.0,101915000.0,,-161950000.0,,-31711000.0,-165094000.0,-9860000.0,-21000.0,,15000.0
Vornado Realty Trust,VNO,,899689,2017.0,Q1,2017-01-01,2017-03-31,2018-04-30 16:17:18+00:00,,,1512000.0,88078000.0,145886000.0,,70039000.0,,2529000.0,,-160948000.0,-156654000.0,301285000.0,-160948000.0,-156654000.0,301285000.0,-16317000.0,73847000.0,73847000.0,11513000.0,8559000.0,11592000.0,,-164742000.0,,-7850000.0,-165590000.0,-7030000.0,-264000.0,0.0,5194000.0
Vornado Realty Trust,VNO,,899689,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,9035000.0,365121000.0,590508000.0,,-65262000.0,,1518927000.0,,-409914000.0,-814627000.0,1024833000.0,-409914000.0,-814627000.0,1024833000.0,-199708000.0,1147377000.0,1147377000.0,-647790000.0,26255000.0,129590000.0,,-690725000.0,,-178514000.0,-955174000.0,-1017856000.0,-265000.0,-246250000.0,189471000.0
Vornado Realty Trust,VNO,,899689,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 16:34:43+00:00,,-38573000.0,62225000.0,311835000.0,472785000.0,0.0,60120000.0,,526766000.0,0.0,-1122826000.0,-877722000.0,802641000.0,-1122826000.0,-877722000.0,802641000.0,-1197907000.0,422603000.0,422603000.0,-114294000.0,142980000.0,27644000.0,,-610612000.0,,-376733000.0,-992998000.0,-698991000.0,-12969000.0,-470000000.0,464365000.0
Vornado Realty Trust,VNO,,899689,2018.0,Q4,2018-10-01,2018-12-31,,,24387000.0,1178000.0,66207000.0,119024000.0,,113243000.0,-784000.0,-58748000.0,-470000000.0,-2709458000.0,-225416000.0,314603000.0,-2709458000.0,-225416000.0,314603000.0,-202905000.0,-226961000.0,-226961000.0,284910000.0,77794000.0,-70965000.0,2417366000.0,-1075760000.0,,156220000.0,-555305000.0,-698991000.0,-12969000.0,-470000000.0,244634000.0
Vornado Realty Trust,VNO,,899689,2018.0,Q3TTM,2017-10-01,2018-09-30,,,-109750000.0,62482000.0,327438000.0,476048000.0,,-66410000.0,784000.0,1412344000.0,779609000.0,2069166000.0,-804328000.0,686555000.0,2069166000.0,-804328000.0,686555000.0,-465973000.0,703115000.0,703115000.0,-316448000.0,69887000.0,1358000.0,-2417366000.0,273712000.0,,-799379000.0,-341677000.0,-467170000.0,,,335370000.0
Vornado Realty Trust,VNO,,899689,2018.0,Q3,2018-07-01,2018-09-30,,,-20746000.0,56682000.0,89753000.0,120013000.0,,43430000.0,,243957000.0,,391283000.0,-397400000.0,246778000.0,391283000.0,-397400000.0,246778000.0,-292149000.0,438324000.0,438324000.0,-334243000.0,1157000.0,16612000.0,-532810000.0,146169000.0,,-449790000.0,-139354000.0,,,,175132000.0
Vornado Realty Trust,VNO,,899689,2018.0,Q2TTM,2017-07-01,2018-06-30,,,-89004000.0,7941000.0,319140000.0,473676000.0,,8994000.0,784000.0,1170500000.0,779609000.0,963326000.0,-209694000.0,785185000.0,963326000.0,-209694000.0,785185000.0,-345739000.0,254037000.0,254037000.0,137482000.0,-332069000.0,334645000.0,-1884556000.0,-25032000.0,,-355447000.0,-354114000.0,-630333000.0,-133000.0,,165222000.0
Vornado Realty Trust,VNO,,899689,2018.0,Q2,2018-04-01,2018-06-30,,,-42214000.0,2719000.0,71309000.0,118411000.0,,-206237000.0,784000.0,155856000.0,470000000.0,1766891000.0,-64286000.0,-24158000.0,1766891000.0,-64286000.0,-24158000.0,-206109000.0,210958000.0,210958000.0,-105076000.0,51890000.0,79911000.0,-1884556000.0,468637000.0,,-31549000.0,-157247000.0,148940000.0,784000.0,470000000.0,44599000.0
Vornado Realty Trust,VNO,,899689,2018.0,Q1,2018-01-01,2018-03-31,2019-04-29 11:23:42+00:00,,,1646000.0,84566000.0,115337000.0,,109684000.0,,185701000.0,,-571542000.0,-190620000.0,265418000.0,-571542000.0,-190620000.0,265418000.0,-496744000.0,282000.0,282000.0,40115000.0,12139000.0,2086000.0,,-149658000.0,,-51614000.0,-141092000.0,-148940000.0,-784000.0,-470000000.0,0.0
Vornado Realty Trust,VNO,,899689,2018.0,Q1TTM,2017-04-01,2018-03-31,,,-46790000.0,6861000.0,335471000.0,499277000.0,,-27408000.0,,1239044000.0,309609000.0,-748938000.0,-240283000.0,824275000.0,-748938000.0,-240283000.0,824275000.0,-164946000.0,190563000.0,190563000.0,208633000.0,-381901000.0,356649000.0,,-655619000.0,,-355609000.0,-361961000.0,-789133000.0,-938000.0,-470000000.0,120638000.0
Vornado Realty Trust,VNO,,899689,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 16:34:43+00:00,,-19830000.0,59834000.0,283613000.0,438933000.0,1248743000.0,-15166000.0,,1108156000.0,0.0,-2235589000.0,2463276000.0,662539000.0,-2235589000.0,2463276000.0,662539000.0,890226000.0,3334262000.0,3334262000.0,-3075660000.0,56583000.0,85945000.0,,-634110000.0,,-251923000.0,-718755000.0,-2756633000.0,-8692000.0,-893000.0,2099266000.0
Vornado Realty Trust,VNO,,899689,2019.0,Q4,2019-10-01,2019-12-31,,,-4269000.0,12489000.0,56303000.0,96982000.0,,96154000.0,-8692000.0,-3024321000.0,-893000.0,-6869709000.0,234728000.0,264568000.0,-6869709000.0,234728000.0,264568000.0,361575000.0,160676000.0,160676000.0,-84975000.0,44957000.0,-438935000.0,6731988000.0,-1114542000.0,,-232183000.0,271316000.0,-2756633000.0,-8692000.0,-893000.0,634530000.0
Vornado Realty Trust,VNO,,899689,2019.0,Q3TTM,2018-10-01,2019-09-30,,,8826000.0,48523000.0,293517000.0,460975000.0,1248743000.0,1923000.0,7908000.0,4073729000.0,-469107000.0,1924662000.0,2003132000.0,712574000.0,1924662000.0,2003132000.0,712574000.0,325746000.0,2946625000.0,2946625000.0,-2705775000.0,89420000.0,453915000.0,-4314622000.0,-595328000.0,,136480000.0,-1545376000.0,-698991000.0,-12969000.0,-470000000.0,1709370000.0
Vornado Realty Trust,VNO,,899689,2019.0,Q3,2019-07-01,2019-09-30,,,-4393000.0,18648000.0,62288000.0,101085000.0,-7013000.0,-66141000.0,,1489002000.0,,1644690000.0,115037000.0,105119000.0,1644690000.0,115037000.0,105119000.0,168646000.0,363849000.0,363849000.0,-289281000.0,1265000.0,,-1696200000.0,154423000.0,,-892000.0,-374696000.0,,,,497638000.0
Vornado Realty Trust,VNO,,899689,2019.0,Q2TTM,2018-07-01,2019-06-30,,,-7527000.0,86557000.0,320982000.0,479903000.0,1255756000.0,111494000.0,7908000.0,2828684000.0,-469107000.0,671255000.0,1490695000.0,854233000.0,671255000.0,1490695000.0,854233000.0,-135049000.0,3021100000.0,3021100000.0,-2750737000.0,89312000.0,470527000.0,-3151232000.0,-603582000.0,,-312418000.0,-1310034000.0,-698991000.0,-12969000.0,-470000000.0,1386864000.0
Vornado Realty Trust,VNO,,899689,2019.0,Q2,2019-04-01,2019-06-30,,,,11215000.0,-6570000.0,,1255756000.0,,8692000.0,1729993000.0,893000.0,3264113000.0,1710217000.0,228734000.0,3264113000.0,1710217000.0,228734000.0,167276000.0,0.0,,,-524798000.0,893289000.0,-5035788000.0,635333000.0,,218039000.0,-328771000.0,1394830000.0,17384000.0,1786000.0,-328096000.0
Vornado Realty Trust,VNO,,899689,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,78061000.0,398861000.0,,,,,1254547000.0,,-825967000.0,-283808000.0,601341000.0,-825967000.0,-283808000.0,601341000.0,-508434000.0,0.0,,,666000000.0,-342851000.0,,-770278000.0,,-562006000.0,-1138510000.0,-1944881000.0,-29569000.0,-1786000.0,1759559000.0
Vornado Realty Trust,VNO,,899689,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 16:32:38+00:00,,-4206000.0,6089000.0,53997000.0,96913000.0,,-122499000.0,,553062000.0,,108068000.0,-99339000.0,51448000.0,108068000.0,-99339000.0,51448000.0,60177000.0,-104503000.0,-104503000.0,178482000.0,108479000.0,1090000.0,,-551062000.0,7261000.0,-150175000.0,-169845000.0,-2274000.0,-137000.0,0.0,219591000.0
