company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2015.0,Q1TTM,2014-05-05,2015-05-03,,-80500000.0,245000000.0,,-33700000.0,-63500000.0,12500000.0,-137600000.0,,-626800000.0,-334100000.0,900900000.0,-626800000.0,-334100000.0,900900000.0,-93700000.0,517800000.0,517800000.0,201600000.0,9900000.0,,,-15600000.0,,-253600000.0,-483700000.0,-12300000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,FY,2016-02-01,2017-01-29,2019-03-29 11:02:48+00:00,-189700000.0,321800000.0,,3000000.0,131600000.0,15300000.0,960700000.0,,-304100000.0,-427200000.0,902600000.0,-304700000.0,-427200000.0,902600000.0,173700000.0,548700000.0,548700000.0,-99500000.0,,-7600000.0,,-12200000.0,,-246600000.0,-945800000.0,-322100000.0,16700000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,Q4,2016-10-31,2017-01-29,,29700000.0,84200000.0,,-2700000.0,214900000.0,1800000.0,,,-192800000.0,-61500000.0,325300000.0,-193400000.0,-61500000.0,325300000.0,67700000.0,100500000.0,100500000.0,-74300000.0,582000000.0,-7600000.0,,,,-83600000.0,-684100000.0,-92500000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,Q3YTD,2016-02-01,2016-10-30,2017-12-05 13:19:28+00:00,-219400000.0,237600000.0,,5700000.0,-83300000.0,13500000.0,960700000.0,,-111300000.0,-365700000.0,577300000.0,-111300000.0,-365700000.0,577300000.0,106000000.0,448200000.0,448200000.0,-25200000.0,-582000000.0,0.0,,-12200000.0,,-163000000.0,-261700000.0,-229600000.0,16700000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,Q3TTM,2015-11-02,2016-10-30,,-235700000.0,308000000.0,,-5900000.0,231700000.0,15200000.0,959000000.0,,-319100000.0,-476800000.0,1094300000.0,-319100000.0,-476800000.0,1094300000.0,292500000.0,582400000.0,582400000.0,-27800000.0,-937000000.0,,,-12200000.0,,-257800000.0,-63400000.0,-280700000.0,16700000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,Q3,2016-08-01,2016-10-30,,-35000000.0,84400000.0,,-6300000.0,-134500000.0,3200000.0,,,-145900000.0,-95200000.0,168100000.0,-145900000.0,-95200000.0,168100000.0,-79300000.0,126100000.0,126100000.0,92100000.0,,,,-3000000.0,,-60200000.0,-50400000.0,-95700000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,Q2YTD,2016-02-01,2016-07-31,2017-08-31 11:32:01+00:00,-184400000.0,153200000.0,,12000000.0,51200000.0,10300000.0,960700000.0,,34600000.0,-270500000.0,409200000.0,34600000.0,-270500000.0,409200000.0,185300000.0,322100000.0,322100000.0,-117300000.0,-582000000.0,0.0,,-9200000.0,,-102800000.0,-211300000.0,-133900000.0,16700000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,Q2TTM,2015-08-03,2016-07-31,,-215800000.0,286600000.0,,400000.0,140600000.0,12400000.0,978100000.0,,-251900000.0,-464800000.0,991300000.0,-251900000.0,-464800000.0,991300000.0,275000000.0,678200000.0,678200000.0,-114100000.0,-935400000.0,,,-12300000.0,,-265700000.0,-49200000.0,-245500000.0,16700000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,Q2,2016-05-02,2016-07-31,,-12100000.0,82600000.0,,-2800000.0,101500000.0,9500000.0,945600000.0,,131800000.0,-52300000.0,299900000.0,131800000.0,-52300000.0,299900000.0,376600000.0,90500000.0,90500000.0,25300000.0,-582000000.0,,,-3000000.0,,-56900000.0,-157400000.0,-80900000.0,16700000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,Q1,2016-02-01,2016-05-01,2017-06-05 15:17:10+00:00,-172300000.0,70600000.0,,14800000.0,-50300000.0,800000.0,15100000.0,,-97200000.0,-218200000.0,109300000.0,-97200000.0,-218200000.0,109300000.0,-191300000.0,231600000.0,231600000.0,-142600000.0,,0.0,,-6200000.0,,-45900000.0,-53900000.0,-53000000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2016.0,Q1TTM,2015-05-04,2016-05-01,,-215900000.0,267000000.0,,-9500000.0,125500000.0,4800000.0,30400000.0,,-521600000.0,-477100000.0,954000000.0,-521600000.0,-477100000.0,954000000.0,-54200000.0,689900000.0,689900000.0,-128400000.0,-352000000.0,,,-12500000.0,,-261200000.0,-10000000.0,-182300000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2017.0,Q4,2017-10-30,2018-02-04,,-9700000.0,85900000.0,,15900000.0,223600000.0,18600000.0,513600000.0,,-443900000.0,-129200000.0,438800000.0,-443900000.0,-129200000.0,438800000.0,-118400000.0,107900000.0,107900000.0,21400000.0,250000000.0,,,-100000.0,,-122900000.0,-1167100000.0,-58900000.0,3400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2017.0,Q3YTD,2017-01-30,2017-10-29,2018-12-10 13:45:08+00:00,-44600000.0,239000000.0,,15400000.0,-462900000.0,13100000.0,188400000.0,,-65100000.0,-273500000.0,205400000.0,-65100000.0,-273500000.0,205400000.0,-117800000.0,428200000.0,428200000.0,1100000.0,-800000.0,6300000.0,,-11800000.0,,-235200000.0,-53800000.0,-200200000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2017.0,Q3TTM,2016-10-31,2017-10-29,,-14900000.0,323200000.0,,12700000.0,-248000000.0,14900000.0,188400000.0,,-257900000.0,-335000000.0,530700000.0,-258500000.0,-335000000.0,530700000.0,-50100000.0,528700000.0,528700000.0,-73200000.0,581200000.0,-1300000.0,,-11800000.0,,-318800000.0,-737900000.0,-292700000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2017.0,Q3,2017-07-31,2017-10-29,,-14500000.0,81200000.0,,-200000.0,-290100000.0,4200000.0,188400000.0,,118700000.0,-93700000.0,28100000.0,118700000.0,-93700000.0,28100000.0,52900000.0,238700000.0,238700000.0,-1700000.0,-800000.0,,,-2900000.0,,-79200000.0,-200000.0,-70000000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2017.0,Q2YTD,2017-01-30,2017-07-30,2018-09-07 10:28:22+00:00,-30100000.0,157800000.0,,15600000.0,-172800000.0,8900000.0,,,-183800000.0,-179800000.0,177300000.0,-183800000.0,-179800000.0,177300000.0,-170700000.0,189500000.0,189500000.0,2800000.0,,6300000.0,,-8900000.0,,-156000000.0,-53600000.0,-130200000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2017.0,Q2TTM,2016-08-01,2017-07-30,,-35400000.0,326400000.0,,6600000.0,-92400000.0,13900000.0,,,-522500000.0,-336500000.0,670700000.0,-523100000.0,-336500000.0,670700000.0,-182300000.0,416100000.0,416100000.0,20600000.0,582000000.0,-1300000.0,,-11900000.0,,-299800000.0,-788100000.0,-318400000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2017.0,Q2,2017-05-01,2017-07-30,,-800000.0,80600000.0,,11700000.0,37100000.0,4900000.0,-23400000.0,,-89500000.0,-88400000.0,234700000.0,-89500000.0,-88400000.0,234700000.0,68500000.0,119400000.0,119400000.0,-2400000.0,,,,-3000000.0,,-87600000.0,-2400000.0,-65600000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2017.0,Q1,2017-01-30,2017-04-30,2018-06-11 12:26:49+00:00,-29300000.0,77200000.0,,3900000.0,-209900000.0,4000000.0,23400000.0,,-94300000.0,-91400000.0,-57400000.0,-94300000.0,-91400000.0,-57400000.0,-239200000.0,70100000.0,70100000.0,5200000.0,,6300000.0,,-5900000.0,,-68400000.0,-51200000.0,-64600000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2017.0,Q1TTM,2016-05-02,2017-04-30,,-46700000.0,328400000.0,,-7900000.0,-28000000.0,18500000.0,969000000.0,,-301200000.0,-300400000.0,735900000.0,-301800000.0,-300400000.0,735900000.0,125800000.0,387200000.0,387200000.0,48300000.0,,-1300000.0,,-11900000.0,,-269100000.0,-943100000.0,-333700000.0,16700000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2018.0,FY,2018-02-05,2019-02-03,2020-04-01 16:56:32+00:00,-15900000.0,334800000.0,,-20500000.0,-278800000.0,20400000.0,0.0,,-478500000.0,-395400000.0,852500000.0,-478500000.0,-395400000.0,852500000.0,-41900000.0,744600000.0,744600000.0,51900000.0,,0.0,,-11600000.0,,-379500000.0,-162100000.0,-325200000.0,0.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2018.0,Q4,2018-11-05,2019-02-03,,,86800000.0,,800000.0,267800000.0,100000.0,-257200000.0,,-385000000.0,-109700000.0,547400000.0,-385000000.0,-109700000.0,547400000.0,53500000.0,158400000.0,158400000.0,34400000.0,4000000.0,,,,,-109700000.0,-77100000.0,-54800000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2018.0,Q3YTD,2018-02-05,2018-11-04,2019-12-09 11:51:43+00:00,-15900000.0,248000000.0,,-21300000.0,-546600000.0,20300000.0,257200000.0,,-93500000.0,-285700000.0,305100000.0,-93500000.0,-285700000.0,305100000.0,-95400000.0,586200000.0,586200000.0,17500000.0,-4000000.0,,,-11600000.0,,-269800000.0,-85000000.0,-270400000.0,0.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2018.0,Q3TTM,2017-10-30,2018-11-04,,-25600000.0,333900000.0,,-5400000.0,-323000000.0,38900000.0,770800000.0,,-537400000.0,-414900000.0,743900000.0,-537400000.0,-414900000.0,743900000.0,-213800000.0,694100000.0,694100000.0,38900000.0,246000000.0,,,-11700000.0,,-392700000.0,-1252100000.0,-329300000.0,3400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2018.0,Q3,2018-08-06,2018-11-04,,,81800000.0,,-600000.0,-343900000.0,-100000.0,191300000.0,,78700000.0,-104900000.0,-5800000.0,78700000.0,-104900000.0,-5800000.0,-32600000.0,242600000.0,242600000.0,13700000.0,-1400000.0,,,-2800000.0,,-104900000.0,,-108300000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2018.0,Q2YTD,2018-02-05,2018-08-05,2019-09-06 09:50:54+00:00,-15900000.0,166200000.0,,-20700000.0,-202700000.0,20400000.0,65900000.0,,-172200000.0,-180800000.0,310900000.0,-172200000.0,-180800000.0,310900000.0,-62800000.0,343600000.0,343600000.0,3800000.0,-2600000.0,,,-8800000.0,,-164900000.0,-85000000.0,-162100000.0,0.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2018.0,Q2TTM,2017-07-31,2018-08-05,,-40100000.0,333300000.0,,-5000000.0,-269200000.0,43200000.0,767900000.0,,-497400000.0,-403700000.0,777800000.0,-497400000.0,-403700000.0,777800000.0,-128300000.0,690200000.0,690200000.0,23500000.0,246600000.0,,,-11800000.0,,-367000000.0,-1252300000.0,-291000000.0,3400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2018.0,Q2,2018-05-07,2018-08-05,,,83000000.0,,-13600000.0,178300000.0,7200000.0,-169100000.0,,-338200000.0,-88200000.0,436600000.0,-338200000.0,-88200000.0,436600000.0,-3400000.0,164700000.0,164700000.0,10600000.0,-1400000.0,,,-2900000.0,,-88200000.0,-85000000.0,-87000000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2018.0,Q1,2018-02-05,2018-05-06,2019-06-10 12:08:52+00:00,-15900000.0,83200000.0,,-7100000.0,-381000000.0,13200000.0,235000000.0,,166000000.0,-92600000.0,-125700000.0,166000000.0,-92600000.0,-125700000.0,-59400000.0,178900000.0,178900000.0,-6800000.0,-1200000.0,,,-5900000.0,,-76700000.0,0.0,-75100000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2018.0,Q1TTM,2017-05-01,2018-05-06,,-40900000.0,330900000.0,,20300000.0,-410400000.0,40900000.0,913600000.0,,-248700000.0,-403900000.0,575900000.0,-248700000.0,-403900000.0,575900000.0,-56400000.0,644900000.0,644900000.0,10500000.0,248000000.0,,,-11900000.0,,-366400000.0,-1169700000.0,-269600000.0,3400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2019.0,Q4,2019-11-04,2020-02-02,,-25200000.0,87300000.0,,-400000.0,298500000.0,600000.0,-324400000.0,,-502600000.0,-137300000.0,588500000.0,-502600000.0,-137300000.0,588500000.0,-51800000.0,-68500000.0,-68500000.0,271200000.0,4100000.0,,,,,-112100000.0,-78000000.0,-104900000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2019.0,FY,2019-02-04,2020-02-02,2020-04-01 16:56:32+00:00,-220100000.0,323800000.0,,-11400000.0,-6900000.0,2500000.0,1639800000.0,,-451600000.0,-505900000.0,1020300000.0,-451600000.0,-505900000.0,1020300000.0,51400000.0,415100000.0,415100000.0,288300000.0,,0.0,,-11300000.0,,-345200000.0,-1737500000.0,-345100000.0,59400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2019.0,Q3TTM,2018-11-05,2019-11-03,,-194900000.0,323300000.0,,-10200000.0,-37600000.0,2000000.0,1707000000.0,,-334000000.0,-478300000.0,979200000.0,-334000000.0,-478300000.0,979200000.0,156700000.0,642000000.0,642000000.0,51500000.0,-100000.0,,,-11300000.0,,-342800000.0,-1736600000.0,-295000000.0,59400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2019.0,Q3,2019-08-05,2019-11-03,,-2600000.0,81600000.0,,-1800000.0,-190100000.0,,204500000.0,,94800000.0,-85200000.0,113900000.0,94800000.0,-85200000.0,113900000.0,121700000.0,208900000.0,208900000.0,13500000.0,-1200000.0,,,-2800000.0,,-82600000.0,-10200000.0,-95500000.0,
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2019.0,Q3YTD,2019-02-04,2019-11-03,2019-12-09 11:51:43+00:00,-194900000.0,236500000.0,,-11000000.0,-305400000.0,1900000.0,1964200000.0,,51000000.0,-368600000.0,431800000.0,51000000.0,-368600000.0,431800000.0,103200000.0,483600000.0,483600000.0,17100000.0,-4100000.0,,,-11300000.0,,-233100000.0,-1659500000.0,-240200000.0,59400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2019.0,Q2TTM,2018-08-06,2019-08-04,,-192300000.0,323500000.0,,-9000000.0,-191400000.0,1900000.0,1693800000.0,,-350100000.0,-498000000.0,859500000.0,-350100000.0,-498000000.0,859500000.0,2400000.0,675700000.0,675700000.0,51700000.0,-300000.0,,,-11300000.0,,-365100000.0,-1726400000.0,-307800000.0,59400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2019.0,Q2,2019-05-06,2019-08-04,,-192300000.0,78400000.0,,-3100000.0,215100000.0,,-170700000.0,,-242100000.0,-206700000.0,391100000.0,-242100000.0,-206700000.0,391100000.0,-18500000.0,193100000.0,193100000.0,-95500000.0,-1400000.0,,42300000.0,-2800000.0,,-73800000.0,,-67200000.0,59400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2019.0,Q2YTD,2019-02-04,2019-08-04,2019-09-06 09:50:54+00:00,-192300000.0,154900000.0,,-9200000.0,-115300000.0,1900000.0,1759700000.0,,-43800000.0,-283400000.0,317900000.0,-43800000.0,-283400000.0,317900000.0,-18500000.0,274700000.0,274700000.0,3600000.0,-2900000.0,,,-8500000.0,,-150500000.0,-1649300000.0,-144700000.0,59400000.0
PVH Corp,PVH,123WALMHY1GZXG2YDL90,78239,2019.0,Q1TTM,2018-05-07,2019-05-05,,,328100000.0,,-19500000.0,-228200000.0,9100000.0,1695400000.0,,-446200000.0,-379500000.0,905000000.0,-446200000.0,-379500000.0,905000000.0,17500000.0,647300000.0,647300000.0,157800000.0,-300000.0,,-42300000.0,-11400000.0,,-379500000.0,-1811400000.0,-327600000.0,
