company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,saleofinvestments
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2014.0,Q1TTM,2013-04-01,2014-03-31,,,29000000.0,37000000.0,450000000.0,949000000.0,,246000000.0,4000000.0,1719000000.0,,16000000.0,-1342000000.0,1460000000.0,16000000.0,-1342000000.0,1460000000.0,134000000.0,349000000.0,349000000.0,-113000000.0,,-35000000.0,-368000000.0,,-1316000000.0,-1339000000.0,9000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 08:14:51+00:00,,7000000.0,-1000000.0,122000000.0,235000000.0,,-12000000.0,1000000.0,605000000.0,,107000000.0,-316000000.0,380000000.0,107000000.0,-316000000.0,380000000.0,171000000.0,185000000.0,185000000.0,-35000000.0,,-15000000.0,-102000000.0,,-301000000.0,-397000000.0,
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 06:24:04+00:00,0.0,27000000.0,-45000000.0,426000000.0,970000000.0,,-237000000.0,,603000000.0,,-517000000.0,-1387000000.0,1870000000.0,-517000000.0,-1387000000.0,1870000000.0,-34000000.0,-692000000.0,-692000000.0,1802000000.0,-32000000.0,17000000.0,-426000000.0,0.0,-1584000000.0,-662000000.0,180000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2015.0,Q4,2015-10-01,2015-12-31,,,6000000.0,-57000000.0,103000000.0,246000000.0,,-336000000.0,,300000000.0,,48000000.0,-363000000.0,352000000.0,48000000.0,-363000000.0,352000000.0,37000000.0,-509000000.0,-509000000.0,945000000.0,,16000000.0,-107000000.0,,-453000000.0,-145000000.0,74000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 06:31:12+00:00,0.0,21000000.0,12000000.0,323000000.0,724000000.0,,99000000.0,,303000000.0,,-565000000.0,-1024000000.0,1518000000.0,-565000000.0,-1024000000.0,1518000000.0,-71000000.0,-183000000.0,-183000000.0,857000000.0,-32000000.0,1000000.0,-319000000.0,0.0,-1131000000.0,-517000000.0,106000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2015.0,Q3TTM,2014-10-01,2015-09-30,,-1000000.0,28000000.0,47000000.0,419000000.0,953000000.0,,-17000000.0,,618000000.0,,-412000000.0,-1382000000.0,1791000000.0,-412000000.0,-1382000000.0,1791000000.0,-3000000.0,-7000000.0,-7000000.0,834000000.0,-32000000.0,18000000.0,-421000000.0,,-1505000000.0,-577000000.0,106000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2015.0,Q3,2015-07-01,2015-09-30,,,7000000.0,50000000.0,114000000.0,268000000.0,,-288000000.0,,165000000.0,,-61000000.0,-353000000.0,396000000.0,-61000000.0,-353000000.0,396000000.0,-18000000.0,-391000000.0,-391000000.0,800000000.0,-32000000.0,-8000000.0,-106000000.0,,-419000000.0,-88000000.0,74000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 06:31:36+00:00,0.0,14000000.0,-38000000.0,209000000.0,456000000.0,,387000000.0,,138000000.0,,-504000000.0,-671000000.0,1122000000.0,-504000000.0,-671000000.0,1122000000.0,-53000000.0,208000000.0,208000000.0,57000000.0,0.0,9000000.0,-213000000.0,0.0,-712000000.0,-429000000.0,32000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2015.0,Q2TTM,2014-07-01,2015-06-30,,,28000000.0,14000000.0,440000000.0,978000000.0,,255000000.0,,562000000.0,,-372000000.0,-1396000000.0,1807000000.0,-372000000.0,-1396000000.0,1807000000.0,39000000.0,527000000.0,527000000.0,19000000.0,,31000000.0,-417000000.0,,-1459000000.0,-517000000.0,32000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2015.0,Q2,2015-04-01,2015-06-30,,,7000000.0,128000000.0,94000000.0,239000000.0,,91000000.0,,137000000.0,,-111000000.0,-334000000.0,456000000.0,-111000000.0,-334000000.0,456000000.0,11000000.0,77000000.0,77000000.0,42000000.0,,5000000.0,-107000000.0,,-371000000.0,-141000000.0,32000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 06:32:18+00:00,,7000000.0,-166000000.0,115000000.0,217000000.0,,296000000.0,,1000000.0,,-393000000.0,-337000000.0,666000000.0,-393000000.0,-337000000.0,666000000.0,-64000000.0,131000000.0,131000000.0,15000000.0,,4000000.0,-106000000.0,0.0,-341000000.0,-288000000.0,0.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2015.0,Q1TTM,2014-04-01,2015-03-31,,-1000000.0,28000000.0,27000000.0,427000000.0,995000000.0,,124000000.0,-1000000.0,425000000.0,,-423000000.0,-1405000000.0,1683000000.0,-423000000.0,-1405000000.0,1683000000.0,-145000000.0,557000000.0,557000000.0,-21000000.0,,8000000.0,-412000000.0,,-1412000000.0,-435000000.0,
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 06:21:53+00:00,-102000000.0,19000000.0,-105000000.0,324000000.0,873000000.0,,324000000.0,,666000000.0,,-710000000.0,-739000000.0,1455000000.0,-710000000.0,-739000000.0,1455000000.0,6000000.0,331000000.0,331000000.0,-92000000.0,-178000000.0,372000000.0,-332000000.0,-363000000.0,-1047000000.0,-866000000.0,401000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2016.0,Q3TTM,2015-10-01,2016-09-30,,-102000000.0,25000000.0,-162000000.0,427000000.0,1119000000.0,,-12000000.0,,966000000.0,,-662000000.0,-1102000000.0,1807000000.0,-662000000.0,-1102000000.0,1807000000.0,43000000.0,-178000000.0,-178000000.0,853000000.0,-178000000.0,388000000.0,-439000000.0,-363000000.0,-1500000000.0,-1011000000.0,475000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2016.0,Q3,2016-07-01,2016-09-30,,-4000000.0,6000000.0,21000000.0,124000000.0,324000000.0,,-37000000.0,,88000000.0,,-123000000.0,-272000000.0,394000000.0,-123000000.0,-272000000.0,394000000.0,-1000000.0,179000000.0,179000000.0,-78000000.0,,23000000.0,-111000000.0,,-365000000.0,-100000000.0,74000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 06:25:46+00:00,-98000000.0,13000000.0,-126000000.0,200000000.0,549000000.0,,361000000.0,,578000000.0,,-587000000.0,-467000000.0,1061000000.0,-587000000.0,-467000000.0,1061000000.0,7000000.0,152000000.0,152000000.0,-14000000.0,-178000000.0,349000000.0,-221000000.0,-363000000.0,-682000000.0,-766000000.0,327000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2016.0,Q2TTM,2015-07-01,2016-06-30,,-98000000.0,26000000.0,-133000000.0,417000000.0,1063000000.0,,-263000000.0,,1043000000.0,,-600000000.0,-1183000000.0,1809000000.0,-600000000.0,-1183000000.0,1809000000.0,26000000.0,-748000000.0,-748000000.0,1731000000.0,-210000000.0,357000000.0,-434000000.0,-363000000.0,-1554000000.0,-999000000.0,475000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2016.0,Q2,2016-04-01,2016-06-30,,-98000000.0,7000000.0,-126000000.0,87000000.0,289000000.0,,51000000.0,,578000000.0,,-173000000.0,-198000000.0,424000000.0,-173000000.0,-198000000.0,424000000.0,53000000.0,-2000000.0,-2000000.0,79000000.0,-178000000.0,-3000000.0,-111000000.0,,-350000000.0,-462000000.0,253000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 06:25:56+00:00,0.0,6000000.0,,113000000.0,260000000.0,,310000000.0,,0.0,,-414000000.0,-269000000.0,637000000.0,-414000000.0,-269000000.0,637000000.0,-46000000.0,154000000.0,154000000.0,-93000000.0,,352000000.0,-110000000.0,-363000000.0,-332000000.0,-304000000.0,74000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2016.0,Q1TTM,2015-04-01,2016-03-31,,,26000000.0,121000000.0,424000000.0,1013000000.0,,-223000000.0,,602000000.0,,-538000000.0,-1319000000.0,1841000000.0,-538000000.0,-1319000000.0,1841000000.0,-16000000.0,-669000000.0,-669000000.0,1694000000.0,-32000000.0,365000000.0,-430000000.0,-363000000.0,-1575000000.0,-678000000.0,254000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-08 06:25:29+00:00,-132000000.0,18000000.0,,,749000000.0,,9000000.0,,1109000000.0,0.0,-279000000.0,-897000000.0,1028000000.0,-279000000.0,-897000000.0,1028000000.0,-148000000.0,496000000.0,496000000.0,-244000000.0,0.0,6000000.0,-346000000.0,,-994000000.0,-1042000000.0,223000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2017.0,Q3,2017-07-01,2017-09-30,,,6000000.0,,,269000000.0,,-24000000.0,,527000000.0,,-141000000.0,-257000000.0,351000000.0,-141000000.0,-257000000.0,351000000.0,-47000000.0,169000000.0,169000000.0,-69000000.0,,14000000.0,-116000000.0,,-345000000.0,-552000000.0,74000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 06:23:21+00:00,-132000000.0,12000000.0,,,480000000.0,,33000000.0,,582000000.0,,-138000000.0,-640000000.0,677000000.0,-138000000.0,-640000000.0,677000000.0,-101000000.0,327000000.0,327000000.0,-175000000.0,0.0,-8000000.0,-230000000.0,,-649000000.0,-490000000.0,149000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2017.0,Q2,2017-04-01,2017-06-30,,,6000000.0,,,254000000.0,,34000000.0,,57000000.0,,-102000000.0,-268000000.0,360000000.0,-102000000.0,-268000000.0,360000000.0,-10000000.0,135000000.0,135000000.0,-69000000.0,,-6000000.0,-115000000.0,,-337000000.0,-44000000.0,75000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 06:22:24+00:00,-132000000.0,6000000.0,,,226000000.0,,-1000000.0,,525000000.0,,-36000000.0,-372000000.0,317000000.0,-36000000.0,-372000000.0,317000000.0,-91000000.0,192000000.0,192000000.0,-106000000.0,0.0,-2000000.0,-115000000.0,,-312000000.0,-446000000.0,74000000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 06:40:18+00:00,-5987000000.0,16000000.0,,,313000000.0,,-243000000.0,,3548000000.0,,2345000000.0,-6539000000.0,271000000.0,2345000000.0,-6539000000.0,271000000.0,-3923000000.0,169000000.0,169000000.0,16000000.0,,-15000000.0,-187000000.0,,-537000000.0,-1016000000.0,0.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 06:40:18+00:00,0.0,8000000.0,,,282000000.0,,-385000000.0,,1050000000.0,,-32000000.0,-654000000.0,662000000.0,-32000000.0,-654000000.0,662000000.0,-24000000.0,-1199000000.0,-1199000000.0,1956000000.0,,3000000.0,-187000000.0,,-664000000.0,-895000000.0,7000000.0
