company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,extraordinaryincome,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,preferreddividends,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.63,0.63,0.4,424000000.0,0.63,,,158000000.0,,267000000.0,267000000.0,,267000000.0,2254000000.0,4424000000.0,59000000.0,1079000000.0,,2254000000.0,2170000000.0,315000000.0,14000000.0,1503000000.0,667000000.0,-242000000.0,425000000.0,4424000000.0,425000000.0,425638000.0,428284000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.22,1.22,0.78,871000000.0,1.21,,,274000000.0,,514000000.0,514000000.0,,514000000.0,4115000000.0,8430000000.0,118000000.0,2148000000.0,,4115000000.0,4315000000.0,657000000.0,31000000.0,3019000000.0,1296000000.0,-508000000.0,788000000.0,8430000000.0,425000000.0,425638000.0,428284000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 08:01:39+00:00,0.28,0.28,0.1975,223000000.0,0.28,,,71000000.0,,119000000.0,119000000.0,,119000000.0,778000000.0,1837000000.0,22000000.0,533000000.0,,778000000.0,1059000000.0,143000000.0,8000000.0,756000000.0,303000000.0,-113000000.0,190000000.0,1837000000.0,425000000.0,425638000.0,428284000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.14,1.14,0.78,865000000.0,1.13,,,248000000.0,,476000000.0,476000000.0,,476000000.0,4115000000.0,8349000000.0,77000000.0,2113000000.0,,4115000000.0,4234000000.0,639000000.0,30000000.0,2978000000.0,1256000000.0,-532000000.0,724000000.0,8349000000.0,422900000.0,425018000.0,427415000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 08:01:32+00:00,0.35,0.35,0.1975,201000000.0,0.35,,,87000000.0,,148000000.0,148000000.0,,148000000.0,1476000000.0,2587000000.0,37000000.0,546000000.0,,1476000000.0,1111000000.0,172000000.0,6000000.0,747000000.0,364000000.0,-129000000.0,235000000.0,2587000000.0,422900000.0,425018000.0,427415000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2012.0,Q4,2012-10-01,2012-12-31,,0.33,0.33,0.2,250000000.0,0.32,,,76000000.0,,134000000.0,134000000.0,,134000000.0,975000000.0,2138000000.0,1334000000.0,1695000000.0,,975000000.0,1163000000.0,348000000.0,6000000.0,1945000000.0,-782000000.0,992000000.0,210000000.0,2138000000.0,425500000.0,427189000.0,429794000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2012.0,FY,2012-01-01,2012-12-31,2014-02-26 08:16:34+00:00,0.98,0.98,0.81,1050000000.0,0.97,0.0,252000000.0,340000000.0,,417000000.0,417000000.0,,417000000.0,2873000000.0,7452000000.0,192000000.0,2239000000.0,,2873000000.0,4579000000.0,640000000.0,167000000.0,3541000000.0,1038000000.0,-281000000.0,757000000.0,7452000000.0,425500000.0,427189000.0,429794000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 08:15:57+00:00,0.02,0.02,0.2025,301000000.0,0.02,,252000000.0,118000000.0,,10000000.0,10000000.0,,10000000.0,520000000.0,1705000000.0,89000000.0,544000000.0,,520000000.0,1185000000.0,193000000.0,144000000.0,1097000000.0,88000000.0,40000000.0,128000000.0,1705000000.0,500000000.0,427406000.0,429983000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.65,0.65,0.61,800000000.0,0.65,,252000000.0,264000000.0,,283000000.0,283000000.0,,283000000.0,1898000000.0,5314000000.0,-1142000000.0,544000000.0,,1898000000.0,3416000000.0,292000000.0,161000000.0,1596000000.0,1820000000.0,-1273000000.0,547000000.0,5314000000.0,500000000.0,427406000.0,429983000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.93,0.93,0.81,1009000000.0,0.92,,252000000.0,306000000.0,,400000000.0,400000000.0,,400000000.0,2516000000.0,7459000000.0,217000000.0,2667000000.0,,2516000000.0,4943000000.0,695000000.0,169000000.0,3928000000.0,1015000000.0,-309000000.0,706000000.0,7459000000.0,500000000.0,427406000.0,429983000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.63,0.63,0.41,499000000.0,0.63,,,146000000.0,,273000000.0,273000000.0,,273000000.0,1378000000.0,3609000000.0,75000000.0,1092000000.0,,1378000000.0,2231000000.0,313000000.0,17000000.0,1591000000.0,640000000.0,-221000000.0,419000000.0,3609000000.0,434500000.0,427349000.0,429629000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2012.0,Q2TTM,2011-07-01,2012-06-30,,3.19,3.19,0.8,961000000.0,3.17,587000000.0,,392000000.0,,1363000000.0,776000000.0,,1363000000.0,3179000000.0,7635000000.0,410000000.0,2224000000.0,,3179000000.0,4456000000.0,546000000.0,33000000.0,3185000000.0,1271000000.0,-103000000.0,1168000000.0,7635000000.0,434500000.0,427349000.0,429629000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2012.0,Q2,2012-04-01,2012-06-30,2013-08-01 08:15:49+00:00,0.29,0.29,0.2025,275000000.0,0.29,,,74000000.0,,126000000.0,126000000.0,,126000000.0,409000000.0,1525000000.0,23000000.0,539000000.0,,409000000.0,1116000000.0,133000000.0,8000000.0,814000000.0,302000000.0,-102000000.0,200000000.0,1525000000.0,434500000.0,427349000.0,429629000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2012.0,Q1TTM,2011-04-01,2012-03-31,,3.18,3.18,0.8,909000000.0,3.16,587000000.0,,389000000.0,,1356000000.0,769000000.0,,1356000000.0,3548000000.0,7947000000.0,409000000.0,2218000000.0,,3548000000.0,4399000000.0,556000000.0,33000000.0,3127000000.0,1272000000.0,-114000000.0,1158000000.0,7947000000.0,432400000.0,426499000.0,428492000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 08:15:51+00:00,0.34,0.34,0.2025,224000000.0,0.34,,,72000000.0,,147000000.0,147000000.0,,147000000.0,969000000.0,2084000000.0,52000000.0,553000000.0,,969000000.0,1115000000.0,180000000.0,9000000.0,777000000.0,338000000.0,-119000000.0,219000000.0,2084000000.0,432400000.0,426499000.0,428492000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 06:32:43+00:00,0.73,0.73,0.83,954000000.0,0.72,,,470000000.0,,311000000.0,311000000.0,,311000000.0,5755000000.0,8106000000.0,260000000.0,387000000.0,,5755000000.0,2351000000.0,677000000.0,188000000.0,1341000000.0,1010000000.0,-229000000.0,781000000.0,8106000000.0,426000000.0,428466000.0,430930000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2013.0,Q4,2013-10-01,2013-12-31,,0.27,0.27,0.21,213000000.0,0.26,,,62000000.0,,113000000.0,113000000.0,,113000000.0,773000000.0,2184000000.0,-1159000000.0,-89000000.0,,773000000.0,1411000000.0,19000000.0,66000000.0,124000000.0,1287000000.0,-1112000000.0,175000000.0,2184000000.0,426000000.0,428466000.0,430930000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 08:15:51+00:00,0.35,0.35,0.2075,248000000.0,0.35,,,78000000.0,,151000000.0,151000000.0,,151000000.0,1059000000.0,1640000000.0,65000000.0,89000000.0,,1059000000.0,581000000.0,160000000.0,80000000.0,337000000.0,244000000.0,-15000000.0,229000000.0,1640000000.0,431400000.0,428628000.0,430867000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.46,0.46,0.62,741000000.0,0.46,,,408000000.0,,198000000.0,198000000.0,,198000000.0,3135000000.0,5922000000.0,-1166000000.0,89000000.0,,3135000000.0,2787000000.0,307000000.0,122000000.0,830000000.0,1957000000.0,-1351000000.0,606000000.0,5922000000.0,431400000.0,428628000.0,430867000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.79,0.79,0.82,991000000.0,0.78,,,484000000.0,,332000000.0,332000000.0,,332000000.0,4110000000.0,8060000000.0,168000000.0,1784000000.0,,4110000000.0,3950000000.0,655000000.0,128000000.0,2775000000.0,1175000000.0,-359000000.0,816000000.0,8060000000.0,431400000.0,428628000.0,430867000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.11,0.11,0.42,493000000.0,0.11,,,330000000.0,,47000000.0,47000000.0,,47000000.0,2076000000.0,4282000000.0,-1231000000.0,,,2076000000.0,2206000000.0,147000000.0,42000000.0,493000000.0,1713000000.0,-1336000000.0,377000000.0,4282000000.0,434800000.0,428571000.0,430554000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.46,0.46,0.82,1044000000.0,0.45,,252000000.0,524000000.0,,191000000.0,191000000.0,,191000000.0,3571000000.0,8125000000.0,192000000.0,2239000000.0,,3571000000.0,4554000000.0,688000000.0,192000000.0,3535000000.0,1019000000.0,-304000000.0,715000000.0,8125000000.0,434800000.0,428571000.0,430554000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 08:18:30+00:00,-0.23,-0.23,0.2075,253000000.0,-0.23,,,244000000.0,,-100000000.0,-100000000.0,,-100000000.0,880000000.0,1894000000.0,30000000.0,538000000.0,,880000000.0,1014000000.0,146000000.0,37000000.0,791000000.0,223000000.0,-79000000.0,144000000.0,1894000000.0,434800000.0,428571000.0,430554000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.98,0.98,0.82,1066000000.0,0.97,,252000000.0,354000000.0,,417000000.0,417000000.0,,417000000.0,3128000000.0,7756000000.0,220000000.0,2278000000.0,,3128000000.0,4628000000.0,644000000.0,163000000.0,3596000000.0,1032000000.0,-261000000.0,771000000.0,7756000000.0,432400000.0,427961000.0,429672000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 08:16:09+00:00,0.34,0.34,0.2075,240000000.0,0.34,,,86000000.0,,147000000.0,147000000.0,,147000000.0,1224000000.0,2388000000.0,80000000.0,592000000.0,,1224000000.0,1164000000.0,184000000.0,5000000.0,832000000.0,332000000.0,-99000000.0,233000000.0,2388000000.0,432400000.0,427961000.0,429672000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 06:22:13+00:00,1.42,1.42,0.95,1013000000.0,1.42,,,274000000.0,,611000000.0,611000000.0,,611000000.0,5012000000.0,9226000000.0,199000000.0,2266000000.0,,5012000000.0,4214000000.0,557000000.0,308000000.0,3279000000.0,935000000.0,-50000000.0,885000000.0,9226000000.0,430300000.0,429634000.0,431668000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2014.0,Q4,2014-10-01,2014-12-31,,0.41,0.41,0.24,229000000.0,0.41,,,33000000.0,,176000000.0,176000000.0,,176000000.0,425000000.0,2372000000.0,772000000.0,2087000000.0,,425000000.0,1947000000.0,261000000.0,67000000.0,2316000000.0,-369000000.0,578000000.0,209000000.0,2372000000.0,430300000.0,429634000.0,431668000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 06:26:15+00:00,0.33,0.33,0.2375,293000000.0,0.33,,,70000000.0,,143000000.0,143000000.0,,143000000.0,1195000000.0,1807000000.0,41000000.0,86000000.0,,1195000000.0,612000000.0,140000000.0,79000000.0,379000000.0,233000000.0,-20000000.0,213000000.0,1807000000.0,433300000.0,429796000.0,431573000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.01,1.01,0.71,784000000.0,1.01,,,241000000.0,,435000000.0,435000000.0,,435000000.0,4587000000.0,6854000000.0,-573000000.0,179000000.0,,4587000000.0,2267000000.0,296000000.0,241000000.0,963000000.0,1304000000.0,-628000000.0,676000000.0,6854000000.0,433300000.0,429796000.0,431573000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.28,1.28,0.92,997000000.0,1.27,,,303000000.0,,548000000.0,548000000.0,,548000000.0,5360000000.0,9038000000.0,-1732000000.0,90000000.0,,5360000000.0,3678000000.0,315000000.0,307000000.0,1087000000.0,2591000000.0,-1740000000.0,851000000.0,9038000000.0,433300000.0,429796000.0,431573000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.68,0.68,0.48,491000000.0,0.68,,,171000000.0,,292000000.0,292000000.0,,292000000.0,3392000000.0,5047000000.0,-614000000.0,93000000.0,,3392000000.0,1655000000.0,156000000.0,162000000.0,584000000.0,1071000000.0,-608000000.0,463000000.0,5047000000.0,428000000.0,429773000.0,431409000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.3,1.3,0.89,952000000.0,1.29,,,311000000.0,,556000000.0,556000000.0,,556000000.0,5224000000.0,8871000000.0,-1708000000.0,93000000.0,,5224000000.0,3647000000.0,335000000.0,308000000.0,1045000000.0,2602000000.0,-1735000000.0,867000000.0,8871000000.0,428000000.0,429773000.0,431409000.0
CenterPoint Energy Inc,CNP,21TPXMRRHFKOBHDC8J74,1130310,2014.0,Q2,2014-04-01,2014-06-30,2015-08-10 08:15:54+00:00,0.25,0.25,0.2375,256000000.0,0.25,,,62000000.0,,107000000.0,107000000.0,,107000000.0,1349000000.0,1884000000.0,81000000.0,93000000.0,,1349000000.0,535000000.0,169000000.0,71000000.0,349000000.0,186000000.0,-17000000.0,169000000.0,1884000000.0,428000000.0,429773000.0,431409000.0
