company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q2,2015-04-05,2015-07-04,2016-11-14 17:49:30+00:00,63000000.0,-1.5,-1.5,-1.5,,24000000.0,125000000.0,-77000000.0,-77000000.0,,-77000000.0,497000000.0,890000000.0,11000000.0,,,100000000.0,49000000.0,70000000.0,497000000.0,393000000.0,,-50000000.0,407000000.0,-14000000.0,-39000000.0,-53000000.0,890000000.0,51300000.0,50917161.0,50917161.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q2YTD,2015-01-01,2015-07-04,,131000000.0,-2.0,-2.0,-2.0,,-9000000.0,247000000.0,-102000000.0,-102000000.0,,-102000000.0,981000000.0,1783000000.0,-16000000.0,,,196000000.0,86000000.0,136000000.0,981000000.0,802000000.0,,-101000000.0,796000000.0,6000000.0,-117000000.0,-111000000.0,1783000000.0,51300000.0,50917161.0,50917161.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q2TTM,2014-06-29,2015-07-04,,179661000.0,-2.73,-2.73,-2.73,,-39379000.0,388829000.0,-139163000.0,-139163000.0,,-139163000.0,1587418000.0,2877311000.0,-23287000.0,,,300433000.0,193155000.0,219288000.0,1587418000.0,1289893000.0,61982000.0,-101800000.0,1281366000.0,8527000.0,-187069000.0,-178542000.0,2877311000.0,51300000.0,50917161.0,50917161.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q1,2015-01-01,2015-04-04,2016-11-14 17:41:56+00:00,68000000.0,-0.5,-0.5,-0.5,,-33000000.0,122000000.0,-25000000.0,-25000000.0,,-25000000.0,484000000.0,893000000.0,-27000000.0,,,96000000.0,37000000.0,66000000.0,484000000.0,409000000.0,,-51000000.0,389000000.0,20000000.0,-78000000.0,-58000000.0,893000000.0,50000000.0,50666970.0,50666970.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q1TTM,2014-03-30,2015-04-04,,119328000.0,-0.69,-0.69,-0.69,,-59939000.0,299584000.0,-34606000.0,-34606000.0,,-34606000.0,1236670000.0,2275732000.0,-36734000.0,,,224143000.0,164806000.0,175609000.0,1236670000.0,1039062000.0,61982000.0,-51421000.0,983470000.0,55592000.0,-150137000.0,-94545000.0,2275732000.0,50000000.0,50666970.0,50666970.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,FY,2016-01-01,2016-12-31,2019-02-14 16:46:52+00:00,229000000.0,-2.65,-2.65,-2.65,62000000.0,8000000.0,444000000.0,-137000000.0,-137000000.0,,-137000000.0,1932000000.0,3574000000.0,-16000000.0,,,376000000.0,144000000.0,307000000.0,1932000000.0,1642000000.0,193000000.0,,1562000000.0,80000000.0,-209000000.0,-129000000.0,3574000000.0,51579112.0,51579112.0,51579112.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q4,2016-10-02,2016-12-31,,51000000.0,0.34,0.34,0.34,,3000000.0,107000000.0,17000000.0,17000000.0,,17000000.0,510000000.0,942000000.0,-3000000.0,,,92000000.0,29000000.0,82000000.0,510000000.0,432000000.0,193000000.0,145000000.0,361000000.0,71000000.0,-51000000.0,20000000.0,942000000.0,51579112.0,51579112.0,51579112.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q3,2016-07-03,2016-10-01,2017-11-07 16:06:25+00:00,59000000.0,-1.61,-1.61,-1.61,62000000.0,6000000.0,112000000.0,-83000000.0,-83000000.0,,-83000000.0,490000000.0,904000000.0,-7000000.0,,,96000000.0,35000000.0,74000000.0,490000000.0,414000000.0,,-46000000.0,438000000.0,-24000000.0,-53000000.0,-77000000.0,904000000.0,51600000.0,51690204.0,51690204.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q3YTD,2016-01-01,2016-10-01,,178000000.0,-2.99,-2.99,-2.99,62000000.0,5000000.0,337000000.0,-154000000.0,-154000000.0,,-154000000.0,1422000000.0,2632000000.0,-13000000.0,,,284000000.0,115000000.0,225000000.0,1422000000.0,1210000000.0,,-145000000.0,1201000000.0,9000000.0,-158000000.0,-149000000.0,2632000000.0,51600000.0,51690204.0,51690204.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q3TTM,2015-10-04,2016-10-01,,239000000.0,-3.52,-3.52,-3.52,62000000.0,-12000000.0,464000000.0,-181000000.0,-181000000.0,,-181000000.0,1945000000.0,3583000000.0,-17000000.0,,,382000000.0,171000000.0,305000000.0,1945000000.0,1638000000.0,193000000.0,2000000.0,1623000000.0,15000000.0,-208000000.0,-193000000.0,3583000000.0,51600000.0,51690204.0,51690204.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q2,2016-04-03,2016-07-02,2017-08-08 16:13:54+00:00,60000000.0,-0.88,-0.88,-0.88,,12000000.0,112000000.0,-45000000.0,-45000000.0,,-45000000.0,473000000.0,879000000.0,-7000000.0,,,95000000.0,39000000.0,77000000.0,473000000.0,406000000.0,,-49000000.0,383000000.0,23000000.0,-56000000.0,-33000000.0,879000000.0,51100000.0,51533236.0,51533236.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q2YTD,2016-01-01,2016-07-02,,119000000.0,-1.38,-1.38,-1.38,,-1000000.0,225000000.0,-71000000.0,-71000000.0,,-71000000.0,932000000.0,1728000000.0,-6000000.0,,,188000000.0,80000000.0,151000000.0,932000000.0,796000000.0,,-99000000.0,763000000.0,33000000.0,-105000000.0,-72000000.0,1728000000.0,51100000.0,51533236.0,51533236.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q2TTM,2015-07-05,2016-07-02,,239000000.0,-2.48,-2.48,-2.48,,-14000000.0,472000000.0,-127000000.0,-127000000.0,,-127000000.0,1957000000.0,3595000000.0,-14000000.0,,,386000000.0,179000000.0,298000000.0,1957000000.0,1638000000.0,193000000.0,2000000.0,1574000000.0,64000000.0,-205000000.0,-141000000.0,3595000000.0,51100000.0,51533236.0,51533236.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q1,2016-01-01,2016-04-02,2017-05-09 16:09:54+00:00,59000000.0,-0.5,-0.5,-0.5,,-13000000.0,113000000.0,-26000000.0,-26000000.0,,-26000000.0,459000000.0,849000000.0,1000000.0,,,93000000.0,41000000.0,74000000.0,459000000.0,390000000.0,,-50000000.0,380000000.0,10000000.0,-49000000.0,-39000000.0,849000000.0,52000000.0,51299632.0,51299632.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q1TTM,2015-04-05,2016-04-02,,242000000.0,-3.1,-3.1,-3.1,,-2000000.0,485000000.0,-159000000.0,-159000000.0,,-159000000.0,1981000000.0,3606000000.0,4000000.0,,,391000000.0,189000000.0,291000000.0,1981000000.0,1625000000.0,193000000.0,1000000.0,1598000000.0,27000000.0,-188000000.0,-161000000.0,3606000000.0,52000000.0,51299632.0,51299632.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 16:03:58+00:00,184000000.0,0.33,0.33,0.32,,71000000.0,448000000.0,17000000.0,17000000.0,,17000000.0,4024000000.0,7444000000.0,-7000000.0,1710000000.0,,389000000.0,66000000.0,301000000.0,4024000000.0,3420000000.0,227000000.0,,3098000000.0,322000000.0,-234000000.0,88000000.0,7444000000.0,53021761.0,53021761.0,53021761.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q4,2017-10-01,2017-12-31,,33000000.0,0.07,0.07,0.07,,74000000.0,112000000.0,4000000.0,4000000.0,,4000000.0,2569000000.0,4748000000.0,-4000000.0,1710000000.0,,98000000.0,6000000.0,87000000.0,2569000000.0,2179000000.0,227000000.0,176000000.0,2046000000.0,133000000.0,-55000000.0,78000000.0,4748000000.0,53021761.0,53021761.0,53021761.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q3,2017-07-02,2017-09-30,2018-11-06 16:11:58+00:00,49000000.0,-0.23,-0.23,-0.23,,5000000.0,113000000.0,-12000000.0,-12000000.0,,-12000000.0,506000000.0,935000000.0,-3000000.0,,,96000000.0,9000000.0,71000000.0,506000000.0,429000000.0,,-95000000.0,338000000.0,91000000.0,-98000000.0,-7000000.0,935000000.0,52220868.0,52220868.0,52220868.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q3YTD,2017-01-01,2017-09-30,,151000000.0,0.26,0.26,0.25,,-3000000.0,336000000.0,13000000.0,13000000.0,,13000000.0,1455000000.0,2696000000.0,-3000000.0,,,291000000.0,60000000.0,214000000.0,1455000000.0,1241000000.0,,-176000000.0,1052000000.0,189000000.0,-179000000.0,10000000.0,2696000000.0,52220868.0,52220868.0,52220868.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q3TTM,2016-10-02,2017-09-30,,202000000.0,0.6,0.6,0.59,,,443000000.0,30000000.0,30000000.0,,30000000.0,1965000000.0,3638000000.0,-6000000.0,,,383000000.0,89000000.0,296000000.0,1965000000.0,1673000000.0,193000000.0,-31000000.0,1413000000.0,260000000.0,-230000000.0,30000000.0,3638000000.0,52220868.0,52220868.0,52220868.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q2,2017-04-02,2017-07-01,2018-08-07 16:14:30+00:00,52000000.0,0.33,0.33,0.32,,2000000.0,114000000.0,17000000.0,17000000.0,,17000000.0,485000000.0,896000000.0,1000000.0,,,99000000.0,20000000.0,68000000.0,485000000.0,411000000.0,,-40000000.0,353000000.0,58000000.0,-39000000.0,19000000.0,896000000.0,51500000.0,51996353.0,53128657.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q2YTD,2017-01-01,2017-07-01,,102000000.0,0.49,0.49,0.48,,-8000000.0,223000000.0,25000000.0,25000000.0,,25000000.0,949000000.0,1761000000.0,,,,195000000.0,51000000.0,143000000.0,949000000.0,812000000.0,,-81000000.0,714000000.0,98000000.0,-81000000.0,17000000.0,1761000000.0,51500000.0,51996353.0,53128657.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q2TTM,2016-07-03,2017-07-01,,212000000.0,-0.78,-0.78,-0.79,62000000.0,1000000.0,442000000.0,-41000000.0,-41000000.0,,-41000000.0,1949000000.0,3607000000.0,-10000000.0,,,383000000.0,115000000.0,299000000.0,1949000000.0,1658000000.0,193000000.0,18000000.0,1513000000.0,145000000.0,-185000000.0,-40000000.0,3607000000.0,51500000.0,51996353.0,53128657.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q1,2017-01-01,2017-04-01,2018-05-08 16:13:19+00:00,50000000.0,0.16,0.16,0.16,,-10000000.0,109000000.0,8000000.0,8000000.0,,8000000.0,464000000.0,865000000.0,-1000000.0,,,96000000.0,31000000.0,75000000.0,464000000.0,401000000.0,,-41000000.0,361000000.0,40000000.0,-42000000.0,-2000000.0,865000000.0,50000000.0,51842025.0,52946883.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q1TTM,2016-04-03,2017-04-01,,220000000.0,-1.99,-1.99,-1.99,62000000.0,11000000.0,440000000.0,-103000000.0,-103000000.0,,-103000000.0,1937000000.0,3590000000.0,-18000000.0,,,379000000.0,134000000.0,308000000.0,1937000000.0,1653000000.0,193000000.0,9000000.0,1543000000.0,110000000.0,-202000000.0,-92000000.0,3590000000.0,50000000.0,51842025.0,52946883.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 16:03:58+00:00,97000000.0,7.86,7.86,7.76,,103000000.0,483000000.0,421000000.0,421000000.0,,421000000.0,4474000000.0,8436000000.0,5000000.0,1981000000.0,,444000000.0,19000000.0,328000000.0,4474000000.0,3962000000.0,91000000.0,,3352000000.0,610000000.0,-86000000.0,524000000.0,8436000000.0,53591655.0,53591655.0,53591655.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q4,2018-09-30,2018-12-31,,26000000.0,2.14,2.14,2.12,,33000000.0,122000000.0,115000000.0,115000000.0,,115000000.0,2835000000.0,5355000000.0,8000000.0,1981000000.0,,121000000.0,2000000.0,89000000.0,2835000000.0,2520000000.0,91000000.0,52000000.0,2341000000.0,179000000.0,-31000000.0,148000000.0,5355000000.0,53591655.0,53591655.0,53591655.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q3,2018-07-01,2018-09-29,2019-10-29 21:11:39+00:00,25000000.0,2.37,2.37,2.34,,16000000.0,120000000.0,127000000.0,127000000.0,,127000000.0,587000000.0,1092000000.0,-1000000.0,,,113000000.0,10000000.0,75000000.0,587000000.0,505000000.0,,-18000000.0,343000000.0,162000000.0,-19000000.0,143000000.0,1092000000.0,53740174.0,53740174.0,53740174.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q3YTD,2018-01-01,2018-09-29,,71000000.0,5.72,5.72,5.64,,70000000.0,361000000.0,306000000.0,306000000.0,,306000000.0,1639000000.0,3081000000.0,-3000000.0,,,323000000.0,17000000.0,239000000.0,1639000000.0,1442000000.0,,-52000000.0,1011000000.0,431000000.0,-55000000.0,376000000.0,3081000000.0,53740174.0,53740174.0,53740174.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q3TTM,2017-10-01,2018-09-29,,104000000.0,5.79,5.79,5.71,,144000000.0,473000000.0,310000000.0,310000000.0,,310000000.0,4208000000.0,7829000000.0,-7000000.0,1710000000.0,,421000000.0,23000000.0,326000000.0,4208000000.0,3621000000.0,227000000.0,124000000.0,3057000000.0,564000000.0,-110000000.0,454000000.0,7829000000.0,53740174.0,53740174.0,53740174.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 16:17:21+00:00,23000000.0,1.31,1.31,1.29,,30000000.0,121000000.0,70000000.0,70000000.0,,70000000.0,540000000.0,1012000000.0,-2000000.0,,,109000000.0,1000000.0,93000000.0,540000000.0,472000000.0,,-23000000.0,347000000.0,125000000.0,-25000000.0,100000000.0,1012000000.0,53537876.0,53537876.0,53537876.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q2YTD,2018-01-01,2018-06-30,,46000000.0,3.35,3.35,3.3,,54000000.0,241000000.0,179000000.0,179000000.0,,179000000.0,1052000000.0,1989000000.0,-2000000.0,,,210000000.0,7000000.0,164000000.0,1052000000.0,937000000.0,,-34000000.0,668000000.0,269000000.0,-36000000.0,233000000.0,1989000000.0,53537876.0,53537876.0,53537876.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q2TTM,2017-07-02,2018-06-30,,128000000.0,3.19,3.19,3.14,,133000000.0,466000000.0,171000000.0,171000000.0,,171000000.0,4127000000.0,7672000000.0,-9000000.0,1710000000.0,,404000000.0,22000000.0,322000000.0,4127000000.0,3545000000.0,227000000.0,47000000.0,3052000000.0,493000000.0,-189000000.0,304000000.0,7672000000.0,53537876.0,53537876.0,53537876.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 16:22:48+00:00,23000000.0,2.04,2.04,2.01,,24000000.0,120000000.0,109000000.0,109000000.0,,109000000.0,512000000.0,977000000.0,0.0,,,101000000.0,6000000.0,71000000.0,512000000.0,465000000.0,,-11000000.0,321000000.0,144000000.0,-11000000.0,133000000.0,977000000.0,53286249.0,53286249.0,53286249.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q1TTM,2017-04-02,2018-03-31,,157000000.0,2.21,2.21,2.17,,105000000.0,459000000.0,118000000.0,118000000.0,,118000000.0,4072000000.0,7556000000.0,-6000000.0,1710000000.0,,394000000.0,41000000.0,297000000.0,4072000000.0,3484000000.0,227000000.0,30000000.0,3058000000.0,426000000.0,-203000000.0,223000000.0,7556000000.0,53286249.0,53286249.0,53286249.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q4,2019-09-29,2019-12-31,,19000000.0,3.14,3.14,3.09,,10000000.0,130000000.0,169000000.0,169000000.0,,169000000.0,3033000000.0,5677000000.0,-5000000.0,2100000000.0,,118000000.0,10000000.0,79000000.0,3033000000.0,2644000000.0,89000000.0,85000000.0,2456000000.0,188000000.0,-9000000.0,179000000.0,5677000000.0,53991249.0,53991249.0,53991249.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 16:03:58+00:00,103000000.0,10.08,10.08,9.97,,54000000.0,503000000.0,544000000.0,544000000.0,,544000000.0,4770000000.0,8970000000.0,-5000000.0,2100000000.0,,447000000.0,32000000.0,323000000.0,4770000000.0,4200000000.0,89000000.0,,3508000000.0,692000000.0,-94000000.0,598000000.0,8970000000.0,53991249.0,53991249.0,53991249.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q3YTD,2019-01-01,2019-09-28,,84000000.0,6.94,6.94,6.88,,44000000.0,373000000.0,375000000.0,375000000.0,,375000000.0,1737000000.0,3293000000.0,,,,329000000.0,22000000.0,244000000.0,1737000000.0,1556000000.0,,-85000000.0,1052000000.0,504000000.0,-85000000.0,419000000.0,3293000000.0,54085500.0,54085500.0,54085500.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q3TTM,2018-09-30,2019-09-28,,110000000.0,9.08,9.08,9.0,,77000000.0,495000000.0,490000000.0,490000000.0,,490000000.0,4572000000.0,8648000000.0,8000000.0,1981000000.0,,450000000.0,24000000.0,333000000.0,4572000000.0,4076000000.0,91000000.0,-33000000.0,3393000000.0,683000000.0,-116000000.0,567000000.0,8648000000.0,54085500.0,54085500.0,54085500.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q3,2019-06-30,2019-09-28,2019-10-29 21:11:39+00:00,26000000.0,2.52,2.52,2.5,,23000000.0,124000000.0,136000000.0,136000000.0,,136000000.0,595000000.0,1130000000.0,2000000.0,,,110000000.0,12000000.0,78000000.0,595000000.0,535000000.0,,-28000000.0,350000000.0,185000000.0,-26000000.0,159000000.0,1130000000.0,54085500.0,54085500.0,54085500.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q2YTD,2019-01-01,2019-06-29,,58000000.0,4.42,4.42,4.38,,21000000.0,249000000.0,239000000.0,239000000.0,,239000000.0,1142000000.0,2163000000.0,-2000000.0,,,219000000.0,10000000.0,166000000.0,1142000000.0,1021000000.0,,-57000000.0,702000000.0,319000000.0,-59000000.0,260000000.0,2163000000.0,54027576.0,54027576.0,54027576.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q2TTM,2018-07-01,2019-06-29,,109000000.0,8.93,8.93,8.84,,70000000.0,491000000.0,481000000.0,481000000.0,,481000000.0,4564000000.0,8610000000.0,5000000.0,1981000000.0,,453000000.0,22000000.0,330000000.0,4564000000.0,4046000000.0,91000000.0,-23000000.0,3386000000.0,660000000.0,-109000000.0,551000000.0,8610000000.0,54027576.0,54027576.0,54027576.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q2,2019-03-31,2019-06-29,2019-07-30 16:17:21+00:00,30000000.0,2.28,2.28,2.26,,5000000.0,127000000.0,124000000.0,124000000.0,,124000000.0,577000000.0,1097000000.0,2000000.0,,,108000000.0,5000000.0,90000000.0,577000000.0,520000000.0,,-33000000.0,360000000.0,160000000.0,-31000000.0,129000000.0,1097000000.0,54027576.0,54027576.0,54027576.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q1,2019-01-01,2019-03-30,2020-04-28 16:02:32+00:00,28000000.0,2.14,2.14,2.12,,16000000.0,122000000.0,115000000.0,115000000.0,,115000000.0,565000000.0,1066000000.0,-4000000.0,,,111000000.0,5000000.0,76000000.0,565000000.0,501000000.0,,-24000000.0,342000000.0,159000000.0,-28000000.0,131000000.0,1066000000.0,53905426.0,53905426.0,53905426.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q1TTM,2018-04-01,2019-03-30,,102000000.0,7.96,7.96,7.87,,95000000.0,485000000.0,427000000.0,427000000.0,,427000000.0,4527000000.0,8525000000.0,1000000.0,1981000000.0,,454000000.0,18000000.0,333000000.0,4527000000.0,3998000000.0,91000000.0,-13000000.0,3373000000.0,625000000.0,-103000000.0,522000000.0,8525000000.0,53905426.0,53905426.0,53905426.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2020.0,Q1TTM,2019-03-31,2020-03-28,,91000000.0,9.6,9.6,9.5,,52000000.0,503000000.0,518000000.0,518000000.0,,518000000.0,4784000000.0,8956000000.0,-4000000.0,2100000000.0,,441000000.0,32000000.0,321000000.0,4784000000.0,4172000000.0,89000000.0,-21000000.0,3488000000.0,684000000.0,-114000000.0,570000000.0,8956000000.0,53760873.0,53760873.0,53760873.0
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2020.0,Q1,2020-01-01,2020-03-28,2020-04-28 16:02:32+00:00,16000000.0,1.66,1.66,1.65,,14000000.0,122000000.0,89000000.0,89000000.0,,89000000.0,579000000.0,1052000000.0,-3000000.0,,,105000000.0,5000000.0,74000000.0,579000000.0,473000000.0,,-45000000.0,322000000.0,151000000.0,-48000000.0,103000000.0,1052000000.0,53760873.0,53760873.0,53760873.0
