company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q2TTM,2014-06-29,2015-07-04,,-3448000000.0,12000000.0,30373000.0,91000000.0,224904000.0,,-13893000.0,15509000.0,28314000.0,3189000000.0,3059342000.0,-3069058000.0,158087000.0,3059342000.0,-3069058000.0,158087000.0,134478000.0,-139163000.0,-139163000.0,44837000.0,-3972000.0,,-376387000.0,-80038000.0,-154000000.0,,835367000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q2,2015-04-05,2015-07-04,,,5000000.0,16000000.0,64000000.0,82000000.0,,-5000000.0,-48000000.0,3000000.0,,-81000000.0,-23000000.0,-16000000.0,-81000000.0,-23000000.0,-16000000.0,-125000000.0,-77000000.0,-77000000.0,22000000.0,-4000000.0,,,-23000000.0,-80000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q1,2015-01-01,2015-04-04,2016-11-14 17:41:56+00:00,-49000000.0,5000000.0,5000000.0,27000000.0,80000000.0,,-11000000.0,-31000000.0,8000000.0,,-40000000.0,-49000000.0,36000000.0,-40000000.0,-49000000.0,36000000.0,-64000000.0,-25000000.0,-25000000.0,7000000.0,2000000.0,,-1000000.0,-26000000.0,-50000000.0,,27000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2015.0,Q1TTM,2014-03-30,2015-04-04,,-3448000000.0,7000000.0,18696000.0,27000000.0,151997000.0,,-8905000.0,86425000.0,29064000.0,3189000000.0,3146669000.0,-3093606000.0,234245000.0,3146669000.0,-3093606000.0,234245000.0,278403000.0,-34606000.0,-34606000.0,23429000.0,2605000.0,,-501778000.0,-62626000.0,-74000000.0,,918798000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,FY,2016-01-01,2016-12-31,2019-02-14 16:46:52+00:00,0.0,23000000.0,81000000.0,180000000.0,304000000.0,39000000.0,7000000.0,94000000.0,11000000.0,102000000.0,-384000000.0,-39000000.0,380000000.0,-384000000.0,-39000000.0,380000000.0,-36000000.0,-137000000.0,-137000000.0,96000000.0,-8000000.0,,-1000000.0,-77000000.0,-489000000.0,,0.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q4,2016-10-02,2016-12-31,,,7000000.0,11000000.0,59000000.0,70000000.0,39000000.0,,25000000.0,3000000.0,34000000.0,-146000000.0,11000000.0,128000000.0,-146000000.0,11000000.0,128000000.0,-7000000.0,17000000.0,17000000.0,9000000.0,-2000000.0,,,-28000000.0,-181000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q3YTD,2016-01-01,2016-10-01,2017-11-07 16:06:25+00:00,,16000000.0,70000000.0,121000000.0,234000000.0,,7000000.0,69000000.0,8000000.0,68000000.0,-238000000.0,-50000000.0,252000000.0,-238000000.0,-50000000.0,252000000.0,-29000000.0,-154000000.0,-154000000.0,87000000.0,-6000000.0,,-1000000.0,-49000000.0,-308000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q3TTM,2015-10-04,2016-10-01,,,19000000.0,76000000.0,186000000.0,314000000.0,,14000000.0,2000000.0,11000000.0,68000000.0,-281000000.0,-86000000.0,258000000.0,-281000000.0,-86000000.0,258000000.0,-95000000.0,-181000000.0,-181000000.0,104000000.0,-17000000.0,,-2000000.0,-84000000.0,-343000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q3,2016-07-03,2016-10-01,,,5000000.0,18000000.0,22000000.0,80000000.0,,,51000000.0,3000000.0,,-92000000.0,-14000000.0,128000000.0,-92000000.0,-14000000.0,128000000.0,22000000.0,-83000000.0,-83000000.0,75000000.0,,,,-14000000.0,-95000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q2YTD,2016-01-01,2016-07-02,2017-08-08 16:13:54+00:00,,11000000.0,52000000.0,99000000.0,154000000.0,,7000000.0,18000000.0,5000000.0,68000000.0,-146000000.0,-36000000.0,124000000.0,-146000000.0,-36000000.0,124000000.0,-51000000.0,-71000000.0,-71000000.0,12000000.0,-6000000.0,,-1000000.0,-35000000.0,-213000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q2TTM,2015-07-05,2016-07-02,,-3000000.0,17000000.0,69000000.0,191000000.0,312000000.0,,8000000.0,10000000.0,11000000.0,68000000.0,-186000000.0,-112000000.0,226000000.0,-186000000.0,-112000000.0,226000000.0,-64000000.0,-127000000.0,-127000000.0,14000000.0,-17000000.0,,-2000000.0,-108000000.0,-248000000.0,,1000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q2,2016-04-03,2016-07-02,,,6000000.0,23000000.0,73000000.0,77000000.0,,4000000.0,-13000000.0,2000000.0,68000000.0,-69000000.0,-16000000.0,28000000.0,-69000000.0,-16000000.0,28000000.0,-53000000.0,-45000000.0,-45000000.0,3000000.0,-6000000.0,,,-16000000.0,-133000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q1,2016-01-01,2016-04-02,2017-05-09 16:09:54+00:00,,5000000.0,29000000.0,26000000.0,77000000.0,,3000000.0,31000000.0,3000000.0,,-77000000.0,-20000000.0,96000000.0,-77000000.0,-20000000.0,96000000.0,2000000.0,-26000000.0,-26000000.0,9000000.0,0.0,,-1000000.0,-19000000.0,-80000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2016.0,Q1TTM,2015-04-05,2016-04-02,,-3000000.0,16000000.0,62000000.0,182000000.0,317000000.0,,-1000000.0,-25000000.0,12000000.0,,-198000000.0,-119000000.0,182000000.0,-198000000.0,-119000000.0,182000000.0,-136000000.0,-159000000.0,-159000000.0,33000000.0,-15000000.0,,-2000000.0,-115000000.0,-195000000.0,,1000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 16:03:58+00:00,0.0,38000000.0,65000000.0,195000000.0,263000000.0,,,59000000.0,,1371000000.0,-517000000.0,-51000000.0,478000000.0,-517000000.0,-51000000.0,478000000.0,-94000000.0,17000000.0,17000000.0,101000000.0,7000000.0,-4000000.0,-1000000.0,-50000000.0,-1895000000.0,0.0,0.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q4,2017-10-01,2017-12-31,,,-41000000.0,11000000.0,47000000.0,54000000.0,,4000000.0,175000000.0,-9000000.0,185000000.0,-280000000.0,-14000000.0,268000000.0,-280000000.0,-14000000.0,268000000.0,-26000000.0,4000000.0,4000000.0,76000000.0,12000000.0,-4000000.0,,-14000000.0,-468000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-06 16:11:58+00:00,0.0,79000000.0,54000000.0,148000000.0,209000000.0,,-4000000.0,-116000000.0,9000000.0,1186000000.0,-237000000.0,-37000000.0,210000000.0,-237000000.0,-37000000.0,210000000.0,-68000000.0,13000000.0,13000000.0,25000000.0,-5000000.0,,-1000000.0,-36000000.0,-1427000000.0,,0.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q3TTM,2016-10-02,2017-09-30,,,86000000.0,65000000.0,207000000.0,279000000.0,39000000.0,-4000000.0,-91000000.0,12000000.0,1220000000.0,-383000000.0,-26000000.0,338000000.0,-383000000.0,-26000000.0,338000000.0,-75000000.0,30000000.0,30000000.0,34000000.0,-7000000.0,,-1000000.0,-64000000.0,-1608000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q3,2017-07-02,2017-09-30,,,69000000.0,11000000.0,78000000.0,68000000.0,,,-128000000.0,2000000.0,1186000000.0,1000000.0,-15000000.0,7000000.0,1000000.0,-15000000.0,7000000.0,-7000000.0,-12000000.0,-12000000.0,10000000.0,,,-1000000.0,-14000000.0,-1187000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q2YTD,2017-01-01,2017-07-01,2018-08-07 16:14:30+00:00,,10000000.0,43000000.0,70000000.0,141000000.0,,-4000000.0,12000000.0,7000000.0,0.0,-238000000.0,-22000000.0,203000000.0,-238000000.0,-22000000.0,203000000.0,-61000000.0,25000000.0,25000000.0,15000000.0,-5000000.0,,0.0,-22000000.0,-240000000.0,,0.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q2TTM,2016-07-03,2017-07-01,,,22000000.0,72000000.0,151000000.0,291000000.0,39000000.0,-4000000.0,88000000.0,13000000.0,34000000.0,-476000000.0,-25000000.0,459000000.0,-476000000.0,-25000000.0,459000000.0,-46000000.0,-41000000.0,-41000000.0,99000000.0,-7000000.0,,,-64000000.0,-516000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q2,2017-04-02,2017-07-01,,,6000000.0,38000000.0,54000000.0,72000000.0,,-2000000.0,-17000000.0,3000000.0,,-160000000.0,-9000000.0,86000000.0,-160000000.0,-9000000.0,86000000.0,-85000000.0,17000000.0,17000000.0,8000000.0,-3000000.0,,,-9000000.0,-160000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q1,2017-01-01,2017-04-01,2018-05-08 16:13:19+00:00,,4000000.0,5000000.0,16000000.0,69000000.0,,-2000000.0,29000000.0,4000000.0,,-78000000.0,-13000000.0,117000000.0,-78000000.0,-13000000.0,117000000.0,24000000.0,8000000.0,8000000.0,7000000.0,-2000000.0,,0.0,-13000000.0,-80000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2017.0,Q1TTM,2016-04-03,2017-04-01,,,22000000.0,57000000.0,170000000.0,296000000.0,39000000.0,2000000.0,92000000.0,12000000.0,102000000.0,-385000000.0,-32000000.0,401000000.0,-385000000.0,-32000000.0,401000000.0,-14000000.0,-103000000.0,-103000000.0,94000000.0,-10000000.0,,,-71000000.0,-489000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 16:03:58+00:00,-72000000.0,15000000.0,76000000.0,90000000.0,175000000.0,,,138000000.0,,909000000.0,-661000000.0,-137000000.0,785000000.0,-661000000.0,-137000000.0,785000000.0,-18000000.0,421000000.0,421000000.0,36000000.0,-1000000.0,-5000000.0,-3000000.0,-64000000.0,-1569000000.0,0.0,2000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q4,2018-09-30,2018-12-31,,,3000000.0,30000000.0,17000000.0,44000000.0,,6000000.0,161000000.0,,-52000000.0,-310000000.0,-17000000.0,325000000.0,-310000000.0,-17000000.0,325000000.0,-1000000.0,115000000.0,115000000.0,2000000.0,1000000.0,-5000000.0,-1000000.0,-16000000.0,-259000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q3YTD,2018-01-01,2018-09-29,2019-10-29 21:11:39+00:00,-72000000.0,12000000.0,46000000.0,73000000.0,131000000.0,,-6000000.0,-23000000.0,,961000000.0,-351000000.0,-120000000.0,460000000.0,-351000000.0,-120000000.0,460000000.0,-17000000.0,306000000.0,306000000.0,34000000.0,-2000000.0,,-2000000.0,-48000000.0,-1310000000.0,0.0,2000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q3TTM,2017-10-01,2018-09-29,,-72000000.0,-29000000.0,57000000.0,120000000.0,185000000.0,,-2000000.0,152000000.0,-9000000.0,1146000000.0,-631000000.0,-134000000.0,728000000.0,-631000000.0,-134000000.0,728000000.0,-43000000.0,310000000.0,310000000.0,110000000.0,10000000.0,-4000000.0,-2000000.0,-62000000.0,-1778000000.0,,2000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q3,2018-07-01,2018-09-29,,-72000000.0,3000000.0,25000000.0,21000000.0,45000000.0,,1000000.0,9000000.0,,82000000.0,-109000000.0,-87000000.0,194000000.0,-109000000.0,-87000000.0,194000000.0,-1000000.0,127000000.0,127000000.0,10000000.0,2000000.0,,,-15000000.0,-193000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 16:17:21+00:00,0.0,9000000.0,21000000.0,52000000.0,86000000.0,,-7000000.0,-32000000.0,,879000000.0,-242000000.0,-33000000.0,266000000.0,-242000000.0,-33000000.0,266000000.0,-16000000.0,179000000.0,179000000.0,24000000.0,-4000000.0,,-2000000.0,-33000000.0,-1117000000.0,,2000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q2TTM,2017-07-02,2018-06-30,,,37000000.0,43000000.0,177000000.0,208000000.0,,-3000000.0,15000000.0,-7000000.0,2250000000.0,-521000000.0,-62000000.0,541000000.0,-521000000.0,-62000000.0,541000000.0,-49000000.0,171000000.0,171000000.0,110000000.0,8000000.0,-4000000.0,-3000000.0,-61000000.0,-2772000000.0,,2000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q2,2018-04-01,2018-06-30,,,7000000.0,19000000.0,26000000.0,43000000.0,,-5000000.0,16000000.0,,876000000.0,-150000000.0,-13000000.0,150000000.0,-150000000.0,-13000000.0,150000000.0,-18000000.0,70000000.0,70000000.0,14000000.0,-4000000.0,,,-15000000.0,-1022000000.0,,2000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 16:22:48+00:00,0.0,2000000.0,2000000.0,26000000.0,43000000.0,,-2000000.0,-48000000.0,,3000000.0,-92000000.0,-20000000.0,116000000.0,-92000000.0,-20000000.0,116000000.0,2000000.0,109000000.0,109000000.0,10000000.0,,,-2000000.0,-18000000.0,-95000000.0,,0.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2018.0,Q1TTM,2017-04-02,2018-03-31,,,36000000.0,62000000.0,205000000.0,237000000.0,,,-18000000.0,-4000000.0,1374000000.0,-531000000.0,-58000000.0,477000000.0,-531000000.0,-58000000.0,477000000.0,-116000000.0,118000000.0,118000000.0,104000000.0,9000000.0,-4000000.0,-3000000.0,-55000000.0,-1910000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q4,2019-09-29,2019-12-31,,-7000000.0,,38000000.0,14000000.0,36000000.0,,1000000.0,50000000.0,,34000000.0,-245000000.0,-25000000.0,265000000.0,-245000000.0,-25000000.0,265000000.0,-3000000.0,169000000.0,169000000.0,10000000.0,37000000.0,1000000.0,-1000000.0,-17000000.0,-289000000.0,-27000000.0,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 16:03:58+00:00,-262000000.0,6000000.0,140000000.0,63000000.0,175000000.0,,,-86000000.0,,637000000.0,-365000000.0,-335000000.0,685000000.0,-365000000.0,-335000000.0,685000000.0,-14000000.0,544000000.0,544000000.0,46000000.0,1000000.0,1000000.0,-22000000.0,-61000000.0,-956000000.0,-47000000.0,10000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q3TTM,2018-09-30,2019-09-28,,-255000000.0,9000000.0,132000000.0,66000000.0,183000000.0,,5000000.0,25000000.0,,551000000.0,-430000000.0,-327000000.0,745000000.0,-430000000.0,-327000000.0,745000000.0,-12000000.0,490000000.0,490000000.0,38000000.0,-35000000.0,-5000000.0,-22000000.0,-60000000.0,-926000000.0,-20000000.0,10000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q3,2019-06-30,2019-09-28,,11000000.0,4000000.0,29000000.0,16000000.0,44000000.0,,-1000000.0,29000000.0,,394000000.0,-214000000.0,-4000000.0,225000000.0,-214000000.0,-4000000.0,225000000.0,6000000.0,136000000.0,136000000.0,12000000.0,-2000000.0,,-1000000.0,-14000000.0,-586000000.0,-20000000.0,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q3YTD,2019-01-01,2019-09-28,2019-10-29 21:11:39+00:00,-255000000.0,6000000.0,102000000.0,49000000.0,139000000.0,,-1000000.0,-136000000.0,,603000000.0,-120000000.0,-310000000.0,420000000.0,-120000000.0,-310000000.0,420000000.0,-11000000.0,375000000.0,375000000.0,36000000.0,-36000000.0,,-21000000.0,-44000000.0,-667000000.0,-20000000.0,10000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q2TTM,2018-07-01,2019-06-29,,-338000000.0,8000000.0,128000000.0,71000000.0,184000000.0,,7000000.0,5000000.0,,239000000.0,-325000000.0,-410000000.0,714000000.0,-325000000.0,-410000000.0,714000000.0,-19000000.0,481000000.0,481000000.0,36000000.0,-31000000.0,-5000000.0,-21000000.0,-61000000.0,-533000000.0,,10000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q2,2019-03-31,2019-06-29,,-87000000.0,1000000.0,51000000.0,17000000.0,48000000.0,,2000000.0,-34000000.0,,26000000.0,-67000000.0,-122000000.0,153000000.0,-67000000.0,-122000000.0,153000000.0,-34000000.0,124000000.0,124000000.0,14000000.0,-49000000.0,,-20000000.0,-15000000.0,-44000000.0,,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q2YTD,2019-01-01,2019-06-29,2019-07-30 16:17:21+00:00,-266000000.0,2000000.0,73000000.0,33000000.0,95000000.0,,0.0,-165000000.0,,209000000.0,94000000.0,-306000000.0,195000000.0,94000000.0,-306000000.0,195000000.0,-17000000.0,239000000.0,239000000.0,24000000.0,-34000000.0,,-20000000.0,-30000000.0,-81000000.0,,10000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q1,2019-01-01,2019-03-30,2020-04-28 16:02:32+00:00,-179000000.0,1000000.0,22000000.0,16000000.0,47000000.0,,-2000000.0,-131000000.0,,183000000.0,161000000.0,-184000000.0,42000000.0,161000000.0,-184000000.0,42000000.0,17000000.0,115000000.0,115000000.0,10000000.0,15000000.0,,0.0,-15000000.0,-37000000.0,0.0,10000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2019.0,Q1TTM,2018-04-01,2019-03-30,,-251000000.0,14000000.0,96000000.0,80000000.0,179000000.0,,,55000000.0,,1089000000.0,-408000000.0,-301000000.0,711000000.0,-408000000.0,-301000000.0,711000000.0,-3000000.0,427000000.0,427000000.0,36000000.0,14000000.0,-5000000.0,-1000000.0,-61000000.0,-1511000000.0,,12000000.0,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2020.0,Q1TTM,2019-03-31,2020-03-28,,-83000000.0,6000000.0,148000000.0,56000000.0,162000000.0,,1000000.0,22000000.0,,615000000.0,-624000000.0,-166000000.0,751000000.0,-624000000.0,-166000000.0,751000000.0,-37000000.0,518000000.0,518000000.0,43000000.0,-37000000.0,1000000.0,-24000000.0,-59000000.0,-955000000.0,-247000000.0,,
Zebra Technologies Corp,ZBRA,PO0I32GKZ3HZMMDPZZ08,877212,2020.0,Q1,2020-01-01,2020-03-28,2020-04-28 16:02:32+00:00,0.0,1000000.0,30000000.0,9000000.0,34000000.0,,-1000000.0,-23000000.0,,161000000.0,-98000000.0,-15000000.0,108000000.0,-98000000.0,-15000000.0,108000000.0,-6000000.0,89000000.0,89000000.0,7000000.0,-23000000.0,,-2000000.0,-13000000.0,-36000000.0,-200000000.0,0.0,
