company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2014.0,Q1TTM,2013-01-01,2013-12-31,,-1421000000.0,52000000.0,126000000.0,24000000.0,4000000.0,-350000000.0,1661000000.0,1094000000.0,-1512000000.0,506000000.0,1094000000.0,-1512000000.0,506000000.0,102000000.0,631000000.0,632000000.0,-1000000.0,46000000.0,71000000.0,3000000.0,10000000.0,-163000000.0,,-118000000.0,-200000000.0,-275000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2014.0,Q1,2013-10-01,2013-12-31,2015-01-23 14:16:04+00:00,-1420000000.0,12000000.0,32000000.0,24000000.0,3000000.0,-207000000.0,1771000000.0,1517000000.0,-1434000000.0,-24000000.0,1517000000.0,-1434000000.0,-24000000.0,48000000.0,131000000.0,134000000.0,-3000000.0,5000000.0,9000000.0,0.0,-14000000.0,-41000000.0,,-38000000.0,-200000000.0,-22000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,FY,2014-10-01,2015-09-30,2017-11-14 12:56:24+00:00,-74000000.0,100000000.0,152000000.0,,-23000000.0,-258000000.0,0.0,-492000000.0,-294000000.0,749000000.0,-492000000.0,-294000000.0,749000000.0,-71000000.0,686000000.0,694000000.0,-8000000.0,61000000.0,62000000.0,-10000000.0,-11000000.0,-167000000.0,,-210000000.0,-57000000.0,-330000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q4,2015-07-01,2015-09-30,,-50000000.0,25000000.0,38000000.0,,-4000000.0,142000000.0,-241000000.0,-339000000.0,-107000000.0,408000000.0,-339000000.0,-107000000.0,408000000.0,-42000000.0,184000000.0,184000000.0,,19000000.0,2000000.0,-2000000.0,,-44000000.0,,-55000000.0,-56000000.0,,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q3YTD,2014-10-01,2015-06-30,2016-07-25 12:51:41+00:00,-24000000.0,75000000.0,114000000.0,,-19000000.0,-400000000.0,241000000.0,-153000000.0,-187000000.0,341000000.0,-153000000.0,-187000000.0,341000000.0,-29000000.0,502000000.0,510000000.0,-8000000.0,42000000.0,60000000.0,-8000000.0,-11000000.0,-123000000.0,,-155000000.0,-1000000.0,-330000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q3TTM,2014-07-01,2015-06-30,,-24000000.0,101000000.0,153000000.0,,-34000000.0,-271000000.0,-375000000.0,-642000000.0,-227000000.0,736000000.0,-642000000.0,-227000000.0,736000000.0,-156000000.0,669000000.0,683000000.0,-14000000.0,70000000.0,63000000.0,,11000000.0,-163000000.0,,-203000000.0,263000000.0,-430000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q3,2015-04-01,2015-06-30,,-2000000.0,29000000.0,38000000.0,,3000000.0,-52000000.0,-40000000.0,-151000000.0,-51000000.0,209000000.0,-151000000.0,-51000000.0,209000000.0,10000000.0,178000000.0,178000000.0,,16000000.0,21000000.0,2000000.0,,-43000000.0,,-51000000.0,-1000000.0,-88000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q2YTD,2014-10-01,2015-03-31,2016-04-21 13:11:41+00:00,-22000000.0,46000000.0,76000000.0,,-22000000.0,-348000000.0,281000000.0,-2000000.0,-136000000.0,132000000.0,-2000000.0,-136000000.0,132000000.0,-39000000.0,324000000.0,332000000.0,-8000000.0,26000000.0,39000000.0,-10000000.0,-11000000.0,-80000000.0,,-104000000.0,0.0,-242000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q2TTM,2014-04-01,2015-03-31,,-12000000.0,95000000.0,150000000.0,,-38000000.0,-271000000.0,-171000000.0,-589000000.0,-211000000.0,714000000.0,-589000000.0,-211000000.0,714000000.0,-126000000.0,649000000.0,668000000.0,-19000000.0,72000000.0,46000000.0,-2000000.0,-2000000.0,-161000000.0,,-197000000.0,89000000.0,-392000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q2,2015-01-01,2015-03-31,,-22000000.0,22000000.0,38000000.0,,-13000000.0,-48000000.0,-46000000.0,-140000000.0,-60000000.0,192000000.0,-140000000.0,-60000000.0,192000000.0,-31000000.0,157000000.0,163000000.0,-6000000.0,17000000.0,15000000.0,4000000.0,-10000000.0,-40000000.0,,-42000000.0,,-69000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q1,2014-10-01,2014-12-31,2016-01-22 11:27:25+00:00,,24000000.0,38000000.0,,-9000000.0,-300000000.0,327000000.0,138000000.0,-76000000.0,-60000000.0,138000000.0,-76000000.0,-60000000.0,-8000000.0,167000000.0,169000000.0,-2000000.0,9000000.0,24000000.0,-14000000.0,-1000000.0,-40000000.0,,-62000000.0,0.0,-173000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q1TTM,2014-01-01,2014-12-31,,14000000.0,96000000.0,147000000.0,,-24000000.0,-343000000.0,-86000000.0,-552000000.0,-179000000.0,624000000.0,-552000000.0,-179000000.0,624000000.0,-124000000.0,640000000.0,653000000.0,-13000000.0,71000000.0,58000000.0,-6000000.0,7000000.0,-161000000.0,,-187000000.0,-1000000.0,-362000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,FY,2015-10-01,2016-09-30,2018-11-26 16:09:52+00:00,-17000000.0,109000000.0,144000000.0,,-4000000.0,-349000000.0,0.0,-422000000.0,-209000000.0,723000000.0,-422000000.0,-209000000.0,723000000.0,88000000.0,728000000.0,727000000.0,1000000.0,92000000.0,21000000.0,1000000.0,,-172000000.0,,-193000000.0,-10000000.0,-261000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q4,2016-07-01,2016-09-30,,,25000000.0,37000000.0,,,206000000.0,-364000000.0,-409000000.0,-58000000.0,500000000.0,-409000000.0,-58000000.0,500000000.0,33000000.0,208000000.0,208000000.0,,24000000.0,6000000.0,2000000.0,,-43000000.0,,-60000000.0,-8000000.0,,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q3YTD,2015-10-01,2016-06-30,2017-07-28 11:28:14+00:00,-17000000.0,84000000.0,107000000.0,,-4000000.0,-555000000.0,364000000.0,-13000000.0,-151000000.0,223000000.0,-13000000.0,-151000000.0,223000000.0,55000000.0,520000000.0,519000000.0,1000000.0,68000000.0,15000000.0,-1000000.0,0.0,-129000000.0,,-133000000.0,-2000000.0,-261000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q3TTM,2015-07-01,2016-06-30,,-67000000.0,109000000.0,145000000.0,,-8000000.0,-413000000.0,123000000.0,-352000000.0,-258000000.0,631000000.0,-352000000.0,-258000000.0,631000000.0,13000000.0,704000000.0,703000000.0,1000000.0,87000000.0,17000000.0,-3000000.0,,-173000000.0,,-188000000.0,-58000000.0,-261000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q3,2016-04-01,2016-06-30,,,30000000.0,36000000.0,,-7000000.0,-122000000.0,-8000000.0,-123000000.0,-41000000.0,178000000.0,-123000000.0,-41000000.0,178000000.0,7000000.0,214000000.0,214000000.0,,20000000.0,2000000.0,-1000000.0,,-43000000.0,,-40000000.0,-1000000.0,-73000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q2YTD,2015-10-01,2016-03-31,2017-04-21 11:34:23+00:00,-17000000.0,54000000.0,71000000.0,,3000000.0,-433000000.0,372000000.0,110000000.0,-110000000.0,45000000.0,110000000.0,-110000000.0,45000000.0,48000000.0,306000000.0,305000000.0,1000000.0,48000000.0,13000000.0,0.0,0.0,-86000000.0,,-93000000.0,-1000000.0,-188000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q2TTM,2015-04-01,2016-03-31,,-69000000.0,108000000.0,147000000.0,,2000000.0,-343000000.0,91000000.0,-380000000.0,-268000000.0,662000000.0,-380000000.0,-268000000.0,662000000.0,16000000.0,668000000.0,667000000.0,1000000.0,83000000.0,36000000.0,,,-173000000.0,,-199000000.0,-58000000.0,-276000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q2,2016-01-01,2016-03-31,,-17000000.0,31000000.0,36000000.0,,5000000.0,-130000000.0,15000000.0,-113000000.0,-62000000.0,136000000.0,-113000000.0,-62000000.0,136000000.0,-34000000.0,171000000.0,172000000.0,-1000000.0,27000000.0,7000000.0,,,-43000000.0,,-45000000.0,,-92000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q1,2015-10-01,2015-12-31,2017-02-08 10:07:30+00:00,0.0,23000000.0,35000000.0,,-2000000.0,-303000000.0,357000000.0,223000000.0,-48000000.0,-91000000.0,223000000.0,-48000000.0,-91000000.0,82000000.0,135000000.0,133000000.0,2000000.0,21000000.0,6000000.0,,0.0,-43000000.0,,-48000000.0,-1000000.0,-96000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q1TTM,2015-01-01,2015-12-31,,-74000000.0,99000000.0,149000000.0,,-16000000.0,-261000000.0,30000000.0,-407000000.0,-266000000.0,718000000.0,-407000000.0,-266000000.0,718000000.0,19000000.0,654000000.0,658000000.0,-4000000.0,73000000.0,44000000.0,4000000.0,-10000000.0,-170000000.0,,-196000000.0,-58000000.0,-253000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,FY,2016-10-01,2017-09-30,2018-11-26 16:09:52+00:00,-3429000000.0,231000000.0,168000000.0,,14000000.0,62000000.0,6099000000.0,2759000000.0,-3674000000.0,1264000000.0,2759000000.0,-3674000000.0,1264000000.0,363000000.0,705000000.0,705000000.0,0.0,98000000.0,64000000.0,-5000000.0,,-194000000.0,,-240000000.0,-3164000000.0,-46000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q4,2017-07-01,2017-09-30,,,97000000.0,50000000.0,,8000000.0,459000000.0,,-656000000.0,-75000000.0,848000000.0,-656000000.0,-75000000.0,848000000.0,125000000.0,213000000.0,213000000.0,,29000000.0,23000000.0,,,-54000000.0,,-75000000.0,-625000000.0,,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q3YTD,2016-10-01,2017-06-30,2018-07-27 08:49:13+00:00,-3429000000.0,134000000.0,118000000.0,,6000000.0,-397000000.0,6099000000.0,3415000000.0,-3599000000.0,416000000.0,3415000000.0,-3599000000.0,416000000.0,238000000.0,492000000.0,492000000.0,,69000000.0,41000000.0,-5000000.0,,-140000000.0,,-165000000.0,-2539000000.0,-46000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q3TTM,2016-07-01,2017-06-30,,-3429000000.0,159000000.0,155000000.0,,6000000.0,-191000000.0,5735000000.0,3006000000.0,-3657000000.0,916000000.0,3006000000.0,-3657000000.0,916000000.0,271000000.0,700000000.0,700000000.0,,93000000.0,47000000.0,-3000000.0,,-183000000.0,,-225000000.0,-2547000000.0,-46000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q3,2017-04-01,2017-06-30,,-3418000000.0,84000000.0,43000000.0,,14000000.0,86000000.0,5684000000.0,3365000000.0,-3497000000.0,415000000.0,3365000000.0,-3497000000.0,415000000.0,297000000.0,179000000.0,179000000.0,,23000000.0,14000000.0,-4000000.0,,-54000000.0,,-75000000.0,-2238000000.0,-41000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q2YTD,2016-10-01,2017-03-31,2018-04-27 09:02:56+00:00,-11000000.0,50000000.0,75000000.0,,-8000000.0,-483000000.0,415000000.0,50000000.0,-102000000.0,1000000.0,50000000.0,-102000000.0,1000000.0,-59000000.0,313000000.0,313000000.0,,46000000.0,27000000.0,-1000000.0,,-86000000.0,,-90000000.0,-301000000.0,-5000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q2TTM,2016-04-01,2017-03-31,,-11000000.0,105000000.0,148000000.0,,-15000000.0,-399000000.0,43000000.0,-482000000.0,-201000000.0,679000000.0,-482000000.0,-201000000.0,679000000.0,-19000000.0,735000000.0,735000000.0,,90000000.0,35000000.0,,,-172000000.0,,-190000000.0,-310000000.0,-78000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q2,2017-01-01,2017-03-31,,,27000000.0,38000000.0,,6000000.0,-155000000.0,-65000000.0,-96000000.0,-39000000.0,102000000.0,-96000000.0,-39000000.0,102000000.0,-27000000.0,168000000.0,168000000.0,,24000000.0,12000000.0,-1000000.0,,-43000000.0,,-38000000.0,,,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q1,2016-10-01,2016-12-31,2018-01-26 09:10:04+00:00,-11000000.0,23000000.0,37000000.0,,-14000000.0,-328000000.0,480000000.0,146000000.0,-63000000.0,-101000000.0,146000000.0,-63000000.0,-101000000.0,-32000000.0,145000000.0,145000000.0,,22000000.0,15000000.0,0.0,,-43000000.0,,-52000000.0,-301000000.0,-5000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q1TTM,2016-01-01,2016-12-31,,-28000000.0,109000000.0,146000000.0,,-16000000.0,-374000000.0,123000000.0,-499000000.0,-224000000.0,713000000.0,-499000000.0,-224000000.0,713000000.0,-26000000.0,738000000.0,739000000.0,-1000000.0,93000000.0,30000000.0,1000000.0,,-172000000.0,,-197000000.0,-310000000.0,-170000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q4,2018-07-01,2018-09-30,,,61000000.0,51000000.0,,,-884000000.0,785000000.0,693000000.0,-70000000.0,-506000000.0,693000000.0,-70000000.0,-506000000.0,117000000.0,240000000.0,240000000.0,,26000000.0,3000000.0,-3000000.0,,-54000000.0,,-67000000.0,-40000000.0,-1000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,FY,2017-10-01,2018-09-30,2018-11-26 16:09:52+00:00,0.0,245000000.0,204000000.0,,-9000000.0,-1918000000.0,1170000000.0,610000000.0,-256000000.0,-310000000.0,610000000.0,-256000000.0,-310000000.0,35000000.0,1032000000.0,1032000000.0,0.0,127000000.0,63000000.0,1000000.0,,-216000000.0,,-257000000.0,-395000000.0,-12000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q3TTM,2017-07-01,2018-06-30,,,281000000.0,203000000.0,,-1000000.0,-575000000.0,385000000.0,-739000000.0,-261000000.0,1044000000.0,-739000000.0,-261000000.0,1044000000.0,43000000.0,1005000000.0,1005000000.0,,130000000.0,83000000.0,4000000.0,,-216000000.0,,-265000000.0,-980000000.0,-11000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q3,2018-04-01,2018-06-30,,,64000000.0,50000000.0,,-23000000.0,-171000000.0,-44000000.0,-234000000.0,-63000000.0,273000000.0,-234000000.0,-63000000.0,273000000.0,-47000000.0,275000000.0,275000000.0,,55000000.0,3000000.0,-1000000.0,,-54000000.0,,-62000000.0,-139000000.0,,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q3YTD,2017-10-01,2018-06-30,2018-07-27 08:49:13+00:00,0.0,184000000.0,153000000.0,,-9000000.0,-1034000000.0,385000000.0,-83000000.0,-186000000.0,196000000.0,-83000000.0,-186000000.0,196000000.0,-82000000.0,792000000.0,792000000.0,,101000000.0,60000000.0,4000000.0,,-162000000.0,,-190000000.0,-355000000.0,-11000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q2TTM,2017-04-01,2018-03-31,,-3418000000.0,301000000.0,196000000.0,,36000000.0,-318000000.0,6113000000.0,2860000000.0,-3695000000.0,1186000000.0,2860000000.0,-3695000000.0,1186000000.0,387000000.0,909000000.0,909000000.0,,98000000.0,94000000.0,1000000.0,,-216000000.0,,-278000000.0,-3079000000.0,-52000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q2,2018-01-01,2018-03-31,,,55000000.0,52000000.0,,9000000.0,-186000000.0,31000000.0,-51000000.0,-55000000.0,182000000.0,-51000000.0,-55000000.0,182000000.0,85000000.0,237000000.0,237000000.0,,24000000.0,10000000.0,-1000000.0,,-54000000.0,,-54000000.0,-38000000.0,,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q2YTD,2017-10-01,2018-03-31,2018-04-27 09:02:56+00:00,0.0,120000000.0,103000000.0,,14000000.0,-863000000.0,429000000.0,151000000.0,-123000000.0,-77000000.0,151000000.0,-123000000.0,-77000000.0,-35000000.0,517000000.0,517000000.0,,46000000.0,57000000.0,5000000.0,,-108000000.0,,-128000000.0,-216000000.0,-11000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q1TTM,2017-01-01,2017-12-31,,-3418000000.0,273000000.0,182000000.0,,33000000.0,-287000000.0,6017000000.0,2815000000.0,-3679000000.0,1106000000.0,2815000000.0,-3679000000.0,1106000000.0,275000000.0,840000000.0,840000000.0,,98000000.0,96000000.0,1000000.0,,-205000000.0,,-262000000.0,-3041000000.0,-52000000.0,,
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q1,2017-10-01,2017-12-31,2018-01-26 09:10:04+00:00,0.0,65000000.0,51000000.0,,5000000.0,-677000000.0,398000000.0,202000000.0,-68000000.0,-259000000.0,202000000.0,-68000000.0,-259000000.0,-120000000.0,280000000.0,280000000.0,,22000000.0,47000000.0,6000000.0,,-54000000.0,,-74000000.0,-178000000.0,-11000000.0,,
