company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q3YTD,2014-10-01,2015-06-30,,3.8,3.8,0.93,3.74,186000000.0,502000000.0,510000000.0,-8000000.0,502000000.0,2682000000.0,3860000000.0,9000000.0,,,446000000.0,2682000000.0,1178000000.0,45000000.0,446000000.0,732000000.0,-36000000.0,696000000.0,3860000000.0,131900000.0,132100000.0,133600000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q3TTM,2014-07-01,2015-06-30,,5.04,5.04,1.23,4.97,266000000.0,669000000.0,683000000.0,-14000000.0,669000000.0,3656000000.0,5262000000.0,14000000.0,,,610000000.0,3656000000.0,1606000000.0,61000000.0,610000000.0,996000000.0,-47000000.0,949000000.0,5262000000.0,131900000.0,132100000.0,133600000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q2,2015-01-01,2015-03-31,2016-04-21 13:11:41+00:00,1.19,1.19,0.3,1.17,78000000.0,157000000.0,163000000.0,-6000000.0,157000000.0,937000000.0,1341000000.0,4000000.0,,,152000000.0,937000000.0,404000000.0,15000000.0,152000000.0,252000000.0,-11000000.0,241000000.0,1341000000.0,131900000.0,132200000.0,133700000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q2YTD,2014-10-01,2015-03-31,,2.45,2.45,0.6,2.41,127000000.0,324000000.0,332000000.0,-8000000.0,324000000.0,1794000000.0,2567000000.0,5000000.0,,,289000000.0,1794000000.0,773000000.0,30000000.0,289000000.0,484000000.0,-25000000.0,459000000.0,2567000000.0,131900000.0,132200000.0,133700000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q2TTM,2014-04-01,2015-03-31,,4.86,4.86,1.2,4.79,273000000.0,649000000.0,668000000.0,-19000000.0,649000000.0,3645000000.0,5233000000.0,15000000.0,,,601000000.0,3645000000.0,1588000000.0,61000000.0,601000000.0,987000000.0,-46000000.0,941000000.0,5233000000.0,131900000.0,132200000.0,133700000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q1,2014-10-01,2014-12-31,2016-01-22 11:27:25+00:00,1.26,1.26,0.3,1.24,49000000.0,167000000.0,169000000.0,-2000000.0,167000000.0,857000000.0,1226000000.0,1000000.0,,,137000000.0,857000000.0,369000000.0,15000000.0,137000000.0,232000000.0,-14000000.0,218000000.0,1226000000.0,132500000.0,133000000.0,134500000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2015.0,Q1TTM,2014-01-01,2014-12-31,,4.76,4.76,1.2,4.7,263000000.0,640000000.0,653000000.0,-13000000.0,640000000.0,3589000000.0,5151000000.0,13000000.0,,,597000000.0,3589000000.0,1562000000.0,62000000.0,597000000.0,965000000.0,-49000000.0,916000000.0,5151000000.0,132500000.0,133000000.0,134500000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,FY,2015-10-01,2016-09-30,2018-11-26 16:09:52+00:00,5.58,5.58,1.32,5.51,208000000.0,728000000.0,727000000.0,1000000.0,728000000.0,3642000000.0,5259000000.0,20000000.0,,0.0,638000000.0,3642000000.0,1617000000.0,64000000.0,638000000.0,979000000.0,-44000000.0,935000000.0,5259000000.0,130500000.0,130500000.0,132100000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q4,2016-07-01,2016-09-30,,1.59,1.59,0.33,1.57,88000000.0,208000000.0,208000000.0,,208000000.0,984000000.0,1445000000.0,8000000.0,,,157000000.0,984000000.0,461000000.0,16000000.0,157000000.0,304000000.0,-8000000.0,296000000.0,1445000000.0,130500000.0,130500000.0,132100000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q3,2016-04-01,2016-06-30,2017-07-28 11:28:14+00:00,1.65,1.65,0.33,1.63,33000000.0,214000000.0,214000000.0,0.0,214000000.0,915000000.0,1334000000.0,2000000.0,,0.0,158000000.0,915000000.0,419000000.0,16000000.0,158000000.0,261000000.0,-14000000.0,247000000.0,1334000000.0,129700000.0,130000000.0,131500000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q3YTD,2015-10-01,2016-06-30,,3.99,3.99,0.99,3.94,120000000.0,520000000.0,519000000.0,1000000.0,520000000.0,2658000000.0,3814000000.0,12000000.0,,,481000000.0,2658000000.0,1156000000.0,48000000.0,481000000.0,675000000.0,-36000000.0,639000000.0,3814000000.0,129700000.0,130000000.0,131500000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q3TTM,2015-07-01,2016-06-30,,5.38,5.38,1.32,5.33,202000000.0,704000000.0,703000000.0,1000000.0,704000000.0,3606000000.0,5198000000.0,18000000.0,,,641000000.0,3606000000.0,1592000000.0,64000000.0,641000000.0,951000000.0,-46000000.0,905000000.0,5198000000.0,129700000.0,130000000.0,131500000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q2,2016-01-01,2016-03-31,2017-04-21 11:34:23+00:00,1.31,1.31,0.33,1.29,63000000.0,171000000.0,172000000.0,-1000000.0,171000000.0,907000000.0,1311000000.0,8000000.0,,,160000000.0,907000000.0,404000000.0,17000000.0,160000000.0,244000000.0,-9000000.0,235000000.0,1311000000.0,130500000.0,130800000.0,132300000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q2YTD,2015-10-01,2016-03-31,,2.34,2.34,0.66,2.31,87000000.0,306000000.0,305000000.0,1000000.0,306000000.0,1743000000.0,2480000000.0,10000000.0,,,323000000.0,1743000000.0,737000000.0,32000000.0,323000000.0,414000000.0,-22000000.0,392000000.0,2480000000.0,130500000.0,130800000.0,132300000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q2TTM,2015-04-01,2016-03-31,,5.08,5.08,1.32,5.03,228000000.0,668000000.0,667000000.0,1000000.0,668000000.0,3579000000.0,5157000000.0,20000000.0,,,640000000.0,3579000000.0,1578000000.0,63000000.0,640000000.0,938000000.0,-43000000.0,895000000.0,5157000000.0,130500000.0,130800000.0,132300000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q1,2015-10-01,2015-12-31,2017-02-08 10:07:30+00:00,1.03,1.03,0.33,1.02,24000000.0,135000000.0,133000000.0,2000000.0,135000000.0,836000000.0,1169000000.0,2000000.0,,,163000000.0,836000000.0,333000000.0,15000000.0,163000000.0,170000000.0,-13000000.0,157000000.0,1169000000.0,131100000.0,131400000.0,132800000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2016.0,Q1TTM,2015-01-01,2015-12-31,,4.96,4.96,1.29,4.91,243000000.0,654000000.0,658000000.0,-4000000.0,654000000.0,3609000000.0,5187000000.0,16000000.0,,,632000000.0,3609000000.0,1578000000.0,61000000.0,632000000.0,946000000.0,-45000000.0,901000000.0,5187000000.0,131100000.0,131400000.0,132800000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,FY,2016-10-01,2017-09-30,2018-11-26 16:09:52+00:00,4.85,4.85,1.32,4.79,226000000.0,705000000.0,705000000.0,0.0,705000000.0,4868000000.0,6822000000.0,16000000.0,,120000000.0,732000000.0,4868000000.0,1954000000.0,187000000.0,852000000.0,1102000000.0,-171000000.0,931000000.0,6822000000.0,145400000.0,145500000.0,147200000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q4,2017-07-01,2017-09-30,,1.33,1.33,0.33,1.3,61000000.0,213000000.0,213000000.0,,213000000.0,1598000000.0,2193000000.0,2000000.0,,40000000.0,218000000.0,1598000000.0,595000000.0,65000000.0,258000000.0,337000000.0,-63000000.0,274000000.0,2193000000.0,145400000.0,145500000.0,147200000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q3,2017-04-01,2017-06-30,2018-07-27 08:49:13+00:00,1.13,1.13,0.33,1.12,42000000.0,179000000.0,179000000.0,,179000000.0,1524000000.0,2094000000.0,5000000.0,,64000000.0,213000000.0,1524000000.0,570000000.0,77000000.0,277000000.0,293000000.0,-72000000.0,221000000.0,2094000000.0,158400000.0,158200000.0,159900000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q3YTD,2016-10-01,2017-06-30,,3.52,3.52,0.99,3.49,165000000.0,492000000.0,492000000.0,,492000000.0,3270000000.0,4629000000.0,14000000.0,,80000000.0,514000000.0,3270000000.0,1359000000.0,122000000.0,594000000.0,765000000.0,-108000000.0,657000000.0,4629000000.0,158400000.0,158200000.0,159900000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q3TTM,2016-07-01,2017-06-30,,5.11,5.11,1.32,5.06,253000000.0,700000000.0,700000000.0,,700000000.0,4254000000.0,6074000000.0,22000000.0,,80000000.0,671000000.0,4254000000.0,1820000000.0,138000000.0,751000000.0,1069000000.0,-116000000.0,953000000.0,6074000000.0,158400000.0,158200000.0,159900000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q2,2017-01-01,2017-03-31,2018-04-27 09:02:56+00:00,1.28,1.28,0.33,1.27,65000000.0,168000000.0,168000000.0,,168000000.0,930000000.0,1342000000.0,4000000.0,,5000000.0,153000000.0,930000000.0,412000000.0,25000000.0,158000000.0,254000000.0,-21000000.0,233000000.0,1342000000.0,131300000.0,130900000.0,132400000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q2YTD,2016-10-01,2017-03-31,,2.39,2.39,0.66,2.37,123000000.0,313000000.0,313000000.0,,313000000.0,1746000000.0,2535000000.0,9000000.0,,16000000.0,301000000.0,1746000000.0,789000000.0,45000000.0,317000000.0,472000000.0,-36000000.0,436000000.0,2535000000.0,131300000.0,130900000.0,132400000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q2TTM,2016-04-01,2017-03-31,,5.63,5.63,1.32,5.57,244000000.0,735000000.0,735000000.0,,735000000.0,3645000000.0,5314000000.0,19000000.0,,16000000.0,616000000.0,3645000000.0,1669000000.0,77000000.0,632000000.0,1037000000.0,-58000000.0,979000000.0,5314000000.0,131300000.0,130900000.0,132400000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q1,2016-10-01,2016-12-31,2018-01-26 09:10:04+00:00,1.11,1.11,0.33,1.1,58000000.0,145000000.0,145000000.0,,145000000.0,816000000.0,1193000000.0,5000000.0,,11000000.0,148000000.0,816000000.0,377000000.0,20000000.0,159000000.0,218000000.0,-15000000.0,203000000.0,1193000000.0,130600000.0,130400000.0,131900000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2017.0,Q1TTM,2016-01-01,2016-12-31,,5.66,5.66,1.32,5.59,242000000.0,738000000.0,739000000.0,-1000000.0,738000000.0,3622000000.0,5283000000.0,23000000.0,,11000000.0,623000000.0,3622000000.0,1661000000.0,69000000.0,634000000.0,1027000000.0,-46000000.0,981000000.0,5283000000.0,130600000.0,130400000.0,131900000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q4,2018-07-01,2018-09-30,,1.47,1.47,0.33,1.44,40000000.0,240000000.0,240000000.0,,240000000.0,1696000000.0,2266000000.0,4000000.0,,21000000.0,207000000.0,1696000000.0,570000000.0,66000000.0,228000000.0,342000000.0,-62000000.0,280000000.0,2266000000.0,164100000.0,164000000.0,165800000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,FY,2017-10-01,2018-09-30,2018-11-26 16:09:52+00:00,6.29,6.29,1.32,6.22,80000000.0,1032000000.0,1032000000.0,0.0,1032000000.0,6382000000.0,8665000000.0,20000000.0,,112000000.0,817000000.0,6382000000.0,2283000000.0,262000000.0,929000000.0,1354000000.0,-242000000.0,1112000000.0,8665000000.0,164100000.0,164000000.0,165800000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q3YTD,2017-10-01,2018-06-30,,4.82,4.82,0.99,4.78,40000000.0,792000000.0,792000000.0,,792000000.0,4686000000.0,6399000000.0,16000000.0,,91000000.0,610000000.0,4686000000.0,1713000000.0,196000000.0,701000000.0,1012000000.0,-180000000.0,832000000.0,6399000000.0,164700000.0,164300000.0,165900000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q3TTM,2017-07-01,2018-06-30,,6.15,6.15,1.32,6.08,101000000.0,1005000000.0,1005000000.0,,1005000000.0,6284000000.0,8592000000.0,18000000.0,,131000000.0,828000000.0,6284000000.0,2308000000.0,261000000.0,959000000.0,1349000000.0,-243000000.0,1106000000.0,8592000000.0,164700000.0,164300000.0,165900000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q3,2018-04-01,2018-06-30,2018-07-27 08:49:13+00:00,1.67,1.67,0.33,1.66,-6000000.0,275000000.0,275000000.0,,275000000.0,1625000000.0,2208000000.0,-7000000.0,,29000000.0,212000000.0,1625000000.0,583000000.0,66000000.0,241000000.0,342000000.0,-73000000.0,269000000.0,2208000000.0,164700000.0,164300000.0,165900000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q2YTD,2017-10-01,2018-03-31,,3.15,3.15,0.66,3.12,46000000.0,517000000.0,517000000.0,,517000000.0,3061000000.0,4191000000.0,23000000.0,,62000000.0,398000000.0,3061000000.0,1130000000.0,130000000.0,460000000.0,670000000.0,-107000000.0,563000000.0,4191000000.0,164600000.0,164100000.0,165800000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q2TTM,2017-04-01,2018-03-31,,5.61,5.61,1.32,5.54,149000000.0,909000000.0,909000000.0,,909000000.0,6183000000.0,8478000000.0,30000000.0,,166000000.0,829000000.0,6183000000.0,2295000000.0,272000000.0,995000000.0,1300000000.0,-242000000.0,1058000000.0,8478000000.0,164600000.0,164100000.0,165800000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q2,2018-01-01,2018-03-31,2018-04-27 09:02:56+00:00,1.44,1.44,0.33,1.43,69000000.0,237000000.0,237000000.0,,237000000.0,1598000000.0,2180000000.0,19000000.0,,35000000.0,194000000.0,1598000000.0,582000000.0,66000000.0,229000000.0,353000000.0,-47000000.0,306000000.0,2180000000.0,164600000.0,164100000.0,165800000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q1TTM,2017-01-01,2017-12-31,,5.45,5.45,1.32,5.38,145000000.0,840000000.0,840000000.0,,840000000.0,5515000000.0,7640000000.0,15000000.0,,136000000.0,788000000.0,5515000000.0,2125000000.0,231000000.0,924000000.0,1201000000.0,-216000000.0,985000000.0,7640000000.0,163700000.0,163400000.0,165400000.0
Rockwell Collins Inc,COL,XO75O7GICH1NPWLBRL05,1137411,2018.0,Q1,2017-10-01,2017-12-31,2018-01-26 09:10:04+00:00,1.71,1.71,0.33,1.69,-23000000.0,280000000.0,280000000.0,,280000000.0,1463000000.0,2011000000.0,4000000.0,,27000000.0,204000000.0,1463000000.0,548000000.0,64000000.0,231000000.0,317000000.0,-60000000.0,257000000.0,2011000000.0,163700000.0,163400000.0,165400000.0
