company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.25,1.25,123461000.0,1.25,,210341000.0,383961000.0,383961000.0,,383961000.0,,4188691000.0,6888199000.0,-3977000.0,-351000.0,1114515000.0,17973000.0,781599000.0,4188691000.0,2699508000.0,64542000.0,1212000.0,2037548000.0,661960000.0,-63681000.0,598279000.0,6888199000.0,,306000000.0,306000000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 15:25:02+00:00,1.51,4.51,191433000.0,4.5,0.0,220566000.0,463975000.0,456123000.0,7852000.0,463975000.0,0.0,5232328000.0,8584031000.0,-592000.0,28796000.0,,37762000.0,2359110000.0,5232328000.0,3351703000.0,114913000.0,,2588305000.0,763398000.0,-86117000.0,677281000.0,8584031000.0,307300000.0,102900000.0,103100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2016.0,Q4,2016-10-01,2016-12-31,,0.27,2.09,54265000.0,2.06,,47341000.0,86331000.0,96298000.0,-9967000.0,86331000.0,,1320400000.0,2150406000.0,-73000.0,6093000.0,-1025461000.0,6948000.0,1632374000.0,1320400000.0,830006000.0,38853000.0,14592000.0,668126000.0,161880000.0,-18168000.0,143712000.0,2150406000.0,307300000.0,102900000.0,103100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2016.0,Q3,2016-07-01,2016-09-30,2017-10-27 17:21:49+00:00,0.4,0.76,52979000.0,0.79,,49835000.0,122688000.0,109844000.0,12844000.0,122688000.0,,1351899000.0,2207343000.0,29000.0,1010000.0,353809000.0,6923000.0,258332000.0,1351899000.0,855444000.0,24761000.0,,672043000.0,183401000.0,-23751000.0,159650000.0,2207343000.0,306700000.0,161400000.0,155300000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.24,2.42,137168000.0,2.44,,173225000.0,377644000.0,359825000.0,17819000.0,377644000.0,,3911928000.0,6433625000.0,-519000.0,22703000.0,1025461000.0,30814000.0,726736000.0,3911928000.0,2521697000.0,76060000.0,-14592000.0,1920179000.0,601518000.0,-67949000.0,533569000.0,6433625000.0,306700000.0,161400000.0,155300000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.63,5.52,169170000.0,5.51,,215673000.0,472704000.0,454885000.0,17819000.0,472704000.0,,4963520000.0,8182544000.0,-2423000.0,24054000.0,1320924000.0,37596000.0,938145000.0,4963520000.0,3219024000.0,133920000.0,29658000.0,2465835000.0,753189000.0,-80208000.0,672981000.0,8182544000.0,306700000.0,161400000.0,155300000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2016.0,Q2,2016-04-01,2016-06-30,2017-07-31 14:06:24+00:00,0.47,0.92,52501000.0,0.93,,70262000.0,142785000.0,137810000.0,4975000.0,142785000.0,,1398990000.0,2304806000.0,-186000.0,462000.0,361704000.0,9080000.0,250086000.0,1398990000.0,905816000.0,24649000.0,,673371000.0,232445000.0,-24187000.0,208258000.0,2304806000.0,303800000.0,155200000.0,153500000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.84,1.66,84189000.0,1.65,,123390000.0,254956000.0,249981000.0,4975000.0,254956000.0,,2560029000.0,4226282000.0,-548000.0,21693000.0,671652000.0,23891000.0,468404000.0,2560029000.0,1666253000.0,51299000.0,-14592000.0,1248136000.0,418117000.0,-44198000.0,373919000.0,4226282000.0,303800000.0,155200000.0,153500000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.23,5.09,147074000.0,5.05,,218313000.0,451362000.0,446387000.0,4975000.0,451362000.0,,4730574000.0,7806933000.0,-3582000.0,25972000.0,1269801000.0,35251000.0,887700000.0,4730574000.0,3076359000.0,109159000.0,14936000.0,2339826000.0,736533000.0,-68251000.0,668282000.0,7806933000.0,303800000.0,155200000.0,153500000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 15:14:42+00:00,0.37,0.74,31688000.0,0.72,,53128000.0,112171000.0,112171000.0,0.0,112171000.0,,1161039000.0,1921476000.0,-362000.0,21231000.0,309948000.0,14811000.0,218318000.0,1161039000.0,760437000.0,26650000.0,-14592000.0,574765000.0,185672000.0,-20011000.0,165661000.0,1921476000.0,303200000.0,151600000.0,155800000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.76,4.56,124355000.0,4.51,,212733000.0,428299000.0,428299000.0,,428299000.0,,4445710000.0,7340197000.0,-4558000.0,25413000.0,1194515000.0,27834000.0,843410000.0,4445710000.0,2894487000.0,84510000.0,314000.0,2190114000.0,704373000.0,-58783000.0,645590000.0,7340197000.0,303200000.0,151600000.0,155800000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 16:20:55+00:00,1.73,5.18,219546000.0,5.14,0.0,235560000.0,530228000.0,536974000.0,-6746000.0,533744000.0,-3516000.01,5937286000.0,9736909000.0,5907000.0,23725000.0,,19672000.0,2715407000.0,5937286000.0,3799623000.0,102096000.0,,2954625000.0,844998000.0,-78371000.0,766627000.0,9736909000.0,308500000.0,103000000.0,103800000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2017.0,Q4,2017-10-01,2017-12-31,,0.4,1.17,60368000.0,1.18,,29354000.0,120655000.0,122870000.0,-2215000.0,124171000.0,-3516000.01,1522210000.0,2469855000.0,2029000.0,12851000.0,,9301000.0,712342000.0,1522210000.0,947645000.0,28290000.0,,782011000.0,165634000.0,-15439000.0,150195000.0,2469855000.0,308500000.0,103000000.0,103800000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2017.0,Q3,2017-07-01,2017-09-30,2018-11-06 17:21:51+00:00,0.4,1.2,56877000.0,1.17,,58189000.0,122381000.0,122381000.0,,122381000.0,,1508924000.0,2465800000.0,2673000.0,4020000.0,,4922000.0,695978000.0,1508924000.0,956876000.0,25222000.0,,757777000.0,199099000.0,-21202000.0,177897000.0,2465800000.0,306000000.0,102000000.0,104600000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.33,4.01,159178000.0,3.96,,206206000.0,409573000.0,414104000.0,-4531000.0,409573000.0,,4415076000.0,7267054000.0,3878000.0,10874000.0,,10371000.0,2003065000.0,4415076000.0,2851978000.0,73806000.0,,2172614000.0,679364000.0,-62932000.0,616432000.0,7267054000.0,306000000.0,102000000.0,104600000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.6,6.1,213443000.0,6.02,,253547000.0,495904000.0,510402000.0,-14498000.0,495904000.0,,5735476000.0,9417460000.0,3805000.0,16967000.0,-1025461000.0,17319000.0,3635439000.0,5735476000.0,3681984000.0,112659000.0,14592000.0,2840740000.0,841244000.0,-81100000.0,760144000.0,9417460000.0,306000000.0,102000000.0,104600000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2017.0,Q2,2017-04-01,2017-06-30,2018-08-06 07:29:43+00:00,0.49,1.47,53645000.0,1.47,,75862000.0,150914000.0,150914000.0,0.0,150914000.0,0.0,1493402000.0,2458411000.0,991000.0,5808000.0,,2521000.0,664270000.0,1493402000.0,965009000.0,24596000.0,,720436000.0,244573000.0,-18788000.0,225785000.0,2458411000.0,308000000.0,102700000.0,102700000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.93,2.81,102301000.0,2.79,,148017000.0,287192000.0,291723000.0,-4531000.0,287192000.0,,2906152000.0,4801254000.0,1205000.0,6854000.0,,5449000.0,1307087000.0,2906152000.0,1895102000.0,48584000.0,,1414837000.0,480265000.0,-41730000.0,438535000.0,4801254000.0,308000000.0,102700000.0,102700000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.6,5.66,209545000.0,5.64,,245193000.0,496211000.0,497865000.0,-1654000.0,496211000.0,,5578451000.0,9159003000.0,1161000.0,13957000.0,-671652000.0,19320000.0,3197793000.0,5578451000.0,3580552000.0,112198000.0,14592000.0,2755006000.0,825546000.0,-83649000.0,741897000.0,9159003000.0,308000000.0,102700000.0,102700000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 11:06:50+00:00,0.44,1.34,48656000.0,1.32,,72155000.0,136278000.0,140809000.0,-4531000.0,136278000.0,,1412750000.0,2342843000.0,214000.0,1046000.0,,2928000.0,642817000.0,1412750000.0,930093000.0,23988000.0,,694401000.0,235692000.0,-22942000.0,212750000.0,2342843000.0,309700000.0,101700000.0,103200000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.58,5.11,208401000.0,5.1,,239593000.0,488082000.0,484761000.0,3321000.0,488082000.0,,5484039000.0,9005398000.0,-16000.0,8611000.0,-309948000.0,25879000.0,2783609000.0,5484039000.0,3521359000.0,112251000.0,14592000.0,2707941000.0,813418000.0,-89048000.0,724370000.0,9005398000.0,309700000.0,101700000.0,103200000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 16:20:55+00:00,1.53,4.63,274213000.0,4.58,33244000.0,191395000.0,483168000.0,487565000.0,-4397000.0,480118000.0,3050000.01,7301817000.0,11876674000.0,-64471000.0,8917000.0,,32428000.0,3352731000.0,7301817000.0,4574857000.0,147727000.0,,3692616000.0,882241000.0,-138810000.0,743431000.0,11876674000.0,313800000.0,103700000.0,104800000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2018.0,Q4,2018-10-01,2018-12-31,,0.12,0.87,77891000.0,0.84,33244000.0,34968000.0,38059000.0,42456000.0,-4397000.0,36049000.0,2010000.01,1840972000.0,3002781000.0,-46145000.0,-825000.0,,5882000.0,880646000.0,1840972000.0,1161809000.0,147727000.0,107647000.0,997663000.0,164146000.0,-40905000.0,123569000.0,3002781000.0,313800000.0,103700000.0,104800000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 15:40:35+00:00,0.42,1.26,76701000.0,1.26,0.0,46068000.0,134480000.0,134480000.0,0.0,134102000.0,378000.0,1925180000.0,3122378000.0,-20284000.0,6959000.0,,6614000.0,879150000.0,1925180000.0,1197198000.0,,-40860000.0,962465000.0,234733000.0,-33901000.0,200832000.0,3122378000.0,319300000.0,106400000.0,106400000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.41,3.76,196322000.0,3.74,,156427000.0,445109000.0,445109000.0,,444069000.0,1040000.0,5460845000.0,8873893000.0,-18326000.0,9742000.0,,26546000.0,2472085000.0,5460845000.0,3413048000.0,,-107647000.0,2694953000.0,718095000.0,-97905000.0,619862000.0,8873893000.0,319300000.0,106400000.0,106400000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2018.0,Q3TTM,2017-10-01,2018-09-30,,1.81,4.93,256690000.0,4.92,,185781000.0,565764000.0,567979000.0,-2215000.0,568240000.0,-2476000.01,6983055000.0,11343748000.0,-16297000.0,22593000.0,,35847000.0,3184427000.0,6983055000.0,4360693000.0,28290000.0,-107647000.0,3476964000.0,883729000.0,-113344000.0,770057000.0,11343748000.0,319300000.0,106400000.0,106400000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 16:57:56+00:00,0.5,1.52,63163000.0,1.5,0.0,60775000.0,157866000.0,157866000.0,0.0,157007000.0,859000.0,1868872000.0,3030751000.0,546000.0,-99000.0,,15878000.0,826044000.0,1868872000.0,1161879000.0,,-38272000.0,905085000.0,256794000.0,-38371000.0,218095000.0,3030751000.0,314000000.0,103300000.0,104700000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.99,2.5,119621000.0,2.48,,110359000.0,310629000.0,310629000.0,,309967000.0,662000.0,3535665000.0,5751515000.0,1958000.0,2783000.0,,19932000.0,1592935000.0,3535665000.0,2215850000.0,,-66787000.0,1732488000.0,483362000.0,-64004000.0,419030000.0,5751515000.0,314000000.0,103300000.0,104700000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.79,4.87,236866000.0,4.83,,197902000.0,553665000.0,555880000.0,-2215000.0,556519000.0,-2854000.01,6566799000.0,10687170000.0,6660000.0,19654000.0,,34155000.0,3001255000.0,6566799000.0,4120371000.0,53512000.0,-66787000.0,3272276000.0,848095000.0,-100645000.0,747122000.0,10687170000.0,314000000.0,103300000.0,104700000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 20:22:18+00:00,0.49,0.98,56458000.0,0.98,0.0,49584000.0,152763000.0,152763000.0,,152960000.0,-197000.0,1666793000.0,2720764000.0,1412000.0,2882000.0,,4054000.0,766891000.0,1666793000.0,1053971000.0,,-28515000.0,827403000.0,226568000.0,-25633000.0,200935000.0,2720764000.0,312200000.0,156100000.0,156100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.78,4.82,227348000.0,4.8,,212989000.0,546713000.0,548928000.0,-2215000.0,550426000.0,-3713000.01,6191329000.0,10114830000.0,7105000.0,25561000.0,,20798000.0,2839481000.0,6191329000.0,3923501000.0,78108000.0,-28515000.0,3087627000.0,835874000.0,-81062000.0,754812000.0,10114830000.0,312200000.0,156100000.0,156100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2019.0,Q4,2019-10-01,2019-12-31,,0.46,1.39,77421000.0,1.38,2183000.0,50208000.0,141273000.0,140833000.0,440000.0,140388000.0,885000.01,1813846000.0,3009860000.0,1468000.0,17232000.0,,16366000.0,893276000.0,1813846000.0,1196014000.0,138376000.0,103949000.0,989246000.0,206768000.0,-17195000.0,189573000.0,3009860000.0,309300000.0,102700000.0,103100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 16:20:55+00:00,1.75,5.27,290770000.0,5.25,47102000.0,215330000.0,545034000.0,543415000.0,1619000.0,541260000.0,3774000.01,7654315000.0,12506109000.0,-32277000.0,32755000.0,,36979000.0,3580300000.0,7654315000.0,4851794000.0,138376000.0,,3955151000.0,896643000.0,-105621000.0,791022000.0,12506109000.0,309300000.0,102700000.0,103100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.29,3.88,213349000.0,3.87,44919000.0,165122000.0,403761000.0,402582000.0,1179000.0,400872000.0,2889000.0,5840469000.0,9496249000.0,-33745000.0,15523000.0,,20613000.0,2687024000.0,5840469000.0,3655780000.0,,-103949000.0,2965905000.0,689875000.0,-88426000.0,601449000.0,9496249000.0,304500000.0,102200000.0,102900000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2019.0,Q3TTM,2018-10-01,2019-09-30,,1.41,4.75,291240000.0,4.71,78163000.0,200090000.0,441820000.0,445038000.0,-3218000.0,436921000.0,4899000.01,7681441000.0,12499030000.0,-79890000.0,14698000.0,,26495000.0,3567670000.0,7681441000.0,4817589000.0,147727000.0,3698000.0,3963568000.0,854021000.0,-129331000.0,725018000.0,12499030000.0,304500000.0,102200000.0,102900000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 15:40:35+00:00,0.5,1.49,71513000.0,1.48,-3601000.0,57747000.0,152593000.0,151812000.0,781000.0,152263000.0,330000.0,1947444000.0,3147773000.0,4232000.0,5939000.0,,8929000.0,892124000.0,1947444000.0,1200329000.0,,-31976000.0,968965000.0,231364000.0,-26037000.0,205327000.0,3147773000.0,304500000.0,102200000.0,102900000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.79,2.39,141836000.0,2.39,48520000.0,107375000.0,251168000.0,250770000.0,398000.0,248609000.0,2559000.0,3893025000.0,6348476000.0,-37977000.0,9584000.0,,11684000.0,1794900000.0,3893025000.0,2455451000.0,,-71973000.0,1996940000.0,458511000.0,-62389000.0,396122000.0,6348476000.0,313700000.0,103100000.0,103100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2019.0,Q2TTM,2018-07-01,2019-06-30,,1.33,4.52,296428000.0,4.49,81764000.0,188411000.0,423707000.0,427706000.0,-3999000.0,418760000.0,4947000.01,7659177000.0,12473635000.0,-104406000.0,15718000.0,,24180000.0,3554696000.0,7659177000.0,4814458000.0,147727000.0,-5186000.0,3957068000.0,857390000.0,-137195000.0,720523000.0,12473635000.0,313700000.0,103100000.0,103100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 16:57:56+00:00,0.48,1.46,70834000.0,1.46,33497000.0,55825000.0,152105000.0,151707000.0,398000.0,150561000.0,1544000.0,2000986000.0,3248173000.0,1572000.0,5733000.0,,8377000.0,898368000.0,2000986000.0,1247187000.0,,-35884000.0,1011076000.0,236111000.0,-30151000.0,205960000.0,3248173000.0,313700000.0,103100000.0,103100000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 16:35:54+00:00,0.31,0.93,71002000.0,0.93,15023000.0,51550000.0,99063000.0,99063000.0,0.0,98048000.0,1015000.0,1892039000.0,3100303000.0,-39549000.0,3851000.0,,3307000.0,896532000.0,1892039000.0,1208264000.0,0.0,-36089000.0,985864000.0,222400000.0,-32238000.0,190162000.0,3100303000.0,316300000.0,105400000.0,105400000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2019.0,Q1TTM,2018-04-01,2019-03-31,,1.35,4.58,288757000.0,4.53,48267000.0,193361000.0,429468000.0,433865000.0,-4397000.0,425206000.0,4262000.01,7527063000.0,12256213000.0,-105432000.0,9886000.0,,31681000.0,3482372000.0,7527063000.0,4729150000.0,147727000.0,-7574000.0,3851077000.0,878073000.0,-145415000.0,732658000.0,12256213000.0,316300000.0,105400000.0,105400000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.91,5.77,285263000.0,5.75,31830000.0,224191000.0,591950000.0,591246000.0,704000.0,588348000.0,3602000.01,7549335000.0,12406741000.0,7788000.0,32526000.0,,40642000.0,3583579000.0,7549335000.0,4857406000.0,151127000.0,10158000.0,3941314000.0,916092000.0,-108443000.0,807649000.0,12406741000.0,308800000.0,101500000.0,101500000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 16:35:54+00:00,0.47,1.43,65495000.0,1.43,-249000.0,60411000.0,145979000.0,146894000.0,-915000.0,145136000.0,843000.0,1787059000.0,3000935000.0,516000.0,3622000.0,,6970000.0,899811000.0,1787059000.0,1213876000.0,12751000.0,-25931000.0,972027000.0,241849000.0,-35060000.0,206789000.0,3000935000.0,308800000.0,101500000.0,101500000.0
