company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,customerdeposits,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2017.0,Q3,,2017-09-30,2017-10-27 17:21:49+00:00,749852000.0,1021728000.0,253241000.0,-97612000.0,275077000.0,,1138717000.0,,,,120575000.0,,3392363000.0,602424000.0,3021717000.0,199246000.0,2236376000.0,867972000.0,,241544000.0,51783000.0,0.0,0.0,133560000.0,257302000.0,,135192000.0,,2999932000.0,126887000.0,8863938000.0,4041037000.0,3668373000.0,1302338000.0,4041037000.0,4041037000.0,4822901000.0,8863938000.0,4327593000.0,3520563000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2017.0,Q2,,2017-06-30,2017-07-31 14:06:24+00:00,724201000.0,1001246000.0,246747000.0,-154270000.0,303544000.0,,1133404000.0,,,,106811000.0,,3191613000.0,595333000.0,2890708000.0,181996000.0,2063462000.0,841608000.0,,225262000.0,47041000.0,0.0,0.0,119657000.0,236627000.0,,132483000.0,,2877551000.0,96860000.0,8430942000.0,3856685000.0,3500735000.0,1221660000.0,3856685000.0,3856685000.0,4574257000.0,8430942000.0,4088599000.0,3352597000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2017.0,Q1,,2017-03-31,2017-05-01 15:14:42+00:00,651117000.0,973670000.0,243018000.0,-245636000.0,264614000.0,,1125870000.0,,,,89977000.0,,3120800000.0,576451000.0,2933277000.0,185262000.0,1978465000.0,809208000.0,,221504000.0,83601000.0,0.0,0.0,112355000.0,200893000.0,,101377000.0,,2726637000.0,91988000.0,8122246000.0,3606871000.0,3318126000.0,1159701000.0,3606871000.0,3606871000.0,4515375000.0,8122246000.0,3994868000.0,3355674000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2018.0,FY,,2018-12-31,2020-02-27 16:20:55+00:00,942398000.0,1154083000.0,288425000.0,-174950000.0,331761000.0,0.0,1418372000.0,,,,172005000.0,104585000.0,4381458000.0,928752000.0,4188674000.0,179169000.0,2836075000.0,1220162000.0,56454000.0,311434000.0,61109000.0,,,162912000.0,364194000.0,,199030000.0,0.0,3598876000.0,121826000.0,11393402000.0,4782298000.0,4520949000.0,1690348000.0,4782298000.0,4838752000.0,6554650000.0,11393402000.0,5652291000.0,4864302000.0,-60000000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2018.0,Q3,,2018-09-30,2018-11-06 17:21:51+00:00,941747000.0,1255876000.0,358212000.0,-134791000.0,341346000.0,0.0,1412424000.0,,,,153536000.0,106732000.0,4475266000.0,953372000.0,4250137000.0,157409000.0,2794894000.0,1201003000.0,56956000.0,325537000.0,57088000.0,,,205226000.0,376566000.0,,200944000.0,,3562827000.0,118365000.0,11585336000.0,4840460000.0,4593060000.0,1735680000.0,4840460000.0,4897416000.0,6687920000.0,11585336000.0,5791273000.0,4952240000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2018.0,Q2,,2018-06-30,2018-08-06 07:29:43+00:00,981643000.0,1301514000.0,312702000.0,-116061000.0,345202000.0,0.0,1406808000.0,,,,163294000.0,103694000.0,4421976000.0,973031000.0,4261176000.0,202653000.0,2718158000.0,1188464000.0,57503000.0,332602000.0,49603000.0,,,168901000.0,389570000.0,,228732000.0,,3428725000.0,177372000.0,11548631000.0,4719472000.0,4593606000.0,1788308000.0,4719472000.0,4776975000.0,6771656000.0,11548631000.0,5766561000.0,4983348000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2018.0,Q1,,2018-03-31,2018-05-07 11:06:50+00:00,812661000.0,1211788000.0,267364000.0,-14618000.0,245679000.0,0.0,1149487000.0,,,,112140000.0,99179000.0,3572198000.0,740804000.0,3170788000.0,208210000.0,2401309000.0,929756000.0,12394000.0,242226000.0,41167000.0,,,146067000.0,329395000.0,,180367000.0,,3271718000.0,142277000.0,9636178000.0,4406587000.0,4039143000.0,1474788000.0,4406587000.0,4418981000.0,5217197000.0,9636178000.0,4667279000.0,3742409000.0,
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2019.0,FY,,2019-12-31,2020-05-07 16:35:54+00:00,942795000.0,1131132000.0,289683000.0,-200885000.0,523020000.0,,1421438000.0,,,,179203000.0,97314000.0,4406535000.0,850338000.0,3715389000.0,139243000.0,2772777000.0,1234400000.0,39704000.0,310129000.0,343150000.0,,,1461621000.0,1503269000.0,,260890000.0,24077000.0,4140136000.0,326367000.0,12779956000.0,5008876000.0,4687819000.0,2178512000.0,5008876000.0,5048580000.0,7707299000.0,12779956000.0,6857737000.0,5528787000.0,-351813000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2019.0,Q3,,2019-09-30,2019-11-05 15:40:35+00:00,997874000.0,1223197000.0,326634000.0,-260746000.0,433391000.0,,1430578000.0,,,,162152000.0,100327000.0,4309822000.0,837272000.0,3737112000.0,144009000.0,2582188000.0,1184188000.0,54933000.0,296199000.0,338921000.0,,,1452541000.0,1451628000.0,,245082000.0,,3999748000.0,128143000.0,12411690000.0,4817767000.0,4483858000.0,2054051000.0,4817767000.0,4872700000.0,7538990000.0,12411690000.0,6743644000.0,5484939000.0,-351813000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2019.0,Q2,,2019-06-30,2019-08-02 16:57:56+00:00,1031952000.0,1285802000.0,309734000.0,-188553000.0,375967000.0,,1432319000.0,,,,171650000.0,106612000.0,4409925000.0,880123000.0,3919902000.0,133154000.0,2650138000.0,1206690000.0,69259000.0,303179000.0,354357000.0,,,1442495000.0,1464461000.0,,319942000.0,,3847485000.0,132641000.0,12704236000.0,4840489000.0,4631849000.0,2106946000.0,4840489000.0,4909748000.0,7794488000.0,12704236000.0,6865697000.0,5687542000.0,-250762000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2019.0,Q1,,2019-03-31,2019-05-01 20:22:18+00:00,952688000.0,1353491000.0,317826000.0,-190854000.0,316066000.0,0.0,1423874000.0,,,,143026000.0,105435000.0,4354306000.0,889609000.0,4092766000.0,134234000.0,2692006000.0,1206342000.0,57292000.0,305770000.0,316230000.0,,,1436649000.0,1439112000.0,,283207000.0,,3696924000.0,136283000.0,12665910000.0,4799482000.0,4644770000.0,1971488000.0,4799482000.0,4856774000.0,7809136000.0,12665910000.0,6814798000.0,5837648000.0,-130462000.0
LKQ Corp,LKQ,DS830JTTZQN6GK0I2E41,1065696,2020.0,Q1,,2020-03-31,2020-05-07 16:35:54+00:00,893807000.0,1168626000.0,341671000.0,-313903000.0,332784000.0,,1428804000.0,,,,162944000.0,99680000.0,4334725000.0,819335000.0,3672221000.0,145859000.0,2718630000.0,1202329000.0,29484000.0,300117000.0,349901000.0,,,1409158000.0,1431368000.0,,222624000.0,24077000.0,4282753000.0,90965000.0,12354070000.0,4957835000.0,4442664000.0,1938968000.0,4957835000.0,4987319000.0,7342674000.0,12354070000.0,6709077000.0,5403706000.0,-439819000.0
