company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,servicechargesondepositsincome,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2010.0,Q1,2010-01-01,2010-03-31,2011-05-02 16:29:24+00:00,-0.46,-0.46,-0.05,35000000.0,-0.46,-5000000.0,61000000.0,412000000.0,26000000.0,8000000.0,52000000.0,35000000.0,17000000.0,-71000000.0,,415000000.0,58000000.0,2000000.0,,3000000.0,18000000.0,100000000.0,129000000.0,,123000000.0,25000000.0,175000000.0,,213000000.0,,,61000000.0,476000000.0,404000000.0,194000000.0,30000000.0,609000000.0,45000000.0,155000000.0,155000000.0,155000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q4,2011-10-01,2011-12-31,,0.48,0.48,0.1,21000000.0,0.48,33000000.0,63000000.0,415000000.0,16000000.0,7000000.0,96000000.0,96000000.0,,95000000.0,1000000.0,444000000.0,64000000.0,-4000000.0,,3000000.0,20000000.0,109000000.0,125000000.0,,,8000000.0,15000000.0,37000000.0,257000000.0,,,37000000.0,481000000.0,482000000.0,182000000.0,129000000.0,626000000.0,41000000.0,185000000.0,185000000.0,185000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,FY,2011-01-01,2011-12-31,2013-02-19 16:41:23+00:00,2.11,2.11,0.4,90000000.0,2.09,137000000.0,233000000.0,1564000000.0,66000000.0,28000000.0,393000000.0,393000000.0,0.0,389000000.0,4000000.0,1653000000.0,235000000.0,14000000.0,,12000000.0,77000000.0,415000000.0,528000000.0,,0.0,43000000.0,144000000.0,75000000.0,975000000.0,,0.0,156000000.0,1809000000.0,1771000000.0,792000000.0,530000000.0,2445000000.0,173000000.0,185000000.0,185000000.0,185000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q3,2011-07-01,2011-09-30,2012-10-30 09:15:31+00:00,0.51,0.51,0.1,24000000.0,0.51,28000000.0,54000000.0,405000000.0,16000000.0,7000000.0,98000000.0,98000000.0,,97000000.0,1000000.0,423000000.0,61000000.0,12000000.0,,4000000.0,21000000.0,109000000.0,126000000.0,,,8000000.0,35000000.0,33000000.0,245000000.0,,,40000000.0,463000000.0,463000000.0,201000000.0,126000000.0,624000000.0,42000000.0,192000000.0,192000000.0,192000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.63,1.63,0.3,69000000.0,1.61,104000000.0,170000000.0,1149000000.0,50000000.0,21000000.0,297000000.0,297000000.0,,294000000.0,3000000.0,1209000000.0,171000000.0,18000000.0,,9000000.0,57000000.0,306000000.0,403000000.0,,,35000000.0,129000000.0,38000000.0,718000000.0,,,119000000.0,1328000000.0,1289000000.0,610000000.0,401000000.0,1819000000.0,132000000.0,192000000.0,192000000.0,192000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.25,2.25,0.5,93000000.0,2.23,134000000.0,219000000.0,1543000000.0,65000000.0,43000000.0,393000000.0,393000000.0,,390000000.0,4000000.0,1614000000.0,228000000.0,18000000.0,-1000000.0,11000000.0,82000000.0,429000000.0,547000000.0,,,24000000.0,184000000.0,38000000.0,966000000.0,,1000000.0,159000000.0,1773000000.0,1728000000.0,825000000.0,527000000.0,2439000000.0,178000000.0,192000000.0,192000000.0,192000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q2,2011-04-01,2011-06-30,2012-07-30 17:02:23+00:00,0.54,0.54,0.1,23000000.0,0.53,41000000.0,59000000.0,369000000.0,17000000.0,7000000.0,96000000.0,96000000.0,,95000000.0,1000000.0,391000000.0,55000000.0,4000000.0,,3000000.0,19000000.0,97000000.0,134000000.0,,,12000000.0,45000000.0,5000000.0,235000000.0,,,40000000.0,431000000.0,411000000.0,202000000.0,137000000.0,593000000.0,45000000.0,175000000.0,175000000.0,175000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.12,1.12,0.2,45000000.0,1.1,76000000.0,116000000.0,744000000.0,34000000.0,14000000.0,199000000.0,199000000.0,,197000000.0,2000000.0,786000000.0,110000000.0,6000000.0,,5000000.0,36000000.0,197000000.0,277000000.0,,,27000000.0,94000000.0,5000000.0,473000000.0,,,79000000.0,865000000.0,826000000.0,409000000.0,275000000.0,1195000000.0,90000000.0,175000000.0,175000000.0,175000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.08,2.08,0.45,96000000.0,2.05,113000000.0,220000000.0,1537000000.0,74000000.0,36000000.0,354000000.0,354000000.0,,352000000.0,3000000.0,1595000000.0,222000000.0,6000000.0,-1000000.0,9000000.0,78000000.0,410000000.0,546000000.0,,,39000000.0,271000000.0,5000000.0,955000000.0,,1000000.0,171000000.0,1766000000.0,1667000000.0,810000000.0,467000000.0,2405000000.0,180000000.0,175000000.0,175000000.0,175000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 17:21:16+00:00,0.58,0.58,0.1,22000000.0,0.57,35000000.0,57000000.0,375000000.0,17000000.0,7000000.0,103000000.0,103000000.0,,102000000.0,1000000.0,395000000.0,55000000.0,2000000.0,,2000000.0,17000000.0,100000000.0,143000000.0,,,15000000.0,49000000.0,,238000000.0,,,39000000.0,434000000.0,415000000.0,207000000.0,138000000.0,602000000.0,45000000.0,175000000.0,175000000.0,175000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.94,1.94,0.4,102000000.0,1.91,95000000.0,222000000.0,1580000000.0,82000000.0,29000000.0,328000000.0,328000000.0,,326000000.0,2000000.0,1626000000.0,222000000.0,3000000.0,,9000000.0,78000000.0,406000000.0,542000000.0,,,52000000.0,352000000.0,,944000000.0,,1000000.0,185000000.0,1811000000.0,1653000000.0,802000000.0,423000000.0,2428000000.0,179000000.0,175000000.0,175000000.0,175000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,FY,2012-01-01,2012-12-31,2014-02-14 08:31:38+00:00,2.68,2.68,0.55,70000000.0,2.67,189000000.0,234000000.0,1617000000.0,65000000.0,27000000.0,521000000.0,521000000.0,,515000000.0,6000000.0,1728000000.0,228000000.0,12000000.0,,12000000.0,77000000.0,411000000.0,552000000.0,,,38000000.0,79000000.0,35000000.0,1018000000.0,,,135000000.0,1863000000.0,1757000000.0,818000000.0,710000000.0,2546000000.0,177000000.0,191000000.0,191000000.0,191000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q4,2012-10-01,2012-12-31,,0.68,0.68,0.15,16000000.0,0.67,55000000.0,54000000.0,398000000.0,16000000.0,6000000.0,130000000.0,130000000.0,,128000000.0,2000000.0,423000000.0,57000000.0,1000000.0,,3000000.0,19000000.0,99000000.0,139000000.0,,,9000000.0,15000000.0,2000000.0,254000000.0,,,32000000.0,455000000.0,427000000.0,204000000.0,185000000.0,627000000.0,45000000.0,191000000.0,191000000.0,191000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q3,2012-07-01,2012-09-30,2012-10-30 09:15:31+00:00,0.61,0.61,0.15,17000000.0,0.61,36000000.0,57000000.0,400000000.0,16000000.0,7000000.0,117000000.0,117000000.0,,116000000.0,1000000.0,427000000.0,57000000.0,0.0,,3000000.0,19000000.0,98000000.0,134000000.0,,,9000000.0,22000000.0,25000000.0,253000000.0,,,33000000.0,460000000.0,449000000.0,197000000.0,153000000.0,624000000.0,44000000.0,190000000.0,190000000.0,190000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.0,2.0,0.4,54000000.0,2.0,134000000.0,180000000.0,1219000000.0,49000000.0,21000000.0,391000000.0,391000000.0,,387000000.0,4000000.0,1305000000.0,171000000.0,11000000.0,,9000000.0,58000000.0,312000000.0,413000000.0,,,29000000.0,64000000.0,33000000.0,764000000.0,,,103000000.0,1408000000.0,1330000000.0,614000000.0,525000000.0,1919000000.0,132000000.0,190000000.0,190000000.0,190000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.48,2.48,0.5,75000000.0,2.48,167000000.0,243000000.0,1634000000.0,65000000.0,28000000.0,487000000.0,487000000.0,,482000000.0,5000000.0,1749000000.0,235000000.0,7000000.0,,12000000.0,78000000.0,421000000.0,538000000.0,,,37000000.0,79000000.0,70000000.0,1021000000.0,,,140000000.0,1889000000.0,1812000000.0,796000000.0,654000000.0,2545000000.0,173000000.0,190000000.0,190000000.0,190000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q2,2012-04-01,2012-06-30,2012-07-30 17:02:23+00:00,0.73,0.73,0.15,18000000.0,0.73,50000000.0,59000000.0,408000000.0,17000000.0,7000000.0,144000000.0,144000000.0,,142000000.0,2000000.0,435000000.0,56000000.0,6000000.0,,3000000.0,20000000.0,102000000.0,141000000.0,,,10000000.0,19000000.0,8000000.0,250000000.0,,,35000000.0,470000000.0,433000000.0,211000000.0,194000000.0,646000000.0,44000000.0,194000000.0,194000000.0,194000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.39,1.39,0.25,37000000.0,1.39,98000000.0,123000000.0,819000000.0,33000000.0,14000000.0,274000000.0,274000000.0,,271000000.0,3000000.0,878000000.0,114000000.0,11000000.0,,6000000.0,39000000.0,214000000.0,279000000.0,,,20000000.0,42000000.0,8000000.0,511000000.0,,,70000000.0,948000000.0,881000000.0,417000000.0,372000000.0,1295000000.0,88000000.0,194000000.0,194000000.0,194000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.38,2.38,0.45,82000000.0,2.38,159000000.0,240000000.0,1639000000.0,65000000.0,28000000.0,468000000.0,468000000.0,,463000000.0,5000000.0,1745000000.0,239000000.0,19000000.0,,13000000.0,80000000.0,432000000.0,530000000.0,,,36000000.0,92000000.0,78000000.0,1013000000.0,,,147000000.0,1892000000.0,1826000000.0,800000000.0,627000000.0,2545000000.0,171000000.0,194000000.0,194000000.0,194000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q1,2012-01-01,2012-03-31,2012-05-01 17:21:16+00:00,0.66,0.66,0.1,19000000.0,0.66,48000000.0,64000000.0,411000000.0,16000000.0,7000000.0,130000000.0,130000000.0,,129000000.0,1000000.0,443000000.0,58000000.0,5000000.0,,3000000.0,19000000.0,112000000.0,138000000.0,,,10000000.0,23000000.0,,261000000.0,,,35000000.0,478000000.0,448000000.0,206000000.0,178000000.0,649000000.0,44000000.0,195000000.0,195000000.0,195000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.19,2.19,0.4,87000000.0,2.18,150000000.0,240000000.0,1600000000.0,65000000.0,28000000.0,420000000.0,420000000.0,,416000000.0,4000000.0,1701000000.0,238000000.0,17000000.0,,13000000.0,79000000.0,427000000.0,523000000.0,,,38000000.0,118000000.0,75000000.0,998000000.0,,,152000000.0,1853000000.0,1804000000.0,791000000.0,570000000.0,2492000000.0,172000000.0,195000000.0,195000000.0,195000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q4,2013-10-01,2013-12-31,,0.64,0.64,0.17,12000000.0,0.61,91000000.0,55000000.0,397000000.0,14000000.0,3000000.0,117000000.0,117000000.0,,115000000.0,-6000000.0,430000000.0,56000000.0,,,4000000.0,18000000.0,150000000.0,196000000.0,-1000000.0,8000000.0,7000000.0,9000000.0,,258000000.0,,,26000000.0,456000000.0,473000000.0,260000000.0,208000000.0,690000000.0,46000000.0,183000000.0,183000000.0,183000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,FY,2013-01-01,2013-12-31,2015-02-17 17:05:02+00:00,2.92,2.92,0.68,55000000.0,2.85,245000000.0,214000000.0,1556000000.0,57000000.0,21000000.0,541000000.0,541000000.0,,533000000.0,,1672000000.0,220000000.0,-1000000.0,,14000000.0,76000000.0,440000000.0,619000000.0,-1000000.0,8000000.0,33000000.0,46000000.0,0.0,1009000000.0,,,112000000.0,1784000000.0,1722000000.0,882000000.0,786000000.0,2554000000.0,188000000.0,183000000.0,183000000.0,183000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q3,2013-07-01,2013-09-30,2013-10-29 17:31:11+00:00,0.8,0.8,0.17,13000000.0,0.78,54000000.0,54000000.0,381000000.0,14000000.0,6000000.0,147000000.0,147000000.0,,145000000.0,2000000.0,412000000.0,56000000.0,1000000.0,,4000000.0,21000000.0,91000000.0,146000000.0,,,9000000.0,8000000.0,0.0,255000000.0,,,27000000.0,439000000.0,417000000.0,214000000.0,201000000.0,626000000.0,46000000.0,182000000.0,182000000.0,182000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.28,2.28,0.51,43000000.0,2.24,154000000.0,159000000.0,1159000000.0,43000000.0,18000000.0,424000000.0,424000000.0,,418000000.0,6000000.0,1242000000.0,164000000.0,-1000000.0,,10000000.0,58000000.0,290000000.0,423000000.0,,,26000000.0,37000000.0,,751000000.0,,,86000000.0,1328000000.0,1249000000.0,622000000.0,578000000.0,1864000000.0,142000000.0,182000000.0,182000000.0,182000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.96,2.96,0.66,59000000.0,2.91,209000000.0,213000000.0,1557000000.0,59000000.0,24000000.0,554000000.0,554000000.0,,546000000.0,8000000.0,1665000000.0,221000000.0,,,13000000.0,77000000.0,389000000.0,562000000.0,,,35000000.0,52000000.0,2000000.0,1005000000.0,,,118000000.0,1783000000.0,1676000000.0,826000000.0,763000000.0,2491000000.0,187000000.0,182000000.0,182000000.0,182000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q2,2013-04-01,2013-06-30,2013-07-29 17:10:00+00:00,0.77,0.77,0.17,15000000.0,0.76,50000000.0,52000000.0,388000000.0,14000000.0,6000000.0,143000000.0,143000000.0,,141000000.0,2000000.0,414000000.0,54000000.0,-2000000.0,,3000000.0,19000000.0,103000000.0,143000000.0,,,8000000.0,13000000.0,0.0,245000000.0,,,29000000.0,443000000.0,416000000.0,208000000.0,193000000.0,622000000.0,48000000.0,183000000.0,183000000.0,183000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.48,1.48,0.34,30000000.0,1.46,100000000.0,105000000.0,778000000.0,29000000.0,12000000.0,277000000.0,277000000.0,,273000000.0,4000000.0,830000000.0,108000000.0,-2000000.0,,6000000.0,37000000.0,199000000.0,277000000.0,,,17000000.0,29000000.0,,496000000.0,,,59000000.0,889000000.0,832000000.0,408000000.0,377000000.0,1238000000.0,96000000.0,183000000.0,183000000.0,183000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.77,2.77,0.64,63000000.0,2.74,191000000.0,216000000.0,1576000000.0,61000000.0,25000000.0,524000000.0,524000000.0,,517000000.0,7000000.0,1680000000.0,222000000.0,-1000000.0,,12000000.0,75000000.0,396000000.0,550000000.0,,,35000000.0,66000000.0,27000000.0,1003000000.0,,,124000000.0,1804000000.0,1708000000.0,809000000.0,715000000.0,2489000000.0,185000000.0,183000000.0,183000000.0,183000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q1,2013-01-01,2013-03-31,2013-04-29 16:10:29+00:00,0.71,0.71,0.17,15000000.0,0.7,50000000.0,53000000.0,390000000.0,15000000.0,6000000.0,134000000.0,134000000.0,,132000000.0,2000000.0,416000000.0,54000000.0,0.0,,3000000.0,18000000.0,96000000.0,134000000.0,,,9000000.0,16000000.0,,251000000.0,,,30000000.0,446000000.0,416000000.0,200000000.0,184000000.0,616000000.0,48000000.0,185000000.0,185000000.0,185000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.73,2.73,0.62,66000000.0,2.71,191000000.0,223000000.0,1596000000.0,64000000.0,26000000.0,525000000.0,525000000.0,,518000000.0,7000000.0,1701000000.0,224000000.0,7000000.0,,12000000.0,76000000.0,395000000.0,548000000.0,,,37000000.0,72000000.0,35000000.0,1008000000.0,,,130000000.0,1831000000.0,1725000000.0,812000000.0,716000000.0,2513000000.0,181000000.0,185000000.0,185000000.0,185000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 18:25:29+00:00,3.28,3.28,0.79,45000000.0,3.16,277000000.0,211000000.0,1525000000.0,50000000.0,23000000.0,593000000.0,593000000.0,,586000000.0,,1655000000.0,228000000.0,40000000.0,,14000000.0,39000000.0,383000000.0,581000000.0,-32000000.0,7000000.0,33000000.0,27000000.0,0.0,980000000.0,,,95000000.0,1750000000.0,1615000000.0,857000000.0,870000000.0,2512000000.0,197000000.0,179000000.0,179000000.0,179000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2014.0,Q4,2014-10-01,2014-12-31,,2.43,0.84,0.6,12000000.0,0.81,70000000.0,51000000.0,383000000.0,11000000.0,7000000.0,149000000.0,149000000.0,,148000000.0,-4000000.0,415000000.0,60000000.0,31000000.0,,4000000.0,-13000000.0,88000000.0,145000000.0,,5000000.0,8000000.0,2000000.0,,245000000.0,,,23000000.0,438000000.0,408000000.0,214000000.0,219000000.0,629000000.0,51000000.0,179000000.0,179000000.0,179000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.85,2.44,0.19,33000000.0,2.35,207000000.0,160000000.0,1142000000.0,39000000.0,16000000.0,444000000.0,444000000.0,,438000000.0,4000000.0,1240000000.0,168000000.0,9000000.0,,10000000.0,52000000.0,295000000.0,436000000.0,-32000000.0,2000000.0,25000000.0,25000000.0,,735000000.0,,,72000000.0,1312000000.0,1207000000.0,643000000.0,651000000.0,1883000000.0,146000000.0,179000000.0,179000000.0,179000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.49,3.08,0.36,45000000.0,2.96,298000000.0,215000000.0,1539000000.0,53000000.0,19000000.0,561000000.0,561000000.0,,553000000.0,-2000000.0,1670000000.0,224000000.0,9000000.0,,14000000.0,70000000.0,445000000.0,632000000.0,-33000000.0,10000000.0,32000000.0,34000000.0,,993000000.0,,,98000000.0,1768000000.0,1680000000.0,903000000.0,859000000.0,2573000000.0,192000000.0,179000000.0,179000000.0,179000000.0
Comerica Inc,CMA,I9Q57JVPWHHZ3ZGBW498,28412,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 16:21:00+00:00,0.85,0.85,0.2,11000000.0,0.82,73000000.0,52000000.0,381000000.0,11000000.0,5000000.0,154000000.0,154000000.0,,152000000.0,,414000000.0,60000000.0,8000000.0,,3000000.0,11000000.0,107000000.0,148000000.0,-32000000.0,2000000.0,9000000.0,5000000.0,,248000000.0,,,22000000.0,436000000.0,397000000.0,215000000.0,227000000.0,629000000.0,48000000.0,179000000.0,179000000.0,179000000.0
