company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2014.0,Q1TTM,2012-08-27,2013-08-25,,-5023600000.0,499000000.0,,-1000000.0,-35000000.0,269200000.0,6463400000.0,4102400000.0,-5272900000.0,1248500000.0,,-5200000.0,5900000.0,4102400000.0,-5278100000.0,1254400000.0,77700000.0,681100000.0,680700000.0,400000.0,103800000.0,112700000.0,267100000.0,,-407600000.0,,-536200000.0,-2059400000.0,-275900000.0,,19800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,FY,2014-05-26,2015-05-31,2017-07-21 12:13:08+00:00,,284600000.0,0.0,-8800000.0,25700000.0,129800000.0,550000000.0,-1426500000.0,134100000.0,839700000.0,-27700000.0,-175700000.0,664900000.0,-1454200000.0,-41600000.0,1504600000.0,0.0,-240800000.0,451300000.0,-692100000.0,78100000.0,,-20800000.0,,-425200000.0,,-236500000.0,-1631100000.0,-50000000.0,391400000.0,0.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q4,2015-02-23,2015-05-31,,74700000.0,800000.0,-391400000.0,-1100000.0,286100000.0,129800000.0,-284100000.0,-517400000.0,42600000.0,261900000.0,-26000000.0,-216400000.0,502200000.0,-543400000.0,-173800000.0,764100000.0,45800000.0,211500000.0,-74500000.0,286000000.0,49500000.0,-113800000.0,-20800000.0,,-107000000.0,,4100000.0,-127400000.0,-14900000.0,391400000.0,-15400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q3YTD,2014-05-26,2015-02-22,2016-04-07 12:13:56+00:00,-74700000.0,283800000.0,391400000.0,-7700000.0,-260400000.0,,834100000.0,-909100000.0,91500000.0,577800000.0,-1700000.0,40700000.0,162700000.0,-910800000.0,132200000.0,740500000.0,-45800000.0,-452300000.0,525800000.0,-978100000.0,28600000.0,113800000.0,0.0,,-318200000.0,,-240600000.0,-1503700000.0,-35100000.0,,15400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q3TTM,2014-02-24,2015-02-22,,-74700000.0,210900000.0,391400000.0,-6900000.0,-56900000.0,,834100000.0,-1504500000.0,130600000.0,811800000.0,-1800000.0,-60400000.0,529300000.0,-1506300000.0,70200000.0,1341100000.0,-101900000.0,-773700000.0,581100000.0,-1354800000.0,76700000.0,130100000.0,,,-423600000.0,,-226500000.0,-2010000000.0,-35100000.0,,40400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q3,2014-11-24,2015-02-22,,700000.0,92400000.0,,-6200000.0,-57500000.0,,-108700000.0,-199300000.0,-69200000.0,291400000.0,-1500000.0,-31200000.0,31400000.0,-200800000.0,-100400000.0,322800000.0,15400000.0,-952700000.0,210900000.0,-1163600000.0,45600000.0,58600000.0,,,-106500000.0,,-83000000.0,-7600000.0,-35100000.0,,13100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q2YTD,2014-05-26,2014-11-23,2016-01-06 11:29:27+00:00,-75400000.0,191400000.0,391400000.0,-1500000.0,-202900000.0,,942800000.0,-709800000.0,160700000.0,286400000.0,-200000.0,71900000.0,131300000.0,-710000000.0,232600000.0,417700000.0,-61200000.0,500400000.0,314900000.0,185500000.0,-17000000.0,55200000.0,0.0,,-211700000.0,,-157600000.0,-1496100000.0,,,2300000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q2TTM,2013-11-25,2014-11-23,,-75700000.0,253600000.0,391400000.0,-4700000.0,-80600000.0,,893300000.0,-1502500000.0,59400000.0,850800000.0,-300000.0,-53300000.0,579800000.0,-1502800000.0,6100000.0,1430600000.0,-70800000.0,415900000.0,560000000.0,-144100000.0,117800000.0,88600000.0,,,-422200000.0,,-286500000.0,-2062200000.0,,,30200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q2,2014-08-25,2014-11-23,,,95400000.0,391400000.0,-600000.0,-181000000.0,,-14500000.0,-96100000.0,-78200000.0,126100000.0,-200000.0,-20800000.0,58000000.0,-96300000.0,-99000000.0,184100000.0,-11800000.0,15900000.0,218700000.0,-202800000.0,-7000000.0,28100000.0,-402900000.0,,-106200000.0,,-67200000.0,-3500000.0,,,500000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q1,2014-05-26,2014-08-24,2015-10-06 14:43:20+00:00,-75400000.0,96000000.0,,-900000.0,-21900000.0,,957300000.0,-613700000.0,238900000.0,160300000.0,,92700000.0,73300000.0,-613700000.0,331600000.0,233600000.0,-49400000.0,484500000.0,96200000.0,388300000.0,-10000000.0,27100000.0,402900000.0,,-105500000.0,,-90400000.0,-1492600000.0,,,1800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2015.0,Q1TTM,2013-08-26,2014-08-24,,-115300000.0,303600000.0,,-3900000.0,86200000.0,,859600000.0,-1670300000.0,-44700000.0,1116600000.0,-100000.0,22400000.0,519500000.0,-1670400000.0,-22300000.0,1636100000.0,-60500000.0,652400000.0,575300000.0,77100000.0,151500000.0,67900000.0,402900000.0,,-421600000.0,,-370400000.0,-2107100000.0,-69100000.0,,38100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2016.0,FY,2015-06-01,2016-05-29,2018-07-20 12:27:09+00:00,,278500000.0,0.0,-2000000.0,-297800000.0,217000000.0,9500000.0,-2729200000.0,-251900000.0,625500000.0,-4000000.0,2379300000.0,633700000.0,-2733200000.0,2127400000.0,1259200000.0,651400000.0,-665900000.0,128500000.0,-794400000.0,516300000.0,,-10100000.0,,-432500000.0,,-277500000.0,-2523200000.0,0.0,,35700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2016.0,Q4,2016-02-29,2016-05-29,,,67900000.0,,500000.0,4500000.0,217000000.0,-1000000.0,-60900000.0,-90100000.0,351200000.0,700000.0,-38900000.0,169400000.0,-60200000.0,-129000000.0,520600000.0,331900000.0,120900000.0,-116600000.0,237500000.0,395400000.0,-164600000.0,,,-109000000.0,,-106400000.0,-3300000.0,,,16300000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2016.0,Q3YTD,2015-06-01,2016-02-28,2017-04-04 10:28:54+00:00,,210600000.0,0.0,-2500000.0,-302300000.0,,10500000.0,-2668300000.0,-161800000.0,274300000.0,-4700000.0,2418200000.0,464300000.0,-2673000000.0,2256400000.0,738600000.0,319500000.0,-786800000.0,245100000.0,-1031900000.0,120900000.0,164600000.0,-10100000.0,,-323500000.0,,-171100000.0,-2519900000.0,0.0,,19400000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2016.0,Q3TTM,2015-02-23,2016-02-28,,74700000.0,211400000.0,-391400000.0,-3600000.0,-16200000.0,129800000.0,-273600000.0,-3185700000.0,-119200000.0,536200000.0,-30700000.0,2201800000.0,966500000.0,-3216400000.0,2082600000.0,1502700000.0,365300000.0,-575300000.0,170600000.0,-745900000.0,170400000.0,50800000.0,-30900000.0,,-430500000.0,,-167000000.0,-2647300000.0,-14900000.0,391400000.0,4000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2016.0,Q3,2015-11-30,2016-02-28,,,69400000.0,,500000.0,13400000.0,,-166800000.0,-2495300000.0,-57500000.0,257700000.0,-10900000.0,2550900000.0,128800000.0,-2506200000.0,2493400000.0,386500000.0,374200000.0,206300000.0,71400000.0,134900000.0,103500000.0,45400000.0,,,-108500000.0,,-60700000.0,-2265400000.0,,,3200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2016.0,Q2YTD,2015-06-01,2015-11-29,2017-01-04 09:09:48+00:00,,141200000.0,0.0,-3000000.0,-315700000.0,,177300000.0,-173000000.0,-104300000.0,16600000.0,6200000.0,-132700000.0,335500000.0,-166800000.0,-237000000.0,352100000.0,-54700000.0,-993100000.0,173700000.0,-1166800000.0,17400000.0,119200000.0,-10100000.0,,-215000000.0,,-110400000.0,-254500000.0,0.0,,16200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2016.0,Q2TTM,2014-11-24,2015-11-29,,75400000.0,234400000.0,-391400000.0,-10300000.0,-87100000.0,129800000.0,-215500000.0,-889700000.0,-130900000.0,569900000.0,-21300000.0,-380300000.0,869100000.0,-911000000.0,-511200000.0,1439000000.0,6500000.0,-1734300000.0,310100000.0,-2044400000.0,112500000.0,64000000.0,-30900000.0,,-428500000.0,,-189300000.0,-389500000.0,-50000000.0,391400000.0,13900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2016.0,Q2,2015-08-31,2015-11-29,,10400000.0,49500000.0,,-1400000.0,-144600000.0,,172100000.0,-160800000.0,-5200000.0,-47300000.0,6200000.0,-106300000.0,306300000.0,-154600000.0,-111500000.0,259000000.0,-8500000.0,159300000.0,6300000.0,153000000.0,41500000.0,25600000.0,-10100000.0,,-107900000.0,,-8800000.0,-250600000.0,,,3300000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2016.0,Q1,2015-06-01,2015-08-30,2016-10-04 14:29:55+00:00,-10400000.0,91700000.0,0.0,-1600000.0,-171100000.0,,5200000.0,-12200000.0,-99100000.0,63900000.0,0.0,-26400000.0,29200000.0,-12200000.0,-125500000.0,93100000.0,-46200000.0,-1152400000.0,167400000.0,-1319800000.0,-24100000.0,93600000.0,,,-107100000.0,,-101600000.0,-3900000.0,0.0,,12900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2016.0,Q1TTM,2014-08-25,2015-08-30,,65000000.0,280300000.0,,-9500000.0,-123500000.0,129800000.0,-402100000.0,-825000000.0,-203900000.0,743300000.0,-27700000.0,-294800000.0,620800000.0,-852700000.0,-498700000.0,1364100000.0,3200000.0,-1877700000.0,522500000.0,-2400200000.0,64000000.0,66500000.0,-423700000.0,,-426800000.0,,-247700000.0,-142400000.0,-50000000.0,391400000.0,11100000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2017.0,FY,2016-05-30,2017-05-28,2019-07-19 10:14:35+00:00,-325700000.0,268000000.0,489000000.0,,70600000.0,73800000.0,14300000.0,-2408200000.0,-60300000.0,1135500000.0,839100000.0,-123700000.0,34700000.0,-1569100000.0,-184000000.0,1170200000.0,-583100000.0,648000000.0,546000000.0,102000000.0,250900000.0,0.0,5300000.0,-200000.0,-415000000.0,0.0,-242100000.0,-1081300000.0,-1000000000.0,0.0,13200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2017.0,Q4,2017-02-27,2017-05-28,,-217600000.0,68200000.0,,1600000.0,-32600000.0,7200000.0,14300000.0,-462100000.0,-295200000.0,332000000.0,,,-8300000.0,-462100000.0,-295200000.0,323700000.0,-432200000.0,151900000.0,153600000.0,-1700000.0,142800000.0,,5300000.0,-200000.0,-86100000.0,,-83600000.0,7900000.0,-405400000.0,,700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2017.0,Q3YTD,2016-05-30,2017-02-26,2018-04-03 09:36:01+00:00,-108100000.0,199800000.0,489000000.0,-1600000.0,103200000.0,66600000.0,0.0,-1946100000.0,234900000.0,803500000.0,839100000.0,-123700000.0,43000000.0,-1107000000.0,111200000.0,846500000.0,-150900000.0,496100000.0,392400000.0,103700000.0,108100000.0,,0.0,,-328900000.0,,-158500000.0,-1089200000.0,-594600000.0,,12500000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2017.0,Q3TTM,2016-02-29,2017-02-26,,-108100000.0,267700000.0,489000000.0,-1100000.0,107700000.0,283600000.0,-1000000.0,-2007000000.0,144800000.0,1154700000.0,839800000.0,-162600000.0,212400000.0,-1167200000.0,-17800000.0,1367100000.0,181000000.0,617000000.0,275800000.0,341200000.0,503500000.0,-164600000.0,,,-437900000.0,,-264900000.0,-1092500000.0,-594600000.0,,28800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2017.0,Q3,2016-11-28,2017-02-26,,100000.0,66300000.0,-100000.0,1900000.0,38300000.0,19200000.0,,-1026100000.0,-39000000.0,342900000.0,,,-38600000.0,-1026100000.0,-39000000.0,304300000.0,-758900000.0,180200000.0,179500000.0,700000.0,58800000.0,,,,-109500000.0,,-40200000.0,-511300000.0,-424500000.0,,1200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2017.0,Q2YTD,2016-05-30,2016-11-27,2018-01-04 10:31:43+00:00,-108200000.0,133500000.0,489100000.0,-3500000.0,64900000.0,47400000.0,0.0,-920000000.0,273900000.0,460600000.0,839100000.0,-123700000.0,81600000.0,-80900000.0,150200000.0,542200000.0,608000000.0,315900000.0,212900000.0,103000000.0,49300000.0,,,,-219400000.0,,-118300000.0,-577900000.0,-170100000.0,,11300000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2017.0,Q2TTM,2015-11-30,2016-11-27,,-108200000.0,270800000.0,489100000.0,-2500000.0,82800000.0,264400000.0,-167800000.0,-3476200000.0,126300000.0,1069500000.0,828900000.0,2388300000.0,379800000.0,-2647300000.0,2514600000.0,1449300000.0,1314100000.0,643100000.0,167700000.0,475400000.0,548200000.0,-119200000.0,,,-436900000.0,,-285400000.0,-2846600000.0,-170100000.0,,30800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2017.0,Q2,2016-08-29,2016-11-27,,-108200000.0,40800000.0,2800000.0,-3500000.0,-31900000.0,47400000.0,,-182300000.0,-98000000.0,123700000.0,839100000.0,-123700000.0,92600000.0,656800000.0,-221700000.0,216300000.0,647900000.0,125900000.0,24400000.0,101500000.0,90400000.0,-32600000.0,,,-109900000.0,,-900000.0,-2700000.0,-84500000.0,,8300000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2017.0,Q1,2016-05-30,2016-08-28,2016-10-04 14:29:55+00:00,0.0,92700000.0,486300000.0,0.0,96800000.0,,,-737700000.0,371900000.0,336900000.0,0.0,0.0,-11000000.0,-737700000.0,371900000.0,325900000.0,-39900000.0,190000000.0,188500000.0,1500000.0,-41100000.0,32600000.0,,,-109500000.0,,-117400000.0,-575200000.0,-85600000.0,,3000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2017.0,Q1TTM,2015-08-31,2016-08-28,,10400000.0,279500000.0,486300000.0,-400000.0,-29900000.0,217000000.0,4300000.0,-3454700000.0,219100000.0,898500000.0,-4000000.0,2405700000.0,593500000.0,-3458700000.0,2624800000.0,1492000000.0,657700000.0,676500000.0,149600000.0,526900000.0,499300000.0,-61000000.0,-10100000.0,,-434900000.0,,-293300000.0,-3094500000.0,-85600000.0,,25800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2018.0,FY,2017-05-29,2018-05-27,2019-07-19 10:14:35+00:00,-337100000.0,257000000.0,0.0,,-144700000.0,14900000.0,1049100000.0,-506900000.0,-576200000.0,919700000.0,0.0,0.0,34500000.0,-506900000.0,-576200000.0,954200000.0,-123400000.0,811800000.0,797500000.0,14300000.0,9900000.0,0.0,4500000.0,5500000.0,-342300000.0,0.0,-251600000.0,-261300000.0,-967300000.0,0.0,8000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2018.0,Q4,2018-02-26,2018-05-27,,,63600000.0,,,-40000000.0,1900000.0,225000000.0,-38900000.0,-75000000.0,111600000.0,,,300000.0,-38900000.0,-75000000.0,111900000.0,-4900000.0,70300000.0,70600000.0,-300000.0,17400000.0,,200000.0,-2900000.0,-84600000.0,,-75700000.0,-73900000.0,-107300000.0,,500000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2018.0,Q3YTD,2017-05-29,2018-02-25,2019-04-02 11:24:16+00:00,-337100000.0,193400000.0,0.0,,-104700000.0,13000000.0,824100000.0,-468000000.0,-501200000.0,808100000.0,,,34200000.0,-468000000.0,-501200000.0,842300000.0,-118500000.0,741500000.0,726900000.0,14600000.0,-7500000.0,,4300000.0,8400000.0,-257700000.0,,-175900000.0,-187400000.0,-860000000.0,,7500000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2018.0,Q3TTM,2017-02-27,2018-02-25,,-554700000.0,261600000.0,,1600000.0,-137300000.0,20200000.0,838400000.0,-930100000.0,-796400000.0,1140100000.0,,,25900000.0,-930100000.0,-796400000.0,1166000000.0,-550700000.0,893400000.0,880500000.0,12900000.0,135300000.0,,9600000.0,8200000.0,-343800000.0,,-259500000.0,-179500000.0,-1265400000.0,,8200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2018.0,Q3,2017-11-27,2018-02-25,,-87500000.0,64400000.0,,,-48300000.0,9000000.0,285200000.0,-237500000.0,-135100000.0,403400000.0,,,18200000.0,-237500000.0,-135100000.0,421600000.0,48900000.0,363700000.0,349200000.0,14500000.0,38100000.0,,4300000.0,-100000.0,-86100000.0,,-52500000.0,-165600000.0,-280000000.0,,600000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2018.0,Q2YTD,2017-05-29,2017-11-26,2019-01-03 10:09:00+00:00,-249600000.0,129000000.0,0.0,,-56400000.0,4000000.0,538900000.0,-230500000.0,-366100000.0,404700000.0,,,16000000.0,-230500000.0,-366100000.0,420700000.0,-167400000.0,377800000.0,377700000.0,100000.0,-45600000.0,,0.0,8500000.0,-171600000.0,,-123400000.0,-21800000.0,-580000000.0,,6900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2018.0,Q2TTM,2016-11-28,2017-11-26,,-467100000.0,263500000.0,-100000.0,3500000.0,-50700000.0,30400000.0,553200000.0,-1718700000.0,-700300000.0,1079600000.0,,,-30900000.0,-1718700000.0,-700300000.0,1048700000.0,-1358500000.0,709900000.0,710800000.0,-900000.0,156000000.0,,5300000.0,8300000.0,-367200000.0,,-247200000.0,-525200000.0,-1409900000.0,,8800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2018.0,Q2,2017-08-28,2017-11-26,,-249600000.0,64300000.0,,,-8000000.0,4000000.0,243600000.0,-123400000.0,-327500000.0,263200000.0,,,21500000.0,-123400000.0,-327500000.0,284700000.0,-167400000.0,224500000.0,224100000.0,400000.0,-17200000.0,2400000.0,,-1200000.0,-88300000.0,,-80800000.0,-5100000.0,-280000000.0,,2900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2018.0,Q1,2017-05-29,2017-08-27,2018-10-02 10:32:56+00:00,,64700000.0,0.0,,-48400000.0,,295300000.0,-107100000.0,-38600000.0,141500000.0,,,-5500000.0,-107100000.0,-38600000.0,136000000.0,0.0,153300000.0,153600000.0,-300000.0,-28400000.0,-2400000.0,0.0,9700000.0,-83300000.0,,-42600000.0,-16700000.0,-300000000.0,,4000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2018.0,Q1TTM,2016-08-29,2017-08-27,,-325700000.0,240000000.0,2700000.0,,-74600000.0,73800000.0,309600000.0,-1777600000.0,-470800000.0,940100000.0,839100000.0,-123700000.0,40200000.0,-938500000.0,-594500000.0,980300000.0,-543200000.0,611300000.0,511100000.0,100200000.0,263600000.0,-35000000.0,5300000.0,9500000.0,-388800000.0,,-167300000.0,-522800000.0,-1214400000.0,,14200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2019.0,Q4,2019-02-25,2019-05-26,,,100400000.0,249300000.0,3200000.0,64100000.0,-555700000.0,-300000.0,-555600000.0,138300000.0,369200000.0,,,,-555600000.0,138300000.0,369200000.0,-45600000.0,125200000.0,125200000.0,,79500000.0,572200000.0,11000000.0,-700000.0,-103200000.0,-61000000.0,-117000000.0,-468600000.0,,52200000.0,3800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2019.0,FY,2018-05-28,2019-05-26,2019-07-19 10:14:35+00:00,-5119200000.0,333000000.0,281500000.0,,33400000.0,,8311100000.0,4149800000.0,-5166000000.0,1114300000.0,0.0,0.0,11200000.0,4149800000.0,-5166000000.0,1125500000.0,108600000.0,678400000.0,680300000.0,-1900000.0,67600000.0,554100000.0,11100000.0,-700000.0,-356200000.0,-61000000.0,-353100000.0,-4359200000.0,0.0,52200000.0,22500000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2019.0,Q3YTD,2018-05-28,2019-02-24,2020-03-31 09:02:48+00:00,-5119200000.0,232600000.0,32200000.0,-3200000.0,-30700000.0,555700000.0,8311400000.0,4705400000.0,-5304300000.0,745100000.0,,,11200000.0,4705400000.0,-5304300000.0,756300000.0,154200000.0,553200000.0,555100000.0,-1900000.0,-11900000.0,-18100000.0,100000.0,,-253000000.0,0.0,-236100000.0,-3890600000.0,,0.0,18700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2019.0,Q3TTM,2018-02-26,2019-02-24,,-5119200000.0,296200000.0,32200000.0,-3200000.0,-70700000.0,557600000.0,8536400000.0,4666500000.0,-5379300000.0,856700000.0,,,11500000.0,4666500000.0,-5379300000.0,868200000.0,149300000.0,623500000.0,625700000.0,-2200000.0,5500000.0,-18100000.0,300000.0,-2900000.0,-337600000.0,,-311800000.0,-3964500000.0,-107300000.0,,19200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2019.0,Q3,2018-11-26,2019-02-24,,,92300000.0,,-3200000.0,186800000.0,-200000.0,900000.0,-551300000.0,-101800000.0,494400000.0,,,,-551300000.0,-101800000.0,494400000.0,-161900000.0,242600000.0,242600000.0,,-27300000.0,-400000.0,,,-86700000.0,,-102800000.0,-464900000.0,,,1000000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2019.0,Q2YTD,2018-05-28,2018-11-25,2020-01-02 16:32:41+00:00,-5119200000.0,140300000.0,32200000.0,,-217500000.0,555900000.0,8310500000.0,5256700000.0,-5202500000.0,250700000.0,,,11200000.0,5256700000.0,-5202500000.0,261900000.0,316100000.0,310600000.0,312500000.0,-1900000.0,15400000.0,-17700000.0,100000.0,,-166300000.0,0.0,-133300000.0,-3425700000.0,,0.0,17700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2019.0,Q2TTM,2017-11-27,2018-11-25,,-5206700000.0,268300000.0,32200000.0,,-305800000.0,566800000.0,8820700000.0,4980300000.0,-5412600000.0,765700000.0,,,29700000.0,4980300000.0,-5412600000.0,795400000.0,360100000.0,744600000.0,732300000.0,12300000.0,70900000.0,-17700000.0,4600000.0,-3000000.0,-337000000.0,,-261500000.0,-3665200000.0,-387300000.0,,18800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2019.0,Q2,2018-08-27,2018-11-25,,-5119200000.0,76600000.0,1900000.0,,-81600000.0,555900000.0,8283700000.0,5366300000.0,-5164000000.0,156000000.0,,,11200000.0,5366300000.0,-5164000000.0,167200000.0,369300000.0,132400000.0,134300000.0,-1900000.0,26700000.0,-15300000.0,,-200000.0,-83300000.0,,-47200000.0,-3374700000.0,,,500000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2019.0,Q1,2018-05-28,2018-08-26,2019-10-01 12:22:41+00:00,,63700000.0,30300000.0,,-135900000.0,,26800000.0,-109600000.0,-38500000.0,94700000.0,,,,-109600000.0,-38500000.0,94700000.0,-53200000.0,178200000.0,178200000.0,,-11300000.0,-2400000.0,100000.0,200000.0,-83000000.0,0.0,-86100000.0,-51000000.0,,0.0,17200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2019.0,Q1TTM,2017-08-28,2018-08-26,,-337100000.0,256000000.0,30300000.0,,-232200000.0,14900000.0,780600000.0,-509400000.0,-576100000.0,872900000.0,,,40000000.0,-509400000.0,-576100000.0,912900000.0,-176600000.0,836700000.0,822100000.0,14600000.0,27000000.0,,4600000.0,-4000000.0,-342000000.0,,-295100000.0,-295600000.0,-667300000.0,,21200000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2020.0,Q3TTM,2019-02-25,2020-02-23,,,392900000.0,440700000.0,3600000.0,-65500000.0,-555700000.0,500000.0,-1540200000.0,78400000.0,1275700000.0,,,,-1540200000.0,78400000.0,1275700000.0,-183200000.0,765700000.0,765700000.0,,182600000.0,562900000.0,11100000.0,-700000.0,-413300000.0,-98900000.0,-382300000.0,-1134600000.0,,95300000.0,12500000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2020.0,Q3,2019-11-25,2020-02-23,,,99100000.0,52400000.0,400000.0,173200000.0,,-100000.0,-553100000.0,-19700000.0,479000000.0,,,,-553100000.0,-19700000.0,479000000.0,-93400000.0,204700000.0,204700000.0,,2000000.0,5000000.0,3500000.0,,-103400000.0,-10100000.0,-81600000.0,-454600000.0,,13200000.0,2900000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2020.0,Q3YTD,2019-05-27,2020-02-23,2020-03-31 09:02:48+00:00,0.0,292500000.0,191400000.0,400000.0,-129600000.0,0.0,800000.0,-984600000.0,-59900000.0,906500000.0,,,0.0,-984600000.0,-59900000.0,906500000.0,-137600000.0,640500000.0,640500000.0,0.0,103100000.0,-9300000.0,100000.0,,-310100000.0,-37900000.0,-265300000.0,-666000000.0,,43100000.0,8700000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2020.0,Q2TTM,2018-11-26,2019-11-24,,,386100000.0,388300000.0,,-51900000.0,-555900000.0,1500000.0,-1538400000.0,-3700000.0,1291100000.0,,,,-1538400000.0,-3700000.0,1291100000.0,-251700000.0,803600000.0,803600000.0,,153300000.0,557500000.0,7600000.0,-700000.0,-396600000.0,-88800000.0,-403500000.0,-1144900000.0,,82100000.0,10600000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2020.0,Q2,2019-08-26,2019-11-24,,,96700000.0,139000000.0,,-165400000.0,,-54100000.0,-160700000.0,67300000.0,220500000.0,,,,-160700000.0,67300000.0,220500000.0,127700000.0,261500000.0,261500000.0,,27700000.0,-11200000.0,-200000.0,600000.0,-103400000.0,-10900000.0,-77100000.0,8000000.0,,11700000.0,4800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2020.0,Q2YTD,2019-05-27,2019-11-24,2020-01-02 16:32:41+00:00,0.0,193400000.0,139000000.0,,-302800000.0,0.0,900000.0,-431500000.0,-40200000.0,427500000.0,,,0.0,-431500000.0,-40200000.0,427500000.0,-44200000.0,435800000.0,435800000.0,0.0,101100000.0,-14300000.0,-3400000.0,,-206700000.0,-27800000.0,-183700000.0,-211400000.0,,29900000.0,5800000.0
Conagra Brands Inc,CAG,54930035UDEIH090K650,23217,2020.0,Q1TTM,2018-08-27,2019-08-25,,-5119200000.0,366000000.0,251200000.0,,31900000.0,,8339300000.0,3988600000.0,-5235000000.0,1226600000.0,,,11200000.0,3988600000.0,-5235000000.0,1237800000.0,-10100000.0,674500000.0,676400000.0,-1900000.0,152300000.0,553400000.0,7800000.0,-1500000.0,-376500000.0,-77900000.0,-373600000.0,-4527600000.0,,70400000.0,6300000.0
