company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2011.0,Q1TTM,2010-04-01,2011-03-31,,-0.05,-0.05,0.5,298584000.0,-0.04,75511000.0,142776000.0,-3898000.0,222076000.0,-225974000.0,-9692000.0,5794000.0,1183585000.0,2861852000.0,,9009000.0,,,751714000.0,1183585000.0,1678267000.0,196615000.0,1125809000.0,552458000.0,-187606000.0,364852000.0,2861852000.0,198500000.0,200228000.0,201251000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2012.0,Q4,2012-10-01,2012-12-31,,-0.85,0.13,4.33,79882000.0,0.13,6176000.0,8960000.0,25400000.0,26474000.0,-1074000.0,24708000.0,692000.0,338411000.0,757167000.0,206000.0,-1554000.0,,,231698000.0,338411000.0,418756000.0,64218000.0,317756000.0,101000000.0,-65772000.0,35228000.0,757167000.0,,173604000.0,174867000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:48:37+00:00,0.0,0.98,5.12,316344000.0,0.98,4661000.0,114304000.0,174048000.0,182707000.0,-8659000.0,170922000.0,3126000.0,1277113000.0,3003955000.0,206000.0,-16062000.0,,,850371000.0,1277113000.0,1726842000.0,242599000.0,1171376000.0,555466000.0,-258661000.0,296805000.0,3003955000.0,,173604000.0,174867000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2012.0,Q3,2012-07-01,2012-09-30,2013-10-31 16:03:20+00:00,0.31,0.31,0.27,80944000.0,0.31,-1627000.0,31120000.0,53751000.0,53719000.0,32000.0,52809000.0,942000.0,310344000.0,748125000.0,,-7746000.0,,,204498000.0,310344000.0,437781000.0,61381000.0,283815000.0,153966000.0,-69127000.0,84839000.0,748125000.0,170400000.0,171776000.0,173047000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.85,0.85,0.79,236462000.0,0.85,-1515000.0,105344000.0,148648000.0,156233000.0,-7585000.0,146214000.0,2434000.0,938702000.0,2246788000.0,,-14508000.0,,,618673000.0,938702000.0,1308086000.0,178381000.0,853620000.0,454466000.0,-192889000.0,261577000.0,2246788000.0,170400000.0,171776000.0,173047000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.07,1.07,1.04,320026000.0,1.07,2544000.0,146689000.0,182649000.0,203615000.0,-20966000.0,178270000.0,4379000.0,1254009000.0,2988625000.0,,-17257000.0,,,808117000.0,1254009000.0,1734616000.0,236368000.0,1130687000.0,603929000.0,-253625000.0,350304000.0,2988625000.0,170400000.0,171776000.0,173047000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2012.0,Q2,2012-04-01,2012-06-30,2013-08-01 13:15:26+00:00,0.22,0.22,0.27,77510000.0,0.22,-607000.0,48964000.0,38917000.0,41441000.0,-2524000.0,38055000.0,862000.0,313060000.0,752165000.0,,-10066000.0,,,203515000.0,313060000.0,439105000.0,58216000.0,280418000.0,158687000.0,-68282000.0,90405000.0,752165000.0,173000000.0,171296000.0,172231000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.54,0.54,0.52,155518000.0,0.54,112000.0,74224000.0,94897000.0,102514000.0,-7617000.0,93405000.0,1492000.0,628358000.0,1498663000.0,,-6762000.0,,,414175000.0,628358000.0,870305000.0,117000000.0,569805000.0,300500000.0,-123762000.0,176738000.0,1498663000.0,173000000.0,171296000.0,172231000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.95,0.95,1.02,315986000.0,0.95,45010000.0,133696000.0,166823000.0,200290000.0,-33467000.0,162799000.0,4024000.0,1250026000.0,3008806000.0,,-26142000.0,,,812622000.0,1250026000.0,1758780000.0,225034000.0,1173618000.0,585162000.0,-251176000.0,333986000.0,3008806000.0,173000000.0,171296000.0,172231000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 12:22:32+00:00,0.32,0.32,0.25,78008000.0,0.32,719000.0,25260000.0,55980000.0,61073000.0,-5093000.0,55350000.0,630000.0,315298000.0,746498000.0,,3304000.0,,,210660000.0,315298000.0,431200000.0,58784000.0,289387000.0,141813000.0,-55480000.0,86333000.0,746498000.0,173000000.0,171320000.0,172223000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.98,1.98,1.0,317344000.0,1.97,45397000.0,114984000.0,380953000.0,226309000.0,154644000.0,377428000.0,3525000.0,1244543000.0,3015192000.0,,-18697000.0,,,832496000.0,1244543000.0,1770649000.0,215422000.0,1195237000.0,575412000.0,-234119000.0,341293000.0,3015192000.0,173000000.0,171320000.0,172223000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q4,2013-10-01,2013-12-31,,-0.1,0.25,0.27,83249000.0,0.24,2805000.0,-26574000.0,47457000.0,48141000.0,-684000.0,46861000.0,596000.0,336081000.0,767882000.0,1417000.0,-11235000.0,,,250844000.0,336081000.0,431801000.0,63518000.0,336898000.0,94903000.0,-74753000.0,20150000.0,767882000.0,,190994000.0,192412000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 16:48:37+00:00,0.0,0.51,1.08,322037000.0,0.5,430000.0,62127000.0,99992000.0,99161000.0,831000.0,96462000.0,3530000.0,1288878000.0,3024623000.0,1417000.0,-75202000.0,,,924031000.0,1288878000.0,1735745000.0,254174000.0,1246498000.0,489247000.0,-329376000.0,159871000.0,3024623000.0,,190994000.0,192412000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.1,0.26,0.81,238788000.0,0.26,-2375000.0,88701000.0,52535000.0,51020000.0,1515000.0,49601000.0,2934000.0,952797000.0,2256741000.0,,-63967000.0,,,673187000.0,952797000.0,1303944000.0,190656000.0,909600000.0,394344000.0,-254623000.0,139721000.0,2256741000.0,,191332000.0,192268000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q3TTM,2012-10-01,2013-09-30,,-0.75,0.39,5.14,318670000.0,0.39,3801000.0,97661000.0,77935000.0,77494000.0,441000.0,74309000.0,3626000.0,1291208000.0,3013908000.0,206000.0,-65521000.0,,,904885000.0,1291208000.0,1722700000.0,254874000.0,1227356000.0,495344000.0,-320395000.0,174949000.0,3013908000.0,,191332000.0,192268000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q3,2013-07-01,2013-09-30,2014-10-31 15:09:07+00:00,0.0,0.02,0.27,79659000.0,0.02,-173000.0,24190000.0,4759000.0,5330000.0,-571000.0,3849000.0,910000.0,310665000.0,755314000.0,,-45953000.0,,,225205000.0,310665000.0,444649000.0,64485000.0,304691000.0,139958000.0,-110438000.0,29520000.0,755314000.0,,191332000.0,192268000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.1,0.24,0.54,159129000.0,0.24,-2202000.0,64511000.0,47776000.0,45690000.0,2086000.0,45752000.0,2024000.0,642132000.0,1501427000.0,,-18014000.0,,,447982000.0,642132000.0,859295000.0,126171000.0,604909000.0,254386000.0,-144185000.0,110201000.0,1501427000.0,,190823000.0,192569000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q2TTM,2012-07-01,2013-06-30,,-0.44,0.68,5.14,319955000.0,0.68,2347000.0,104591000.0,126927000.0,125883000.0,1044000.0,123269000.0,3658000.0,1290887000.0,3006719000.0,206000.0,-27314000.0,,,884178000.0,1290887000.0,1715832000.0,251770000.0,1206480000.0,509352000.0,-279084000.0,230268000.0,3006719000.0,,190823000.0,192569000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 14:13:57+00:00,0.0,0.14,0.27,78928000.0,0.14,-1663000.0,25940000.0,27242000.0,27340000.0,-98000.0,26366000.0,876000.0,321056000.0,754396000.0,,-15275000.0,,,224531000.0,321056000.0,433340000.0,62989000.0,301796000.0,131544000.0,-78264000.0,53280000.0,754396000.0,,190823000.0,192569000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 10:46:29+00:00,0.1,0.1,0.27,80201000.0,0.1,-539000.0,38571000.0,20534000.0,18350000.0,2184000.0,19386000.0,1148000.0,321076000.0,747031000.0,,-2739000.0,,,223451000.0,321076000.0,425955000.0,63182000.0,303113000.0,122842000.0,-65921000.0,56921000.0,747031000.0,193900000.0,190213000.0,192110000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q1TTM,2012-04-01,2013-03-31,,-0.22,0.76,5.14,318537000.0,0.76,3403000.0,127615000.0,138602000.0,139984000.0,-1382000.0,134958000.0,3644000.0,1282891000.0,3004488000.0,206000.0,-22105000.0,,,863162000.0,1282891000.0,1721597000.0,246997000.0,1185102000.0,536495000.0,-269102000.0,267393000.0,3004488000.0,193900000.0,190213000.0,192110000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 12:57:50+00:00,1.67,1.67,5.3713,353143000.0,1.66,1065000.0,-97275000.0,328746000.0,328955000.0,-209000.0,326119000.0,2627000.0,1344636000.0,3117693000.0,8307000.0,-65187000.0,,,869572000.0,1344636000.0,1773057000.0,260717000.0,1223780000.0,549277000.0,-325904000.0,223373000.0,3117693000.0,195300000.0,195278000.0,196749000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q4,2014-10-01,2014-12-31,,0.04,0.04,0.73,88575000.0,0.04,-164000.0,876000.0,13403000.0,12674000.0,729000.0,12749000.0,654000.0,337024000.0,777978000.0,839000.0,-42200000.0,,,224648000.0,337024000.0,440954000.0,72984000.0,313059000.0,127895000.0,-115184000.0,12711000.0,777978000.0,195300000.0,195278000.0,196749000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 15:17:07+00:00,0.0,0.0,4.096,89194000.0,0.0,184000.0,54890000.0,858000.0,858000.0,0.0,66000.0,792000.0,335506000.0,782697000.0,0.0,-22508000.0,,,216337000.0,335506000.0,447191000.0,63220000.0,305715000.0,141476000.0,-85728000.0,55748000.0,782697000.0,,193360000.0,194905000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.63,1.63,4.64,264568000.0,1.62,1229000.0,-98151000.0,315343000.0,316281000.0,-938000.0,313370000.0,1973000.0,1007612000.0,2339715000.0,7468000.0,-22987000.0,,,644924000.0,1007612000.0,1332103000.0,187733000.0,910721000.0,421382000.0,-210720000.0,210662000.0,2339715000.0,,193360000.0,194905000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.53,1.88,4.91,347817000.0,1.86,4034000.0,-124725000.0,362800000.0,364422000.0,-1622000.0,360231000.0,2569000.0,1343693000.0,3107597000.0,8885000.0,-34222000.0,,,895768000.0,1343693000.0,1763904000.0,251251000.0,1247619000.0,516285000.0,-285473000.0,230812000.0,3107597000.0,,193360000.0,194905000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.63,1.63,0.54,175374000.0,1.62,1045000.0,-153041000.0,314485000.0,315423000.0,-938000.0,313304000.0,1181000.0,672106000.0,1557018000.0,7468000.0,-479000.0,,,428587000.0,672106000.0,884912000.0,124513000.0,605006000.0,279906000.0,-124992000.0,154914000.0,1557018000.0,192700000.0,192381000.0,193526000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.53,1.9,1.08,338282000.0,1.88,3677000.0,-155425000.0,366701000.0,368894000.0,-2193000.0,364014000.0,2687000.0,1318852000.0,3080214000.0,8885000.0,-57667000.0,,,904636000.0,1318852000.0,1761362000.0,252516000.0,1246595000.0,514767000.0,-310183000.0,204584000.0,3080214000.0,192700000.0,192381000.0,193526000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 17:27:03+00:00,1.41,1.41,0.2705,88941000.0,1.4,-107000.0,-182775000.0,272376000.0,272702000.0,-326000.0,271637000.0,739000.0,336961000.0,786892000.0,,4838000.0,,,213807000.0,336961000.0,449931000.0,62201000.0,302641000.0,147290000.0,-57363000.0,89927000.0,786892000.0,192700000.0,192381000.0,193526000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.12,0.63,1.08,328269000.0,0.62,2121000.0,53290000.0,121567000.0,123532000.0,-1965000.0,118743000.0,2824000.0,1302947000.0,3047718000.0,8885000.0,-77780000.0,,,915360000.0,1302947000.0,1744771000.0,253304000.0,1245750000.0,499021000.0,-331084000.0,167937000.0,3047718000.0,189400000.0,191879000.0,193069020.0
