company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q2TTM,2012-07-01,2013-06-30,,-101955000.0,46476000.0,203663000.0,241024000.0,280757000.0,,-5834000.0,-98103000.0,44112000.0,2927860000.0,48065000.0,-388024000.0,439745000.0,,-18000.0,-5298000.0,48065000.0,-388042000.0,434447000.0,88636000.0,126729000.0,125685000.0,1044000.0,84930000.0,3185000.0,2999000.0,-335214000.0,-291562000.0,-2589617000.0,-2261000.0,2494000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q2,2013-04-01,2013-06-30,,-56417000.0,10973000.0,49873000.0,57946000.0,69819000.0,-74000.0,-3530000.0,-35621000.0,9892000.0,713433000.0,41006000.0,-115897000.0,107213000.0,,-8000.0,83000.0,41006000.0,-115905000.0,107296000.0,28867000.0,27044000.0,27142000.0,-98000.0,34900000.0,689000.0,,-50967000.0,-62305000.0,-632041000.0,,2899000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 14:13:57+00:00,-61053000.0,22989000.0,58886000.0,123563000.0,139914000.0,,-8955000.0,-46703000.0,14897000.0,1099939000.0,26918000.0,-216395000.0,212948000.0,,-18000.0,953000.0,26918000.0,-216413000.0,213901000.0,15451000.0,47578000.0,45492000.0,2086000.0,51256000.0,2394000.0,-1000.0,-102435000.0,-158240000.0,-987877000.0,,2899000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 10:46:29+00:00,-4636000.0,12016000.0,9013000.0,65617000.0,70095000.0,74000.0,-5425000.0,-11082000.0,5005000.0,386506000.0,-14088000.0,-100498000.0,105735000.0,,-10000.0,870000.0,-14088000.0,-100508000.0,106605000.0,-13416000.0,20534000.0,18350000.0,2184000.0,16356000.0,1705000.0,-1000.0,-51468000.0,-95935000.0,-355836000.0,,
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2013.0,Q1TTM,2012-04-01,2013-03-31,,-149146000.0,45109000.0,199560000.0,241470000.0,280544000.0,74000.0,-7313000.0,-59318000.0,43928000.0,3401586000.0,28238000.0,-428671000.0,470328000.0,,-5005000.0,-5871000.0,28238000.0,-433676000.0,464457000.0,51706000.0,138602000.0,139984000.0,-1382000.0,64009000.0,2560000.0,1499000.0,-326844000.0,-280702000.0,-3090731000.0,-2261000.0,-396000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 12:57:50+00:00,-162540000.0,68310000.0,167448000.0,257599000.0,304557000.0,0.0,-7420000.0,-303842000.0,46090000.0,9927604000.0,19857000.0,-479978000.0,472948000.0,0.0,0.0,0.0,19857000.0,-479978000.0,472948000.0,5407000.0,328746000.0,328537000.0,209000.0,74968000.0,-60000.0,0.0,-558868000.0,-361924000.0,-9391063000.0,-3846000.0,44486000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q4,2014-10-01,2014-12-31,,-90327000.0,26083000.0,43197000.0,46829000.0,76681000.0,,-5489000.0,32893000.0,8734000.0,1223440000.0,-74976000.0,-148686000.0,171096000.0,,,,-74976000.0,-148686000.0,171096000.0,-58055000.0,13403000.0,12256000.0,1147000.0,22765000.0,-100000.0,,-387135000.0,-84538000.0,-916069000.0,-3846000.0,26179000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-30 15:17:07+00:00,-72213000.0,42227000.0,124251000.0,210770000.0,227876000.0,,-1931000.0,-336735000.0,37356000.0,8704164000.0,94833000.0,-331292000.0,301852000.0,,,,94833000.0,-331292000.0,301852000.0,63462000.0,315343000.0,316281000.0,-938000.0,52203000.0,40000.0,0.0,-171733000.0,-277386000.0,-8474994000.0,,18307000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q3TTM,2013-10-01,2014-09-30,,-280250000.0,55273000.0,161721000.0,257339000.0,300054000.0,,-3744000.0,-326315000.0,40294000.0,10920527000.0,163202000.0,-622317000.0,474816000.0,,,,163202000.0,-622317000.0,474816000.0,11957000.0,363798000.0,365420000.0,-1622000.0,80384000.0,-70000.0,-247000.0,-242806000.0,-359809000.0,-10554743000.0,,17989000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q3,2014-07-01,2014-09-30,,-8637000.0,14269000.0,46357000.0,83841000.0,76759000.0,,-6033000.0,-40371000.0,19538000.0,2999595000.0,35006000.0,-96579000.0,106251000.0,,,,35006000.0,-96579000.0,106251000.0,38645000.0,858000.0,858000.0,,54736000.0,106000.0,,-64789000.0,-88641000.0,-2919444000.0,,699000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q2TTM,2013-07-01,2014-06-30,,-349814000.0,51408000.0,144632000.0,246746000.0,294059000.0,,1745000.0,-308227000.0,20585000.0,11048687000.0,51473000.0,-651068000.0,489246000.0,,-4919000.0,,51473000.0,-655987000.0,489246000.0,-113523000.0,367699000.0,369892000.0,-2193000.0,82114000.0,-71000.0,-247000.0,-229543000.0,-317800000.0,-10788185000.0,,16793000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q2,2014-04-01,2014-06-30,,-24637000.0,14332000.0,67936000.0,40697000.0,76404000.0,,2299000.0,-221418000.0,15401000.0,2828522000.0,-61012000.0,-105810000.0,139960000.0,,,,-61012000.0,-105810000.0,139960000.0,-24563000.0,272376000.0,272702000.0,-326000.0,-2060000.0,119000.0,,-51892000.0,-80889000.0,-2853162000.0,,-284000.0
