company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 11:58:32+00:00,0.57,0.57,0.06,11467000.0,0.56,42950000.0,90435000.0,90435000.0,90435000.0,472804000.0,717783000.0,-1485000.0,81492000.0,472804000.0,244979000.0,17150000.0,92959000.0,152020000.0,-18635000.0,133385000.0,717783000.0,158700000.0,159728000.0,162186000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2012.0,Q4,2012-10-01,2012-12-31,,0.5,0.5,0.06,13365000.0,0.5,50903000.0,119898000.0,119898000.0,119898000.0,544642000.0,841790000.0,-319000.0,93829000.0,544642000.0,297148000.0,18834000.0,107194000.0,189954000.0,-19153000.0,170801000.0,841790000.0,241600000.0,241512000.0,243986000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2012.0,FY,2012-01-01,2012-12-31,2015-02-24 14:51:16+00:00,1.9,1.9,,53677000.0,1.88,203343000.0,459132000.0,459132000.0,459132000.0,2154132000.0,3334213000.0,-7925000.0,380532000.0,2154132000.0,1180081000.0,75472000.0,434209000.0,745872000.0,-83397000.0,662475000.0,3334213000.0,241600000.0,241512000.0,243986000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.4,1.4,0.16,40312000.0,1.4,152440000.0,339234000.0,339234000.0,339234000.0,1609490000.0,2492423000.0,-7606000.0,286703000.0,1609490000.0,882933000.0,56638000.0,327015000.0,555918000.0,-64244000.0,491674000.0,2492423000.0,240400000.0,242138000.0,244229000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.82,1.82,0.2,53805000.0,1.82,197512000.0,441141000.0,441141000.0,441141000.0,2099243000.0,3255174000.0,-10023000.0,378828000.0,2099243000.0,1155931000.0,74622000.0,432633000.0,723298000.0,-84645000.0,638653000.0,3255174000.0,240400000.0,242138000.0,244229000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2012.0,Q3,2012-07-01,2012-09-30,2013-11-04 16:33:18+00:00,0.48,0.48,0.06,13734000.0,0.47,50291000.0,115397000.0,115397000.0,115397000.0,541454000.0,839373000.0,-3518000.0,96021000.0,541454000.0,297919000.0,18958000.0,109755000.0,188164000.0,-22476000.0,165688000.0,839373000.0,240400000.0,242138000.0,244229000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.93,0.93,0.1,26578000.0,0.93,102149000.0,223837000.0,223837000.0,223837000.0,1068036000.0,1653050000.0,-4088000.0,190682000.0,1068036000.0,585014000.0,37680000.0,217260000.0,367754000.0,-41768000.0,325986000.0,1653050000.0,241900000.0,241168000.0,243121000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.76,1.76,0.18,51746000.0,1.76,188286000.0,423722000.0,423722000.0,423722000.0,2051055000.0,3166347000.0,-9792000.0,368826000.0,2051055000.0,1115292000.0,72920000.0,420572000.0,694720000.0,-82712000.0,612008000.0,3166347000.0,241900000.0,241168000.0,243121000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 11:41:51+00:00,0.47,0.47,0.06,13521000.0,0.47,50600000.0,113687000.0,113687000.0,113687000.0,531753000.0,825898000.0,-1848000.0,95646000.0,531753000.0,294145000.0,18843000.0,109167000.0,184978000.0,-20691000.0,164287000.0,825898000.0,241900000.0,241168000.0,243121000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.68,1.68,0.16,50463000.0,1.68,180777000.0,404179000.0,404179000.0,404179000.0,2019258000.0,3099283000.0,-10325000.0,362865000.0,2019258000.0,1080025000.0,71416000.0,413328000.0,666697000.0,-81741000.0,584956000.0,3099283000.0,239500000.0,240186000.0,243307000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 13:36:19+00:00,0.46,0.46,0.04,13057000.0,0.45,51549000.0,110150000.0,110150000.0,110150000.0,536283000.0,827152000.0,-2240000.0,95036000.0,536283000.0,290869000.0,18837000.0,108093000.0,182776000.0,-21077000.0,161699000.0,827152000.0,239500000.0,240186000.0,243307000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 15:43:40+00:00,2.12,2.12,,57238000.0,2.1,207796000.0,516999000.0,516999000.0,516999000.0,2323642000.0,3594136000.0,-16712000.0,398177000.0,2323642000.0,1270494000.0,73572000.0,455415000.0,815079000.0,-90284000.0,724795000.0,3594136000.0,243900000.0,243915000.0,246065000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2013.0,Q4,2013-10-01,2013-12-31,,0.56,0.56,0.06,15390000.0,0.56,50795000.0,135668000.0,135668000.0,135668000.0,609845000.0,942468000.0,-5230000.0,106688000.0,609845000.0,332623000.0,18852000.0,122078000.0,210545000.0,-24082000.0,186463000.0,942468000.0,243900000.0,243915000.0,246065000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.56,1.56,0.18,41848000.0,1.56,157001000.0,381331000.0,381331000.0,381331000.0,1713797000.0,2651668000.0,-11482000.0,291489000.0,1713797000.0,937871000.0,54720000.0,333337000.0,604534000.0,-66202000.0,538332000.0,2651668000.0,245900000.0,244049000.0,245930000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.05,2.05,0.24,55213000.0,2.05,207904000.0,501229000.0,501229000.0,501229000.0,2258439000.0,3493458000.0,-11801000.0,385318000.0,2258439000.0,1235019000.0,73554000.0,440531000.0,794488000.0,-85355000.0,709133000.0,3493458000.0,245900000.0,244049000.0,245930000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 11:39:28+00:00,0.52,0.52,0.06,14226000.0,0.52,52288000.0,127864000.0,127864000.0,127864000.0,572125000.0,890006000.0,-6291000.0,98969000.0,572125000.0,317881000.0,18243000.0,113195000.0,204686000.0,-24534000.0,180152000.0,890006000.0,245900000.0,244049000.0,245930000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.04,1.04,0.12,27622000.0,1.04,104713000.0,253467000.0,253467000.0,253467000.0,1141672000.0,1761662000.0,-5191000.0,192520000.0,1141672000.0,619990000.0,36477000.0,220142000.0,399848000.0,-41668000.0,358180000.0,1761662000.0,242100000.0,243666000.0,246104000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.01,2.01,0.24,54721000.0,2.01,205907000.0,488762000.0,488762000.0,488762000.0,2227768000.0,3442825000.0,-9028000.0,382370000.0,2227768000.0,1215057000.0,74269000.0,437091000.0,777966000.0,-83297000.0,694669000.0,3442825000.0,242100000.0,243666000.0,246104000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 13:50:30+00:00,0.53,0.53,0.06,13686000.0,0.52,53471000.0,128321000.0,128321000.0,128321000.0,567598000.0,878809000.0,-2667000.0,94912000.0,567598000.0,311211000.0,18154000.0,108598000.0,202613000.0,-20821000.0,181792000.0,878809000.0,242100000.0,243666000.0,246104000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.95,1.95,0.24,54556000.0,1.95,203036000.0,474128000.0,474128000.0,474128000.0,2191923000.0,3389914000.0,-8209000.0,383104000.0,2191923000.0,1197991000.0,74958000.0,437660000.0,760331000.0,-83167000.0,677164000.0,3389914000.0,245400000.0,243285000.0,245411000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 16:05:23+00:00,0.51,0.51,0.06,13936000.0,0.51,51242000.0,125146000.0,125146000.0,125146000.0,574074000.0,882853000.0,-2524000.0,97608000.0,574074000.0,308779000.0,18323000.0,111544000.0,197235000.0,-20847000.0,176388000.0,882853000.0,245400000.0,243285000.0,245411000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 12:58:23+00:00,2.39,2.39,,,2.37,220372000.0,584460000.0,584460000.0,584460000.0,2660741000.0,4021964000.0,-13826000.0,462637000.0,2660741000.0,1361223000.0,79928000.0,462637000.0,898586000.0,-93754000.0,804832000.0,4021964000.0,244500000.0,244885000.0,247102000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2014.0,Q4,2014-10-01,2014-12-31,,0.63,0.63,-0.24,-47619000.0,0.62,55534000.0,152000000.0,152000000.0,152000000.0,727187000.0,1024143000.0,3016000.0,117491000.0,727187000.0,296956000.0,22566000.0,69872000.0,227084000.0,-19550000.0,207534000.0,1024143000.0,244500000.0,244885000.0,247102000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 14:32:36+00:00,0.58,0.58,0.09,16724000.0,0.57,48150000.0,141811000.0,141811000.0,141811000.0,677739000.0,1031811000.0,-8639000.0,119205000.0,677739000.0,354072000.0,19543000.0,135929000.0,218143000.0,-28182000.0,189961000.0,1031811000.0,244500000.0,245439000.0,247643000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.76,1.76,0.24,47619000.0,1.76,164838000.0,432460000.0,432460000.0,432460000.0,1933554000.0,2997821000.0,-16842000.0,345146000.0,1933554000.0,1064267000.0,57362000.0,392765000.0,671502000.0,-74204000.0,597298000.0,2997821000.0,244500000.0,245439000.0,247643000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.31,2.31,0.3,63009000.0,2.31,215633000.0,568128000.0,568128000.0,568128000.0,2543399000.0,3940289000.0,-22072000.0,451834000.0,2543399000.0,1396890000.0,76214000.0,514843000.0,882047000.0,-98286000.0,783761000.0,3940289000.0,244500000.0,245439000.0,247643000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.19,1.19,0.15,30895000.0,1.19,116688000.0,290649000.0,290649000.0,290649000.0,1255815000.0,1966010000.0,-8203000.0,225941000.0,1255815000.0,710195000.0,37819000.0,256836000.0,453359000.0,-46022000.0,407337000.0,1966010000.0,246000000.0,245201000.0,247403000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.26,2.26,0.27,60511000.0,2.26,219771000.0,554181000.0,554181000.0,554181000.0,2437785000.0,3798484000.0,-19724000.0,431598000.0,2437785000.0,1360699000.0,74914000.0,492109000.0,868590000.0,-94638000.0,773952000.0,3798484000.0,246000000.0,245201000.0,247403000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 15:45:20+00:00,0.61,0.61,0.09,15029000.0,0.61,58358000.0,150063000.0,150063000.0,150063000.0,630645000.0,990718000.0,-4326000.0,113316000.0,630645000.0,360073000.0,18981000.0,128345000.0,231728000.0,-23307000.0,208421000.0,990718000.0,246000000.0,245201000.0,247403000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.17,2.17,0.24,59168000.0,2.17,214884000.0,532439000.0,532439000.0,532439000.0,2374738000.0,3686575000.0,-18065000.0,413194000.0,2374738000.0,1311837000.0,74087000.0,472362000.0,839475000.0,-92152000.0,747323000.0,3686575000.0,246600000.0,244911000.0,247229000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 13:47:17+00:00,0.57,0.57,0.06,15866000.0,0.57,58330000.0,140586000.0,140586000.0,140586000.0,625170000.0,975292000.0,-3877000.0,112625000.0,625170000.0,350122000.0,18838000.0,128491000.0,221631000.0,-22715000.0,198916000.0,975292000.0,246600000.0,244911000.0,247229000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 12:58:25+00:00,2.46,2.46,,,2.45,215521000.0,590859000.0,590859000.0,590859000.0,2617987000.0,3974295000.0,-9541000.0,448592000.0,2617987000.0,1356308000.0,91795000.0,448592000.0,907716000.0,-101336000.0,806380000.0,3974295000.0,240200000.0,239906000.0,241586000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2015.0,Q4,2015-10-01,2015-12-31,,0.58,0.58,-0.27,-50044000.0,0.57,45999000.0,136841000.0,136841000.0,136841000.0,716307000.0,987983000.0,-3243000.0,112890000.0,716307000.0,271676000.0,22747000.0,62846000.0,208830000.0,-25990000.0,182840000.0,987983000.0,240200000.0,239906000.0,241586000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 15:47:55+00:00,0.65,0.65,0.09,17006000.0,0.65,55208000.0,156398000.0,156398000.0,156398000.0,631790000.0,998527000.0,-2325000.0,112116000.0,631790000.0,366737000.0,23684000.0,129122000.0,237615000.0,-26009000.0,211606000.0,998527000.0,240600000.0,239959000.0,241238000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.88,1.88,0.27,50044000.0,1.88,169522000.0,454018000.0,454018000.0,454018000.0,1901680000.0,2986312000.0,-6298000.0,335702000.0,1901680000.0,1084632000.0,69048000.0,385746000.0,698886000.0,-75346000.0,623540000.0,2986312000.0,240600000.0,239959000.0,241238000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.51,2.51,0.03,2425000.0,2.5,225056000.0,606018000.0,606018000.0,606018000.0,2628867000.0,4010455000.0,-3282000.0,453193000.0,2628867000.0,1381588000.0,91614000.0,455618000.0,925970000.0,-94896000.0,831074000.0,4010455000.0,240600000.0,239959000.0,241238000.0
