company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2012.0,FY,,2012-12-31,2014-02-26 12:22:45+00:00,321183000.0,507850000.0,197534000.0,-151330000.0,157984000.0,390436000.0,,33301000.0,40598000.0,2208239000.0,1309727000.0,1133121000.0,123864000.0,428935000.0,383483000.0,482852000.0,36673000.0,,158963000.0,2507419000.0,320654000.0,,5190056000.0,2535151000.0,1164743000.0,879969000.0,2535151000.0,2535151000.0,2654905000.0,5190056000.0,3641830000.0,1774936000.0,0.0,-211374000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2012.0,Q3,,2012-09-30,2012-11-01 13:09:15+00:00,288221000.0,492864000.0,196674000.0,-141285000.0,162851000.0,378913000.0,,30825000.0,34717000.0,2065772000.0,1188153000.0,1129383000.0,142074000.0,407898000.0,361680000.0,432797000.0,36141000.0,,145070000.0,2402092000.0,242781000.0,5253000.0,4893511000.0,2423868000.0,1135832000.0,762393000.0,2423868000.0,2423868000.0,2469643000.0,4893511000.0,3395999000.0,1707250000.0,,-215852000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2012.0,Q2,,2012-06-30,2012-08-02 14:22:07+00:00,299731000.0,482799000.0,183999000.0,-160950000.0,163595000.0,364557000.0,,28930000.0,23942000.0,2052547000.0,1196997000.0,1122893000.0,142165000.0,415610000.0,361485000.0,433815000.0,36199000.0,,141562000.0,2301259000.0,388708000.0,4877000.0,4885204000.0,2290554000.0,1132010000.0,896380000.0,2290554000.0,2290554000.0,2594650000.0,4885204000.0,3391709000.0,1698270000.0,,-214312000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2012.0,Q1,,2012-03-31,2012-05-03 11:58:32+00:00,291026000.0,468321000.0,174560000.0,-135846000.0,219304000.0,333432000.0,,27703000.0,57380000.0,1929063000.0,1050337000.0,1133165000.0,141962000.0,393259000.0,334369000.0,409025000.0,39119000.0,,126827000.0,2202122000.0,227176000.0,5155000.0,4608592000.0,2189433000.0,1152861000.0,750142000.0,2189433000.0,2189433000.0,2419159000.0,4608592000.0,3121362000.0,1669017000.0,,-210275000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2013.0,FY,,2013-12-31,2015-02-24 14:51:16+00:00,347638000.0,536701000.0,213585000.0,-65239000.0,295203000.0,451281000.0,,38815000.0,40007000.0,2408363000.0,1473926000.0,1141750000.0,223694000.0,452848000.0,402790000.0,558555000.0,45562000.0,,166931000.0,2966015000.0,273315000.0,,5877902000.0,3136121000.0,1369129000.0,874545000.0,3136121000.0,3136121000.0,2741781000.0,5877902000.0,4105983000.0,1867236000.0,0.0,-215936000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2013.0,Q3,,2013-09-30,2013-11-04 16:33:18+00:00,330801000.0,532092000.0,208216000.0,-130924000.0,254878000.0,436189000.0,,39757000.0,28278000.0,2300466000.0,1342935000.0,1135164000.0,125670000.0,449133000.0,383594000.0,498494000.0,32697000.0,,161115000.0,2844992000.0,164926000.0,,5461222000.0,2934228000.0,1308557000.0,732221000.0,2934228000.0,2934228000.0,2526994000.0,5461222000.0,3769071000.0,1794773000.0,,-216029000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2013.0,Q2,,2013-06-30,2013-08-07 11:41:51+00:00,332038000.0,521547000.0,188941000.0,-174820000.0,207614000.0,415198000.0,,35889000.0,32819000.0,2181997000.0,1273111000.0,1118086000.0,120910000.0,438912000.0,372715000.0,482487000.0,39839000.0,,155362000.0,2731732000.0,125658000.0,,5192534000.0,2757143000.0,1243801000.0,679456000.0,2757143000.0,2757143000.0,2435391000.0,5192534000.0,3576018000.0,1755935000.0,,-214967000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2013.0,Q1,,2013-03-31,2013-05-02 13:36:19+00:00,342565000.0,529182000.0,187870000.0,-183219000.0,177335000.0,406286000.0,,34332000.0,60610000.0,2177533000.0,1282984000.0,1115603000.0,124134000.0,434044000.0,375660000.0,480562000.0,39271000.0,,157062000.0,2617998000.0,208092000.0,,5174475000.0,2622111000.0,1214164000.0,799137000.0,2622111000.0,2622111000.0,2552364000.0,5174475000.0,3584651000.0,1753227000.0,,-218954000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2014.0,FY,,2014-12-31,2016-02-25 15:43:40+00:00,386207000.0,585462000.0,236579000.0,-266894000.0,377615000.0,494339000.0,,45053000.0,27157000.0,2614030000.0,1625561000.0,1427825000.0,154322000.0,495896000.0,448446000.0,618385000.0,74578000.0,,199048000.0,3469923000.0,286201000.0,,6420963000.0,3239561000.0,1578604000.0,936144000.0,3239561000.0,3239561000.0,3181402000.0,6420963000.0,4393913000.0,2245258000.0,0.0,-457807000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2014.0,Q3,,2014-09-30,2014-11-06 11:39:28+00:00,381820000.0,593452000.0,251246000.0,-141471000.0,369613000.0,483729000.0,,47404000.0,35441000.0,2633188000.0,1665033000.0,1473482000.0,231159000.0,526674000.0,451551000.0,634611000.0,52987000.0,,163452000.0,3339749000.0,163202000.0,,6571061000.0,3467807000.0,1590130000.0,831709000.0,3467807000.0,3467807000.0,3103254000.0,6571061000.0,4529380000.0,2271545000.0,,-214200000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2014.0,Q2,,2014-06-30,2014-08-06 13:50:30+00:00,382574000.0,594151000.0,239301000.0,-58060000.0,282771000.0,473721000.0,,50022000.0,45532000.0,2610381000.0,1658208000.0,1148248000.0,226557000.0,538287000.0,459187000.0,623092000.0,65439000.0,,169920000.0,3219978000.0,454418000.0,,6485003000.0,3421918000.0,1530670000.0,1121825000.0,3421918000.0,3421918000.0,3063085000.0,6485003000.0,4495146000.0,1941260000.0,,-213721000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2014.0,Q1,,2014-03-31,2014-05-06 16:05:23+00:00,370047000.0,592407000.0,214348000.0,-65526000.0,265335000.0,462160000.0,,41430000.0,82341000.0,2476845000.0,1546322000.0,1142818000.0,225592000.0,483448000.0,405913000.0,576387000.0,51551000.0,,165201000.0,3091938000.0,265069000.0,,6088843000.0,3272632000.0,1434171000.0,931805000.0,3272632000.0,3272632000.0,2816211000.0,6088843000.0,4248759000.0,1884406000.0,,-215940000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2015.0,FY,,2015-12-31,2017-02-23 12:58:23+00:00,365355000.0,603295000.0,241004000.0,-405631000.0,381005000.0,570894000.0,,46724000.0,32738000.0,2706633000.0,1672961000.0,1553116000.0,177481000.0,514451000.0,484548000.0,624046000.0,73352000.0,,204641000.0,3974793000.0,384924000.0,,6660450000.0,3254626000.0,1618827000.0,1024021000.0,3254626000.0,3254626000.0,3405824000.0,6660450000.0,4557075000.0,2381803000.0,0.0,-885430000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2015.0,Q3,,2015-09-30,2015-11-05 14:32:36+00:00,375187000.0,610019000.0,234360000.0,-349213000.0,328034000.0,561667000.0,,40231000.0,20671000.0,2722871000.0,1699252000.0,1621812000.0,148132000.0,541994000.0,483029000.0,627376000.0,70462000.0,,154090000.0,3859394000.0,295259000.0,,6644024000.0,3315269000.0,1590740000.0,925477000.0,3315269000.0,3315269000.0,3328755000.0,6644024000.0,4570255000.0,2403278000.0,,-756579000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2015.0,Q2,,2015-06-30,2015-08-05 15:45:20+00:00,384254000.0,619080000.0,239790000.0,-312519000.0,326588000.0,549092000.0,,41652000.0,22184000.0,2668625000.0,1657268000.0,1481906000.0,147644000.0,541919000.0,484932000.0,632891000.0,70103000.0,,159549000.0,3724314000.0,183903000.0,,6557811000.0,3453334000.0,1599342000.0,830131000.0,3453334000.0,3453334000.0,3104477000.0,6557811000.0,4473537000.0,2274346000.0,,-507553000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2015.0,Q1,,2015-03-31,2015-05-01 13:47:17+00:00,381054000.0,592301000.0,232451000.0,-361696000.0,406587000.0,518670000.0,,46081000.0,30959000.0,2566962000.0,1579052000.0,1418638000.0,146071000.0,506086000.0,434401000.0,607547000.0,57699000.0,,146691000.0,3590387000.0,254038000.0,,6335240000.0,3263862000.0,1608754000.0,898502000.0,3263862000.0,3263862000.0,3071378000.0,6335240000.0,4292085000.0,2172876000.0,,-483499000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2016.0,FY,,2016-12-31,2018-02-22 12:58:25+00:00,369537000.0,592326000.0,246070000.0,-542389000.0,717259000.0,606758000.0,,50004000.0,29913000.0,2818950000.0,1734021000.0,2062644000.0,146283000.0,492104000.0,473230000.0,621776000.0,76497000.0,,235300000.0,4403683000.0,278921000.0,,7100674000.0,3256513000.0,1928190000.0,924441000.0,3256513000.0,3256513000.0,3844161000.0,7100674000.0,4699254000.0,2919720000.0,0.0,-1211539000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2016.0,Q3,,2016-09-30,2016-11-03 15:47:55+00:00,345490000.0,595143000.0,233344000.0,-429861000.0,445469000.0,599184000.0,,56637000.0,24220000.0,2846106000.0,1780285000.0,1540742000.0,175134000.0,537227000.0,478647000.0,655327000.0,62414000.0,,191056000.0,4315137000.0,613684000.0,,6977062000.0,3373199000.0,1696890000.0,1216738000.0,3373199000.0,3373199000.0,3603863000.0,6977062000.0,4801525000.0,2387125000.0,,-1111261000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2016.0,Q2,,2016-06-30,2016-08-04 16:12:02+00:00,358423000.0,596589000.0,224589000.0,-423309000.0,456195000.0,584640000.0,,53186000.0,25121000.0,2827460000.0,1767465000.0,1542823000.0,177762000.0,536971000.0,475471000.0,652070000.0,64681000.0,,196848000.0,4205199000.0,599329000.0,,6955780000.0,3356577000.0,1707622000.0,1207462000.0,3356577000.0,3356577000.0,3599203000.0,6955780000.0,4772687000.0,2391741000.0,,-1009953000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2016.0,Q1,,2016-03-31,2016-05-04 15:37:56+00:00,366236000.0,606888000.0,214507000.0,-370525000.0,386940000.0,581300000.0,,51758000.0,44125000.0,2857999000.0,1806610000.0,1552674000.0,179172000.0,548777000.0,488331000.0,649136000.0,68227000.0,,205652000.0,4087956000.0,665686000.0,,6994702000.0,3296686000.0,1662590000.0,1290554000.0,3296686000.0,3296686000.0,3698016000.0,6994702000.0,4843781000.0,2407462000.0,,-1002045000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2017.0,FY,,2017-12-31,2019-02-21 15:22:45+00:00,437329000.0,668176000.0,358551000.0,-429176000.0,646300000.0,663525000.0,0.0,,34660000.0,3115619000.0,2013365000.0,1866166000.0,239129000.0,540504000.0,493296000.0,512526000.0,79675000.0,,251076000.0,5002419000.0,308123000.0,,7796064000.0,4027633000.0,1934655000.0,1138663000.0,4027633000.0,4027633000.0,3768431000.0,7796064000.0,5368113000.0,2629768000.0,0.0,-1209135000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2017.0,Q3,,2017-09-30,2017-11-02 15:10:48+00:00,409357000.0,640815000.0,303813000.0,-462662000.0,736415000.0,652437000.0,,,47604000.0,3138742000.0,1965973000.0,1920879000.0,159130000.0,546876000.0,494973000.0,608971000.0,100377000.0,,216955000.0,4784618000.0,509567000.0,,7783301000.0,3766155000.0,2024483000.0,1270341000.0,3766155000.0,3766155000.0,4017146000.0,7783301000.0,5263845000.0,2746805000.0,,-1208238000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2017.0,Q2,,2017-06-30,2017-08-02 14:11:52+00:00,405937000.0,642263000.0,275298000.0,-494298000.0,516483000.0,640113000.0,,,41361000.0,3117129000.0,1981062000.0,2128838000.0,155042000.0,541213000.0,492507000.0,596735000.0,89314000.0,,222098000.0,4651790000.0,272550000.0,,7535013000.0,3592196000.0,1789273000.0,995146000.0,3592196000.0,3592196000.0,3942817000.0,7535013000.0,5253233000.0,2947671000.0,,-1205409000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2017.0,Q1,,2017-03-31,2017-05-08 13:16:47+00:00,382805000.0,603900000.0,251641000.0,-532136000.0,570233000.0,626142000.0,,,44401000.0,2975039000.0,1901004000.0,2076577000.0,152416000.0,529927000.0,482908000.0,582838000.0,83383000.0,,218362000.0,4521986000.0,337951000.0,,7298810000.0,3404235000.0,1787443000.0,1016798000.0,3404235000.0,3404235000.0,3894575000.0,7298810000.0,5028459000.0,2877777000.0,,-1211757000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2018.0,FY,,2018-12-31,2020-02-20 14:01:52+00:00,399571000.0,732839000.0,314431000.0,-551088000.0,353975000.0,709383000.0,137229000.0,,48597000.0,3612033000.0,2403771000.0,2273837000.0,256210000.0,624744000.0,554130000.0,528336000.0,124586000.0,,359489000.0,5653811000.0,358876000.0,,8662288000.0,4241922000.0,1836144000.0,1258704000.0,4241922000.0,4241922000.0,4420366000.0,8662288000.0,6272014000.0,3161662000.0,0.0,-1570184000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2018.0,Q3,,2018-09-30,2018-11-02 13:59:41+00:00,389130000.0,714929000.0,329937000.0,-456204000.0,518721000.0,700534000.0,137094000.0,,45018000.0,3263663000.0,2101554000.0,1832547000.0,256786000.0,620149000.0,487425000.0,554044000.0,144816000.0,,239642000.0,5474070000.0,68722000.0,,8108043000.0,4511909000.0,1998615000.0,969901000.0,4511909000.0,4511909000.0,3596134000.0,8108043000.0,5622003000.0,2626233000.0,,-1206491000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2018.0,Q2,,2018-06-30,2018-08-02 14:41:21+00:00,394283000.0,710956000.0,308061000.0,-454080000.0,557693000.0,683500000.0,136945000.0,,35567000.0,3252002000.0,2147352000.0,1838224000.0,244846000.0,614390000.0,490126000.0,557704000.0,135087000.0,,235911000.0,5315232000.0,307661000.0,,8152452000.0,4338096000.0,2018126000.0,1182517000.0,4338096000.0,4338096000.0,3814356000.0,8152452000.0,5644200000.0,2631839000.0,,-1206556000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2018.0,Q1,,2018-03-31,2018-05-03 14:27:58+00:00,382313000.0,684617000.0,282395000.0,-414758000.0,556776000.0,676150000.0,135461000.0,,51685000.0,3238599000.0,2126666000.0,1897633000.0,240541000.0,596312000.0,492350000.0,541874000.0,122500000.0,,254534000.0,5153722000.0,308069000.0,,8058361000.0,4204397000.0,1960205000.0,1159923000.0,4204397000.0,4204397000.0,3853964000.0,8058361000.0,5605806000.0,2694041000.0,,-1210717000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2019.0,FY,,2019-12-31,2020-05-05 14:41:49+00:00,377219000.0,744760000.0,364080000.0,-533139000.0,393030000.0,835483000.0,156818000.0,,30292000.0,4047539000.0,2762872000.0,2271292000.0,279790000.0,624567000.0,548908000.0,536140000.0,263414000.0,179679000.0,495777000.0,6387612000.0,497449000.0,,9844559000.0,5115492000.0,2025771000.0,1425858000.0,5115492000.0,5115492000.0,4729067000.0,9844559000.0,7269880000.0,3303209000.0,,-1574464000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2019.0,Q3,,2019-09-30,2019-11-01 15:21:18+00:00,381945000.0,761961000.0,342956000.0,-558473000.0,735376000.0,795337000.0,144181000.0,,41904000.0,3668445000.0,2310152000.0,2229252000.0,257333000.0,623675000.0,537157000.0,549178000.0,151172000.0,174438000.0,464795000.0,6198836000.0,199533000.0,,9219709000.0,4865965000.0,2272184000.0,1110519000.0,4865965000.0,4865965000.0,4353744000.0,9219709000.0,6410368000.0,3243225000.0,,-1569735000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2019.0,Q2,,2019-06-30,2019-08-02 11:07:19+00:00,390443000.0,757522000.0,316095000.0,-535826000.0,567912000.0,762429000.0,140635000.0,,33029000.0,3613182000.0,2338511000.0,2368690000.0,269598000.0,634138000.0,538256000.0,544218000.0,167581000.0,182902000.0,511355000.0,6009968000.0,98356000.0,,9069602000.0,4666781000.0,2127153000.0,978558000.0,4666781000.0,4666781000.0,4402821000.0,9069602000.0,6404193000.0,3424263000.0,,-1569790000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2019.0,Q1,,2019-03-31,2019-05-02 14:14:36+00:00,405648000.0,763156000.0,321121000.0,-540075000.0,368065000.0,740820000.0,136361000.0,,39941000.0,3610277000.0,2369539000.0,2368197000.0,262162000.0,640580000.0,542679000.0,545862000.0,152843000.0,182182000.0,513575000.0,5826313000.0,104157000.0,,8891483000.0,4456621000.0,1924644000.0,1007228000.0,4456621000.0,4456621000.0,4434862000.0,8891483000.0,6424160000.0,3427634000.0,,-1570437000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2020.0,Q1,,2020-03-31,2020-05-05 14:41:49+00:00,373900000.0,712195000.0,341459000.0,-575738000.0,1253382000.0,840419000.0,174890000.0,,76630000.0,4075633000.0,2768204000.0,2741798000.0,280289000.0,654298000.0,534786000.0,553658000.0,154616000.0,168543000.0,502816000.0,6626703000.0,510792000.0,,10601946000.0,5326003000.0,2774491000.0,1477671000.0,5326003000.0,5326003000.0,5275943000.0,10601946000.0,7292669000.0,3798272000.0,,-1565381000.0
