company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 07:05:11+00:00,-0.38,-0.38,0.06,-0.38,,26200000.0,-167200000.0,-167200000.0,,-168300000.0,1100000.0,955400000.0,2141700000.0,-66400000.0,41900000.0,1279100000.0,955400000.0,1228200000.0,27500000.0,3800000.0,1279100000.0,-50900000.0,-90100000.0,-141000000.0,2183600000.0,434100000.0,434100000.0,434100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q1TTM,2013-04-01,2014-03-31,,-0.48,-0.48,0.24,-0.48,42100000.0,149900000.0,-206500000.0,-155600000.0,-50900000.0,-211000000.0,4500000.0,3786300000.0,9474100000.0,-105900000.0,180800000.0,5622300000.0,3786300000.0,5868600000.0,131700000.0,27700000.0,5664400000.0,204200000.0,-209900000.0,-5700000.0,9654900000.0,434100000.0,434100000.0,434100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 12:41:43+00:00,-2.6,-2.6,0.24,-2.6,6900000.0,819200000.0,-1145600000.0,-796500000.0,-349100000.0,-1148900000.0,3300000.0,2445400000.0,6076500000.0,-28800000.0,84000000.0,3543200000.0,2445400000.0,3715100000.0,126000000.0,12500000.0,3550100000.0,165000000.0,-142300000.0,22700000.0,6160500000.0,441900000.0,435200000.0,435200000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q4,2015-10-01,2015-12-31,,-0.76,-0.76,0.06,-0.76,6900000.0,22000000.0,-331900000.0,-14800000.0,-317100000.0,-333400000.0,1500000.0,663700000.0,1585800000.0,-26200000.0,21500000.0,873800000.0,663700000.0,943600000.0,32300000.0,2800000.0,880700000.0,62900000.0,-55700000.0,7200000.0,1607300000.0,441900000.0,435200000.0,435200000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 06:50:37+00:00,-1.58,-1.58,0.06,-1.58,,699000000.0,-697000000.0,-668000000.0,-29000000.0,-697000000.0,0.0,559000000.0,1413300000.0,17200000.0,22900000.0,831900000.0,559000000.0,877200000.0,35100000.0,3600000.0,831900000.0,45300000.0,-14300000.0,31000000.0,1436200000.0,435400000.0,435400000.0,435400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q3YTD,2015-01-01,2015-09-30,,-1.84,-1.84,0.18,-1.84,,797200000.0,-813700000.0,-781700000.0,-32000000.0,-815500000.0,1800000.0,1781700000.0,4490700000.0,-2600000.0,62500000.0,2669400000.0,1781700000.0,2771500000.0,93700000.0,9700000.0,2669400000.0,102100000.0,-86600000.0,15500000.0,4553200000.0,435400000.0,435400000.0,435400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q3TTM,2014-10-01,2015-09-30,,-2.59,-2.59,0.24,-2.59,,1218100000.0,-1143300000.0,-1070900000.0,-72400000.0,-1146200000.0,2900000.0,2208600000.0,5622700000.0,-53300000.0,68100000.0,3176000000.0,2208600000.0,3482200000.0,118800000.0,13100000.0,3176000000.0,306200000.0,-159000000.0,147200000.0,5690800000.0,435400000.0,435400000.0,435400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q2,2015-04-01,2015-06-30,2016-08-02 06:56:56+00:00,0.07,0.07,0.06,0.07,,32300000.0,29700000.0,28900000.0,800000.0,28800000.0,900000.0,611000000.0,1544500000.0,-1100000.0,20400000.0,864200000.0,611000000.0,953900000.0,30500000.0,3100000.0,864200000.0,89700000.0,-28500000.0,61200000.0,1564900000.0,411400000.0,411400000.0,411400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q2YTD,2015-01-01,2015-06-30,,-0.26,-0.26,0.12,-0.26,,98200000.0,-116700000.0,-113700000.0,-3000000.0,-118500000.0,1800000.0,1222700000.0,3077400000.0,-19800000.0,39600000.0,1837500000.0,1222700000.0,1894300000.0,58600000.0,6100000.0,1837500000.0,56800000.0,-72300000.0,-15500000.0,3117000000.0,411400000.0,411400000.0,411400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q2TTM,2014-07-01,2015-06-30,,-0.8,-0.8,0.24,-0.8,,571500000.0,-354300000.0,-310900000.0,-43400000.0,-357800000.0,3500000.0,2463500000.0,6268400000.0,-90300000.0,124400000.0,3480500000.0,2463500000.0,3929300000.0,111200000.0,13300000.0,3480500000.0,448800000.0,-188200000.0,260600000.0,6392800000.0,411400000.0,411400000.0,411400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 06:54:33+00:00,-0.33,-0.33,0.06,-0.33,,65900000.0,-146400000.0,-142600000.0,-3800000.0,-147300000.0,900000.0,611700000.0,1532900000.0,-18700000.0,19200000.0,973300000.0,611700000.0,940400000.0,28100000.0,3000000.0,973300000.0,-32900000.0,-43800000.0,-76700000.0,1552100000.0,434900000.0,434900000.0,434900000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q1TTM,2014-04-01,2015-03-31,,-0.83,-0.83,0.24,-0.83,,585000000.0,-364100000.0,-319900000.0,-44200000.0,-367600000.0,3500000.0,2663200000.0,6863700000.0,-91800000.0,152800000.0,3901000000.0,2663200000.0,4353300000.0,109400000.0,14000000.0,3901000000.0,452300000.0,-187200000.0,265100000.0,7016500000.0,434900000.0,434900000.0,434900000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 15:15:25+00:00,-0.29,-0.29,,-0.29,,124600000.0,-107400000.0,-93400000.0,-14000000.0,-107600000.0,200000.0,2257000000.0,5717700000.0,-172900000.0,,3136900000.0,2257000000.0,3460700000.0,135500000.0,15800000.0,3136900000.0,323800000.0,-292600000.0,31200000.0,5717700000.0,371000000.0,437000000.0,437000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q4,2016-10-01,2016-12-31,,-0.04,-0.04,,-0.04,,52500000.0,-10800000.0,-9700000.0,-1100000.0,-10700000.0,-100000.0,622300000.0,1670700000.0,-30000000.0,-102600000.0,836900000.0,622300000.0,945800000.0,39100000.0,3000000.0,836900000.0,108900000.0,-66100000.0,42800000.0,1568100000.0,371000000.0,437000000.0,437000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 06:56:08+00:00,0.07,0.07,,0.07,,38300000.0,35600000.0,36300000.0,-700000.0,36000000.0,-400000.0,550900000.0,1367500000.0,-10400000.0,41300000.0,745900000.0,550900000.0,857900000.0,30500000.0,3500000.0,745900000.0,112000000.0,-37400000.0,74600000.0,1408800000.0,514300000.0,514300000.0,514300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q3YTD,2016-01-01,2016-09-30,,-0.25,-0.25,,-0.25,,72100000.0,-96600000.0,-83700000.0,-12900000.0,-96900000.0,300000.0,1634700000.0,4047000000.0,-142900000.0,102600000.0,2300000000.0,1634700000.0,2514900000.0,96400000.0,12800000.0,2300000000.0,214900000.0,-226500000.0,-11600000.0,4149600000.0,514300000.0,514300000.0,514300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q3TTM,2015-10-01,2016-09-30,,-1.01,-1.01,0.06,-1.01,6900000.0,94100000.0,-428500000.0,-98500000.0,-330000000.0,-430300000.0,1800000.0,2298400000.0,5632800000.0,-169100000.0,124100000.0,3173800000.0,2298400000.0,3458500000.0,128700000.0,15600000.0,3180700000.0,277800000.0,-282200000.0,-4400000.0,5756900000.0,514300000.0,514300000.0,514300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 06:52:11+00:00,0.06,0.06,,0.06,,36100000.0,33200000.0,35800000.0,-2600000.0,33000000.0,200000.0,565000000.0,1399500000.0,4700000.0,34800000.0,774200000.0,565000000.0,869300000.0,33200000.0,5300000.0,774200000.0,95100000.0,-23200000.0,71900000.0,1434300000.0,550000000.0,550000000.0,550000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q2YTD,2016-01-01,2016-06-30,,-0.32,-0.32,,-0.32,,33800000.0,-132200000.0,-120000000.0,-12200000.0,-132900000.0,700000.0,1083800000.0,2679500000.0,-132500000.0,61300000.0,1554100000.0,1083800000.0,1657000000.0,65900000.0,9300000.0,1554100000.0,102900000.0,-189100000.0,-86200000.0,2740800000.0,550000000.0,550000000.0,550000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q2TTM,2015-07-01,2016-06-30,,-2.66,-2.66,0.12,-2.66,6900000.0,754800000.0,-1161100000.0,-802800000.0,-358300000.0,-1163300000.0,2200000.0,2306500000.0,5678600000.0,-141500000.0,105700000.0,3259800000.0,2306500000.0,3477800000.0,133300000.0,15700000.0,3266700000.0,211100000.0,-259100000.0,-48000000.0,5784300000.0,550000000.0,550000000.0,550000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 06:50:58+00:00,-0.38,-0.38,0.0,-0.38,,-2300000.0,-165400000.0,-155800000.0,-9600000.0,-165900000.0,500000.0,518800000.0,1280000000.0,-137200000.0,26500000.0,779900000.0,518800000.0,787700000.0,32700000.0,4000000.0,779900000.0,7800000.0,-165900000.0,-158100000.0,1306500000.0,435900000.0,435900000.0,435900000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q1TTM,2015-04-01,2016-03-31,,-2.65,-2.65,0.18,-2.65,6900000.0,751000000.0,-1164600000.0,-809700000.0,-354900000.0,-1167500000.0,2900000.0,2352500000.0,5823600000.0,-147300000.0,91300000.0,3349800000.0,2352500000.0,3562400000.0,130600000.0,13500000.0,3356700000.0,205700000.0,-264400000.0,-58700000.0,5914900000.0,435900000.0,435900000.0,435900000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,FY,2017-01-01,2017-12-31,2020-03-05 16:33:40+00:00,,,,,,100700000.0,20000000.0,20000000.0,0.0,22000000.0,-2000000.0,2203300000.0,5715600000.0,-34600000.0,,3231000000.0,2203300000.0,3512300000.0,140800000.0,14800000.0,3231000000.0,281300000.0,-160600000.0,120700000.0,5715600000.0,,,
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q4,2017-10-01,2017-12-31,,0.21,0.21,,0.21,,1200000.0,90400000.0,90400000.0,,91500000.0,-1100000.0,611200000.0,1603800000.0,-8700000.0,-35000000.0,826100000.0,611200000.0,957600000.0,34800000.0,3600000.0,826100000.0,131500000.0,-39900000.0,91600000.0,1568800000.0,,,
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 12:39:21+00:00,0.01,0.01,,0.01,,36100000.0,11900000.0,11900000.0,,12500000.0,-600000.0,550000000.0,1417800000.0,-7900000.0,,780500000.0,550000000.0,867800000.0,34800000.0,3400000.0,780500000.0,87300000.0,-39300000.0,48000000.0,1417800000.0,1250000000.0,1250000000.0,1250000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q3YTD,2017-01-01,2017-09-30,,-0.21,-0.21,,-0.21,,99500000.0,-70400000.0,-70400000.0,,-69500000.0,-900000.0,1592100000.0,4111800000.0,-25900000.0,35000000.0,2404900000.0,1592100000.0,2554700000.0,106000000.0,11200000.0,2404900000.0,149800000.0,-120700000.0,29100000.0,4146800000.0,1250000000.0,1250000000.0,1250000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q3TTM,2016-10-01,2017-09-30,,-0.25,-0.25,,-0.25,,152000000.0,-81200000.0,-80100000.0,-1100000.0,-80200000.0,-1000000.0,2214400000.0,5782500000.0,-55900000.0,-67600000.0,3241800000.0,2214400000.0,3500500000.0,145100000.0,14200000.0,3241800000.0,258700000.0,-186800000.0,71900000.0,5714900000.0,1250000000.0,1250000000.0,1250000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 06:58:35+00:00,-0.12,-0.12,,-0.12,,33600000.0,-45800000.0,-45800000.0,,-45500000.0,-300000.0,525000000.0,1395900000.0,-11900000.0,,838200000.0,525000000.0,870900000.0,36100000.0,3100000.0,838200000.0,32700000.0,-44900000.0,-12200000.0,1395900000.0,379200000.0,379200000.0,379200000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q2YTD,2017-01-01,2017-06-30,,-0.22,-0.22,,-0.22,,63400000.0,-82300000.0,-82300000.0,,-82000000.0,-300000.0,1042100000.0,2694000000.0,-18000000.0,35000000.0,1624400000.0,1042100000.0,1686900000.0,71200000.0,7800000.0,1624400000.0,62500000.0,-81400000.0,-18900000.0,2729000000.0,379200000.0,379200000.0,379200000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q2TTM,2016-07-01,2017-06-30,,-0.19,-0.19,,-0.19,,154200000.0,-57500000.0,-55700000.0,-1800000.0,-56700000.0,-800000.0,2215300000.0,5732200000.0,-58400000.0,-26300000.0,3207200000.0,2215300000.0,3490600000.0,140800000.0,14300000.0,3207200000.0,283400000.0,-184900000.0,98500000.0,5705900000.0,379200000.0,379200000.0,379200000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 06:53:36+00:00,-0.1,-0.1,,-0.1,,29800000.0,-36500000.0,-36500000.0,,-36500000.0,0.0,517100000.0,1298100000.0,-6100000.0,35000000.0,786200000.0,517100000.0,816000000.0,35100000.0,4700000.0,786200000.0,29800000.0,-36500000.0,-6700000.0,1333100000.0,365000000.0,365000000.0,365000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q1TTM,2016-04-01,2017-03-31,,-0.01,-0.01,,-0.01,,156700000.0,21500000.0,25900000.0,-4400000.0,21800000.0,-300000.0,2255300000.0,5735800000.0,-41800000.0,8500000.0,3143200000.0,2255300000.0,3489000000.0,137900000.0,16500000.0,3143200000.0,345800000.0,-163200000.0,182600000.0,5744300000.0,365000000.0,365000000.0,365000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,FY,2018-01-01,2018-12-31,2020-03-05 16:33:40+00:00,,,,,,129900000.0,-21800000.0,-21800000.0,0.0,-19500000.0,-2300000.0,2364000000.0,5571300000.0,-7100000.0,,2972100000.0,2364000000.0,3207300000.0,135300000.0,15300000.0,2972100000.0,235200000.0,-127100000.0,108100000.0,5571300000.0,,,
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q4,2018-10-01,2018-12-31,,-0.06,-0.06,,-0.06,,-6600000.0,-77500000.0,-77500000.0,,-77600000.0,100000.0,706200000.0,1401700000.0,-7400000.0,,745100000.0,706200000.0,695500000.0,30400000.0,3300000.0,745100000.0,-49600000.0,-34500000.0,-84100000.0,1401700000.0,,,
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 06:55:26+00:00,0.21,0.21,,0.21,,68300000.0,113800000.0,113800000.0,0.0,114500000.0,-700000.0,538400000.0,1424200000.0,22200000.0,,698900000.0,538400000.0,885800000.0,31300000.0,4300000.0,698900000.0,186900000.0,-4800000.0,182100000.0,1424200000.0,545200000.0,545200000.0,545200000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.06,0.06,,0.06,,136500000.0,55700000.0,55700000.0,,58100000.0,-2400000.0,1657800000.0,4169600000.0,300000.0,,2227000000.0,1657800000.0,2511800000.0,104900000.0,12000000.0,2227000000.0,284800000.0,-92600000.0,192200000.0,4169600000.0,545200000.0,545200000.0,545200000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q3TTM,2017-10-01,2018-09-30,,0.27,0.27,,0.27,,137700000.0,146100000.0,146100000.0,,149600000.0,-3500000.0,2269000000.0,5773400000.0,-8400000.0,-35000000.0,3053100000.0,2269000000.0,3469400000.0,139700000.0,15600000.0,3053100000.0,416300000.0,-132500000.0,283800000.0,5738400000.0,545200000.0,545200000.0,545200000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 06:53:49+00:00,-0.09,-0.09,,-0.09,,36700000.0,-37000000.0,-37000000.0,0.0,-36100000.0,-900000.0,539700000.0,1351900000.0,-19400000.0,,759200000.0,539700000.0,812200000.0,37400000.0,3500000.0,759200000.0,53000000.0,-53300000.0,-300000.0,1351900000.0,401100000.0,401100000.0,401100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q2YTD,2018-01-01,2018-06-30,,-0.15,-0.15,,-0.15,,68200000.0,-58100000.0,-58100000.0,,-56400000.0,-1700000.0,1119400000.0,2745400000.0,-21900000.0,,1528100000.0,1119400000.0,1626000000.0,73600000.0,7700000.0,1528100000.0,97900000.0,-87800000.0,10100000.0,2745400000.0,401100000.0,401100000.0,401100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q2TTM,2017-07-01,2018-06-30,,0.07,0.07,,0.07,,105500000.0,44200000.0,44200000.0,,47600000.0,-3400000.0,2280600000.0,5767000000.0,-38500000.0,-35000000.0,3134700000.0,2280600000.0,3451400000.0,143200000.0,14700000.0,3134700000.0,316700000.0,-167000000.0,149700000.0,5732000000.0,401100000.0,401100000.0,401100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 12:34:48+00:00,-0.06,-0.06,,-0.06,,31500000.0,-21100000.0,-21100000.0,0.0,-20300000.0,-800000.0,579700000.0,1393500000.0,-2500000.0,,768900000.0,579700000.0,813800000.0,36200000.0,4200000.0,768900000.0,44900000.0,-34500000.0,10400000.0,1393500000.0,338300000.0,338300000.0,338300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q1TTM,2017-04-01,2018-03-31,,0.04,0.04,,0.04,,102400000.0,35400000.0,35400000.0,,38200000.0,-2800000.0,2265900000.0,5811000000.0,-31000000.0,-35000000.0,3213700000.0,2265900000.0,3510100000.0,141900000.0,14300000.0,3213700000.0,296400000.0,-158600000.0,137800000.0,5776000000.0,338300000.0,338300000.0,338300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q4,2019-10-01,2019-12-31,,-0.14,-0.14,,-0.14,,24900000.0,-55300000.0,-47700000.0,-7600000.0,-55000000.0,-300000.0,527400000.0,1213500000.0,6700000.0,,684800000.0,527400000.0,686100000.0,33200000.0,2400000.0,684800000.0,1300000.0,-24100000.0,-22800000.0,1213500000.0,,,
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,FY,2019-01-01,2019-12-31,2020-03-05 16:33:40+00:00,,,,,,103100000.0,-1300000.0,35300000.0,-36600000.0,-300000.0,-1000000.0,2010100000.0,4763200000.0,144300000.0,,2627500000.0,2010100000.0,2753100000.0,139200000.0,7700000.0,2627500000.0,125600000.0,12800000.0,138400000.0,4763200000.0,,,
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 06:55:26+00:00,0.2,0.2,,0.2,,31500000.0,106600000.0,112900000.0,-6300000.0,106900000.0,-300000.0,468200000.0,1188000000.0,84700000.0,,622100000.0,468200000.0,719800000.0,40100000.0,2100000.0,622100000.0,97700000.0,46700000.0,144400000.0,1188000000.0,534500000.0,534500000.0,534500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.14,0.14,,0.14,,78200000.0,54000000.0,83000000.0,-29000000.0,54700000.0,-700000.0,1482700000.0,3549700000.0,137600000.0,,1942700000.0,1482700000.0,2067000000.0,106000000.0,5300000.0,1942700000.0,124300000.0,36900000.0,161200000.0,3549700000.0,534500000.0,534500000.0,534500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q3TTM,2018-10-01,2019-09-30,,0.08,0.08,,0.08,,71600000.0,-23500000.0,5500000.0,-29000000.0,-22900000.0,-600000.0,2188900000.0,4951400000.0,130200000.0,,2687800000.0,2188900000.0,2762500000.0,136400000.0,8600000.0,2687800000.0,74700000.0,2400000.0,77100000.0,4951400000.0,534500000.0,534500000.0,534500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 06:53:49+00:00,-0.06,-0.06,,-0.06,,27200000.0,-19100000.0,-5900000.0,-13200000.0,-19500000.0,400000.0,497500000.0,1174800000.0,20000000.0,,646800000.0,497500000.0,677300000.0,30700000.0,1500000.0,646800000.0,30500000.0,-9200000.0,21300000.0,1174800000.0,325000000.0,325000000.0,325000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q2YTD,2019-01-01,2019-06-30,,-0.06,-0.06,,-0.06,,46700000.0,-52600000.0,-29900000.0,-22700000.0,-52200000.0,-400000.0,1014500000.0,2361700000.0,52900000.0,,1320600000.0,1014500000.0,1347200000.0,65900000.0,3200000.0,1320600000.0,26600000.0,-9800000.0,16800000.0,2361700000.0,325000000.0,325000000.0,325000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q2TTM,2018-07-01,2019-06-30,,0.09,0.09,,0.09,,108400000.0,-16300000.0,6400000.0,-22700000.0,-15300000.0,-1000000.0,2259100000.0,5187600000.0,67700000.0,,2764600000.0,2259100000.0,2928500000.0,127600000.0,10800000.0,2764600000.0,163900000.0,-49100000.0,114800000.0,5187600000.0,325000000.0,325000000.0,325000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q1,2019-01-01,2019-03-31,2020-05-14 10:27:41+00:00,,,,,,19500000.0,-33500000.0,-24000000.0,-9500000.0,-32700000.0,-800000.0,517000000.0,1186900000.0,32900000.0,,673800000.0,517000000.0,669900000.0,35200000.0,1700000.0,673800000.0,-3900000.0,-600000.0,-4500000.0,1186900000.0,,,
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q1TTM,2018-04-01,2019-03-31,,0.06,0.06,,0.06,,117900000.0,-34200000.0,-24700000.0,-9500000.0,-31900000.0,-2300000.0,2301300000.0,5364700000.0,28300000.0,,2877000000.0,2301300000.0,3063400000.0,134300000.0,12800000.0,2877000000.0,186400000.0,-93200000.0,93200000.0,5364700000.0,,,
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,,,,92400000.0,-139700000.0,-107900000.0,-31800000.0,-138600000.0,-1100000.0,1914100000.0,4533600000.0,93200000.0,,2591800000.0,1914100000.0,2619500000.0,143600000.0,7200000.0,2591800000.0,27700000.0,-43200000.0,-15500000.0,4533600000.0,,,
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2020.0,Q1,2020-01-01,2020-03-31,2020-05-14 10:27:41+00:00,,,,,,8800000.0,-171900000.0,-167200000.0,-4700000.0,-171000000.0,-900000.0,421000000.0,957300000.0,-18200000.0,,638100000.0,421000000.0,536300000.0,39600000.0,1200000.0,638100000.0,-101800000.0,-56600000.0,-158400000.0,957300000.0,,,
