company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q4,2014-10-01,2014-12-31,,,9000000.0,229200000.0,123800000.0,15600000.0,,-28800000.0,406900000.0,,,-41200000.0,-14800000.0,163100000.0,-41200000.0,-14800000.0,163100000.0,134500000.0,-329600000.0,-289200000.0,-40400000.0,20800000.0,,,56200000.0,-28300000.0,-3900000.0,-38100000.0,-12500000.0,-400000.0,,18500000.0,8700000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 06:51:50+00:00,,38700000.0,,,106100000.0,0.0,-154500000.0,-452900000.0,0.0,,-167500000.0,-85700000.0,125800000.0,-167500000.0,-85700000.0,125800000.0,-281900000.0,-55300000.0,-55300000.0,,489200000.0,200000.0,,,-81900000.0,-22900000.0,-88200000.0,-76400000.0,-9400000.0,,18400000.0,7000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q3TTM,2013-10-01,2014-09-30,,,98500000.0,296800000.0,224400000.0,96000000.0,,-157300000.0,-223500000.0,-41900000.0,,-255000000.0,-139100000.0,569100000.0,-255000000.0,-139100000.0,569100000.0,17700000.0,-123000000.0,-123000000.0,,721100000.0,-1400000.0,,,-108900000.0,-27400000.0,-167300000.0,-92400000.0,-10400000.0,,26300000.0,29300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q3,2014-07-01,2014-09-30,,,12800000.0,,,34300000.0,,-29400000.0,-97100000.0,,,-25100000.0,-29900000.0,132900000.0,-25100000.0,-29900000.0,132900000.0,48500000.0,92000000.0,92000000.0,,90900000.0,,,,-27300000.0,-9500000.0,-29600000.0,3000000.0,-800000.0,,7600000.0,1600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q2TTM,2013-07-01,2014-06-30,,,85700000.0,296800000.0,224400000.0,116800000.0,,-124900000.0,-306700000.0,-22200000.0,,-368000000.0,-152200000.0,462800000.0,-368000000.0,-152200000.0,462800000.0,-100800000.0,-220800000.0,-221400000.0,600000.0,788400000.0,-800000.0,,81500000.0,-107500000.0,-27400000.0,-180100000.0,-227100000.0,-10400000.0,,24900000.0,30400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q2,2014-04-01,2014-06-30,,,14300000.0,,,36400000.0,,4700000.0,-89200000.0,-1800000.0,,-98600000.0,-29200000.0,105500000.0,-98600000.0,-29200000.0,105500000.0,-17600000.0,19900000.0,19900000.0,,124100000.0,,,,-25900000.0,-7600000.0,-29000000.0,-68800000.0,-2100000.0,,4600000.0,2800000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 07:06:04+00:00,,25900000.0,,,71800000.0,,-125100000.0,-355800000.0,0.0,,-142400000.0,-55800000.0,-7100000.0,-142400000.0,-55800000.0,-7100000.0,-330400000.0,-147300000.0,-147300000.0,,398300000.0,200000.0,,,-54600000.0,-13400000.0,-58600000.0,-79400000.0,-8600000.0,,10800000.0,5400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 07:05:11+00:00,,11600000.0,,,35400000.0,,-129800000.0,-266600000.0,1800000.0,,-43800000.0,-26600000.0,-112600000.0,-43800000.0,-26600000.0,-112600000.0,-312800000.0,-167200000.0,-167200000.0,,274200000.0,200000.0,,,-28700000.0,-5800000.0,-29600000.0,-10600000.0,-6500000.0,,6200000.0,2600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2014.0,Q1TTM,2013-04-01,2014-03-31,,,71400000.0,296800000.0,224400000.0,143200000.0,,-149000000.0,-301100000.0,-114000000.0,,-1006900000.0,-164100000.0,545900000.0,-1006900000.0,-164100000.0,545900000.0,-693300000.0,-206500000.0,-155600000.0,-50900000.0,788000000.0,6700000.0,,80800000.0,-109300000.0,-29800000.0,-183400000.0,-781200000.0,-9100000.0,,18000000.0,31100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 12:41:43+00:00,0.0,32100000.0,162500000.0,128600000.0,94000000.0,208300000.0,-80700000.0,405700000.0,7600000.0,,-430500000.0,142500000.0,91400000.0,-430500000.0,142500000.0,91400000.0,-275800000.0,-1145600000.0,-796500000.0,-349100000.0,356100000.0,,0.0,1500000.0,-108800000.0,-35300000.0,-92400000.0,-326200000.0,-3100000.0,0.0,53700000.0,8200000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q4,2015-10-01,2015-12-31,,,7100000.0,162500000.0,128600000.0,22000000.0,,-26000000.0,71200000.0,,,-85200000.0,2900000.0,181300000.0,-85200000.0,2900000.0,181300000.0,97300000.0,-331900000.0,-14800000.0,-317100000.0,95800000.0,,,24300000.0,-28100000.0,-10300000.0,-34000000.0,-57000000.0,-100000.0,,44700000.0,2500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 06:50:37+00:00,0.0,25000000.0,,,72000000.0,208300000.0,-54700000.0,334500000.0,7600000.0,,-345300000.0,139600000.0,-89900000.0,-345300000.0,139600000.0,-89900000.0,-373100000.0,-813700000.0,-781700000.0,-32000000.0,260300000.0,,0.0,-22800000.0,-80700000.0,-25000000.0,-58400000.0,-269200000.0,-3000000.0,0.0,9000000.0,5700000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q3TTM,2014-10-01,2015-09-30,,,34000000.0,229200000.0,123800000.0,87600000.0,208300000.0,-83500000.0,741400000.0,7600000.0,,-386500000.0,124800000.0,73200000.0,-386500000.0,124800000.0,73200000.0,-238600000.0,-1143300000.0,-1070900000.0,-72400000.0,281100000.0,,,33400000.0,-109000000.0,-28900000.0,-96500000.0,-281700000.0,-3400000.0,,27500000.0,14400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q3,2015-07-01,2015-09-30,,,7600000.0,,,22300000.0,208300000.0,-25300000.0,604800000.0,,,-286300000.0,187000000.0,17000000.0,-286300000.0,187000000.0,17000000.0,-115600000.0,-697000000.0,-668000000.0,-29000000.0,50300000.0,,,-8000000.0,-27100000.0,-13100000.0,-18000000.0,-258700000.0,-500000.0,,8400000.0,1400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-02 06:56:56+00:00,,17400000.0,,,49700000.0,0.0,-29400000.0,-270300000.0,7600000.0,,-59000000.0,-47400000.0,-106900000.0,-59000000.0,-47400000.0,-106900000.0,-257500000.0,-116700000.0,-113700000.0,-3000000.0,210000000.0,,0.0,-14800000.0,-53600000.0,-11900000.0,-40400000.0,-10500000.0,-2500000.0,0.0,600000.0,4300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q2TTM,2014-07-01,2015-06-30,,,39200000.0,229200000.0,123800000.0,99600000.0,,-87600000.0,39500000.0,7600000.0,,-125300000.0,-92100000.0,189100000.0,-125300000.0,-92100000.0,189100000.0,-74500000.0,-354300000.0,-310900000.0,-43400000.0,321700000.0,,,41400000.0,-109200000.0,-25300000.0,-108100000.0,-20000000.0,-3700000.0,,26700000.0,14600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q2,2015-04-01,2015-06-30,,,8600000.0,,,22800000.0,,2800000.0,-48200000.0,7600000.0,,-22700000.0,-24500000.0,70600000.0,-22700000.0,-24500000.0,70600000.0,34100000.0,29700000.0,28900000.0,800000.0,58500000.0,,,7900000.0,-27400000.0,-7300000.0,-19100000.0,-2300000.0,-600000.0,,,1900000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 06:54:33+00:00,,8800000.0,,,26900000.0,0.0,-32200000.0,-222100000.0,,,-36300000.0,-22900000.0,-177500000.0,-36300000.0,-22900000.0,-177500000.0,-291600000.0,-146400000.0,-142600000.0,-3800000.0,151500000.0,,0.0,-22700000.0,-26200000.0,-4600000.0,-21300000.0,-8200000.0,-1900000.0,,600000.0,2400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2015.0,Q1TTM,2014-04-01,2015-03-31,,,44900000.0,229200000.0,123800000.0,113200000.0,,-85700000.0,-1500000.0,-1800000.0,,-201200000.0,-96800000.0,224000000.0,-201200000.0,-96800000.0,224000000.0,-126200000.0,-364100000.0,-319900000.0,-44200000.0,387300000.0,,,33500000.0,-107700000.0,-25600000.0,-118000000.0,-86500000.0,-5200000.0,,31300000.0,15500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 15:15:25+00:00,-4500000.0,30600000.0,143300000.0,142800000.0,83300000.0,,-50400000.0,-266800000.0,508700000.0,426300000.0,137000000.0,-82700000.0,128000000.0,137000000.0,-82700000.0,128000000.0,-30300000.0,-107400000.0,-93400000.0,-14000000.0,374300000.0,,1500000.0,-162200000.0,,,-93000000.0,-792400000.0,-5600000.0,,0.0,13300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q4,2016-10-01,2016-12-31,,,8200000.0,143300000.0,142800000.0,20800000.0,,-32500000.0,126200000.0,,,-432200000.0,-14900000.0,232300000.0,-432200000.0,-14900000.0,232300000.0,-247300000.0,-10800000.0,-9700000.0,-1100000.0,86800000.0,,-100000.0,,,,-24800000.0,-431900000.0,-300000.0,,,10000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 06:56:08+00:00,-4500000.0,22400000.0,,,62500000.0,,-17900000.0,-393000000.0,508700000.0,426300000.0,569200000.0,-67800000.0,-104300000.0,569200000.0,-67800000.0,-104300000.0,217000000.0,-96600000.0,-83700000.0,-12900000.0,287500000.0,,1600000.0,-162200000.0,,,-68200000.0,-360500000.0,-5300000.0,,0.0,3300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q3TTM,2015-10-01,2016-09-30,,-4500000.0,29500000.0,162500000.0,128600000.0,84500000.0,,-43900000.0,-321800000.0,508700000.0,426300000.0,484000000.0,-64900000.0,77000000.0,484000000.0,-64900000.0,77000000.0,314300000.0,-428500000.0,-98500000.0,-330000000.0,383300000.0,,1600000.0,-137900000.0,-28100000.0,-10300000.0,-102200000.0,-417500000.0,-5400000.0,,44700000.0,5800000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q3,2016-07-01,2016-09-30,,,7700000.0,,,20800000.0,,1400000.0,-95900000.0,499900000.0,,156600000.0,-24100000.0,25900000.0,156600000.0,-24100000.0,25900000.0,160200000.0,35600000.0,36300000.0,-700000.0,57000000.0,,,400000.0,,,-25500000.0,-341700000.0,-1600000.0,,,1400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 06:52:11+00:00,-4500000.0,14700000.0,,,41700000.0,,-19300000.0,-297100000.0,8800000.0,426300000.0,412600000.0,-43700000.0,-130200000.0,412600000.0,-43700000.0,-130200000.0,56800000.0,-132200000.0,-120000000.0,-12200000.0,230500000.0,,1600000.0,-162600000.0,,,-42700000.0,-18800000.0,-3700000.0,,,1900000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q2TTM,2015-07-01,2016-06-30,,-4500000.0,29400000.0,162500000.0,128600000.0,86000000.0,208300000.0,-70600000.0,378900000.0,8800000.0,426300000.0,41100000.0,146200000.0,68100000.0,41100000.0,146200000.0,68100000.0,38500000.0,-1161100000.0,-802800000.0,-358300000.0,376600000.0,,1600000.0,-146300000.0,-55200000.0,-23400000.0,-94700000.0,-334500000.0,-4300000.0,,53100000.0,5800000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q2,2016-04-01,2016-06-30,,,7600000.0,,,21200000.0,,-10400000.0,-53800000.0,-3500000.0,-1800000.0,-23300000.0,-18400000.0,61100000.0,-23300000.0,-18400000.0,61100000.0,-12000000.0,33200000.0,35800000.0,-2600000.0,50300000.0,,,-21000000.0,,,-19000000.0,-17800000.0,-200000.0,,,600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 06:50:58+00:00,-4500000.0,7100000.0,,,20500000.0,,-8900000.0,-243300000.0,12300000.0,428100000.0,435900000.0,-25300000.0,-191300000.0,435900000.0,-25300000.0,-191300000.0,68800000.0,-165400000.0,-155800000.0,-9600000.0,180200000.0,,1600000.0,-141600000.0,,,-23700000.0,-1000000.0,-3500000.0,,,1300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2016.0,Q1TTM,2015-04-01,2016-03-31,,-4500000.0,30400000.0,162500000.0,128600000.0,87600000.0,208300000.0,-57400000.0,384500000.0,19900000.0,428100000.0,41700000.0,140100000.0,77600000.0,41700000.0,140100000.0,77600000.0,84600000.0,-1164600000.0,-809700000.0,-354900000.0,384800000.0,,1600000.0,-117400000.0,-82600000.0,-30700000.0,-94800000.0,-319000000.0,-4700000.0,,53100000.0,7100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,FY,2017-01-01,2017-12-31,2020-03-05 16:33:40+00:00,,29700000.0,132200000.0,141700000.0,84300000.0,0.0,34100000.0,-203300000.0,10300000.0,,0.0,-69600000.0,271200000.0,,-69600000.0,271200000.0,227100000.0,20000000.0,20000000.0,0.0,340500000.0,0.0,-200000.0,-8600000.0,,,-97300000.0,-3100000.0,-7200000.0,0.0,22000000.0,5900000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q4,2017-10-01,2017-12-31,,,7500000.0,132200000.0,141700000.0,20900000.0,,900000.0,44100000.0,10300000.0,,9800000.0,-28100000.0,236200000.0,9800000.0,-28100000.0,236200000.0,217700000.0,90400000.0,90400000.0,,73300000.0,,-100000.0,-1100000.0,,,-30600000.0,100000.0,-600000.0,,,2600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 12:39:21+00:00,,22200000.0,,,63400000.0,,33200000.0,-247400000.0,,,-9800000.0,-41500000.0,35000000.0,-9800000.0,-41500000.0,35000000.0,9400000.0,-70400000.0,-70400000.0,,267200000.0,,-100000.0,-7500000.0,,,-66700000.0,-3200000.0,-6600000.0,,22000000.0,3300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q3TTM,2016-10-01,2017-09-30,,,30400000.0,143300000.0,142800000.0,84200000.0,,700000.0,-121200000.0,,,-442000000.0,-56400000.0,267300000.0,-442000000.0,-56400000.0,267300000.0,-237900000.0,-81200000.0,-80100000.0,-1100000.0,354000000.0,,-200000.0,-7500000.0,,,-91500000.0,-435100000.0,-6900000.0,,22000000.0,13300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q3,2017-07-01,2017-09-30,,,7200000.0,,,21700000.0,,5200000.0,-113900000.0,,,3200000.0,-1100000.0,23800000.0,3200000.0,-1100000.0,23800000.0,30000000.0,11900000.0,11900000.0,,96900000.0,,,-1100000.0,,,-23700000.0,3400000.0,-200000.0,,22000000.0,600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 06:58:35+00:00,,15000000.0,,,41700000.0,,28000000.0,-133500000.0,,,-13000000.0,-40400000.0,11200000.0,-13000000.0,-40400000.0,11200000.0,-20600000.0,-82300000.0,-82300000.0,,170300000.0,,-100000.0,-6400000.0,,,-43000000.0,-6600000.0,-6400000.0,,,2700000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q2TTM,2016-07-01,2017-06-30,,,30900000.0,143300000.0,142800000.0,83300000.0,,-3100000.0,-103200000.0,499900000.0,,-288600000.0,-79400000.0,269400000.0,-288600000.0,-79400000.0,269400000.0,-107700000.0,-57500000.0,-55700000.0,-1800000.0,314100000.0,,-200000.0,-6000000.0,,,-93300000.0,-780200000.0,-8300000.0,,,14100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q2,2017-04-01,2017-06-30,,,7900000.0,,,21200000.0,,11100000.0,23600000.0,-1900000.0,,-7700000.0,-18100000.0,91400000.0,-7700000.0,-18100000.0,91400000.0,73800000.0,-45800000.0,-45800000.0,,84500000.0,,-100000.0,-2900000.0,,,-19100000.0,-5600000.0,-200000.0,,,1100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 06:53:36+00:00,,7100000.0,,,20500000.0,,16900000.0,-157100000.0,1900000.0,,-5300000.0,-22300000.0,-80200000.0,-5300000.0,-22300000.0,-80200000.0,-94400000.0,-36500000.0,-36500000.0,,85800000.0,,,-3500000.0,,,-23900000.0,-1000000.0,-6200000.0,,,1600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2017.0,Q1TTM,2016-04-01,2017-03-31,,,30600000.0,143300000.0,142800000.0,83300000.0,,-24600000.0,-180600000.0,498300000.0,-1800000.0,-304200000.0,-79700000.0,239100000.0,-304200000.0,-79700000.0,239100000.0,-193500000.0,21500000.0,25900000.0,-4400000.0,279900000.0,,-100000.0,-24100000.0,,,-93200000.0,-792400000.0,-8300000.0,,,13600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,FY,2018-01-01,2018-12-31,2020-03-05 16:33:40+00:00,,26600000.0,87400000.0,139000000.0,81100000.0,0.0,-37500000.0,-121600000.0,0.0,,-306900000.0,-93400000.0,92700000.0,-306900000.0,-93400000.0,92700000.0,-345100000.0,-21800000.0,-21800000.0,0.0,128400000.0,0.0,-3300000.0,0.0,,,-94900000.0,-303700000.0,-3200000.0,0.0,0.0,4800000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q4,2018-10-01,2018-12-31,,,6300000.0,87400000.0,139000000.0,20000000.0,,-4000000.0,66200000.0,,,-51800000.0,-21400000.0,161000000.0,-51800000.0,-21400000.0,161000000.0,83800000.0,-77500000.0,-77500000.0,,146000000.0,,,,,,-23900000.0,-51700000.0,-100000.0,,,2500000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 06:55:26+00:00,,20300000.0,,,61100000.0,0.0,-33500000.0,-187800000.0,0.0,,-255100000.0,-72000000.0,-68300000.0,-255100000.0,-72000000.0,-68300000.0,-428900000.0,55700000.0,55700000.0,0.0,-17600000.0,0.0,-3300000.0,0.0,,,-71000000.0,-252000000.0,-3100000.0,,,2300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q3TTM,2017-10-01,2018-09-30,,,27800000.0,132200000.0,141700000.0,82000000.0,,-32600000.0,-143700000.0,10300000.0,,-245300000.0,-100100000.0,167900000.0,-245300000.0,-100100000.0,167900000.0,-211200000.0,146100000.0,146100000.0,,55700000.0,,-3400000.0,-1100000.0,,,-101600000.0,-251900000.0,-3700000.0,,,4900000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q3,2018-07-01,2018-09-30,,,6500000.0,,,19500000.0,,-4800000.0,39900000.0,,,-2800000.0,-22100000.0,38400000.0,-2800000.0,-22100000.0,38400000.0,8700000.0,113800000.0,113800000.0,,-141300000.0,,,,,,-23000000.0,-2900000.0,100000.0,,,900000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 06:53:49+00:00,,13800000.0,,,41600000.0,0.0,-28700000.0,-227700000.0,,,-252300000.0,-49900000.0,-106700000.0,-252300000.0,-49900000.0,-106700000.0,-437600000.0,-58100000.0,-58100000.0,0.0,123700000.0,,-3300000.0,0.0,,,-48000000.0,-249100000.0,-3200000.0,,,1400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q2TTM,2017-07-01,2018-06-30,,,28500000.0,132200000.0,141700000.0,84200000.0,,-22600000.0,-297500000.0,10300000.0,,-239300000.0,-79100000.0,153300000.0,-239300000.0,-79100000.0,153300000.0,-189900000.0,44200000.0,44200000.0,,293900000.0,,-3400000.0,-2200000.0,,,-102300000.0,-245600000.0,-4000000.0,,22000000.0,4600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q2,2018-04-01,2018-06-30,,,6700000.0,,,20800000.0,,-42600000.0,-60200000.0,-3600000.0,,-252700000.0,-22900000.0,-10400000.0,-252700000.0,-22900000.0,-10400000.0,-328600000.0,-37000000.0,-37000000.0,,59300000.0,,-3300000.0,,,,-20200000.0,-248600000.0,-500000.0,,,600000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 12:34:48+00:00,,7100000.0,,,20800000.0,0.0,13900000.0,-167500000.0,3600000.0,,400000.0,-27000000.0,-96300000.0,400000.0,-27000000.0,-96300000.0,-109000000.0,-21100000.0,-21100000.0,0.0,64400000.0,,,,,,-27800000.0,-500000.0,-2700000.0,,,800000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2018.0,Q1TTM,2017-04-01,2018-03-31,,,29700000.0,132200000.0,141700000.0,84600000.0,,31100000.0,-213700000.0,12000000.0,,5700000.0,-74300000.0,255100000.0,5700000.0,-74300000.0,255100000.0,212500000.0,35400000.0,35400000.0,,319100000.0,,-200000.0,-5100000.0,,,-101200000.0,-2600000.0,-3700000.0,,22000000.0,5100000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q4,2019-10-01,2019-12-31,,,6100000.0,55900000.0,122000000.0,13500000.0,,14900000.0,187200000.0,-500000.0,,-109700000.0,-9700000.0,199600000.0,-109700000.0,-9700000.0,199600000.0,89300000.0,-55300000.0,-47700000.0,-7600000.0,40500000.0,15600000.0,,-5800000.0,,,-15700000.0,-89400000.0,-8600000.0,-26800000.0,,6000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,FY,2019-01-01,2019-12-31,2020-03-05 16:33:40+00:00,,24800000.0,55900000.0,122000000.0,68100000.0,99900000.0,-300000.0,-49200000.0,400000000.0,,1100000.0,50200000.0,94300000.0,1100000.0,50200000.0,94300000.0,124700000.0,-1300000.0,35300000.0,-36600000.0,15300000.0,35000000.0,1000000.0,-20600000.0,,,-58500000.0,-397500000.0,-9600000.0,-26800000.0,0.0,7800000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 06:55:26+00:00,,18700000.0,,,54600000.0,99900000.0,-15200000.0,-236400000.0,400500000.0,,110800000.0,59900000.0,-105300000.0,110800000.0,59900000.0,-105300000.0,35400000.0,54000000.0,83000000.0,-29000000.0,-25200000.0,19400000.0,1000000.0,-14800000.0,,,-42800000.0,-308100000.0,-1000000.0,,,1800000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q3TTM,2018-10-01,2019-09-30,,,25000000.0,87400000.0,139000000.0,74600000.0,99900000.0,-19200000.0,-170200000.0,400500000.0,,59000000.0,38500000.0,55700000.0,59000000.0,38500000.0,55700000.0,119200000.0,-23500000.0,5500000.0,-29000000.0,120800000.0,19400000.0,1000000.0,-14800000.0,,,-66700000.0,-359800000.0,-1100000.0,,,4300000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q3,2019-07-01,2019-09-30,,,5900000.0,,,18100000.0,23400000.0,-12900000.0,-13600000.0,400000000.0,,120900000.0,15100000.0,30300000.0,120900000.0,15100000.0,30300000.0,143200000.0,106600000.0,112900000.0,-6300000.0,-93000000.0,19400000.0,1000000.0,-10200000.0,,,-10300000.0,-298600000.0,100000.0,,,1000000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 06:53:49+00:00,,12800000.0,,,36500000.0,76500000.0,-2300000.0,-222800000.0,500000.0,,-10100000.0,44800000.0,-135600000.0,-10100000.0,44800000.0,-135600000.0,-107800000.0,-52600000.0,-29900000.0,-22700000.0,67800000.0,,0.0,-4600000.0,,,-32500000.0,-9500000.0,-1100000.0,,,800000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q2TTM,2018-07-01,2019-06-30,,,25600000.0,87400000.0,139000000.0,76000000.0,76500000.0,-11100000.0,-116700000.0,500000.0,,-64700000.0,1300000.0,63800000.0,-64700000.0,1300000.0,63800000.0,-15300000.0,-16300000.0,6400000.0,-22700000.0,72500000.0,,,-4600000.0,,,-79400000.0,-64100000.0,-1100000.0,,,4200000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q2,2019-04-01,2019-06-30,,,6200000.0,,,15900000.0,30100000.0,4000000.0,-68600000.0,-26700000.0,,-28100000.0,19200000.0,7100000.0,-28100000.0,19200000.0,7100000.0,-2400000.0,-19100000.0,-5900000.0,-13200000.0,59500000.0,,,-4600000.0,,,-11300000.0,-300000.0,-1100000.0,,,400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q1,2019-01-01,2019-03-31,2020-05-14 10:27:41+00:00,,6600000.0,,,20600000.0,46400000.0,-6300000.0,-154200000.0,27200000.0,,18000000.0,25600000.0,-142700000.0,18000000.0,25600000.0,-142700000.0,-105400000.0,-33500000.0,-24000000.0,-9500000.0,8300000.0,0.0,,0.0,0.0,,-21200000.0,-9200000.0,,,,400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2019.0,Q1TTM,2018-04-01,2019-03-31,,,26100000.0,87400000.0,139000000.0,80900000.0,46400000.0,-57700000.0,-108300000.0,23600000.0,,-289300000.0,-40800000.0,46300000.0,-289300000.0,-40800000.0,46300000.0,-341500000.0,-34200000.0,-24700000.0,-9500000.0,72300000.0,,-3300000.0,,,,-88300000.0,-312400000.0,-500000.0,,,4400000.0
Avon Products Inc,AVP,5493007RY69UEB1F1B45,8868,2020.0,Q1TTM,2019-04-01,2020-03-31,,,24200000.0,55900000.0,122000000.0,63800000.0,53500000.0,-14800000.0,-148000000.0,374600000.0,,-50100000.0,19700000.0,-57100000.0,-50100000.0,19700000.0,-57100000.0,-129600000.0,-139700000.0,-107900000.0,-31800000.0,110800000.0,9200000.0,1000000.0,-27300000.0,-8600000.0,,-44600000.0,-388900000.0,-9600000.0,-26800000.0,,9800000.0
