company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2015.0,Q3TTM,2014-04-01,2015-03-31,,7.79,7.79,0.36,7.67,,401947000.0,1134144000.0,1134144000.0,1133724000.0,420000.0,9920419000.0,13092651000.0,-367125000.0,-408891000.0,1574135000.0,9920419000.0,3172232000.0,103772000.0,1165244000.0,2006988000.0,-470897000.0,1536091000.0,13092651000.0,138794789.0,138794789.0,138794789.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2015.0,Q2,2014-10-01,2014-12-31,2016-02-03 11:48:41+00:00,1.84,1.84,0.63,1.8,,75931000.0,267335000.0,267335000.0,267252000.0,83000.0,2401584000.0,3134993000.0,17306000.0,,379804000.0,2401584000.0,733409000.0,27645000.0,379804000.0,353605000.0,-10339000.0,343266000.0,3134993000.0,145493247.0,145493247.0,145493247.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2015.0,Q2YTD,2014-07-01,2014-12-31,,3.72,3.72,1.11,3.65,,192395000.0,547506000.0,547506000.0,547341000.0,165000.0,4861449000.0,6404925000.0,25675000.0,,780644000.0,4861449000.0,1543476000.0,48606000.0,780644000.0,762832000.0,-22931000.0,739901000.0,6404925000.0,145493247.0,145493247.0,145493247.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2015.0,Q2TTM,2014-01-01,2014-12-31,,7.36,7.36,0.21,7.25,,386015000.0,1091200000.0,1091200000.0,1090785000.0,415000.0,10153296000.0,13288746000.0,-368693000.0,-408891000.0,1609070000.0,10153296000.0,3135450000.0,89363000.0,1200179000.0,1935271000.0,-458056000.0,1477215000.0,13288746000.0,145493247.0,145493247.0,145493247.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2015.0,Q1,2014-07-01,2014-09-30,2015-11-03 11:19:47+00:00,1.88,1.88,0.48,1.85,,116464000.0,280171000.0,280171000.0,280089000.0,82000.0,2459865000.0,3269932000.0,8369000.0,,400840000.0,2459865000.0,810067000.0,20961000.0,400840000.0,409227000.0,-12592000.0,396635000.0,3269932000.0,148738828.0,148738828.0,148738828.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2015.0,Q1TTM,2013-10-01,2014-09-30,,7.22,7.22,0.03,7.11,188870000.0,551996000.0,1077269000.0,1077269000.0,1076821000.0,448000.0,10171683000.0,13259759000.0,31639000.0,-408891000.0,1627902000.0,10171683000.0,3088076000.0,82569000.0,1407881000.0,1680195000.0,-50930000.0,1629265000.0,13259759000.0,148738828.0,148738828.0,148738828.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2016.0,FY,2015-07-01,2016-06-30,2018-08-24 14:00:26+00:00,5.96,5.96,,5.89,,307512000.0,807216000.0,807216000.0,806840000.0,376000.0,8823384000.0,11360753000.0,62199000.0,-11037000.0,1359360000.0,8823384000.0,2537369000.0,136517000.0,1348323000.0,1189046000.0,-74318000.0,1114728000.0,11360753000.0,135353321.0,135353321.0,135353321.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2016.0,Q4,2016-04-01,2016-06-30,,1.8,1.8,-1.89,1.78,,94295000.0,241911000.0,241911000.0,241796000.0,115000.0,2272455000.0,2957150000.0,11761000.0,-11037000.0,338572000.0,2272455000.0,684695000.0,32715000.0,327535000.0,357160000.0,-20954000.0,336206000.0,2957150000.0,135353321.0,135353321.0,135353321.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2016.0,Q3,2016-01-01,2016-03-31,2017-05-09 11:15:49+00:00,1.39,1.39,0.63,1.37,,85851000.0,187142000.0,187142000.0,187084000.0,58000.0,2209401000.0,2828665000.0,23382000.0,,335908000.0,2209401000.0,619264000.0,33745000.0,335908000.0,283356000.0,-10363000.0,272993000.0,2828665000.0,134809610.0,134809610.0,134809610.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2016.0,Q3YTD,2015-07-01,2016-03-31,,4.16,4.16,1.89,4.11,,213217000.0,565305000.0,565305000.0,565044000.0,261000.0,6550929000.0,8403603000.0,50438000.0,,1020788000.0,6550929000.0,1852674000.0,103802000.0,1020788000.0,831886000.0,-53364000.0,778522000.0,8403603000.0,134809610.0,134809610.0,134809610.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2016.0,Q3TTM,2015-04-01,2016-03-31,,5.46,5.46,0.15,5.41,,337605000.0,744890000.0,744890000.0,744498000.0,392000.0,8971709000.0,11548111000.0,61757000.0,4481000.0,1412584000.0,8971709000.0,2576402000.0,138599000.0,1417065000.0,1159337000.0,-76842000.0,1082495000.0,11548111000.0,134809610.0,134809610.0,134809610.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2016.0,Q2,2015-10-01,2015-12-31,2017-02-07 10:19:54+00:00,1.35,1.35,0.63,1.33,,46743000.0,183137000.0,183137000.0,182982000.0,155000.0,2140624000.0,2705590000.0,13877000.0,,314666000.0,2140624000.0,564966000.0,34297000.0,314666000.0,250300000.0,-20420000.0,229880000.0,2705590000.0,135500000.0,135500000.0,137600000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2016.0,Q2YTD,2015-07-01,2015-12-31,,2.77,2.77,1.26,2.74,,127366000.0,378163000.0,378163000.0,377960000.0,203000.0,4341528000.0,5574938000.0,27056000.0,,684880000.0,4341528000.0,1233410000.0,70057000.0,684880000.0,548530000.0,-43001000.0,505529000.0,5574938000.0,135500000.0,135500000.0,137600000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2016.0,Q2TTM,2015-01-01,2015-12-31,,6.13,6.13,0.15,6.06,,354658000.0,843210000.0,843210000.0,842759000.0,451000.0,9135324000.0,11881757000.0,44755000.0,4481000.0,1448982000.0,9135324000.0,2746433000.0,139857000.0,1453463000.0,1292970000.0,-95102000.0,1197868000.0,11881757000.0,135500000.0,135500000.0,137600000.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2016.0,Q1,2015-07-01,2015-09-30,2016-11-01 10:57:21+00:00,1.42,1.42,0.63,1.41,,80623000.0,195026000.0,195026000.0,194978000.0,48000.0,2200904000.0,2869348000.0,13179000.0,,370214000.0,2200904000.0,668444000.0,35760000.0,370214000.0,298230000.0,-22581000.0,275649000.0,2869348000.0,136844504.0,136844504.0,136844504.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2016.0,Q1TTM,2014-10-01,2015-09-30,,6.62,6.62,0.15,6.53,,383846000.0,927408000.0,927408000.0,927029000.0,379000.0,9396284000.0,12311160000.0,48184000.0,4481000.0,1514120000.0,9396284000.0,2914876000.0,133205000.0,1518601000.0,1396275000.0,-85021000.0,1311254000.0,12311160000.0,136844504.0,136844504.0,136844504.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2017.0,FY,2016-07-01,2017-06-30,2019-08-23 08:54:17+00:00,7.37,7.37,2.58,7.25,,344797000.0,983844000.0,983844000.0,983412000.0,432000.0,9119029000.0,12029312000.0,-49647000.0,-43261000.0,1412820000.0,9119029000.0,2910283000.0,162436000.0,1369559000.0,1540724000.0,-212083000.0,1328641000.0,12029312000.0,133377547.0,133377547.0,133377547.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2017.0,Q4,2017-04-01,2017-06-30,,2.2,2.2,0.66,2.17,,107252000.0,293359000.0,293359000.0,293305000.0,54000.0,2584749000.0,3496238000.0,-140115000.0,-43261000.0,361237000.0,2584749000.0,911489000.0,52787000.0,317976000.0,593513000.0,-192902000.0,400611000.0,3496238000.0,133377547.0,133377547.0,133377547.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2017.0,Q3,2017-01-01,2017-03-31,2018-05-02 09:07:59+00:00,1.79,1.79,0.66,1.75,,76216000.0,238847000.0,238847000.0,238673000.0,174000.0,2383790000.0,3119139000.0,13807000.0,,392036000.0,2383790000.0,735349000.0,42057000.0,392036000.0,343313000.0,-28250000.0,315063000.0,3119139000.0,133232378.0,133232378.0,133232378.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2017.0,Q3YTD,2016-07-01,2017-03-31,,5.17,5.17,1.92,5.08,,237545000.0,690485000.0,690485000.0,690107000.0,378000.0,6534280000.0,8533074000.0,90468000.0,,1051583000.0,6534280000.0,1998794000.0,109649000.0,1051583000.0,947211000.0,-19181000.0,928030000.0,8533074000.0,133232378.0,133232378.0,133232378.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2017.0,Q3TTM,2016-04-01,2017-03-31,,6.97,6.97,0.03,6.86,,331840000.0,932396000.0,932396000.0,931903000.0,493000.0,8806735000.0,11490224000.0,102229000.0,-11037000.0,1390155000.0,8806735000.0,2683489000.0,142364000.0,1379118000.0,1304371000.0,-40135000.0,1264236000.0,11490224000.0,133232378.0,133232378.0,133232378.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2017.0,Q2,2016-10-01,2016-12-31,2018-02-08 09:45:02+00:00,1.81,1.81,0.63,1.78,,79322000.0,241400000.0,241400000.0,241305000.0,95000.0,2044484000.0,2670804000.0,64424000.0,,336578000.0,2044484000.0,626320000.0,33444000.0,336578000.0,289742000.0,30980000.0,320722000.0,2670804000.0,133320109.0,133320109.0,133320109.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2017.0,Q2YTD,2016-07-01,2016-12-31,,3.38,3.38,1.26,3.33,,161329000.0,451638000.0,451638000.0,451434000.0,204000.0,4150490000.0,5413935000.0,76661000.0,,659547000.0,4150490000.0,1263445000.0,67592000.0,659547000.0,603898000.0,9069000.0,612967000.0,5413935000.0,133320109.0,133320109.0,133320109.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2017.0,Q2TTM,2016-01-01,2016-12-31,,6.57,6.57,,6.48,,341475000.0,880691000.0,880691000.0,880314000.0,377000.0,8632346000.0,11199750000.0,111804000.0,-11037000.0,1334027000.0,8632346000.0,2567404000.0,134052000.0,1322990000.0,1244414000.0,-22248000.0,1222166000.0,11199750000.0,133320109.0,133320109.0,133320109.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2017.0,Q1,2016-07-01,2016-09-30,2017-11-08 09:21:24+00:00,1.57,1.57,0.63,1.55,,82007000.0,210238000.0,210238000.0,210129000.0,109000.0,2106006000.0,2743131000.0,12237000.0,,322969000.0,2106006000.0,637125000.0,34148000.0,322969000.0,314156000.0,-21911000.0,292245000.0,2743131000.0,133679378.0,133679378.0,133679378.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2017.0,Q1TTM,2015-10-01,2016-09-30,,6.11,6.11,,6.03,,308896000.0,822428000.0,822428000.0,821991000.0,437000.0,8728486000.0,11234536000.0,61257000.0,-11037000.0,1312115000.0,8728486000.0,2506050000.0,134905000.0,1301078000.0,1204972000.0,-73648000.0,1131324000.0,11234536000.0,133679378.0,133679378.0,133679378.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2018.0,FY,2017-07-01,2018-06-30,2019-08-23 08:54:17+00:00,7.98,7.98,2.74,7.83,,640962000.0,1061315000.0,1061315000.0,1060801000.0,514000.0,10737745000.0,14302392000.0,-12991000.0,-4483000.0,1639989000.0,10737745000.0,3564647000.0,213873000.0,1635506000.0,1929141000.0,-226864000.0,1702277000.0,14302392000.0,133004613.0,133004613.0,133004613.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2018.0,Q4,2018-04-01,2018-06-30,,2.67,2.67,0.76,2.62,,144599000.0,353328000.0,353328000.0,353256000.0,72000.0,2830198000.0,3817477000.0,-22585000.0,-4483000.0,418210000.0,2830198000.0,987279000.0,53040000.0,413727000.0,573552000.0,-75625000.0,497927000.0,3817477000.0,133004613.0,133004613.0,133004613.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2018.0,Q3,2018-01-01,2018-03-31,2019-05-09 10:46:54+00:00,2.75,2.75,0.66,2.7,,103697000.0,366130000.0,366130000.0,365989000.0,141000.0,2819804000.0,3749591000.0,10642000.0,,416457000.0,2819804000.0,929787000.0,54145000.0,416457000.0,513330000.0,-43503000.0,469827000.0,3749591000.0,133032431.0,133032431.0,133032431.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2018.0,Q3YTD,2017-07-01,2018-03-31,,5.31,5.31,1.98,5.21,,496363000.0,707987000.0,707987000.0,707545000.0,442000.0,7907547000.0,10484915000.0,9594000.0,,1221779000.0,7907547000.0,2577368000.0,160833000.0,1221779000.0,1355589000.0,-151239000.0,1204350000.0,10484915000.0,133032431.0,133032431.0,133032431.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2018.0,Q3TTM,2017-04-01,2018-03-31,,7.51,7.51,2.64,7.38,,603615000.0,1001346000.0,1001346000.0,1000850000.0,496000.0,10492296000.0,13981153000.0,-130521000.0,-43261000.0,1583016000.0,10492296000.0,3488857000.0,213620000.0,1539755000.0,1949102000.0,-344141000.0,1604961000.0,13981153000.0,133032431.0,133032431.0,133032431.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2018.0,Q2,2017-10-01,2017-12-31,2019-02-07 08:39:37+00:00,0.42,0.42,0.66,0.41,,303899000.0,56322000.0,56322000.0,56159000.0,163000.0,2564449000.0,3370673000.0,15468000.0,,408338000.0,2564449000.0,806224000.0,53133000.0,408338000.0,397886000.0,-37665000.0,360221000.0,3370673000.0,133112568.0,133112568.0,133112568.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2018.0,Q2YTD,2017-07-01,2017-12-31,,2.56,2.56,1.32,2.51,,392666000.0,341857000.0,341857000.0,341556000.0,301000.0,5087743000.0,6735324000.0,-1048000.0,,805322000.0,5087743000.0,1647581000.0,106688000.0,805322000.0,842259000.0,-107736000.0,734523000.0,6735324000.0,133112568.0,133112568.0,133112568.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2018.0,Q2TTM,2017-01-01,2017-12-31,,6.55,6.55,2.64,6.43,,576134000.0,874063000.0,874063000.0,873534000.0,529000.0,10056282000.0,13350701000.0,-127356000.0,-43261000.0,1558595000.0,10056282000.0,3294419000.0,201532000.0,1515334000.0,1779085000.0,-328888000.0,1450197000.0,13350701000.0,133112568.0,133112568.0,133112568.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2018.0,Q1,2017-07-01,2017-09-30,2018-11-07 08:53:36+00:00,2.14,2.14,0.66,2.1,,88767000.0,285535000.0,285535000.0,285397000.0,138000.0,2523294000.0,3364651000.0,-16516000.0,,396984000.0,2523294000.0,841357000.0,53555000.0,396984000.0,444373000.0,-70071000.0,374302000.0,3364651000.0,133176964.0,133176964.0,133176964.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2018.0,Q1TTM,2016-10-01,2017-09-30,,7.94,7.94,2.61,7.8,,351557000.0,1059141000.0,1059141000.0,1058680000.0,461000.0,9536317000.0,12650832000.0,-78400000.0,-43261000.0,1486835000.0,9536317000.0,3114515000.0,181843000.0,1443574000.0,1670941000.0,-260243000.0,1410698000.0,12650832000.0,133176964.0,133176964.0,133176964.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2019.0,Q4,2019-04-01,2019-06-30,,3.2,3.2,0.88,3.19,,99610000.0,413738000.0,413738000.0,413668000.0,70000.0,2739578000.0,3681467000.0,23609000.0,10585000.0,391493000.0,2739578000.0,941889000.0,50072000.0,402078000.0,539811000.0,-26463000.0,513348000.0,3681467000.0,129997640.0,129997640.0,129997640.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2019.0,FY,2018-07-01,2019-06-30,2019-08-23 08:54:17+00:00,11.63,11.63,3.16,11.48,,420494000.0,1512931000.0,1512931000.0,1512364000.0,567000.0,10703484000.0,14320324000.0,61247000.0,10585000.0,1543939000.0,10703484000.0,3616840000.0,190138000.0,1554524000.0,2062316000.0,-128891000.0,1933425000.0,14320324000.0,129997640.0,129997640.0,129997640.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2019.0,Q3,2019-01-01,2019-03-31,2020-05-06 08:41:52+00:00,3.2,3.2,0.76,3.14,,117819000.0,411381000.0,411381000.0,411248000.0,133000.0,2766744000.0,3687518000.0,17500000.0,,360865000.0,2766744000.0,920774000.0,48209000.0,360865000.0,559909000.0,-30709000.0,529200000.0,3687518000.0,128706137.0,128706137.0,128706137.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2019.0,Q3YTD,2018-07-01,2019-03-31,,8.43,8.43,2.28,8.29,,320884000.0,1099193000.0,1099193000.0,1098696000.0,497000.0,7963906000.0,10638857000.0,37638000.0,,1152446000.0,7963906000.0,2674951000.0,140066000.0,1152446000.0,1522505000.0,-102428000.0,1420077000.0,10638857000.0,128706137.0,128706137.0,128706137.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2019.0,Q3TTM,2018-04-01,2019-03-31,,11.1,11.1,3.04,10.91,,465483000.0,1452521000.0,1452521000.0,1451952000.0,569000.0,10794104000.0,14456334000.0,15053000.0,-4483000.0,1570656000.0,10794104000.0,3662230000.0,193106000.0,1566173000.0,2096057000.0,-178053000.0,1918004000.0,14456334000.0,128706137.0,128706137.0,128706137.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2019.0,Q2,2018-10-01,2018-12-31,2020-02-05 08:38:07+00:00,2.39,2.39,0.76,2.36,,119241000.0,311913000.0,311913000.0,311737000.0,176000.0,2602339000.0,3472045000.0,6225000.0,,397259000.0,2602339000.0,869706000.0,47518000.0,397259000.0,472447000.0,-41293000.0,431154000.0,3472045000.0,130361273.0,130361273.0,130361273.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2019.0,Q2YTD,2018-07-01,2018-12-31,,5.23,5.23,1.52,5.15,,203065000.0,687812000.0,687812000.0,687448000.0,364000.0,5197162000.0,6951339000.0,20138000.0,,791581000.0,5197162000.0,1754177000.0,91857000.0,791581000.0,962596000.0,-71719000.0,890877000.0,6951339000.0,130361273.0,130361273.0,130361273.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2019.0,Q2TTM,2018-01-01,2018-12-31,,10.65,10.65,2.94,10.47,,451361000.0,1407270000.0,1407270000.0,1406693000.0,577000.0,10847164000.0,14518407000.0,8195000.0,-4483000.0,1626248000.0,10847164000.0,3671243000.0,199042000.0,1621765000.0,2049478000.0,-190847000.0,1858631000.0,14518407000.0,130361273.0,130361273.0,130361273.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2019.0,Q1,2018-07-01,2018-09-30,2019-11-06 08:42:55+00:00,2.84,2.84,0.76,2.79,,83824000.0,375899000.0,375899000.0,375711000.0,188000.0,2594823000.0,3479294000.0,13913000.0,,394322000.0,2594823000.0,884471000.0,44339000.0,394322000.0,490149000.0,-30426000.0,459723000.0,3479294000.0,132361654.0,132361654.0,132361654.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2019.0,Q1TTM,2017-10-01,2018-09-30,,8.68,8.68,2.84,8.52,,636019000.0,1151679000.0,1151679000.0,1151115000.0,564000.0,10809274000.0,14417035000.0,17438000.0,-4483000.0,1637327000.0,10809274000.0,3607761000.0,204657000.0,1632844000.0,1974917000.0,-187219000.0,1787698000.0,14417035000.0,132361654.0,132361654.0,132361654.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2020.0,Q3YTD,2019-07-01,2020-03-31,,7.09,7.09,2.64,7.0,,231051000.0,911008000.0,911008000.0,910625000.0,383000.0,7929199000.0,10534917000.0,73713000.0,,1303760000.0,7929199000.0,2605718000.0,233612000.0,1303760000.0,1301958000.0,-159899000.0,1142059000.0,10534917000.0,128289720.0,128289720.0,128289720.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2020.0,Q3TTM,2019-04-01,2020-03-31,,10.29,10.29,3.52,10.19,,330661000.0,1324746000.0,1324746000.0,1324293000.0,453000.0,10668777000.0,14216384000.0,97322000.0,10585000.0,1695253000.0,10668777000.0,3547607000.0,283684000.0,1705838000.0,1841769000.0,-186362000.0,1655407000.0,14216384000.0,128289720.0,128289720.0,128289720.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2020.0,Q3,2020-01-01,2020-03-31,2020-05-06 08:41:52+00:00,2.86,2.86,0.88,2.83,,86788000.0,367369000.0,367369000.0,367253000.0,116000.0,2766693000.0,3702432000.0,12643000.0,,413460000.0,2766693000.0,935739000.0,80765000.0,413460000.0,522279000.0,-68122000.0,454157000.0,3702432000.0,128289720.0,128289720.0,128289720.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2020.0,Q2YTD,2019-07-01,2019-12-31,,4.23,4.23,1.76,4.17,,144263000.0,543639000.0,543639000.0,543372000.0,267000.0,5162506000.0,6832485000.0,61070000.0,,890300000.0,5162506000.0,1669979000.0,152847000.0,890300000.0,779679000.0,-91777000.0,687902000.0,6832485000.0,128396933.0,128396933.0,128396933.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2020.0,Q2TTM,2019-01-01,2019-12-31,,10.63,10.63,3.4,10.5,,361692000.0,1368758000.0,1368758000.0,1368288000.0,470000.0,10668828000.0,14201470000.0,102179000.0,10585000.0,1642658000.0,10668828000.0,3532642000.0,251128000.0,1653243000.0,1879399000.0,-148949000.0,1730450000.0,14201470000.0,128396933.0,128396933.0,128396933.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2020.0,Q2,2019-10-01,2019-12-31,2020-02-05 08:38:07+00:00,1.59,1.59,0.88,1.57,,50148000.0,204598000.0,204598000.0,204474000.0,124000.0,2682765000.0,3497974000.0,13549000.0,,491121000.0,2682765000.0,815209000.0,82891000.0,491121000.0,324088000.0,-69342000.0,254746000.0,3497974000.0,128396933.0,128396933.0,128396933.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2020.0,Q1TTM,2018-10-01,2019-09-30,,11.43,11.43,3.28,11.29,,430785000.0,1476073000.0,1476073000.0,1475551000.0,522000.0,10588402000.0,14175541000.0,94855000.0,10585000.0,1548796000.0,10588402000.0,3587139000.0,215755000.0,1559381000.0,2027758000.0,-120900000.0,1906858000.0,14175541000.0,128463992.0,128463992.0,128463992.0
Parker-Hannifin Corp,PH,5493002CONDB4N2HKI23,76334,2020.0,Q1,2019-07-01,2019-09-30,2019-11-06 08:42:55+00:00,2.64,2.64,0.88,2.6,,94115000.0,339041000.0,339041000.0,338898000.0,143000.0,2479741000.0,3334511000.0,47521000.0,,399179000.0,2479741000.0,854770000.0,69956000.0,399179000.0,455591000.0,-22435000.0,433156000.0,3334511000.0,128463992.0,128463992.0,128463992.0
