company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2014.0,Q1TTM,2013-04-01,2014-03-31,,102300000.0,621600000.0,133300000.0,136600000.0,,-79500000.0,,748700000.0,-2239300000.0,182100000.0,1267500000.0,-2239300000.0,182100000.0,1267500000.0,-789700000.0,1007300000.0,1007300000.0,100800000.0,-13300000.0,,-1474700000.0,,-41400000.0,-141900000.0,-1500000000.0,,165100000.0,200300000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 13:11:22+00:00,25200000.0,15800000.0,66800000.0,34100000.0,,27900000.0,,0.0,-1769600000.0,-29400000.0,383000000.0,-1769600000.0,-29400000.0,383000000.0,-1416000000.0,266600000.0,266600000.0,29200000.0,5400000.0,,-1025000000.0,,-10100000.0,-36500000.0,-750000000.0,,9300000.0,7900000.0
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 18:15:07+00:00,99400000.0,716600000.0,89100000.0,129200000.0,0.0,-138000000.0,,743700000.0,-1223900000.0,17900000.0,1532500000.0,-1223900000.0,17900000.0,1532500000.0,326500000.0,1247000000.0,1247000000.0,194900000.0,48800000.0,,-1343400000.0,,-52000000.0,-114200000.0,-673000000.0,,184100000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2015.0,Q4,2015-10-01,2015-12-31,,24600000.0,168100000.0,,31700000.0,,-9100000.0,,,-172200000.0,39200000.0,391300000.0,-172200000.0,39200000.0,391300000.0,258300000.0,291700000.0,291700000.0,52400000.0,-3700000.0,,-168500000.0,,-15700000.0,-23900000.0,,,78800000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 16:25:57+00:00,74800000.0,548500000.0,89100000.0,97500000.0,,-128900000.0,,743700000.0,-1051700000.0,-21300000.0,1141200000.0,-1051700000.0,-21300000.0,1141200000.0,68200000.0,955300000.0,955300000.0,142500000.0,52500000.0,,-1174900000.0,,-36300000.0,-90300000.0,-673000000.0,,105300000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2015.0,Q3TTM,2014-10-01,2015-09-30,,99700000.0,666100000.0,89100000.0,129000000.0,,-50400000.0,,743700000.0,-1184500000.0,-112800000.0,1643700000.0,-1184500000.0,-112800000.0,1643700000.0,346400000.0,1261800000.0,1261800000.0,203600000.0,77300000.0,,-1332500000.0,,-100300000.0,-126800000.0,-673000000.0,,114300000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2015.0,Q3,2015-07-01,2015-09-30,,24900000.0,155200000.0,42800000.0,32400000.0,,33100000.0,,,-160000000.0,-20200000.0,463500000.0,-160000000.0,-20200000.0,463500000.0,283300000.0,359900000.0,359900000.0,13200000.0,8200000.0,,-168200000.0,,-12100000.0,-29600000.0,,,21500000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 15:37:39+00:00,49900000.0,393300000.0,46300000.0,65100000.0,,-162000000.0,,743700000.0,-891700000.0,-1100000.0,677700000.0,-891700000.0,-1100000.0,677700000.0,-215100000.0,595400000.0,595400000.0,129300000.0,44300000.0,,-1006700000.0,,-24200000.0,-60700000.0,-673000000.0,,83800000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2015.0,Q2TTM,2014-07-01,2015-06-30,,100100000.0,712800000.0,90900000.0,129300000.0,,-242300000.0,,743700000.0,-1170800000.0,-129900000.0,1414400000.0,-1170800000.0,-129900000.0,1414400000.0,113700000.0,1191900000.0,1191900000.0,235400000.0,79900000.0,,-1321400000.0,,-108900000.0,-124000000.0,-673000000.0,,103000000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2015.0,Q2,2015-04-01,2015-06-30,,25000000.0,349400000.0,1700000.0,33300000.0,,-172700000.0,,,-825900000.0,23300000.0,258800000.0,-825900000.0,23300000.0,258800000.0,-543800000.0,265000000.0,265000000.0,108200000.0,15000000.0,,-167900000.0,,-14000000.0,-29300000.0,-673000000.0,,66600000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:06:07+00:00,24900000.0,43900000.0,44600000.0,31800000.0,,10700000.0,,743700000.0,-65800000.0,-24400000.0,418900000.0,-65800000.0,-24400000.0,418900000.0,328700000.0,330400000.0,330400000.0,21100000.0,29300000.0,,-838800000.0,,-10200000.0,-31400000.0,,,17200000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2015.0,Q1TTM,2014-04-01,2015-03-31,,100300000.0,669600000.0,89200000.0,130300000.0,,-217300000.0,,743700000.0,-492100000.0,-194100000.0,1327300000.0,-492100000.0,-194100000.0,1327300000.0,641100000.0,1190700000.0,1190700000.0,123300000.0,74800000.0,,-1310600000.0,,-103900000.0,-135600000.0,,,45400000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:41:26+00:00,96100000.0,706700000.0,84800000.0,129200000.0,8800000.0,12700000.0,,0.0,-1620500000.0,53700000.0,1732000000.0,-1620500000.0,53700000.0,1732000000.0,165200000.0,1534100000.0,1534100000.0,-40100000.0,166700000.0,,-1787200000.0,,-55000000.0,-91800000.0,0.0,,191700000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2016.0,Q4,2016-10-01,2016-12-31,,24100000.0,161200000.0,,33700000.0,8800000.0,62200000.0,,,-179800000.0,117500000.0,499600000.0,-179800000.0,117500000.0,499600000.0,437300000.0,373400000.0,373400000.0,6200000.0,23100000.0,,-202900000.0,,-5200000.0,-28900000.0,,,142800000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 15:59:39+00:00,72000000.0,545500000.0,84800000.0,95500000.0,,-49500000.0,,,-1440700000.0,-63800000.0,1232400000.0,-1440700000.0,-63800000.0,1232400000.0,-272100000.0,1160700000.0,1160700000.0,-46300000.0,143600000.0,,-1584300000.0,,-49800000.0,-62900000.0,,,48900000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2016.0,Q3TTM,2015-10-01,2016-09-30,,96600000.0,713600000.0,84800000.0,127200000.0,,-58600000.0,,,-1612900000.0,-24600000.0,1623700000.0,-1612900000.0,-24600000.0,1623700000.0,-13800000.0,1452400000.0,1452400000.0,6100000.0,139900000.0,,-1752800000.0,,-65500000.0,-86800000.0,,,127700000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2016.0,Q3,2016-07-01,2016-09-30,,24000000.0,135200000.0,42400000.0,31200000.0,,78000000.0,,,-202800000.0,-16500000.0,478700000.0,-202800000.0,-16500000.0,478700000.0,259400000.0,472800000.0,472800000.0,-127300000.0,-200000.0,,-202600000.0,,-5700000.0,-23300000.0,,,12500000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 16:38:35+00:00,48000000.0,410300000.0,42400000.0,64300000.0,,-127500000.0,,,-1237900000.0,-47300000.0,753700000.0,-1237900000.0,-47300000.0,753700000.0,-531500000.0,687900000.0,687900000.0,81000000.0,143800000.0,,-1381700000.0,,-44100000.0,-39600000.0,,,36400000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2016.0,Q2TTM,2015-07-01,2016-06-30,,97500000.0,733600000.0,85200000.0,128400000.0,,-103500000.0,,,-1570100000.0,-28300000.0,1608500000.0,-1570100000.0,-28300000.0,1608500000.0,10100000.0,1339500000.0,1339500000.0,146600000.0,148300000.0,,-1718400000.0,,-71900000.0,-93100000.0,,,136700000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2016.0,Q2,2016-04-01,2016-06-30,,24000000.0,382200000.0,,30400000.0,,-184900000.0,,,-188600000.0,-20000000.0,223700000.0,-188600000.0,-20000000.0,223700000.0,15100000.0,320100000.0,320100000.0,34100000.0,13800000.0,,-202400000.0,,-5200000.0,-19400000.0,,,4600000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 14:59:24+00:00,24000000.0,28100000.0,42400000.0,33900000.0,,57400000.0,,,-1049300000.0,-27300000.0,530000000.0,-1049300000.0,-27300000.0,530000000.0,-546600000.0,367800000.0,367800000.0,46900000.0,130000000.0,,-1179300000.0,,-38900000.0,-20200000.0,,,31800000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2016.0,Q1TTM,2015-04-01,2016-03-31,,98500000.0,700800000.0,86900000.0,131300000.0,,-91300000.0,,,-2207400000.0,15000000.0,1643600000.0,-2207400000.0,15000000.0,1643600000.0,-548800000.0,1284400000.0,1284400000.0,220700000.0,149500000.0,,-1683900000.0,,-80700000.0,-103000000.0,-673000000.0,,198700000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 14:00:27+00:00,95500000.0,762800000.0,84800000.0,113000000.0,267600000.0,-106000000.0,,0.0,-1985300000.0,179900000.0,1751100000.0,-1985300000.0,179900000.0,1751100000.0,-54300000.0,4063400000.0,4063400000.0,-2414800000.0,8200000.0,,-1993500000.0,,-8300000.0,-81900000.0,0.0,,2500000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2017.0,Q4,2017-10-01,2017-12-31,,23700000.0,120100000.0,,27900000.0,267600000.0,22000000.0,,,-216800000.0,-20900000.0,460400000.0,-216800000.0,-20900000.0,460400000.0,222700000.0,2939200000.0,2939200000.0,-2552400000.0,7100000.0,,-223900000.0,,-700000.0,-28900000.0,,,-258900000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 17:01:08+00:00,71800000.0,642700000.0,84800000.0,85100000.0,,-128000000.0,,0.0,-1768500000.0,200800000.0,1290700000.0,-1768500000.0,200800000.0,1290700000.0,-277000000.0,1124200000.0,1124200000.0,137600000.0,1100000.0,,-1769600000.0,,-7600000.0,-53000000.0,,,261400000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2017.0,Q3TTM,2016-10-01,2017-09-30,,95900000.0,803900000.0,84800000.0,118800000.0,8800000.0,-65800000.0,,,-1948300000.0,318300000.0,1790300000.0,-1948300000.0,318300000.0,1790300000.0,160300000.0,1497600000.0,1497600000.0,143800000.0,24200000.0,,-1972500000.0,,-12800000.0,-81900000.0,,,404200000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2017.0,Q3,2017-07-01,2017-09-30,,23800000.0,166500000.0,42400000.0,26900000.0,,38400000.0,,,-234400000.0,-4000000.0,507300000.0,-234400000.0,-4000000.0,507300000.0,268900000.0,308600000.0,308600000.0,109600000.0,-10900000.0,,-223500000.0,,-4800000.0,-15400000.0,,,16200000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 14:12:03+00:00,48000000.0,476200000.0,42400000.0,58200000.0,,-166400000.0,,0.0,-1534100000.0,204800000.0,783400000.0,-1534100000.0,204800000.0,783400000.0,-545900000.0,815600000.0,815600000.0,28000000.0,12000000.0,,-1546100000.0,,-2800000.0,-37600000.0,,,245200000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2017.0,Q2TTM,2016-07-01,2017-06-30,,96100000.0,772600000.0,84800000.0,123100000.0,8800000.0,-26200000.0,,,-1916700000.0,305800000.0,1761700000.0,-1916700000.0,305800000.0,1761700000.0,150800000.0,1661800000.0,1661800000.0,-93100000.0,34900000.0,,-1951600000.0,,-13700000.0,-89800000.0,,,400500000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2017.0,Q2,2017-04-01,2017-06-30,,24000000.0,466100000.0,,28800000.0,,-218400000.0,,,-210400000.0,-19400000.0,264000000.0,-210400000.0,-19400000.0,264000000.0,34200000.0,415800000.0,415800000.0,13800000.0,13100000.0,,-223500000.0,,-2500000.0,-17600000.0,,,700000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 16:50:56+00:00,24000000.0,10100000.0,42400000.0,29400000.0,,52000000.0,,,-1323700000.0,224200000.0,519400000.0,-1323700000.0,224200000.0,519400000.0,-580100000.0,399800000.0,399800000.0,14200000.0,-1100000.0,,-1322600000.0,,-300000.0,-20000000.0,,,244500000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2017.0,Q1TTM,2016-04-01,2017-03-31,,96100000.0,688700000.0,84800000.0,124700000.0,8800000.0,7300000.0,,,-1894900000.0,305200000.0,1721400000.0,-1894900000.0,305200000.0,1721400000.0,131700000.0,1566100000.0,1566100000.0,-72800000.0,35600000.0,,-1930500000.0,,-16400000.0,-91600000.0,,,404400000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 14:00:27+00:00,130000000.0,577400000.0,108300000.0,118700000.0,20700000.0,49700000.0,,1571900000.0,-1080000000.0,-1889600000.0,2440800000.0,-1080000000.0,-1889600000.0,2440800000.0,-528800000.0,1963700000.0,1963700000.0,178700000.0,-49500000.0,,-2149900000.0,,-1805400000.0,-116700000.0,-452500000.0,,11800000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2018.0,Q4,2018-10-01,2018-12-31,,59000000.0,166800000.0,23500000.0,32900000.0,20700000.0,-100900000.0,,386600000.0,-312200000.0,-1850700000.0,510400000.0,-312200000.0,-1850700000.0,510400000.0,-1652500000.0,387000000.0,387000000.0,132400000.0,3500000.0,,-249800000.0,,-1800400000.0,-55800000.0,-452500000.0,,-15200000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-06 17:30:29+00:00,71000000.0,410600000.0,84800000.0,85800000.0,,150600000.0,,1185300000.0,-767800000.0,-38900000.0,1930400000.0,-767800000.0,-38900000.0,1930400000.0,1123700000.0,1576700000.0,1576700000.0,46300000.0,-53000000.0,,-1900100000.0,,-5000000.0,-60900000.0,0.0,,27000000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2018.0,Q3TTM,2017-10-01,2018-09-30,,94700000.0,530700000.0,84800000.0,113700000.0,267600000.0,172600000.0,,1185300000.0,-984600000.0,-59800000.0,2390800000.0,-984600000.0,-59800000.0,2390800000.0,1346400000.0,4515900000.0,4515900000.0,-2506100000.0,-45900000.0,,-2124000000.0,,-5700000.0,-89800000.0,,,-231900000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2018.0,Q3,2018-07-01,2018-09-30,,23700000.0,137800000.0,42400000.0,30200000.0,,54700000.0,,-1900000.0,-257500000.0,-31200000.0,582600000.0,-257500000.0,-31200000.0,582600000.0,293900000.0,411800000.0,411800000.0,62200000.0,-18000000.0,,-237600000.0,,-3100000.0,-31300000.0,,,3200000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-07 14:54:09+00:00,47300000.0,272800000.0,42400000.0,55600000.0,,95900000.0,,1187200000.0,-510300000.0,-7700000.0,1347800000.0,-510300000.0,-7700000.0,1347800000.0,829800000.0,1164900000.0,1164900000.0,-15900000.0,-35000000.0,,-1662500000.0,,-1900000.0,-29600000.0,0.0,,23800000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2018.0,Q2TTM,2017-07-01,2018-06-30,,94800000.0,559400000.0,84800000.0,110400000.0,267600000.0,156300000.0,,1187200000.0,-961500000.0,-32600000.0,2315500000.0,-961500000.0,-32600000.0,2315500000.0,1321400000.0,4412700000.0,4412700000.0,-2458700000.0,-38800000.0,,-2109900000.0,,-7400000.0,-73900000.0,,,-218900000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2018.0,Q2,2018-04-01,2018-06-30,,23600000.0,264000000.0,,27500000.0,,-60800000.0,,1187200000.0,925000000.0,9700000.0,522800000.0,925000000.0,9700000.0,522800000.0,1457500000.0,566100000.0,566100000.0,-33600000.0,-24500000.0,,-237700000.0,,-1100000.0,-11400000.0,,,22200000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 17:25:00+00:00,23700000.0,8800000.0,42400000.0,28100000.0,,156700000.0,,0.0,-1435300000.0,-17400000.0,825000000.0,-1435300000.0,-17400000.0,825000000.0,-627700000.0,598800000.0,598800000.0,17700000.0,-10500000.0,,-1424800000.0,,-800000.0,-18200000.0,0.0,,1600000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2018.0,Q1TTM,2017-04-01,2018-03-31,,95200000.0,761500000.0,84800000.0,111700000.0,267600000.0,-1300000.0,,,-2096900000.0,-61700000.0,2056700000.0,-2096900000.0,-61700000.0,2056700000.0,-101900000.0,4262400000.0,4262400000.0,-2411300000.0,-1200000.0,,-2095700000.0,,-8800000.0,-80100000.0,,,-240400000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2019.0,Q4,2019-10-01,2019-12-31,,78100000.0,40600000.0,23900000.0,38000000.0,89600000.0,131000000.0,,-38900000.0,-363300000.0,-15900000.0,719700000.0,-363300000.0,-15900000.0,719700000.0,340500000.0,469000000.0,469000000.0,3600000.0,36200000.0,,-268100000.0,,-5600000.0,-66400000.0,-92500000.0,,-33500000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 14:00:27+00:00,314700000.0,591200000.0,146300000.0,158600000.0,89600000.0,-34600000.0,,0.0,-2340800000.0,-152600000.0,2672800000.0,-2340800000.0,-152600000.0,2672800000.0,179400000.0,2115800000.0,2115800000.0,118300000.0,16800000.0,,-1695900000.0,,-15400000.0,-245600000.0,-661700000.0,,18800000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2019.0,Q3TTM,2018-10-01,2019-09-30,,295600000.0,717400000.0,145900000.0,153500000.0,20700000.0,-266500000.0,,425500000.0,-2289700000.0,-1987400000.0,2463500000.0,-2289700000.0,-1987400000.0,2463500000.0,-1813600000.0,2033800000.0,2033800000.0,247100000.0,-15900000.0,,-1677600000.0,,-1810200000.0,-235000000.0,-1021700000.0,,37100000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2019.0,Q3,2019-07-01,2019-09-30,,79800000.0,176700000.0,42300000.0,41400000.0,,24200000.0,,-200600000.0,-490200000.0,-46800000.0,810200000.0,-490200000.0,-46800000.0,810200000.0,273200000.0,636300000.0,636300000.0,28500000.0,-21700000.0,,-267900000.0,,-1500000.0,-57600000.0,,,12300000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-06 17:30:29+00:00,236600000.0,550600000.0,122400000.0,120600000.0,,-165600000.0,,38900000.0,-1977500000.0,-136700000.0,1953100000.0,-1977500000.0,-136700000.0,1953100000.0,-161100000.0,1646800000.0,1646800000.0,114700000.0,-19400000.0,,-1427800000.0,,-9800000.0,-179200000.0,-569200000.0,,52300000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2019.0,Q2TTM,2018-07-01,2019-06-30,,239500000.0,678500000.0,146000000.0,142300000.0,20700000.0,-236000000.0,,624200000.0,-2057000000.0,-1971800000.0,2235900000.0,-2057000000.0,-1971800000.0,2235900000.0,-1792900000.0,1809300000.0,1809300000.0,280800000.0,-12200000.0,,-1647300000.0,,-1811800000.0,-208700000.0,-1021700000.0,,28000000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2019.0,Q2,2019-04-01,2019-06-30,,76100000.0,373900000.0,24700000.0,46300000.0,,-237800000.0,,-222800000.0,-489600000.0,-41300000.0,473700000.0,-489600000.0,-41300000.0,473700000.0,-57200000.0,514600000.0,514600000.0,74500000.0,1000000.0,,-267800000.0,,-2700000.0,-72500000.0,,,33900000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-07 14:54:09+00:00,156800000.0,373900000.0,80100000.0,79200000.0,,-189800000.0,,239500000.0,-1487300000.0,-89900000.0,1142900000.0,-1487300000.0,-89900000.0,1142900000.0,-434300000.0,1010500000.0,1010500000.0,86200000.0,2300000.0,,-1159900000.0,,-8300000.0,-121600000.0,-569200000.0,,40000000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 13:18:36+00:00,80700000.0,0.0,55400000.0,32900000.0,,48000000.0,,462300000.0,-997700000.0,-48600000.0,669200000.0,-997700000.0,-48600000.0,669200000.0,-377100000.0,495900000.0,495900000.0,11700000.0,1300000.0,,-892100000.0,,-5600000.0,-49100000.0,-569200000.0,,6100000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2019.0,Q1TTM,2018-04-01,2019-03-31,,187000000.0,568600000.0,121300000.0,123500000.0,20700000.0,-59000000.0,,2034200000.0,-642400000.0,-1920800000.0,2285000000.0,-642400000.0,-1920800000.0,2285000000.0,-278200000.0,1860800000.0,1860800000.0,172700000.0,-37700000.0,,-1617200000.0,,-1810200000.0,-147600000.0,-1021700000.0,,16300000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2020.0,Q1TTM,2019-04-01,2020-03-31,,311300000.0,630200000.0,133300000.0,161000000.0,89600000.0,-240900000.0,,-462300000.0,-2757000000.0,-147000000.0,2760700000.0,-2757000000.0,-147000000.0,2760700000.0,-143300000.0,2386700000.0,2386700000.0,142600000.0,3800000.0,,-2001400000.0,,-12200000.0,-239300000.0,-297100000.0,,14900000.0,
CME Group Inc,CME,LCZ7XYGSLJUHFXXNXD88,1156375,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 13:18:36+00:00,77300000.0,39000000.0,42400000.0,35300000.0,,-158300000.0,,,-1413900000.0,-43000000.0,757100000.0,-1413900000.0,-43000000.0,757100000.0,-699800000.0,766800000.0,766800000.0,36000000.0,-11700000.0,,-1197600000.0,,-2400000.0,-42800000.0,-204600000.0,,2200000.0,
