company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2014.0,Q2,2014-04-01,2014-06-30,,-300000.0,86200000.0,5300000.0,42500000.0,,1800000.0,-39100000.0,14200000.0,181500000.0,-87600000.0,-27700000.0,169700000.0,-87600000.0,-27700000.0,169700000.0,56200000.0,-119400000.0,-119400000.0,285700000.0,3200000.0,,,-16100000.0,,-32900000.0,,-270400000.0,5500000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-24 13:11:53+00:00,-400000.0,180600000.0,21300000.0,85000000.0,,1800000.0,-134400000.0,49600000.0,181500000.0,-314400000.0,-42200000.0,284000000.0,-314400000.0,-42200000.0,284000000.0,-70800000.0,29000000.0,29000000.0,304400000.0,13300000.0,,,-32700000.0,,-55600000.0,,-526100000.0,13800000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2014.0,Q1TTM,2013-04-01,2014-03-31,,-494700000.0,548300000.0,44900000.0,153500000.0,267400000.0,2100000.0,-107700000.0,148400000.0,,-753400000.0,-284700000.0,1096600000.0,-753400000.0,-284700000.0,1096600000.0,60600000.0,747500000.0,747500000.0,303300000.0,27600000.0,3200000.0,,-66400000.0,1000000.0,-78600000.0,-500000.0,-862500000.0,17000000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2014.0,Q1,2014-01-01,2014-03-31,2015-04-24 13:42:22+00:00,-100000.0,94400000.0,16000000.0,42500000.0,,0.0,-95300000.0,35400000.0,0.0,-226800000.0,-14500000.0,114300000.0,-226800000.0,-14500000.0,114300000.0,-127000000.0,148400000.0,148400000.0,18700000.0,10100000.0,,,-16600000.0,,-22700000.0,,-255700000.0,8300000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2015.0,FY,2015-01-01,2015-12-31,2017-02-13 17:11:08+00:00,-98300000.0,192300000.0,42800000.0,193100000.0,,-42200000.0,-282900000.0,,58700000.0,-554100000.0,-211400000.0,798100000.0,-554100000.0,-211400000.0,798100000.0,-9600000.0,135400000.0,135400000.0,752500000.0,37300000.0,0.0,,-69400000.0,-31200000.0,-102900000.0,-82000000.0,-498700000.0,21000000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2015.0,Q4,2015-10-01,2015-12-31,,-23100000.0,56400000.0,5400000.0,50100000.0,,-15400000.0,-136200000.0,,8100000.0,-109900000.0,-42700000.0,116800000.0,-109900000.0,-42700000.0,116800000.0,-51200000.0,136300000.0,136300000.0,66600000.0,12200000.0,,,-17800000.0,-17000000.0,-23600000.0,,-112400000.0,21000000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-26 13:10:05+00:00,-75200000.0,135900000.0,37400000.0,143000000.0,,-26800000.0,-146700000.0,,50600000.0,-444200000.0,-168700000.0,681300000.0,-444200000.0,-168700000.0,681300000.0,41600000.0,-900000.0,-900000.0,685900000.0,25100000.0,,,-51600000.0,-14200000.0,-79300000.0,-82000000.0,-386300000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2015.0,Q3TTM,2014-10-01,2015-09-30,,-78100000.0,193300000.0,42800000.0,189400000.0,,-43100000.0,-238100000.0,-72500000.0,227000000.0,-542800000.0,-187000000.0,802900000.0,-542800000.0,-187000000.0,802900000.0,30000000.0,133300000.0,133300000.0,718300000.0,-27100000.0,700000.0,,-68400000.0,6300000.0,-115900000.0,-82000000.0,-519800000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2015.0,Q3,2015-07-01,2015-09-30,,-74800000.0,58400000.0,16000000.0,48900000.0,,-5600000.0,-65400000.0,,36700000.0,-122600000.0,-142400000.0,173900000.0,-122600000.0,-142400000.0,173900000.0,-96700000.0,-86000000.0,-86000000.0,276400000.0,12500000.0,,,-18100000.0,-14200000.0,-21700000.0,-4000000.0,-149700000.0,-31700000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-27 10:44:05+00:00,-400000.0,77500000.0,21400000.0,94100000.0,,-21200000.0,-81300000.0,,13900000.0,-321600000.0,-26300000.0,507400000.0,-321600000.0,-26300000.0,507400000.0,138300000.0,85100000.0,85100000.0,409500000.0,12600000.0,,,-33500000.0,,-57600000.0,-78000000.0,-236600000.0,31700000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2015.0,Q2TTM,2014-07-01,2015-06-30,,-13300000.0,145400000.0,42800000.0,183200000.0,,-42100000.0,-135400000.0,-49600000.0,8800000.0,-591600000.0,-147400000.0,883400000.0,-591600000.0,-147400000.0,883400000.0,102300000.0,350600000.0,350600000.0,485000000.0,-35700000.0,700000.0,,-67000000.0,-31200000.0,-128600000.0,-78000000.0,-370100000.0,25000000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2015.0,Q2,2015-04-01,2015-06-30,,-200000.0,68500000.0,5400000.0,48000000.0,,-3700000.0,33700000.0,,-144400000.0,-272500000.0,-23000000.0,393400000.0,-272500000.0,-23000000.0,393400000.0,94200000.0,-54700000.0,-54700000.0,366400000.0,-1000000.0,,,-16700000.0,,-28400000.0,-78000000.0,-32400000.0,5600000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 09:38:34+00:00,-200000.0,9000000.0,16000000.0,46100000.0,,-17500000.0,-115000000.0,,158300000.0,-49100000.0,-3300000.0,114000000.0,-49100000.0,-3300000.0,114000000.0,44100000.0,139800000.0,139800000.0,43100000.0,13600000.0,,,-16800000.0,,-29200000.0,0.0,-204200000.0,26100000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2015.0,Q1TTM,2014-04-01,2015-03-31,,-13400000.0,163100000.0,42700000.0,177700000.0,,-36600000.0,-208200000.0,-35400000.0,334700000.0,-406700000.0,-152100000.0,659700000.0,-406700000.0,-152100000.0,659700000.0,64300000.0,285900000.0,285900000.0,404300000.0,-31500000.0,700000.0,,-66400000.0,-31200000.0,-133100000.0,,-608100000.0,24900000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2016.0,Q4,2016-10-01,2016-12-31,,-300000.0,51200000.0,13100000.0,52700000.0,,-18400000.0,-75400000.0,,1100000.0,-191700000.0,-155900000.0,202400000.0,-191700000.0,-155900000.0,202400000.0,-164500000.0,159600000.0,159600000.0,65500000.0,1600000.0,1200000.0,-900000.0,-19300000.0,-121100000.0,-35700000.0,,-175100000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2016.0,FY,2016-01-01,2016-12-31,2017-02-13 17:11:08+00:00,-203700000.0,169200000.0,50200000.0,213400000.0,,-18400000.0,-521600000.0,,546500000.0,-149800000.0,-423900000.0,546600000.0,-149800000.0,-423900000.0,546600000.0,-45500000.0,531400000.0,531400000.0,323400000.0,35200000.0,1200000.0,,-74600000.0,-121100000.0,-100300000.0,-250000000.0,-406900000.0,0.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 10:23:02+00:00,-203400000.0,118000000.0,37100000.0,160700000.0,,,-446200000.0,,545400000.0,41900000.0,-268000000.0,344200000.0,41900000.0,-268000000.0,344200000.0,119000000.0,371800000.0,371800000.0,257900000.0,33600000.0,0.0,900000.0,-55300000.0,,-64600000.0,-250000000.0,-231800000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2016.0,Q3TTM,2015-10-01,2016-09-30,,-226500000.0,174400000.0,42500000.0,210800000.0,,-15400000.0,-582400000.0,,553500000.0,-68000000.0,-310700000.0,461000000.0,-68000000.0,-310700000.0,461000000.0,67800000.0,508100000.0,508100000.0,324500000.0,45800000.0,,900000.0,-73100000.0,-17000000.0,-88200000.0,-250000000.0,-344200000.0,21000000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2016.0,Q3,2016-07-01,2016-09-30,,-200000.0,23800000.0,14800000.0,53200000.0,,,-96500000.0,,30300000.0,-20500000.0,-26400000.0,188100000.0,-20500000.0,-26400000.0,188100000.0,132300000.0,96400000.0,96400000.0,135000000.0,10500000.0,,-8900000.0,-19500000.0,,-26200000.0,,-41800000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 10:11:59+00:00,-203200000.0,94200000.0,22300000.0,107500000.0,,,-349700000.0,,515100000.0,62400000.0,-241600000.0,156100000.0,62400000.0,-241600000.0,156100000.0,-13300000.0,275400000.0,275400000.0,122900000.0,23100000.0,,9800000.0,-35800000.0,,-38400000.0,-250000000.0,-190000000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2016.0,Q2TTM,2015-07-01,2016-06-30,,-301100000.0,209000000.0,43700000.0,206500000.0,,-21000000.0,-551300000.0,,559900000.0,-170100000.0,-426700000.0,446800000.0,-170100000.0,-426700000.0,446800000.0,-161200000.0,325700000.0,325700000.0,465900000.0,47800000.0,,9800000.0,-71700000.0,-31200000.0,-83700000.0,-254000000.0,-452100000.0,-10700000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2016.0,Q2,2016-04-01,2016-06-30,,-200000.0,67300000.0,5700000.0,54500000.0,,,-154600000.0,,-10500000.0,-40200000.0,-18100000.0,88900000.0,-40200000.0,-18100000.0,88900000.0,42000000.0,159200000.0,159200000.0,29800000.0,4200000.0,,11400000.0,-17800000.0,,-17900000.0,6500000.0,-22600000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 10:43:57+00:00,-203000000.0,26900000.0,16600000.0,53000000.0,,,-195100000.0,,525600000.0,102600000.0,-223500000.0,67200000.0,102600000.0,-223500000.0,67200000.0,-55300000.0,116200000.0,116200000.0,93100000.0,18900000.0,,-1600000.0,-18000000.0,,-20500000.0,-256500000.0,-167400000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2016.0,Q1TTM,2015-04-01,2016-03-31,,-301100000.0,210200000.0,43400000.0,200000000.0,,-24700000.0,-363000000.0,,426000000.0,-402400000.0,-431600000.0,751300000.0,-402400000.0,-431600000.0,751300000.0,-109000000.0,111800000.0,111800000.0,802500000.0,42600000.0,,-1600000.0,-70600000.0,-31200000.0,-94200000.0,-338500000.0,-461900000.0,-5100000.0
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2017.0,Q3TTM,2016-10-01,2017-09-30,,-20600000.0,166800000.0,55900000.0,208200000.0,,-18400000.0,-401700000.0,,35600000.0,-448000000.0,-254900000.0,729200000.0,-448000000.0,-254900000.0,729200000.0,29500000.0,571500000.0,571500000.0,351200000.0,600000.0,-6800000.0,21600000.0,-76800000.0,-121100000.0,-106400000.0,,-407400000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2017.0,Q3,2017-07-01,2017-09-30,,-2600000.0,37600000.0,14900000.0,52200000.0,,,-69900000.0,,3500000.0,-16100000.0,-34000000.0,209800000.0,-16100000.0,-34000000.0,209800000.0,170500000.0,94100000.0,94100000.0,133400000.0,-400000.0,-8000000.0,10800000.0,-19200000.0,,-23400000.0,,,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2017.0,Q3YTD,2017-01-01,2017-09-30,2017-10-26 10:23:02+00:00,-20300000.0,115600000.0,42800000.0,155500000.0,,,-326300000.0,,34500000.0,-256300000.0,-99000000.0,526800000.0,-256300000.0,-99000000.0,526800000.0,194000000.0,411900000.0,411900000.0,285700000.0,-1000000.0,-8000000.0,22500000.0,-57500000.0,,-70700000.0,0.0,-232300000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2017.0,Q2TTM,2016-07-01,2017-06-30,,-18200000.0,153000000.0,55800000.0,209200000.0,,-18400000.0,-428300000.0,,62400000.0,-452400000.0,-247300000.0,707500000.0,-452400000.0,-247300000.0,707500000.0,-8700000.0,573800000.0,573800000.0,352800000.0,11500000.0,1200000.0,1900000.0,-77100000.0,-121100000.0,-109200000.0,,-449200000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2017.0,Q2,2017-04-01,2017-06-30,,-12100000.0,58300000.0,12900000.0,52300000.0,,,-117400000.0,,-79000000.0,-89400000.0,-36700000.0,176400000.0,-89400000.0,-36700000.0,176400000.0,60200000.0,139700000.0,139700000.0,101800000.0,-500000.0,,9900000.0,-19000000.0,,-24600000.0,9100000.0,,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2017.0,Q2YTD,2017-01-01,2017-06-30,2017-07-28 10:11:59+00:00,-17700000.0,78000000.0,27900000.0,103300000.0,,,-256400000.0,,31000000.0,-240200000.0,-65000000.0,317000000.0,-240200000.0,-65000000.0,317000000.0,23500000.0,317800000.0,317800000.0,152300000.0,-600000.0,,11700000.0,-38300000.0,,-47300000.0,0.0,-232300000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2017.0,Q1TTM,2016-04-01,2017-03-31,,-6300000.0,162000000.0,48600000.0,211400000.0,,-18400000.0,-465500000.0,,130900000.0,-403200000.0,-228700000.0,620000000.0,-403200000.0,-228700000.0,620000000.0,-26900000.0,593300000.0,593300000.0,280800000.0,16200000.0,1200000.0,3400000.0,-75900000.0,-121100000.0,-102500000.0,-2600000.0,-471800000.0,
C R Bard Inc,BCR,549300XS4HD3R8MDYK78,9892,2017.0,Q1,2017-01-01,2017-03-31,2017-04-27 10:43:57+00:00,-5600000.0,19700000.0,15000000.0,51000000.0,,,-139000000.0,,110000000.0,-150800000.0,-28300000.0,140600000.0,-150800000.0,-28300000.0,140600000.0,-36700000.0,178100000.0,178100000.0,50500000.0,-100000.0,,1800000.0,-19300000.0,,-22700000.0,-9100000.0,-232300000.0,
