company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
New York Times Co,NYT,,71691,2013.0,FY,,2013-12-29,2015-02-24 17:17:58+00:00,90982000.0,202303000.0,107734000.0,870982000.0,-402611000.0,482745000.0,48256000.0,58007000.0,65859000.0,138000.0,91629000.0,125871000.0,1584338000.0,,684142000.0,216368000.0,,713356000.0,3624000.0,179989000.0,534930000.0,36230000.0,,,,164701000.0,158435000.0,20250000.0,,1283518000.0,21000.0,364880000.0,2572552000.0,842910000.0,1172267000.0,348511000.0,842910000.0,846534000.0,1726018000.0,2572552000.0,686929000.0,1377507000.0,,-86253000.0
New York Times Co,NYT,,71691,2013.0,Q3,,2013-09-29,2013-11-07 16:10:15+00:00,83980000.0,164282000.0,121284000.0,,-498355000.0,390008000.0,45546000.0,58006000.0,58214000.0,131000.0,70651000.0,124524000.0,,,682983000.0,201549000.0,8502000.0,721171000.0,3007000.0,267933000.0,748902000.0,46522000.0,,97640000.0,30963000.0,165130000.0,145289000.0,,,1223945000.0,,382795000.0,2628270000.0,683074000.0,1147963000.0,365015000.0,683074000.0,686081000.0,1942189000.0,2628270000.0,759136000.0,1577174000.0,,-88062000.0
New York Times Co,NYT,,71691,2013.0,Q2,,2013-06-30,2013-08-08 16:49:28+00:00,79944000.0,191869000.0,119403000.0,,-505040000.0,358601000.0,42947000.0,67280000.0,58214000.0,13355000.0,73119000.0,121433000.0,,,694158000.0,210233000.0,9365000.0,822414000.0,3068000.0,276253000.0,750365000.0,47088000.0,,,,163781000.0,145258000.0,,,1254155000.0,,388370000.0,2647621000.0,701671000.0,1053507000.0,353101000.0,701671000.0,704739000.0,1942882000.0,2647621000.0,771700000.0,1589781000.0,,-90391000.0
New York Times Co,NYT,,71691,2013.0,Q1,,2013-03-31,2013-08-08 16:49:28+00:00,88513000.0,190813000.0,119405000.0,,-509938000.0,308014000.0,42783000.0,69114000.0,58214000.0,360000.0,60959000.0,120275000.0,,,698071000.0,231010000.0,11448000.0,842383000.0,3062000.0,279926000.0,773117000.0,56038000.0,,,,165613000.0,144576000.0,,,1234023000.0,,366805000.0,2630539000.0,673362000.0,991332000.0,338351000.0,673362000.0,676424000.0,1954115000.0,2630539000.0,796824000.0,1615764000.0,,-93506000.0
New York Times Co,NYT,,71691,2014.0,FY,,2014-12-28,2016-02-24 12:57:55+00:00,94401000.0,212690000.0,124740000.0,853363000.0,-533795000.0,176607000.0,54469000.0,58736000.0,63640000.0,7214000.0,91755000.0,116422000.0,1519121000.0,,426458000.0,189889000.0,,665758000.0,2021000.0,252587000.0,703384000.0,32780000.0,,,,193723000.0,107775000.0,25635000.0,,1291907000.0,223662000.0,636743000.0,2566474000.0,726328000.0,1148095000.0,600508000.0,726328000.0,728349000.0,1838125000.0,2566474000.0,752621000.0,1237617000.0,,-86253000.0
New York Times Co,NYT,,71691,2014.0,Q3,,2014-09-28,2014-11-05 16:39:14+00:00,87295000.0,160333000.0,126621000.0,,-380854000.0,414591000.0,54580000.0,58889000.0,65859000.0,,71627000.0,119463000.0,,,425281000.0,218498000.0,,674513000.0,3665000.0,153719000.0,457743000.0,47614000.0,,,,192094000.0,117664000.0,25501000.0,,1263769000.0,244083000.0,371925000.0,2444110000.0,851242000.0,1085823000.0,588515000.0,851242000.0,854907000.0,1589203000.0,2444110000.0,683774000.0,1000688000.0,,-86253000.0
New York Times Co,NYT,,71691,2014.0,Q2,,2014-06-29,2014-08-05 16:47:40+00:00,83818000.0,159694000.0,97698000.0,,-394740000.0,374626000.0,52596000.0,58998000.0,65859000.0,,67034000.0,125283000.0,,,442396000.0,251912000.0,,687724000.0,3606000.0,163067000.0,494030000.0,35598000.0,,,,192218000.0,118908000.0,25284000.0,,1282327000.0,244074000.0,383227000.0,2464492000.0,853930000.0,1044288000.0,551622000.0,853930000.0,857536000.0,1606956000.0,2464492000.0,732480000.0,1055334000.0,,-86253000.0
New York Times Co,NYT,,71691,2014.0,Q1,,2014-03-30,2014-05-06 15:41:45+00:00,91689000.0,175696000.0,101423000.0,,-398717000.0,308689000.0,50597000.0,60525000.0,65859000.0,,54509000.0,125928000.0,,,441272000.0,282726000.0,,699411000.0,3734000.0,175272000.0,520777000.0,38173000.0,,,,191565000.0,145011000.0,24803000.0,,1279201000.0,244069000.0,419715000.0,2507837000.0,844828000.0,1032935000.0,552215000.0,844828000.0,848562000.0,1659275000.0,2507837000.0,775491000.0,1107060000.0,,-86253000.0
New York Times Co,NYT,,71691,2015.0,FY,,2015-12-27,2017-02-22 17:31:08+00:00,96082000.0,207180000.0,120686000.0,856974000.0,-509094000.0,105776000.0,163256000.0,60184000.0,,,98256000.0,109085000.0,1489413000.0,,242851000.0,313951000.0,,632439000.0,1704000.0,309142000.0,690576000.0,22507000.0,,,,190541000.0,92223000.0,19430000.0,,1328744000.0,188377000.0,507639000.0,2417690000.0,826751000.0,862532000.0,563585000.0,826751000.0,828455000.0,1589235000.0,2417690000.0,922719000.0,1025650000.0,,-156155000.0
New York Times Co,NYT,,71691,2015.0,Q3,,2015-09-27,2015-11-04 15:43:51+00:00,83457000.0,157570000.0,104608000.0,,-497513000.0,144606000.0,163005000.0,60222000.0,63640000.0,,75501000.0,110469000.0,,,430007000.0,251456000.0,,638836000.0,1682000.0,238596000.0,672297000.0,26764000.0,,,,186474000.0,95302000.0,22017000.0,,1283533000.0,0.0,499486000.0,2339914000.0,816838000.0,914083000.0,323788000.0,816838000.0,818520000.0,1521394000.0,2339914000.0,786995000.0,1197606000.0,,-132187000.0
New York Times Co,NYT,,71691,2015.0,Q2,,2015-06-28,2015-08-06 15:37:14+00:00,81957000.0,154609000.0,101190000.0,,-502562000.0,155001000.0,159605000.0,60111000.0,63640000.0,,67099000.0,110314000.0,,,428821000.0,248071000.0,,646101000.0,1732000.0,246046000.0,684901000.0,26129000.0,,,,193020000.0,98266000.0,23534000.0,,1280671000.0,0.0,499750000.0,2366215000.0,842138000.0,922663000.0,310357000.0,842138000.0,843870000.0,1522345000.0,2366215000.0,797451000.0,1211988000.0,,-95576000.0
New York Times Co,NYT,,71691,2015.0,Q1,,2015-03-29,2015-05-06 15:23:56+00:00,86361000.0,165902000.0,107224000.0,,-509304000.0,266175000.0,156217000.0,61719000.0,63640000.0,,52134000.0,108633000.0,,,427670000.0,204552000.0,,656100000.0,1862000.0,252021000.0,696220000.0,23601000.0,,,,194970000.0,99126000.0,26235000.0,,1270952000.0,0.0,398317000.0,2360146000.0,827830000.0,943870000.0,307438000.0,827830000.0,829692000.0,1530454000.0,2360146000.0,760176000.0,1223016000.0,,-90035000.0
New York Times Co,NYT,,71691,2016.0,FY,,2016-12-25,2018-02-27 15:28:24+00:00,104463000.0,197355000.0,131125000.0,903736000.0,-479816000.0,100692000.0,166931000.0,66686000.0,,,96463000.0,134517000.0,1500479000.0,,246978000.0,202913000.0,,596743000.0,-3571000.0,301342000.0,616789000.0,32648000.0,,,,153702000.0,78647000.0,15948000.0,,1331911000.0,,449535000.0,2185395000.0,847815000.0,796178000.0,398737000.0,847815000.0,844244000.0,1341151000.0,2185395000.0,792474000.0,942414000.0,,-171211000.0
New York Times Co,NYT,,71691,2016.0,Q3,,2016-09-25,2016-11-03 16:33:44+00:00,92467000.0,152589000.0,152912000.0,,-495821000.0,156938000.0,162964000.0,63645000.0,,,74791000.0,122940000.0,,,245922000.0,213165000.0,,602140000.0,-4015000.0,301578000.0,659091000.0,50097000.0,,,,154307000.0,85888000.0,14061000.0,,1301254000.0,188993000.0,589065000.0,2356880000.0,797186000.0,962750000.0,572808000.0,797186000.0,793171000.0,1563709000.0,2356880000.0,791990000.0,990901000.0,,-171211000.0
New York Times Co,NYT,,71691,2016.0,Q2,,2016-06-26,2016-07-29 15:34:43+00:00,75251000.0,149957000.0,130294000.0,,-500065000.0,400062000.0,160502000.0,62812000.0,,,69076000.0,119765000.0,,,244898000.0,200677000.0,,611135000.0,-3892000.0,303441000.0,673513000.0,46309000.0,,,,155081000.0,85462000.0,15173000.0,,1313817000.0,188784000.0,327641000.0,2329241000.0,803043000.0,939142000.0,526217000.0,803043000.0,799151000.0,1530090000.0,2329241000.0,778964000.0,1003873000.0,,-171211000.0
New York Times Co,NYT,,71691,2016.0,Q1,,2016-03-27,2016-05-05 15:44:28+00:00,85887000.0,170018000.0,122318000.0,,-504003000.0,185693000.0,157875000.0,64051000.0,,,52303000.0,110291000.0,,12250000.0,243907000.0,263079000.0,,621696000.0,-3611000.0,305812000.0,676896000.0,32484000.0,,,,152731000.0,84966000.0,21536000.0,,1314030000.0,188579000.0,436397000.0,2311987000.0,796691000.0,846128000.0,513138000.0,796691000.0,793080000.0,1518907000.0,2311987000.0,844163000.0,1005769000.0,,-171211000.0
New York Times Co,NYT,,71691,2017.0,FY,,2017-12-31,2019-02-26 15:29:17+00:00,125479000.0,184885000.0,110510000.0,945401000.0,-423029000.0,182911000.0,181383000.0,,,,104614000.0,143549000.0,1586340000.0,,250209000.0,241411000.0,,640939000.0,84000.0,153046000.0,454238000.0,50463000.0,75054000.0,,,171136000.0,82313000.0,22851000.0,,1310136000.0,0.0,308589000.0,2099780000.0,897279000.0,749699000.0,415657000.0,897279000.0,897363000.0,1202417000.0,2099780000.0,709142000.0,786760000.0,,-171211000.0
New York Times Co,NYT,,71691,2017.0,Q3,,2017-09-24,2017-11-01 15:07:01+00:00,116724000.0,142323000.0,134411000.0,,-460522000.0,244667000.0,176933000.0,76886000.0,,,90651000.0,143171000.0,,,249375000.0,262254000.0,,618835000.0,-4000.0,290473000.0,573502000.0,26462000.0,,,,156462000.0,78735000.0,17869000.0,,1373478000.0,,336442000.0,2238958000.0,918678000.0,767763000.0,418672000.0,918678000.0,918674000.0,1320284000.0,2238958000.0,852360000.0,901612000.0,,-171211000.0
New York Times Co,NYT,,71691,2017.0,Q2,,2017-06-25,2017-08-01 15:06:28+00:00,94332000.0,149553000.0,140444000.0,,-468261000.0,204142000.0,172980000.0,79139000.0,,,84541000.0,138795000.0,,,248568000.0,237396000.0,,595079000.0,-3677000.0,294630000.0,589251000.0,25667000.0,,,,153861000.0,74867000.0,13476000.0,,1354195000.0,,382569000.0,2195168000.0,887703000.0,775407000.0,398456000.0,887703000.0,884026000.0,1311142000.0,2195168000.0,824682000.0,912686000.0,,-171211000.0
New York Times Co,NYT,,71691,2017.0,Q1,,2017-03-26,2017-05-03 14:16:30+00:00,101924000.0,176913000.0,141731000.0,,-474251000.0,150964000.0,167467000.0,82545000.0,,,61645000.0,136391000.0,,,247785000.0,225823000.0,,588505000.0,-3637000.0,298376000.0,603201000.0,31008000.0,,,,153200000.0,74432000.0,16797000.0,,1338595000.0,,392249000.0,2170226000.0,860600000.0,767931000.0,387845000.0,860600000.0,856963000.0,1313263000.0,2170226000.0,813790000.0,925418000.0,,-171211000.0
New York Times Co,NYT,,71691,2018.0,FY,,2018-12-30,2019-11-06 15:07:12+00:00,111553000.0,222464000.0,119534000.0,,-517724000.0,241504000.0,223712000.0,,,,104543000.0,140282000.0,,,,213558000.0,,638846000.0,1860000.0,128431000.0,403331000.0,33328000.0,84044000.0,,,182060000.0,77847000.0,25349000.0,,1506004000.0,253630000.0,371301000.0,2197123000.0,1040781000.0,893946000.0,673304000.0,1040781000.0,1042641000.0,1154482000.0,2197123000.0,664331000.0,481178000.0,,-171211000.0
New York Times Co,NYT,,71691,2018.0,Q3,,2018-09-30,2018-11-02 14:47:35+00:00,113848000.0,157861000.0,116137000.0,,-501556000.0,206179000.0,221892000.0,,,,91108000.0,141273000.0,,,245932000.0,240055000.0,,645964000.0,83000.0,146682000.0,409033000.0,43666000.0,81869000.0,,,184777000.0,76790000.0,26709000.0,,1457463000.0,,348222000.0,2141388000.0,1006588000.0,782637000.0,402962000.0,1006588000.0,1006671000.0,1134717000.0,2141388000.0,712787000.0,731755000.0,,-171211000.0
New York Times Co,NYT,,71691,2018.0,Q2,,2018-07-01,2018-08-08 15:18:04+00:00,105389000.0,137909000.0,103916000.0,,-507281000.0,236511000.0,218977000.0,,,,70149000.0,141742000.0,,,251911000.0,248848000.0,,645567000.0,85000.0,148686000.0,428590000.0,34722000.0,82410000.0,,,184325000.0,77066000.0,27021000.0,,1439121000.0,,293791000.0,2099122000.0,979606000.0,729954000.0,361864000.0,979606000.0,979691000.0,1119431000.0,2099122000.0,723601000.0,757567000.0,,-171211000.0
New York Times Co,NYT,,71691,2018.0,Q1,,2018-04-01,2018-05-04 13:36:13+00:00,114220000.0,151416000.0,103457000.0,,-509322000.0,213814000.0,216401000.0,85361000.0,,,67391000.0,145612000.0,,,251092000.0,237392000.0,,645519000.0,86000.0,149335000.0,440916000.0,51564000.0,,,,179221000.0,76580000.0,23387000.0,,1422123000.0,,299834000.0,2097094000.0,957991000.0,740015000.0,370429000.0,957991000.0,958077000.0,1139017000.0,2097094000.0,711560000.0,768588000.0,,-171211000.0
New York Times Co,NYT,,71691,2019.0,FY,,2019-12-29,2020-05-07 15:02:20+00:00,116571000.0,213402000.0,123840000.0,,-494976000.0,230431000.0,225532000.0,,,,108865000.0,138674000.0,,,,251696000.0,,627121000.0,1860000.0,115229000.0,351343000.0,42124000.0,88419000.0,,,239587000.0,126237000.0,29089000.0,,1612658000.0,,201785000.0,2089138000.0,1172003000.0,716831000.0,437695000.0,1172003000.0,1173863000.0,915275000.0,2089138000.0,745186000.0,477580000.0,,-171211000.0
New York Times Co,NYT,,71691,2019.0,Q3,,2019-09-29,2019-11-06 15:07:12+00:00,106867000.0,167081000.0,120904000.0,,-506455000.0,283795000.0,220784000.0,,,,99055000.0,137256000.0,,,,217265000.0,,627059000.0,1860000.0,124412000.0,370963000.0,50108000.0,86748000.0,,,239680000.0,126450000.0,31442000.0,,1552788000.0,246208000.0,376863000.0,2254961000.0,1095906000.0,909289000.0,659782000.0,1095906000.0,1097766000.0,1157195000.0,2254961000.0,718613000.0,497413000.0,,-171211000.0
New York Times Co,NYT,,71691,2019.0,Q2,,2019-06-30,2019-08-07 14:58:02+00:00,101259000.0,162791000.0,114173000.0,,-507984000.0,255790000.0,217844000.0,,,,74153000.0,139850000.0,,,,162911000.0,,633049000.0,1860000.0,125093000.0,381982000.0,47459000.0,87681000.0,,,222729000.0,107539000.0,28899000.0,,1544694000.0,254378000.0,427797000.0,2206368000.0,1083343000.0,922736000.0,631644000.0,1083343000.0,1085203000.0,1121165000.0,2206368000.0,650583000.0,489521000.0,,-171211000.0
New York Times Co,NYT,,71691,2019.0,Q1,,2019-03-31,2019-05-08 15:02:04+00:00,106237000.0,180055000.0,114698000.0,,-513802000.0,235674000.0,215108000.0,,,,68107000.0,138949000.0,,,,185083000.0,,635444000.0,1860000.0,127101000.0,392669000.0,56090000.0,92739000.0,,,223865000.0,105769000.0,24225000.0,,1527859000.0,254530000.0,388077000.0,2194563000.0,1057954000.0,884121000.0,636311000.0,1057954000.0,1059814000.0,1134749000.0,2194563000.0,674998000.0,498438000.0,,-171211000.0
New York Times Co,NYT,,71691,2020.0,Q1,,2020-03-29,2020-05-07 15:02:20+00:00,99162000.0,157680000.0,112185000.0,,-490033000.0,218316000.0,217485000.0,,,,60581000.0,138450000.0,,,,251926000.0,,622113000.0,1860000.0,113480000.0,340748000.0,31209000.0,99116000.0,,,243804000.0,118104000.0,29834000.0,,1635473000.0,,216658000.0,2023470000.0,1191714000.0,653697000.0,371044000.0,1191714000.0,1193574000.0,829896000.0,2023470000.0,747660000.0,458852000.0,,-171211000.0
