company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
New York Times Co,NYT,,71691,2016.0,FY,2015-12-28,2016-12-25,2019-02-26 15:29:17+00:00,0.18,0.18,0.16,61723000.0,0.18,,4421000.0,,23832000.0,26105000.0,-2273000.0,29068000.0,-5236000.0,629355000.0,1555342000.0,-11074000.0,6730000.0,,,,16518000.0,728338000.0,629355000.0,925987000.0,34805000.0,-36273000.0,813309000.0,112678000.0,-82152000.0,30526000.0,1555342000.0,161500000.0,161128000.0,162817000.0
New York Times Co,NYT,,71691,2016.0,Q4,2016-09-26,2016-12-25,,0.23,0.23,0.04,15720000.0,0.23,,13377000.0,,37627000.0,39900000.0,-2273000.0,37144000.0,483000.0,162160000.0,505036000.0,-11074000.0,29000.0,-65386000.0,,,1714000.0,193427000.0,162160000.0,277490000.0,7850000.0,5572000.0,210890000.0,66629000.0,-13352000.0,53277000.0,439650000.0,161500000.0,161128000.0,162817000.0
New York Times Co,NYT,,71691,2016.0,Q3,2016-06-27,2016-09-25,2017-11-01 15:07:01+00:00,0.0,0.0,0.08,15384000.0,0.0,,121000.0,,283000.0,283000.0,0.0,406000.0,-123000.0,156616000.0,341997000.0,,-5000000.0,21550000.0,,,2949000.0,184596000.0,156616000.0,206931000.0,9032000.0,463000.0,197929000.0,8973000.0,-8569000.0,404000.0,363547000.0,,161185000.0,162945000.0
New York Times Co,NYT,,71691,2016.0,Q3YTD,2015-12-28,2016-09-25,,-0.05,-0.05,0.12,46003000.0,-0.05,,-8956000.0,,-13795000.0,-13795000.0,,-8076000.0,-5719000.0,467195000.0,1050306000.0,,6701000.0,65386000.0,,,14804000.0,534911000.0,467195000.0,648497000.0,26955000.0,-41845000.0,602419000.0,46049000.0,-68800000.0,-22751000.0,1115692000.0,,161185000.0,162945000.0
New York Times Co,NYT,,71691,2016.0,Q3TTM,2015-09-28,2016-09-25,,0.26,0.26,0.16,61577000.0,0.26,,19050000.0,,37884000.0,37884000.0,,43617000.0,-5733000.0,623567000.0,1470316000.0,,11059000.0,90062000.0,,,14804000.0,715628000.0,623567000.0,936811000.0,34910000.0,-41870000.0,803068000.0,133714000.0,-76780000.0,56934000.0,1560378000.0,,161185000.0,162945000.0
New York Times Co,NYT,,71691,2016.0,Q2,2016-03-28,2016-06-26,2017-08-01 15:06:28+00:00,0.0,0.0,0.0,15147000.0,0.0,,124000.0,,-492000.0,-492000.0,,-211000.0,-281000.0,152717000.0,350635000.0,,11701000.0,21995000.0,,,11855000.0,172069000.0,152717000.0,219913000.0,9097000.0,-412000.0,210772000.0,9141000.0,-9509000.0,-368000.0,372630000.0,,161128000.0,161128000.0
New York Times Co,NYT,,71691,2016.0,Q2YTD,2015-12-28,2016-06-26,,-0.05,-0.05,0.04,30619000.0,-0.05,,-9077000.0,,-14078000.0,-14078000.0,,-8482000.0,-5596000.0,310579000.0,708309000.0,,11701000.0,43836000.0,,,11855000.0,350315000.0,310579000.0,441566000.0,17923000.0,-42308000.0,404490000.0,37076000.0,-60231000.0,-23155000.0,752145000.0,,161128000.0,161128000.0
New York Times Co,NYT,,71691,2016.0,Q2TTM,2015-06-29,2016-06-26,,0.32,0.32,0.12,61562000.0,0.32,,22540000.0,,46966000.0,46966000.0,,52626000.0,-5660000.0,618982000.0,1474380000.0,,16059000.0,89855000.0,,,11855000.0,709103000.0,618982000.0,945253000.0,35005000.0,-42163000.0,798579000.0,146674000.0,-77168000.0,69506000.0,1564235000.0,,161128000.0,161128000.0
New York Times Co,NYT,,71691,2016.0,Q1,2015-12-28,2016-03-27,2017-05-03 14:16:30+00:00,-0.05,-0.05,0.04,15472000.0,-0.05,,-9201000.0,,-13586000.0,-13586000.0,,-8271000.0,-5315000.0,157862000.0,357674000.0,,,21841000.0,,,0.0,178246000.0,157862000.0,221653000.0,8826000.0,-41896000.0,193718000.0,27935000.0,-50722000.0,-22787000.0,379515000.0,165400000.0,161003000.0,161003000.0
New York Times Co,NYT,,71691,2016.0,Q1TTM,2015-03-30,2016-03-27,,0.42,0.42,0.16,62225000.0,0.42,,34116000.0,,63677000.0,63677000.0,,69237000.0,-5560000.0,619038000.0,1485472000.0,,4358000.0,89019000.0,,,,713286000.0,619038000.0,955453000.0,35684000.0,-42107000.0,779869000.0,175584000.0,-77791000.0,97793000.0,1574491000.0,165400000.0,161003000.0,161003000.0
New York Times Co,NYT,,71691,2017.0,FY,2016-12-26,2017-12-31,2020-02-27 15:23:40+00:00,0.03,0.03,0.16,61871000.0,0.03,,103956000.0,,6837000.0,7268000.0,-431000.0,4296000.0,2541000.0,252656000.0,1665549000.0,-64225000.0,359366000.0,,,,0.0,815065000.0,252656000.0,1412893000.0,19783000.0,18641000.0,1236302000.0,176591000.0,-65367000.0,111224000.0,1665549000.0,143200000.0,161926000.0,164263000.0
New York Times Co,NYT,,71691,2017.0,Q4,2017-09-25,2017-12-31,,-0.35,-0.35,0.04,14910000.0,-0.34,,63094000.0,,-57839000.0,-57907000.0,57000.0,-56813000.0,-1026000.0,-200489000.0,532169000.0,-67805000.0,359366000.0,-51204000.0,,,,216698000.0,-200489000.0,681454000.0,4665000.0,-12823000.0,590974000.0,90480000.0,-85293000.0,5187000.0,480965000.0,143200000.0,161926000.0,164263000.0
New York Times Co,NYT,,71691,2017.0,Q3,2017-06-26,2017-09-24,2018-11-02 14:47:35+00:00,0.2,0.2,0.08,15677000.0,0.2,,23420000.0,,36002000.0,36490000.0,-488000.0,32329000.0,3673000.0,150154000.0,383093000.0,1193000.0,0.0,,,,,185442000.0,150154000.0,232939000.0,4660000.0,31557000.0,201119000.0,31820000.0,28090000.0,59910000.0,383093000.0,161600000.0,162173000.0,164405000.0
New York Times Co,NYT,,71691,2017.0,Q3YTD,2016-12-26,2017-09-24,,0.38,0.38,0.12,46961000.0,0.37,,40862000.0,,64676000.0,65175000.0,-488000.0,61109000.0,3567000.0,453145000.0,1133380000.0,3580000.0,,51204000.0,,,,598367000.0,453145000.0,731439000.0,15118000.0,31464000.0,645328000.0,86111000.0,19926000.0,106037000.0,1184584000.0,161600000.0,162173000.0,164405000.0
New York Times Co,NYT,,71691,2017.0,Q3TTM,2016-09-26,2017-09-24,,0.61,0.61,0.16,62681000.0,0.6,,54239000.0,,102303000.0,105075000.0,-2761000.0,98253000.0,4050000.0,615305000.0,1638416000.0,-7494000.0,29000.0,-14182000.0,,,1714000.0,791794000.0,615305000.0,1008929000.0,22968000.0,37036000.0,856218000.0,152740000.0,6574000.0,159314000.0,1624234000.0,161600000.0,162173000.0,164405000.0
New York Times Co,NYT,,71691,2017.0,Q2,2017-03-27,2017-06-25,2018-08-08 15:18:04+00:00,0.1,0.1,0.0,15131000.0,0.09,,6700000.0,,15559000.0,15570000.0,,15599000.0,-40000.0,149694000.0,380286000.0,1193000.0,,24803000.0,,,,213788000.0,149694000.0,255395000.0,5133000.0,-266000.0,228919000.0,26476000.0,-4206000.0,22270000.0,405089000.0,156000000.0,161787000.0,163808000.0
New York Times Co,NYT,,71691,2017.0,Q2YTD,2016-12-26,2017-06-25,,0.18,0.18,0.04,31284000.0,0.17,,17442000.0,,28674000.0,28685000.0,,28780000.0,-106000.0,302991000.0,750287000.0,2387000.0,,51204000.0,,,,412925000.0,302991000.0,498500000.0,10458000.0,-93000.0,444209000.0,54291000.0,-8164000.0,46127000.0,801491000.0,156000000.0,161787000.0,163808000.0
New York Times Co,NYT,,71691,2017.0,Q2TTM,2016-06-27,2017-06-25,,0.41,0.41,0.16,62388000.0,0.4,,30940000.0,,66584000.0,68868000.0,-2273000.0,66330000.0,254000.0,621767000.0,1597320000.0,-8687000.0,-4971000.0,7368000.0,,,4663000.0,790948000.0,621767000.0,982921000.0,27340000.0,5942000.0,853028000.0,129893000.0,-30085000.0,99808000.0,1604688000.0,156000000.0,161787000.0,163808000.0
New York Times Co,NYT,,71691,2017.0,Q1,2016-12-26,2017-03-26,2018-05-04 13:36:13+00:00,0.08,0.08,0.04,16153000.0,0.08,,10742000.0,,13115000.0,13115000.0,,13181000.0,-66000.0,153297000.0,370001000.0,1194000.0,,26401000.0,,,,199137000.0,153297000.0,243105000.0,5325000.0,173000.0,215290000.0,27815000.0,-3958000.0,23857000.0,396402000.0,164800000.0,161402000.0,162592000.0
New York Times Co,NYT,,71691,2017.0,Q1TTM,2016-03-28,2017-03-26,,0.31,0.31,0.16,62404000.0,0.31,,24364000.0,,50533000.0,52806000.0,-2273000.0,50520000.0,13000.0,624790000.0,1567669000.0,-9880000.0,6730000.0,4560000.0,,,16518000.0,749229000.0,624790000.0,947439000.0,31304000.0,5796000.0,834881000.0,112558000.0,-35388000.0,77170000.0,1572229000.0,164800000.0,161402000.0,162592000.0
New York Times Co,NYT,,71691,2018.0,FY,2018-01-01,2018-12-30,2020-02-27 15:23:40+00:00,0.76,0.76,0.16,59011000.0,0.75,,48631000.0,,127460000.0,127460000.0,0.0,125684000.0,1776000.0,273498000.0,1744094000.0,-8274000.0,375827000.0,,,,0.0,845591000.0,273498000.0,1470596000.0,16566000.0,10764000.0,1280429000.0,190167000.0,-14076000.0,176091000.0,1744094000.0,165400000.0,164845000.0,166939000.0
New York Times Co,NYT,,71691,2018.0,Q4,2018-10-01,2018-12-30,,0.34,0.34,0.04,15042000.0,0.33,,23288000.0,,56976000.0,56977000.0,,55199000.0,1777000.0,-11439000.0,501380000.0,-2048000.0,191983000.0,,,,,231127000.0,-11439000.0,512819000.0,3127000.0,10773000.0,438152000.0,74667000.0,5598000.0,80265000.0,501380000.0,165400000.0,164845000.0,166939000.0
New York Times Co,NYT,,71691,2018.0,Q3,2018-07-02,2018-09-30,2019-11-06 15:07:12+00:00,0.15,0.15,0.04,14847000.0,0.15,,10092000.0,,24974000.0,24974000.0,,24976000.0,-2000.0,67493000.0,417346000.0,-2335000.0,91090000.0,,,,0.0,202473000.0,67493000.0,349853000.0,4026000.0,-16000.0,308410000.0,41443000.0,-6377000.0,35066000.0,417346000.0,166500000.0,165064000.0,166966000.0
New York Times Co,NYT,,71691,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.42,0.42,0.12,43969000.0,0.42,,25343000.0,,70484000.0,70483000.0,,70485000.0,-1000.0,284937000.0,1242714000.0,-6226000.0,183844000.0,,,,,614464000.0,284937000.0,957777000.0,13439000.0,-9000.0,842277000.0,115500000.0,-19674000.0,95826000.0,1242714000.0,166500000.0,165064000.0,166966000.0
New York Times Co,NYT,,71691,2018.0,Q3TTM,2017-09-25,2018-09-30,,0.07,0.07,0.16,58879000.0,0.08,,88437000.0,,12645000.0,12576000.0,57000.0,13672000.0,-1027000.0,84448000.0,1774883000.0,-74031000.0,543210000.0,-51204000.0,,,,831162000.0,84448000.0,1639231000.0,18104000.0,-12832000.0,1433251000.0,205980000.0,-104967000.0,101013000.0,1723679000.0,166500000.0,165064000.0,166966000.0
New York Times Co,NYT,,71691,2018.0,Q2,2018-04-02,2018-07-01,2019-08-07 14:58:02+00:00,0.14,0.14,0.04,14081000.0,0.14,,10000000.0,,23596000.0,23595000.0,,23597000.0,-1000.0,63103000.0,413308000.0,-1863000.0,92754000.0,,,,,203368000.0,63103000.0,350205000.0,4536000.0,-8000.0,310203000.0,40002000.0,-6407000.0,33595000.0,413308000.0,168600000.0,165027000.0,166899000.0
New York Times Co,NYT,,71691,2018.0,Q2YTD,2018-01-01,2018-07-01,,0.27,0.27,0.08,29122000.0,0.27,,15251000.0,,45510000.0,45509000.0,,45509000.0,1000.0,217444000.0,825368000.0,-3891000.0,92754000.0,,,,,411991000.0,217444000.0,607924000.0,9413000.0,7000.0,533867000.0,74057000.0,-13297000.0,60760000.0,825368000.0,168600000.0,165027000.0,166899000.0
New York Times Co,NYT,,71691,2018.0,Q2TTM,2017-06-26,2018-07-01,,0.12,0.12,0.2,59709000.0,0.13,,101765000.0,,23673000.0,24092000.0,-431000.0,21025000.0,2648000.0,167109000.0,1740630000.0,-70503000.0,452120000.0,-51204000.0,,,,814131000.0,167109000.0,1522317000.0,18738000.0,18741000.0,1325960000.0,196357000.0,-70500000.0,125857000.0,1689426000.0,168600000.0,165027000.0,166899000.0
New York Times Co,NYT,,71691,2018.0,Q1,2018-01-01,2018-04-01,2019-05-08 15:02:04+00:00,0.13,0.13,0.04,15041000.0,0.13,,5251000.0,,21914000.0,21914000.0,,21912000.0,2000.0,154341000.0,412060000.0,-2028000.0,,,,,,208623000.0,154341000.0,257719000.0,4877000.0,15000.0,223664000.0,34055000.0,-6890000.0,27165000.0,412060000.0,168600000.0,164094000.0,166237000.0
New York Times Co,NYT,,71691,2018.0,Q1TTM,2017-03-27,2018-04-01,,0.08,0.08,0.16,60759000.0,0.08,,98465000.0,,15636000.0,16067000.0,-431000.0,13027000.0,2609000.0,253700000.0,1707608000.0,-67447000.0,359366000.0,-26401000.0,,,,824551000.0,253700000.0,1427507000.0,19335000.0,18483000.0,1244676000.0,182831000.0,-68299000.0,114532000.0,1681207000.0,168600000.0,164094000.0,166237000.0
New York Times Co,NYT,,71691,2019.0,Q4,2019-09-30,2019-12-29,,0.41,0.41,0.05,15113000.0,0.4,,7720000.0,-74820000.0,68212000.0,68197000.0,,68212000.0,,-98528000.0,508363000.0,-1800000.0,213734000.0,,,-23728000.0,,398627000.0,-98528000.0,606891000.0,248000.0,,528926000.0,77965000.0,-2048000.0,75917000.0,508363000.0,166600000.0,166042000.0,167545000.0
New York Times Co,NYT,,71691,2019.0,FY,2018-12-31,2019-12-29,2020-02-27 15:23:40+00:00,0.84,0.84,0.2,60661000.0,0.83,,24494000.0,,139966000.0,139966000.0,0.0,139966000.0,0.0,282285000.0,1812184000.0,-7302000.0,422025000.0,,,,4008000.0,867623000.0,282285000.0,1529899000.0,3820000.0,0.0,1354317000.0,175582000.0,-11122000.0,164460000.0,1812184000.0,166600000.0,166042000.0,167545000.0
New York Times Co,NYT,,71691,2019.0,Q3,2019-07-01,2019-09-29,2019-11-06 15:07:12+00:00,0.1,0.1,0.05,15450000.0,0.1,,6070000.0,,16427000.0,16427000.0,,16427000.0,0.0,72399000.0,428501000.0,-1834000.0,104332000.0,,,,4008000.0,207226000.0,72399000.0,356102000.0,755000.0,0.0,331016000.0,25086000.0,-2589000.0,22497000.0,428501000.0,164300000.0,166148000.0,167555000.0
New York Times Co,NYT,,71691,2019.0,Q3YTD,2018-12-31,2019-09-29,,0.43,0.43,0.15,45548000.0,0.43,,16774000.0,74820000.0,71754000.0,71769000.0,,71754000.0,,380813000.0,1303821000.0,-5502000.0,208291000.0,,,23728000.0,4008000.0,468996000.0,380813000.0,923008000.0,3572000.0,,825391000.0,97617000.0,-9074000.0,88543000.0,1303821000.0,164300000.0,166148000.0,167555000.0
New York Times Co,NYT,,71691,2019.0,Q3TTM,2018-10-01,2019-09-29,,0.77,0.77,0.19,60590000.0,0.76,,40062000.0,74820000.0,128730000.0,128746000.0,,126953000.0,1777000.0,369374000.0,1805201000.0,-7550000.0,400274000.0,,,23728000.0,4008000.0,700123000.0,369374000.0,1435827000.0,6699000.0,10773000.0,1263543000.0,172284000.0,-3476000.0,168808000.0,1805201000.0,164300000.0,166148000.0,167555000.0
New York Times Co,NYT,,71691,2019.0,Q2YTD,2018-12-31,2019-06-30,,0.33,0.33,0.1,30098000.0,0.33,,10704000.0,74820000.0,55327000.0,55342000.0,,55327000.0,,308414000.0,875320000.0,-3668000.0,103959000.0,,,23728000.0,,261770000.0,308414000.0,566906000.0,2817000.0,,494375000.0,72531000.0,-6485000.0,66046000.0,875320000.0,167800000.0,166152000.0,167549000.0
New York Times Co,NYT,,71691,2019.0,Q2TTM,2018-07-02,2019-06-30,,0.82,0.82,0.18,59987000.0,0.81,,44084000.0,74820000.0,137277000.0,137293000.0,,135502000.0,1775000.0,364468000.0,1794046000.0,-8051000.0,387032000.0,,,23728000.0,,695370000.0,364468000.0,1429578000.0,9970000.0,10757000.0,1240937000.0,188641000.0,-7264000.0,181377000.0,1794046000.0,167800000.0,166152000.0,167549000.0
New York Times Co,NYT,,71691,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 14:58:02+00:00,0.15,0.15,0.05,15180000.0,0.15,,9400000.0,,25171000.0,25186000.0,,25171000.0,0.0,69055000.0,436258000.0,-1833000.0,103959000.0,,,,,210131000.0,69055000.0,367203000.0,1514000.0,0.0,329270000.0,37933000.0,-3347000.0,34586000.0,436258000.0,167800000.0,166152000.0,167549000.0
New York Times Co,NYT,,71691,2019.0,Q1,2018-12-31,2019-03-31,2020-05-07 15:02:20+00:00,0.18,0.18,0.05,14918000.0,0.18,,1304000.0,74820000.0,30156000.0,30156000.0,,30156000.0,,239359000.0,439062000.0,-1835000.0,,,,23728000.0,,51639000.0,239359000.0,199703000.0,1303000.0,,165105000.0,34598000.0,-3138000.0,31460000.0,439062000.0,167500000.0,165674000.0,167129000.0
New York Times Co,NYT,,71691,2019.0,Q1TTM,2018-04-02,2019-03-31,,0.81,0.81,0.17,58888000.0,0.8,,44684000.0,74820000.0,135702000.0,135702000.0,,133928000.0,1774000.0,358516000.0,1771096000.0,-8081000.0,375827000.0,,,23728000.0,,688607000.0,358516000.0,1412580000.0,12992000.0,10749000.0,1221870000.0,190710000.0,-10324000.0,180386000.0,1771096000.0,167500000.0,165674000.0,167129000.0
New York Times Co,NYT,,71691,2020.0,Q1,2019-12-30,2020-03-29,2020-05-07 15:02:20+00:00,0.2,0.2,0.06,15185000.0,0.2,,6006000.0,73796000.0,32854000.0,32854000.0,,32854000.0,,243672000.0,443636000.0,-2314000.0,,,,30802000.0,,52861000.0,243672000.0,199964000.0,-13854000.0,,172644000.0,27320000.0,11540000.0,38860000.0,443636000.0,164300000.0,166549000.0,167845000.0
New York Times Co,NYT,,71691,2020.0,Q1TTM,2019-04-01,2020-03-29,,0.86,0.86,0.21,60928000.0,0.85,,29196000.0,-1024000.0,142664000.0,142664000.0,,142664000.0,,286598000.0,1816758000.0,-7781000.0,422025000.0,,,7074000.0,4008000.0,868845000.0,286598000.0,1530160000.0,-11337000.0,,1361856000.0,168304000.0,3556000.0,171860000.0,1816758000.0,164300000.0,166549000.0,167845000.0
