company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2017.0,Q3,,2017-03-31,2017-05-10 07:24:17+00:00,229000000.0,1326000000.0,1214000000.0,-1045000000.0,1850000000.0,0.0,12403000000.0,435000000.0,3859000000.0,2316000000.0,273000000.0,2010000000.0,,1961000000.0,278000000.0,536000000.0,82000000.0,305000000.0,586000000.0,583000000.0,442000000.0,328000000.0,20000000.0,0.0,-219000000.0,,14886000000.0,11139000000.0,3762000000.0,2461000000.0,11139000000.0,11417000000.0,3449000000.0,14886000000.0,9163000000.0,988000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2017.0,Q2,,2016-12-31,2017-02-10 06:22:41+00:00,240000000.0,1528000000.0,1121000000.0,-1289000000.0,1564000000.0,0.0,12457000000.0,404000000.0,3791000000.0,2298000000.0,268000000.0,1932000000.0,,1981000000.0,273000000.0,549000000.0,40000000.0,315000000.0,499000000.0,560000000.0,385000000.0,331000000.0,20000000.0,0.0,-213000000.0,,14527000000.0,10955000000.0,3591000000.0,2325000000.0,10955000000.0,11228000000.0,3279000000.0,14527000000.0,8955000000.0,954000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2017.0,Q1,,2016-09-30,2016-11-08 07:17:01+00:00,240000000.0,1294000000.0,1136000000.0,-986000000.0,1499000000.0,0.0,12440000000.0,401000000.0,3889000000.0,2381000000.0,377000000.0,2269000000.0,,2367000000.0,216000000.0,628000000.0,171000000.0,332000000.0,535000000.0,510000000.0,407000000.0,336000000.0,20000000.0,0.0,76000000.0,,15269000000.0,11530000000.0,3328000000.0,2287000000.0,11530000000.0,11746000000.0,3503000000.0,15269000000.0,9574000000.0,1216000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2018.0,FY,,2018-06-30,2019-08-13 07:10:07+00:00,605000000.0,1612000000.0,1340000000.0,-874000000.0,2034000000.0,0.0,12328000000.0,516000000.0,5218000000.0,2671000000.0,1490000000.0,393000000.0,376000000.0,2560000000.0,1186000000.0,279000000.0,389000000.0,245000000.0,372000000.0,372000000.0,831000000.0,430000000.0,20000000.0,,-2163000000.0,462000000.0,16346000000.0,9291000000.0,4394000000.0,3295000000.0,9291000000.0,10477000000.0,5849000000.0,16346000000.0,9392000000.0,2554000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2018.0,Q3,,2018-03-31,2018-05-11 06:23:10+00:00,230000000.0,1328000000.0,1223000000.0,-829000000.0,2112000000.0,0.0,12316000000.0,448000000.0,3724000000.0,2226000000.0,184000000.0,957000000.0,,1642000000.0,296000000.0,370000000.0,55000000.0,301000000.0,546000000.0,566000000.0,467000000.0,354000000.0,20000000.0,,-1792000000.0,,13372000000.0,9695000000.0,3986000000.0,2467000000.0,9695000000.0,9991000000.0,3361000000.0,13372000000.0,7744000000.0,894000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2018.0,Q2,,2017-12-31,2018-02-09 06:11:02+00:00,216000000.0,1379000000.0,1113000000.0,-832000000.0,1856000000.0,0.0,12356000000.0,390000000.0,3917000000.0,2281000000.0,187000000.0,2019000000.0,,1631000000.0,298000000.0,349000000.0,59000000.0,305000000.0,483000000.0,551000000.0,444000000.0,360000000.0,20000000.0,,-664000000.0,,14359000000.0,10860000000.0,3718000000.0,2270000000.0,10860000000.0,11158000000.0,3181000000.0,14359000000.0,9010000000.0,911000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2018.0,Q1,,2017-09-30,2017-11-09 19:02:27+00:00,235000000.0,1365000000.0,1146000000.0,-852000000.0,1877000000.0,0.0,12346000000.0,448000000.0,3922000000.0,2301000000.0,281000000.0,2044000000.0,,1636000000.0,283000000.0,553000000.0,73000000.0,313000000.0,526000000.0,588000000.0,438000000.0,362000000.0,20000000.0,,-581000000.0,,14662000000.0,10913000000.0,3768000000.0,2417000000.0,10913000000.0,11196000000.0,3446000000.0,14662000000.0,9258000000.0,1029000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2019.0,FY,,2019-06-30,2020-05-08 06:50:31+00:00,411000000.0,1544000000.0,1328000000.0,-1126000000.0,1643000000.0,0.0,12249000000.0,428000000.0,5147000000.0,2426000000.0,1004000000.0,335000000.0,348000000.0,2554000000.0,1167000000.0,269000000.0,295000000.0,266000000.0,515000000.0,724000000.0,930000000.0,495000000.0,,,-1979000000.0,449000000.0,15711000000.0,9144000000.0,4050000000.0,3340000000.0,9144000000.0,10311000000.0,5400000000.0,15711000000.0,9107000000.0,2060000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2019.0,Q3,,2019-03-31,2019-05-10 07:16:42+00:00,432000000.0,1631000000.0,1364000000.0,-1019000000.0,1648000000.0,0.0,12235000000.0,460000000.0,5223000000.0,2514000000.0,868000000.0,347000000.0,404000000.0,2557000000.0,1169000000.0,257000000.0,321000000.0,237000000.0,564000000.0,745000000.0,913000000.0,495000000.0,0.0,,-1927000000.0,678000000.0,16058000000.0,9289000000.0,4247000000.0,3679000000.0,9289000000.0,10458000000.0,5600000000.0,16058000000.0,9254000000.0,1921000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2019.0,Q2,,2018-12-31,2019-02-08 06:23:05+00:00,625000000.0,1853000000.0,1243000000.0,-1076000000.0,1618000000.0,0.0,12277000000.0,430000000.0,5225000000.0,2571000000.0,936000000.0,345000000.0,400000000.0,2517000000.0,1170000000.0,228000000.0,384000000.0,237000000.0,558000000.0,670000000.0,912000000.0,524000000.0,0.0,,-1937000000.0,744000000.0,16227000000.0,9264000000.0,4429000000.0,3712000000.0,9264000000.0,10434000000.0,5793000000.0,16227000000.0,9281000000.0,2081000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2019.0,Q1,,2018-09-30,2018-11-08 06:35:16+00:00,537000000.0,1648000000.0,1258000000.0,-970000000.0,1886000000.0,0.0,12263000000.0,436000000.0,5153000000.0,2607000000.0,1186000000.0,390000000.0,388000000.0,2512000000.0,1169000000.0,260000000.0,401000000.0,241000000.0,547000000.0,643000000.0,897000000.0,485000000.0,0.0,,-2032000000.0,671000000.0,16288000000.0,9261000000.0,4469000000.0,3545000000.0,9261000000.0,10430000000.0,5858000000.0,16288000000.0,9307000000.0,2313000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2020.0,Q3,,2020-03-31,2020-05-08 06:50:31+00:00,342000000.0,1237000000.0,981000000.0,-1466000000.0,1388000000.0,0.0,12143000000.0,387000000.0,3831000000.0,1846000000.0,1115000000.0,325000000.0,363000000.0,2225000000.0,736000000.0,306000000.0,238000000.0,248000000.0,753000000.0,979000000.0,2154000000.0,1570000000.0,,,-2845000000.0,0.0,14428000000.0,7832000000.0,3741000000.0,2689000000.0,7832000000.0,8568000000.0,5860000000.0,14428000000.0,8462000000.0,3171000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2020.0,Q2,,2019-12-31,2020-02-07 07:06:56+00:00,375000000.0,1570000000.0,1072000000.0,-1117000000.0,1272000000.0,0.0,12189000000.0,411000000.0,4976000000.0,2257000000.0,1201000000.0,325000000.0,358000000.0,2476000000.0,1169000000.0,283000000.0,268000000.0,258000000.0,518000000.0,869000000.0,2247000000.0,1701000000.0,,,-2114000000.0,0.0,16282000000.0,8958000000.0,3718000000.0,2727000000.0,8958000000.0,10127000000.0,6155000000.0,16282000000.0,10088000000.0,3428000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2020.0,Q1,,2019-09-30,2019-11-08 07:01:35+00:00,406000000.0,1540000000.0,1167000000.0,-1266000000.0,1441000000.0,0.0,12180000000.0,448000000.0,4885000000.0,2239000000.0,707000000.0,329000000.0,402000000.0,2433000000.0,1115000000.0,305000000.0,274000000.0,258000000.0,416000000.0,849000000.0,2243000000.0,1673000000.0,,,-2200000000.0,622000000.0,16233000000.0,8714000000.0,3799000000.0,3492000000.0,8714000000.0,9829000000.0,6404000000.0,16233000000.0,10001000000.0,2912000000.0
