company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingrevenue,otherincome,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2019.0,Q3,2019-01-01,2019-03-31,2020-05-08 06:50:31+00:00,0.02,0.02,,168000000.0,0.02,7000000.0,23000000.0,23000000.0,,10000000.0,13000000.0,2457000000.0,3000000.0,,,34000000.0,2210000000.0,2457000000.0,,-18000000.0,2412000000.0,45000000.0,-15000000.0,30000000.0,2457000000.0,500000000.0,500000000.0,500000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2019.0,Q3YTD,2018-07-01,2019-03-31,,0.35,0.35,,494000000.0,0.35,112000000.0,270000000.0,270000000.0,,206000000.0,64000000.0,7608000000.0,30000000.0,,,71000000.0,6633000000.0,7608000000.0,,-58000000.0,7198000000.0,410000000.0,-28000000.0,382000000.0,7608000000.0,500000000.0,500000000.0,500000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2019.0,Q3TTM,2018-04-01,2019-03-31,,-0.29,-0.29,-0.1,669000000.0,-0.29,175000000.0,-85000000.0,-85000000.0,,-165000000.0,80000000.0,10301000000.0,-303000000.0,,,149000000.0,9012000000.0,10301000000.0,,-78000000.0,9830000000.0,471000000.0,-381000000.0,90000000.0,10301000000.0,500000000.0,500000000.0,500000000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2019.0,Q2,2018-10-01,2018-12-31,2020-02-07 07:06:56+00:00,0.16,0.16,,163000000.0,0.16,55000000.0,119000000.0,119000000.0,,95000000.0,24000000.0,2627000000.0,7000000.0,,,19000000.0,2257000000.0,2627000000.0,,-21000000.0,2439000000.0,188000000.0,-14000000.0,174000000.0,2627000000.0,584900000.0,584900000.0,584900000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2019.0,Q2YTD,2018-07-01,2018-12-31,,0.33,0.33,,326000000.0,0.33,105000000.0,247000000.0,247000000.0,,196000000.0,51000000.0,5151000000.0,27000000.0,,,37000000.0,4423000000.0,5151000000.0,,-40000000.0,4786000000.0,365000000.0,-13000000.0,352000000.0,5151000000.0,584900000.0,584900000.0,584900000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2019.0,Q2TTM,2018-01-01,2018-12-31,,-2.25,-2.25,-0.1,601000000.0,-2.25,171000000.0,-1218000000.0,-1218000000.0,,-1303000000.0,85000000.0,9937000000.0,-276000000.0,,,361000000.0,8714000000.0,9937000000.0,,-1032000000.0,9676000000.0,261000000.0,-1308000000.0,-1047000000.0,9937000000.0,584900000.0,584900000.0,584900000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2019.0,Q1,2018-07-01,2018-09-30,2019-11-08 07:01:35+00:00,0.17,0.17,0.1,163000000.0,0.17,50000000.0,128000000.0,128000000.0,,101000000.0,27000000.0,2524000000.0,20000000.0,,,18000000.0,2166000000.0,2524000000.0,,-19000000.0,2347000000.0,177000000.0,1000000.0,178000000.0,2524000000.0,583900000.0,583900000.0,583900000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2019.0,Q1TTM,2017-10-01,2018-09-30,,-2.55,-2.55,-0.1,538000000.0,-2.55,351000000.0,-1403000000.0,-1403000000.0,,-1481000000.0,78000000.0,9490000000.0,-313000000.0,,,354000000.0,8309000000.0,9490000000.0,,-1028000000.0,9201000000.0,289000000.0,-1341000000.0,-1052000000.0,9490000000.0,583900000.0,583900000.0,583900000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2020.0,Q3YTD,2019-07-01,2020-03-31,,-1.48,-1.48,,484000000.0,-1.49,21000000.0,-1144000000.0,-1144000000.0,,-872000000.0,-272000000.0,7085000000.0,19000000.0,,,1451000000.0,6267000000.0,7085000000.0,,-25000000.0,8202000000.0,-1117000000.0,-6000000.0,-1123000000.0,7085000000.0,588300000.0,588300000.0,588300000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2020.0,Q3TTM,2019-04-01,2020-03-31,,-1.56,-1.56,,649000000.0,-1.58,35000000.0,-1186000000.0,-1186000000.0,,-923000000.0,-263000000.0,9551000000.0,22000000.0,,,1568000000.0,8464000000.0,9551000000.0,,-43000000.0,10681000000.0,-1130000000.0,-21000000.0,-1151000000.0,9551000000.0,588300000.0,588300000.0,588300000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2020.0,Q3,2020-01-01,2020-03-31,2020-05-08 06:50:31+00:00,-1.24,-1.24,,160000000.0,-1.24,-10000000.0,-1036000000.0,-1036000000.0,,-730000000.0,-306000000.0,2266000000.0,13000000.0,,,1125000000.0,2024000000.0,2266000000.0,,-16000000.0,3309000000.0,-1043000000.0,-3000000.0,-1046000000.0,2266000000.0,588300000.0,588300000.0,588300000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2020.0,Q2YTD,2019-07-01,2019-12-31,,-0.24,-0.24,,324000000.0,-0.25,31000000.0,-108000000.0,-108000000.0,,-142000000.0,34000000.0,4819000000.0,6000000.0,,,326000000.0,4243000000.0,4819000000.0,,-9000000.0,4893000000.0,-74000000.0,-3000000.0,-77000000.0,4819000000.0,588200000.0,588200000.0,588200000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2020.0,Q2TTM,2019-01-01,2019-12-31,,-0.3,-0.3,,657000000.0,-0.32,52000000.0,-127000000.0,-127000000.0,,-183000000.0,56000000.0,9742000000.0,12000000.0,,,477000000.0,8650000000.0,9742000000.0,,-45000000.0,9784000000.0,-42000000.0,-33000000.0,-75000000.0,9742000000.0,588200000.0,588200000.0,588200000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2020.0,Q2,2019-10-01,2019-12-31,2020-02-07 07:06:56+00:00,0.15,0.15,,162000000.0,0.14,52000000.0,103000000.0,103000000.0,,85000000.0,18000000.0,2479000000.0,2000000.0,,,29000000.0,2124000000.0,2479000000.0,,-11000000.0,2315000000.0,164000000.0,-9000000.0,155000000.0,2479000000.0,588200000.0,588200000.0,588200000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2020.0,Q1TTM,2018-10-01,2019-09-30,,-0.29,-0.29,,658000000.0,-0.3,55000000.0,-111000000.0,-111000000.0,,-173000000.0,62000000.0,9890000000.0,17000000.0,,,467000000.0,8783000000.0,9890000000.0,,-55000000.0,9908000000.0,-18000000.0,-38000000.0,-56000000.0,9890000000.0,586700000.0,586700000.0,586700000.0
News Corp,NWSA,549300ITS31QK8VRBQ14,1564708,2020.0,Q1,2019-07-01,2019-09-30,2019-11-08 07:01:35+00:00,-0.39,-0.39,,162000000.0,-0.39,-21000000.0,-211000000.0,-211000000.0,,-227000000.0,16000000.0,2340000000.0,4000000.0,,,297000000.0,2119000000.0,2340000000.0,,2000000.0,2578000000.0,-238000000.0,6000000.0,-232000000.0,2340000000.0,586700000.0,586700000.0,586700000.0
