company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2011.0,FY,2011-01-01,2011-12-31,2013-02-28 15:16:14+00:00,3.98,3.98,1.36,3.93,201000000.0,1352000000.0,1352000000.0,,1350000000.0,2000000.0,11261000000.0,16049000000.0,38000000.0,,417000000.0,2738000000.0,11261000000.0,4788000000.0,118000000.0,,3155000000.0,1633000000.0,-80000000.0,1553000000.0,16049000000.0,339200000.0,338300000.0,342800000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.92,2.92,1.03,2.92,172000000.0,991000000.0,991000000.0,,988000000.0,3000000.0,8444000000.0,12016000000.0,30000000.0,,316000000.0,2031000000.0,8444000000.0,3572000000.0,92000000.0,,2347000000.0,1225000000.0,-62000000.0,1163000000.0,12016000000.0,,338100000.0,341900000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2011.0,Q3TTM,2010-10-01,2011-09-30,,3.75,3.75,1.32,3.75,182000000.0,1274000000.0,1274000000.0,,1268000000.0,6000000.0,11009000000.0,15679000000.0,20000000.0,,433000000.0,2675000000.0,11009000000.0,4670000000.0,126000000.0,,3108000000.0,1562000000.0,-106000000.0,1456000000.0,15679000000.0,,338100000.0,341900000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2011.0,Q3,2011-07-01,2011-09-30,2011-10-26 13:50:54+00:00,,1.07,0.34,1.07,65000000.0,367000000.0,367000000.0,,365000000.0,2000000.0,2900000000.0,4123000000.0,10000000.0,,104000000.0,668000000.0,2900000000.0,1223000000.0,29000000.0,,772000000.0,451000000.0,-19000000.0,432000000.0,4123000000.0,,338100000.0,341900000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.83,1.83,0.68,1.83,107000000.0,624000000.0,624000000.0,,623000000.0,1000000.0,5544000000.0,7893000000.0,20000000.0,,212000000.0,1363000000.0,5544000000.0,2349000000.0,63000000.0,,1575000000.0,774000000.0,-43000000.0,731000000.0,7893000000.0,,340900000.0,345700000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2011.0,Q2TTM,2010-07-01,2011-06-30,,3.44,3.44,1.25,3.44,153000000.0,1176000000.0,1176000000.0,,1171000000.0,5000000.0,10589000000.0,15127000000.0,12000000.0,,433000000.0,2658000000.0,10589000000.0,4538000000.0,130000000.0,,3091000000.0,1447000000.0,-118000000.0,1329000000.0,15127000000.0,,340900000.0,345700000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2011.0,Q2,2011-04-01,2011-06-30,2011-07-29 13:01:20+00:00,,0.99,0.34,0.97,58000000.0,338000000.0,338000000.0,,336000000.0,2000000.0,2862000000.0,4090000000.0,4000000.0,,107000000.0,698000000.0,2862000000.0,1228000000.0,31000000.0,,805000000.0,423000000.0,-27000000.0,396000000.0,4090000000.0,,340900000.0,345700000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2011.0,Q1TTM,2010-04-01,2011-03-31,,3.12,3.12,1.16,3.12,117000000.0,1067000000.0,1067000000.0,,1061000000.0,6000000.0,10114000000.0,14415000000.0,9000000.0,,429000000.0,2564000000.0,10114000000.0,4301000000.0,133000000.0,,2993000000.0,1308000000.0,-124000000.0,1184000000.0,14415000000.0,,340100000.0,345700000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2011.0,Q1,2011-01-01,2011-03-31,2011-04-28 15:18:29+00:00,,0.84,0.34,0.83,49000000.0,286000000.0,286000000.0,,287000000.0,-1000000.0,2682000000.0,3803000000.0,16000000.0,,105000000.0,665000000.0,2682000000.0,1121000000.0,32000000.0,,770000000.0,351000000.0,-16000000.0,335000000.0,3803000000.0,,340100000.0,345700000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2012.0,Q4,2012-10-01,2012-12-31,,0.51,0.51,0.37,0.51,-92000000.0,180000000.0,180000000.0,,179000000.0,1000000.0,3132000000.0,4333000000.0,-64000000.0,,126000000.0,815000000.0,3132000000.0,1201000000.0,108000000.0,,941000000.0,260000000.0,-172000000.0,88000000.0,4333000000.0,343800000.0,347800000.0,350900000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 11:45:24+00:00,3.54,3.54,1.52,3.46,31000000.0,1220000000.0,1220000000.0,,1217000000.0,3000000.0,11448000000.0,16311000000.0,-71000000.0,0.0,439000000.0,2894000000.0,11448000000.0,4863000000.0,208000000.0,,3333000000.0,1530000000.0,-279000000.0,1251000000.0,16311000000.0,343800000.0,347800000.0,350900000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.07,3.07,1.14,3.07,123000000.0,1040000000.0,1040000000.0,,1038000000.0,2000000.0,8316000000.0,11978000000.0,-7000000.0,,313000000.0,2079000000.0,8316000000.0,3662000000.0,100000000.0,,2392000000.0,1270000000.0,-107000000.0,1163000000.0,11978000000.0,338200000.0,337600000.0,339800000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2012.0,Q3TTM,2011-10-01,2012-09-30,,4.15,4.15,1.48,4.15,152000000.0,1401000000.0,1401000000.0,,1400000000.0,1000000.0,11133000000.0,16011000000.0,1000000.0,,414000000.0,2786000000.0,11133000000.0,4878000000.0,126000000.0,,3200000000.0,1678000000.0,-125000000.0,1553000000.0,16011000000.0,338200000.0,337600000.0,339800000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 13:04:48+00:00,1.02,1.02,0.76,1.02,29000000.0,347000000.0,347000000.0,,345000000.0,2000000.0,2747000000.0,3950000000.0,4000000.0,,102000000.0,687000000.0,2747000000.0,1203000000.0,42000000.0,,789000000.0,414000000.0,-38000000.0,376000000.0,3950000000.0,338200000.0,337600000.0,339800000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2012.0,Q2TTM,2011-07-01,2012-06-30,,4.21,4.21,1.44,4.21,188000000.0,1421000000.0,1421000000.0,,1420000000.0,1000000.0,11286000000.0,16184000000.0,7000000.0,,416000000.0,2767000000.0,11286000000.0,4898000000.0,113000000.0,,3183000000.0,1715000000.0,-106000000.0,1609000000.0,16184000000.0,338100000.0,337000000.0,339500000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.06,2.06,0.76,2.06,94000000.0,693000000.0,693000000.0,,693000000.0,,5569000000.0,8028000000.0,-11000000.0,,211000000.0,1392000000.0,5569000000.0,2459000000.0,58000000.0,,1603000000.0,856000000.0,-69000000.0,787000000.0,8028000000.0,338100000.0,337000000.0,339500000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 14:59:02+00:00,1.13,1.13,0.38,1.12,37000000.0,382000000.0,382000000.0,,382000000.0,0.0,2815000000.0,4068000000.0,-8000000.0,,106000000.0,690000000.0,2815000000.0,1253000000.0,30000000.0,,796000000.0,457000000.0,-38000000.0,419000000.0,4068000000.0,338100000.0,337000000.0,339500000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2012.0,Q1TTM,2011-04-01,2012-03-31,,4.1,4.1,1.41,4.1,209000000.0,1377000000.0,1377000000.0,,1374000000.0,3000000.0,11333000000.0,16206000000.0,19000000.0,,417000000.0,2775000000.0,11333000000.0,4873000000.0,114000000.0,,3192000000.0,1681000000.0,-95000000.0,1586000000.0,16206000000.0,334400000.0,335400000.0,339800000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 08:39:30+00:00,0.93,0.93,0.38,0.91,57000000.0,311000000.0,311000000.0,,311000000.0,0.0,2754000000.0,3960000000.0,-3000000.0,,105000000.0,702000000.0,2754000000.0,1206000000.0,28000000.0,,807000000.0,399000000.0,-31000000.0,368000000.0,3960000000.0,334400000.0,335400000.0,339800000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2013.0,Q4,2013-10-01,2013-12-31,,1.01,1.01,0.42,1.0,-53000000.0,482000000.0,482000000.0,,479000000.0,3000000.0,3881000000.0,5527000000.0,11000000.0,,165000000.0,1001000000.0,3881000000.0,1646000000.0,62000000.0,,1166000000.0,480000000.0,-51000000.0,429000000.0,5527000000.0,473500000.0,473500000.0,476700000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2013.0,FY,2013-01-01,2013-12-31,2015-02-26 11:45:24+00:00,3.93,3.93,1.68,3.9,11000000.0,1873000000.0,1873000000.0,,1861000000.0,12000000.0,15369000000.0,22046000000.0,8000000.0,0.0,644000000.0,3886000000.0,15369000000.0,6677000000.0,271000000.0,,4530000000.0,2147000000.0,-263000000.0,1884000000.0,22046000000.0,473500000.0,473500000.0,476700000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2013.0,Q3,2013-07-01,2013-09-30,2013-11-07 13:04:48+00:00,1.08,1.08,0.42,1.07,7000000.0,514000000.0,514000000.0,,510000000.0,4000000.0,3883000000.0,5607000000.0,-7000000.0,,166000000.0,967000000.0,3883000000.0,1724000000.0,63000000.0,,1133000000.0,591000000.0,-70000000.0,521000000.0,5607000000.0,472200000.0,474000000.0,477200000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.92,2.92,1.26,2.92,64000000.0,1391000000.0,1391000000.0,,1382000000.0,9000000.0,11488000000.0,16519000000.0,-3000000.0,,479000000.0,2885000000.0,11488000000.0,5031000000.0,209000000.0,,3364000000.0,1667000000.0,-212000000.0,1455000000.0,16519000000.0,472200000.0,474000000.0,477200000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2013.0,Q3TTM,2012-10-01,2013-09-30,,3.29,3.29,1.53,3.29,-28000000.0,1571000000.0,1571000000.0,,1561000000.0,10000000.0,14620000000.0,20852000000.0,-67000000.0,,605000000.0,3700000000.0,14620000000.0,6232000000.0,317000000.0,,4305000000.0,1927000000.0,-384000000.0,1543000000.0,20852000000.0,472200000.0,474000000.0,477200000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2013.0,Q2,2013-04-01,2013-06-30,2013-08-02 14:59:02+00:00,1.04,1.04,0.42,1.04,37000000.0,497000000.0,497000000.0,,494000000.0,3000000.0,3870000000.0,5602000000.0,-6000000.0,,161000000.0,960000000.0,3870000000.0,1732000000.0,71000000.0,,1121000000.0,611000000.0,-77000000.0,534000000.0,5602000000.0,475000000.0,473400000.0,476300000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.84,1.84,0.84,1.84,57000000.0,877000000.0,877000000.0,,872000000.0,5000000.0,7605000000.0,10912000000.0,4000000.0,,313000000.0,1918000000.0,7605000000.0,3307000000.0,146000000.0,,2231000000.0,1076000000.0,-142000000.0,934000000.0,10912000000.0,475000000.0,473400000.0,476300000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.95,2.95,1.38,2.95,-6000000.0,1404000000.0,1404000000.0,,1396000000.0,8000000.0,13484000000.0,19195000000.0,-56000000.0,,541000000.0,3420000000.0,13484000000.0,5711000000.0,296000000.0,,3961000000.0,1750000000.0,-352000000.0,1398000000.0,19195000000.0,475000000.0,473400000.0,476300000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2013.0,Q1,2013-01-01,2013-03-31,2013-05-03 08:39:30+00:00,0.8,0.8,0.42,0.79,20000000.0,380000000.0,380000000.0,,378000000.0,2000000.0,3735000000.0,5310000000.0,10000000.0,,152000000.0,958000000.0,3735000000.0,1575000000.0,75000000.0,,1110000000.0,465000000.0,-65000000.0,400000000.0,5310000000.0,472500000.0,471900000.0,475100000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.72,2.72,1.23,2.72,-6000000.0,1289000000.0,1289000000.0,,1284000000.0,5000000.0,12429000000.0,17661000000.0,-58000000.0,,486000000.0,3150000000.0,12429000000.0,5232000000.0,255000000.0,,3636000000.0,1596000000.0,-313000000.0,1283000000.0,17661000000.0,472500000.0,471900000.0,475100000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:03:51+00:00,3.78,3.78,1.96,3.76,-42000000.0,1803000000.0,1803000000.0,,1793000000.0,10000000.0,15646000000.0,22552000000.0,183000000.0,644000000.0,647000000.0,3810000000.0,15646000000.0,6906000000.0,227000000.0,,5101000000.0,1805000000.0,-44000000.0,1761000000.0,22552000000.0,474300000.0,474100000.0,476800000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2014.0,Q4,2014-10-01,2014-12-31,,1.23,1.23,0.49,1.22,24000000.0,585000000.0,585000000.0,,581000000.0,4000000.0,3847000000.0,5565000000.0,2000000.0,,154000000.0,903000000.0,3847000000.0,1718000000.0,54000000.0,,1057000000.0,661000000.0,-52000000.0,609000000.0,5565000000.0,474300000.0,474100000.0,476800000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 11:11:12+00:00,1.27,1.27,0.49,1.26,37000000.0,605000000.0,605000000.0,,602000000.0,3000000.0,3916000000.0,5728000000.0,10000000.0,0.0,163000000.0,961000000.0,3916000000.0,1812000000.0,56000000.0,,1124000000.0,688000000.0,-46000000.0,642000000.0,5728000000.0,474000000.0,474800000.0,477200000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.55,2.55,1.47,2.54,-66000000.0,1218000000.0,1218000000.0,,1212000000.0,6000000.0,11799000000.0,16987000000.0,181000000.0,644000000.0,493000000.0,2907000000.0,11799000000.0,5188000000.0,173000000.0,,4044000000.0,1144000000.0,8000000.0,1152000000.0,16987000000.0,474000000.0,474800000.0,477200000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.56,3.56,1.89,3.54,-119000000.0,1700000000.0,1700000000.0,,1691000000.0,9000000.0,15680000000.0,22514000000.0,192000000.0,644000000.0,658000000.0,3908000000.0,15680000000.0,6834000000.0,235000000.0,,5210000000.0,1624000000.0,-43000000.0,1581000000.0,22514000000.0,474000000.0,474800000.0,477200000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.28,1.28,0.98,1.28,-103000000.0,613000000.0,613000000.0,,610000000.0,3000000.0,7883000000.0,11259000000.0,171000000.0,644000000.0,330000000.0,1946000000.0,7883000000.0,3376000000.0,117000000.0,,2920000000.0,456000000.0,54000000.0,510000000.0,11259000000.0,475000000.0,475900000.0,478500000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2014.0,Q2TTM,2013-07-01,2014-06-30,,3.37,3.37,1.82,3.35,-149000000.0,1609000000.0,1609000000.0,,1599000000.0,10000000.0,15647000000.0,22393000000.0,175000000.0,644000000.0,661000000.0,3914000000.0,15647000000.0,6746000000.0,242000000.0,,5219000000.0,1527000000.0,-67000000.0,1460000000.0,22393000000.0,475000000.0,475900000.0,478500000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 11:17:09+00:00,0.36,0.36,0.49,0.36,-115000000.0,172000000.0,172000000.0,,171000000.0,1000000.0,4025000000.0,5767000000.0,166000000.0,644000000.0,168000000.0,984000000.0,4025000000.0,1742000000.0,55000000.0,,1796000000.0,-54000000.0,111000000.0,57000000.0,5767000000.0,475000000.0,475900000.0,478500000.0
Eaton Corporation PLC,ETN,549300VDIGTMXUNT7H71,1551182,2014.0,Q1,2014-01-01,2014-03-31,2014-05-05 10:55:17+00:00,0.92,0.92,0.49,0.92,12000000.0,441000000.0,441000000.0,,439000000.0,2000000.0,3858000000.0,5492000000.0,5000000.0,,162000000.0,962000000.0,3858000000.0,1634000000.0,62000000.0,,1124000000.0,510000000.0,-57000000.0,453000000.0,5492000000.0,477200000.0,475800000.0,478800000.0
