company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
T. Rowe Price Group Inc,TROW,,1113169,2014.0,Q1TTM,2013-04-01,2014-03-31,,-100000.0,96200000.0,,,38700000.0,70200000.0,,,-371800000.0,-435700000.0,1260900000.0,,,,-371800000.0,-435700000.0,1260900000.0,453400000.0,-24500000.0,1110100000.0,1110100000.0,,16000000.0,41700000.0,-11600000.0,-413800000.0,,-475400000.0,-108400000.0,,-45400000.0,,159700000.0,
T. Rowe Price Group Inc,TROW,,1113169,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 16:47:10+00:00,,126300000.0,,0.0,102100000.0,73500000.0,,,-1973300000.0,109000000.0,1530500000.0,,,,-1973300000.0,109000000.0,1530500000.0,-333800000.0,,1223000000.0,1223000000.0,,79100000.0,0.0,0.0,-1059000000.0,,-174200000.0,-151300000.0,,-987800000.0,,434500000.0,
T. Rowe Price Group Inc,TROW,,1113169,2015.0,Q4,2015-10-01,2015-12-31,,,31900000.0,,,-222000000.0,12300000.0,,,-286600000.0,157600000.0,136900000.0,,,,-286600000.0,157600000.0,136900000.0,7900000.0,,303200000.0,303200000.0,,23800000.0,,,-131800000.0,,-12500000.0,-36700000.0,,-167100000.0,,206800000.0,
T. Rowe Price Group Inc,TROW,,1113169,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 11:54:37+00:00,,94400000.0,,0.0,324100000.0,61200000.0,,,-1686700000.0,-48600000.0,1393600000.0,,,,-1686700000.0,-48600000.0,1393600000.0,-341700000.0,,919800000.0,919800000.0,,55300000.0,0.0,0.0,-927200000.0,,-161700000.0,-114600000.0,,-820700000.0,,227700000.0,
T. Rowe Price Group Inc,TROW,,1113169,2015.0,Q3TTM,2014-10-01,2015-09-30,,,122700000.0,,,-13100000.0,93800000.0,,,-1925200000.0,-76300000.0,1521400000.0,,,,-1925200000.0,-76300000.0,1521400000.0,-480100000.0,,1235700000.0,1235700000.0,,176100000.0,-24400000.0,,-1042100000.0,,-188600000.0,-158200000.0,,-952500000.0,,270500000.0,
T. Rowe Price Group Inc,TROW,,1113169,2015.0,Q3,2015-07-01,2015-09-30,,,33100000.0,,,162900000.0,19200000.0,,,-597000000.0,-14700000.0,506900000.0,,,,-597000000.0,-14700000.0,506900000.0,-104800000.0,,277100000.0,277100000.0,,33800000.0,-16600000.0,,-132700000.0,,-12100000.0,-34700000.0,,-466900000.0,,32100000.0,
T. Rowe Price Group Inc,TROW,,1113169,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-26 12:20:55+00:00,,61300000.0,,0.0,161200000.0,42000000.0,,,-1089700000.0,-33900000.0,886700000.0,,,,-1089700000.0,-33900000.0,886700000.0,-236900000.0,,642700000.0,642700000.0,,21500000.0,16600000.0,0.0,-794500000.0,,-149600000.0,-79900000.0,,-353800000.0,,195600000.0,
T. Rowe Price Group Inc,TROW,,1113169,2015.0,Q2TTM,2014-07-01,2015-06-30,,,117900000.0,,,-40100000.0,87700000.0,,,-1650600000.0,-289500000.0,1505000000.0,,,,-1650600000.0,-289500000.0,1505000000.0,-435100000.0,,1262200000.0,1262200000.0,,165000000.0,-1000000.0,,-1024900000.0,,-383500000.0,-146400000.0,,-712400000.0,,240400000.0,
T. Rowe Price Group Inc,TROW,,1113169,2015.0,Q2,2015-04-01,2015-06-30,,,32200000.0,,,-34700000.0,9500000.0,,,-884300000.0,200000.0,342900000.0,,,,-884300000.0,200000.0,342900000.0,-541200000.0,,333200000.0,333200000.0,,12200000.0,5500000.0,,-659100000.0,,-104100000.0,-38600000.0,,-240200000.0,,142900000.0,
T. Rowe Price Group Inc,TROW,,1113169,2015.0,Q1,2015-01-01,2015-03-31,2016-04-26 16:30:34+00:00,,29100000.0,,0.0,195900000.0,32500000.0,,,-205400000.0,-34100000.0,543800000.0,,,,-205400000.0,-34100000.0,543800000.0,304300000.0,,309500000.0,309500000.0,,9300000.0,11100000.0,0.0,-135400000.0,,-45500000.0,-41300000.0,,-113600000.0,,52700000.0,
T. Rowe Price Group Inc,TROW,,1113169,2015.0,Q1TTM,2014-04-01,2015-03-31,,,113700000.0,,,-64400000.0,95500000.0,,,-881800000.0,-447700000.0,1400600000.0,,,,-881800000.0,-447700000.0,1400600000.0,71100000.0,,1234800000.0,1234800000.0,,116500000.0,2200000.0,,-481700000.0,,-427000000.0,-142100000.0,,-497800000.0,,121400000.0,
T. Rowe Price Group Inc,TROW,,1113169,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 14:48:37+00:00,,133400000.0,,-2100000.0,3400000.0,126300000.0,,,-176400000.0,106200000.0,170500000.0,,,,-176400000.0,106200000.0,170500000.0,98200000.0,,1254000000.0,1254000000.0,,-1220300000.0,915000000.0,41400000.0,-540800000.0,,-6000000.0,-148300000.0,,-676900000.0,,219100000.0,
T. Rowe Price Group Inc,TROW,,1113169,2016.0,Q4,2016-10-01,2016-12-31,,,33400000.0,,16100000.0,-324200000.0,37500000.0,,,-131100000.0,-4100000.0,-97700000.0,,,,-131100000.0,-4100000.0,-97700000.0,-216800000.0,,366800000.0,366800000.0,,-173700000.0,116800000.0,-12900000.0,-134200000.0,,-5900000.0,-35800000.0,,-151200000.0,,50500000.0,
T. Rowe Price Group Inc,TROW,,1113169,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 11:06:39+00:00,,100000000.0,,-18200000.0,327600000.0,88800000.0,,,-45300000.0,110300000.0,268200000.0,,,,-45300000.0,110300000.0,268200000.0,315000000.0,,887200000.0,887200000.0,,-1046600000.0,798200000.0,54300000.0,-406600000.0,,-100000.0,-112500000.0,,-525700000.0,,168600000.0,
T. Rowe Price Group Inc,TROW,,1113169,2016.0,Q3TTM,2015-10-01,2016-09-30,,,131900000.0,,-18200000.0,105600000.0,101100000.0,,,-331900000.0,267900000.0,405100000.0,,,,-331900000.0,267900000.0,405100000.0,322900000.0,,1190400000.0,1190400000.0,,-1022800000.0,798200000.0,54300000.0,-538400000.0,,-12600000.0,-149200000.0,,-692800000.0,,375400000.0,
T. Rowe Price Group Inc,TROW,,1113169,2016.0,Q3,2016-07-01,2016-09-30,,,34000000.0,,3100000.0,221500000.0,29400000.0,,,-129100000.0,-51700000.0,282400000.0,,,,-129100000.0,-51700000.0,282400000.0,104700000.0,,362700000.0,362700000.0,,-335800000.0,258200000.0,-14000000.0,-135000000.0,,-100000.0,-33300000.0,,-281700000.0,,-4300000.0,
T. Rowe Price Group Inc,TROW,,1113169,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-25 11:09:31+00:00,,66000000.0,,-21300000.0,106100000.0,59400000.0,,,83800000.0,162000000.0,-14200000.0,,,,83800000.0,162000000.0,-14200000.0,210300000.0,,524500000.0,524500000.0,,-710800000.0,540000000.0,68300000.0,-271600000.0,,0.0,-79200000.0,,-244000000.0,,172900000.0,
T. Rowe Price Group Inc,TROW,,1113169,2016.0,Q2TTM,2015-07-01,2016-06-30,,,131000000.0,,-21300000.0,47000000.0,90900000.0,,,-799800000.0,304900000.0,629600000.0,,,,-799800000.0,304900000.0,629600000.0,113400000.0,,1104800000.0,1104800000.0,,-653200000.0,523400000.0,68300000.0,-536100000.0,,-24600000.0,-150600000.0,,-878000000.0,,411800000.0,
T. Rowe Price Group Inc,TROW,,1113169,2016.0,Q2,2016-04-01,2016-06-30,,,33800000.0,,-19900000.0,356700000.0,38400000.0,,,134600000.0,-45800000.0,-86700000.0,,,,134600000.0,-45800000.0,-86700000.0,-17800000.0,,211200000.0,211200000.0,,-688400000.0,269200000.0,-800000.0,-135700000.0,,2300000.0,-44000000.0,,-37300000.0,,-3300000.0,
T. Rowe Price Group Inc,TROW,,1113169,2016.0,Q1,2016-01-01,2016-03-31,2017-04-25 12:46:12+00:00,,32200000.0,,-1400000.0,-250600000.0,21000000.0,,,-50800000.0,207800000.0,72500000.0,,,,-50800000.0,207800000.0,72500000.0,228100000.0,,313300000.0,313300000.0,,-22400000.0,270800000.0,69100000.0,-135900000.0,,-2300000.0,-35200000.0,,-206700000.0,,176200000.0,
T. Rowe Price Group Inc,TROW,,1113169,2016.0,Q1TTM,2015-04-01,2016-03-31,,,129400000.0,,-1400000.0,-344400000.0,62000000.0,,,-1818700000.0,350900000.0,1059200000.0,,,,-1818700000.0,350900000.0,1059200000.0,-410000000.0,,1226800000.0,1226800000.0,,47400000.0,259700000.0,69100000.0,-1059500000.0,,-131000000.0,-145200000.0,,-1080900000.0,,558000000.0,
T. Rowe Price Group Inc,TROW,,1113169,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 14:02:52+00:00,,,,5300000.0,220600000.0,201100000.0,,,461500000.0,39000000.0,229500000.0,,,,461500000.0,39000000.0,229500000.0,735300000.0,,1581200000.0,1581200000.0,,-1572300000.0,1281600000.0,-64200000.0,-563100000.0,,-47300000.0,-186100000.0,,-458100000.0,,336600000.0,
T. Rowe Price Group Inc,TROW,,1113169,2017.0,Q4,2017-10-01,2017-12-31,,,-106900000.0,,-1600000.0,-201600000.0,58300000.0,,,190900000.0,-36400000.0,-123300000.0,,,,190900000.0,-36400000.0,-123300000.0,29600000.0,,386600000.0,386600000.0,,-201400000.0,276300000.0,-18200000.0,-142300000.0,,-2000000.0,-57000000.0,,-1400000.0,,40800000.0,
T. Rowe Price Group Inc,TROW,,1113169,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-25 13:06:58+00:00,,106900000.0,,6900000.0,422200000.0,142800000.0,,,270600000.0,75400000.0,352800000.0,,,,270600000.0,75400000.0,352800000.0,705700000.0,,1194600000.0,1194600000.0,,-1370900000.0,1005300000.0,-46000000.0,-420800000.0,,-45300000.0,-129100000.0,,-456700000.0,,295800000.0,
T. Rowe Price Group Inc,TROW,,1113169,2017.0,Q3,2017-07-01,2017-09-30,,,35000000.0,,3100000.0,163100000.0,68400000.0,,,205800000.0,-62200000.0,213600000.0,,,,205800000.0,-62200000.0,213600000.0,360300000.0,,404200000.0,404200000.0,,-388700000.0,287600000.0,-100000.0,-140400000.0,,-16700000.0,-46500000.0,,-9800000.0,,1100000.0,
T. Rowe Price Group Inc,TROW,,1113169,2017.0,Q3TTM,2016-10-01,2017-09-30,,,140300000.0,,23000000.0,98000000.0,180300000.0,,,139500000.0,71300000.0,255100000.0,,,,139500000.0,71300000.0,255100000.0,488900000.0,,1561400000.0,1561400000.0,,-1544600000.0,1122100000.0,-58900000.0,-555000000.0,,-51200000.0,-164900000.0,,-607900000.0,,346300000.0,
T. Rowe Price Group Inc,TROW,,1113169,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-25 16:07:08+00:00,,71900000.0,,3800000.0,259100000.0,74400000.0,,,64800000.0,137600000.0,139200000.0,,,,64800000.0,137600000.0,139200000.0,345400000.0,,790400000.0,790400000.0,,-982200000.0,717700000.0,-45900000.0,-280400000.0,,-28600000.0,-82600000.0,,-446900000.0,,294700000.0,
T. Rowe Price Group Inc,TROW,,1113169,2017.0,Q2TTM,2016-07-01,2017-06-30,,,139300000.0,,23000000.0,156400000.0,141300000.0,,,-195400000.0,81800000.0,323900000.0,,,,-195400000.0,81800000.0,323900000.0,233300000.0,,1519900000.0,1519900000.0,,-1491700000.0,1092700000.0,-72800000.0,-549600000.0,,-34600000.0,-151700000.0,,-879800000.0,,340900000.0,
T. Rowe Price Group Inc,TROW,,1113169,2017.0,Q2,2017-04-01,2017-06-30,,,36300000.0,,7200000.0,-84900000.0,32500000.0,,,-81200000.0,108200000.0,-49300000.0,,,,-81200000.0,108200000.0,-49300000.0,-15100000.0,,390000000.0,390000000.0,,-390700000.0,166600000.0,600000.0,-139500000.0,,-28100000.0,-35700000.0,,-140800000.0,,171400000.0,
T. Rowe Price Group Inc,TROW,,1113169,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 15:23:11+00:00,,35600000.0,,-3400000.0,344000000.0,41900000.0,,,146000000.0,29400000.0,188500000.0,,,,146000000.0,29400000.0,188500000.0,360500000.0,,400400000.0,400400000.0,,-591500000.0,551100000.0,-46500000.0,-140900000.0,,-500000.0,-46900000.0,,-306100000.0,,123300000.0,
T. Rowe Price Group Inc,TROW,,1113169,2017.0,Q1TTM,2016-04-01,2017-03-31,,,136800000.0,,-4100000.0,598000000.0,147200000.0,,,20400000.0,-72200000.0,286500000.0,,,,20400000.0,-72200000.0,286500000.0,230600000.0,,1341100000.0,1341100000.0,,-1789400000.0,1195300000.0,-74200000.0,-545800000.0,,-4200000.0,-160000000.0,,-776300000.0,,166200000.0,
T. Rowe Price Group Inc,TROW,,1113169,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 14:02:52+00:00,,,,-15400000.0,111600000.0,74800000.0,,,-1239500000.0,-875500000.0,1619900000.0,,,,-1239500000.0,-875500000.0,1619900000.0,-510500000.0,,1768700000.0,1768700000.0,,-260400000.0,470400000.0,-23800000.0,-694300000.0,,-1124000000.0,-168500000.0,,-1090400000.0,,440800000.0,
T. Rowe Price Group Inc,TROW,,1113169,2018.0,Q4,2018-10-01,2018-12-31,,,-114900000.0,,-13000000.0,-326800000.0,-41200000.0,,,-776400000.0,-45100000.0,133500000.0,,,,-776400000.0,-45100000.0,133500000.0,-701000000.0,,272000000.0,272000000.0,,303200000.0,-15800000.0,-1300000.0,-172000000.0,,-5300000.0,-47000000.0,,-547400000.0,,8500000.0,
T. Rowe Price Group Inc,TROW,,1113169,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-24 12:14:31+00:00,,114900000.0,,-2400000.0,438400000.0,116000000.0,,,-463100000.0,-830400000.0,1486400000.0,,,,-463100000.0,-830400000.0,1486400000.0,190500000.0,,1496700000.0,1496700000.0,,-563600000.0,486200000.0,-22500000.0,-522300000.0,,-1118700000.0,-121500000.0,,-543000000.0,,432300000.0,
T. Rowe Price Group Inc,TROW,,1113169,2018.0,Q3TTM,2017-10-01,2018-09-30,,,8000000.0,,-4000000.0,236800000.0,174300000.0,,,-272200000.0,-866800000.0,1363100000.0,,,,-272200000.0,-866800000.0,1363100000.0,220100000.0,,1883300000.0,1883300000.0,,-765000000.0,762500000.0,-40700000.0,-664600000.0,,-1120700000.0,-178500000.0,,-544400000.0,,473100000.0,
T. Rowe Price Group Inc,TROW,,1113169,2018.0,Q3,2018-07-01,2018-09-30,,,40200000.0,,4200000.0,163500000.0,23200000.0,,,-74900000.0,113600000.0,557100000.0,,,,-74900000.0,113600000.0,557100000.0,600000000.0,,581600000.0,581600000.0,,-228200000.0,168200000.0,-800000.0,-173600000.0,,-8500000.0,-42900000.0,,-92700000.0,,165800000.0,
T. Rowe Price Group Inc,TROW,,1113169,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-24 12:21:49+00:00,,74700000.0,,-6600000.0,274900000.0,92800000.0,,,-388200000.0,-944000000.0,929300000.0,,,,-388200000.0,-944000000.0,929300000.0,-409500000.0,,915100000.0,915100000.0,,-335400000.0,318000000.0,-21700000.0,-348700000.0,,-1110200000.0,-78600000.0,,-450300000.0,,266500000.0,
T. Rowe Price Group Inc,TROW,,1113169,2018.0,Q2TTM,2017-07-01,2018-06-30,,,2800000.0,,-5100000.0,236400000.0,219500000.0,,,8500000.0,-1042600000.0,1019600000.0,,,,8500000.0,-1042600000.0,1019600000.0,-19600000.0,,1705900000.0,1705900000.0,,-925500000.0,881900000.0,-40000000.0,-631400000.0,,-1128900000.0,-182100000.0,,-461500000.0,,308400000.0,
T. Rowe Price Group Inc,TROW,,1113169,2018.0,Q2,2018-04-01,2018-06-30,,,37800000.0,,-7900000.0,87000000.0,46600000.0,,,-146100000.0,-424200000.0,408300000.0,,,,-146100000.0,-424200000.0,408300000.0,-169900000.0,,459600000.0,459600000.0,,-176100000.0,140200000.0,-200000.0,-173900000.0,,-609600000.0,-41900000.0,,-159000000.0,,227500000.0,
T. Rowe Price Group Inc,TROW,,1113169,2018.0,Q1,2018-01-01,2018-03-31,2019-04-24 12:10:11+00:00,,36900000.0,,1300000.0,187900000.0,46200000.0,,,-242100000.0,-519800000.0,521000000.0,,,,-242100000.0,-519800000.0,521000000.0,-239600000.0,,455500000.0,455500000.0,,-159300000.0,177800000.0,-21500000.0,-174800000.0,,-500600000.0,-36700000.0,,-291300000.0,,39000000.0,
T. Rowe Price Group Inc,TROW,,1113169,2018.0,Q1TTM,2017-04-01,2018-03-31,,,1300000.0,,10000000.0,64500000.0,205400000.0,,,73400000.0,-510200000.0,562000000.0,,,,73400000.0,-510200000.0,562000000.0,135200000.0,,1636300000.0,1636300000.0,,-1140100000.0,908300000.0,-39200000.0,-597000000.0,,-547400000.0,-175900000.0,,-443300000.0,,252300000.0,
T. Rowe Price Group Inc,TROW,,1113169,2019.0,Q4,2019-10-01,2019-12-31,,,-131700000.0,,-300000.0,-314200000.0,-33000000.0,,,-209700000.0,-247800000.0,22000000.0,,,,-209700000.0,-247800000.0,22000000.0,-435800000.0,,593900000.0,593900000.0,,-126000000.0,136600000.0,-10100000.0,-183500000.0,,-204700000.0,-55700000.0,,-129800000.0,,22700000.0,
T. Rowe Price Group Inc,TROW,,1113169,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 14:02:52+00:00,,,,-2500000.0,109600000.0,83300000.0,,,-832700000.0,-324500000.0,1522700000.0,,,,-832700000.0,-324500000.0,1522700000.0,363000000.0,,2248900000.0,2248900000.0,,-835800000.0,523700000.0,-18400000.0,-733900000.0,,-239700000.0,-204600000.0,,-705800000.0,,138200000.0,
T. Rowe Price Group Inc,TROW,,1113169,2019.0,Q3TTM,2018-10-01,2019-09-30,,,16800000.0,,-15200000.0,97000000.0,75100000.0,,,-1399400000.0,-121800000.0,1634200000.0,,,,-1399400000.0,-121800000.0,1634200000.0,97800000.0,,1927000000.0,1927000000.0,,-406600000.0,371300000.0,-9600000.0,-722400000.0,,-40300000.0,-195900000.0,,-1123400000.0,,124000000.0,
T. Rowe Price Group Inc,TROW,,1113169,2019.0,Q3,2019-07-01,2019-09-30,,,45700000.0,,-1800000.0,173900000.0,37500000.0,,,-121500000.0,-47600000.0,551900000.0,,,,-121500000.0,-47600000.0,551900000.0,381000000.0,,545100000.0,545100000.0,,-212800000.0,196800000.0,-3200000.0,-182600000.0,,-100000.0,-54400000.0,,-173200000.0,,10100000.0,
T. Rowe Price Group Inc,TROW,,1113169,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-24 12:14:31+00:00,,131700000.0,,-2200000.0,423800000.0,116300000.0,,,-623000000.0,-76700000.0,1500700000.0,,,,-623000000.0,-76700000.0,1500700000.0,798800000.0,,1655000000.0,1655000000.0,,-709800000.0,387100000.0,-8300000.0,-550400000.0,,-35000000.0,-148900000.0,,-576000000.0,,115500000.0,
T. Rowe Price Group Inc,TROW,,1113169,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-24 12:21:49+00:00,,86000000.0,,-400000.0,249900000.0,78800000.0,,,-501500000.0,-29100000.0,948800000.0,,,,-501500000.0,-29100000.0,948800000.0,417800000.0,,1109900000.0,1109900000.0,,-497000000.0,190300000.0,-5100000.0,-367800000.0,,-34900000.0,-94500000.0,,-402800000.0,,105400000.0,
T. Rowe Price Group Inc,TROW,,1113169,2019.0,Q2TTM,2018-07-01,2019-06-30,,,11300000.0,,-9200000.0,86600000.0,60800000.0,,,-1352800000.0,39400000.0,1639400000.0,,,,-1352800000.0,39400000.0,1639400000.0,316800000.0,,1963500000.0,1963500000.0,,-422000000.0,342700000.0,-7200000.0,-713400000.0,,-48700000.0,-184400000.0,,-1042900000.0,,279700000.0,
T. Rowe Price Group Inc,TROW,,1113169,2019.0,Q2,2019-04-01,2019-06-30,,,44100000.0,,300000.0,26200000.0,35200000.0,,,-195500000.0,4700000.0,370100000.0,,,,-195500000.0,4700000.0,370100000.0,179600000.0,,555900000.0,555900000.0,,-256100000.0,124300000.0,-1700000.0,-183200000.0,,-18700000.0,-46800000.0,,-171800000.0,,71900000.0,
T. Rowe Price Group Inc,TROW,,1113169,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 16:24:02+00:00,,41900000.0,,-700000.0,223700000.0,43600000.0,,,-306000000.0,-33800000.0,578700000.0,,,,-306000000.0,-33800000.0,578700000.0,238200000.0,,554000000.0,554000000.0,,-240900000.0,66000000.0,-3400000.0,-184600000.0,,-16200000.0,-47700000.0,,-231000000.0,,33500000.0,
T. Rowe Price Group Inc,TROW,,1113169,2019.0,Q1TTM,2018-04-01,2019-03-31,,,5000000.0,,-17400000.0,147400000.0,72200000.0,,,-1303400000.0,-389500000.0,1677600000.0,,,,-1303400000.0,-389500000.0,1677600000.0,-32700000.0,,1867200000.0,1867200000.0,,-342000000.0,358600000.0,-5700000.0,-704100000.0,,-639600000.0,-179500000.0,,-1030100000.0,,435300000.0,
T. Rowe Price Group Inc,TROW,,1113169,2020.0,Q1TTM,2019-04-01,2020-03-31,,,4200000.0,,-3000000.0,9600000.0,77800000.0,,,-1519000000.0,-263100000.0,1731700000.0,,,,-1519000000.0,-263100000.0,1731700000.0,-53400000.0,,1861500000.0,1861500000.0,,-143600000.0,533800000.0,-15800000.0,-764500000.0,,-448600000.0,-202900000.0,,-1366100000.0,,404200000.0,
T. Rowe Price Group Inc,TROW,,1113169,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 16:24:02+00:00,,46100000.0,,-1200000.0,123700000.0,38100000.0,,,-992300000.0,27600000.0,787700000.0,,,,-992300000.0,27600000.0,787700000.0,-178200000.0,,166600000.0,166600000.0,,451300000.0,76100000.0,-800000.0,-215200000.0,,-225100000.0,-46000000.0,,-891300000.0,,299500000.0,
