company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depositsinterestincome,dilutedeps,fedfundsandrepointerestincome,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,othergains,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,propertyliabilityinsuranceclaims,provisionforcreditlosses,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,tradingaccountinterestincome,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
M&T Bank Corp,MTB,,36270,2015.0,Q2YTD,2015-01-01,2015-06-30,,12758000.0,3.65,3.65,1.4,28967000.0,6469000.0,3.63,,300642000.0,181481000.0,1309812000.0,126688000.0,,528301000.0,528301000.0,482301000.0,1342716000.0,133322000.0,12169000.0,46000000.0,,,679000.0,,463912000.0,650407000.0,21461000.0,68000000.0,751550000.0,70000.0,155725000.0,1498441000.0,1383003000.0,937230000.0,828943000.0,2279946000.0,,274654000.0,132400000.0,132356000.0,133116000.0
M&T Bank Corp,MTB,,36270,2015.0,Q2TTM,2014-07-01,2015-06-30,,27286000.0,7.5,7.5,2.8,60457000.0,15411000.0,7.46,-16000.0,607822000.0,365322000.0,2616147000.0,243890000.0,47111000.0,1081194000.0,1081194000.0,988432000.0,2693615000.0,414938000.0,36063000.0,92762000.0,,,1639000.0,,733438000.0,1238929000.0,46349000.0,130000000.0,1445461000.0,114000.0,304461000.0,2998076000.0,2714583000.0,1839984000.0,1689016000.0,4533599000.0,-427000.0,564992000.0,132400000.0,132356000.0,133116000.0
M&T Bank Corp,MTB,,36270,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 17:12:49+00:00,6793000.0,1.66,1.66,0.7,14417000.0,3118000.0,1.65,,133803000.0,87275000.0,647179000.0,64048000.0,,241613000.0,241613000.0,218830000.0,659588000.0,66470000.0,6133000.0,22783000.0,,,515000.0,,212559000.0,294875000.0,10660000.0,38000000.0,389893000.0,34000.0,78499000.0,738087000.0,686375000.0,440203000.0,375416000.0,1099791000.0,,139195000.0,131800000.0,132049000.0,132769000.0
M&T Bank Corp,MTB,,36270,2015.0,Q1TTM,2014-04-01,2015-03-31,,30555000.0,7.5,7.5,2.8,61454000.0,14595000.0,7.46,-16000.0,584513000.0,357619000.0,2598543000.0,230854000.0,47111000.0,1078842000.0,1078842000.0,985641000.0,2679601000.0,416170000.0,34014000.0,93201000.0,,,1698000.0,,717559000.0,1188442000.0,50703000.0,130000000.0,1423517000.0,103000.0,292411000.0,2972012000.0,2685615000.0,1799369000.0,1663355000.0,4478970000.0,-427000.0,576913000.0,131800000.0,132049000.0,132769000.0
M&T Bank Corp,MTB,,36270,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 15:49:42+00:00,9787000.0,2.1,2.1,0.7,52157000.0,12354000.0,2.1,,200314000.0,85516000.0,871345000.0,58849000.0,21996000.0,349984000.0,349984000.0,326992000.0,858340000.0,118141000.0,41234000.0,22992000.0,,,300000.0,,174223000.0,315548000.0,28459000.0,47000000.0,399786000.0,169000.0,111175000.0,969515000.0,752392000.0,491350000.0,550298000.0,1349690000.0,,134568000.0,155700000.0,155493000.0,156026000.0
M&T Bank Corp,MTB,,36270,2016.0,Q3YTD,2016-01-01,2016-09-30,,33524000.0,5.82,5.82,2.1,140559000.0,33684000.0,5.81,,563735000.0,276173000.0,2602208000.0,174814000.0,66063000.0,984543000.0,984543000.0,915704000.0,2594123000.0,353567000.0,62182000.0,68839000.0,,,905000.0,,518928000.0,899984000.0,76054000.0,128000000.0,1230246000.0,3474000.0,318847000.0,2912970000.0,2278382000.0,1360537000.0,1548278000.0,3954660000.0,,398371000.0,155700000.0,155493000.0,156026000.0
M&T Bank Corp,MTB,,36270,2016.0,Q3TTM,2015-10-01,2016-09-30,,43100000.0,7.45,7.45,2.8,170315000.0,38615000.0,7.43,,703809000.0,377105000.0,3398455000.0,238816000.0,125290000.0,1255508000.0,1255508000.0,1163755000.0,3401167000.0,588447000.0,72098000.0,91753000.0,,,1172000.0,,547383000.0,1208066000.0,95616000.0,186000000.0,1664659000.0,5049000.0,414180000.0,3815347000.0,3064495000.0,1808645000.0,1959317000.0,5209812000.0,,528481000.0,155700000.0,155493000.0,156026000.0
M&T Bank Corp,MTB,,36270,2016.0,Q2,2016-04-01,2016-06-30,2017-08-07 16:10:41+00:00,11418000.0,1.98,1.98,0.7,47582000.0,10993000.0,1.98,,194147000.0,91847000.0,867478000.0,58077000.0,22613000.0,336031000.0,336031000.0,312968000.0,863819000.0,118233000.0,13486000.0,23063000.0,,,303000.0,,176586000.0,298046000.0,22370000.0,32000000.0,398675000.0,1143000.0,106802000.0,970621000.0,749895000.0,448254000.0,530178000.0,1312073000.0,,136722000.0,158100000.0,157802000.0,158341000.0
M&T Bank Corp,MTB,,36270,2016.0,Q2YTD,2016-01-01,2016-06-30,,23737000.0,3.72,3.72,1.4,88402000.0,21330000.0,3.71,,363421000.0,190657000.0,1730863000.0,115965000.0,44067000.0,634559000.0,634559000.0,588712000.0,1735783000.0,235426000.0,20948000.0,45847000.0,,,605000.0,,344705000.0,584436000.0,47595000.0,81000000.0,830460000.0,3305000.0,207672000.0,1943455000.0,1525990000.0,869187000.0,997980000.0,2604970000.0,,263803000.0,158100000.0,157802000.0,158341000.0
M&T Bank Corp,MTB,,36270,2016.0,Q2TTM,2015-07-01,2016-06-30,,37403000.0,7.29,7.29,2.8,133249000.0,30113000.0,7.26,,657804000.0,385601000.0,3199202000.0,242043000.0,103294000.0,1185925000.0,1185925000.0,1094100000.0,3235654000.0,538776000.0,39226000.0,91825000.0,,,942000.0,,579759000.0,1193209000.0,78247000.0,183000000.0,1628440000.0,4912000.0,380204000.0,3615858000.0,2965919000.0,1756994000.0,1843729000.0,4992648000.0,,524559000.0,158100000.0,157802000.0,158341000.0
M&T Bank Corp,MTB,,36270,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 14:33:09+00:00,12319000.0,1.74,1.74,0.7,40820000.0,10337000.0,1.73,,169274000.0,98810000.0,863385000.0,57888000.0,21454000.0,298528000.0,298528000.0,275744000.0,871964000.0,117193000.0,7462000.0,22784000.0,,,302000.0,,168119000.0,286390000.0,25225000.0,49000000.0,431785000.0,2162000.0,100870000.0,972834000.0,776095000.0,420933000.0,467802000.0,1292897000.0,,127081000.0,158500000.0,158734000.0,159181000.0
M&T Bank Corp,MTB,,36270,2016.0,Q1TTM,2015-04-01,2016-03-31,,31950000.0,7.3,7.3,2.8,100217000.0,22471000.0,7.26,,630496000.0,387960000.0,2994357000.0,246606000.0,80681000.0,1136582000.0,1136582000.0,1044603000.0,3054963000.0,487395000.0,31776000.0,91979000.0,,,803000.0,,654526000.0,1250695000.0,66678000.0,181000000.0,1591422000.0,3805000.0,350628000.0,3405591000.0,2912652000.0,1805767000.0,1767078000.0,4860730000.0,,523296000.0,158500000.0,158734000.0,159181000.0
M&T Bank Corp,MTB,,36270,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 19:12:12+00:00,31366000.0,8.72,8.72,3.0,195868000.0,61326000.0,8.7,,915556000.0,362588000.0,3742867000.0,189372000.0,69203000.0,1408306000.0,1408306000.0,1327503000.0,3781044000.0,479754000.0,56580000.0,80803000.0,,,1014000.0,1292580000.0,809337000.0,440538000.0,101871000.0,168000000.0,1648794000.0,1511000.0,386751000.0,4167795000.0,3140325000.0,1851143000.0,2323862000.0,5632187000.0,,61445000.0,152200000.0,152200000.0,152600000.0
M&T Bank Corp,MTB,,36270,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 12:48:43+00:00,8420000.0,2.13,2.13,0.75,44897000.0,12162000.0,2.12,,169326000.0,95554000.0,898038000.0,46660000.0,16110000.0,348927000.0,348927000.0,328562000.0,914260000.0,118667000.0,9691000.0,20365000.0,,,279000.0,,166087000.0,299755000.0,28827000.0,55000000.0,449741000.0,216000.0,91773000.0,1006033000.0,787852000.0,446845000.0,518253000.0,1361105000.0,,137399000.0,154300000.0,154427000.0,154949000.0
M&T Bank Corp,MTB,,36270,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 19:12:12+00:00,24522000.0,12.75,12.75,3.55,272467000.0,108182000.0,12.74,,590160000.0,324577000.0,4164561000.0,248556000.0,85710000.0,1918080000.0,1918080000.0,1836028000.0,4072302000.0,497853000.0,26246000.0,82052000.0,,,1391000.0,1327364000.0,859187000.0,451321000.0,68526000.0,132000000.0,1752264000.0,5386000.0,526409000.0,4598711000.0,3288062000.0,1856000000.0,2508240000.0,5928302000.0,,51069000.0,144000000.0,144000000.0,144100000.0
M&T Bank Corp,MTB,,36270,2018.0,Q2,2018-04-01,2018-06-30,2019-08-05 16:18:37+00:00,6388000.0,3.26,3.26,,60642000.0,21869000.0,3.26,,161464000.0,82191000.0,1024471000.0,58093000.0,21768000.0,493160000.0,493160000.0,472598000.0,1008787000.0,122743000.0,7581000.0,20562000.0,,,374000.0,336924000.0,187581000.0,100280000.0,19560000.0,35000000.0,418537000.0,1383000.0,120118000.0,1128905000.0,776577000.0,457414000.0,654624000.0,1466201000.0,,12629000.0,145000000.0,144825000.0,144998000.0
M&T Bank Corp,MTB,,36270,2018.0,Q2YTD,2018-01-01,2018-06-30,,13020000.0,5.5,5.5,,112486000.0,40546000.0,5.49,,266723000.0,165291000.0,2004440000.0,111999000.0,38016000.0,845770000.0,845770000.0,805346000.0,1984304000.0,245969000.0,2787000.0,40424000.0,,,778000.0,660720000.0,491111000.0,226582000.0,39840000.0,78000000.0,881965000.0,2266000.0,226751000.0,2211055000.0,1709921000.0,916110000.0,1112493000.0,2900414000.0,,26021000.0,145000000.0,144825000.0,144998000.0
M&T Bank Corp,MTB,,36270,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 17:25:41+00:00,6632000.0,2.24,2.24,0.75,51844000.0,18677000.0,2.23,,105259000.0,83100000.0,979969000.0,53906000.0,16248000.0,352610000.0,352610000.0,332748000.0,975517000.0,123226000.0,-4794000.0,19862000.0,,,404000.0,323796000.0,303530000.0,126302000.0,20280000.0,43000000.0,463428000.0,883000.0,106633000.0,1082150000.0,933344000.0,458696000.0,457869000.0,1434213000.0,,13392000.0,148500000.0,148688000.0,148905000.0
M&T Bank Corp,MTB,,36270,2018.0,Q1TTM,2017-04-01,2018-03-31,,29578000.0,8.83,8.83,-0.75,202815000.0,67841000.0,8.81,,851489000.0,350134000.0,3824798000.0,196618000.0,69341000.0,1411989000.0,1411989000.0,1331689000.0,3842301000.0,484313000.0,42095000.0,80300000.0,,,1139000.0,1616376000.0,946780000.0,267085000.0,93324000.0,156000000.0,1662481000.0,2178000.0,401611000.0,4243912000.0,3285817000.0,1862994000.0,2263478000.0,5705295000.0,,-62562000.0,148500000.0,148688000.0,148905000.0
M&T Bank Corp,MTB,,36270,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 19:12:12+00:00,19490000.0,13.76,13.76,4.1,485346000.0,141397000.0,13.75,,618112000.0,288853000.0,4442182000.0,239242000.0,93472000.0,1929149000.0,1929149000.0,1849509000.0,4130264000.0,553810000.0,80081000.0,79640000.0,,,7161000.0,1463356000.0,859578000.0,469320000.0,41535000.0,176000000.0,1900797000.0,24741000.0,749329000.0,4879593000.0,3468682000.0,2061679000.0,2547261000.0,6191943000.0,,48922000.0,134400000.0,134400000.0,134500000.0
M&T Bank Corp,MTB,,36270,2019.0,Q2,2019-04-01,2019-06-30,2019-08-05 16:18:37+00:00,5077000.0,3.34,3.34,,122527000.0,36325000.0,3.34,,152284000.0,75655000.0,1125577000.0,66012000.0,24046000.0,473260000.0,473260000.0,452632000.0,1041481000.0,134384000.0,27364000.0,20628000.0,,,356000.0,359490000.0,244016000.0,112763000.0,9772000.0,55000000.0,455737000.0,7893000.0,196432000.0,1237913000.0,873032000.0,512095000.0,625544000.0,1553576000.0,,12478000.0,135500000.0,135433000.0,135464000.0
M&T Bank Corp,MTB,,36270,2019.0,Q2YTD,2019-01-01,2019-06-30,,10097000.0,6.69,6.69,,224484000.0,63732000.0,6.69,,304019000.0,156161000.0,2243490000.0,133591000.0,44321000.0,956002000.0,956002000.0,914718000.0,2091541000.0,266148000.0,50007000.0,41284000.0,,,839000.0,690699000.0,472679000.0,247200000.0,19198000.0,77000000.0,954937000.0,14606000.0,372681000.0,2464222000.0,1767380000.0,1012860000.0,1260021000.0,3104401000.0,,24954000.0,135500000.0,135433000.0,135464000.0
M&T Bank Corp,MTB,,36270,2019.0,Q2TTM,2018-07-01,2019-06-30,,21599000.0,13.94,13.94,,384465000.0,131368000.0,13.94,,627456000.0,315447000.0,4403611000.0,270148000.0,92015000.0,2028312000.0,2028312000.0,1945400000.0,4179539000.0,518032000.0,73466000.0,82912000.0,,,1452000.0,1357343000.0,840755000.0,471939000.0,47884000.0,131000000.0,1825236000.0,17726000.0,672339000.0,4851878000.0,3345521000.0,1952750000.0,2655768000.0,6132289000.0,,50002000.0,135500000.0,135433000.0,135464000.0
M&T Bank Corp,MTB,,36270,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 19:20:10+00:00,5020000.0,3.35,3.35,1.0,101957000.0,27407000.0,3.35,,151735000.0,80506000.0,1117913000.0,67579000.0,20275000.0,482742000.0,482742000.0,462086000.0,1050060000.0,131764000.0,22643000.0,20656000.0,,,483000.0,331209000.0,228663000.0,134437000.0,9426000.0,22000000.0,499200000.0,6713000.0,176249000.0,1226309000.0,894348000.0,500765000.0,634477000.0,1550825000.0,,12476000.0,137900000.0,137889000.0,137920000.0
M&T Bank Corp,MTB,,36270,2019.0,Q1TTM,2018-04-01,2019-03-31,,22910000.0,13.86,13.86,,322580000.0,116912000.0,13.86,,636636000.0,321983000.0,4302505000.0,262229000.0,89737000.0,2048212000.0,2048212000.0,1965366000.0,4146845000.0,506391000.0,53683000.0,82846000.0,,,1470000.0,1334777000.0,784320000.0,459456000.0,57672000.0,111000000.0,1788036000.0,11216000.0,596025000.0,4742870000.0,3249066000.0,1898069000.0,2684848000.0,6044914000.0,,50153000.0,137900000.0,137889000.0,137920000.0
M&T Bank Corp,MTB,,36270,2020.0,Q1TTM,2019-04-01,2020-03-31,,18383000.0,12.34,12.34,,486682000.0,132956000.0,12.33,,547304000.0,258532000.0,4371090000.0,211961000.0,95572000.0,1715229000.0,1715229000.0,1638124000.0,4057009000.0,566096000.0,57672000.0,77105000.0,,,11125000.0,1514968000.0,817879000.0,468059000.0,44380000.0,404000000.0,1938440000.0,18051000.0,716694000.0,4773703000.0,3480750000.0,2090274000.0,2262533000.0,6147283000.0,,49575000.0,129900000.0,129696000.0,129755000.0
M&T Bank Corp,MTB,,36270,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 19:20:10+00:00,3913000.0,1.93,1.93,1.1,103293000.0,18966000.0,1.93,,80927000.0,50185000.0,1046821000.0,40298000.0,22375000.0,268822000.0,268822000.0,250701000.0,976805000.0,144050000.0,234000.0,18121000.0,,,4447000.0,382821000.0,186964000.0,133176000.0,12271000.0,250000000.0,536843000.0,23000.0,143614000.0,1120419000.0,906416000.0,529360000.0,349749000.0,1506165000.0,,13129000.0,129900000.0,129696000.0,129755000.0
