company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,cashinterestreceived,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
M&T Bank Corp,MTB,,36270,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 15:54:47+00:00,,54164000.0,198028000.0,120109000.0,1420720000.0,49133000.0,-250134000.0,2647688000.0,346500000.0,5087934000.0,-5312936000.0,469504000.0,5087934000.0,-5312936000.0,469504000.0,244502000.0,2712470000.0,513353000.0,513353000.0,40988000.0,54927000.0,-257704000.0,-214482000.0,62000000.0,-5659349000.0,-459169000.0,,,604117000.0
M&T Bank Corp,MTB,,36270,2014.0,Q1TTM,2013-04-01,2014-03-31,,,111569000.0,384252000.0,291469000.0,2872056000.0,94150000.0,-725278000.0,1498688000.0,346500000.0,4414870000.0,-5272843000.0,795024000.0,4414870000.0,-5272843000.0,795024000.0,-62949000.0,3615144000.0,1093384000.0,1093384000.0,42199000.0,130647000.0,-1118779000.0,-421728000.0,179000000.0,-6221145000.0,-754381000.0,,,2067081000.0
M&T Bank Corp,MTB,,36270,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 17:09:17+00:00,,27854000.0,4789000.0,61841000.0,695653000.0,24708000.0,204998000.0,1498688000.0,346500000.0,2970124000.0,-3441038000.0,561098000.0,2970124000.0,-3441038000.0,561098000.0,90184000.0,1581705000.0,229017000.0,229017000.0,42521000.0,24208000.0,-122910000.0,-98486000.0,32000000.0,-3598666000.0,-382491000.0,,,280538000.0
M&T Bank Corp,MTB,,36270,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 15:22:45+00:00,,76330000.0,378660000.0,400329000.0,3134311000.0,99019000.0,-20474000.0,1500000000.0,,-9462007000.0,7714282000.0,1742408000.0,-9462007000.0,7714282000.0,1742408000.0,-5317000.0,504393000.0,1079667000.0,1079667000.0,337866000.0,69766000.0,448271000.0,-456287000.0,170000000.0,-8084348000.0,-11079879000.0,,,15350359000.0
M&T Bank Corp,MTB,,36270,2015.0,Q4,2015-10-01,2015-12-31,,,22752000.0,5644000.0,165340000.0,899835000.0,25103000.0,-256171000.0,,,-9683584000.0,9307352000.0,494568000.0,-9683584000.0,9307352000.0,494568000.0,118336000.0,1140537000.0,270965000.0,270965000.0,373919000.0,29692000.0,-13429000.0,-117135000.0,58000000.0,-2405793000.0,-10736678000.0,,,11726574000.0
M&T Bank Corp,MTB,,36270,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 19:15:38+00:00,,53578000.0,373016000.0,234989000.0,2234476000.0,73916000.0,235697000.0,1500000000.0,,221577000.0,-1593070000.0,1247840000.0,221577000.0,-1593070000.0,1247840000.0,-123653000.0,-636144000.0,808702000.0,808702000.0,-36053000.0,40074000.0,461700000.0,-339152000.0,112000000.0,-5678555000.0,-343201000.0,,,3623785000.0
M&T Bank Corp,MTB,,36270,2015.0,Q3TTM,2014-10-01,2015-09-30,,,77586000.0,455307000.0,307165000.0,2980393000.0,95896000.0,146229000.0,1500000000.0,,-672337000.0,-1173973000.0,1572371000.0,-672337000.0,-1173973000.0,1572371000.0,-273939000.0,-1394934000.0,1086251000.0,1086251000.0,21409000.0,45865000.0,317761000.0,-455501000.0,145000000.0,-5540031000.0,-367767000.0,,,4048297000.0
M&T Bank Corp,MTB,,36270,2015.0,Q3,2015-07-01,2015-09-30,,,16248000.0,147909000.0,85734000.0,755628000.0,25717000.0,344767000.0,,,247578000.0,-1038489000.0,689757000.0,247578000.0,-1038489000.0,689757000.0,-101154000.0,315203000.0,280401000.0,280401000.0,-21376000.0,24413000.0,144424000.0,-111239000.0,44000000.0,-1151426000.0,19201000.0,,,-31487000.0
M&T Bank Corp,MTB,,36270,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 13:55:44+00:00,,37330000.0,225107000.0,149255000.0,1478848000.0,48199000.0,-109070000.0,1500000000.0,,-26001000.0,-554581000.0,558083000.0,-26001000.0,-554581000.0,558083000.0,-22499000.0,-951347000.0,528301000.0,528301000.0,-14677000.0,15661000.0,317276000.0,-227913000.0,68000000.0,-4527129000.0,-362402000.0,,,3655272000.0
M&T Bank Corp,MTB,,36270,2015.0,Q2TTM,2014-07-01,2015-06-30,,,85400000.0,438991000.0,286699000.0,2951281000.0,95562000.0,-241453000.0,3197790000.0,,5197818000.0,-6952016000.0,1187620000.0,5197818000.0,-6952016000.0,1187620000.0,-566578000.0,2802880000.0,1081194000.0,1081194000.0,36917000.0,49299000.0,90291000.0,-454864000.0,130000000.0,-11603866000.0,-397287000.0,,,4561559000.0
M&T Bank Corp,MTB,,36270,2015.0,Q2,2015-04-01,2015-06-30,,,18338000.0,136529000.0,73479000.0,752373000.0,24021000.0,-206288000.0,-819000.0,,-1363467000.0,1247755000.0,99717000.0,-1363467000.0,1247755000.0,99717000.0,-15995000.0,-946804000.0,286688000.0,286688000.0,-53042000.0,61675000.0,241131000.0,-116914000.0,30000000.0,-1950090000.0,-360605000.0,,,2956714000.0
M&T Bank Corp,MTB,,36270,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 17:12:49+00:00,,18992000.0,88578000.0,75776000.0,726475000.0,24178000.0,97218000.0,1500819000.0,,1337466000.0,-1802336000.0,458366000.0,1337466000.0,-1802336000.0,458366000.0,-6504000.0,-4543000.0,241613000.0,241613000.0,38365000.0,-46014000.0,76145000.0,-110999000.0,38000000.0,-2577039000.0,-1797000.0,,,698558000.0
M&T Bank Corp,MTB,,36270,2015.0,Q1TTM,2014-04-01,2015-03-31,,,93372000.0,495701000.0,271488000.0,2923975000.0,95966000.0,-490297000.0,4347609000.0,,8679095000.0,-10071669000.0,996309000.0,8679095000.0,-10071669000.0,996309000.0,-396265000.0,4880449000.0,1078842000.0,1078842000.0,88426000.0,18343000.0,-285634000.0,-453946000.0,130000000.0,-11714459000.0,-113360000.0,,,1928424000.0
M&T Bank Corp,MTB,,36270,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 16:53:06+00:00,,93595000.0,276866000.0,498951000.0,3903374000.0,106996000.0,-654121000.0,,,-510134000.0,-720768000.0,1183411000.0,-510134000.0,-720768000.0,1183411000.0,-47491000.0,3554673000.0,1315114000.0,1315114000.0,131827000.0,656691000.0,170141000.0,-523161000.0,190000000.0,-6839132000.0,-3057003000.0,-641334000.0,-500000000.0,5948223000.0
M&T Bank Corp,MTB,,36270,2016.0,Q4,2016-10-01,2016-12-31,,,22092000.0,138491000.0,111256000.0,980096000.0,27085000.0,-385436000.0,,,-3400404000.0,3277430000.0,111321000.0,-3400404000.0,3277430000.0,111321000.0,-11653000.0,-2640838000.0,330571000.0,330571000.0,55009000.0,653151000.0,48915000.0,-132116000.0,62000000.0,-401722000.0,-743267000.0,-37334000.0,-500000000.0,3630237000.0
M&T Bank Corp,MTB,,36270,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 15:49:42+00:00,,71503000.0,138375000.0,387695000.0,2923278000.0,79911000.0,-268685000.0,,,2890270000.0,-3998198000.0,1072090000.0,2890270000.0,-3998198000.0,1072090000.0,-35838000.0,6195511000.0,984543000.0,984543000.0,76818000.0,3540000.0,121226000.0,-391045000.0,128000000.0,-6437410000.0,-2313736000.0,-604000000.0,,2317986000.0
M&T Bank Corp,MTB,,36270,2016.0,Q3TTM,2015-10-01,2016-09-30,,,94255000.0,144019000.0,553035000.0,3823113000.0,105014000.0,-524856000.0,,,-6793314000.0,5309154000.0,1566658000.0,-6793314000.0,5309154000.0,1566658000.0,82498000.0,7336048000.0,1255508000.0,1255508000.0,450737000.0,33232000.0,107797000.0,-508180000.0,186000000.0,-8843203000.0,-13050414000.0,-604000000.0,,14044560000.0
M&T Bank Corp,MTB,,36270,2016.0,Q3,2016-07-01,2016-09-30,,,23118000.0,33014000.0,130473000.0,976251000.0,26397000.0,-9540000.0,,,2716801000.0,-3091100000.0,422059000.0,2716801000.0,-3091100000.0,422059000.0,47760000.0,3490179000.0,349984000.0,349984000.0,-14900000.0,1395000.0,2036000.0,-127231000.0,47000000.0,-3961746000.0,-297542000.0,-350000000.0,,868610000.0
M&T Bank Corp,MTB,,36270,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-07 16:10:41+00:00,,48385000.0,105361000.0,257222000.0,1947027000.0,53514000.0,-259145000.0,,,173469000.0,-907098000.0,650031000.0,173469000.0,-907098000.0,650031000.0,-83598000.0,2705332000.0,634559000.0,634559000.0,91718000.0,2145000.0,119190000.0,-263814000.0,81000000.0,-2475664000.0,-2016194000.0,-254000000.0,,1449376000.0
M&T Bank Corp,MTB,,36270,2016.0,Q2TTM,2015-07-01,2016-06-30,,,87385000.0,258914000.0,508296000.0,3602490000.0,104334000.0,-170549000.0,,,-9262537000.0,7361765000.0,1834356000.0,-9262537000.0,7361765000.0,1834356000.0,-66416000.0,4161072000.0,1185925000.0,1185925000.0,444261000.0,56250000.0,250185000.0,-492188000.0,183000000.0,-6032883000.0,-12733671000.0,-254000000.0,,13144463000.0
M&T Bank Corp,MTB,,36270,2016.0,Q2,2016-04-01,2016-06-30,,,23817000.0,191507000.0,110654000.0,978804000.0,26373000.0,-254512000.0,,,-1203721000.0,1108177000.0,201811000.0,-1203721000.0,1108177000.0,201811000.0,106267000.0,440709000.0,336031000.0,336031000.0,38102000.0,-815000.0,81590000.0,-134446000.0,32000000.0,247955000.0,-1355169000.0,-154000000.0,,778632000.0
M&T Bank Corp,MTB,,36270,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 14:33:09+00:00,,24568000.0,-86146000.0,146568000.0,968223000.0,27141000.0,-4633000.0,,,1377190000.0,-2015275000.0,448220000.0,1377190000.0,-2015275000.0,448220000.0,-189865000.0,2264623000.0,298528000.0,298528000.0,53616000.0,2960000.0,37600000.0,-129368000.0,49000000.0,-2723619000.0,-661025000.0,-100000000.0,,670744000.0
M&T Bank Corp,MTB,,36270,2016.0,Q1TTM,2015-04-01,2016-03-31,,,81906000.0,203936000.0,471121000.0,3376059000.0,101982000.0,-122325000.0,-819000.0,,-9422283000.0,7501343000.0,1732262000.0,-9422283000.0,7501343000.0,1732262000.0,-188678000.0,2773559000.0,1136582000.0,1136582000.0,353117000.0,118740000.0,409726000.0,-474656000.0,181000000.0,-8230928000.0,-11739107000.0,-100000000.0,,15322545000.0
M&T Bank Corp,MTB,,36270,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 19:12:12+00:00,,87538000.0,494205000.0,405290000.0,4155723000.0,109587000.0,645752000.0,2157607000.0,,-6076521000.0,3394925000.0,2781935000.0,-6076521000.0,3394925000.0,2781935000.0,100339000.0,-3075322000.0,1408306000.0,1408306000.0,362752000.0,10675000.0,37761000.0,-530136000.0,168000000.0,-1966484000.0,-3433440000.0,-1205905000.0,,5323648000.0
M&T Bank Corp,MTB,,36270,2017.0,Q4,2017-10-01,2017-12-31,,,21722000.0,32042000.0,94650000.0,1067681000.0,24956000.0,-53927000.0,-25669000.0,,-1879021000.0,1215588000.0,716069000.0,-1879021000.0,1215588000.0,716069000.0,52636000.0,-1099085000.0,322403000.0,322403000.0,369915000.0,5195000.0,-10025000.0,-131128000.0,31000000.0,958294000.0,-404120000.0,-224214000.0,,267319000.0
M&T Bank Corp,MTB,,36270,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-05 17:25:35+00:00,,65816000.0,462163000.0,310640000.0,3088042000.0,84631000.0,699679000.0,2183276000.0,,-4197500000.0,2179337000.0,2065866000.0,-4197500000.0,2179337000.0,2065866000.0,47703000.0,-1976237000.0,1085903000.0,1085903000.0,-7163000.0,5480000.0,47786000.0,-399008000.0,137000000.0,-2924778000.0,-3029320000.0,-981691000.0,,5056329000.0
M&T Bank Corp,MTB,,36270,2017.0,Q3TTM,2016-10-01,2017-09-30,,,87908000.0,600654000.0,421896000.0,4068138000.0,111716000.0,314243000.0,2183276000.0,,-7597904000.0,5456767000.0,2177187000.0,-7597904000.0,5456767000.0,2177187000.0,36050000.0,-4617075000.0,1416474000.0,1416474000.0,47846000.0,658631000.0,96701000.0,-531124000.0,199000000.0,-3326500000.0,-3772587000.0,-1019025000.0,-500000000.0,8686566000.0
M&T Bank Corp,MTB,,36270,2017.0,Q3,2017-07-01,2017-09-30,,,21299000.0,141057000.0,111019000.0,1050033000.0,29730000.0,17451000.0,-246935000.0,,-934344000.0,514539000.0,442579000.0,-934344000.0,514539000.0,442579000.0,22774000.0,-26360000.0,355923000.0,355923000.0,-11824000.0,-3182000.0,-56503000.0,-131882000.0,30000000.0,-1362843000.0,-301261000.0,-224724000.0,,1933885000.0
M&T Bank Corp,MTB,,36270,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 15:32:26+00:00,,44517000.0,321106000.0,199621000.0,2038009000.0,54901000.0,682228000.0,2430211000.0,,-3263156000.0,1664798000.0,1623287000.0,-3263156000.0,1664798000.0,1623287000.0,24929000.0,-1949877000.0,729980000.0,729980000.0,4661000.0,8662000.0,104289000.0,-267126000.0,107000000.0,-1561935000.0,-2728059000.0,-756967000.0,,3122444000.0
M&T Bank Corp,MTB,,36270,2017.0,Q2TTM,2016-07-01,2017-06-30,,,89727000.0,492611000.0,441350000.0,3994356000.0,108383000.0,287252000.0,2430211000.0,,-3946759000.0,1851128000.0,2156667000.0,-3946759000.0,1851128000.0,2156667000.0,61036000.0,-1100536000.0,1410535000.0,1410535000.0,44770000.0,663208000.0,155240000.0,-526473000.0,216000000.0,-5925403000.0,-3768868000.0,-1144301000.0,-500000000.0,7621291000.0
M&T Bank Corp,MTB,,36270,2017.0,Q2,2017-04-01,2017-06-30,,,22554000.0,291834000.0,83438000.0,1036880000.0,27472000.0,-120067000.0,2408551000.0,,-2769760000.0,2490805000.0,337471000.0,-2769760000.0,2490805000.0,337471000.0,58516000.0,-3500174000.0,381053000.0,381053000.0,-25541000.0,6598000.0,47852000.0,-133192000.0,52000000.0,949034000.0,-1326649000.0,-224894000.0,,1493919000.0
M&T Bank Corp,MTB,,36270,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 12:48:43+00:00,,21963000.0,29272000.0,116183000.0,1001129000.0,27429000.0,802295000.0,21660000.0,,-493396000.0,-826007000.0,1285816000.0,-493396000.0,-826007000.0,1285816000.0,-33587000.0,1550297000.0,348927000.0,348927000.0,30202000.0,2064000.0,56437000.0,-133934000.0,55000000.0,-2510969000.0,-1401410000.0,-532073000.0,,1628525000.0
M&T Bank Corp,MTB,,36270,2017.0,Q1TTM,2016-04-01,2017-03-31,,,90990000.0,392284000.0,468566000.0,3936280000.0,107284000.0,152807000.0,21660000.0,,-2380720000.0,468500000.0,2021007000.0,-2380720000.0,468500000.0,2021007000.0,108787000.0,2840347000.0,1365513000.0,1365513000.0,108413000.0,655795000.0,188978000.0,-527727000.0,196000000.0,-6626482000.0,-3797388000.0,-1073407000.0,-500000000.0,6906004000.0
M&T Bank Corp,MTB,,36270,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 19:12:12+00:00,,74141000.0,375116000.0,516230000.0,4568991000.0,104864000.0,-156361000.0,5996468000.0,,-495250000.0,-1410051000.0,2089852000.0,-495250000.0,-1410051000.0,2089852000.0,184551000.0,-2272505000.0,1918080000.0,1918080000.0,17128000.0,17167000.0,307252000.0,-582903000.0,132000000.0,-4891918000.0,-1459081000.0,-2194396000.0,,3174615000.0
M&T Bank Corp,MTB,,36270,2018.0,Q4,2018-10-01,2018-12-31,,,18411000.0,177869000.0,135093000.0,1208281000.0,24678000.0,-177894000.0,3088268000.0,,2690374000.0,-2946781000.0,550235000.0,2690374000.0,-2946781000.0,550235000.0,293828000.0,1016866000.0,1948113000.0,1948113000.0,-1301073000.0,-5544000.0,40178000.0,-157895000.0,38000000.0,-2278397000.0,-751487000.0,-499834000.0,,-708562000.0
M&T Bank Corp,MTB,,36270,2018.0,Q3TTM,2017-10-01,2018-09-30,,,77452000.0,229289000.0,475787000.0,4428391000.0,105142000.0,-32394000.0,2882531000.0,,-5064645000.0,2752318000.0,2255686000.0,-5064645000.0,2752318000.0,2255686000.0,-56641000.0,-4388456000.0,292370000.0,292370000.0,1688116000.0,27906000.0,257049000.0,-556136000.0,125000000.0,-1655227000.0,-1111714000.0,-1918776000.0,,4150496000.0
M&T Bank Corp,MTB,,36270,2018.0,Q3,2018-07-01,2018-09-30,,,18503000.0,21628000.0,162406000.0,1150647000.0,26094000.0,387899000.0,-1155711000.0,,-1949600000.0,873742000.0,1018375000.0,-1949600000.0,873742000.0,1018375000.0,-57483000.0,-131473000.0,-875803000.0,-875803000.0,1445682000.0,-1509000.0,4127000.0,-161183000.0,16000000.0,-450776000.0,-1224000.0,-498500000.0,,1320391000.0
M&T Bank Corp,MTB,,36270,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 16:18:37+00:00,,37227000.0,175619000.0,218731000.0,2210063000.0,54092000.0,-366366000.0,4063911000.0,,-1236024000.0,662988000.0,521242000.0,-1236024000.0,662988000.0,521242000.0,-51794000.0,-3157898000.0,845770000.0,845770000.0,-127481000.0,24220000.0,262947000.0,-263825000.0,78000000.0,-2162745000.0,-706370000.0,-1196062000.0,,2562786000.0
M&T Bank Corp,MTB,,36270,2018.0,Q2TTM,2017-07-01,2018-06-30,,,80248000.0,348718000.0,424400000.0,4327777000.0,108778000.0,-402842000.0,3791307000.0,,-4049389000.0,2393115000.0,1679890000.0,-4049389000.0,2393115000.0,1679890000.0,23616000.0,-4283343000.0,1524096000.0,1524096000.0,230610000.0,26233000.0,196419000.0,-526835000.0,139000000.0,-2567294000.0,-1411751000.0,-1645000000.0,,4763990000.0
M&T Bank Corp,MTB,,36270,2018.0,Q2,2018-04-01,2018-06-30,,,18939000.0,137620000.0,100389000.0,1132387000.0,26811000.0,-535493000.0,1613287000.0,,-872151000.0,911518000.0,37063000.0,-872151000.0,911518000.0,37063000.0,76430000.0,-1673269000.0,493160000.0,493160000.0,-1354000.0,-756000.0,147784000.0,-134139000.0,35000000.0,-766989000.0,-202178000.0,-475096000.0,,1530723000.0
M&T Bank Corp,MTB,,36270,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 17:25:41+00:00,,18288000.0,37999000.0,118342000.0,1077676000.0,27281000.0,169127000.0,2450624000.0,,-363873000.0,-248530000.0,484179000.0,-363873000.0,-248530000.0,484179000.0,-128224000.0,-1484629000.0,352610000.0,352610000.0,-126127000.0,24976000.0,115163000.0,-129686000.0,43000000.0,-1395756000.0,-504192000.0,-720966000.0,,1032063000.0
M&T Bank Corp,MTB,,36270,2018.0,Q1TTM,2017-04-01,2018-03-31,,,83863000.0,502932000.0,407449000.0,4232270000.0,109439000.0,12584000.0,4586571000.0,,-5946998000.0,3972402000.0,1980298000.0,-5946998000.0,3972402000.0,1980298000.0,5702000.0,-6110248000.0,1411989000.0,1411989000.0,206423000.0,33587000.0,96487000.0,-525888000.0,156000000.0,-851271000.0,-2536222000.0,-1394798000.0,,4727186000.0
M&T Bank Corp,MTB,,36270,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 19:12:12+00:00,,91378000.0,320513000.0,735787000.0,4892301000.0,209937000.0,-145684000.0,,396000000.0,-3253696000.0,727007000.0,2357555000.0,-3253696000.0,727007000.0,2357555000.0,-169134000.0,4616082000.0,1929149000.0,1929149000.0,96775000.0,-25393000.0,-470078000.0,-619592000.0,176000000.0,-4672364000.0,-5889508000.0,-1349785000.0,-381500000.0,5869449000.0
M&T Bank Corp,MTB,,36270,2019.0,Q3TTM,2018-10-01,2019-09-30,,,86733000.0,480310000.0,712384000.0,4908487000.0,180399000.0,-789767000.0,4203786000.0,396000000.0,5676815000.0,-6946448000.0,1777083000.0,5676815000.0,-6946448000.0,1777083000.0,507450000.0,5976193000.0,1933404000.0,1933404000.0,206314000.0,-26731000.0,-292901000.0,-619504000.0,160000000.0,-9598569000.0,-2304020000.0,-1567409000.0,-381500000.0,2945022000.0
M&T Bank Corp,MTB,,36270,2019.0,Q3,2019-07-01,2019-09-30,,,24208000.0,59037000.0,216112000.0,1255583000.0,53738000.0,144668000.0,902506000.0,396000000.0,3219588000.0,-3418808000.0,746670000.0,3219588000.0,-3418808000.0,746670000.0,547450000.0,3433550000.0,-970711000.0,-970711000.0,1449767000.0,-3741000.0,-356742000.0,-151312000.0,45000000.0,-4331694000.0,-675952000.0,-299963000.0,-381500000.0,1269628000.0
M&T Bank Corp,MTB,,36270,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 16:18:37+00:00,,44114000.0,243404000.0,361179000.0,2444623000.0,101983000.0,-756541000.0,213012000.0,,-233147000.0,-580859000.0,480178000.0,-233147000.0,-580859000.0,480178000.0,-333828000.0,1525777000.0,956002000.0,956002000.0,57620000.0,-17446000.0,23663000.0,-310297000.0,77000000.0,-2988478000.0,-876581000.0,-767612000.0,,2383956000.0
M&T Bank Corp,MTB,,36270,2019.0,Q2TTM,2018-07-01,2019-06-30,,,81028000.0,442901000.0,658678000.0,4803551000.0,152755000.0,-546536000.0,2145569000.0,,507627000.0,-2653898000.0,2048788000.0,507627000.0,-2653898000.0,2048788000.0,-97483000.0,2411170000.0,2028312000.0,2028312000.0,202229000.0,-24499000.0,67968000.0,-629375000.0,131000000.0,-5717651000.0,-1629292000.0,-1765946000.0,,2995785000.0
M&T Bank Corp,MTB,,36270,2019.0,Q2,2019-04-01,2019-06-30,,,22924000.0,93856000.0,169870000.0,1250600000.0,51001000.0,-582744000.0,213012000.0,,789599000.0,-852120000.0,66872000.0,789599000.0,-852120000.0,66872000.0,4351000.0,1211928000.0,473260000.0,473260000.0,47431000.0,-393000.0,772000.0,-153334000.0,55000000.0,-1944431000.0,-79630000.0,-401984000.0,,1091539000.0
M&T Bank Corp,MTB,,36270,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 19:20:10+00:00,,21190000.0,149548000.0,191309000.0,1194023000.0,50982000.0,-173797000.0,,,-1022746000.0,271261000.0,413306000.0,-1022746000.0,271261000.0,413306000.0,-338179000.0,313849000.0,482742000.0,482742000.0,10189000.0,-17053000.0,22891000.0,-156963000.0,22000000.0,-1044047000.0,-796951000.0,-365628000.0,,1292417000.0
M&T Bank Corp,MTB,,36270,2019.0,Q1TTM,2018-04-01,2019-03-31,,,77043000.0,486665000.0,589197000.0,4685338000.0,128565000.0,-499285000.0,3545844000.0,,-1154123000.0,-890260000.0,2018979000.0,-1154123000.0,-890260000.0,2018979000.0,-25404000.0,-474027000.0,2048212000.0,2048212000.0,153444000.0,-24862000.0,214980000.0,-610180000.0,111000000.0,-4540209000.0,-1751840000.0,-1839058000.0,,3434969000.0
M&T Bank Corp,MTB,,36270,2020.0,Q1TTM,2019-04-01,2020-03-31,,,93092000.0,215625000.0,703339000.0,4857372000.0,213711000.0,-925625000.0,,396000000.0,1877742000.0,-3396617000.0,1549807000.0,1877742000.0,-3396617000.0,1549807000.0,30932000.0,9716062000.0,1715229000.0,1715229000.0,49400000.0,-18907000.0,-541835000.0,-627143000.0,404000000.0,-8518659000.0,-5848863000.0,-1357907000.0,-381500000.0,5663877000.0
M&T Bank Corp,MTB,,36270,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 19:20:10+00:00,,22904000.0,44660000.0,158861000.0,1159094000.0,54756000.0,-953738000.0,,,4108692000.0,-3852363000.0,-394442000.0,4108692000.0,-3852363000.0,-394442000.0,-138113000.0,5413829000.0,268822000.0,268822000.0,-37186000.0,-10567000.0,-48866000.0,-164514000.0,250000000.0,-4890342000.0,-756306000.0,-373750000.0,,1086845000.0
