company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2014.0,FY,2014-01-01,2014-12-31,2017-02-08 11:57:30+00:00,367200000.0,73800000.0,137600000.0,169500000.0,1863000000.0,77500000.0,38500000.0,-2438100000.0,-1172700000.0,3102900000.0,-2438100000.0,-1172700000.0,3102900000.0,-507900000.0,30700000.0,1176400000.0,1176400000.0,-473200000.0,-1733900000.0,,,-409600000.0,-11587000000.0,-136000000.0,-218600000.0,-222700000.0,,10550300000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2014.0,Q4,2014-10-01,2014-12-31,,84400000.0,73800000.0,137600000.0,46700000.0,375300000.0,7900000.0,2000000.0,33200000.0,-345400000.0,905300000.0,33200000.0,-345400000.0,905300000.0,593100000.0,33000000.0,280300000.0,280300000.0,118600000.0,196500000.0,,,-108200000.0,-3130000000.0,-18500000.0,-97800000.0,-200000.0,,2803100000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2014.0,Q3TTM,2013-10-01,2014-09-30,,333900000.0,61200000.0,144100000.0,162200000.0,2096500000.0,115200000.0,27000000.0,-2836400000.0,-620800000.0,3020900000.0,-2836400000.0,-620800000.0,3020900000.0,-436300000.0,48200000.0,1146500000.0,1146500000.0,-718200000.0,-2290900000.0,,,-386400000.0,-10638200000.0,-154200000.0,-126800000.0,-222700000.0,,10171600000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2014.0,Q3,2014-07-01,2014-09-30,,139800000.0,,,41300000.0,458100000.0,43500000.0,9100000.0,-961100000.0,-330700000.0,820300000.0,-961100000.0,-330700000.0,820300000.0,-471500000.0,13000000.0,252800000.0,252800000.0,-71700000.0,-825500000.0,,,-108100000.0,-2713100000.0,-24200000.0,-20400000.0,-72700000.0,,2406600000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-28 10:18:30+00:00,282800000.0,,,122800000.0,1487700000.0,69600000.0,36500000.0,-2471300000.0,-827300000.0,2197600000.0,-2471300000.0,-827300000.0,2197600000.0,-1101000000.0,-2300000.0,896100000.0,896100000.0,-591800000.0,-1930400000.0,,,-301400000.0,-8457000000.0,-117500000.0,-120800000.0,-222500000.0,,7747200000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2014.0,Q2TTM,2013-07-01,2014-06-30,,228500000.0,61200000.0,144100000.0,160200000.0,2204000000.0,114100000.0,32800000.0,-2382800000.0,199700000.0,2814900000.0,-2382800000.0,199700000.0,2814900000.0,631800000.0,-217200000.0,1152800000.0,1152800000.0,-930600000.0,-1622500000.0,,,-371300000.0,-10270500000.0,-140800000.0,-106700000.0,-212000000.0,,10611000000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2014.0,Q2,2014-04-01,2014-06-30,,68100000.0,,,41000000.0,605400000.0,10000000.0,13400000.0,-775500000.0,338700000.0,786000000.0,-775500000.0,338700000.0,786000000.0,349200000.0,23800000.0,319200000.0,319200000.0,-247700000.0,-651300000.0,,,-110600000.0,-2582900000.0,-43500000.0,,-60800000.0,,2965100000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-29 12:22:05+00:00,143000000.0,,,81500000.0,1029600000.0,26100000.0,27400000.0,-1510200000.0,-496600000.0,1377300000.0,-1510200000.0,-496600000.0,1377300000.0,-629500000.0,-15300000.0,643300000.0,643300000.0,-520100000.0,-1104900000.0,,,-193300000.0,-5743900000.0,-93300000.0,-100400000.0,-149800000.0,,5340600000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2014.0,Q1TTM,2013-04-01,2014-03-31,,206400000.0,61200000.0,144100000.0,159500000.0,1892800000.0,121600000.0,156700000.0,-1948500000.0,-536200000.0,2216600000.0,-1948500000.0,-536200000.0,2216600000.0,-268100000.0,-271700000.0,1070200000.0,1070200000.0,-1112300000.0,-1148700000.0,,,-336500000.0,-11351100000.0,-109200000.0,-318200000.0,-151700000.0,,10930800000.0,-6700000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 09:35:51+00:00,74900000.0,,,40500000.0,424200000.0,16100000.0,14000000.0,-734700000.0,-835300000.0,591300000.0,-734700000.0,-835300000.0,591300000.0,-978700000.0,-39100000.0,324100000.0,324100000.0,-272400000.0,-453600000.0,,,-82700000.0,-3161000000.0,-49800000.0,-100400000.0,-89000000.0,,2375500000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,FY,2015-01-01,2015-12-31,2018-02-09 10:48:53+00:00,270800000.0,129600000.0,149600000.0,193000000.0,3111600000.0,76100000.0,961900000.0,-508600000.0,-3167600000.0,4377100000.0,-508600000.0,-3167600000.0,4377100000.0,700900000.0,91100000.0,1253200000.0,1253200000.0,-451500000.0,-277000000.0,,,-457500000.0,-13116300000.0,-136400000.0,-52600000.0,-300600000.0,-550000000.0,10085100000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,Q4,2015-10-01,2015-12-31,,47600000.0,129600000.0,149600000.0,43700000.0,773000000.0,4600000.0,-35700000.0,397300000.0,-1400800000.0,1054100000.0,397300000.0,-1400800000.0,1054100000.0,50600000.0,66200000.0,258300000.0,258300000.0,-68500000.0,585400000.0,,,-110800000.0,-3839200000.0,-40100000.0,,-112400000.0,,2478500000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 09:46:40+00:00,223200000.0,,,149300000.0,2338600000.0,71500000.0,997600000.0,-905900000.0,-1766800000.0,3323000000.0,-905900000.0,-1766800000.0,3323000000.0,650300000.0,24900000.0,994900000.0,994900000.0,-383000000.0,-862400000.0,,,-346700000.0,-9277100000.0,-96300000.0,-52600000.0,-188200000.0,-550000000.0,7606600000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,Q3TTM,2014-10-01,2015-09-30,,307600000.0,73800000.0,137600000.0,196000000.0,2713900000.0,79400000.0,999600000.0,-872700000.0,-2112200000.0,4228300000.0,-872700000.0,-2112200000.0,4228300000.0,1243400000.0,57900000.0,1275200000.0,1275200000.0,-264400000.0,-665900000.0,,,-454900000.0,-12407100000.0,-114800000.0,-150400000.0,-188400000.0,-550000000.0,10409700000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,Q3,2015-07-01,2015-09-30,,121600000.0,,,66000000.0,908800000.0,41900000.0,200200000.0,-126100000.0,-829700000.0,1205600000.0,-126100000.0,-829700000.0,1205600000.0,249800000.0,16700000.0,300900000.0,300900000.0,-191700000.0,-127600000.0,,,-111900000.0,-3012800000.0,-29000000.0,-32800000.0,-112600000.0,,2212100000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 11:01:18+00:00,101600000.0,,,83300000.0,1429800000.0,29600000.0,797400000.0,-779800000.0,-937100000.0,2117400000.0,-779800000.0,-937100000.0,2117400000.0,400500000.0,8200000.0,694000000.0,694000000.0,-191300000.0,-734800000.0,,,-234800000.0,-6264300000.0,-67300000.0,-19800000.0,-75600000.0,-550000000.0,5394500000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,Q2TTM,2014-07-01,2015-06-30,,325800000.0,73800000.0,137600000.0,171300000.0,2263200000.0,81000000.0,808500000.0,-1707700000.0,-1613200000.0,3843000000.0,-1707700000.0,-1613200000.0,3843000000.0,522100000.0,54200000.0,1227100000.0,1227100000.0,-144400000.0,-1363800000.0,,,-451100000.0,-12107400000.0,-110000000.0,-138000000.0,-148500000.0,-550000000.0,10604200000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,Q2,2015-04-01,2015-06-30,,40100000.0,,,41700000.0,1196500000.0,11700000.0,794300000.0,33500000.0,-707600000.0,1486500000.0,33500000.0,-707600000.0,1486500000.0,812400000.0,21700000.0,264900000.0,264900000.0,-56700000.0,-123800000.0,,,-120300000.0,-3396900000.0,-34500000.0,100000.0,-200000.0,-550000000.0,2723800000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 09:39:40+00:00,61500000.0,,,41600000.0,233300000.0,17900000.0,3100000.0,-813300000.0,-229500000.0,630900000.0,-813300000.0,-229500000.0,630900000.0,-411900000.0,-13500000.0,429100000.0,429100000.0,-134600000.0,-611000000.0,,,-114500000.0,-2867400000.0,-32800000.0,-19900000.0,-75400000.0,,2670700000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,Q1TTM,2014-04-01,2015-03-31,,353800000.0,73800000.0,137600000.0,170600000.0,1672100000.0,79300000.0,27600000.0,-2516700000.0,-566900000.0,3142500000.0,-2516700000.0,-566900000.0,3142500000.0,58900000.0,56300000.0,1281400000.0,1281400000.0,-335400000.0,-1891300000.0,,,-441400000.0,-11293400000.0,-119000000.0,-138100000.0,-209100000.0,,10845500000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 13:11:31+00:00,285100000.0,178800000.0,162000000.0,186600000.0,2248700000.0,37800000.0,656100000.0,1450900000.0,-5153900000.0,3857800000.0,1450900000.0,-5153900000.0,3857800000.0,154800000.0,129000000.0,1361800000.0,1361800000.0,-224400000.0,2300900000.0,1890500000.0,,-464900000.0,-16762500000.0,-154900000.0,-930700000.0,-277300000.0,,9873000000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q4,2016-10-01,2016-12-31,,21100000.0,178800000.0,162000000.0,47000000.0,577600000.0,12100000.0,645100000.0,227200000.0,-656300000.0,930500000.0,227200000.0,-656300000.0,930500000.0,501400000.0,59400000.0,338200000.0,338200000.0,-53400000.0,453800000.0,1890500000.0,,-123800000.0,-3923600000.0,-45800000.0,-787300000.0,-32100000.0,,1422600000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 11:53:28+00:00,264000000.0,,,139600000.0,1671100000.0,25700000.0,11000000.0,1223700000.0,-4497600000.0,2927300000.0,1223700000.0,-4497600000.0,2927300000.0,-346600000.0,69600000.0,1023600000.0,1023600000.0,-171000000.0,1847100000.0,,,-341100000.0,-12838900000.0,-109100000.0,-143400000.0,-245200000.0,,8450400000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q3TTM,2015-10-01,2016-09-30,,311600000.0,129600000.0,149600000.0,183300000.0,2444100000.0,30300000.0,-24700000.0,1621000000.0,-5898400000.0,3981400000.0,1621000000.0,-5898400000.0,3981400000.0,-296000000.0,135800000.0,1281900000.0,1281900000.0,-239500000.0,2432500000.0,,,-451900000.0,-16678100000.0,-149200000.0,-143400000.0,-357600000.0,,10928900000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q3,2016-07-01,2016-09-30,,92400000.0,,,46400000.0,205900000.0,14500000.0,7300000.0,-15300000.0,-823600000.0,801700000.0,-15300000.0,-823600000.0,801700000.0,-37200000.0,22500000.0,327400000.0,327400000.0,129600000.0,80300000.0,,,-117900000.0,-4076600000.0,-34400000.0,13500000.0,-35500000.0,,3287400000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 10:21:36+00:00,171600000.0,,,93200000.0,1465200000.0,11200000.0,3700000.0,1239000000.0,-3674000000.0,2125600000.0,1239000000.0,-3674000000.0,2125600000.0,-309400000.0,47100000.0,696200000.0,696200000.0,-300600000.0,1766800000.0,,,-223200000.0,-8762300000.0,-74700000.0,-156900000.0,-209700000.0,,5163000000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q2TTM,2015-07-01,2016-06-30,,340800000.0,129600000.0,149600000.0,202900000.0,3147000000.0,57700000.0,168200000.0,1510200000.0,-5904500000.0,4385300000.0,1510200000.0,-5904500000.0,4385300000.0,-9000000.0,130000000.0,1255400000.0,1255400000.0,-560800000.0,2224600000.0,,,-445900000.0,-15614300000.0,-143800000.0,-189700000.0,-434700000.0,,9853600000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q2,2016-04-01,2016-06-30,,72000000.0,,,47400000.0,701500000.0,1200000.0,500000.0,703100000.0,-1820700000.0,1230100000.0,703100000.0,-1820700000.0,1230100000.0,112500000.0,43100000.0,327000000.0,327000000.0,82200000.0,972200000.0,,,-112800000.0,-4637400000.0,-30500000.0,-97000000.0,-104100000.0,,2847200000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 11:39:12+00:00,99600000.0,,,45800000.0,763700000.0,10000000.0,3200000.0,535900000.0,-1853300000.0,895500000.0,535900000.0,-1853300000.0,895500000.0,-421900000.0,4000000.0,369200000.0,369200000.0,-382800000.0,794600000.0,,,-110400000.0,-4124900000.0,-44200000.0,-59900000.0,-105600000.0,,2315800000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q1TTM,2015-04-01,2016-03-31,,308900000.0,129600000.0,149600000.0,197200000.0,3642000000.0,68200000.0,962000000.0,840600000.0,-4791400000.0,4641700000.0,840600000.0,-4791400000.0,4641700000.0,690900000.0,108600000.0,1193300000.0,1193300000.0,-699700000.0,1128600000.0,,,-453400000.0,-14373800000.0,-147800000.0,-92600000.0,-330800000.0,-550000000.0,9730200000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 12:01:06+00:00,234600000.0,79300000.0,148600000.0,195700000.0,2761100000.0,162500000.0,2800000.0,-384000000.0,-4052800000.0,4188000000.0,-384000000.0,-4052800000.0,4188000000.0,-248800000.0,136600000.0,2324500000.0,2324500000.0,-1327900000.0,146500000.0,1413600000.0,,-540000000.0,-16398700000.0,-164800000.0,-72000000.0,-220400000.0,,11097100000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q4,2017-10-01,2017-12-31,,60800000.0,79300000.0,148600000.0,50900000.0,65900000.0,19400000.0,-2100000.0,-148400000.0,-735100000.0,559300000.0,-148400000.0,-735100000.0,559300000.0,-324200000.0,56800000.0,842900000.0,842900000.0,-461200000.0,-62900000.0,402400000.0,,-141500000.0,-3822900000.0,-31500000.0,-15800000.0,-2300000.0,,2716900000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 12:11:42+00:00,173800000.0,,,144800000.0,2695200000.0,143100000.0,4900000.0,-235600000.0,-3317700000.0,3628700000.0,-235600000.0,-3317700000.0,3628700000.0,75400000.0,79800000.0,1481600000.0,1481600000.0,-866700000.0,209400000.0,1011200000.0,,-398500000.0,-12575800000.0,-133300000.0,-56200000.0,-218100000.0,,8380200000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q3TTM,2016-10-01,2017-09-30,,194900000.0,178800000.0,162000000.0,191800000.0,3272800000.0,155200000.0,650000000.0,-8400000.0,-3974000000.0,4559200000.0,-8400000.0,-3974000000.0,4559200000.0,576800000.0,139200000.0,1819800000.0,1819800000.0,-920100000.0,663200000.0,2901700000.0,,-522300000.0,-16499400000.0,-179100000.0,-843500000.0,-250200000.0,,9802800000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q3,2017-07-01,2017-09-30,,66900000.0,,,49300000.0,1641500000.0,29800000.0,4900000.0,-197600000.0,-813400000.0,1799600000.0,-197600000.0,-813400000.0,1799600000.0,788600000.0,80400000.0,813200000.0,813200000.0,-771300000.0,-81600000.0,157900000.0,,-135800000.0,-3810600000.0,-29200000.0,-46400000.0,-48900000.0,,2868500000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 09:46:04+00:00,106900000.0,,,95500000.0,1053700000.0,113300000.0,,-38000000.0,-2504300000.0,1829100000.0,-38000000.0,-2504300000.0,1829100000.0,-713200000.0,-600000.0,668400000.0,668400000.0,-95400000.0,291000000.0,853300000.0,,-262700000.0,-8765200000.0,-104100000.0,-9800000.0,-169200000.0,,5511700000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q2TTM,2016-07-01,2017-06-30,,220400000.0,178800000.0,162000000.0,188900000.0,1837200000.0,139900000.0,652400000.0,173900000.0,-3984200000.0,3561300000.0,173900000.0,-3984200000.0,3561300000.0,-249000000.0,81300000.0,1334000000.0,1334000000.0,-19200000.0,825100000.0,2743800000.0,,-504400000.0,-16765400000.0,-184300000.0,-783600000.0,-236800000.0,,10221700000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q2,2017-04-01,2017-06-30,,54600000.0,,,47400000.0,949100000.0,42500000.0,-7600000.0,-161200000.0,-673300000.0,1306200000.0,-161200000.0,-673300000.0,1306200000.0,471700000.0,-7400000.0,314800000.0,314800000.0,-59700000.0,-19800000.0,519600000.0,,-132700000.0,-3807100000.0,-60300000.0,-9800000.0,-26400000.0,,2674500000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 10:48:15+00:00,52300000.0,,,48100000.0,104600000.0,70800000.0,7600000.0,123200000.0,-1831000000.0,522900000.0,123200000.0,-1831000000.0,522900000.0,-1184900000.0,6800000.0,353600000.0,353600000.0,-35700000.0,310800000.0,333700000.0,,-130000000.0,-4958100000.0,-43800000.0,,-142800000.0,,2837200000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q1TTM,2016-04-01,2017-03-31,,237800000.0,178800000.0,162000000.0,188900000.0,1589600000.0,98600000.0,660500000.0,1038200000.0,-5131600000.0,3485200000.0,1038200000.0,-5131600000.0,3485200000.0,-608200000.0,131800000.0,1346200000.0,1346200000.0,122700000.0,1817100000.0,2224200000.0,,-484500000.0,-17595700000.0,-154500000.0,-870800000.0,-314500000.0,,10394400000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 12:01:06+00:00,277300000.0,-96200000.0,150200000.0,205100000.0,3612000000.0,64000000.0,89300000.0,1052700000.0,-5702500000.0,5156500000.0,1052700000.0,-5702500000.0,5156500000.0,506700000.0,553000000.0,1553700000.0,1553700000.0,-491600000.0,1617900000.0,3813100000.0,,-598600000.0,-17932800000.0,-92300000.0,-1300000.0,-671600000.0,,8509500000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q4,2018-10-01,2018-12-31,,117200000.0,-96200000.0,150200000.0,53200000.0,1041200000.0,11600000.0,22500000.0,-98000000.0,-1293800000.0,1442600000.0,-98000000.0,-1293800000.0,1442600000.0,50800000.0,393500000.0,231700000.0,231700000.0,-700000.0,-163900000.0,912700000.0,,-152100000.0,-4354700000.0,-18900000.0,500000.0,-210100000.0,,2167100000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 13:10:00+00:00,160100000.0,,,151900000.0,2570800000.0,52400000.0,66800000.0,1150700000.0,-4408700000.0,3713900000.0,1150700000.0,-4408700000.0,3713900000.0,455900000.0,159500000.0,1322000000.0,1322000000.0,-490900000.0,1781800000.0,2900400000.0,,-446500000.0,-13578100000.0,-73400000.0,-1800000.0,-461500000.0,,6342400000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q3TTM,2017-10-01,2018-09-30,,220900000.0,79300000.0,148600000.0,202800000.0,2636700000.0,71800000.0,64700000.0,1002300000.0,-5143800000.0,4273200000.0,1002300000.0,-5143800000.0,4273200000.0,131700000.0,216300000.0,2164900000.0,2164900000.0,-952100000.0,1718900000.0,3302800000.0,,-588000000.0,-17401000000.0,-104900000.0,-17600000.0,-463800000.0,,9059300000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q3,2018-07-01,2018-09-30,,22100000.0,,,50700000.0,1536700000.0,7800000.0,-2100000.0,576200000.0,-2067200000.0,2075700000.0,576200000.0,-2067200000.0,2075700000.0,584700000.0,33500000.0,460000000.0,460000000.0,6200000.0,753800000.0,778400000.0,,-150700000.0,-4708600000.0,-29800000.0,-1100000.0,-65000000.0,,1892800000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 13:38:11+00:00,138000000.0,,,101200000.0,1034100000.0,44600000.0,68900000.0,574500000.0,-2341500000.0,1638200000.0,574500000.0,-2341500000.0,1638200000.0,-128800000.0,126000000.0,862000000.0,862000000.0,-497100000.0,1028000000.0,2122000000.0,,-295800000.0,-8869500000.0,-43600000.0,-700000.0,-396500000.0,,4449600000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q2TTM,2017-07-01,2018-06-30,,265700000.0,79300000.0,148600000.0,201400000.0,2741500000.0,93800000.0,71700000.0,228500000.0,-3890000000.0,3997100000.0,228500000.0,-3890000000.0,3997100000.0,335600000.0,263200000.0,2518100000.0,2518100000.0,-1729600000.0,883500000.0,2682300000.0,,-573100000.0,-16503000000.0,-104300000.0,-62900000.0,-447700000.0,,10035000000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q2,2018-04-01,2018-06-30,,65000000.0,,,50600000.0,626900000.0,12100000.0,12900000.0,476200000.0,-1361600000.0,891700000.0,476200000.0,-1361600000.0,891700000.0,6300000.0,1900000.0,459500000.0,459500000.0,-310300000.0,795100000.0,848500000.0,,-148500000.0,-4698800000.0,-17600000.0,-400000.0,-196900000.0,,2506300000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 11:47:47+00:00,73000000.0,,,50600000.0,407200000.0,32500000.0,56000000.0,98300000.0,-979900000.0,746500000.0,98300000.0,-979900000.0,746500000.0,-135100000.0,124100000.0,402500000.0,402500000.0,-186800000.0,232900000.0,1273500000.0,,-147300000.0,-4170700000.0,-26000000.0,-300000.0,-199600000.0,,1943300000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q1TTM,2017-04-01,2018-03-31,,255300000.0,79300000.0,148600000.0,198200000.0,3063700000.0,124200000.0,51200000.0,-408900000.0,-3201700000.0,4411600000.0,-408900000.0,-3201700000.0,4411600000.0,801000000.0,253900000.0,2373400000.0,2373400000.0,-1479000000.0,68600000.0,2353400000.0,,-557300000.0,-15611300000.0,-147000000.0,-72300000.0,-277200000.0,,10203200000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,Q4,2019-10-01,2019-12-31,,61600000.0,-8500000.0,157700000.0,63000000.0,553300000.0,6800000.0,-200000.0,1051800000.0,-2762300000.0,1028400000.0,1051800000.0,-2762300000.0,1028400000.0,-682100000.0,127800000.0,315300000.0,315300000.0,35200000.0,1184500000.0,581300000.0,,-152400000.0,-6258800000.0,-34300000.0,-31200000.0,-83500000.0,,2949500000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 12:01:06+00:00,371400000.0,-8500000.0,157700000.0,226800000.0,3914200000.0,37700000.0,562400000.0,1733700000.0,-7688500000.0,5493200000.0,1733700000.0,-7688500000.0,5493200000.0,-461600000.0,623400000.0,1444100000.0,1444100000.0,-463300000.0,1429400000.0,2397400000.0,,-606000000.0,-19449900000.0,-132400000.0,-32200000.0,-281000000.0,,9496400000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,Q3TTM,2018-10-01,2019-09-30,,427000000.0,-96200000.0,150200000.0,217000000.0,4402100000.0,42500000.0,585100000.0,583900000.0,-6220000000.0,5907400000.0,583900000.0,-6220000000.0,5907400000.0,271300000.0,889100000.0,1360500000.0,1360500000.0,-499200000.0,81000000.0,2728800000.0,,-605700000.0,-17545800000.0,-117000000.0,-500000.0,-407600000.0,,8714000000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,Q3,2019-07-01,2019-09-30,,168600000.0,,,59600000.0,1413400000.0,8800000.0,26800000.0,677900000.0,-2582200000.0,1786400000.0,677900000.0,-2582200000.0,1786400000.0,-117900000.0,413600000.0,284600000.0,284600000.0,-139800000.0,425800000.0,338900000.0,,-153000000.0,-5108500000.0,-32700000.0,-300000.0,-43800000.0,,2220100000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-30 13:10:00+00:00,309800000.0,,,163800000.0,3360900000.0,30900000.0,562600000.0,681900000.0,-4926200000.0,4464800000.0,681900000.0,-4926200000.0,4464800000.0,220500000.0,495600000.0,1128800000.0,1128800000.0,-498500000.0,244900000.0,1816100000.0,,-453600000.0,-13191100000.0,-98100000.0,-1000000.0,-197500000.0,,6546900000.0,
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,Q2TTM,2018-07-01,2019-06-30,,280500000.0,-96200000.0,150200000.0,208100000.0,4525400000.0,41500000.0,556200000.0,482200000.0,-5705000000.0,6196700000.0,482200000.0,-5705000000.0,6196700000.0,973900000.0,509000000.0,1535900000.0,1535900000.0,-353200000.0,409000000.0,3168300000.0,,-603400000.0,-17145900000.0,-114100000.0,-1300000.0,-428800000.0,,8386700000.0,
