company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netrealizedcapitalgains,otherservicechargeincome,policyacquisitioncosts,preferreddividends,premiumsearned,propertyliabilityinsuranceclaims,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 11:01:18+00:00,0.82,0.82,0.38,0.81,29600000.0,264900000.0,264900000.0,,241100000.0,7300000.0,675300000.0,901500000.0,910100000.0,16500000.0,1682400000.0,2054600000.0,2964700000.0,3259200000.0,294500000.0,3259200000.0,295000000.0,295000000.0,295000000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.23,2.23,0.74,2.2,58600000.0,694000000.0,694000000.0,,655300000.0,14000000.0,1465400000.0,1852300000.0,1873000000.0,24700000.0,2598800000.0,3290900000.0,5163900000.0,5916500000.0,752600000.0,5916500000.0,295000000.0,295000000.0,295000000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.93,3.93,1.42,3.87,236500000.0,1227100000.0,1227100000.0,,1166400000.0,19500000.0,2976900000.0,3649200000.0,3819200000.0,41200000.0,4682700000.0,6026000000.0,9845200000.0,11308800000.0,1463600000.0,11308800000.0,295000000.0,295000000.0,295000000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 09:39:40+00:00,1.41,1.41,0.36,1.39,29000000.0,429100000.0,429100000.0,,414200000.0,6700000.0,790100000.0,950800000.0,962900000.0,8200000.0,916400000.0,1236300000.0,2199200000.0,2657300000.0,458100000.0,2657300000.0,294800000.0,294800000.0,294800000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.15,4.15,1.36,4.09,295200000.0,1281400000.0,1281400000.0,,1231600000.0,16800000.0,3217400000.0,3603200000.0,3839900000.0,33000000.0,3835700000.0,5239800000.0,9079700000.0,10656300000.0,1576600000.0,10656300000.0,294800000.0,294800000.0,294800000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,FY,2016-01-01,2016-12-31,2019-02-13 13:11:31+00:00,4.55,4.55,1.61,4.5,229900000.0,1361800000.0,1361800000.0,,1316500000.0,45300000.0,3467600000.0,3627400000.0,3889200000.0,,5299100000.0,6913200000.0,10802400000.0,12394100000.0,1591700000.0,12394100000.0,289400000.0,289400000.0,289400000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q4,2016-10-01,2016-12-31,,1.11,1.11,0.43,1.09,43100000.0,338200000.0,338200000.0,,318000000.0,20200000.0,836100000.0,939700000.0,1019900000.0,,1738000000.0,2112600000.0,3132500000.0,3513800000.0,381300000.0,3513800000.0,289400000.0,289400000.0,289400000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 11:53:28+00:00,1.07,1.07,0.41,1.06,43300000.0,327400000.0,327400000.0,,308200000.0,19200000.0,900300000.0,915000000.0,965100000.0,,1002700000.0,1482200000.0,2447300000.0,2818000000.0,370700000.0,2818000000.0,288100000.0,288100000.0,288100000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.44,3.44,1.18,3.41,186800000.0,1023600000.0,1023600000.0,,998500000.0,25100000.0,2631500000.0,2687700000.0,2869300000.0,,3561100000.0,4800600000.0,7669900000.0,8880300000.0,1210400000.0,8880300000.0,288100000.0,288100000.0,288100000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.3,4.3,1.56,4.26,237500000.0,1281900000.0,1281900000.0,,1252100000.0,29800000.0,3375200000.0,3596600000.0,3830100000.0,,4715500000.0,6337800000.0,10167900000.0,11687300000.0,1519400000.0,11687300000.0,288100000.0,288100000.0,288100000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 10:21:36+00:00,1.11,1.11,0.39,1.1,72900000.0,327000000.0,327000000.0,,322300000.0,4700000.0,832900000.0,916800000.0,965900000.0,,1276000000.0,1659900000.0,2625800000.0,3025700000.0,399900000.0,3025700000.0,289900000.0,289900000.0,289900000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.37,2.37,0.77,2.35,143500000.0,696200000.0,696200000.0,,690300000.0,5900000.0,1731200000.0,1772700000.0,1904200000.0,,2558400000.0,3318400000.0,5222600000.0,6062300000.0,839700000.0,6062300000.0,289900000.0,289900000.0,289900000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.25,4.25,1.53,4.21,262500000.0,1255400000.0,1255400000.0,,1244300000.0,11100000.0,3266800000.0,3573500000.0,3867100000.0,,5269900000.0,6725200000.0,10592300000.0,12110200000.0,1517900000.0,12110200000.0,289900000.0,289900000.0,289900000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 11:39:12+00:00,1.26,1.26,0.38,1.25,70600000.0,369200000.0,369200000.0,,368000000.0,1200000.0,898300000.0,855900000.0,938300000.0,,1282400000.0,1658500000.0,2596800000.0,3036600000.0,439800000.0,3036600000.0,291500000.0,291500000.0,291500000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.96,3.96,1.52,3.92,219200000.0,1193300000.0,1193300000.0,,1163100000.0,13700000.0,3109200000.0,3558200000.0,3811300000.0,16500000.0,5676300000.0,7119900000.0,10931200000.0,12343700000.0,1412500000.0,12343700000.0,291500000.0,291500000.0,291500000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 12:01:06+00:00,8.0,8.0,1.87,7.88,-72300000.0,2324500000.0,2324500000.0,,2310400000.0,14100000.0,3983500000.0,3892300000.0,4018400000.0,,6217400000.0,7822600000.0,11841000000.0,14093200000.0,2252200000.0,14093200000.0,288900000.0,288900000.0,288900000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q4,2017-10-01,2017-12-31,,2.92,2.92,0.49,2.87,-528100000.0,842900000.0,842900000.0,,841800000.0,1100000.0,837600000.0,1009500000.0,1121000000.0,,1390600000.0,1801900000.0,2922900000.0,3237700000.0,314800000.0,3237700000.0,288900000.0,288900000.0,288900000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 12:11:42+00:00,2.8,2.8,0.47,2.76,344600000.0,813200000.0,813200000.0,,810200000.0,3000000.0,1514600000.0,987100000.0,965400000.0,,2126100000.0,2504600000.0,3470000000.0,4627800000.0,1157800000.0,4627800000.0,289300000.0,289300000.0,289300000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q3YTD,2017-01-01,2017-09-30,,5.08,5.08,1.38,5.01,455800000.0,1481600000.0,1481600000.0,,1468600000.0,13000000.0,3145900000.0,2882800000.0,2897400000.0,,4826800000.0,6020700000.0,8918100000.0,10855500000.0,1937400000.0,10855500000.0,289300000.0,289300000.0,289300000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q3TTM,2016-10-01,2017-09-30,,6.19,6.19,1.81,6.1,498900000.0,1819800000.0,1819800000.0,,1786600000.0,33200000.0,3982000000.0,3822500000.0,3917300000.0,,6564800000.0,8133300000.0,12050600000.0,14369300000.0,2318700000.0,14369300000.0,289300000.0,289300000.0,289300000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 09:46:04+00:00,1.07,1.07,0.46,1.06,50800000.0,314800000.0,314800000.0,,309500000.0,5300000.0,770500000.0,955100000.0,953900000.0,,1452700000.0,1858800000.0,2812700000.0,3178300000.0,365600000.0,3178300000.0,288900000.0,288900000.0,288900000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.28,2.28,0.91,2.25,111200000.0,668400000.0,668400000.0,,658400000.0,10000000.0,1631300000.0,1895700000.0,1932000000.0,,2700700000.0,3516100000.0,5448100000.0,6227700000.0,779600000.0,6227700000.0,288900000.0,288900000.0,288900000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q2TTM,2016-07-01,2017-06-30,,4.46,4.46,1.75,4.4,197600000.0,1334000000.0,1334000000.0,,1284600000.0,49400000.0,3367700000.0,3750400000.0,3917000000.0,,5441400000.0,7110900000.0,11027900000.0,12559500000.0,1531600000.0,12559500000.0,288900000.0,288900000.0,288900000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 10:48:15+00:00,1.21,1.21,0.45,1.19,60400000.0,353600000.0,353600000.0,,348900000.0,4700000.0,860800000.0,940600000.0,978100000.0,,1248000000.0,1657300000.0,2635400000.0,3049400000.0,414000000.0,3049400000.0,288300000.0,288300000.0,288300000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2017.0,Q1TTM,2016-04-01,2017-03-31,,4.5,4.5,1.68,4.44,219700000.0,1346200000.0,1346200000.0,,1297400000.0,48800000.0,3430100000.0,3712100000.0,3929000000.0,,5264700000.0,6912000000.0,10841000000.0,12406900000.0,1565900000.0,12406900000.0,288300000.0,288300000.0,288300000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 12:01:06+00:00,5.41,5.41,2.1,5.36,230700000.0,1553700000.0,1553700000.0,,1546500000.0,7200000.0,3553800000.0,4273800000.0,4260300000.0,,6409600000.0,8192500000.0,12452800000.0,14237200000.0,1784400000.0,14237200000.0,285800000.0,285800000.0,285800000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q4,2018-10-01,2018-12-31,,0.85,0.85,0.54,0.83,11200000.0,231700000.0,231700000.0,,236500000.0,-4800000.0,806300000.0,988100000.0,1087600000.0,,1976200000.0,2440100000.0,3527700000.0,3770600000.0,242900000.0,3770600000.0,285800000.0,285800000.0,285800000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 13:10:00+00:00,1.6,1.6,0.53,1.59,109100000.0,460000000.0,460000000.0,,456300000.0,3700000.0,913900000.0,1261800000.0,1136900000.0,,2172400000.0,2642100000.0,3779000000.0,4348100000.0,569100000.0,4348100000.0,284900000.0,284900000.0,284900000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.56,4.56,1.56,4.53,219500000.0,1322000000.0,1322000000.0,,1310000000.0,12000000.0,2747500000.0,3285700000.0,3172700000.0,,4433400000.0,5752400000.0,8925100000.0,10466600000.0,1541500000.0,10466600000.0,284900000.0,284900000.0,284900000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q3TTM,2017-10-01,2018-09-30,,7.48,7.48,2.05,7.4,-308600000.0,2164900000.0,2164900000.0,,2151800000.0,13100000.0,3585100000.0,4295200000.0,4293700000.0,,5824000000.0,7554300000.0,11848000000.0,13704300000.0,1856300000.0,13704300000.0,284900000.0,284900000.0,284900000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 13:38:11+00:00,1.59,1.59,0.52,1.58,55900000.0,459500000.0,459500000.0,,456600000.0,2900000.0,956500000.0,1012600000.0,1020300000.0,,1265800000.0,1699200000.0,2719500000.0,3234900000.0,515400000.0,3234900000.0,286400000.0,286400000.0,286400000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.96,2.96,1.03,2.94,110400000.0,862000000.0,862000000.0,,853700000.0,8300000.0,1833600000.0,2023900000.0,2035800000.0,,2261000000.0,3110300000.0,5146100000.0,6118500000.0,972400000.0,6118500000.0,286400000.0,286400000.0,286400000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q2TTM,2017-07-01,2018-06-30,,8.68,8.68,1.99,8.57,-73100000.0,2518100000.0,2518100000.0,,2505700000.0,12400000.0,4185800000.0,4020500000.0,4122200000.0,,5777700000.0,7416800000.0,11539000000.0,13984000000.0,2445000000.0,13984000000.0,286400000.0,286400000.0,286400000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 11:47:47+00:00,1.37,1.37,0.51,1.36,54500000.0,402500000.0,402500000.0,,397100000.0,5400000.0,877100000.0,1011300000.0,1015500000.0,,995200000.0,1411100000.0,2426600000.0,2883600000.0,457000000.0,2883600000.0,289400000.0,289400000.0,289400000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2018.0,Q1TTM,2017-04-01,2018-03-31,,8.16,8.16,1.93,8.05,-78200000.0,2373400000.0,2373400000.0,,2358600000.0,14800000.0,3999800000.0,3963000000.0,4055800000.0,,5964600000.0,7576400000.0,11632200000.0,13927400000.0,2295200000.0,13927400000.0,289400000.0,289400000.0,289400000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,Q4,2019-10-01,2019-12-31,,1.09,1.09,0.55,1.08,56000000.0,315300000.0,315300000.0,,300900000.0,14400000.0,912800000.0,1199800000.0,1251400000.0,,1934600000.0,2424500000.0,3675900000.0,4047200000.0,371300000.0,4047200000.0,278600000.0,278600000.0,278600000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 12:01:06+00:00,5.0,5.0,2.18,4.96,249200000.0,1444100000.0,1444100000.0,,1394200000.0,49900000.0,3945600000.0,4409900000.0,4623000000.0,,7866600000.0,9905800000.0,14528800000.0,16222100000.0,1693300000.0,16222100000.0,278600000.0,278600000.0,278600000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,Q3YTD,2019-01-01,2019-09-30,,3.91,3.91,1.63,3.88,193200000.0,1128800000.0,1128800000.0,,1093300000.0,35500000.0,3032800000.0,3210100000.0,3371600000.0,,5932000000.0,7481300000.0,10852900000.0,12174900000.0,1322000000.0,12174900000.0,279000000.0,279000000.0,279000000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,Q3TTM,2018-10-01,2019-09-30,,4.76,4.76,2.17,4.71,204400000.0,1360500000.0,1360500000.0,,1329800000.0,30700000.0,3839100000.0,4198200000.0,4459200000.0,,7908200000.0,9921400000.0,14380600000.0,15945500000.0,1564900000.0,15945500000.0,279000000.0,279000000.0,279000000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 13:10:00+00:00,0.99,0.99,0.55,0.98,61100000.0,284600000.0,284600000.0,,277100000.0,7500000.0,954200000.0,1230000000.0,1272600000.0,,2274200000.0,2840100000.0,4112700000.0,4458400000.0,345700000.0,4458400000.0,279000000.0,279000000.0,279000000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.92,2.92,1.08,2.9,132100000.0,844200000.0,844200000.0,,816200000.0,28000000.0,2078600000.0,1980100000.0,2099000000.0,,3657800000.0,4641200000.0,6740200000.0,7716500000.0,976300000.0,7716500000.0,279000000.0,279000000.0,279000000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,Q2TTM,2018-07-01,2019-06-30,,5.37,5.37,2.15,5.32,252400000.0,1535900000.0,1535900000.0,,1509000000.0,26900000.0,3798800000.0,4230000000.0,4323500000.0,,7806400000.0,9723400000.0,14046900000.0,15835200000.0,1788300000.0,15835200000.0,279000000.0,279000000.0,279000000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 13:38:11+00:00,1.38,1.38,0.54,1.37,58200000.0,392100000.0,392100000.0,,386300000.0,5800000.0,1033100000.0,1006600000.0,1076200000.0,,1932900000.0,2446100000.0,3522300000.0,3972600000.0,450300000.0,3972600000.0,279000000.0,279000000.0,279000000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 14:55:37+00:00,1.54,1.54,0.54,1.53,73900000.0,452100000.0,452100000.0,,429900000.0,22200000.0,1045500000.0,973500000.0,1022800000.0,,1724900000.0,2195100000.0,3217900000.0,3743900000.0,526000000.0,3743900000.0,278700000.0,278700000.0,278700000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2019.0,Q1TTM,2018-04-01,2019-03-31,,5.58,5.58,2.13,5.53,250100000.0,1603300000.0,1603300000.0,,1579300000.0,24000000.0,3722200000.0,4236000000.0,4267600000.0,,7139300000.0,8976500000.0,13244100000.0,15097500000.0,1853400000.0,15097500000.0,278700000.0,278700000.0,278700000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2020.0,Q1TTM,2019-04-01,2020-03-31,,4.51,4.51,2.2,4.47,218500000.0,1277000000.0,1277000000.0,,1253200000.0,23800000.0,4015100000.0,4581700000.0,4964600000.0,,8432700000.0,10569400000.0,15534000000.0,17029500000.0,1495500000.0,17029500000.0,275000000.0,275000000.0,275000000.0
Principal Financial Group Inc,PFG,CUMYEZJOAF02RYZ1JJ85,1126328,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 14:55:37+00:00,1.05,1.05,0.56,1.04,43200000.0,285000000.0,285000000.0,,288900000.0,-3900000.0,1115000000.0,1145300000.0,1364400000.0,,2291000000.0,2858700000.0,4223100000.0,4551300000.0,328200000.0,4551300000.0,275000000.0,275000000.0,275000000.0
