company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otherrevenue,otherspecialcharges,preferreddividends,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Las Vegas Sands Corp,LVS,,1300514,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 16:31:33+00:00,9737000.0,0.65,0.65,0.65,247698000.0,0.65,,72347000.0,618193000.0,618193000.0,519358000.0,98835000.0,1499334000.0,3080839000.0,32757000.0,16275000.0,-187156000.0,10336000.0,,3147000.0,351605000.0,1532091000.0,1361592000.0,66962000.0,2158000.0,622523000.0,739069000.0,-48529000.0,690540000.0,2893683000.0,799000000.0,796559738.0,797302248.0
Las Vegas Sands Corp,LVS,,1300514,2015.0,Q3YTD,2015-01-01,2015-09-30,,29060000.0,1.88,1.88,1.95,750212000.0,1.88,,173941000.0,1810722000.0,1810722000.0,1500454000.0,310268000.0,4644846000.0,9372273000.0,126163000.0,31589000.0,-545547000.0,48450000.0,,7028000.0,1081473000.0,4771009000.0,4055717000.0,199018000.0,12598000.0,1916223000.0,2139494000.0,-154831000.0,1984663000.0,8826726000.0,799000000.0,796559738.0,797302248.0
Las Vegas Sands Corp,LVS,,1300514,2015.0,Q3TTM,2014-10-01,2015-09-30,,39908000.0,2.78,2.78,2.45,1005147000.0,2.79,7000000.0,265002000.0,2688651000.0,2688651000.0,2222130000.0,466521000.0,6424540000.0,13000810000.0,170473000.0,35957000.0,-757940000.0,51501000.0,,12076000.0,1370437000.0,6595013000.0,5647857000.0,265581000.0,21489000.0,2486069000.0,3161788000.0,-208135000.0,2953653000.0,12242870000.0,799000000.0,796559738.0,797302248.0
Las Vegas Sands Corp,LVS,,1300514,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 16:34:01+00:00,9485000.0,0.59,0.59,0.65,248592000.0,0.59,,45929000.0,581491000.0,581491000.0,469173000.0,112318000.0,1562251000.0,3091971000.0,36056000.0,-151000.0,-170550000.0,13212000.0,,2348000.0,360167000.0,1598307000.0,1323114000.0,65801000.0,4062000.0,633804000.0,689310000.0,-61890000.0,627420000.0,2921421000.0,795200000.0,797715773.0,798552917.0
Las Vegas Sands Corp,LVS,,1300514,2015.0,Q2YTD,2015-01-01,2015-06-30,,19323000.0,1.23,1.23,1.3,502514000.0,1.23,,101594000.0,1192529000.0,1192529000.0,981096000.0,211433000.0,3145512000.0,6291434000.0,93406000.0,15314000.0,-358391000.0,38114000.0,,3881000.0,729868000.0,3238918000.0,2694125000.0,132056000.0,10440000.0,1293700000.0,1400425000.0,-106302000.0,1294123000.0,5933043000.0,795200000.0,797715773.0,798552917.0
Las Vegas Sands Corp,LVS,,1300514,2015.0,Q2TTM,2014-07-01,2015-06-30,,40257000.0,2.97,2.97,2.3,1008451000.0,2.97,7000000.0,240524000.0,2930957000.0,2930957000.0,2374477000.0,556480000.0,6809081000.0,13668929000.0,168819000.0,19777000.0,-786620000.0,39552000.0,,11972000.0,1403037000.0,6977900000.0,5904409000.0,267376000.0,24940000.0,2510269000.0,3394140000.0,-222659000.0,3171481000.0,12882309000.0,795200000.0,797715773.0,798552917.0
Las Vegas Sands Corp,LVS,,1300514,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:17:00+00:00,9838000.0,0.64,0.64,0.65,253922000.0,0.64,,55665000.0,611038000.0,611038000.0,511923000.0,99115000.0,1583261000.0,3199463000.0,57350000.0,15465000.0,-187841000.0,24902000.0,,1533000.0,369701000.0,1640611000.0,1371011000.0,66255000.0,6378000.0,659896000.0,711115000.0,-44412000.0,666703000.0,3011622000.0,799900000.0,797935314.0,798877040.0
Las Vegas Sands Corp,LVS,,1300514,2015.0,Q1TTM,2014-04-01,2015-03-31,,40812000.0,3.21,3.21,2.15,1023875000.0,3.21,7000000.0,241512000.0,3202310000.0,3202310000.0,2576738000.0,625572000.0,7189386000.0,14403982000.0,182432000.0,22122000.0,-818744000.0,46077000.0,,13841000.0,1415525000.0,7371818000.0,6213420000.0,271165000.0,26575000.0,2547130000.0,3666290000.0,-222468000.0,3443822000.0,13585238000.0,799900000.0,797935314.0,798877040.0
Las Vegas Sands Corp,LVS,,1300514,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 16:10:19+00:00,10000000.0,0.65,0.65,0.72,277000000.0,0.65,5000000.0,69000000.0,606000000.0,606000000.0,513000000.0,93000000.0,1448000000.0,3181000000.0,51000000.0,21000000.0,-212000000.0,86000000.0,,3000000.0,369000000.0,1499000000.0,1470000000.0,68000000.0,2000000.0,750000000.0,720000000.0,-45000000.0,675000000.0,2969000000.0,789200000.0,795000000.0,795000000.0
Las Vegas Sands Corp,LVS,,1300514,2016.0,Q3YTD,2016-01-01,2016-09-30,,29000000.0,1.46,1.46,2.16,792000000.0,1.46,16000000.0,187000000.0,1409000000.0,1409000000.0,1161000000.0,248000000.0,4262000000.0,8899000000.0,139000000.0,-33000000.0,-564000000.0,127000000.0,,7000000.0,1139000000.0,4401000000.0,3934000000.0,201000000.0,6000000.0,2110000000.0,1824000000.0,-228000000.0,1596000000.0,8335000000.0,789200000.0,795000000.0,795000000.0
Las Vegas Sands Corp,LVS,,1300514,2016.0,Q3TTM,2015-10-01,2016-09-30,,38940000.0,2.05,2.05,2.81,1040788000.0,2.05,51000000.0,249059000.0,1984278000.0,1984278000.0,1626546000.0,357732000.0,5734154000.0,11940727000.0,168837000.0,-33589000.0,-744453000.0,126550000.0,,9972000.0,1500527000.0,5902991000.0,5293283000.0,266982000.0,8402000.0,2767777000.0,2525506000.0,-292169000.0,2233337000.0,11196274000.0,789200000.0,795000000.0,795000000.0
Las Vegas Sands Corp,LVS,,1300514,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 16:26:07+00:00,9000000.0,0.41,0.41,0.72,255000000.0,0.41,11000000.0,55000000.0,394000000.0,394000000.0,328000000.0,66000000.0,1354000000.0,2823000000.0,43000000.0,-7000000.0,-174000000.0,33000000.0,,2000000.0,424000000.0,1397000000.0,1252000000.0,64000000.0,2000000.0,734000000.0,518000000.0,-69000000.0,449000000.0,2649000000.0,800000000.0,795000000.0,795000000.0
Las Vegas Sands Corp,LVS,,1300514,2016.0,Q2YTD,2016-01-01,2016-06-30,,19000000.0,0.81,0.81,1.44,515000000.0,0.81,11000000.0,118000000.0,803000000.0,803000000.0,648000000.0,155000000.0,2814000000.0,5718000000.0,88000000.0,-54000000.0,-352000000.0,41000000.0,,4000000.0,770000000.0,2902000000.0,2464000000.0,133000000.0,4000000.0,1360000000.0,1104000000.0,-183000000.0,921000000.0,5366000000.0,800000000.0,795000000.0,795000000.0
Las Vegas Sands Corp,LVS,,1300514,2016.0,Q2TTM,2015-07-01,2016-06-30,,38677000.0,2.05,2.05,2.74,1011486000.0,2.05,46000000.0,252406000.0,1996471000.0,1996471000.0,1632904000.0,363567000.0,5785488000.0,11840566000.0,150594000.0,-38314000.0,-719609000.0,50886000.0,,10119000.0,1483132000.0,5936082000.0,5184875000.0,265944000.0,8560000.0,2640300000.0,2544575000.0,-295698000.0,2248877000.0,11120957000.0,800000000.0,795000000.0,795000000.0
Las Vegas Sands Corp,LVS,,1300514,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 16:29:05+00:00,10000000.0,0.4,0.4,0.72,260000000.0,0.4,,63000000.0,409000000.0,409000000.0,320000000.0,89000000.0,1460000000.0,2895000000.0,45000000.0,-47000000.0,-178000000.0,8000000.0,,2000000.0,346000000.0,1505000000.0,1212000000.0,69000000.0,2000000.0,626000000.0,586000000.0,-114000000.0,472000000.0,2717000000.0,800000000.0,794000000.0,795000000.0
Las Vegas Sands Corp,LVS,,1300514,2016.0,Q1TTM,2015-04-01,2016-03-31,,39162000.0,2.23,2.23,2.67,1005078000.0,2.23,35000000.0,243335000.0,2183962000.0,2183962000.0,1774077000.0,409885000.0,5993739000.0,12109537000.0,143650000.0,-31465000.0,-716159000.0,31098000.0,,10467000.0,1419299000.0,6137389000.0,5255989000.0,267745000.0,10622000.0,2540104000.0,2715885000.0,-288588000.0,2427297000.0,11393378000.0,800000000.0,794000000.0,795000000.0
Las Vegas Sands Corp,LVS,,1300514,2017.0,FY,2017-01-01,2017-12-31,2020-02-07 17:14:01+00:00,37000000.0,3.55,3.55,2.92,1171000000.0,3.55,20000000.0,-209000000.0,3263000000.0,3263000000.0,2808000000.0,455000000.0,6329000000.0,12728000000.0,96000000.0,-94000000.0,,8000000.0,,13000000.0,1590000000.0,6425000000.0,6303000000.0,332000000.0,16000000.0,2839000000.0,3464000000.0,-410000000.0,3054000000.0,12728000000.0,791000000.0,792000000.0,792000000.0
Las Vegas Sands Corp,LVS,,1300514,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 16:18:44+00:00,10000000.0,0.61,0.61,0.73,321000000.0,0.61,3000000.0,69000000.0,579000000.0,579000000.0,481000000.0,98000000.0,1551000000.0,2924000000.0,32000000.0,-36000000.0,143000000.0,2000000.0,,3000000.0,381000000.0,1583000000.0,1484000000.0,83000000.0,3000000.0,720000000.0,764000000.0,-116000000.0,648000000.0,3067000000.0,788500000.0,794000000.0,795000000.0
Las Vegas Sands Corp,LVS,,1300514,2018.0,FY,2018-01-01,2018-12-31,2020-02-07 17:14:01+00:00,35000000.0,3.07,3.07,3.0,1111000000.0,3.07,150000000.0,375000000.0,2951000000.0,2951000000.0,2413000000.0,538000000.0,6974000000.0,13729000000.0,5000000.0,26000000.0,,6000000.0,,12000000.0,1685000000.0,6979000000.0,6750000000.0,510000000.0,59000000.0,2999000000.0,3751000000.0,-425000000.0,3326000000.0,13729000000.0,786000000.0,786000000.0,786000000.0
Las Vegas Sands Corp,LVS,,1300514,2018.0,Q2,2018-04-01,2018-06-30,2018-07-25 17:05:55+00:00,9000000.0,0.7,0.7,0.75,274000000.0,0.7,105000000.0,81000000.0,676000000.0,676000000.0,556000000.0,120000000.0,1706000000.0,3303000000.0,7000000.0,44000000.0,,2000000.0,,2000000.0,401000000.0,1713000000.0,1590000000.0,93000000.0,9000000.0,793000000.0,797000000.0,-40000000.0,757000000.0,3303000000.0,794300000.0,789000000.0,790000000.0
Las Vegas Sands Corp,LVS,,1300514,2019.0,FY,2019-01-01,2019-12-31,2020-02-07 17:14:01+00:00,51000000.0,3.5,3.5,3.08,1165000000.0,3.5,90000000.0,468000000.0,3304000000.0,3304000000.0,2698000000.0,606000000.0,6832000000.0,13739000000.0,30000000.0,579000000.0,,34000000.0,,24000000.0,1815000000.0,6862000000.0,6877000000.0,579000000.0,74000000.0,3179000000.0,3698000000.0,74000000.0,3772000000.0,13739000000.0,770900000.0,771000000.0,771000000.0
Las Vegas Sands Corp,LVS,,1300514,2019.0,Q3,2019-07-01,2019-09-30,2019-10-25 16:25:08+00:00,14000000.0,0.69,0.69,,284000000.0,0.69,11000000.0,82000000.0,669000000.0,669000000.0,533000000.0,136000000.0,1602000000.0,3250000000.0,4000000.0,-7000000.0,,9000000.0,,4000000.0,423000000.0,1606000000.0,1644000000.0,161000000.0,20000000.0,745000000.0,899000000.0,-148000000.0,751000000.0,3250000000.0,772500000.0,769000000.0,769000000.0
Las Vegas Sands Corp,LVS,,1300514,2019.0,Q1,2019-01-01,2019-03-31,2020-04-24 16:05:10+00:00,9000000.0,0.75,0.75,0.77,301000000.0,0.75,7000000.0,85000000.0,744000000.0,744000000.0,582000000.0,162000000.0,1824000000.0,3646000000.0,4000000.0,-21000000.0,,4000000.0,,5000000.0,521000000.0,1828000000.0,1818000000.0,141000000.0,20000000.0,847000000.0,971000000.0,-142000000.0,829000000.0,3646000000.0,776000000.0,774000000.0,775000000.0
Las Vegas Sands Corp,LVS,,1300514,2020.0,Q1TTM,2019-04-01,2020-03-31,,56000000.0,2.75,2.75,3.1,1154000000.0,2.75,88000000.0,408000000.0,2509000000.0,2509000000.0,2115000000.0,394000000.0,6019000000.0,11875000000.0,44000000.0,637000000.0,,35000000.0,,25000000.0,1672000000.0,6063000000.0,5812000000.0,569000000.0,67000000.0,3030000000.0,2782000000.0,135000000.0,2917000000.0,11875000000.0,,764000000.0,764000000.0
Las Vegas Sands Corp,LVS,,1300514,2020.0,Q1,2020-01-01,2020-03-31,2020-04-24 16:05:10+00:00,14000000.0,0.0,0.0,0.79,290000000.0,0.0,5000000.0,25000000.0,-51000000.0,-51000000.0,-1000000.0,-50000000.0,1011000000.0,1782000000.0,18000000.0,37000000.0,,5000000.0,,6000000.0,378000000.0,1029000000.0,753000000.0,131000000.0,13000000.0,698000000.0,55000000.0,-81000000.0,-26000000.0,1782000000.0,,764000000.0,764000000.0
