company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinterestpayable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,customerandotherreceivables,goodwill,intangibleassets,interestbearingdeposits,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
Willis Towers Watson PLC,WLTW,,1140536,2015.0,Q3,,2015-09-30,2015-11-05 14:43:56+00:00,,-954000000.0,466000000.0,0.0,1673000000.0,1100000000.0,3150000000.0,665000000.0,,2248000000.0,531000000.0,93000000.0,11730000000.0,12216000000.0,488000000.0,52000000.0,1677000000.0,323000000.0,17813000000.0,2393000000.0,2393000000.0,2486000000.0,15275000000.0,17813000000.0,0.0,171000000.0,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2015.0,Q2,,2015-06-30,2015-08-06 14:21:46+00:00,,-872000000.0,483000000.0,0.0,1650000000.0,1226000000.0,3097000000.0,675000000.0,,2052000000.0,516000000.0,96000000.0,12154000000.0,12736000000.0,522000000.0,52000000.0,1618000000.0,468000000.0,18319000000.0,2393000000.0,2393000000.0,2489000000.0,15778000000.0,18319000000.0,0.0,168000000.0,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2015.0,Q1,,2015-03-31,2015-05-06 14:37:37+00:00,,-952000000.0,503000000.0,0.0,1584000000.0,1150000000.0,2889000000.0,418000000.0,,2137000000.0,462000000.0,23000000.0,10516000000.0,10967000000.0,461000000.0,51000000.0,1669000000.0,168000000.0,16105000000.0,2298000000.0,2298000000.0,2321000000.0,13733000000.0,16105000000.0,0.0,167000000.0,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2016.0,FY,,2016-12-31,2018-02-28 14:54:19+00:00,1481000000.0,-1884000000.0,870000000.0,0.0,10596000000.0,2080000000.0,10413000000.0,4368000000.0,,3357000000.0,839000000.0,118000000.0,11683000000.0,3292000000.0,11381000000.0,51000000.0,1452000000.0,508000000.0,30253000000.0,10065000000.0,10065000000.0,10183000000.0,20019000000.0,30253000000.0,,,-99000000.0
Willis Towers Watson PLC,WLTW,,1140536,2016.0,Q3,,2016-09-30,2016-11-07 16:59:56+00:00,1282000000.0,-1221000000.0,767000000.0,0.0,10536000000.0,2043000000.0,10483000000.0,4589000000.0,,3267000000.0,811000000.0,134000000.0,13108000000.0,3363000000.0,12416000000.0,53000000.0,1455000000.0,519000000.0,31801000000.0,10767000000.0,10767000000.0,10901000000.0,20847000000.0,31801000000.0,0.0,,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2016.0,Q2,,2016-06-30,2016-08-09 16:28:48+00:00,1221000000.0,-1181000000.0,949000000.0,0.0,10495000000.0,2187000000.0,10527000000.0,4713000000.0,,3281000000.0,794000000.0,138000000.0,13239000000.0,3471000000.0,12668000000.0,52000000.0,1739000000.0,528000000.0,32409000000.0,11050000000.0,11050000000.0,11188000000.0,21169000000.0,32409000000.0,0.0,,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2016.0,Q1,,2016-03-31,2016-05-10 15:37:34+00:00,1109000000.0,-1053000000.0,954000000.0,0.0,10436000000.0,2268000000.0,10477000000.0,5086000000.0,,2767000000.0,790000000.0,153000000.0,13454000000.0,3649000000.0,13003000000.0,53000000.0,1771000000.0,1144000000.0,33029000000.0,11151000000.0,11151000000.0,11304000000.0,21672000000.0,33029000000.0,0.0,,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2017.0,FY,,2017-12-31,2019-02-27 16:20:19+00:00,,-1513000000.0,1030000000.0,0.0,10538000000.0,2246000000.0,10519000000.0,3882000000.0,,4450000000.0,985000000.0,123000000.0,13796000000.0,2976000000.0,14670000000.0,28000000.0,1104000000.0,85000000.0,32458000000.0,10126000000.0,10126000000.0,10249000000.0,22181000000.0,32458000000.0,,,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2017.0,Q3,,2017-09-30,2017-11-06 14:30:21+00:00,1472000000.0,-1676000000.0,912000000.0,0.0,10501000000.0,2155000000.0,10529000000.0,4034000000.0,,4493000000.0,937000000.0,111000000.0,13705000000.0,3142000000.0,12999000000.0,55000000.0,1130000000.0,85000000.0,32272000000.0,9915000000.0,9915000000.0,10026000000.0,22191000000.0,32272000000.0,,,-40000000.0
Willis Towers Watson PLC,WLTW,,1140536,2017.0,Q2,,2017-06-30,2017-08-07 17:14:49+00:00,1311000000.0,-1776000000.0,852000000.0,0.0,10658000000.0,2288000000.0,10509000000.0,4156000000.0,,4097000000.0,895000000.0,124000000.0,14074000000.0,3204000000.0,13633000000.0,57000000.0,1402000000.0,85000000.0,32774000000.0,10263000000.0,10263000000.0,10387000000.0,22330000000.0,32774000000.0,,,-21000000.0
Willis Towers Watson PLC,WLTW,,1140536,2017.0,Q1,,2017-03-31,2017-05-09 16:41:17+00:00,1203000000.0,-1908000000.0,901000000.0,0.0,10628000000.0,2307000000.0,10442000000.0,4245000000.0,,3975000000.0,863000000.0,126000000.0,13474000000.0,3215000000.0,13262000000.0,53000000.0,1561000000.0,120000000.0,32232000000.0,10278000000.0,10278000000.0,10404000000.0,21775000000.0,32232000000.0,,,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2018.0,FY,,2018-12-31,2020-02-26 15:29:51+00:00,0.0,-1961000000.0,1033000000.0,0.0,10615000000.0,0.0,10465000000.0,3318000000.0,,4389000000.0,942000000.0,119000000.0,16627000000.0,2698000000.0,15115000000.0,26000000.0,1201000000.0,186000000.0,32385000000.0,9852000000.0,9852000000.0,9971000000.0,22388000000.0,32385000000.0,,,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2018.0,Q3,,2018-09-30,2018-11-02 17:23:58+00:00,,-1627000000.0,931000000.0,0.0,10577000000.0,2132000000.0,10457000000.0,3429000000.0,,4498000000.0,944000000.0,114000000.0,15148000000.0,2798000000.0,15369000000.0,27000000.0,1102000000.0,186000000.0,33041000000.0,10049000000.0,10049000000.0,10163000000.0,22851000000.0,33041000000.0,,,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2018.0,Q2,,2018-06-30,2018-08-06 16:03:23+00:00,1357000000.0,-1605000000.0,911000000.0,0.0,10566000000.0,2394000000.0,10468000000.0,3562000000.0,,4589000000.0,924000000.0,119000000.0,15954000000.0,2868000000.0,14940000000.0,27000000.0,1270000000.0,85000000.0,34213000000.0,10228000000.0,10228000000.0,10347000000.0,23839000000.0,34213000000.0,,,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2018.0,Q1,,2018-03-31,2018-05-08 16:43:04+00:00,1239000000.0,-1430000000.0,954000000.0,0.0,10548000000.0,2600000000.0,10555000000.0,3761000000.0,,4507000000.0,926000000.0,130000000.0,15416000000.0,3071000000.0,14480000000.0,28000000.0,1557000000.0,85000000.0,34212000000.0,10672000000.0,10672000000.0,10802000000.0,23382000000.0,34212000000.0,,,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2019.0,FY,,2019-12-31,2020-04-30 13:53:32+00:00,164000000.0,-2227000000.0,887000000.0,0.0,10687000000.0,968000000.0,11194000000.0,3478000000.0,,5301000000.0,1046000000.0,120000000.0,17853000000.0,3686000000.0,15590000000.0,,1792000000.0,316000000.0,35426000000.0,10249000000.0,10249000000.0,10369000000.0,25057000000.0,35426000000.0,,,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2019.0,Q3,,2019-09-30,2019-11-01 12:18:06+00:00,,-2113000000.0,867000000.0,0.0,10667000000.0,2167000000.0,11187000000.0,3561000000.0,,5381000000.0,963000000.0,114000000.0,16958000000.0,3555000000.0,16101000000.0,30000000.0,1336000000.0,635000000.0,35703000000.0,9887000000.0,9887000000.0,10001000000.0,25672000000.0,35703000000.0,,,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2019.0,Q2,,2019-06-30,2019-08-01 17:13:50+00:00,,-1993000000.0,812000000.0,0.0,10644000000.0,2461000000.0,10454000000.0,3055000000.0,,4284000000.0,967000000.0,114000000.0,17417000000.0,3446000000.0,16863000000.0,28000000.0,1442000000.0,341000000.0,35166000000.0,10090000000.0,10090000000.0,10204000000.0,24934000000.0,35166000000.0,,,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2019.0,Q1,,2019-03-31,2019-05-03 16:02:36+00:00,,-1974000000.0,992000000.0,0.0,10630000000.0,2490000000.0,10456000000.0,3187000000.0,,4518000000.0,957000000.0,122000000.0,17811000000.0,3479000000.0,17309000000.0,28000000.0,1439000000.0,345000000.0,35893000000.0,10092000000.0,10092000000.0,10214000000.0,25651000000.0,35893000000.0,,,-3000000.0
Willis Towers Watson PLC,WLTW,,1140536,2020.0,Q1,,2020-03-31,2020-04-30 13:53:32+00:00,,-2446000000.0,898000000.0,0.0,10703000000.0,2594000000.0,11162000000.0,3360000000.0,,5177000000.0,974000000.0,126000000.0,18739000000.0,3537000000.0,17776000000.0,,2009000000.0,848000000.0,37727000000.0,10263000000.0,10263000000.0,10389000000.0,27338000000.0,37727000000.0,,,-3000000.0
