company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentbankingincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,restructuringcharge,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Willis Towers Watson PLC,WLTW,,1140536,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 15:29:51+00:00,581000000.0,4.21,4.21,2.12,203000000.0,4.18,,-100000000.0,,188000000.0,592000000.0,592000000.0,,568000000.0,24000000.0,-188000000.0,,164000000.0,,,,8202000000.0,1534000000.0,,,401000000.0,4967000000.0,,188000000.0,7686000000.0,8202000000.0,492000000.0,8014000000.0,134900000.0,134900000.0,135900000.0
Willis Towers Watson PLC,WLTW,,1140536,2017.0,Q4,2017-10-01,2017-12-31,,140000000.0,1.82,1.82,0.5,52000000.0,1.82,,-173000000.0,,49000000.0,253000000.0,253000000.0,,245000000.0,8000000.0,-49000000.0,,49000000.0,,,,2078000000.0,376000000.0,,,139000000.0,1291000000.0,,49000000.0,1998000000.0,2078000000.0,80000000.0,2029000000.0,134900000.0,134900000.0,135900000.0
Willis Towers Watson PLC,WLTW,,1140536,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 17:23:58+00:00,141000000.0,-0.4,-0.4,,54000000.0,-0.4,,19000000.0,,47000000.0,-54000000.0,-54000000.0,,-54000000.0,0.0,-47000000.0,,38000000.0,,,,1852000000.0,366000000.0,,,105000000.0,1212000000.0,,47000000.0,1878000000.0,1852000000.0,-35000000.0,1805000000.0,135000000.0,135000000.0,135000000.0
Willis Towers Watson PLC,WLTW,,1140536,2017.0,Q3YTD,2017-01-01,2017-09-30,,441000000.0,2.39,2.39,1.55,151000000.0,2.39,,73000000.0,,139000000.0,339000000.0,339000000.0,,323000000.0,16000000.0,-139000000.0,,115000000.0,,,,6124000000.0,1158000000.0,,,262000000.0,3676000000.0,,139000000.0,5688000000.0,6124000000.0,412000000.0,5985000000.0,135000000.0,135000000.0,135000000.0
Willis Towers Watson PLC,WLTW,,1140536,2017.0,Q3TTM,2016-10-01,2017-09-30,,589000000.0,3.44,3.44,2.04,197000000.0,3.44,,-34000000.0,,185000000.0,487000000.0,489000000.0,,465000000.0,22000000.0,-185000000.0,,319000000.0,-1000000.0,,-1000000.0,14011000000.0,1535000000.0,-86000000.0,,400000000.0,5009000000.0,-5874000000.0,185000000.0,7730000000.0,8051000000.0,455000000.0,7866000000.0,135000000.0,135000000.0,135000000.0
Willis Towers Watson PLC,WLTW,,1140536,2017.0,Q2,2017-04-01,2017-06-30,2018-08-06 16:03:23+00:00,149000000.0,0.24,0.24,0.53,51000000.0,0.24,,8000000.0,,46000000.0,41000000.0,41000000.0,,33000000.0,8000000.0,-46000000.0,,34000000.0,,,,1953000000.0,391000000.0,,,90000000.0,1211000000.0,,46000000.0,1892000000.0,1953000000.0,49000000.0,1907000000.0,137500000.0,137500000.0,137500000.0
Willis Towers Watson PLC,WLTW,,1140536,2017.0,Q2YTD,2017-01-01,2017-06-30,,300000000.0,2.74,2.74,1.0,97000000.0,2.74,,54000000.0,,92000000.0,393000000.0,393000000.0,,377000000.0,16000000.0,-92000000.0,,77000000.0,,,,4272000000.0,792000000.0,,,157000000.0,2464000000.0,,92000000.0,3810000000.0,4272000000.0,447000000.0,4180000000.0,137500000.0,137500000.0,137500000.0
Willis Towers Watson PLC,WLTW,,1140536,2017.0,Q2TTM,2016-07-01,2017-06-30,,605000000.0,3.54,3.54,1.96,188000000.0,3.54,,-79000000.0,,183000000.0,510000000.0,511000000.0,,487000000.0,23000000.0,-183000000.0,,267000000.0,,,-1000000.0,12159000000.0,1539000000.0,-70000000.0,,380000000.0,4916000000.0,-4113000000.0,183000000.0,7628000000.0,7976000000.0,432000000.0,7793000000.0,137500000.0,137500000.0,137500000.0
Willis Towers Watson PLC,WLTW,,1140536,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 16:43:04+00:00,151000000.0,2.51,2.51,0.53,46000000.0,2.5,,46000000.0,,46000000.0,352000000.0,352000000.0,,344000000.0,8000000.0,-46000000.0,,43000000.0,,,,2319000000.0,401000000.0,,,67000000.0,1253000000.0,,46000000.0,1918000000.0,2319000000.0,398000000.0,2273000000.0,137100000.0,137100000.0,137600000.0
Willis Towers Watson PLC,WLTW,,1140536,2017.0,Q1TTM,2016-04-01,2017-03-31,,581000000.0,3.84,3.84,1.93,181000000.0,3.84,,-68000000.0,,184000000.0,545000000.0,546000000.0,,526000000.0,19000000.0,-184000000.0,,239000000.0,,,-1000000.0,10206000000.0,1521000000.0,-15000000.0,,360000000.0,4906000000.0,-2219000000.0,184000000.0,7549000000.0,7972000000.0,478000000.0,7788000000.0,137100000.0,137100000.0,137600000.0
Willis Towers Watson PLC,WLTW,,1140536,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 15:29:51+00:00,534000000.0,5.29,5.29,2.4,208000000.0,5.27,,136000000.0,,208000000.0,715000000.0,715000000.0,,695000000.0,20000000.0,-208000000.0,,250000000.0,,,,8513000000.0,1637000000.0,,,202000000.0,5123000000.0,,208000000.0,7704000000.0,8513000000.0,851000000.0,8305000000.0,131400000.0,131400000.0,131900000.0
Willis Towers Watson PLC,WLTW,,1140536,2018.0,Q4,2018-10-01,2018-12-31,,126000000.0,2.89,2.89,,55000000.0,2.89,,94000000.0,,54000000.0,383000000.0,383000000.0,,378000000.0,5000000.0,-54000000.0,,61000000.0,,,,2372000000.0,434000000.0,,,54000000.0,1233000000.0,,54000000.0,1902000000.0,2372000000.0,477000000.0,2318000000.0,131400000.0,131400000.0,131900000.0
Willis Towers Watson PLC,WLTW,,1140536,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 12:18:06+00:00,127000000.0,0.34,0.34,,53000000.0,0.33,,-10000000.0,,51000000.0,46000000.0,46000000.0,,44000000.0,2000000.0,-51000000.0,,70000000.0,,,,1859000000.0,374000000.0,,,50000000.0,1238000000.0,,51000000.0,1842000000.0,1859000000.0,36000000.0,1808000000.0,129400000.0,129400000.0,133300000.0
Willis Towers Watson PLC,WLTW,,1140536,2018.0,Q3YTD,2018-01-01,2018-09-30,,408000000.0,2.45,2.45,1.76,153000000.0,2.45,,42000000.0,,154000000.0,332000000.0,332000000.0,,317000000.0,15000000.0,-154000000.0,,189000000.0,,,,6141000000.0,1203000000.0,,,148000000.0,3890000000.0,,154000000.0,5802000000.0,6141000000.0,374000000.0,5987000000.0,129400000.0,129400000.0,133300000.0
Willis Towers Watson PLC,WLTW,,1140536,2018.0,Q3TTM,2017-10-01,2018-09-30,,548000000.0,4.34,4.34,2.29,205000000.0,4.34,,-131000000.0,,203000000.0,585000000.0,585000000.0,,562000000.0,23000000.0,-203000000.0,,238000000.0,,,,8219000000.0,1579000000.0,,,287000000.0,5181000000.0,,203000000.0,7800000000.0,8219000000.0,454000000.0,8016000000.0,129400000.0,129400000.0,133300000.0
Willis Towers Watson PLC,WLTW,,1140536,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 17:13:50+00:00,140000000.0,0.44,0.44,,51000000.0,0.44,,9000000.0,,52000000.0,65000000.0,65000000.0,,58000000.0,7000000.0,-52000000.0,,63000000.0,,,,1990000000.0,406000000.0,,,55000000.0,1275000000.0,,52000000.0,1927000000.0,1990000000.0,74000000.0,1938000000.0,131800000.0,131800000.0,131800000.0
Willis Towers Watson PLC,WLTW,,1140536,2018.0,Q2YTD,2018-01-01,2018-06-30,,281000000.0,2.07,2.07,1.13,100000000.0,2.07,,52000000.0,,103000000.0,286000000.0,286000000.0,,273000000.0,13000000.0,-103000000.0,,119000000.0,,,,4282000000.0,829000000.0,,,98000000.0,2652000000.0,,103000000.0,3960000000.0,4282000000.0,338000000.0,4179000000.0,131800000.0,131800000.0,131800000.0
Willis Towers Watson PLC,WLTW,,1140536,2018.0,Q2TTM,2017-07-01,2018-06-30,,562000000.0,3.52,3.52,2.19,206000000.0,3.52,,-102000000.0,,199000000.0,485000000.0,485000000.0,,464000000.0,21000000.0,-199000000.0,,206000000.0,,,,8212000000.0,1571000000.0,,,342000000.0,5155000000.0,,199000000.0,7836000000.0,8212000000.0,383000000.0,8013000000.0,131800000.0,131800000.0,131800000.0
Willis Towers Watson PLC,WLTW,,1140536,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 16:02:36+00:00,141000000.0,1.62,1.62,0.6,49000000.0,1.61,,43000000.0,,51000000.0,221000000.0,221000000.0,,215000000.0,6000000.0,-51000000.0,,56000000.0,,,,2292000000.0,423000000.0,,,43000000.0,1377000000.0,,51000000.0,2033000000.0,2292000000.0,264000000.0,2241000000.0,132700000.0,132700000.0,133500000.0
Willis Towers Watson PLC,WLTW,,1140536,2018.0,Q1TTM,2017-04-01,2018-03-31,,571000000.0,3.31,3.31,2.11,206000000.0,3.31,,-103000000.0,,193000000.0,461000000.0,461000000.0,,439000000.0,22000000.0,-193000000.0,,177000000.0,,,,8175000000.0,1556000000.0,,,377000000.0,5091000000.0,,193000000.0,7801000000.0,8175000000.0,358000000.0,7982000000.0,132700000.0,132700000.0,133500000.0
Willis Towers Watson PLC,WLTW,,1140536,2019.0,Q4,2019-10-01,2019-12-31,,121000000.0,4.2,4.2,,69000000.0,4.18,,124000000.0,,62000000.0,551000000.0,551000000.0,,544000000.0,7000000.0,-62000000.0,,50000000.0,,,,2690000000.0,472000000.0,,,1000000.0,1340000000.0,,62000000.0,2003000000.0,2690000000.0,675000000.0,2628000000.0,129700000.0,129700000.0,130200000.0
Willis Towers Watson PLC,WLTW,,1140536,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 15:29:51+00:00,489000000.0,8.05,8.05,2.6,240000000.0,8.02,,249000000.0,,234000000.0,1073000000.0,1073000000.0,,1044000000.0,29000000.0,-234000000.0,,227000000.0,,,,9039000000.0,1719000000.0,,,13000000.0,5249000000.0,,234000000.0,7710000000.0,9039000000.0,1322000000.0,8805000000.0,129700000.0,129700000.0,130200000.0
Willis Towers Watson PLC,WLTW,,1140536,2019.0,Q3YTD,2019-01-01,2019-09-30,,368000000.0,3.85,3.85,,171000000.0,3.84,,125000000.0,,172000000.0,522000000.0,522000000.0,,500000000.0,22000000.0,-172000000.0,,177000000.0,,,,6349000000.0,1247000000.0,,,12000000.0,3909000000.0,,172000000.0,5707000000.0,6349000000.0,647000000.0,6177000000.0,129300000.0,129300000.0,129300000.0
Willis Towers Watson PLC,WLTW,,1140536,2019.0,Q3TTM,2018-10-01,2019-09-30,,494000000.0,6.74,6.74,,226000000.0,6.73,,219000000.0,,226000000.0,905000000.0,905000000.0,,878000000.0,27000000.0,-226000000.0,,238000000.0,,,,8721000000.0,1681000000.0,,,66000000.0,5142000000.0,,226000000.0,7609000000.0,8721000000.0,1124000000.0,8495000000.0,129300000.0,129300000.0,129300000.0
Willis Towers Watson PLC,WLTW,,1140536,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 12:18:06+00:00,118000000.0,0.58,0.58,,58000000.0,0.58,,20000000.0,,62000000.0,80000000.0,80000000.0,,75000000.0,5000000.0,-62000000.0,,55000000.0,,,,1989000000.0,417000000.0,,,6000000.0,1283000000.0,,62000000.0,1882000000.0,1989000000.0,100000000.0,1927000000.0,129300000.0,129300000.0,129300000.0
Willis Towers Watson PLC,WLTW,,1140536,2019.0,Q2YTD,2019-01-01,2019-06-30,,250000000.0,3.27,3.27,,113000000.0,3.26,,105000000.0,,110000000.0,442000000.0,442000000.0,,425000000.0,17000000.0,-110000000.0,,122000000.0,,,,4360000000.0,830000000.0,,,6000000.0,2626000000.0,,110000000.0,3825000000.0,4360000000.0,547000000.0,4250000000.0,130200000.0,130200000.0,130200000.0
Willis Towers Watson PLC,WLTW,,1140536,2019.0,Q2TTM,2018-07-01,2019-06-30,,503000000.0,6.5,6.5,,221000000.0,6.48,,189000000.0,,215000000.0,871000000.0,871000000.0,,847000000.0,24000000.0,-215000000.0,,253000000.0,,,,8591000000.0,1638000000.0,,,110000000.0,5097000000.0,,215000000.0,7569000000.0,8591000000.0,1060000000.0,8376000000.0,130200000.0,130200000.0,130200000.0
Willis Towers Watson PLC,WLTW,,1140536,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 17:13:50+00:00,123000000.0,1.06,1.06,,59000000.0,1.06,,38000000.0,,56000000.0,149000000.0,149000000.0,,138000000.0,11000000.0,-56000000.0,,67000000.0,,,,2048000000.0,412000000.0,,,0.0,1278000000.0,,56000000.0,1872000000.0,2048000000.0,187000000.0,1992000000.0,130200000.0,130200000.0,130200000.0
Willis Towers Watson PLC,WLTW,,1140536,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 13:53:32+00:00,127000000.0,2.21,2.21,0.65,54000000.0,2.2,,67000000.0,,54000000.0,293000000.0,293000000.0,,287000000.0,6000000.0,-54000000.0,,55000000.0,,,,2312000000.0,418000000.0,,,6000000.0,1348000000.0,,54000000.0,1953000000.0,2312000000.0,360000000.0,2258000000.0,129900000.0,129900000.0,130500000.0
Willis Towers Watson PLC,WLTW,,1140536,2019.0,Q1TTM,2018-04-01,2019-03-31,,520000000.0,5.88,5.88,,213000000.0,5.86,,160000000.0,,211000000.0,787000000.0,787000000.0,,767000000.0,20000000.0,-211000000.0,,249000000.0,,,,8533000000.0,1632000000.0,,,165000000.0,5094000000.0,,211000000.0,7624000000.0,8533000000.0,947000000.0,8322000000.0,129900000.0,129900000.0,130500000.0
Willis Towers Watson PLC,WLTW,,1140536,2020.0,Q1TTM,2019-04-01,2020-03-31,,483000000.0,8.2,8.2,,284000000.0,8.16,,260000000.0,,241000000.0,1093000000.0,1093000000.0,,1062000000.0,31000000.0,-241000000.0,,264000000.0,,,,9193000000.0,1785000000.0,,,16000000.0,5295000000.0,,241000000.0,7863000000.0,9193000000.0,1353000000.0,8952000000.0,129200000.0,129200000.0,130300000.0
Willis Towers Watson PLC,WLTW,,1140536,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 13:53:32+00:00,121000000.0,2.36,2.36,0.68,98000000.0,2.34,,78000000.0,,61000000.0,313000000.0,313000000.0,,305000000.0,8000000.0,-61000000.0,,92000000.0,,,,2466000000.0,484000000.0,,,9000000.0,1394000000.0,,61000000.0,2106000000.0,2466000000.0,391000000.0,2405000000.0,129200000.0,129200000.0,130300000.0
