company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,notereceivable,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2016.0,Q2,,2016-07-03,2016-08-02 13:14:46+00:00,1825000000.0,212000000.0,1282000000.0,3729000000.0,-1620000000.0,1045000000.0,0.0,2196000000.0,433000000.0,,,353000000.0,764000000.0,481000000.0,7432000000.0,328000000.0,1614000000.0,1073000000.0,2778000000.0,3703000000.0,334000000.0,1434000000.0,,627000000.0,2811000000.0,-9000000.0,1041000000.0,,549000000.0,10716000000.0,257000000.0,235000000.0,15020000000.0,6861000000.0,7630000000.0,4150000000.0,6861000000.0,7195000000.0,7825000000.0,15020000000.0,3687000000.0,3675000000.0,-4422000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2016.0,Q1,,2016-04-03,2016-05-03 13:21:55+00:00,1809000000.0,185000000.0,1165000000.0,3648000000.0,-1417000000.0,915000000.0,0.0,2076000000.0,425000000.0,,,302000000.0,763000000.0,485000000.0,7360000000.0,344000000.0,1614000000.0,1053000000.0,2759000000.0,3712000000.0,340000000.0,1399000000.0,,637000000.0,2736000000.0,-9000000.0,1002000000.0,,514000000.0,10473000000.0,216000000.0,359000000.0,14827000000.0,6920000000.0,7468000000.0,3917000000.0,6920000000.0,7260000000.0,7567000000.0,14827000000.0,3647000000.0,3650000000.0,-4203000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2017.0,FY,,2017-12-31,2019-02-11 17:06:33+00:00,2579000000.0,307000000.0,1369000000.0,,-1503000000.0,1369000000.0,0.0,2210000000.0,500000000.0,,,811000000.0,1043000000.0,1082000000.0,,973000000.0,1588000000.0,1156000000.0,3166000000.0,3927000000.0,905000000.0,1561000000.0,,619000000.0,3311000000.0,-7000000.0,966000000.0,466000000.0,577000000.0,11464000000.0,418000000.0,198000000.0,18075000000.0,7259000000.0,8928000000.0,5677000000.0,7259000000.0,8164000000.0,9911000000.0,18075000000.0,5220000000.0,4234000000.0,-4905000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2017.0,Q3,,2017-10-01,2017-10-31 13:50:10+00:00,2486000000.0,278000000.0,1430000000.0,4085000000.0,-1504000000.0,1290000000.0,0.0,2198000000.0,528000000.0,,,674000000.0,912000000.0,1036000000.0,7901000000.0,964000000.0,1615000000.0,1213000000.0,3146000000.0,3816000000.0,932000000.0,1411000000.0,,647000000.0,3532000000.0,-7000000.0,995000000.0,,656000000.0,11791000000.0,640000000.0,154000000.0,17992000000.0,7629000000.0,9056000000.0,5758000000.0,7629000000.0,8561000000.0,9431000000.0,17992000000.0,5120000000.0,3673000000.0,-4849000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2017.0,Q2,,2017-07-02,2017-08-01 13:55:29+00:00,2300000000.0,316000000.0,1366000000.0,4017000000.0,-1615000000.0,1293000000.0,0.0,2184000000.0,520000000.0,,,475000000.0,852000000.0,488000000.0,7804000000.0,339000000.0,1564000000.0,1162000000.0,2982000000.0,3787000000.0,329000000.0,1335000000.0,,645000000.0,3237000000.0,-7000000.0,1030000000.0,,600000000.0,11517000000.0,233000000.0,174000000.0,16260000000.0,7493000000.0,8602000000.0,4894000000.0,7493000000.0,7822000000.0,8438000000.0,16260000000.0,3871000000.0,3544000000.0,-4586000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2017.0,Q1,,2017-04-02,2017-05-02 12:50:05+00:00,2168000000.0,267000000.0,1293000000.0,3944000000.0,-1732000000.0,1322000000.0,0.0,2163000000.0,498000000.0,,,334000000.0,785000000.0,482000000.0,7746000000.0,345000000.0,1576000000.0,1059000000.0,2894000000.0,3802000000.0,311000000.0,1278000000.0,,642000000.0,2980000000.0,-7000000.0,1002000000.0,,551000000.0,11265000000.0,369000000.0,145000000.0,15634000000.0,7165000000.0,8159000000.0,4662000000.0,7165000000.0,7476000000.0,8158000000.0,15634000000.0,3673000000.0,3496000000.0,-4524000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2018.0,FY,,2018-12-31,2020-02-11 13:46:32+00:00,2822000000.0,231000000.0,1506000000.0,,-1807000000.0,1303000000.0,0.0,2271000000.0,498000000.0,,,679000000.0,929000000.0,1126000000.0,,909000000.0,1597000000.0,1222000000.0,3759000000.0,4096000000.0,911000000.0,658000000.0,,532000000.0,3635000000.0,-5000000.0,962000000.0,1632000000.0,668000000.0,12917000000.0,879000000.0,222000000.0,19062000000.0,7348000000.0,9818000000.0,6384000000.0,7348000000.0,8259000000.0,10803000000.0,19062000000.0,5148000000.0,4419000000.0,-6028000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2018.0,Q3,,2018-09-30,2018-10-30 13:31:57+00:00,2980000000.0,259000000.0,1458000000.0,4209000000.0,-1799000000.0,1222000000.0,0.0,2151000000.0,500000000.0,,,576000000.0,1022000000.0,1110000000.0,8079000000.0,950000000.0,1563000000.0,1255000000.0,3831000000.0,3870000000.0,869000000.0,2341000000.0,,612000000.0,3670000000.0,-6000000.0,922000000.0,,696000000.0,12519000000.0,902000000.0,185000000.0,18992000000.0,7191000000.0,9863000000.0,6416000000.0,7191000000.0,8060000000.0,10932000000.0,18992000000.0,5259000000.0,4516000000.0,-5674000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2018.0,Q2,,2018-07-01,2018-07-31 13:31:17+00:00,2981000000.0,301000000.0,1270000000.0,4158000000.0,-1667000000.0,1318000000.0,0.0,2239000000.0,479000000.0,,,468000000.0,1022000000.0,1079000000.0,7982000000.0,940000000.0,1556000000.0,1303000000.0,3559000000.0,3824000000.0,895000000.0,2441000000.0,,620000000.0,3794000000.0,-6000000.0,912000000.0,,649000000.0,12009000000.0,906000000.0,214000000.0,18915000000.0,7299000000.0,9835000000.0,6104000000.0,7299000000.0,8194000000.0,10721000000.0,18915000000.0,5256000000.0,4617000000.0,-5276000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2018.0,Q1,,2018-04-01,2018-05-01 13:55:06+00:00,2854000000.0,266000000.0,1422000000.0,4152000000.0,-1397000000.0,1207000000.0,0.0,2217000000.0,489000000.0,,,361000000.0,1058000000.0,1085000000.0,8044000000.0,960000000.0,1571000000.0,1288000000.0,3411000000.0,3892000000.0,902000000.0,2078000000.0,,615000000.0,3579000000.0,-6000000.0,908000000.0,,558000000.0,11641000000.0,706000000.0,180000000.0,18392000000.0,7394000000.0,9201000000.0,5832000000.0,7394000000.0,8296000000.0,10096000000.0,18392000000.0,5299000000.0,4264000000.0,-5061000000.0
