company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2014.0,Q2YTD,2014-01-01,2014-06-29,,4.27,4.27,1.25,4.26,,323000000.0,830000000.0,830000000.0,784000000.0,46000000.0,6937000000.0,9241000000.0,49000000.0,7000000.0,,369000000.0,,998000000.0,6937000000.0,2304000000.0,32000000.0,206000000.0,1374000000.0,930000000.0,223000000.0,1153000000.0,9241000000.0,182800000.0,182800000.0,183200000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2014.0,Q2TTM,2013-07-01,2014-06-29,,8.5,8.5,2.5,8.48,,563000000.0,1665000000.0,1665000000.0,1571000000.0,94000000.0,13621000000.0,18095000000.0,62000000.0,28000000.0,,723000000.0,,1887000000.0,13621000000.0,4474000000.0,59000000.0,389000000.0,2638000000.0,1836000000.0,392000000.0,2228000000.0,18095000000.0,182800000.0,182800000.0,183200000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2014.0,Q1,2014-01-01,2014-03-30,2015-04-28 19:15:00+00:00,1.83,1.83,0.625,1.83,,153000000.0,358000000.0,358000000.0,338000000.0,20000000.0,3307000000.0,4406000000.0,10000000.0,1000000.0,,190000000.0,,485000000.0,3307000000.0,1099000000.0,17000000.0,95000000.0,676000000.0,423000000.0,88000000.0,511000000.0,4406000000.0,184700000.0,184300000.0,184700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2014.0,Q1TTM,2013-04-01,2014-03-30,,8.26,8.26,2.38,8.25,,565000000.0,1634000000.0,1634000000.0,1539000000.0,95000000.0,13363000000.0,17785000000.0,24000000.0,12000000.0,,721000000.0,,1858000000.0,13363000000.0,4422000000.0,52000000.0,396000000.0,2591000000.0,1831000000.0,368000000.0,2199000000.0,17785000000.0,184700000.0,184300000.0,184700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 15:35:05+00:00,7.86,7.86,3.51,7.84,211000000.0,555000000.0,1470000000.0,1470000000.0,1399000000.0,71000000.0,14163000000.0,19110000000.0,9000000.0,17000000.0,60000000.0,735000000.0,90000000.0,2092000000.0,14163000000.0,4947000000.0,65000000.0,339000000.0,3205000000.0,1742000000.0,283000000.0,2025000000.0,19110000000.0,178037581.0,178037581.0,178037581.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2015.0,Q4,2015-09-28,2015-12-31,,0.94,0.94,0.97,0.94,211000000.0,34000000.0,178000000.0,178000000.0,161000000.0,17000000.0,3554000000.0,4766000000.0,-3000000.0,12000000.0,60000000.0,177000000.0,90000000.0,508000000.0,3554000000.0,1212000000.0,18000000.0,79000000.0,1058000000.0,154000000.0,58000000.0,212000000.0,4766000000.0,178037581.0,178037581.0,178037581.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2015.0,Q3,2015-06-29,2015-09-27,2016-11-01 12:55:45+00:00,2.15,2.15,0.975,2.14,,169000000.0,392000000.0,392000000.0,380000000.0,12000000.0,3412000000.0,4620000000.0,11000000.0,2000000.0,0.0,197000000.0,,530000000.0,3412000000.0,1208000000.0,16000000.0,87000000.0,729000000.0,479000000.0,82000000.0,561000000.0,4620000000.0,176700000.0,177000000.0,177400000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2015.0,Q3YTD,2015-01-01,2015-09-27,,6.92,6.92,2.54,6.9,,521000000.0,1292000000.0,1292000000.0,1238000000.0,54000000.0,10609000000.0,14344000000.0,12000000.0,5000000.0,,558000000.0,,1584000000.0,10609000000.0,3735000000.0,47000000.0,260000000.0,2147000000.0,1588000000.0,225000000.0,1813000000.0,14344000000.0,176700000.0,177000000.0,177400000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2015.0,Q3TTM,2014-09-29,2015-09-27,,9.37,9.37,3.31,9.34,,666000000.0,1759000000.0,1759000000.0,1682000000.0,77000000.0,14426000000.0,19434000000.0,54000000.0,18000000.0,,745000000.0,,2152000000.0,14426000000.0,5008000000.0,64000000.0,342000000.0,2915000000.0,2093000000.0,332000000.0,2425000000.0,19434000000.0,176700000.0,177000000.0,177400000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2015.0,Q2,2015-03-30,2015-06-28,2016-08-02 13:14:46+00:00,2.63,2.63,0.78,2.62,,208000000.0,496000000.0,496000000.0,471000000.0,25000000.0,3683000000.0,5015000000.0,-8000000.0,0.0,,166000000.0,,537000000.0,3683000000.0,1332000000.0,17000000.0,100000000.0,703000000.0,629000000.0,75000000.0,704000000.0,5015000000.0,179100000.0,179200000.0,179600000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2015.0,Q2YTD,2015-01-01,2015-06-28,,4.77,4.77,1.56,4.76,,352000000.0,900000000.0,900000000.0,858000000.0,42000000.0,7197000000.0,9724000000.0,1000000.0,3000000.0,,361000000.0,,1054000000.0,7197000000.0,2527000000.0,31000000.0,173000000.0,1418000000.0,1109000000.0,143000000.0,1252000000.0,9724000000.0,179100000.0,179200000.0,179600000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2015.0,Q2TTM,2014-06-30,2015-06-28,,9.54,9.54,3.12,9.52,,727000000.0,1806000000.0,1806000000.0,1725000000.0,81000000.0,14620000000.0,19704000000.0,62000000.0,13000000.0,,746000000.0,,2151000000.0,14620000000.0,5084000000.0,63000000.0,360000000.0,2910000000.0,2174000000.0,359000000.0,2533000000.0,19704000000.0,179100000.0,179200000.0,179600000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2015.0,Q1,2015-01-01,2015-03-29,2016-05-03 13:21:55+00:00,2.14,2.14,0.78,2.14,,144000000.0,404000000.0,404000000.0,387000000.0,17000000.0,3514000000.0,4709000000.0,9000000.0,3000000.0,,195000000.0,,517000000.0,3514000000.0,1195000000.0,14000000.0,73000000.0,715000000.0,480000000.0,68000000.0,548000000.0,4709000000.0,180800000.0,180600000.0,181000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2015.0,Q1TTM,2014-03-31,2015-03-29,,9.35,9.35,2.97,9.33,,689000000.0,1782000000.0,1782000000.0,1700000000.0,82000000.0,14567000000.0,19524000000.0,109000000.0,19000000.0,,759000000.0,,2127000000.0,14567000000.0,4957000000.0,61000000.0,371000000.0,2905000000.0,2052000000.0,419000000.0,2471000000.0,19524000000.0,180800000.0,180600000.0,181000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2016.0,FY,2016-01-01,2016-12-31,2019-02-11 17:06:33+00:00,8.25,8.25,4.0,8.23,,474000000.0,1456000000.0,1456000000.0,1394000000.0,62000000.0,13051000000.0,17509000000.0,96000000.0,5000000.0,138000000.0,637000000.0,,2099000000.0,13051000000.0,4458000000.0,69000000.0,324000000.0,2879000000.0,1579000000.0,351000000.0,1930000000.0,17509000000.0,169038410.0,169038410.0,169038410.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2016.0,Q4,2016-10-03,2016-12-31,,2.25,2.25,1.03,2.24,,112000000.0,396000000.0,396000000.0,378000000.0,18000000.0,3377000000.0,4503000000.0,62000000.0,3000000.0,,159000000.0,,572000000.0,3377000000.0,1126000000.0,18000000.0,72000000.0,734000000.0,392000000.0,116000000.0,508000000.0,4503000000.0,169038410.0,169038410.0,169038410.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2016.0,Q3,2016-07-04,2016-10-02,2017-10-31 13:50:10+00:00,1.72,1.72,1.025,1.72,,82000000.0,300000000.0,300000000.0,289000000.0,11000000.0,3108000000.0,4187000000.0,8000000.0,0.0,99000000.0,157000000.0,,513000000.0,3108000000.0,1079000000.0,16000000.0,80000000.0,769000000.0,310000000.0,72000000.0,382000000.0,4187000000.0,168000000.0,167800000.0,168200000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2016.0,Q3YTD,2016-01-01,2016-10-02,,6.0,6.0,2.97,5.99,,362000000.0,1060000000.0,1060000000.0,1016000000.0,44000000.0,9674000000.0,13006000000.0,34000000.0,2000000.0,138000000.0,478000000.0,,1527000000.0,9674000000.0,3332000000.0,51000000.0,252000000.0,2145000000.0,1187000000.0,235000000.0,1422000000.0,13006000000.0,168000000.0,167800000.0,168200000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2016.0,Q3TTM,2015-09-28,2016-10-02,,6.94,6.94,3.95,6.93,211000000.0,396000000.0,1238000000.0,1238000000.0,1177000000.0,61000000.0,13228000000.0,17772000000.0,31000000.0,14000000.0,198000000.0,655000000.0,90000000.0,2035000000.0,13228000000.0,4544000000.0,69000000.0,331000000.0,3203000000.0,1341000000.0,293000000.0,1634000000.0,17772000000.0,168000000.0,167800000.0,168200000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2016.0,Q2,2016-04-04,2016-07-03,2017-08-01 13:55:29+00:00,2.41,2.41,0.975,2.4,,148000000.0,427000000.0,427000000.0,406000000.0,21000000.0,3331000000.0,4528000000.0,18000000.0,0.0,39000000.0,155000000.0,,524000000.0,3331000000.0,1197000000.0,16000000.0,94000000.0,718000000.0,479000000.0,96000000.0,575000000.0,4528000000.0,168500000.0,168800000.0,169000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2016.0,Q2YTD,2016-01-01,2016-07-03,,4.28,4.28,1.95,4.27,,280000000.0,760000000.0,760000000.0,727000000.0,33000000.0,6566000000.0,8819000000.0,26000000.0,2000000.0,39000000.0,321000000.0,,1014000000.0,6566000000.0,2253000000.0,35000000.0,172000000.0,1376000000.0,877000000.0,163000000.0,1040000000.0,8819000000.0,168500000.0,168800000.0,169000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2016.0,Q2TTM,2015-06-29,2016-07-03,,7.37,7.37,3.9,7.35,211000000.0,483000000.0,1330000000.0,1330000000.0,1268000000.0,62000000.0,13532000000.0,18205000000.0,34000000.0,16000000.0,99000000.0,695000000.0,90000000.0,2052000000.0,13532000000.0,4673000000.0,69000000.0,338000000.0,3163000000.0,1510000000.0,303000000.0,1813000000.0,18205000000.0,168500000.0,168800000.0,169000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2016.0,Q1,2016-01-01,2016-04-03,2017-05-02 12:50:05+00:00,1.87,1.87,0.975,1.87,,132000000.0,333000000.0,333000000.0,321000000.0,12000000.0,3235000000.0,4291000000.0,8000000.0,2000000.0,,166000000.0,,490000000.0,3235000000.0,1056000000.0,19000000.0,78000000.0,658000000.0,398000000.0,67000000.0,465000000.0,4291000000.0,171700000.0,171800000.0,172000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2016.0,Q1TTM,2015-03-30,2016-04-03,,7.59,7.59,3.7,7.57,211000000.0,543000000.0,1399000000.0,1399000000.0,1333000000.0,66000000.0,13884000000.0,18692000000.0,8000000.0,16000000.0,60000000.0,706000000.0,90000000.0,2065000000.0,13884000000.0,4808000000.0,70000000.0,344000000.0,3148000000.0,1660000000.0,282000000.0,1942000000.0,18692000000.0,171700000.0,171800000.0,172000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2017.0,FY,2017-01-01,2017-12-31,2020-02-11 13:46:32+00:00,5.99,5.99,4.21,5.97,,1371000000.0,994000000.0,994000000.0,999000000.0,-5000000.0,15328000000.0,20428000000.0,94000000.0,-60000000.0,,754000000.0,,2429000000.0,15328000000.0,5100000000.0,81000000.0,375000000.0,3123000000.0,1977000000.0,388000000.0,2365000000.0,20428000000.0,166700000.0,166700000.0,166700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2017.0,Q4,2017-10-02,2017-12-31,,-1.62,-1.62,1.08,-1.63,,905000000.0,-309000000.0,-309000000.0,-274000000.0,-35000000.0,4100000000.0,5476000000.0,27000000.0,-5000000.0,,208000000.0,,643000000.0,4100000000.0,1376000000.0,24000000.0,63000000.0,846000000.0,530000000.0,66000000.0,596000000.0,5476000000.0,166700000.0,166700000.0,166700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2017.0,Q3,2017-07-03,2017-10-01,2018-10-30 13:31:57+00:00,2.72,2.72,1.08,2.71,,165000000.0,457000000.0,457000000.0,453000000.0,4000000.0,3944000000.0,5285000000.0,14000000.0,-32000000.0,,213000000.0,,633000000.0,3944000000.0,1341000000.0,18000000.0,99000000.0,814000000.0,527000000.0,95000000.0,622000000.0,5285000000.0,166500000.0,166300000.0,167000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2017.0,Q3YTD,2017-01-01,2017-10-01,,7.61,7.61,3.13,7.6,,466000000.0,1303000000.0,1303000000.0,1273000000.0,30000000.0,11228000000.0,14952000000.0,67000000.0,-55000000.0,,546000000.0,,1786000000.0,11228000000.0,3724000000.0,57000000.0,312000000.0,2277000000.0,1447000000.0,322000000.0,1769000000.0,14952000000.0,166500000.0,166300000.0,167000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2017.0,Q3TTM,2016-10-03,2017-10-01,,9.86,9.86,4.16,9.84,,578000000.0,1699000000.0,1699000000.0,1651000000.0,48000000.0,14605000000.0,19455000000.0,129000000.0,-52000000.0,,705000000.0,,2358000000.0,14605000000.0,4850000000.0,75000000.0,384000000.0,3011000000.0,1839000000.0,438000000.0,2277000000.0,19455000000.0,166500000.0,166300000.0,167000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2017.0,Q2,2017-04-03,2017-07-02,2018-07-31 13:31:17+00:00,2.53,2.53,1.025,2.53,,158000000.0,441000000.0,441000000.0,424000000.0,17000000.0,3827000000.0,5078000000.0,29000000.0,-18000000.0,,175000000.0,,606000000.0,3827000000.0,1251000000.0,21000000.0,103000000.0,763000000.0,488000000.0,111000000.0,599000000.0,5078000000.0,167600000.0,167300000.0,167800000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2017.0,Q2YTD,2017-01-01,2017-07-02,,4.89,4.89,2.05,4.89,,301000000.0,846000000.0,846000000.0,820000000.0,26000000.0,7284000000.0,9667000000.0,53000000.0,-23000000.0,,333000000.0,,1153000000.0,7284000000.0,2383000000.0,39000000.0,213000000.0,1463000000.0,920000000.0,227000000.0,1147000000.0,9667000000.0,167600000.0,167300000.0,167800000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2017.0,Q2TTM,2016-07-04,2017-07-02,,8.86,8.86,4.1,8.85,,495000000.0,1542000000.0,1542000000.0,1487000000.0,55000000.0,13769000000.0,18357000000.0,123000000.0,-20000000.0,99000000.0,649000000.0,,2238000000.0,13769000000.0,4588000000.0,73000000.0,365000000.0,2966000000.0,1622000000.0,415000000.0,2037000000.0,18357000000.0,167600000.0,167300000.0,167800000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2017.0,Q1,2017-01-01,2017-04-02,2018-05-01 13:55:06+00:00,2.36,2.36,1.025,2.36,,143000000.0,405000000.0,405000000.0,396000000.0,9000000.0,3457000000.0,4589000000.0,24000000.0,-5000000.0,,158000000.0,,547000000.0,3457000000.0,1132000000.0,18000000.0,110000000.0,700000000.0,432000000.0,116000000.0,548000000.0,4589000000.0,167800000.0,167500000.0,168000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2017.0,Q1TTM,2016-04-04,2017-04-02,,8.74,8.74,4.05,8.72,,485000000.0,1528000000.0,1528000000.0,1469000000.0,59000000.0,13273000000.0,17807000000.0,112000000.0,-2000000.0,138000000.0,629000000.0,,2156000000.0,13273000000.0,4534000000.0,68000000.0,356000000.0,2921000000.0,1613000000.0,400000000.0,2013000000.0,17807000000.0,167800000.0,167500000.0,168000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2018.0,FY,2018-01-01,2018-12-31,2020-02-11 13:46:32+00:00,13.2,13.2,4.44,13.15,,566000000.0,2187000000.0,2187000000.0,2141000000.0,46000000.0,18034000000.0,23771000000.0,46000000.0,6000000.0,,902000000.0,,2437000000.0,18034000000.0,5737000000.0,114000000.0,429000000.0,3345000000.0,2392000000.0,361000000.0,2753000000.0,23771000000.0,162200000.0,162200000.0,162200000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2018.0,Q4,2018-10-01,2018-12-31,,3.61,3.61,1.14,3.59,,100000000.0,610000000.0,610000000.0,579000000.0,31000000.0,4580000000.0,6126000000.0,2000000.0,7000000.0,,244000000.0,,643000000.0,4580000000.0,1546000000.0,32000000.0,88000000.0,894000000.0,652000000.0,58000000.0,710000000.0,6126000000.0,162200000.0,162200000.0,162200000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2018.0,Q3,2018-07-02,2018-09-30,2019-10-29 14:03:11+00:00,4.29,4.29,1.14,4.28,,107000000.0,698000000.0,698000000.0,692000000.0,6000000.0,4392000000.0,5943000000.0,23000000.0,5000000.0,,229000000.0,,604000000.0,4392000000.0,1551000000.0,30000000.0,99000000.0,838000000.0,713000000.0,92000000.0,805000000.0,5943000000.0,161300000.0,161300000.0,161800000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2018.0,Q3YTD,2018-01-01,2018-09-30,,9.59,9.59,3.3,9.56,,466000000.0,1577000000.0,1577000000.0,1562000000.0,15000000.0,13454000000.0,17645000000.0,44000000.0,-1000000.0,,658000000.0,,1794000000.0,13454000000.0,4191000000.0,82000000.0,341000000.0,2451000000.0,1740000000.0,303000000.0,2043000000.0,17645000000.0,161300000.0,161300000.0,161800000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2018.0,Q3TTM,2017-10-02,2018-09-30,,7.97,7.97,4.38,7.93,,1371000000.0,1268000000.0,1268000000.0,1288000000.0,-20000000.0,17554000000.0,23121000000.0,71000000.0,-6000000.0,,866000000.0,,2437000000.0,17554000000.0,5567000000.0,106000000.0,404000000.0,3297000000.0,2270000000.0,369000000.0,2639000000.0,23121000000.0,161300000.0,161300000.0,161800000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2018.0,Q2,2018-04-02,2018-07-01,2019-07-30 13:45:48+00:00,3.33,3.33,1.08,3.32,,161000000.0,554000000.0,554000000.0,545000000.0,9000000.0,4692000000.0,6132000000.0,11000000.0,-4000000.0,,219000000.0,,613000000.0,4692000000.0,1440000000.0,28000000.0,120000000.0,828000000.0,612000000.0,103000000.0,715000000.0,6132000000.0,163700000.0,163800000.0,164300000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2018.0,Q2YTD,2018-01-01,2018-07-01,,5.3,5.3,2.16,5.28,,359000000.0,879000000.0,879000000.0,870000000.0,9000000.0,9062000000.0,11702000000.0,21000000.0,-6000000.0,,429000000.0,,1190000000.0,9062000000.0,2640000000.0,52000000.0,242000000.0,1613000000.0,1027000000.0,211000000.0,1238000000.0,11702000000.0,163700000.0,163800000.0,164300000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2018.0,Q2TTM,2017-07-03,2018-07-01,,6.4,6.4,4.32,6.36,,1429000000.0,1027000000.0,1027000000.0,1049000000.0,-22000000.0,17106000000.0,22463000000.0,62000000.0,-43000000.0,,850000000.0,,2466000000.0,17106000000.0,5357000000.0,94000000.0,404000000.0,3273000000.0,2084000000.0,372000000.0,2456000000.0,22463000000.0,163700000.0,163800000.0,164300000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2018.0,Q1,2018-01-01,2018-04-01,2019-04-30 13:16:48+00:00,1.97,1.97,1.08,1.96,,198000000.0,325000000.0,325000000.0,325000000.0,0.0,4370000000.0,5570000000.0,10000000.0,-2000000.0,,210000000.0,,577000000.0,4370000000.0,1200000000.0,24000000.0,122000000.0,785000000.0,415000000.0,108000000.0,523000000.0,5570000000.0,165000000.0,164900000.0,165700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2018.0,Q1TTM,2017-04-03,2018-04-01,,5.6,5.6,4.27,5.57,,1426000000.0,914000000.0,914000000.0,928000000.0,-14000000.0,16241000000.0,21409000000.0,80000000.0,-57000000.0,,806000000.0,,2459000000.0,16241000000.0,5168000000.0,87000000.0,387000000.0,3208000000.0,1960000000.0,380000000.0,2340000000.0,21409000000.0,165000000.0,164900000.0,165700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2019.0,Q4,2019-09-30,2019-12-31,,2.04,2.04,1.31,2.04,,65000000.0,298000000.0,298000000.0,300000000.0,-2000000.0,4265000000.0,5578000000.0,23000000.0,130000000.0,,271000000.0,,632000000.0,4265000000.0,1313000000.0,22000000.0,82000000.0,1033000000.0,280000000.0,83000000.0,363000000.0,5578000000.0,155400000.0,155400000.0,155400000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2019.0,FY,2019-01-01,2019-12-31,2020-02-11 13:46:32+00:00,14.54,14.54,4.9,14.48,,566000000.0,2268000000.0,2268000000.0,2260000000.0,8000000.0,17591000000.0,23571000000.0,197000000.0,155000000.0,,1001000000.0,,2454000000.0,17591000000.0,5980000000.0,109000000.0,376000000.0,3610000000.0,2370000000.0,464000000.0,2834000000.0,23571000000.0,155400000.0,155400000.0,155400000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2019.0,Q3YTD,2019-01-01,2019-09-29,,12.5,12.5,3.59,12.44,,501000000.0,1970000000.0,1970000000.0,1960000000.0,10000000.0,13326000000.0,17993000000.0,174000000.0,25000000.0,,730000000.0,,1822000000.0,13326000000.0,4667000000.0,87000000.0,294000000.0,2577000000.0,2090000000.0,381000000.0,2471000000.0,17993000000.0,155900000.0,155900000.0,156600000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2019.0,Q3TTM,2018-10-01,2019-09-29,,16.11,16.11,4.73,16.03,,601000000.0,2580000000.0,2580000000.0,2539000000.0,41000000.0,17906000000.0,24119000000.0,176000000.0,32000000.0,,974000000.0,,2465000000.0,17906000000.0,6213000000.0,119000000.0,382000000.0,3471000000.0,2742000000.0,439000000.0,3181000000.0,24119000000.0,155900000.0,155900000.0,156600000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2019.0,Q3,2019-07-01,2019-09-29,2019-10-29 14:03:11+00:00,3.99,3.99,1.311,3.97,,139000000.0,616000000.0,616000000.0,622000000.0,-6000000.0,4274000000.0,5768000000.0,68000000.0,21000000.0,,242000000.0,,600000000.0,4274000000.0,1494000000.0,26000000.0,82000000.0,863000000.0,631000000.0,124000000.0,755000000.0,5768000000.0,155900000.0,155900000.0,156600000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2019.0,Q2YTD,2019-01-01,2019-06-30,,8.51,8.51,2.28,8.47,,362000000.0,1354000000.0,1354000000.0,1338000000.0,16000000.0,9052000000.0,12225000000.0,106000000.0,4000000.0,,488000000.0,,1222000000.0,9052000000.0,3173000000.0,61000000.0,212000000.0,1714000000.0,1459000000.0,257000000.0,1716000000.0,12225000000.0,157300000.0,157400000.0,158000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2019.0,Q2TTM,2018-07-02,2019-06-30,,16.41,16.41,4.56,16.34,,569000000.0,2662000000.0,2662000000.0,2609000000.0,53000000.0,18024000000.0,24294000000.0,131000000.0,16000000.0,,961000000.0,,2469000000.0,18024000000.0,6270000000.0,123000000.0,399000000.0,3446000000.0,2824000000.0,407000000.0,3231000000.0,24294000000.0,157300000.0,157400000.0,158000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2019.0,Q2,2019-04-01,2019-06-30,2019-07-30 13:45:48+00:00,4.29,4.29,1.14,4.27,,186000000.0,685000000.0,685000000.0,675000000.0,10000000.0,4580000000.0,6221000000.0,40000000.0,9000000.0,,251000000.0,,629000000.0,4580000000.0,1641000000.0,29000000.0,108000000.0,889000000.0,752000000.0,119000000.0,871000000.0,6221000000.0,157300000.0,157400000.0,158000000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 11:32:34+00:00,4.22,4.22,1.14,4.2,,176000000.0,669000000.0,669000000.0,663000000.0,6000000.0,4472000000.0,6004000000.0,66000000.0,-5000000.0,,237000000.0,,593000000.0,4472000000.0,1532000000.0,32000000.0,104000000.0,825000000.0,707000000.0,138000000.0,845000000.0,6004000000.0,157100000.0,157200000.0,157700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2019.0,Q1TTM,2018-04-02,2019-03-31,,15.45,15.45,4.5,15.39,,544000000.0,2531000000.0,2531000000.0,2479000000.0,52000000.0,18136000000.0,24205000000.0,102000000.0,3000000.0,,929000000.0,,2453000000.0,18136000000.0,6069000000.0,122000000.0,411000000.0,3385000000.0,2684000000.0,391000000.0,3075000000.0,24205000000.0,157100000.0,157200000.0,157700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2020.0,Q1TTM,2019-04-01,2020-03-29,,13.74,13.74,5.07,13.69,,517000000.0,2127000000.0,2127000000.0,2108000000.0,19000000.0,16836000000.0,22578000000.0,168000000.0,165000000.0,,1002000000.0,,2407000000.0,16836000000.0,5742000000.0,100000000.0,408000000.0,3574000000.0,2168000000.0,476000000.0,2644000000.0,22578000000.0,149400000.0,149300000.0,149700000.0
Cummins Inc,CMI,ZUNI8PYC725B6H8JU438,26172,2020.0,Q1,2020-01-01,2020-03-29,2020-04-28 11:32:34+00:00,3.42,3.42,1.311,3.41,,127000000.0,528000000.0,528000000.0,511000000.0,17000000.0,3717000000.0,5011000000.0,37000000.0,5000000.0,,238000000.0,,546000000.0,3717000000.0,1294000000.0,23000000.0,136000000.0,789000000.0,505000000.0,150000000.0,655000000.0,5011000000.0,149400000.0,149300000.0,149700000.0
