company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2014.0,Q2,,2014-06-30,2014-07-29 14:48:12+00:00,6271000000.0,11457000000.0,,27188000000.0,-20369000000.0,9715000000.0,,52163000000.0,12591000000.0,1783000000.0,2335000000.0,4037000000.0,6894000000.0,31568000000.0,40936000000.0,3585000000.0,34008000000.0,,2338000000.0,13748000000.0,136000000.0,4152000000.0,2828000000.0,15984000000.0,12140000000.0,18620000000.0,,4737000000.0,,5369000000.0,10224000000.0,4263000000.0,,134483000000.0,12462000000.0,5000000.0,124314000000.0,17377000000.0,48182000000.0,42433000000.0,17377000000.0,17513000000.0,106801000000.0,124314000000.0,62384000000.0,64368000000.0,-148900000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2014.0,Q1,,2014-03-31,2014-04-29 15:11:36+00:00,6865000000.0,11332000000.0,,26795000000.0,-21156000000.0,9409000000.0,,51943000000.0,13681000000.0,1708000000.0,2245000000.0,3664000000.0,6110000000.0,31214000000.0,40478000000.0,3698000000.0,34668000000.0,,2456000000.0,13683000000.0,133000000.0,4042000000.0,3034000000.0,16031000000.0,11918000000.0,18329000000.0,,5292000000.0,,5030000000.0,10106000000.0,4430000000.0,,131431000000.0,9312000000.0,295000000.0,122646000000.0,16606000000.0,47959000000.0,41058000000.0,16607000000.0,16740000000.0,105906000000.0,122646000000.0,61004000000.0,64847000000.0,-145612000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2015.0,FY,,2015-12-31,2017-02-28 16:23:36+00:00,6028000000.0,9534000000.0,4353000000.0,18615000000.0,-29607000000.0,7686000000.0,0.0,53262000000.0,11021000000.0,,2847000000.0,3560000000.0,1734000000.0,32021000000.0,29342000000.0,3487000000.0,33428000000.0,5187000000.0,1551000000.0,10727000000.0,162000000.0,3771000000.0,4822000000.0,16504000000.0,10013000000.0,19020000000.0,,,,,8099000000.0,4205000000.0,,146124000000.0,6461000000.0,508000000.0,110495000000.0,14261000000.0,42504000000.0,34269000000.0,14262000000.0,14424000000.0,96071000000.0,110495000000.0,57264000000.0,61802000000.0,-155518000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2015.0,Q3,,2015-09-30,2015-10-27 13:36:47+00:00,5166000000.0,8918000000.0,,18568000000.0,-28155000000.0,9480000000.0,,53220000000.0,10458000000.0,1660000000.0,2883000000.0,3785000000.0,4033000000.0,30275000000.0,29229000000.0,2775000000.0,32122000000.0,,1612000000.0,10661000000.0,157000000.0,3593000000.0,3690000000.0,17012000000.0,9517000000.0,16195000000.0,,3902000000.0,,5586000000.0,8739000000.0,4158000000.0,,142898000000.0,7538000000.0,88000000.0,108649000000.0,13294000000.0,42112000000.0,33732000000.0,13294000000.0,13450000000.0,95198000000.0,108649000000.0,55876000000.0,61466000000.0,-154669000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2015.0,Q2,,2015-06-30,2015-07-28 14:32:26+00:00,5943000000.0,11022000000.0,,27936000000.0,-27432000000.0,8393000000.0,,53059000000.0,11332000000.0,2133000000.0,3639000000.0,3991000000.0,3440000000.0,30535000000.0,38639000000.0,2938000000.0,33339000000.0,,1912000000.0,10702000000.0,153000000.0,3892000000.0,4211000000.0,17298000000.0,10339000000.0,16888000000.0,,5301000000.0,,5377000000.0,8827000000.0,4470000000.0,,141218000000.0,5329000000.0,367000000.0,112729000000.0,13683000000.0,45186000000.0,35535000000.0,13684000000.0,13837000000.0,98892000000.0,112729000000.0,56840000000.0,63356000000.0,-153162000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2015.0,Q1,,2015-03-31,2015-04-28 14:22:44+00:00,6314000000.0,11546000000.0,,27793000000.0,-27842000000.0,8796000000.0,,52928000000.0,12162000000.0,1805000000.0,3539000000.0,3328000000.0,2690000000.0,29871000000.0,38303000000.0,2991000000.0,34295000000.0,,1970000000.0,10509000000.0,148000000.0,3811000000.0,4374000000.0,17211000000.0,9820000000.0,16303000000.0,,5765000000.0,,5466000000.0,8791000000.0,5890000000.0,,139030000000.0,4532000000.0,8000000.0,112037000000.0,12141000000.0,46316000000.0,35640000000.0,12141000000.0,12289000000.0,99747000000.0,112037000000.0,55212000000.0,64108000000.0,-151975000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2016.0,FY,,2016-12-31,2018-02-27 17:13:57+00:00,6209000000.0,10239000000.0,4705000000.0,19303000000.0,-29398000000.0,7826000000.0,0.0,53935000000.0,11035000000.0,,3235000000.0,3577000000.0,3034000000.0,36199000000.0,30133000000.0,4688000000.0,34655000000.0,4585000000.0,1553000000.0,10830000000.0,146000000.0,3600000000.0,5224000000.0,17070000000.0,9021000000.0,19006000000.0,,,,,7477000000.0,4564000000.0,,152759000000.0,7513000000.0,701000000.0,117470000000.0,18246000000.0,43888000000.0,36275000000.0,18246000000.0,18392000000.0,99078000000.0,117470000000.0,62751000000.0,62802000000.0,-159050000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2016.0,Q3,,2016-09-30,2016-10-25 16:12:03+00:00,5271000000.0,9164000000.0,5346000000.0,19738000000.0,-28164000000.0,9039000000.0,,53759000000.0,10815000000.0,,2137000000.0,3958000000.0,3487000000.0,36401000000.0,30842000000.0,4881000000.0,35563000000.0,5075000000.0,1730000000.0,11104000000.0,149000000.0,3611000000.0,4289000000.0,16688000000.0,8936000000.0,16032000000.0,,,,,8138000000.0,4539000000.0,,149585000000.0,6920000000.0,929000000.0,115606000000.0,17010000000.0,41433000000.0,34447000000.0,17010000000.0,17159000000.0,98447000000.0,115606000000.0,63069000000.0,64000000000.0,-158170000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2016.0,Q2,,2016-06-30,2016-07-26 16:17:42+00:00,5484000000.0,9912000000.0,5480000000.0,19044000000.0,-28604000000.0,10017000000.0,,53565000000.0,11508000000.0,,2275000000.0,3950000000.0,2957000000.0,36422000000.0,30136000000.0,5148000000.0,39638000000.0,5259000000.0,1685000000.0,11092000000.0,156000000.0,3837000000.0,4387000000.0,16723000000.0,9267000000.0,16635000000.0,,,,,8385000000.0,4676000000.0,,148071000000.0,4887000000.0,600000000.0,118056000000.0,15734000000.0,43524000000.0,33585000000.0,15733000000.0,15889000000.0,102167000000.0,118056000000.0,63440000000.0,68583000000.0,-157298000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2016.0,Q1,,2016-03-31,2016-04-26 16:09:37+00:00,5302000000.0,10084000000.0,,18717000000.0,-28998000000.0,14354000000.0,,53439000000.0,12609000000.0,,2203000000.0,3444000000.0,2332000000.0,34322000000.0,29627000000.0,4373000000.0,40254000000.0,,1689000000.0,10910000000.0,147000000.0,3662000000.0,4809000000.0,16939000000.0,9266000000.0,16646000000.0,,5804000000.0,,5223000000.0,8264000000.0,4334000000.0,,146888000000.0,5303000000.0,515000000.0,118856000000.0,14925000000.0,47623000000.0,34664000000.0,14925000000.0,15072000000.0,103784000000.0,118856000000.0,60325000000.0,69119000000.0,-156404000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2017.0,FY,,2017-12-31,2019-02-26 16:27:59+00:00,6451000000.0,9909000000.0,4510000000.0,21215000000.0,-26592000000.0,11972000000.0,0.0,54566000000.0,11552000000.0,,4219000000.0,3644000000.0,4643000000.0,36788000000.0,32331000000.0,3742000000.0,39837000000.0,2783000000.0,1583000000.0,11116000000.0,131000000.0,3746000000.0,4862000000.0,16720000000.0,9550000000.0,21721000000.0,1820000000.0,,,2136000000.0,9965000000.0,1860000000.0,262000000.0,153126000000.0,6987000000.0,608000000.0,125356000000.0,17593000000.0,49735000000.0,37363000000.0,17594000000.0,17725000000.0,107631000000.0,125356000000.0,64504000000.0,70268000000.0,-163507000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2017.0,Q3,,2017-09-30,2017-10-31 16:15:02+00:00,5442000000.0,9076000000.0,4352000000.0,20880000000.0,-27521000000.0,10915000000.0,,54395000000.0,10649000000.0,,3038000000.0,3918000000.0,4521000000.0,36782000000.0,31937000000.0,3981000000.0,41327000000.0,4806000000.0,1711000000.0,11057000000.0,130000000.0,3579000000.0,7289000000.0,17554000000.0,8459000000.0,18050000000.0,,,,,7723000000.0,4389000000.0,,155565000000.0,4299000000.0,600000000.0,121636000000.0,19627000000.0,44742000000.0,31697000000.0,19627000000.0,19757000000.0,101879000000.0,121636000000.0,65838000000.0,70183000000.0,-162812000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2017.0,Q2,,2017-06-30,2017-07-25 16:15:58+00:00,5126000000.0,9395000000.0,4594000000.0,20388000000.0,-28189000000.0,11696000000.0,,54235000000.0,11541000000.0,,2779000000.0,3865000000.0,4015000000.0,36517000000.0,31291000000.0,4179000000.0,37612000000.0,4759000000.0,1604000000.0,10903000000.0,125000000.0,3617000000.0,6812000000.0,17320000000.0,8296000000.0,17563000000.0,,,,,7437000000.0,4155000000.0,,154234000000.0,8061000000.0,599000000.0,120495000000.0,18420000000.0,45013000000.0,35966000000.0,18419000000.0,18544000000.0,101951000000.0,120495000000.0,64578000000.0,65986000000.0,-161860000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2017.0,Q1,,2017-03-31,2017-04-25 16:13:34+00:00,5324000000.0,9507000000.0,4522000000.0,19816000000.0,-28710000000.0,10096000000.0,,54104000000.0,12351000000.0,,2747000000.0,3197000000.0,3491000000.0,36307000000.0,30681000000.0,4436000000.0,34441000000.0,4549000000.0,1609000000.0,10865000000.0,121000000.0,3557000000.0,6457000000.0,16967000000.0,8502000000.0,16362000000.0,,,,,7601000000.0,4715000000.0,,153292000000.0,8340000000.0,599000000.0,117495000000.0,18327000000.0,42889000000.0,36481000000.0,18327000000.0,18448000000.0,99047000000.0,117495000000.0,63742000000.0,62566000000.0,-160359000000.0
