company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otheroperatingexpenses,otherrevenue,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q2YTD,2014-01-01,2014-06-30,,3.22,3.22,,3.16,926000000.0,3096000000.0,3096000000.0,,2893000000.0,203000000.0,23621000000.0,31936000000.0,,-647000000.0,,1290000000.0,3219000000.0,23621000000.0,8315000000.0,431000000.0,,3862000000.0,4453000000.0,-431000000.0,4022000000.0,31936000000.0,898400000.0,898400000.0,913000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q2TTM,2013-07-01,2014-06-30,,6.44,6.44,2.2,6.31,1862000000.0,6208000000.0,5754000000.0,454000000.0,5788000000.0,416000000.0,42072000000.0,58131000000.0,8000000.0,-1040000000.0,,2391000000.0,6219000000.0,42072000000.0,16059000000.0,873000000.0,,7570000000.0,8489000000.0,-873000000.0,7616000000.0,58131000000.0,898400000.0,898400000.0,913000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q1,2014-01-01,2014-03-31,2015-04-24 06:59:38+00:00,1.35,1.35,,1.32,567000000.0,1306000000.0,1306000000.0,,1213000000.0,93000000.0,10690000000.0,14745000000.0,,-263000000.0,,624000000.0,1596000000.0,10690000000.0,4055000000.0,225000000.0,,1957000000.0,2098000000.0,-225000000.0,1873000000.0,14745000000.0,900900000.0,900900000.0,900900000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q1TTM,2013-04-01,2014-03-31,,6.3,6.3,2.2,6.18,2148000000.0,6063000000.0,5609000000.0,454000000.0,5668000000.0,399000000.0,40693000000.0,56946000000.0,,-1077000000.0,,2356000000.0,6333000000.0,40693000000.0,16253000000.0,884000000.0,,7612000000.0,8641000000.0,-884000000.0,7757000000.0,56946000000.0,900900000.0,900900000.0,900900000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 19:27:18+00:00,8.72,8.72,2.56,8.61,2111000000.0,7966000000.0,4356000000.0,3610000000.0,7608000000.0,358000000.0,40431000000.0,56098000000.0,,,,2279000000.0,6097000000.0,40431000000.0,15667000000.0,824000000.0,,8376000000.0,7291000000.0,-824000000.0,6467000000.0,56098000000.0,872500000.0,872700000.0,883200000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q4,2015-10-01,2015-12-31,,3.81,3.81,2.56,3.76,363000000.0,3436000000.0,-177000000.0,3613000000.0,3359000000.0,77000000.0,10653000000.0,14300000000.0,,808000000.0,,611000000.0,1836000000.0,10653000000.0,3647000000.0,206000000.0,,3255000000.0,392000000.0,-206000000.0,186000000.0,14300000000.0,872500000.0,872700000.0,883200000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 06:56:52+00:00,1.55,1.55,,1.54,592000000.0,1461000000.0,1526000000.0,-65000000.0,1362000000.0,99000000.0,9800000000.0,13788000000.0,,-219000000.0,,546000000.0,1359000000.0,9800000000.0,3988000000.0,184000000.0,,1686000000.0,2302000000.0,-184000000.0,2118000000.0,13788000000.0,876400000.0,876400000.0,876400000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q3YTD,2015-01-01,2015-09-30,,4.91,4.91,,4.85,1748000000.0,4530000000.0,4533000000.0,-3000000.0,4249000000.0,281000000.0,29778000000.0,41798000000.0,,-808000000.0,,1668000000.0,4261000000.0,29778000000.0,12020000000.0,618000000.0,,5121000000.0,6899000000.0,-618000000.0,6281000000.0,41798000000.0,876400000.0,876400000.0,876400000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q3TTM,2014-10-01,2015-09-30,,6.54,6.54,2.36,6.47,2491000000.0,6106000000.0,6053000000.0,53000000.0,5722000000.0,383000000.0,36890000000.0,53149000000.0,,-1094000000.0,,2213000000.0,5713000000.0,36890000000.0,16259000000.0,883000000.0,,6832000000.0,9427000000.0,-883000000.0,8544000000.0,53149000000.0,876400000.0,876400000.0,876400000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 06:54:33+00:00,1.76,1.76,,1.73,626000000.0,1571000000.0,1572000000.0,-1000000.0,1461000000.0,110000000.0,10472000000.0,14690000000.0,,-181000000.0,,558000000.0,1426000000.0,10472000000.0,4218000000.0,217000000.0,,1803000000.0,2415000000.0,-217000000.0,2198000000.0,14690000000.0,830100000.0,830100000.0,877300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q2YTD,2015-01-01,2015-06-30,,3.36,3.36,,3.31,1156000000.0,3069000000.0,3007000000.0,62000000.0,2887000000.0,182000000.0,19978000000.0,28010000000.0,,-589000000.0,,1122000000.0,2902000000.0,19978000000.0,8032000000.0,434000000.0,,3435000000.0,4597000000.0,-434000000.0,4163000000.0,28010000000.0,830100000.0,830100000.0,877300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q2TTM,2014-07-01,2015-06-30,,7.06,7.06,2.36,6.97,2474000000.0,6596000000.0,6379000000.0,217000000.0,6214000000.0,382000000.0,37255000000.0,53974000000.0,,-1180000000.0,,2307000000.0,5855000000.0,37255000000.0,16719000000.0,884000000.0,,6982000000.0,9737000000.0,-884000000.0,8853000000.0,53974000000.0,830100000.0,830100000.0,877300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 06:52:10+00:00,1.6,1.6,,1.58,530000000.0,1498000000.0,1435000000.0,63000000.0,1426000000.0,72000000.0,9506000000.0,13320000000.0,,-408000000.0,,564000000.0,1476000000.0,9506000000.0,3814000000.0,217000000.0,,1632000000.0,2182000000.0,-217000000.0,1965000000.0,13320000000.0,890300000.0,890300000.0,890300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q1TTM,2014-04-01,2015-03-31,,7.17,7.17,2.36,7.08,2207000000.0,6815000000.0,6597000000.0,218000000.0,6433000000.0,382000000.0,39714000000.0,56475000000.0,,-1383000000.0,,2415000000.0,6052000000.0,39714000000.0,16761000000.0,873000000.0,,7084000000.0,9677000000.0,-873000000.0,8804000000.0,56475000000.0,890300000.0,890300000.0,890300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,FY,2016-01-01,2016-12-31,2019-02-07 06:40:09+00:00,6.18,6.18,2.62,6.12,1697000000.0,5426000000.0,5436000000.0,-10000000.0,5055000000.0,371000000.0,41471000000.0,57244000000.0,,-782000000.0,,2376000000.0,5958000000.0,41471000000.0,15773000000.0,1039000000.0,-49000000.0,7552000000.0,8221000000.0,-1088000000.0,7133000000.0,57244000000.0,818000000.0,818200000.0,826100000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q4,2016-10-01,2016-12-31,,1.28,1.28,2.62,1.27,149000000.0,1113000000.0,1124000000.0,-11000000.0,1013000000.0,100000000.0,10734000000.0,14659000000.0,,-182000000.0,,665000000.0,1754000000.0,10734000000.0,3925000000.0,366000000.0,-49000000.0,2237000000.0,1688000000.0,-415000000.0,1273000000.0,14659000000.0,818000000.0,818200000.0,826100000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q3,2016-07-01,2016-09-30,2017-10-27 06:57:13+00:00,1.8,1.8,,1.78,492000000.0,1571000000.0,1534000000.0,37000000.0,1480000000.0,91000000.0,10342000000.0,14354000000.0,,-211000000.0,,582000000.0,1390000000.0,10342000000.0,4012000000.0,225000000.0,,1761000000.0,2251000000.0,-225000000.0,2026000000.0,14354000000.0,822400000.0,822400000.0,822400000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q3YTD,2016-01-01,2016-09-30,,4.9,4.9,,4.85,1548000000.0,4313000000.0,4312000000.0,1000000.0,4042000000.0,271000000.0,30737000000.0,42585000000.0,,-600000000.0,,1711000000.0,4204000000.0,30737000000.0,11848000000.0,673000000.0,,5315000000.0,6533000000.0,-673000000.0,5860000000.0,42585000000.0,822400000.0,822400000.0,822400000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q3TTM,2015-10-01,2016-09-30,,8.71,8.71,2.56,8.61,1911000000.0,7749000000.0,4135000000.0,3614000000.0,7401000000.0,348000000.0,41390000000.0,56885000000.0,,208000000.0,,2322000000.0,6040000000.0,41390000000.0,15495000000.0,879000000.0,,8570000000.0,6925000000.0,-879000000.0,6046000000.0,56885000000.0,822400000.0,822400000.0,822400000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 06:58:29+00:00,1.67,1.67,,1.65,587000000.0,1478000000.0,1525000000.0,-47000000.0,1379000000.0,99000000.0,10741000000.0,14874000000.0,,-243000000.0,,588000000.0,1451000000.0,10741000000.0,4133000000.0,225000000.0,,1796000000.0,2337000000.0,-225000000.0,2112000000.0,14874000000.0,825300000.0,825300000.0,825300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q2YTD,2016-01-01,2016-06-30,,3.1,3.1,,3.07,1056000000.0,2742000000.0,2778000000.0,-36000000.0,2562000000.0,180000000.0,20395000000.0,28231000000.0,,-389000000.0,,1129000000.0,2814000000.0,20395000000.0,7836000000.0,448000000.0,,3554000000.0,4282000000.0,-448000000.0,3834000000.0,28231000000.0,825300000.0,825300000.0,825300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q2TTM,2015-07-01,2016-06-30,,8.46,8.46,2.56,8.37,2011000000.0,7639000000.0,4127000000.0,3512000000.0,7283000000.0,356000000.0,40848000000.0,56319000000.0,,200000000.0,,2286000000.0,6009000000.0,40848000000.0,15471000000.0,838000000.0,,8495000000.0,6976000000.0,-838000000.0,6138000000.0,56319000000.0,825300000.0,825300000.0,825300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 06:50:00+00:00,1.43,1.43,,1.42,469000000.0,1264000000.0,1253000000.0,11000000.0,1183000000.0,81000000.0,9654000000.0,13357000000.0,,-146000000.0,,541000000.0,1363000000.0,9654000000.0,3703000000.0,223000000.0,,1758000000.0,1945000000.0,-223000000.0,1722000000.0,13357000000.0,825000000.0,825000000.0,825000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q1TTM,2015-04-01,2016-03-31,,8.55,8.55,2.56,8.45,2050000000.0,7732000000.0,4174000000.0,3558000000.0,7365000000.0,367000000.0,40579000000.0,56135000000.0,,262000000.0,,2256000000.0,5984000000.0,40579000000.0,15556000000.0,830000000.0,,8502000000.0,7054000000.0,-830000000.0,6224000000.0,56135000000.0,825000000.0,825000000.0,825000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,FY,2017-01-01,2017-12-31,2020-02-06 06:55:54+00:00,5.76,5.76,2.72,5.7,2843000000.0,4920000000.0,4920000000.0,,4552000000.0,368000000.0,44201000000.0,59837000000.0,,-1358000000.0,,2427000000.0,6429000000.0,44201000000.0,15636000000.0,909000000.0,534000000.0,7498000000.0,8138000000.0,-375000000.0,7763000000.0,59837000000.0,790300000.0,790000000.0,799100000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q4,2017-10-01,2017-12-31,,0.49,0.49,2.72,0.5,1219000000.0,486000000.0,486000000.0,,397000000.0,89000000.0,11731000000.0,15680000000.0,,-137000000.0,,620000000.0,1668000000.0,11731000000.0,3949000000.0,247000000.0,154000000.0,2151000000.0,1798000000.0,-93000000.0,1705000000.0,15680000000.0,790300000.0,790000000.0,799100000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q3,2017-07-01,2017-09-30,2018-10-26 08:51:01+00:00,1.69,1.69,,1.67,506000000.0,1434000000.0,1434000000.0,,1330000000.0,104000000.0,11106000000.0,15062000000.0,,-250000000.0,,592000000.0,1582000000.0,11106000000.0,3956000000.0,223000000.0,131000000.0,1924000000.0,2032000000.0,-92000000.0,1940000000.0,15062000000.0,787000000.0,787000000.0,796400000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q3YTD,2017-01-01,2017-09-30,,5.27,5.27,,5.2,1624000000.0,4434000000.0,4434000000.0,,4155000000.0,279000000.0,32470000000.0,44157000000.0,,-1221000000.0,,1807000000.0,4761000000.0,32470000000.0,11687000000.0,662000000.0,380000000.0,5347000000.0,6340000000.0,-282000000.0,6058000000.0,44157000000.0,787000000.0,787000000.0,796400000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q3TTM,2016-10-01,2017-09-30,,6.55,6.55,2.62,6.47,1773000000.0,5547000000.0,5558000000.0,-11000000.0,5168000000.0,379000000.0,43204000000.0,58816000000.0,,-1403000000.0,,2472000000.0,6515000000.0,43204000000.0,15612000000.0,1028000000.0,331000000.0,7584000000.0,8028000000.0,-697000000.0,7331000000.0,58816000000.0,787000000.0,787000000.0,796400000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q2,2017-04-01,2017-06-30,2018-07-27 07:03:36+00:00,1.83,1.83,,1.8,532000000.0,1532000000.0,1532000000.0,,1439000000.0,93000000.0,11228000000.0,15280000000.0,,-383000000.0,,629000000.0,1642000000.0,11228000000.0,4052000000.0,226000000.0,126000000.0,1888000000.0,2164000000.0,-100000000.0,2064000000.0,15280000000.0,788700000.0,788700000.0,788700000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q2YTD,2017-01-01,2017-06-30,,3.58,3.58,,3.53,1118000000.0,3000000000.0,3000000000.0,,2825000000.0,175000000.0,21364000000.0,29095000000.0,,-971000000.0,,1215000000.0,3179000000.0,21364000000.0,7731000000.0,439000000.0,249000000.0,3423000000.0,4308000000.0,-190000000.0,4118000000.0,29095000000.0,788700000.0,788700000.0,788700000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q2TTM,2016-07-01,2017-06-30,,6.66,6.66,2.62,6.58,1759000000.0,5684000000.0,5658000000.0,26000000.0,5318000000.0,366000000.0,42440000000.0,58108000000.0,,-1364000000.0,,2462000000.0,6323000000.0,42440000000.0,15668000000.0,1030000000.0,200000000.0,7421000000.0,8247000000.0,-830000000.0,7417000000.0,58108000000.0,788700000.0,788700000.0,788700000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 06:45:48+00:00,1.75,1.75,,1.73,586000000.0,1468000000.0,1468000000.0,,1386000000.0,82000000.0,10136000000.0,13815000000.0,,-588000000.0,,586000000.0,1537000000.0,10136000000.0,3679000000.0,213000000.0,123000000.0,1535000000.0,2144000000.0,-90000000.0,2054000000.0,13815000000.0,793500000.0,793500000.0,793500000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q1TTM,2016-04-01,2017-03-31,,6.5,6.5,2.62,6.43,1814000000.0,5630000000.0,5651000000.0,-21000000.0,5258000000.0,372000000.0,41953000000.0,57702000000.0,,-1224000000.0,,2421000000.0,6132000000.0,41953000000.0,15749000000.0,1029000000.0,74000000.0,7329000000.0,8420000000.0,-955000000.0,7465000000.0,57702000000.0,793500000.0,793500000.0,793500000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,FY,2018-01-01,2018-12-31,2020-02-06 06:55:54+00:00,6.58,6.58,2.84,6.5,2626000000.0,5654000000.0,5654000000.0,,5269000000.0,385000000.0,49985000000.0,66501000000.0,,-1565000000.0,,2462000000.0,7066000000.0,49985000000.0,16516000000.0,1038000000.0,765000000.0,7963000000.0,8553000000.0,-273000000.0,8280000000.0,66501000000.0,800800000.0,800400000.0,810100000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q4,2018-10-01,2018-12-31,,0.79,0.79,2.14,0.78,990000000.0,798000000.0,798000000.0,,686000000.0,112000000.0,13747000000.0,18044000000.0,,-262000000.0,,733000000.0,1915000000.0,13747000000.0,4297000000.0,317000000.0,194000000.0,2386000000.0,1911000000.0,-123000000.0,1788000000.0,18044000000.0,800800000.0,800400000.0,810100000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q3,2018-07-01,2018-09-30,2019-10-24 21:23:37+00:00,1.56,1.56,0.7,1.54,419000000.0,1349000000.0,1349000000.0,,1238000000.0,111000000.0,12536000000.0,16510000000.0,,-131000000.0,,586000000.0,1681000000.0,12536000000.0,3974000000.0,258000000.0,188000000.0,2136000000.0,1838000000.0,-70000000.0,1768000000.0,16510000000.0,791300000.0,791300000.0,791300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q3YTD,2018-01-01,2018-09-30,,5.79,5.79,0.7,5.72,1636000000.0,4856000000.0,4856000000.0,,4583000000.0,273000000.0,36238000000.0,48457000000.0,,-1303000000.0,,1729000000.0,5151000000.0,36238000000.0,12219000000.0,721000000.0,571000000.0,5577000000.0,6642000000.0,-150000000.0,6492000000.0,48457000000.0,791300000.0,791300000.0,791300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q3TTM,2017-10-01,2018-09-30,,6.28,6.28,3.42,6.22,2855000000.0,5342000000.0,5342000000.0,,4980000000.0,362000000.0,47969000000.0,64137000000.0,,-1440000000.0,,2349000000.0,6819000000.0,47969000000.0,16168000000.0,968000000.0,725000000.0,7728000000.0,8440000000.0,-243000000.0,8197000000.0,64137000000.0,791300000.0,791300000.0,791300000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q2,2018-04-01,2018-06-30,2019-07-26 06:20:49+00:00,2.59,2.59,,2.56,695000000.0,2139000000.0,2139000000.0,,2048000000.0,91000000.0,12422000000.0,16705000000.0,,-941000000.0,,589000000.0,1759000000.0,12422000000.0,4283000000.0,234000000.0,192000000.0,1407000000.0,2876000000.0,-42000000.0,2834000000.0,16705000000.0,790700000.0,790700000.0,800000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q2YTD,2018-01-01,2018-06-30,,4.23,4.23,,4.18,1217000000.0,3507000000.0,3507000000.0,,3345000000.0,162000000.0,23702000000.0,31947000000.0,,-1172000000.0,,1143000000.0,3470000000.0,23702000000.0,8245000000.0,463000000.0,383000000.0,3441000000.0,4804000000.0,-80000000.0,4724000000.0,31947000000.0,790700000.0,790700000.0,800000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q2TTM,2017-07-01,2018-06-30,,6.41,6.41,2.72,6.35,2942000000.0,5427000000.0,5427000000.0,,5072000000.0,355000000.0,46539000000.0,62689000000.0,,-1559000000.0,,2355000000.0,6720000000.0,46539000000.0,16150000000.0,933000000.0,668000000.0,7516000000.0,8634000000.0,-265000000.0,8369000000.0,62689000000.0,790700000.0,790700000.0,800000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 07:11:35+00:00,1.64,1.64,0.7,1.62,522000000.0,1368000000.0,1368000000.0,,1297000000.0,71000000.0,11280000000.0,15242000000.0,,-231000000.0,,554000000.0,1711000000.0,11280000000.0,3962000000.0,229000000.0,191000000.0,2034000000.0,1928000000.0,-38000000.0,1890000000.0,15242000000.0,790900000.0,790900000.0,800600000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q1TTM,2017-04-01,2018-03-31,,5.65,5.65,2.72,5.59,2779000000.0,4820000000.0,4820000000.0,,4463000000.0,357000000.0,45345000000.0,61264000000.0,,-1001000000.0,,2395000000.0,6603000000.0,45345000000.0,15919000000.0,925000000.0,602000000.0,7997000000.0,7922000000.0,-323000000.0,7599000000.0,61264000000.0,790900000.0,790900000.0,800600000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2019.0,FY,2019-01-01,2019-12-31,2020-02-06 06:55:54+00:00,6.48,6.48,2.94,6.41,2295000000.0,5948000000.0,5948000000.0,,5537000000.0,411000000.0,57065000000.0,77046000000.0,,-521000000.0,,3015000000.0,8521000000.0,57065000000.0,19981000000.0,1611000000.0,888000000.0,11015000000.0,8966000000.0,-723000000.0,8243000000.0,77046000000.0,854500000.0,854800000.0,863900000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2019.0,Q4,2019-10-01,2019-12-31,,1.34,1.34,2.2,1.32,326000000.0,1267000000.0,1267000000.0,,1143000000.0,124000000.0,14734000000.0,19551000000.0,,-160000000.0,,812000000.0,2314000000.0,14734000000.0,4817000000.0,419000000.0,161000000.0,2966000000.0,1851000000.0,-258000000.0,1593000000.0,19551000000.0,854500000.0,854800000.0,863900000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2019.0,Q3YTD,2019-01-01,2019-09-30,,5.14,5.14,0.74,5.09,1969000000.0,4681000000.0,4681000000.0,,4394000000.0,287000000.0,42331000000.0,57495000000.0,,-361000000.0,,2203000000.0,6207000000.0,42331000000.0,15164000000.0,1192000000.0,727000000.0,8049000000.0,7115000000.0,-465000000.0,6650000000.0,57495000000.0,855100000.0,855100000.0,855100000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2019.0,Q3TTM,2018-10-01,2019-09-30,,5.93,5.93,2.88,5.87,2959000000.0,5479000000.0,5479000000.0,,5080000000.0,399000000.0,56078000000.0,75539000000.0,,-623000000.0,,2936000000.0,8122000000.0,56078000000.0,19461000000.0,1509000000.0,921000000.0,10435000000.0,9026000000.0,-588000000.0,8438000000.0,75539000000.0,855100000.0,855100000.0,855100000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2019.0,Q3,2019-07-01,2019-09-30,2019-10-24 21:23:37+00:00,1.34,1.34,0.74,1.33,1131000000.0,1257000000.0,1257000000.0,,1148000000.0,109000000.0,14211000000.0,19496000000.0,,-37000000.0,,732000000.0,2104000000.0,14211000000.0,5285000000.0,401000000.0,303000000.0,2799000000.0,2486000000.0,-98000000.0,2388000000.0,19496000000.0,855100000.0,855100000.0,855100000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2019.0,Q2,2019-04-01,2019-06-30,2019-07-26 06:20:49+00:00,2.22,2.22,,2.2,441000000.0,1999000000.0,1999000000.0,,1900000000.0,99000000.0,14413000000.0,19634000000.0,,-212000000.0,,743000000.0,2106000000.0,14413000000.0,5221000000.0,360000000.0,216000000.0,2637000000.0,2584000000.0,-144000000.0,2440000000.0,19634000000.0,855900000.0,855900000.0,863600000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2019.0,Q2YTD,2019-01-01,2019-06-30,,3.8,3.8,,3.76,838000000.0,3424000000.0,3424000000.0,,3246000000.0,178000000.0,28120000000.0,37999000000.0,,-324000000.0,,1471000000.0,4103000000.0,28120000000.0,9879000000.0,791000000.0,424000000.0,5250000000.0,4629000000.0,-367000000.0,4262000000.0,37999000000.0,855900000.0,855900000.0,863600000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2019.0,Q2TTM,2018-07-01,2019-06-30,,6.15,6.15,2.84,6.08,2247000000.0,5571000000.0,5571000000.0,,5170000000.0,401000000.0,54403000000.0,72553000000.0,,-717000000.0,,2790000000.0,7699000000.0,54403000000.0,18150000000.0,1366000000.0,806000000.0,9772000000.0,8378000000.0,-560000000.0,7818000000.0,72553000000.0,855900000.0,855900000.0,863600000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 16:54:21+00:00,1.58,1.58,0.735,1.56,397000000.0,1425000000.0,1425000000.0,,1346000000.0,79000000.0,13707000000.0,18365000000.0,,-112000000.0,,728000000.0,1997000000.0,13707000000.0,4658000000.0,431000000.0,208000000.0,2613000000.0,2045000000.0,-223000000.0,1822000000.0,18365000000.0,851900000.0,851900000.0,862800000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2019.0,Q1TTM,2018-04-01,2019-03-31,,6.52,6.52,2.84,6.44,2501000000.0,5711000000.0,5711000000.0,,5318000000.0,393000000.0,52412000000.0,69624000000.0,,-1446000000.0,,2636000000.0,7352000000.0,52412000000.0,17212000000.0,1240000000.0,782000000.0,8542000000.0,8670000000.0,-458000000.0,8212000000.0,69624000000.0,851900000.0,851900000.0,862800000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2020.0,Q1TTM,2019-04-01,2020-03-31,,4.8,4.8,2.94,4.75,2839000000.0,4537000000.0,4537000000.0,,4108000000.0,429000000.0,56766000000.0,76891000000.0,,-333000000.0,,2958000000.0,8772000000.0,56766000000.0,20125000000.0,2220000000.0,868000000.0,11397000000.0,8728000000.0,-1352000000.0,7376000000.0,76891000000.0,830000000.0,830000000.0,830000000.0
