company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2013.0,Q1,2013-01-01,2013-03-31,2014-04-25 06:57:26+00:00,-24000000.0,,,444000000.0,746000000.0,-18000000.0,-267000000.0,153000000.0,3000000.0,-1019000000.0,339000000.0,1409000000.0,,-51000000.0,-715000000.0,-1019000000.0,288000000.0,694000000.0,-55000000.0,1352000000.0,1352000000.0,,-120000000.0,-88000000.0,,-465000000.0,,-295000000.0,-375000000.0,-335000000.0,
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 06:31:46+00:00,-995000000.0,2024000000.0,1076000000.0,1820000000.0,344000000.0,-156000000.0,-843000000.0,187000000.0,98000000.0,-4249000000.0,-1967000000.0,6979000000.0,-12000000.0,,,-4249000000.0,-1967000000.0,6979000000.0,824000000.0,6468000000.0,6468000000.0,,-466000000.0,387000000.0,217000000.0,-2048000000.0,-202000000.0,-1594000000.0,-986000000.0,-1500000000.0,93000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q4,2014-10-01,2014-12-31,,-158000000.0,2024000000.0,1076000000.0,468000000.0,100000000.0,-97000000.0,-1000000.0,0.0,0.0,,-575000000.0,1957000000.0,,,,-1176000000.0,-575000000.0,1957000000.0,408000000.0,1380000000.0,1380000000.0,,110000000.0,348000000.0,299000000.0,0.0,-202000000.0,-531000000.0,0.0,0.0,-132000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-23 06:52:06+00:00,-837000000.0,,,1352000000.0,244000000.0,-59000000.0,-842000000.0,131000000.0,,-3073000000.0,-1392000000.0,5022000000.0,,,,-3073000000.0,-1392000000.0,5022000000.0,416000000.0,5088000000.0,5088000000.0,,-576000000.0,39000000.0,-82000000.0,-1538000000.0,,-1063000000.0,-571000000.0,-1095000000.0,225000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q3TTM,2013-10-01,2014-09-30,,-868000000.0,2789000000.0,1047000000.0,1838000000.0,339000000.0,-71000000.0,-384000000.0,173000000.0,92000000.0,-4787000000.0,-2257000000.0,7636000000.0,,-351000000.0,603000000.0,-4787000000.0,-2608000000.0,8239000000.0,414000000.0,6674000000.0,6639000000.0,35000000.0,-457000000.0,-249000000.0,-359000000.0,-2051000000.0,,-1704000000.0,-1706000000.0,-1295000000.0,225000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q3,2014-07-01,2014-09-30,,-445000000.0,,,417000000.0,88000000.0,-41000000.0,265000000.0,18000000.0,-19000000.0,-1230000000.0,-519000000.0,1945000000.0,,,,-1230000000.0,-519000000.0,1945000000.0,73000000.0,1992000000.0,1992000000.0,,-729000000.0,-26000000.0,-82000000.0,-512000000.0,,-324000000.0,-292000000.0,-425000000.0,188000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-24 07:14:50+00:00,-392000000.0,,,935000000.0,156000000.0,-18000000.0,-1107000000.0,113000000.0,19000000.0,-1843000000.0,-873000000.0,3077000000.0,,,,-1843000000.0,-873000000.0,3077000000.0,343000000.0,3096000000.0,3096000000.0,,153000000.0,65000000.0,,-1026000000.0,,-739000000.0,-279000000.0,-670000000.0,37000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q2TTM,2013-07-01,2014-06-30,,-477000000.0,2789000000.0,1047000000.0,1873000000.0,417000000.0,-6000000.0,-867000000.0,269000000.0,111000000.0,-4796000000.0,-2445000000.0,7234000000.0,,-351000000.0,694000000.0,-4796000000.0,-2796000000.0,7928000000.0,53000000.0,6208000000.0,6173000000.0,35000000.0,55000000.0,-659000000.0,-277000000.0,-2004000000.0,,-1763000000.0,-1972000000.0,-1200000000.0,37000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q2,2014-04-01,2014-06-30,,-375000000.0,,,468000000.0,33000000.0,22000000.0,-546000000.0,27000000.0,13000000.0,-848000000.0,-431000000.0,1742000000.0,,,,-848000000.0,-431000000.0,1742000000.0,485000000.0,1790000000.0,1790000000.0,,30000000.0,167000000.0,,-512000000.0,113000000.0,-406000000.0,-41000000.0,-335000000.0,37000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q1TTM,2013-04-01,2014-03-31,,-144000000.0,2789000000.0,1047000000.0,1844000000.0,937000000.0,-63000000.0,-359000000.0,311000000.0,95000000.0,-5916000000.0,-2245000000.0,7431000000.0,,51000000.0,715000000.0,-5916000000.0,-2194000000.0,8146000000.0,-304000000.0,6063000000.0,6028000000.0,35000000.0,-82000000.0,-1199000000.0,-277000000.0,-1957000000.0,-113000000.0,-1726000000.0,-3165000000.0,-1200000000.0,
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2014.0,Q1,2014-01-01,2014-03-31,2015-04-24 06:59:38+00:00,-17000000.0,,,467000000.0,123000000.0,-40000000.0,-561000000.0,86000000.0,6000000.0,-995000000.0,-442000000.0,1335000000.0,,,,-995000000.0,-442000000.0,1335000000.0,-142000000.0,1306000000.0,1306000000.0,,123000000.0,-102000000.0,,-514000000.0,-113000000.0,-333000000.0,-238000000.0,-335000000.0,
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 19:27:18+00:00,-975000000.0,2060000000.0,1057000000.0,1863000000.0,200000000.0,-174000000.0,613000000.0,1141000000.0,2539000000.0,-10776000000.0,-2794000000.0,6755000000.0,,,,-10776000000.0,-2794000000.0,6755000000.0,1630000000.0,4356000000.0,4356000000.0,,-77000000.0,-163000000.0,8619000000.0,-2184000000.0,-364000000.0,-1652000000.0,-2272000000.0,-10000000000.0,160000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q4,2015-10-01,2015-12-31,,-315000000.0,2060000000.0,1057000000.0,462000000.0,28000000.0,-31000000.0,1950000000.0,2000000.0,-356000000.0,-8915000000.0,-1378000000.0,2711000000.0,,,,-8915000000.0,-1378000000.0,2711000000.0,1372000000.0,-177000000.0,-177000000.0,,476000000.0,-260000000.0,8985000000.0,-541000000.0,-236000000.0,-608000000.0,-2020000000.0,-6000000000.0,13000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 06:56:52+00:00,-660000000.0,,,1401000000.0,172000000.0,-143000000.0,-1337000000.0,1139000000.0,2895000000.0,-1861000000.0,-1416000000.0,4044000000.0,,,,-1861000000.0,-1416000000.0,4044000000.0,258000000.0,4533000000.0,4533000000.0,,-553000000.0,97000000.0,-366000000.0,-1643000000.0,-128000000.0,-1044000000.0,-252000000.0,-4000000000.0,147000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q3TTM,2014-10-01,2015-09-30,,-818000000.0,2024000000.0,1076000000.0,1869000000.0,272000000.0,-240000000.0,-1338000000.0,1195000000.0,2993000000.0,-3037000000.0,-1991000000.0,6001000000.0,-12000000.0,,,-3037000000.0,-1991000000.0,6001000000.0,666000000.0,5913000000.0,5913000000.0,,-443000000.0,445000000.0,-67000000.0,-2153000000.0,-330000000.0,-1575000000.0,-667000000.0,-4405000000.0,15000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q3,2015-07-01,2015-09-30,,-157000000.0,,,486000000.0,6000000.0,-95000000.0,-879000000.0,1113000000.0,248000000.0,-320000000.0,-920000000.0,1022000000.0,,,,-320000000.0,-920000000.0,1022000000.0,-440000000.0,1526000000.0,1526000000.0,,-111000000.0,-79000000.0,-127000000.0,-547000000.0,-33000000.0,-390000000.0,-134000000.0,-1000000000.0,-267000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-29 06:54:33+00:00,-503000000.0,,,915000000.0,166000000.0,-48000000.0,-458000000.0,26000000.0,2647000000.0,-1541000000.0,-496000000.0,3022000000.0,,,,-1541000000.0,-496000000.0,3022000000.0,698000000.0,3007000000.0,3007000000.0,,-442000000.0,176000000.0,-239000000.0,-1096000000.0,-95000000.0,-654000000.0,-118000000.0,-3000000000.0,414000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q2TTM,2014-07-01,2015-06-30,,-1106000000.0,2024000000.0,1076000000.0,1800000000.0,354000000.0,-186000000.0,-194000000.0,100000000.0,2726000000.0,-3947000000.0,-1590000000.0,6924000000.0,-12000000.0,,,-3947000000.0,-1590000000.0,6924000000.0,1179000000.0,6379000000.0,6379000000.0,,-1061000000.0,498000000.0,-22000000.0,-2118000000.0,-297000000.0,-1509000000.0,-825000000.0,-3830000000.0,470000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q2,2015-04-01,2015-06-30,,-141000000.0,,,457000000.0,8000000.0,5000000.0,-293000000.0,2000000.0,461000000.0,-158000000.0,-702000000.0,1376000000.0,,,,-158000000.0,-702000000.0,1376000000.0,652000000.0,1572000000.0,1572000000.0,,-360000000.0,-2000000.0,131000000.0,-543000000.0,-81000000.0,-331000000.0,-78000000.0,,-155000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 06:52:10+00:00,-362000000.0,,,458000000.0,158000000.0,-53000000.0,-165000000.0,24000000.0,2186000000.0,-1383000000.0,206000000.0,1646000000.0,,,,-1383000000.0,206000000.0,1646000000.0,46000000.0,1435000000.0,1435000000.0,,-82000000.0,178000000.0,-370000000.0,-553000000.0,-14000000.0,-323000000.0,-40000000.0,-3000000000.0,569000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2015.0,Q1TTM,2014-04-01,2015-03-31,,-1340000000.0,2024000000.0,1076000000.0,1811000000.0,379000000.0,-169000000.0,-447000000.0,125000000.0,2278000000.0,-4637000000.0,-1319000000.0,7290000000.0,-12000000.0,,,-4637000000.0,-1319000000.0,7290000000.0,1012000000.0,6597000000.0,6597000000.0,,-671000000.0,667000000.0,-153000000.0,-2087000000.0,-103000000.0,-1584000000.0,-788000000.0,-4165000000.0,662000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,FY,2016-01-01,2016-12-31,2019-02-07 06:40:09+00:00,-1098000000.0,4096000000.0,1157000000.0,1962000000.0,211000000.0,-120000000.0,-1303000000.0,13000000.0,6469000000.0,-1188000000.0,-2509000000.0,6412000000.0,,,,-1188000000.0,-2509000000.0,6412000000.0,69000000.0,5436000000.0,5436000000.0,,317000000.0,266000000.0,-2526000000.0,-2069000000.0,-438000000.0,-1699000000.0,-3347000000.0,-2254000000.0,249000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q4,2016-10-01,2016-12-31,,-262000000.0,4096000000.0,1157000000.0,506000000.0,63000000.0,-148000000.0,-515000000.0,7000000.0,3987000000.0,-985000000.0,-610000000.0,1845000000.0,,,,-985000000.0,-610000000.0,1845000000.0,56000000.0,1124000000.0,1124000000.0,,730000000.0,277000000.0,-46000000.0,-508000000.0,-281000000.0,-656000000.0,-2745000000.0,-1726000000.0,249000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-27 06:57:13+00:00,-836000000.0,,,1456000000.0,148000000.0,28000000.0,-788000000.0,6000000.0,2482000000.0,-203000000.0,-1899000000.0,4567000000.0,,,,-203000000.0,-1899000000.0,4567000000.0,13000000.0,4312000000.0,4312000000.0,,-413000000.0,-11000000.0,-2480000000.0,-1561000000.0,-157000000.0,-1043000000.0,-602000000.0,-528000000.0,0.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q3TTM,2015-10-01,2016-09-30,,-1151000000.0,2060000000.0,1057000000.0,1918000000.0,176000000.0,-3000000.0,1162000000.0,8000000.0,2126000000.0,-9118000000.0,-3277000000.0,7278000000.0,,,,-9118000000.0,-3277000000.0,7278000000.0,1385000000.0,4135000000.0,4135000000.0,,63000000.0,-271000000.0,6505000000.0,-2102000000.0,-393000000.0,-1651000000.0,-2622000000.0,-6528000000.0,13000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q3,2016-07-01,2016-09-30,,-99000000.0,,,496000000.0,98000000.0,18000000.0,-68000000.0,1000000.0,16000000.0,-1117000000.0,-519000000.0,1961000000.0,,,,-1117000000.0,-519000000.0,1961000000.0,320000000.0,1534000000.0,1534000000.0,,-1000000.0,64000000.0,-23000000.0,-526000000.0,-102000000.0,-394000000.0,-116000000.0,-492000000.0,-86000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 06:58:29+00:00,-737000000.0,,,960000000.0,50000000.0,10000000.0,-720000000.0,5000000.0,2466000000.0,914000000.0,-1380000000.0,2606000000.0,,,,914000000.0,-1380000000.0,2606000000.0,-307000000.0,2778000000.0,2778000000.0,,-412000000.0,-75000000.0,-2457000000.0,-1035000000.0,-55000000.0,-649000000.0,-486000000.0,-36000000.0,86000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q2TTM,2015-07-01,2016-06-30,,-1209000000.0,2060000000.0,1057000000.0,1908000000.0,84000000.0,-116000000.0,351000000.0,1120000000.0,2358000000.0,-8321000000.0,-3678000000.0,6339000000.0,,,,-8321000000.0,-3678000000.0,6339000000.0,625000000.0,4127000000.0,4127000000.0,,-47000000.0,-414000000.0,6401000000.0,-2123000000.0,-324000000.0,-1647000000.0,-2640000000.0,-7036000000.0,-168000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q2,2016-04-01,2016-06-30,,-560000000.0,,,494000000.0,34000000.0,-7000000.0,78000000.0,3000000.0,-164000000.0,-1116000000.0,-887000000.0,1808000000.0,,,,-1116000000.0,-887000000.0,1808000000.0,-459000000.0,1525000000.0,1525000000.0,,-289000000.0,13000000.0,-257000000.0,-526000000.0,-55000000.0,-363000000.0,-393000000.0,-36000000.0,44000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 06:50:00+00:00,-177000000.0,,,466000000.0,16000000.0,17000000.0,-798000000.0,2000000.0,2630000000.0,2030000000.0,-493000000.0,798000000.0,,,,2030000000.0,-493000000.0,798000000.0,152000000.0,1253000000.0,1253000000.0,,-123000000.0,-88000000.0,-2200000000.0,-509000000.0,,-286000000.0,-93000000.0,0.0,42000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2016.0,Q1TTM,2015-04-01,2016-03-31,,-790000000.0,2060000000.0,1057000000.0,1871000000.0,58000000.0,-104000000.0,-20000000.0,1119000000.0,2983000000.0,-7363000000.0,-3493000000.0,5907000000.0,,,,-7363000000.0,-3493000000.0,5907000000.0,1736000000.0,4174000000.0,4174000000.0,,-118000000.0,-429000000.0,6789000000.0,-2140000000.0,-350000000.0,-1615000000.0,-2325000000.0,-7000000000.0,-367000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,FY,2017-01-01,2017-12-31,2020-02-06 06:55:54+00:00,-611000000.0,1326000000.0,974000000.0,2140000000.0,70000000.0,210000000.0,-808000000.0,31000000.0,4954000000.0,-993000000.0,-3019000000.0,5631000000.0,,,,-993000000.0,-3019000000.0,5631000000.0,1829000000.0,4920000000.0,4920000000.0,,-621000000.0,454000000.0,,-2074000000.0,-1514000000.0,-2014000000.0,-2451000000.0,-1453000000.0,596000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q4,2017-10-01,2017-12-31,,-125000000.0,1326000000.0,974000000.0,558000000.0,33000000.0,2000000.0,1080000000.0,6000000.0,510000000.0,-700000000.0,-1361000000.0,2521000000.0,,,,-700000000.0,-1361000000.0,2521000000.0,462000000.0,486000000.0,486000000.0,,397000000.0,337000000.0,,-533000000.0,-806000000.0,-800000000.0,-660000000.0,-23000000.0,
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-26 08:51:01+00:00,-486000000.0,,,1582000000.0,37000000.0,208000000.0,-1888000000.0,25000000.0,4444000000.0,-293000000.0,-1658000000.0,3110000000.0,,,,-293000000.0,-1658000000.0,3110000000.0,1367000000.0,4434000000.0,4434000000.0,,-1018000000.0,117000000.0,,-1541000000.0,-708000000.0,-1214000000.0,-1791000000.0,-1430000000.0,596000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q3TTM,2016-10-01,2017-09-30,,-748000000.0,4096000000.0,1157000000.0,2088000000.0,100000000.0,60000000.0,-2403000000.0,32000000.0,8431000000.0,-1278000000.0,-2268000000.0,4955000000.0,,,,-1278000000.0,-2268000000.0,4955000000.0,1423000000.0,5558000000.0,5558000000.0,,-288000000.0,394000000.0,-46000000.0,-2049000000.0,-989000000.0,-1870000000.0,-4536000000.0,-3156000000.0,845000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q3,2017-07-01,2017-09-30,,-123000000.0,,,543000000.0,18000000.0,113000000.0,-1511000000.0,3000000.0,399000000.0,-241000000.0,-668000000.0,-29000000.0,,,,-241000000.0,-668000000.0,-29000000.0,-825000000.0,1434000000.0,1434000000.0,,-495000000.0,54000000.0,,-533000000.0,-174000000.0,-443000000.0,-50000000.0,-60000000.0,
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-27 07:03:36+00:00,-363000000.0,,,1039000000.0,19000000.0,95000000.0,-377000000.0,22000000.0,4045000000.0,-52000000.0,-990000000.0,3139000000.0,,,,-52000000.0,-990000000.0,3139000000.0,2192000000.0,3000000000.0,3000000000.0,,-523000000.0,63000000.0,,-1008000000.0,-534000000.0,-771000000.0,-1741000000.0,-1370000000.0,596000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q2TTM,2016-07-01,2017-06-30,,-724000000.0,4096000000.0,1157000000.0,2041000000.0,180000000.0,-35000000.0,-960000000.0,30000000.0,8048000000.0,-2154000000.0,-2119000000.0,6945000000.0,,,,-2154000000.0,-2119000000.0,6945000000.0,2568000000.0,5658000000.0,5658000000.0,,206000000.0,404000000.0,-69000000.0,-2042000000.0,-917000000.0,-1821000000.0,-4602000000.0,-3588000000.0,759000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q2,2017-04-01,2017-06-30,,-167000000.0,,,527000000.0,19000000.0,26000000.0,281000000.0,11000000.0,3466000000.0,877000000.0,-851000000.0,2146000000.0,,,,877000000.0,-851000000.0,2146000000.0,2198000000.0,1532000000.0,1532000000.0,,-194000000.0,17000000.0,,-503000000.0,-274000000.0,-446000000.0,-1660000000.0,-437000000.0,
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 06:45:48+00:00,-196000000.0,,,512000000.0,,69000000.0,-658000000.0,11000000.0,579000000.0,-929000000.0,-139000000.0,993000000.0,,,,-929000000.0,-139000000.0,993000000.0,-6000000.0,1468000000.0,1468000000.0,,-329000000.0,46000000.0,,-505000000.0,-260000000.0,-325000000.0,-81000000.0,-933000000.0,596000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2017.0,Q1TTM,2016-04-01,2017-03-31,,-1117000000.0,4096000000.0,1157000000.0,2008000000.0,195000000.0,-68000000.0,-1163000000.0,22000000.0,4418000000.0,-4147000000.0,-2155000000.0,6607000000.0,,,,-4147000000.0,-2155000000.0,6607000000.0,-89000000.0,5651000000.0,5651000000.0,,111000000.0,400000000.0,-326000000.0,-2065000000.0,-698000000.0,-1738000000.0,-3335000000.0,-3187000000.0,803000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,FY,2018-01-01,2018-12-31,2020-02-06 06:55:54+00:00,-15798000000.0,1714000000.0,1027000000.0,2433000000.0,1105000000.0,-120000000.0,-187000000.0,36000000.0,13455000000.0,7965000000.0,-16973000000.0,6322000000.0,,,,7965000000.0,-16973000000.0,6322000000.0,-2806000000.0,5654000000.0,5654000000.0,,-1578000000.0,467000000.0,,-2170000000.0,-988000000.0,-1902000000.0,-3031000000.0,-325000000.0,143000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q4,2018-10-01,2018-12-31,,-15319000000.0,1714000000.0,1027000000.0,667000000.0,6000000.0,-9000000.0,-213000000.0,3000000.0,-1182000000.0,-2874000000.0,-15954000000.0,2005000000.0,,,,-2874000000.0,-15954000000.0,2005000000.0,-16832000000.0,798000000.0,798000000.0,,753000000.0,602000000.0,,-564000000.0,-535000000.0,-780000000.0,-878000000.0,-253000000.0,72000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-24 21:23:37+00:00,-479000000.0,,,1766000000.0,1099000000.0,-111000000.0,26000000.0,33000000.0,14637000000.0,10839000000.0,-1019000000.0,4317000000.0,,,,10839000000.0,-1019000000.0,4317000000.0,14026000000.0,4856000000.0,4856000000.0,,-2331000000.0,-135000000.0,,-1606000000.0,-453000000.0,-1122000000.0,-2153000000.0,-72000000.0,71000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q3TTM,2017-10-01,2018-09-30,,-604000000.0,1326000000.0,974000000.0,2324000000.0,1132000000.0,-109000000.0,1106000000.0,39000000.0,15147000000.0,10139000000.0,-2380000000.0,6838000000.0,,,,10139000000.0,-2380000000.0,6838000000.0,14488000000.0,5342000000.0,5342000000.0,,-1934000000.0,202000000.0,,-2139000000.0,-1259000000.0,-1922000000.0,-2813000000.0,-95000000.0,71000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q3,2018-07-01,2018-09-30,,-164000000.0,,,593000000.0,5000000.0,-93000000.0,133000000.0,27000000.0,11566000000.0,11050000000.0,-781000000.0,1762000000.0,,,,11050000000.0,-781000000.0,1762000000.0,11938000000.0,1349000000.0,1349000000.0,,-313000000.0,-89000000.0,,-536000000.0,-109000000.0,-413000000.0,13000000.0,-20000000.0,-11000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-26 06:20:49+00:00,-315000000.0,,,1173000000.0,1094000000.0,-18000000.0,-107000000.0,6000000.0,3071000000.0,-211000000.0,-238000000.0,2555000000.0,,,,-211000000.0,-238000000.0,2555000000.0,2088000000.0,3507000000.0,3507000000.0,,-2018000000.0,-46000000.0,,-1070000000.0,-344000000.0,-709000000.0,-2166000000.0,-52000000.0,82000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q2TTM,2017-07-01,2018-06-30,,-563000000.0,1326000000.0,974000000.0,2274000000.0,1145000000.0,97000000.0,-538000000.0,15000000.0,3980000000.0,-1152000000.0,-2267000000.0,5047000000.0,,,,-1152000000.0,-2267000000.0,5047000000.0,1725000000.0,5427000000.0,5427000000.0,,-2116000000.0,345000000.0,,-2136000000.0,-1324000000.0,-1952000000.0,-2876000000.0,-135000000.0,82000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q2,2018-04-01,2018-06-30,,-112000000.0,,,592000000.0,1059000000.0,-137000000.0,664000000.0,1000000.0,2387000000.0,699000000.0,738000000.0,2102000000.0,,,,699000000.0,738000000.0,2102000000.0,3402000000.0,2139000000.0,2139000000.0,,-1293000000.0,-37000000.0,,-535000000.0,118000000.0,-372000000.0,-1127000000.0,-27000000.0,82000000.0
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 07:11:35+00:00,-203000000.0,,,581000000.0,35000000.0,119000000.0,-771000000.0,5000000.0,684000000.0,-910000000.0,-976000000.0,453000000.0,,,,-910000000.0,-976000000.0,453000000.0,-1314000000.0,1368000000.0,1368000000.0,,-725000000.0,-9000000.0,,-535000000.0,-462000000.0,-337000000.0,-1039000000.0,-25000000.0,
RAYTHEON TECHNOLOGIES CORP,RTX,I07WOS4YJ0N7YRFE7309,101829,2018.0,Q1TTM,2017-04-01,2018-03-31,,-618000000.0,1326000000.0,974000000.0,2209000000.0,105000000.0,260000000.0,-921000000.0,25000000.0,5059000000.0,-974000000.0,-3856000000.0,5091000000.0,,,,-974000000.0,-3856000000.0,5091000000.0,521000000.0,4820000000.0,4820000000.0,,-1017000000.0,399000000.0,,-2104000000.0,-1716000000.0,-2026000000.0,-3409000000.0,-545000000.0,
