company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2010.0,Q1TTM,2009-04-01,2010-03-31,,,2256000000.0,,-1266000000.0,,752000000.0,,-177000000.0,-2856000000.0,3246000000.0,,,,-177000000.0,-2856000000.0,3246000000.0,213000000.0,1392000000.0,1392000000.0,,864000000.0,16000000.0,146000000.0,-132000000.0,-3002000000.0,-813000000.0,,,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 12:31:06+00:00,,542000000.0,,-413000000.0,,13000000.0,,-195000000.0,-622000000.0,825000000.0,,,,-195000000.0,-622000000.0,825000000.0,8000000.0,568000000.0,568000000.0,,128000000.0,,166000000.0,-66000000.0,-788000000.0,-142000000.0,,,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q4,2011-10-01,2011-12-31,,,641000000.0,,-552000000.0,,488000000.0,,479000000.0,-2026000000.0,1064000000.0,-2000000.0,-65000000.0,74000000.0,477000000.0,-2091000000.0,1138000000.0,-476000000.0,-134000000.0,-279000000.0,145000000.0,1254000000.0,88000000.0,24000000.0,-47000000.0,-2050000000.0,-50000000.0,,,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:45:49+00:00,,2373000000.0,,-804000000.0,,522000000.0,,327000000.0,-6501000000.0,4910000000.0,-2000000.0,-65000000.0,74000000.0,325000000.0,-6566000000.0,4984000000.0,-1257000000.0,1676000000.0,1531000000.0,145000000.0,1810000000.0,88000000.0,-50000000.0,-183000000.0,-6941000000.0,-100000000.0,,,490000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q3TTM,2010-10-01,2011-09-30,,,2365000000.0,,-61000000.0,,51000000.0,,-109000000.0,-6741000000.0,5324000000.0,,,,-109000000.0,-6741000000.0,5324000000.0,-1526000000.0,1893000000.0,1893000000.0,,1127000000.0,8000000.0,1000000.0,-136000000.0,-7232000000.0,-32000000.0,,,490000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q3,2011-07-01,2011-09-30,,,586000000.0,,-234000000.0,,-34000000.0,,-69000000.0,-2320000000.0,1022000000.0,,,,-69000000.0,-2320000000.0,1022000000.0,-1367000000.0,267000000.0,267000000.0,,403000000.0,,-17000000.0,-34000000.0,-2434000000.0,-1000000.0,,,131000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 14:27:48+00:00,,1732000000.0,,-252000000.0,,34000000.0,,-152000000.0,-4475000000.0,3846000000.0,,,,-152000000.0,-4475000000.0,3846000000.0,-781000000.0,1810000000.0,1810000000.0,,556000000.0,,-74000000.0,-136000000.0,-4891000000.0,-50000000.0,,,490000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q2TTM,2010-07-01,2011-06-30,,,2363000000.0,,129000000.0,,1346000000.0,,1155000000.0,-5872000000.0,5548000000.0,,,,1155000000.0,-5872000000.0,5548000000.0,831000000.0,2717000000.0,2717000000.0,,339000000.0,8000000.0,29000000.0,-135000000.0,-6260000000.0,-64000000.0,,,359000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q2,2011-04-01,2011-06-30,,,588000000.0,,312000000.0,,6000000.0,,-42000000.0,-1421000000.0,1689000000.0,,,,-42000000.0,-1421000000.0,1689000000.0,226000000.0,569000000.0,569000000.0,,220000000.0,,-46000000.0,-34000000.0,-1375000000.0,-14000000.0,,,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 11:58:40+00:00,,1146000000.0,,-18000000.0,,68000000.0,,-83000000.0,-2155000000.0,2824000000.0,,,,-83000000.0,-2155000000.0,2824000000.0,586000000.0,1543000000.0,1543000000.0,,153000000.0,,-57000000.0,-102000000.0,-2457000000.0,-49000000.0,,,359000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q1TTM,2010-04-01,2011-03-31,,,2333000000.0,,-303000000.0,,1327000000.0,,1129000000.0,-5371000000.0,4840000000.0,,,,1129000000.0,-5371000000.0,4840000000.0,598000000.0,2544000000.0,2544000000.0,,266000000.0,8000000.0,-127000000.0,-133000000.0,-5786000000.0,-73000000.0,,,542000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 14:36:38+00:00,,558000000.0,,-330000000.0,,62000000.0,,-41000000.0,-734000000.0,1135000000.0,,,,-41000000.0,-734000000.0,1135000000.0,360000000.0,974000000.0,974000000.0,,-67000000.0,,-11000000.0,-68000000.0,-1082000000.0,-35000000.0,,,359000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q4,2012-10-01,2012-12-31,,,730000000.0,,184000000.0,,238000000.0,,213000000.0,-1605000000.0,1526000000.0,,-64000000.0,44000000.0,213000000.0,-1669000000.0,1570000000.0,114000000.0,376000000.0,219000000.0,157000000.0,393000000.0,11000000.0,-38000000.0,-35000000.0,-1754000000.0,-1000000.0,,,187000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 17:38:30+00:00,,2866000000.0,,166000000.0,,2278000000.0,,1685000000.0,-6903000000.0,5521000000.0,-3000000.0,-148000000.0,139000000.0,1682000000.0,-7051000000.0,5660000000.0,291000000.0,2063000000.0,1808000000.0,255000000.0,681000000.0,11000000.0,-64000000.0,-171000000.0,-7682000000.0,-433000000.0,,,843000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q3TTM,2011-10-01,2012-09-30,,,2777000000.0,,-570000000.0,,2528000000.0,,1951000000.0,-7324000000.0,5059000000.0,-5000000.0,-149000000.0,169000000.0,1946000000.0,-7473000000.0,5228000000.0,-299000000.0,1553000000.0,1310000000.0,243000000.0,1542000000.0,88000000.0,-2000000.0,-183000000.0,-7978000000.0,-482000000.0,,,656000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q3,2012-07-01,2012-09-30,,,728000000.0,,593000000.0,,-68000000.0,,-126000000.0,-1595000000.0,1818000000.0,,-22000000.0,44000000.0,-126000000.0,-1617000000.0,1862000000.0,119000000.0,592000000.0,510000000.0,82000000.0,-13000000.0,,16000000.0,-34000000.0,-2135000000.0,-24000000.0,,,524000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 17:06:37+00:00,,2136000000.0,,-18000000.0,,2040000000.0,,1472000000.0,-5298000000.0,3995000000.0,-3000000.0,-84000000.0,95000000.0,1469000000.0,-5382000000.0,4090000000.0,177000000.0,1687000000.0,1589000000.0,98000000.0,288000000.0,,-26000000.0,-136000000.0,-5928000000.0,-432000000.0,,,656000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q2TTM,2011-07-01,2012-06-30,,,2635000000.0,,-1397000000.0,,2562000000.0,,2008000000.0,-8049000000.0,4263000000.0,-5000000.0,-127000000.0,125000000.0,2003000000.0,-8176000000.0,4388000000.0,-1785000000.0,1228000000.0,1067000000.0,161000000.0,1958000000.0,88000000.0,-35000000.0,-183000000.0,-8277000000.0,-459000000.0,,,263000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q2,2012-04-01,2012-06-30,,,746000000.0,,-255000000.0,,1129000000.0,,769000000.0,-1953000000.0,1210000000.0,-3000000.0,-40000000.0,30000000.0,766000000.0,-1993000000.0,1240000000.0,13000000.0,535000000.0,540000000.0,-5000000.0,179000000.0,,-16000000.0,-34000000.0,-1937000000.0,-326000000.0,,,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 16:15:54+00:00,,1408000000.0,,-611000000.0,,2108000000.0,,1598000000.0,-3703000000.0,2177000000.0,-3000000.0,-62000000.0,51000000.0,1595000000.0,-3765000000.0,2228000000.0,58000000.0,1095000000.0,1079000000.0,16000000.0,301000000.0,,-42000000.0,-102000000.0,-3793000000.0,-408000000.0,,,132000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q1TTM,2011-04-01,2012-03-31,,,2477000000.0,,-830000000.0,,1439000000.0,,1197000000.0,-7517000000.0,4742000000.0,-2000000.0,-87000000.0,95000000.0,1195000000.0,-7604000000.0,4837000000.0,-1572000000.0,1262000000.0,1096000000.0,166000000.0,1999000000.0,88000000.0,-65000000.0,-183000000.0,-7715000000.0,-147000000.0,,,263000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:05:17+00:00,,662000000.0,,-356000000.0,,979000000.0,,829000000.0,-1750000000.0,967000000.0,0.0,-22000000.0,21000000.0,829000000.0,-1772000000.0,988000000.0,45000000.0,560000000.0,539000000.0,21000000.0,122000000.0,,-26000000.0,-68000000.0,-1856000000.0,-82000000.0,,,132000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 19:12:15+00:00,-5413000000.0,2687000000.0,4458000000.0,-1551000000.0,,535000000.0,,-4266000000.0,-1764000000.0,3936000000.0,-10000000.0,2114000000.0,1162000000.0,-4276000000.0,350000000.0,5098000000.0,1172000000.0,5222000000.0,4036000000.0,1186000000.0,-1236000000.0,128000000.0,-285000000.0,-417000000.0,-524000000.0,-3019000000.0,-1493000000.0,,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q4,2013-10-01,2013-12-31,,-5413000000.0,713000000.0,4458000000.0,-977000000.0,,,,-1439000000.0,-1012000000.0,906000000.0,-8000000.0,2174000000.0,872000000.0,-1447000000.0,1162000000.0,1778000000.0,1493000000.0,1915000000.0,918000000.0,997000000.0,252000000.0,44000000.0,-120000000.0,-74000000.0,3865000000.0,-416000000.0,-993000000.0,,-3802000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q3TTM,2012-10-01,2013-09-30,,,2704000000.0,,-390000000.0,,773000000.0,,-2614000000.0,-2357000000.0,4556000000.0,-2000000.0,-124000000.0,334000000.0,-2616000000.0,-2481000000.0,4890000000.0,-207000000.0,3683000000.0,3337000000.0,346000000.0,-1095000000.0,95000000.0,-203000000.0,-378000000.0,-6143000000.0,-2604000000.0,-500000000.0,,3989000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q3,2013-07-01,2013-09-30,,,681000000.0,,-112000000.0,,350000000.0,,-171000000.0,-1464000000.0,1006000000.0,,-23000000.0,248000000.0,-171000000.0,-1487000000.0,1254000000.0,-404000000.0,418000000.0,356000000.0,62000000.0,81000000.0,42000000.0,-60000000.0,-85000000.0,-1407000000.0,22000000.0,-500000000.0,,3000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-10 14:01:51+00:00,,1974000000.0,,-574000000.0,,535000000.0,,-2827000000.0,-752000000.0,3030000000.0,-2000000.0,-60000000.0,290000000.0,-2829000000.0,-812000000.0,3320000000.0,-321000000.0,3307000000.0,3118000000.0,189000000.0,-1488000000.0,84000000.0,-165000000.0,-343000000.0,-4389000000.0,-2603000000.0,-500000000.0,,3802000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q2TTM,2012-07-01,2013-06-30,,,2751000000.0,,315000000.0,,355000000.0,,-2569000000.0,-2488000000.0,5368000000.0,-2000000.0,-123000000.0,130000000.0,-2571000000.0,-2611000000.0,5498000000.0,316000000.0,3857000000.0,3491000000.0,366000000.0,-1189000000.0,53000000.0,-127000000.0,-327000000.0,-6871000000.0,-2650000000.0,,,4510000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q2,2013-04-01,2013-06-30,,,604000000.0,,6000000.0,,,,-1900000000.0,968000000.0,1227000000.0,-2000000.0,-32000000.0,20000000.0,-1902000000.0,936000000.0,1247000000.0,281000000.0,1616000000.0,1619000000.0,-3000000.0,-1002000000.0,11000000.0,-39000000.0,-223000000.0,-1466000000.0,-1688000000.0,,,2473000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 17:01:41+00:00,,1293000000.0,,-462000000.0,,185000000.0,,-2656000000.0,712000000.0,2024000000.0,-2000000.0,-37000000.0,42000000.0,-2658000000.0,675000000.0,2066000000.0,83000000.0,2889000000.0,2762000000.0,127000000.0,-1569000000.0,42000000.0,-105000000.0,-258000000.0,-2982000000.0,-2625000000.0,,,3799000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q1TTM,2012-04-01,2013-03-31,,,2893000000.0,,54000000.0,,1484000000.0,,100000000.0,-5409000000.0,5351000000.0,-3000000.0,-131000000.0,140000000.0,97000000.0,-5540000000.0,5491000000.0,48000000.0,2776000000.0,2412000000.0,364000000.0,-8000000.0,42000000.0,-104000000.0,-138000000.0,-7342000000.0,-1288000000.0,,,2037000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 17:14:35+00:00,,689000000.0,,-468000000.0,,185000000.0,,-756000000.0,-256000000.0,797000000.0,0.0,-5000000.0,22000000.0,-756000000.0,-261000000.0,819000000.0,-198000000.0,1273000000.0,1143000000.0,130000000.0,-567000000.0,31000000.0,-66000000.0,-35000000.0,-1516000000.0,-937000000.0,,,1326000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:21:56+00:00,-4867000000.0,3224000000.0,2978000000.0,-268000000.0,0.0,598000000.0,0.0,-3828000000.0,-2428000000.0,4504000000.0,-7000000.0,2436000000.0,-47000000.0,-3835000000.0,8000000.0,4457000000.0,630000000.0,2374000000.0,1692000000.0,682000000.0,-144000000.0,182000000.0,-192000000.0,-303000000.0,-347000000.0,-590000000.0,-3715000000.0,,
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2014.0,Q4,2014-10-01,2014-12-31,,-4867000000.0,875000000.0,2978000000.0,169000000.0,,,,-1190000000.0,-1584000000.0,1086000000.0,-5000000.0,29000000.0,-12000000.0,-1195000000.0,-1555000000.0,1074000000.0,-1676000000.0,-7000000.0,-5000000.0,-2000000.0,47000000.0,-9000000.0,-56000000.0,-67000000.0,3339000000.0,-37000000.0,-1077000000.0,,-2978000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 16:16:55+00:00,,2349000000.0,,-437000000.0,,598000000.0,,-2638000000.0,-844000000.0,3418000000.0,-2000000.0,2407000000.0,-35000000.0,-2640000000.0,1563000000.0,3383000000.0,2306000000.0,2381000000.0,1697000000.0,684000000.0,-191000000.0,191000000.0,-136000000.0,-236000000.0,-3686000000.0,-553000000.0,-2638000000.0,,2978000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2014.0,Q3TTM,2013-10-01,2014-09-30,,-5413000000.0,3062000000.0,4458000000.0,-1414000000.0,,598000000.0,,-4077000000.0,-1856000000.0,4324000000.0,-10000000.0,4581000000.0,837000000.0,-4087000000.0,2725000000.0,5161000000.0,3799000000.0,4296000000.0,2615000000.0,1681000000.0,61000000.0,235000000.0,-256000000.0,-310000000.0,179000000.0,-969000000.0,-3631000000.0,,-824000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2014.0,Q3,2014-07-01,2014-09-30,,,838000000.0,,87000000.0,,,,-992000000.0,-1227000000.0,1311000000.0,,2812000000.0,11000000.0,-992000000.0,1585000000.0,1322000000.0,1915000000.0,1030000000.0,359000000.0,671000000.0,27000000.0,43000000.0,-12000000.0,-79000000.0,-1346000000.0,-53000000.0,-903000000.0,,131000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2014.0,Q2TTM,2013-07-01,2014-06-30,,-5413000000.0,2905000000.0,4458000000.0,-1613000000.0,,948000000.0,,-3256000000.0,-2093000000.0,4019000000.0,-10000000.0,1746000000.0,1074000000.0,-3266000000.0,-347000000.0,5093000000.0,1480000000.0,3684000000.0,2612000000.0,1072000000.0,115000000.0,234000000.0,-304000000.0,-316000000.0,118000000.0,-894000000.0,-3228000000.0,,-952000000.0
Hess Corp,HES,UASVRYNXNK17ULIGK870,4447,2014.0,Q2,2014-04-01,2014-06-30,,,785000000.0,,-405000000.0,,598000000.0,,-224000000.0,349000000.0,990000000.0,-2000000.0,-109000000.0,-87000000.0,-226000000.0,240000000.0,903000000.0,917000000.0,930000000.0,974000000.0,-44000000.0,-364000000.0,115000000.0,-67000000.0,-78000000.0,-1194000000.0,-167000000.0,-692000000.0,,1610000000.0
