company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2015.0,Q2TTM,2013-12-29,2014-12-27,,-86054000.0,28430000.0,412276000.0,139432000.0,551284000.0,,-39494000.0,-57210000.0,217683000.0,4760629000.0,,3650299000.0,-640080000.0,1487089000.0,,,,3650299000.0,-640080000.0,1487089000.0,4457814000.0,871900000.0,871900000.0,,92685000.0,-176717000.0,-7624000.0,,-679592000.0,,-550842000.0,-405961000.0,-65743000.0,,,4440000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2015.0,Q2,2014-09-28,2014-12-27,,2897000.0,16341000.0,173711000.0,23835000.0,140659000.0,,-33899000.0,47439000.0,87313000.0,4726003000.0,,4342232000.0,-175374000.0,389820000.0,,,,4342232000.0,-175374000.0,389820000.0,4522779000.0,157979000.0,157979000.0,,27402000.0,-122731000.0,-28000.0,,-170605000.0,,-179247000.0,-177748000.0,,,,1004000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2015.0,Q1,2014-06-29,2014-09-27,2015-11-02 18:09:48+00:00,-32074000.0,3803000.0,15827000.0,49921000.0,133996000.0,,-5506000.0,-370244000.0,35179000.0,282499000.0,,84534000.0,-169794000.0,62618000.0,,,,84534000.0,-169794000.0,62618000.0,-28148000.0,278813000.0,278813000.0,,16250000.0,-58246000.0,-20025000.0,,-170049000.0,,-118821000.0,-4849000.0,,,,1126000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2015.0,Q1TTM,2013-09-29,2014-09-27,,-110071000.0,12089000.0,584942000.0,126647000.0,548028000.0,,-7391000.0,-195010000.0,194201000.0,116241000.0,,-745841000.0,-607606000.0,1386204000.0,,,,-745841000.0,-607606000.0,1386204000.0,25366000.0,924756000.0,924756000.0,,96341000.0,-50253000.0,-7600000.0,,-673128000.0,,-506278000.0,-251122000.0,-81780000.0,,,16343000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2016.0,FY,2015-06-28,2016-07-02,2018-08-24 17:41:35+00:00,-219218000.0,45137000.0,180565000.0,200174000.0,662710000.0,,,20005000.0,282455000.0,5134709000.0,,-2459936000.0,-769102000.0,1988381000.0,,,,-2459936000.0,-769102000.0,1988347000.0,-1379018000.0,949622000.0,949622000.0,,310907000.0,,,-138327000.0,-698869000.0,-103501000.0,-527346000.0,-5228786000.0,-1949445000.0,,57452000.0,23511000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2016.0,Q4,2016-03-27,2016-07-02,,-51517000.0,9049000.0,14661000.0,41217000.0,202046000.0,,26109000.0,387265000.0,59657000.0,3106070000.0,,2639807000.0,-386767000.0,999433000.0,,,,2639807000.0,-386767000.0,999366000.0,3140188000.0,215667000.0,215667000.0,,185406000.0,-32299000.0,-168274000.0,-138327000.0,-175204000.0,-68853000.0,-166463000.0,-80453000.0,-237964000.0,,57452000.0,10888000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2016.0,Q3YTD,2015-06-28,2016-03-26,2017-05-08 18:26:58+00:00,-167701000.0,36088000.0,165904000.0,158957000.0,460664000.0,,-26109000.0,-367260000.0,222798000.0,2028639000.0,,-5099743000.0,-382335000.0,988948000.0,,,,-5099743000.0,-382335000.0,988981000.0,-4519206000.0,733955000.0,733955000.0,,125501000.0,32299000.0,168274000.0,,-523665000.0,-34648000.0,-360883000.0,-5148333000.0,-1711481000.0,,,12623000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2016.0,Q3TTM,2015-03-29,2016-03-26,,-254386000.0,39974000.0,196788000.0,235927000.0,601843000.0,,-30362000.0,112411000.0,261210000.0,2024326000.0,,-5562644000.0,-564826000.0,1683967000.0,,,,-5562644000.0,-564826000.0,1683966000.0,-4473866000.0,806981000.0,806981000.0,,122758000.0,33856000.0,168944000.0,,-702399000.0,-34648000.0,-466427000.0,-5468156000.0,-1711481000.0,,,21691000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2016.0,Q3,2015-12-27,2016-03-26,,-69547000.0,22451000.0,132748000.0,52357000.0,179264000.0,,14593000.0,88754000.0,90829000.0,16286000.0,,-304408000.0,-215049000.0,520067000.0,,,,-304408000.0,-215049000.0,520100000.0,15236000.0,217136000.0,217136000.0,,12507000.0,11846000.0,,,-175229000.0,-34648000.0,-112650000.0,-58297000.0,-189843000.0,,,1796000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2016.0,Q2YTD,2015-06-28,2015-12-26,2017-02-06 18:03:40+00:00,-98154000.0,13637000.0,33156000.0,106600000.0,281400000.0,,-40702000.0,-456014000.0,131969000.0,2012353000.0,,-4795335000.0,-167286000.0,468881000.0,,,,-4795335000.0,-167286000.0,468881000.0,-4534442000.0,516819000.0,516819000.0,,112994000.0,20453000.0,168274000.0,,-348436000.0,,-248233000.0,-5090036000.0,-1521638000.0,,,10827000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2016.0,Q2TTM,2014-12-28,2015-12-26,,-184839000.0,21436000.0,220126000.0,225783000.0,559766000.0,,-82999000.0,102435000.0,249653000.0,2044883000.0,,-5324539000.0,-476464000.0,1571961000.0,,,,-5324539000.0,-476464000.0,1571927000.0,-4312075000.0,766800000.0,766800000.0,,121479000.0,28044000.0,168201000.0,,-703056000.0,,-492995000.0,-5422425000.0,-1521638000.0,,,33169000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2016.0,Q2,2015-09-27,2015-12-26,,-14556000.0,7476000.0,19858000.0,12624000.0,145439000.0,,-32861000.0,282861000.0,77201000.0,1290605000.0,,-357931000.0,-132225000.0,730363000.0,,,,-357931000.0,-132225000.0,730363000.0,207346000.0,272399000.0,272399000.0,,22179000.0,1677000.0,,,-169399000.0,,-126990000.0,-36377000.0,-1521638000.0,,,9321000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2016.0,Q1,2015-06-28,2015-09-26,2016-11-07 19:35:46+00:00,-83598000.0,6161000.0,13298000.0,93976000.0,135961000.0,,-7841000.0,-738875000.0,54768000.0,721748000.0,,-4437404000.0,-35061000.0,-261482000.0,,,,-4437404000.0,-35061000.0,-261482000.0,-4741788000.0,244420000.0,244420000.0,,90815000.0,18776000.0,168274000.0,,-179037000.0,,-121243000.0,-5053659000.0,0.0,,,1506000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2016.0,Q1TTM,2014-09-28,2015-09-26,,-167386000.0,30301000.0,373979000.0,236994000.0,554986000.0,,-84037000.0,-132987000.0,259765000.0,5480281000.0,,-624376000.0,-519613000.0,1231418000.0,,,,-624376000.0,-519613000.0,1231384000.0,3358000.0,652380000.0,652380000.0,,126702000.0,-96364000.0,168173000.0,,-704262000.0,,-545252000.0,-5563796000.0,,,,24852000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2017.0,FY,2016-07-03,2017-07-01,2019-08-23 18:05:47+00:00,-2921798000.0,31852000.0,761384000.0,285025000.0,901992000.0,0.0,,44961000.0,204805000.0,873534000.0,,-1682587000.0,-3577674000.0,2232584000.0,,,,-1682587000.0,-3577674000.0,2232567000.0,-3049798000.0,1142503000.0,1142503000.0,,111276000.0,,6787000.0,-22104000.0,-698647000.0,0.0,-686378000.0,-176158000.0,-1886121000.0,,,23715000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2017.0,Q4,2017-04-02,2017-07-01,,-11337000.0,6696000.0,88308000.0,21604000.0,234717000.0,,,576777000.0,29473000.0,-414928000.0,,-917975000.0,-272528000.0,1150120000.0,,,,-917975000.0,-272528000.0,1150143000.0,-62464000.0,305171000.0,305171000.0,,26759000.0,23652000.0,6787000.0,-22104000.0,-176841000.0,,-272602000.0,-24284000.0,-355047000.0,,,4624000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2017.0,Q3YTD,2016-07-03,2017-04-01,2018-05-07 18:15:07+00:00,-2910461000.0,25156000.0,673076000.0,263421000.0,667275000.0,,,-531816000.0,175332000.0,1288462000.0,,-764612000.0,-3305146000.0,1082464000.0,,,,-764612000.0,-3305146000.0,1082424000.0,-2987334000.0,837332000.0,837332000.0,,84517000.0,-23652000.0,,,-521806000.0,,-413776000.0,-151874000.0,-1531074000.0,,,19091000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2017.0,Q3TTM,2016-03-27,2017-04-01,,-2961978000.0,34205000.0,687737000.0,304638000.0,869321000.0,,26109000.0,-144551000.0,234989000.0,4394532000.0,,1875195000.0,-3691913000.0,2081897000.0,,,,1875195000.0,-3691913000.0,2081790000.0,152854000.0,1052999000.0,1052999000.0,,269923000.0,-55951000.0,-168274000.0,-138327000.0,-697010000.0,-68853000.0,-580239000.0,-232327000.0,-1769038000.0,,57452000.0,29979000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2017.0,Q2YTD,2016-07-03,2016-12-31,2018-02-05 21:20:10+00:00,-2910461000.0,13143000.0,459681000.0,128887000.0,448959000.0,,,-473112000.0,113921000.0,1030518000.0,,-516282000.0,-3184514000.0,639443000.0,,,,-516282000.0,-3184514000.0,639401000.0,-3072008000.0,599054000.0,599054000.0,,51399000.0,-13298000.0,,,-343385000.0,,-285692000.0,-123725000.0,-1180313000.0,,,11639000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2017.0,Q1,2016-07-03,2016-10-01,2017-11-09 08:15:31+00:00,-2910461000.0,6560000.0,24406000.0,118426000.0,211685000.0,,30038000.0,-309982000.0,32307000.0,443978000.0,,-394927000.0,-3048455000.0,253942000.0,,,,-394927000.0,-3048455000.0,253942000.0,-3159402000.0,323887000.0,323887000.0,,21792000.0,,,,-173292000.0,,-142255000.0,-97781000.0,-600139000.0,,,4261000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2017.0,Q1TTM,2015-09-27,2016-10-01,,-3046081000.0,45536000.0,191673000.0,224624000.0,738434000.0,,37879000.0,448898000.0,259994000.0,4856939000.0,,1582541000.0,-3782496000.0,2503805000.0,,,,1582541000.0,-3782496000.0,2503771000.0,203368000.0,1029089000.0,1029089000.0,,241884000.0,-18776000.0,-168274000.0,-138327000.0,-693124000.0,-103501000.0,-548358000.0,-272908000.0,-2549584000.0,,57452000.0,26266000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2018.0,FY,2017-07-02,2018-06-30,2019-08-23 18:05:47+00:00,-248105000.0,28474000.0,268384000.0,301672000.0,765498000.0,0.0,,-241737000.0,268751000.0,1000599000.0,,-1410469000.0,-910413000.0,2155335000.0,,,,-1410469000.0,-910413000.0,2155380000.0,-153658000.0,1430766000.0,1430766000.0,,172334000.0,,3252000.0,11844000.0,-722158000.0,0.0,-687815000.0,-978760000.0,-978901000.0,,,22255000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2018.0,Q4,2018-04-01,2018-06-30,,-44497000.0,7379000.0,50325000.0,74790000.0,201766000.0,,,365551000.0,30359000.0,-643191000.0,,-998470000.0,-354355000.0,1034442000.0,,,,-998470000.0,-354355000.0,1034445000.0,-331281000.0,448928000.0,448928000.0,,10818000.0,,,-12901000.0,-187417000.0,,-315203000.0,-130286000.0,-67935000.0,,,5345000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2018.0,Q3YTD,2017-07-02,2018-03-31,2019-05-06 18:09:16+00:00,-203608000.0,21095000.0,218059000.0,226882000.0,563732000.0,,,-607288000.0,238392000.0,1643790000.0,,-411999000.0,-556058000.0,1120893000.0,,,,-411999000.0,-556058000.0,1120935000.0,177623000.0,981838000.0,981838000.0,,161516000.0,,3252000.0,24745000.0,-534741000.0,0.0,-372612000.0,-848474000.0,-910966000.0,,,16910000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2018.0,Q3TTM,2017-04-02,2018-03-31,,-214945000.0,27791000.0,306367000.0,248486000.0,798449000.0,,,-30511000.0,267865000.0,1228862000.0,,-1329974000.0,-828586000.0,2271013000.0,,,,-1329974000.0,-828586000.0,2271078000.0,115159000.0,1287009000.0,1287009000.0,,188275000.0,23652000.0,10039000.0,2641000.0,-711582000.0,,-645214000.0,-872758000.0,-1266013000.0,,,21534000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2018.0,Q3,2017-12-31,2018-03-31,,-55964000.0,6700000.0,142218000.0,90603000.0,193416000.0,,,-419279000.0,66094000.0,1008060000.0,,-102071000.0,-153715000.0,187701000.0,,,,-102071000.0,-153715000.0,187731000.0,-66820000.0,330085000.0,330085000.0,,76779000.0,,3252000.0,1235000.0,-187821000.0,,-114035000.0,-827970000.0,-160434000.0,,,13032000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2018.0,Q2YTD,2017-07-02,2017-12-30,2019-02-04 17:53:46+00:00,-147644000.0,14395000.0,75841000.0,136279000.0,370316000.0,,,-188009000.0,172298000.0,635730000.0,,-309928000.0,-402343000.0,933192000.0,,,,-309928000.0,-402343000.0,933204000.0,244443000.0,651753000.0,651753000.0,,84737000.0,,,23510000.0,-346920000.0,,-258577000.0,-20504000.0,-750532000.0,,,3878000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2018.0,Q2,2017-10-01,2017-12-30,,-147644000.0,7203000.0,47127000.0,64222000.0,190654000.0,,,327513000.0,115223000.0,-110882000.0,,-382823000.0,-267804000.0,850372000.0,,,,-382823000.0,-267804000.0,850429000.0,204742000.0,284113000.0,284113000.0,,40889000.0,,,4940000.0,-172056000.0,,-122316000.0,-14674000.0,-200434000.0,,,2156000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2018.0,Q1,2017-07-02,2017-09-30,2018-11-05 17:42:30+00:00,,7192000.0,28714000.0,72057000.0,179662000.0,,,-515522000.0,57075000.0,746612000.0,,72895000.0,-134539000.0,82820000.0,,,,72895000.0,-134539000.0,82775000.0,39701000.0,367640000.0,367640000.0,,43848000.0,,0.0,18570000.0,-174864000.0,,-136261000.0,-5830000.0,-550098000.0,,,1722000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2018.0,Q1TTM,2016-10-02,2017-09-30,,-11337000.0,32484000.0,765692000.0,238656000.0,869969000.0,,-30038000.0,-160579000.0,229573000.0,1176168000.0,,-1214765000.0,-663758000.0,2061462000.0,,,,-1214765000.0,-663758000.0,2061400000.0,149305000.0,1186256000.0,1186256000.0,,133332000.0,,6787000.0,-3534000.0,-700219000.0,,-680384000.0,-84207000.0,-1836080000.0,,,21176000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2019.0,Q4,2019-03-31,2019-06-29,,-9070000.0,5138000.0,151375000.0,94293000.0,187339000.0,149879000.0,,333594000.0,41961000.0,-69401000.0,,-897459000.0,-162980000.0,1045978000.0,,,,-897459000.0,-162996000.0,1045982000.0,-17531000.0,535766000.0,535766000.0,,-15859000.0,,1772000.0,-3058000.0,-200371000.0,-633000.0,-309486000.0,-514329000.0,-155319000.0,,,4558000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2019.0,FY,2018-07-01,2019-06-29,2019-08-23 18:05:47+00:00,-106600000.0,21382000.0,531103000.0,346670000.0,763935000.0,149879000.0,,-146750000.0,253135000.0,520280000.0,,-1837274000.0,-742839000.0,2411203000.0,,,,-1837274000.0,-742855000.0,2411207000.0,-183599000.0,1674271000.0,1674271000.0,,98365000.0,,1772000.0,-14677000.0,-775430000.0,-116440000.0,-692391000.0,-813226000.0,-1022033000.0,,,20941000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2019.0,Q3YTD,2018-07-01,2019-03-30,2020-05-05 18:19:28+00:00,-97530000.0,16244000.0,379728000.0,252377000.0,576596000.0,,,-480344000.0,211174000.0,589681000.0,,-939815000.0,-579859000.0,1365225000.0,,,,-939815000.0,-579859000.0,1365225000.0,-166068000.0,1138505000.0,1138505000.0,,114224000.0,,0.0,-11619000.0,-575059000.0,-115807000.0,-382905000.0,-298897000.0,-866714000.0,,0.0,16383000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2019.0,Q3TTM,2018-04-01,2019-03-30,,-142027000.0,23623000.0,430053000.0,327167000.0,778362000.0,,,-114793000.0,241533000.0,-53510000.0,,-1938285000.0,-934214000.0,2399667000.0,,,,-1938285000.0,-934214000.0,2399670000.0,-497349000.0,1587433000.0,1587433000.0,,125042000.0,,,-24520000.0,-762476000.0,-115807000.0,-698108000.0,-429183000.0,-934649000.0,,,21728000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2019.0,Q3,2018-12-30,2019-03-30,,-97530000.0,5430000.0,51154000.0,93803000.0,184183000.0,,,-214228000.0,73278000.0,96618000.0,,-429083000.0,-362847000.0,447435000.0,,,,-429083000.0,-362847000.0,447435000.0,-347210000.0,440083000.0,440083000.0,,31967000.0,,88000.0,-2715000.0,-195843000.0,-115807000.0,-159080000.0,-275627000.0,-127509000.0,,,9482000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2019.0,Q2YTD,2018-07-01,2018-12-29,2020-02-04 18:12:14+00:00,0.0,10814000.0,328574000.0,158574000.0,392413000.0,,,-266116000.0,137896000.0,493063000.0,,-510732000.0,-217012000.0,917790000.0,,,,-510732000.0,-217012000.0,917790000.0,181142000.0,698422000.0,698422000.0,,82257000.0,,-88000.0,-8904000.0,-379216000.0,0.0,-223825000.0,-23270000.0,-739205000.0,,0.0,6901000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2019.0,Q2TTM,2017-12-31,2018-12-29,,-100461000.0,24893000.0,521117000.0,323967000.0,787595000.0,,,-319844000.0,234349000.0,857932000.0,,-1611273000.0,-725082000.0,2139933000.0,,,,-1611273000.0,-725082000.0,2139966000.0,-216959000.0,1477435000.0,1477435000.0,,169854000.0,,3164000.0,-20570000.0,-754454000.0,,-653063000.0,-981526000.0,-967574000.0,,,25278000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2019.0,Q2,2018-09-30,2018-12-29,,,4644000.0,257899000.0,77182000.0,204786000.0,,,123540000.0,53503000.0,106921000.0,,-579120000.0,-117441000.0,646645000.0,,,,-579120000.0,-117441000.0,646645000.0,-56385000.0,267380000.0,267380000.0,,46295000.0,,-1000000.0,-6469000.0,-191987000.0,,-119503000.0,-12992000.0,-534565000.0,,,3062000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2019.0,Q1,2018-07-01,2018-09-29,2019-11-04 18:31:25+00:00,0.0,6170000.0,70675000.0,81392000.0,187627000.0,,,-389656000.0,84393000.0,386142000.0,,68388000.0,-99571000.0,271145000.0,,,,68388000.0,-99571000.0,271145000.0,237527000.0,431042000.0,431042000.0,,35962000.0,,912000.0,-2435000.0,-187229000.0,0.0,-104322000.0,-10278000.0,-204640000.0,,0.0,3839000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2019.0,Q1TTM,2017-10-01,2018-09-29,,-248105000.0,27452000.0,310345000.0,311007000.0,773463000.0,,,-115871000.0,296069000.0,640129000.0,,-1414976000.0,-875445000.0,2343660000.0,,,,-1414976000.0,-875445000.0,2343750000.0,44168000.0,1494168000.0,1494168000.0,,164448000.0,,4164000.0,-9161000.0,-734523000.0,,-655876000.0,-983208000.0,-633443000.0,,,24372000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2020.0,Q3TTM,2019-03-31,2020-03-28,,-151850000.0,104134000.0,509997000.0,341899000.0,745927000.0,149879000.0,,-336755000.0,228464000.0,2633763000.0,,445219000.0,-822968000.0,2124447000.0,,,,445219000.0,-822984000.0,2124451000.0,1734771000.0,1369660000.0,1369660000.0,,241481000.0,,69143000.0,-11915000.0,-828427000.0,-12057000.0,-913351000.0,-588563000.0,-1000018000.0,,17465000.0,17803000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2020.0,Q3,2019-12-29,2020-03-28,,3000.0,35663000.0,236573000.0,84886000.0,186172000.0,,,-125678000.0,44794000.0,1962783000.0,,1535771000.0,-132298000.0,324000000.0,,,,1535771000.0,-132298000.0,324000000.0,1713051000.0,-3297000.0,-3297000.0,,231140000.0,,66806000.0,-14422000.0,-228963000.0,,-210486000.0,-28539000.0,-214304000.0,,8427000.0,2952000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2020.0,Q3YTD,2019-06-30,2020-03-28,2020-05-05 18:19:28+00:00,-142780000.0,98996000.0,358622000.0,247606000.0,558588000.0,,,-670349000.0,186503000.0,2703164000.0,,1342678000.0,-659988000.0,1078469000.0,,,,1342678000.0,-659988000.0,1078469000.0,1752302000.0,833894000.0,833894000.0,,257340000.0,,67371000.0,-8857000.0,-628056000.0,-11424000.0,-603865000.0,-74234000.0,-844699000.0,,17465000.0,13245000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2020.0,Q2TTM,2018-12-30,2019-12-28,,-249383000.0,73901000.0,324578000.0,350816000.0,743938000.0,149879000.0,,-425305000.0,256948000.0,767598000.0,,-1519635000.0,-1053517000.0,2247882000.0,,,,-1519635000.0,-1053533000.0,2247886000.0,-325490000.0,1813040000.0,1813040000.0,,42308000.0,,2425000.0,-208000.0,-795307000.0,-127864000.0,-861945000.0,-835651000.0,-913223000.0,,9038000.0,24333000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2020.0,Q2,2019-09-29,2019-12-28,,-67969000.0,31488000.0,52036000.0,78313000.0,185011000.0,,,-31423000.0,56392000.0,175192000.0,,-255798000.0,-281066000.0,582890000.0,,,,-255798000.0,-281066000.0,582890000.0,57076000.0,383410000.0,383410000.0,,14404000.0,,565000.0,11050000.0,-199056000.0,-7422000.0,-217651000.0,-7245000.0,-281081000.0,,6020000.0,5391000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2020.0,Q2YTD,2019-06-30,2019-12-28,2020-02-04 18:12:14+00:00,-142783000.0,63333000.0,122049000.0,162720000.0,372416000.0,,,-544671000.0,141709000.0,740381000.0,,-193093000.0,-527690000.0,754469000.0,,,,-193093000.0,-527690000.0,754469000.0,39251000.0,837191000.0,837191000.0,,26200000.0,,565000.0,5565000.0,-399093000.0,-11424000.0,-393379000.0,-45695000.0,-630395000.0,,9038000.0,10293000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2020.0,Q1,2019-06-30,2019-09-28,2019-11-04 18:31:25+00:00,-74814000.0,31845000.0,70013000.0,84407000.0,187405000.0,,,-513248000.0,85317000.0,565189000.0,,62705000.0,-246624000.0,171579000.0,,,,62705000.0,-246624000.0,171579000.0,-17825000.0,453781000.0,453781000.0,,11796000.0,,0.0,-5485000.0,-200037000.0,-4002000.0,-175728000.0,-38450000.0,-349314000.0,,3018000.0,4902000.0
Sysco Corp,SYY,5RGWIFLMGH3YS7KWI652,96021,2020.0,Q1TTM,2018-09-30,2019-09-28,,-181414000.0,47057000.0,530441000.0,349685000.0,763713000.0,149879000.0,,-270342000.0,254059000.0,699327000.0,,-1842957000.0,-889892000.0,2311637000.0,,,,-1842957000.0,-889908000.0,2311641000.0,-438951000.0,1697010000.0,1697010000.0,,74199000.0,,860000.0,-17727000.0,-788238000.0,-120442000.0,-763797000.0,-841398000.0,-1166707000.0,,3018000.0,22004000.0
