company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Global Payments Inc,GPN,,1123360,2016.0,Q1,2015-06-01,2015-08-31,2016-10-05 09:20:58+00:00,-241530000.0,20848000.0,17909000.0,0.0,-12319000.0,369524000.0,2513000.0,2821425000.0,-90115000.0,-258388000.0,513392000.0,,-90115000.0,-258388000.0,513392000.0,152570000.0,93048000.0,93048000.0,12063000.0,5760000.0,,,-9463000.0,,-16858000.0,-2867900000.0,-42450000.0,,
Global Payments Inc,GPN,,1123360,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 16:20:28+00:00,-562688000.0,382976000.0,113273000.0,,,-609539000.0,10115000.0,2215856000.0,352305000.0,-736025000.0,512388000.0,,352305000.0,-736025000.0,512388000.0,128668000.0,494070000.0,494070000.0,131608000.0,,-28997000.0,,-16033000.0,,-181905000.0,-1791061000.0,-66572000.0,,37565000.0
Global Payments Inc,GPN,,1123360,2017.0,Q4,2017-10-01,2017-12-31,,48377000.0,101018000.0,32405000.0,,-40181000.0,-260907000.0,3047000.0,425135000.0,19181000.0,-25868000.0,152265000.0,,19181000.0,-25868000.0,152265000.0,105397000.0,250305000.0,250305000.0,29444000.0,,-28997000.0,,-1591000.0,,-45293000.0,-394820000.0,-12590000.0,-37520000.0,37565000.0
Global Payments Inc,GPN,,1123360,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-30 09:22:35+00:00,-611065000.0,281958000.0,80868000.0,,40181000.0,-348632000.0,7068000.0,1790721000.0,333124000.0,-710157000.0,360123000.0,,333124000.0,-710157000.0,360123000.0,23271000.0,243765000.0,243765000.0,102164000.0,,,,-14442000.0,,-136612000.0,-1396241000.0,-53982000.0,37520000.0,
Global Payments Inc,GPN,,1123360,2017.0,Q3TTM,2016-03-01,2017-09-30,,-2403489000.0,335092000.0,100717000.0,,46851000.0,-782477000.0,8269000.0,4682776000.0,2658529000.0,-2537875000.0,74994000.0,,2658529000.0,-2537875000.0,74994000.0,242499000.0,284944000.0,284944000.0,136718000.0,9749000.0,-1251000.0,,-20726000.0,,-170655000.0,-1914011000.0,-107528000.0,37520000.0,
Global Payments Inc,GPN,,1123360,2017.0,Q3,2017-07-01,2017-09-30,,-576823000.0,97160000.0,29671000.0,,12793000.0,-191146000.0,880000.0,888397000.0,624073000.0,-623454000.0,92062000.0,,624073000.0,-623454000.0,92062000.0,105474000.0,118363000.0,118363000.0,38014000.0,,,,-1590000.0,,-46654000.0,-215392000.0,-48222000.0,23000.0,
Global Payments Inc,GPN,,1123360,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 09:27:58+00:00,-34242000.0,184798000.0,51197000.0,,27388000.0,-157486000.0,6188000.0,902324000.0,-290949000.0,-86703000.0,268061000.0,,-290949000.0,-86703000.0,268061000.0,-82203000.0,125402000.0,125402000.0,64150000.0,,,,-12852000.0,,-89958000.0,-1180849000.0,-5760000.0,37497000.0,
Global Payments Inc,GPN,,1123360,2017.0,Q2TTM,2015-12-01,2017-06-30,,-1826714000.0,258454000.0,89692000.0,,22040000.0,-291362000.0,8351000.0,3848915000.0,1480918000.0,-1935771000.0,406881000.0,,1480918000.0,-1935771000.0,406881000.0,-25932000.0,239493000.0,239493000.0,110604000.0,9853000.0,-1251000.0,,-30839000.0,,-145303000.0,-2284739000.0,-70623000.0,37497000.0,
Global Payments Inc,GPN,,1123360,2017.0,Q2,2017-04-01,2017-06-30,,-33820000.0,91801000.0,26213000.0,,15681000.0,-253521000.0,5039000.0,753324000.0,-130984000.0,-40062000.0,-25904000.0,,-130984000.0,-40062000.0,-25904000.0,-181269000.0,72443000.0,72443000.0,37160000.0,,,,-11322000.0,,-43739000.0,-872432000.0,-5593000.0,37497000.0,
Global Payments Inc,GPN,,1123360,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 09:42:40+00:00,-422000.0,92997000.0,24984000.0,,11707000.0,96035000.0,1149000.0,149000000.0,-159965000.0,-46641000.0,293965000.0,,-159965000.0,-46641000.0,293965000.0,99066000.0,52959000.0,52959000.0,26990000.0,,,,-1530000.0,,-46219000.0,-308417000.0,-167000.0,,
Global Payments Inc,GPN,,1123360,2017.0,Q1TTM,2015-09-01,2017-03-31,,-1793298000.0,187614000.0,81267000.0,,-5225000.0,-233854000.0,7116000.0,3405805000.0,1887748000.0,-1915501000.0,373463000.0,,1887748000.0,-1915501000.0,373463000.0,340485000.0,250128000.0,250128000.0,88308000.0,3064000.0,-1251000.0,,-20814000.0,,-120952000.0,-1401516000.0,-105907000.0,,
Global Payments Inc,GPN,,1123360,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 16:20:28+00:00,-1259692000.0,429226000.0,145128000.0,,,-45977000.0,14318000.0,2844997000.0,286930000.0,-1476287000.0,1106082000.0,,286930000.0,-1476287000.0,1106082000.0,-83275000.0,484667000.0,484667000.0,93038000.0,,-3305000.0,,-12018000.0,,-213290000.0,-2320659000.0,-239708000.0,,0.0
Global Payments Inc,GPN,,1123360,2018.0,Q4,2018-10-01,2018-12-31,,-490610000.0,128231000.0,39394000.0,,,161151000.0,1747000.0,1189402000.0,335970000.0,-548762000.0,445076000.0,,335970000.0,-548762000.0,445076000.0,261976000.0,83323000.0,83323000.0,32977000.0,,-922000.0,29692000.0,-1582000.0,,-57230000.0,-839610000.0,-13987000.0,,
Global Payments Inc,GPN,,1123360,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 09:17:33+00:00,-769082000.0,300995000.0,105734000.0,,,-207128000.0,12571000.0,1655595000.0,-49040000.0,-927525000.0,661006000.0,,-49040000.0,-927525000.0,661006000.0,-345251000.0,401344000.0,401344000.0,60061000.0,,-2383000.0,-29692000.0,-10436000.0,,-156060000.0,-1481049000.0,-225721000.0,,
Global Payments Inc,GPN,,1123360,2018.0,Q3TTM,2017-10-01,2018-09-30,,-720705000.0,402013000.0,138139000.0,,-40181000.0,-468035000.0,15618000.0,2080730000.0,-29859000.0,-953393000.0,813271000.0,,-29859000.0,-953393000.0,813271000.0,-239854000.0,651649000.0,651649000.0,89505000.0,,-31380000.0,-29692000.0,-12027000.0,,-201353000.0,-1875869000.0,-238311000.0,-37520000.0,37565000.0
Global Payments Inc,GPN,,1123360,2018.0,Q3,2018-07-01,2018-09-30,,-769082000.0,100857000.0,36646000.0,,,-182525000.0,6231000.0,961381000.0,564731000.0,-823420000.0,154250000.0,,564731000.0,-823420000.0,154250000.0,-108925000.0,186029000.0,186029000.0,13243000.0,,-947000.0,-4486000.0,-7265000.0,,-53391000.0,-357145000.0,-38471000.0,,
Global Payments Inc,GPN,,1123360,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 09:20:40+00:00,0.0,200138000.0,69088000.0,,,-24603000.0,6340000.0,694214000.0,-613771000.0,-104105000.0,506756000.0,,-613771000.0,-104105000.0,506756000.0,-236326000.0,215315000.0,215315000.0,46818000.0,,-1436000.0,-25206000.0,-3171000.0,,-102669000.0,-1123904000.0,-187250000.0,,
Global Payments Inc,GPN,,1123360,2018.0,Q2TTM,2017-07-01,2018-06-30,,-528446000.0,398316000.0,131164000.0,,-27388000.0,-476656000.0,10267000.0,2007746000.0,29483000.0,-753427000.0,751083000.0,,29483000.0,-753427000.0,751083000.0,-25455000.0,583983000.0,583983000.0,114276000.0,,-30433000.0,-25206000.0,-6352000.0,,-194616000.0,-1734116000.0,-248062000.0,-37497000.0,37565000.0
Global Payments Inc,GPN,,1123360,2018.0,Q2,2018-04-01,2018-06-30,,,102100000.0,35170000.0,,-2749000.0,-57404000.0,3727000.0,385214000.0,-41810000.0,-58744000.0,222215000.0,,-41810000.0,-58744000.0,222215000.0,93706000.0,117729000.0,117729000.0,24620000.0,,150000.0,-25206000.0,-1578000.0,,-58894000.0,-242981000.0,-186192000.0,,
Global Payments Inc,GPN,,1123360,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 09:15:57+00:00,0.0,98038000.0,33918000.0,,2749000.0,32801000.0,2613000.0,309000000.0,-571961000.0,-45361000.0,284541000.0,,-571961000.0,-45361000.0,284541000.0,-330032000.0,97586000.0,97586000.0,22198000.0,,-1586000.0,,-1593000.0,,-43775000.0,-880923000.0,-1058000.0,,
Global Payments Inc,GPN,,1123360,2018.0,Q1TTM,2017-04-01,2018-03-31,,-562266000.0,388017000.0,122207000.0,,-8958000.0,-672773000.0,11579000.0,2375856000.0,-59691000.0,-734745000.0,502964000.0,,-59691000.0,-734745000.0,502964000.0,-300430000.0,538697000.0,538697000.0,126816000.0,,-30583000.0,,-16096000.0,,-179461000.0,-2363567000.0,-67463000.0,,37565000.0
Global Payments Inc,GPN,,1123360,2019.0,Q4,2019-10-01,2019-12-31,,-310239000.0,339988000.0,79157000.0,,,-636088000.0,2506000.0,499065000.0,-138550000.0,-410798000.0,41889000.0,,-138550000.0,-410798000.0,41889000.0,-471220000.0,114302000.0,114302000.0,144530000.0,,6292000.0,36239000.0,-58771000.0,,-106851000.0,-490422000.0,-90928000.0,,
Global Payments Inc,GPN,,1123360,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 16:20:28+00:00,-644622000.0,733221000.0,211200000.0,,,-264283000.0,24514000.0,7203903000.0,-28674000.0,-917086000.0,1391278000.0,,-28674000.0,-917086000.0,1391278000.0,445518000.0,469276000.0,469276000.0,241864000.0,,35404000.0,,-118370000.0,,-307868000.0,-6764761000.0,-373960000.0,,0.0
Global Payments Inc,GPN,,1123360,2019.0,Q3TTM,2018-10-01,2019-09-30,,-824993000.0,521464000.0,171437000.0,,,532956000.0,23755000.0,7894240000.0,445846000.0,-1055050000.0,1794465000.0,,445846000.0,-1055050000.0,1794465000.0,1178714000.0,438297000.0,438297000.0,130311000.0,,28190000.0,-6547000.0,-61181000.0,,-258247000.0,-7113949000.0,-297019000.0,,
Global Payments Inc,GPN,,1123360,2019.0,Q3,2019-07-01,2019-09-30,,-256138000.0,150275000.0,49283000.0,,,768435000.0,9056000.0,6086675000.0,322419000.0,-307913000.0,1102036000.0,,322419000.0,-307913000.0,1102036000.0,1079889000.0,105729000.0,105729000.0,28314000.0,,15930000.0,-36239000.0,-30223000.0,,-67705000.0,-5705220000.0,-37869000.0,,
Global Payments Inc,GPN,,1123360,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 09:17:33+00:00,-334383000.0,393233000.0,132043000.0,,,371805000.0,22008000.0,6704838000.0,109876000.0,-506288000.0,1349389000.0,,109876000.0,-506288000.0,1349389000.0,916738000.0,354974000.0,354974000.0,97334000.0,,29112000.0,-36239000.0,-59599000.0,,-201017000.0,-6274339000.0,-283032000.0,,
Global Payments Inc,GPN,,1123360,2019.0,Q2,2019-04-01,2019-06-30,,-3415000.0,119636000.0,41605000.0,,,-309507000.0,5104000.0,274163000.0,-163334000.0,-82094000.0,17624000.0,,-163334000.0,-82094000.0,17624000.0,-227390000.0,130040000.0,130040000.0,35850000.0,,-490000.0,,-22233000.0,,-78189000.0,-340709000.0,-79659000.0,,
Global Payments Inc,GPN,,1123360,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 09:20:40+00:00,-78245000.0,242958000.0,82760000.0,,,-396630000.0,12952000.0,618163000.0,-212543000.0,-198375000.0,247353000.0,,-212543000.0,-198375000.0,247353000.0,-163151000.0,249245000.0,249245000.0,69020000.0,,13182000.0,,-29376000.0,,-133312000.0,-569119000.0,-245163000.0,,
Global Payments Inc,GPN,,1123360,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 09:24:32+00:00,-74830000.0,123322000.0,41155000.0,,,-87123000.0,7848000.0,344000000.0,-49209000.0,-116281000.0,229729000.0,,-49209000.0,-116281000.0,229729000.0,64239000.0,119205000.0,119205000.0,33170000.0,,13672000.0,,-7143000.0,,-55123000.0,-228410000.0,-165504000.0,,
Global Payments Inc,GPN,,1123360,2019.0,Q1TTM,2018-04-01,2019-03-31,,-1334522000.0,454510000.0,152365000.0,,-2749000.0,-165901000.0,19553000.0,2879997000.0,809682000.0,-1547207000.0,1051270000.0,,809682000.0,-1547207000.0,1051270000.0,310996000.0,506286000.0,506286000.0,104010000.0,,11953000.0,,-17568000.0,,-224638000.0,-1668146000.0,-404154000.0,,
Global Payments Inc,GPN,,1123360,2020.0,Q1TTM,2019-04-01,2020-03-31,,-636988000.0,942882000.0,253618000.0,,,-387368000.0,44949000.0,7466903000.0,-56946000.0,-970455000.0,1598123000.0,,-56946000.0,-970455000.0,1598123000.0,570722000.0,500679000.0,500679000.0,288312000.0,,24080000.0,,-169506000.0,,-357547000.0,-6725421000.0,-673871000.0,,
Global Payments Inc,GPN,,1123360,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 09:24:32+00:00,-67196000.0,332983000.0,83573000.0,,,-210208000.0,28283000.0,607000000.0,-77481000.0,-169650000.0,436574000.0,,-77481000.0,-169650000.0,436574000.0,189443000.0,150608000.0,150608000.0,79618000.0,,2348000.0,,-58279000.0,,-104802000.0,-189070000.0,-465415000.0,,
