company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofplantpropertyandequipment
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-26 16:54:00+00:00,,2470000000.0,,1000000.0,-1759000000.0,535000000.0,4787000000.0,849000000.0,-2785000000.0,-3261000000.0,,,849000000.0,-2785000000.0,-3261000000.0,-5196000000.0,-3128000000.0,-3128000000.0,,-844000000.0,-204000000.0,16000000.0,-412000000.0,-3501000000.0,-3857000000.0,,,700000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2015.0,Q2,2015-04-01,2015-06-30,,,1214000000.0,,2000000.0,-31000000.0,504000000.0,204000000.0,-520000000.0,-860000000.0,1243000000.0,,,-520000000.0,-860000000.0,1243000000.0,-135000000.0,108000000.0,108000000.0,,-48000000.0,5000000.0,6000000.0,-206000000.0,-1544000000.0,-1027000000.0,,,678000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2015.0,Q1,2015-01-01,2015-03-31,2016-05-02 16:26:44+00:00,,1256000000.0,,-1000000.0,-1728000000.0,31000000.0,4583000000.0,1369000000.0,-1925000000.0,-4504000000.0,,,1369000000.0,-1925000000.0,-4504000000.0,-5061000000.0,-3236000000.0,-3236000000.0,,-796000000.0,-209000000.0,10000000.0,-206000000.0,-1957000000.0,-2830000000.0,,,22000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2015.0,Q1TTM,2014-04-01,2015-03-31,,-1523000000.0,4682000000.0,,24000000.0,-1476000000.0,1160000000.0,6544000000.0,3106000000.0,-8979000000.0,2233000000.0,,,3106000000.0,-8979000000.0,2233000000.0,-3616000000.0,-2173000000.0,-2173000000.0,,1200000000.0,-489000000.0,-225000000.0,-784000000.0,-8964000000.0,-3325000000.0,,,1733000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2016.0,FY,2016-01-01,2016-12-31,2019-02-14 17:23:13+00:00,-1740000000.0,4301000000.0,,,-1146000000.0,2188000000.0,6042000000.0,2008000000.0,-2742000000.0,3000000000.0,,,2008000000.0,-2742000000.0,3000000000.0,2266000000.0,-2808000000.0,-2808000000.0,,2653000000.0,1115000000.0,147000000.0,-467000000.0,-3505000000.0,-6832000000.0,-38000000.0,,2356000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2016.0,Q4,2016-10-01,2016-12-31,,-1740000000.0,1099000000.0,,1000000.0,-57000000.0,-1163000000.0,202000000.0,-413000000.0,-1486000000.0,1123000000.0,,,-413000000.0,-1486000000.0,1123000000.0,-775000000.0,-452000000.0,-452000000.0,,533000000.0,1524000000.0,66000000.0,-129000000.0,-887000000.0,-809000000.0,-38000000.0,,1075000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-31 16:14:00+00:00,,3202000000.0,,-1000000.0,-1089000000.0,3351000000.0,5840000000.0,2421000000.0,-1256000000.0,1877000000.0,,,2421000000.0,-1256000000.0,1877000000.0,3041000000.0,-2356000000.0,-2356000000.0,,2120000000.0,-409000000.0,81000000.0,-338000000.0,-2618000000.0,-6023000000.0,,,1281000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2016.0,Q3TTM,2015-10-01,2016-09-30,,-3000000.0,4224000000.0,,-2000000.0,-2089000000.0,3016000000.0,5662000000.0,2107000000.0,-2331000000.0,2134000000.0,,,2107000000.0,-2331000000.0,2134000000.0,1908000000.0,-3880000000.0,-3880000000.0,,3879000000.0,66000000.0,48000000.0,-550000000.0,-3824000000.0,-6032000000.0,-55000000.0,,1448000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2016.0,Q3,2016-07-01,2016-09-30,,,1069000000.0,,,-374000000.0,2158000000.0,565000000.0,2092000000.0,-291000000.0,785000000.0,,,2092000000.0,-291000000.0,785000000.0,2586000000.0,-747000000.0,-747000000.0,,837000000.0,95000000.0,67000000.0,-128000000.0,-739000000.0,-598000000.0,,,381000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-24 16:13:57+00:00,,2133000000.0,,-1000000.0,-715000000.0,1193000000.0,5275000000.0,329000000.0,-965000000.0,1092000000.0,,,329000000.0,-965000000.0,1092000000.0,455000000.0,-1609000000.0,-1609000000.0,,1283000000.0,-504000000.0,14000000.0,-210000000.0,-1879000000.0,-5425000000.0,,,900000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2016.0,Q2TTM,2015-07-01,2016-06-30,,-3000000.0,4266000000.0,,-4000000.0,-2333000000.0,879000000.0,5120000000.0,-300000000.0,-2951000000.0,2476000000.0,,,-300000000.0,-2951000000.0,2476000000.0,-779000000.0,-5293000000.0,-5293000000.0,,5836000000.0,-10000000.0,-118000000.0,-633000000.0,-4445000000.0,-5601000000.0,-55000000.0,,1615000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2016.0,Q2,2016-04-01,2016-06-30,,,984000000.0,,,141000000.0,723000000.0,180000000.0,-2790000000.0,8000000.0,1229000000.0,,,-2790000000.0,8000000.0,1229000000.0,-1553000000.0,-611000000.0,-611000000.0,,715000000.0,231000000.0,,-107000000.0,-857000000.0,-3817000000.0,,,865000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:26:44+00:00,,1149000000.0,,-1000000.0,-856000000.0,470000000.0,5095000000.0,3119000000.0,-973000000.0,-137000000.0,,,3119000000.0,-973000000.0,-137000000.0,2008000000.0,-998000000.0,-998000000.0,,568000000.0,-735000000.0,14000000.0,-103000000.0,-1022000000.0,-1608000000.0,,,35000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2016.0,Q1TTM,2015-04-01,2016-03-31,,-3000000.0,4496000000.0,,-2000000.0,-2505000000.0,660000000.0,5144000000.0,1970000000.0,-3819000000.0,2490000000.0,,,1970000000.0,-3819000000.0,2490000000.0,639000000.0,-4574000000.0,-4574000000.0,,5073000000.0,-236000000.0,-112000000.0,-732000000.0,-5132000000.0,-2811000000.0,-55000000.0,,1428000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2017.0,FY,2017-01-01,2017-12-31,2019-02-14 17:23:13+00:00,,4279000000.0,25000000.0,,-2475000000.0,0.0,369000000.0,-1613000000.0,-1030000000.0,4009000000.0,,,-1613000000.0,-1030000000.0,4009000000.0,1366000000.0,-211000000.0,-211000000.0,,2416000000.0,-258000000.0,-32000000.0,-556000000.0,-5031000000.0,-76000000.0,-1092000000.0,,4008000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2017.0,Q4,2017-10-01,2017-12-31,,,1044000000.0,25000000.0,,-1182000000.0,,120000000.0,-1086000000.0,-1002000000.0,1390000000.0,,,-1086000000.0,-1002000000.0,1390000000.0,-698000000.0,1039000000.0,1039000000.0,,489000000.0,10000000.0,-62000000.0,-145000000.0,-1493000000.0,-16000000.0,-1055000000.0,,528000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-30 16:30:16+00:00,,3235000000.0,,,-1293000000.0,0.0,249000000.0,-527000000.0,-28000000.0,2619000000.0,,,-527000000.0,-28000000.0,2619000000.0,2064000000.0,-1250000000.0,-1250000000.0,,1927000000.0,-268000000.0,30000000.0,-411000000.0,-3538000000.0,-60000000.0,-37000000.0,,3480000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2017.0,Q3TTM,2016-10-01,2017-09-30,,-1740000000.0,4334000000.0,,1000000.0,-1350000000.0,-1163000000.0,451000000.0,-940000000.0,-1514000000.0,3742000000.0,,,-940000000.0,-1514000000.0,3742000000.0,1289000000.0,-1702000000.0,-1702000000.0,,2460000000.0,1256000000.0,96000000.0,-540000000.0,-4425000000.0,-869000000.0,-75000000.0,,4555000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2017.0,Q3,2017-07-01,2017-09-30,,,1083000000.0,,,-841000000.0,,90000000.0,-155000000.0,-1247000000.0,639000000.0,,,-155000000.0,-1247000000.0,639000000.0,-763000000.0,-641000000.0,-641000000.0,,1038000000.0,-86000000.0,-25000000.0,-141000000.0,-1242000000.0,-18000000.0,,,20000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-31 16:44:06+00:00,,2152000000.0,,,-452000000.0,0.0,159000000.0,-372000000.0,1219000000.0,1980000000.0,,,-372000000.0,1219000000.0,1980000000.0,2827000000.0,-609000000.0,-609000000.0,,889000000.0,-182000000.0,55000000.0,-270000000.0,-2296000000.0,-42000000.0,-37000000.0,,3460000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2017.0,Q2TTM,2016-07-01,2017-06-30,,-1740000000.0,4320000000.0,,1000000.0,-883000000.0,995000000.0,926000000.0,1307000000.0,-558000000.0,3888000000.0,,,1307000000.0,-558000000.0,3888000000.0,4638000000.0,-1808000000.0,-1808000000.0,,2259000000.0,1437000000.0,188000000.0,-527000000.0,-3922000000.0,-1449000000.0,-75000000.0,,4916000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2017.0,Q2,2017-04-01,2017-06-30,,,1037000000.0,,,-226000000.0,,159000000.0,-174000000.0,-504000000.0,857000000.0,,,-174000000.0,-504000000.0,857000000.0,179000000.0,-334000000.0,-334000000.0,,380000000.0,-148000000.0,-11000000.0,-137000000.0,-1102000000.0,-32000000.0,-16000000.0,,609000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 16:28:30+00:00,,1115000000.0,,,-226000000.0,,0.0,-198000000.0,1723000000.0,1123000000.0,,,-198000000.0,1723000000.0,1123000000.0,2648000000.0,-275000000.0,-275000000.0,,509000000.0,-34000000.0,66000000.0,-133000000.0,-1194000000.0,-10000000.0,-21000000.0,,2851000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2017.0,Q1TTM,2016-04-01,2017-03-31,,-1740000000.0,4267000000.0,,1000000.0,-516000000.0,1718000000.0,947000000.0,-1309000000.0,-46000000.0,4260000000.0,,,-1309000000.0,-46000000.0,4260000000.0,2906000000.0,-2085000000.0,-2085000000.0,,2594000000.0,1816000000.0,199000000.0,-497000000.0,-3677000000.0,-5234000000.0,-59000000.0,,5172000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2018.0,Q4,2018-10-01,2018-12-31,,,1131000000.0,,,248000000.0,1000000.0,212000000.0,-871000000.0,-1323000000.0,1627000000.0,,,-871000000.0,-1323000000.0,1627000000.0,-567000000.0,134000000.0,134000000.0,,114000000.0,-33000000.0,-55000000.0,-278000000.0,-1292000000.0,-517000000.0,-256000000.0,,24000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2018.0,FY,2018-01-01,2018-12-31,2019-02-14 17:23:13+00:00,0.0,4254000000.0,,,12000000.0,7000000.0,2343000000.0,-3177000000.0,-5982000000.0,5929000000.0,,,-3177000000.0,-5982000000.0,5929000000.0,-3230000000.0,752000000.0,752000000.0,,911000000.0,-77000000.0,-216000000.0,-1023000000.0,-6183000000.0,-1695000000.0,-2732000000.0,,417000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2018.0,Q3TTM,2017-10-01,2018-09-30,,,4167000000.0,25000000.0,,-1418000000.0,6000000.0,2251000000.0,-3392000000.0,-5661000000.0,5692000000.0,,,-3392000000.0,-5661000000.0,5692000000.0,-3361000000.0,1657000000.0,1657000000.0,,1286000000.0,-34000000.0,-223000000.0,-890000000.0,-6384000000.0,-1194000000.0,-3531000000.0,,921000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2018.0,Q3,2018-07-01,2018-09-30,,,1130000000.0,,,-61000000.0,,798000000.0,-480000000.0,-1603000000.0,1647000000.0,,,-480000000.0,-1603000000.0,1647000000.0,-436000000.0,427000000.0,427000000.0,,151000000.0,-108000000.0,2000000.0,-253000000.0,-1614000000.0,-414000000.0,-503000000.0,,9000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2018.0,Q3YTD,2018-01-01,2018-09-30,2018-10-30 16:30:16+00:00,,3123000000.0,,,-236000000.0,6000000.0,2131000000.0,-2306000000.0,-4659000000.0,4302000000.0,,,-2306000000.0,-4659000000.0,4302000000.0,-2663000000.0,618000000.0,618000000.0,,797000000.0,-44000000.0,-161000000.0,-745000000.0,-4891000000.0,-1178000000.0,-2476000000.0,,393000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 16:42:34+00:00,,1993000000.0,,,-175000000.0,6000000.0,1333000000.0,-1826000000.0,-3056000000.0,2655000000.0,,,-1826000000.0,-3056000000.0,2655000000.0,-2227000000.0,191000000.0,191000000.0,,646000000.0,64000000.0,-163000000.0,-492000000.0,-3277000000.0,-764000000.0,-1973000000.0,,384000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2018.0,Q2TTM,2017-07-01,2018-06-30,,,4120000000.0,25000000.0,,-2198000000.0,6000000.0,1543000000.0,-3067000000.0,-5305000000.0,4684000000.0,,,-3067000000.0,-5305000000.0,4684000000.0,-3688000000.0,589000000.0,589000000.0,,2173000000.0,-12000000.0,-250000000.0,-778000000.0,-6012000000.0,-798000000.0,-3028000000.0,,932000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2018.0,Q2,2018-04-01,2018-06-30,,,1003000000.0,,,-245000000.0,6000000.0,,-319000000.0,-1943000000.0,1225000000.0,,,-319000000.0,-1943000000.0,1225000000.0,-1037000000.0,17000000.0,17000000.0,,450000000.0,61000000.0,-226000000.0,-247000000.0,-1730000000.0,-125000000.0,-14000000.0,,13000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 14:01:49+00:00,,990000000.0,,,70000000.0,,1333000000.0,-1507000000.0,-1113000000.0,1430000000.0,,,-1507000000.0,-1113000000.0,1430000000.0,-1190000000.0,174000000.0,174000000.0,,196000000.0,3000000.0,63000000.0,-245000000.0,-1547000000.0,-639000000.0,-1959000000.0,,371000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2018.0,Q1TTM,2017-04-01,2018-03-31,,,4154000000.0,25000000.0,,-2179000000.0,,1702000000.0,-2922000000.0,-3866000000.0,4316000000.0,,,-2922000000.0,-3866000000.0,4316000000.0,-2472000000.0,238000000.0,238000000.0,,2103000000.0,-221000000.0,-35000000.0,-668000000.0,-5384000000.0,-705000000.0,-3030000000.0,,1528000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 16:42:34+00:00,,2242000000.0,,,-211000000.0,41000000.0,2700000000.0,980000000.0,-2785000000.0,1905000000.0,,,980000000.0,-2785000000.0,1905000000.0,100000000.0,-849000000.0,-849000000.0,,723000000.0,-226000000.0,-125000000.0,-555000000.0,-2691000000.0,-952000000.0,-28000000.0,,31000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2019.0,Q2TTM,2018-07-01,2019-06-30,,,4503000000.0,,,-24000000.0,42000000.0,3710000000.0,-371000000.0,-5711000000.0,5179000000.0,,,-371000000.0,-5711000000.0,5179000000.0,-903000000.0,-288000000.0,-288000000.0,,988000000.0,-367000000.0,-178000000.0,-1086000000.0,-5597000000.0,-1883000000.0,-787000000.0,,64000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2019.0,Q2,2019-04-01,2019-06-30,,,1161000000.0,,,200000000.0,41000000.0,280000000.0,-149000000.0,-1257000000.0,776000000.0,,,-149000000.0,-1257000000.0,776000000.0,-630000000.0,-945000000.0,-945000000.0,,360000000.0,-172000000.0,21000000.0,-275000000.0,-1302000000.0,-12000000.0,-11000000.0,,24000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2019.0,Q1,2019-01-01,2019-03-31,2019-05-08 14:01:49+00:00,,1081000000.0,,,-411000000.0,,2420000000.0,1129000000.0,-1528000000.0,1129000000.0,,,1129000000.0,-1528000000.0,1129000000.0,730000000.0,96000000.0,96000000.0,,363000000.0,-54000000.0,-146000000.0,-280000000.0,-1389000000.0,-940000000.0,-17000000.0,,7000000.0
Anadarko Petroleum Corp,APC,B78FQ7XBQFLP4AYJ6F79,773910,2019.0,Q1TTM,2018-04-01,2019-03-31,,,4345000000.0,,,-469000000.0,7000000.0,3430000000.0,-541000000.0,-6397000000.0,5628000000.0,,,-541000000.0,-6397000000.0,5628000000.0,-1310000000.0,674000000.0,674000000.0,,1078000000.0,-134000000.0,-425000000.0,-1058000000.0,-6025000000.0,-1996000000.0,-790000000.0,,53000000.0
