company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2016.0,Q2,2016-04-01,2016-06-30,,,8110000.0,,,240822000.0,210000.0,-1508000.0,-100579000.0,1295000.0,,,-262951000.0,105935000.0,604372000.0,-262951000.0,105935000.0,604378000.0,445854000.0,343596000.0,343596000.0,112423000.0,-9365000.0,133432000.0,,,,-27707000.0,-254881000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 13:45:09+00:00,-13000000.0,6373000.0,,,236089000.0,6421000.0,2967000.0,-443635000.0,1434000.0,,,-38650000.0,31070000.0,-45746000.0,-38650000.0,31070000.0,-45767000.0,-50380000.0,-133871000.0,-133871000.0,289298000.0,-17725000.0,63647000.0,0.0,,,-25998000.0,-22359000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2016.0,Q1TTM,2015-04-01,2016-03-31,,-6793124000.0,24030000.0,42700000.0,284985000.0,749255000.0,1590488000.0,-441000.0,-810332000.0,2304615000.0,4960000000.0,60000000.0,4966481000.0,-5222210000.0,162555000.0,4966481000.0,-5222210000.0,162542000.0,-92631000.0,-1553478000.0,-1553478000.0,1753080000.0,-54306000.0,69779000.0,997000.0,,,-90583000.0,-1928852000.0,-314976000.0,-60000000.0,1230000.0,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 11:23:23+00:00,0.0,22694000.0,28675000.0,467017000.0,983765000.0,223237000.0,2515000.0,340119000.0,,3715000000.0,,-166993000.0,104583000.0,553985000.0,-166993000.0,104583000.0,553985000.0,505834000.0,-2035433000.0,-2035433000.0,1242840000.0,-87115000.0,0.0,11744000.0,,,-125654000.0,-3794878000.0,,,,7000000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2017.0,Q4,2017-10-01,2017-12-31,,,4996000.0,28675000.0,467017000.0,240829000.0,127171000.0,-1468000.0,122698000.0,,,,-31640000.0,95619000.0,131775000.0,-31640000.0,95619000.0,131823000.0,207528000.0,-368417000.0,-368417000.0,131669000.0,-21445000.0,,13194000.0,,,-31552000.0,-10195000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-08 09:59:48+00:00,,17698000.0,,,742936000.0,96066000.0,3983000.0,217421000.0,,3715000000.0,,-135353000.0,8964000.0,422210000.0,-135353000.0,8964000.0,422162000.0,298306000.0,-1667016000.0,-1667016000.0,1111171000.0,-65670000.0,0.0,-1450000.0,,,-94102000.0,-3784683000.0,,,,7000000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2017.0,Q3TTM,2016-10-01,2017-09-30,,,24729000.0,63983000.0,429172000.0,1009913000.0,100250000.0,2922000.0,-72464000.0,1109000.0,4095000000.0,,-198028000.0,-347454000.0,506966000.0,-198028000.0,-347454000.0,506928000.0,-48826000.0,-5004872000.0,-5004872000.0,4549660000.0,-98727000.0,-309799000.0,-13194000.0,,,-144871000.0,-4195410000.0,,,-34000.0,7000000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2017.0,Q3,2017-07-01,2017-09-30,,,4941000.0,,,243280000.0,77535000.0,1057000.0,-173915000.0,,,,-35770000.0,50162000.0,83158000.0,-35770000.0,50162000.0,83076000.0,118200000.0,-96670000.0,-96670000.0,105522000.0,-22591000.0,,19675000.0,,,-34373000.0,-13179000.0,,,,7000000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-08 13:30:59+00:00,,12757000.0,,,499656000.0,18531000.0,2926000.0,391336000.0,,3715000000.0,,-99583000.0,-41198000.0,339052000.0,-99583000.0,-41198000.0,339086000.0,180106000.0,-1570346000.0,-1570346000.0,1005649000.0,-43079000.0,0.0,-21125000.0,,,-59729000.0,-3771504000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2017.0,Q2TTM,2016-07-01,2017-06-30,,-36600000.0,26788000.0,63983000.0,429172000.0,1006054000.0,22770000.0,1903000.0,-175302000.0,2390000.0,4095000000.0,,-195168000.0,-355755000.0,308569000.0,-195168000.0,-355755000.0,308618000.0,-273271000.0,-5127121000.0,-5127121000.0,4578150000.0,-81433000.0,-197045000.0,-32869000.0,,,-144880000.0,-4211125000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2017.0,Q2,2017-04-01,2017-06-30,,,5693000.0,,,212801000.0,2314000.0,1443000.0,564897000.0,,3715000000.0,,-46389000.0,-30213000.0,171289000.0,-46389000.0,-30213000.0,171323000.0,83592000.0,-1396518000.0,-1396518000.0,784416000.0,-18779000.0,,-12572000.0,,,-32527000.0,-3742610000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 11:21:42+00:00,,7064000.0,,,286855000.0,16217000.0,1483000.0,-173561000.0,,,,-53194000.0,-10985000.0,167763000.0,-53194000.0,-10985000.0,167763000.0,96514000.0,-173828000.0,-173828000.0,221233000.0,-24300000.0,0.0,-8553000.0,,,-27202000.0,-28894000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2017.0,Q1TTM,2016-04-01,2017-03-31,,-36600000.0,29205000.0,63983000.0,429172000.0,1034075000.0,20666000.0,-1048000.0,-840778000.0,3685000.0,380000000.0,,-411730000.0,-219607000.0,741652000.0,-411730000.0,-219607000.0,741673000.0,88991000.0,-3387007000.0,-3387007000.0,3906157000.0,-72019000.0,-63613000.0,-20297000.0,,,-140060000.0,-723396000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 11:23:23+00:00,-3000000.0,20514000.0,17639000.0,515042000.0,723707000.0,70369000.0,-1975000.0,-371598000.0,,0.0,,-81572000.0,-17900000.0,267270000.0,-81572000.0,-17900000.0,267270000.0,165823000.0,-1031469000.0,-1031469000.0,926116000.0,-42200000.0,-1871000.0,0.0,,,-83398000.0,-39372000.0,,,,0.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2018.0,Q4,2018-10-01,2018-12-31,,-3000000.0,5225000.0,17639000.0,515042000.0,167204000.0,26616000.0,-1367000.0,-108835000.0,,,,-18764000.0,-4218000.0,70278000.0,-18764000.0,-4218000.0,70278000.0,45929000.0,-291908000.0,-291908000.0,298592000.0,-8927000.0,-980000.0,,,,-26854000.0,-9837000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-04 17:21:50+00:00,,15289000.0,,,556503000.0,43753000.0,-608000.0,-262763000.0,,0.0,,-62808000.0,-13682000.0,196992000.0,-62808000.0,-13682000.0,196992000.0,119894000.0,-739561000.0,-739561000.0,627524000.0,-33273000.0,-891000.0,,,,-56544000.0,-29535000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2018.0,Q3TTM,2017-10-01,2018-09-30,,,20285000.0,28675000.0,467017000.0,797332000.0,170924000.0,-2076000.0,-140065000.0,,,,-94448000.0,81937000.0,328767000.0,-94448000.0,81937000.0,328815000.0,327422000.0,-1107978000.0,-1107978000.0,759193000.0,-54718000.0,-891000.0,13194000.0,,,-88096000.0,-39730000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2018.0,Q3,2018-07-01,2018-09-30,,,5177000.0,,,176857000.0,5782000.0,402000.0,-184127000.0,,,,-22015000.0,-4694000.0,-22140000.0,-22015000.0,-4694000.0,-22140000.0,-48447000.0,-173205000.0,-173205000.0,153158000.0,-12130000.0,4108000.0,,,,-14584000.0,-9885000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 17:00:51+00:00,,10112000.0,,,379646000.0,37971000.0,-1010000.0,-78636000.0,,0.0,,-40793000.0,-8988000.0,219132000.0,-40793000.0,-8988000.0,219132000.0,168341000.0,-566356000.0,-566356000.0,474366000.0,-21143000.0,-4999000.0,,,,-41960000.0,-19650000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2018.0,Q2TTM,2017-07-01,2018-06-30,,,20049000.0,28675000.0,467017000.0,863755000.0,242677000.0,-1421000.0,-129853000.0,,,,-108203000.0,136793000.0,434065000.0,-108203000.0,136793000.0,434031000.0,494069000.0,-1031443000.0,-1031443000.0,711557000.0,-65179000.0,-4999000.0,32869000.0,,,-107885000.0,-43024000.0,,,,7000000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2018.0,Q2,2018-04-01,2018-06-30,,,5087000.0,,,188056000.0,24621000.0,-383000.0,27600000.0,,,,-17383000.0,6609000.0,170286000.0,-17383000.0,6609000.0,170286000.0,159129000.0,-60867000.0,-60867000.0,10410000.0,-7554000.0,-926000.0,,,,-17086000.0,-9829000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 09:48:12+00:00,,5025000.0,,,191590000.0,13350000.0,-627000.0,-106236000.0,,0.0,,-23410000.0,-15597000.0,48846000.0,-23410000.0,-15597000.0,48846000.0,9212000.0,-505489000.0,-505489000.0,463956000.0,-13589000.0,-4073000.0,,,,-24874000.0,-9821000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2018.0,Q1TTM,2017-04-01,2018-03-31,,,20655000.0,28675000.0,467017000.0,888500000.0,220370000.0,405000.0,407444000.0,,3715000000.0,,-137209000.0,99971000.0,435068000.0,-137209000.0,99971000.0,435068000.0,418532000.0,-2367094000.0,-2367094000.0,1485563000.0,-76404000.0,-4073000.0,20297000.0,,,-123326000.0,-3775805000.0,,,,7000000.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2019.0,Q4,2019-10-01,2019-12-31,,,4308000.0,14875000.0,559528000.0,144453000.0,1797000.0,316000.0,-225707000.0,,,,-14963000.0,-14871000.0,-21192000.0,-14963000.0,-14871000.0,-21192000.0,-50710000.0,-218643000.0,-218643000.0,274397000.0,-5055000.0,-626000.0,,,,-16042000.0,-9908000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 11:23:23+00:00,0.0,18107000.0,14875000.0,559528000.0,612862000.0,6577000.0,1096000.0,-569310000.0,,1783125000.0,,204601000.0,-60198000.0,98052000.0,204601000.0,-60198000.0,98052000.0,243551000.0,-422636000.0,-422636000.0,459029000.0,-26974000.0,-2921000.0,0.0,,,-63854000.0,-1551550000.0,,,,0.0
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2019.0,Q3TTM,2018-10-01,2019-09-30,,-3000000.0,19024000.0,17639000.0,515042000.0,635613000.0,31396000.0,-587000.0,-452438000.0,,1783125000.0,,200800000.0,-49545000.0,189522000.0,200800000.0,-49545000.0,189522000.0,340190000.0,-495901000.0,-495901000.0,483224000.0,-30846000.0,-3275000.0,,,,-74666000.0,-1551479000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2019.0,Q3,2019-07-01,2019-09-30,,,4259000.0,,,147621000.0,2186000.0,-61000.0,-54232000.0,,,,-15365000.0,-23011000.0,32642000.0,-15365000.0,-23011000.0,32642000.0,-5795000.0,-79415000.0,-79415000.0,14409000.0,-4343000.0,-1017000.0,,,,-24180000.0,-11022000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-04 17:21:50+00:00,,13799000.0,,,468409000.0,4780000.0,780000.0,-343603000.0,,1783125000.0,,219564000.0,-45327000.0,119244000.0,219564000.0,-45327000.0,119244000.0,294261000.0,-203993000.0,-203993000.0,184632000.0,-21919000.0,-2295000.0,,,,-47812000.0,-1541642000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2019.0,Q2TTM,2018-07-01,2019-06-30,,-3000000.0,19942000.0,17639000.0,515042000.0,664849000.0,34992000.0,-124000.0,-582333000.0,,1783125000.0,,194150000.0,-31228000.0,134740000.0,194150000.0,-31228000.0,134740000.0,297538000.0,-589691000.0,-589691000.0,621973000.0,-38633000.0,1850000.0,,,,-65070000.0,-1550342000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2019.0,Q2,2019-04-01,2019-06-30,,,3954000.0,,,158055000.0,2491000.0,841000.0,22605000.0,,300000000.0,,268700000.0,-5939000.0,177185000.0,268700000.0,-5939000.0,177185000.0,440250000.0,-106005000.0,-106005000.0,98576000.0,-10601000.0,-184000.0,-537000.0,,,-8246000.0,-20699000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 17:00:51+00:00,,9540000.0,,,320788000.0,2594000.0,841000.0,-289371000.0,,1783125000.0,,234929000.0,-22316000.0,86602000.0,234929000.0,-22316000.0,86602000.0,300056000.0,-124578000.0,-124578000.0,170223000.0,-17576000.0,-1278000.0,,,,-23632000.0,-1530620000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 10:49:02+00:00,,5586000.0,,,162733000.0,103000.0,,-311976000.0,,1483125000.0,,-33771000.0,-16377000.0,-90583000.0,-33771000.0,-16377000.0,-90583000.0,-140194000.0,-18573000.0,-18573000.0,71647000.0,-6975000.0,-1094000.0,537000.0,,,-15386000.0,-1509921000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2019.0,Q1TTM,2018-04-01,2019-03-31,,-3000000.0,21075000.0,17639000.0,515042000.0,694850000.0,57122000.0,-1348000.0,-577338000.0,,1483125000.0,,-91933000.0,-18680000.0,127841000.0,-91933000.0,-18680000.0,127841000.0,16417000.0,-544553000.0,-544553000.0,533807000.0,-35586000.0,1108000.0,537000.0,,,-73910000.0,-1539472000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2020.0,Q1TTM,2019-04-01,2020-03-31,,,16860000.0,14875000.0,559528000.0,591717000.0,10641000.0,1096000.0,-577873000.0,,300000000.0,,223889000.0,-59784000.0,251191000.0,223889000.0,-59784000.0,251191000.0,413961000.0,-274133000.0,-274133000.0,494620000.0,-24761000.0,-2319000.0,-2431000.0,,,-68106000.0,-51350000.0,,,,
Endo International PLC,ENDP,5493007TBMWZWGZIB256,1593034,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 10:49:02+00:00,,4339000.0,,,141588000.0,4167000.0,,-320539000.0,,0.0,,-14483000.0,-15963000.0,62556000.0,-14483000.0,-15963000.0,62556000.0,30216000.0,129930000.0,129930000.0,107238000.0,-4762000.0,-492000.0,-1894000.0,,,-19638000.0,-9721000.0,,,,
